time/episodes,train/critic_loss,train/ent_coef_loss,time/fps,train/learning_rate,rollout/ep_len_mean,time/total_timesteps,time/time_elapsed,train/actor_loss,train/n_updates,train/ent_coef,rollout/ep_rew_mean,eval/mean_ep_length,eval/mean_reward
,0.018669025972485542,0.29280751943588257,,0.0003,,343500,,23.70033073425293,343399,0.00784237403422594,,100.0,-27.728699260000003
3436,0.030290458351373672,0.34051185846328735,52,0.0003,100.0,343600,6488,24.02733039855957,343499,0.007813088595867157,-30.062465680000006,,
,0.01931191049516201,0.6212780475616455,,0.0003,,344000,,23.621782302856445,343899,0.007983971387147903,,100.0,-26.13736632
3440,,,52,,100.0,344000,6497,,,,-30.366976140000002,,
3444,0.012257516384124756,1.0146654844284058,52,0.0003,100.0,344400,6500,23.631418228149414,344299,0.007731554098427296,-30.522276900000005,,
,0.02090475894510746,-0.22437036037445068,,0.0003,,344500,,23.387943267822266,344399,0.007778672967106104,,100.0,-25.02065176
3448,0.021464578807353973,-0.203220933675766,52,0.0003,100.0,344800,6509,23.177677154541016,344699,0.007884358055889606,-30.51496556,,
,0.02086605876684189,0.8292400240898132,,0.0003,,345000,,23.783273696899414,344899,0.007749806623905897,,100.0,-28.29186228
3452,0.02143169566988945,-0.37378278374671936,52,0.0003,100.0,345200,6518,23.76604652404785,345099,0.00781979039311409,-30.860867009999996,,
,0.018959641456604004,-0.9335212707519531,,0.0003,,345500,,23.672868728637695,345399,0.0076949032954871655,,100.0,-23.942362160000002
3456,0.018107984215021133,-0.2196049988269806,52,0.0003,100.0,345600,6526,24.325592041015625,345499,0.007685153279453516,-31.18120386,,
,0.02972477674484253,0.23907339572906494,,0.0003,,346000,,23.792217254638672,345899,0.007671295199543238,,100.0,-26.82093314
3460,,,52,,100.0,346000,6535,,,,-31.087318360000005,,
3464,0.015047532506287098,-1.6452555656433105,52,0.0003,100.0,346400,6538,23.81710433959961,346299,0.007779200095683336,-31.181391550000004,,
,0.014494383707642555,0.026550352573394775,,0.0003,,346500,,23.291004180908203,346399,0.007639256305992603,,100.0,-22.325201500000002
3468,0.01995685324072838,0.3667043447494507,52,0.0003,100.0,346800,6547,23.620601654052734,346699,0.007615237962454557,-31.294789450000003,,
,0.0185387022793293,0.19709046185016632,,0.0003,,347000,,24.023685455322266,346899,0.007651137188076973,,100.0,-24.974752780000003
3472,0.018702903762459755,0.44702431559562683,52,0.0003,100.0,347200,6556,23.008705139160156,347099,0.007717858999967575,-30.959972579999995,,
,0.01712571457028389,-0.9985940456390381,,0.0003,,347500,,23.904647827148438,347399,0.007640939671546221,,100.0,-25.729613679999996
3476,0.017582358792424202,1.0082359313964844,52,0.0003,100.0,347600,6564,23.643659591674805,347499,0.007630115374922752,-29.914231289999996,,
,0.027363799512386322,0.27740806341171265,,0.0003,,348000,,24.082927703857422,347899,0.007557399105280638,,100.0,-22.415503259999994
3480,,,52,,100.0,348000,6573,,,,-30.029319920000002,,
3484,0.016408434137701988,-0.18302541971206665,52,0.0003,100.0,348400,6576,23.589210510253906,348299,0.007771165110170841,-29.24284354,,
,0.014219693839550018,1.2545746564865112,,0.0003,,348500,,23.328304290771484,348399,0.007722858339548111,,100.0,-22.16996808
3488,0.019462479278445244,0.829504132270813,52,0.0003,100.0,348800,6585,23.7774658203125,348699,0.007663273718208075,-28.307203760000004,,
,0.021905355155467987,-0.46781405806541443,,0.0003,,349000,,23.76775360107422,348899,0.007696973159909248,,100.0,-22.58299046
3492,0.01728886179625988,0.28028184175491333,52,0.0003,100.0,349200,6593,23.427764892578125,349099,0.007786867208778858,-28.500768700000002,,
,0.02210426703095436,1.260974645614624,,0.0003,,349500,,23.915203094482422,349399,0.007929272018373013,,100.0,-22.19248324
3496,0.018598634749650955,0.7480369806289673,52,0.0003,100.0,349600,6602,24.110946655273438,349499,0.007919625379145145,-28.27599637,,
,0.019404957070946693,1.1430362462997437,,0.0003,,350000,,23.71533966064453,349899,0.007884989492595196,,100.0,-23.5267342
3500,,,52,,100.0,350000,6610,,,,-27.45980528,,
3504,0.019236639142036438,0.1932225525379181,52,0.0003,100.0,350400,6614,23.06361961364746,350299,0.007969509810209274,-27.27548672,,
,0.025186358019709587,0.7823632955551147,,0.0003,,350500,,24.0040283203125,350399,0.007964057847857475,,100.0,-22.37144726
3508,0.014921852387487888,-0.052277520298957825,52,0.0003,100.0,350800,6623,23.42508316040039,350699,0.008036014623939991,-27.429940829999996,,
,0.02091268077492714,0.7217084169387817,,0.0003,,351000,,23.25147247314453,350899,0.007934367284178734,,100.0,-22.18101258
3512,0.01782437413930893,0.07103559374809265,52,0.0003,100.0,351200,6631,23.500255584716797,351099,0.007967149838805199,-27.328124770000002,,
,0.02372870221734047,-0.09786592423915863,,0.0003,,351500,,24.35235023498535,351399,0.007913189008831978,,100.0,-22.47465678
3516,0.01987803727388382,0.22636961936950684,52,0.0003,100.0,351600,6640,23.35797882080078,351499,0.007894100621342659,-26.834025440000005,,
,0.022962849587202072,1.1441409587860107,,0.0003,,352000,,23.384674072265625,351899,0.00791990477591753,,100.0,-22.676917419999995
3520,,,52,,100.0,352000,6648,,,,-26.51331454,,
3524,0.01602167636156082,0.27376940846443176,52,0.0003,100.0,352400,6652,23.454614639282227,352299,0.007949094288051128,-26.440050080000006,,
,0.017467793077230453,1.040756106376648,,0.0003,,352500,,23.720928192138672,352399,0.007939503528177738,,100.0,-22.66705582
3528,0.013770758174359798,-0.3947499692440033,52,0.0003,100.0,352800,6660,23.7160587310791,352699,0.008053356781601906,-26.391741639999996,,
,0.022094817832112312,0.6065554618835449,,0.0003,,353000,,24.026077270507812,352899,0.007955798879265785,,100.0,-23.08368266
3532,0.01675538718700409,0.7234420776367188,52,0.0003,100.0,353200,6669,23.73418426513672,353099,0.007970934733748436,-26.192671669999992,,
,0.014729201793670654,-0.7202290296554565,,0.0003,,353500,,23.719274520874023,353399,0.00798798818141222,,100.0,-22.401015979999997
3536,0.016543280333280563,-0.6206167936325073,52,0.0003,100.0,353600,6678,23.615219116210938,353499,0.008026249706745148,-26.1771195,,
,0.018170537427067757,0.7219971418380737,,0.0003,,354000,,23.09337043762207,353899,0.007942130789160728,,100.0,-23.004011599999995
3540,,,52,,100.0,354000,6686,,,,-25.87445495,,
3544,0.017277473583817482,0.0889306366443634,52,0.0003,100.0,354400,6690,23.61989974975586,354299,0.007842808030545712,-25.64679814,,
,0.015076021663844585,0.3476574420928955,,0.0003,,354500,,23.192235946655273,354399,0.007869971916079521,,100.0,-22.805659720000005
3548,0.020512906834483147,0.10380643606185913,52,0.0003,100.0,354800,6698,24.08584213256836,354699,0.007907225750386715,-25.720712719999998,,
,0.017800500616431236,0.2383183240890503,,0.0003,,355000,,23.6694393157959,354899,0.00794290378689766,,100.0,-22.788894299999992
3552,0.01770273596048355,0.21081741154193878,52,0.0003,100.0,355200,6707,23.327816009521484,355099,0.007866786792874336,-25.425183670000003,,
,0.018170826137065887,-0.37895917892456055,,0.0003,,355500,,23.726863861083984,355399,0.007806917652487755,,100.0,-22.115402259999996
3556,0.021643031388521194,0.9909636378288269,52,0.0003,100.0,355600,6715,23.98370361328125,355499,0.007850044406950474,-25.214868390000003,,
,0.013305122964084148,0.7305415868759155,,0.0003,,356000,,23.736417770385742,355899,0.007881369441747665,,100.0,-22.69076022
3560,,,52,,100.0,356000,6724,,,,-25.2814912,,
3564,0.01884504035115242,0.30395522713661194,52,0.0003,100.0,356400,6727,23.55222511291504,356299,0.0078481649979949,-25.319229449999995,,
,0.02451412007212639,0.6835998296737671,,0.0003,,356500,,24.067935943603516,356399,0.007856473326683044,,100.0,-22.894760820000002
3568,0.02310384064912796,0.6408386826515198,52,0.0003,100.0,356800,6736,23.40422821044922,356699,0.007858549244701862,-25.06213433,,
,0.021868996322155,-0.5207536220550537,,0.0003,,357000,,24.15561866760254,356899,0.0077797225676476955,,100.0,-22.55743522
3572,0.02202698402106762,-0.037150949239730835,52,0.0003,100.0,357200,6744,23.620223999023438,357099,0.007798007223755121,-24.90893265,,
,0.016807619482278824,0.6286853551864624,,0.0003,,357500,,23.661174774169922,357399,0.007801395375281572,,100.0,-23.10838022
3576,0.021617978811264038,0.29577726125717163,52,0.0003,100.0,357600,6752,23.82782745361328,357499,0.007827023975551128,-24.85120478,,
,0.027128243818879128,0.7315864562988281,,0.0003,,358000,,23.78183364868164,357899,0.007827374152839184,,100.0,-22.356399180000004
3580,,,52,,100.0,358000,6761,,,,-24.928001510000005,,
3584,0.016007602214813232,-1.212651014328003,52,0.0003,100.0,358400,6764,23.9113712310791,358299,0.007792468182742596,-25.073261649999996,,
,0.02090846560895443,-1.505450963973999,,0.0003,,358500,,24.132568359375,358399,0.007739882916212082,,100.0,-22.41887644
3588,0.020505957305431366,0.899466872215271,52,0.0003,100.0,358800,6773,24.857097625732422,358699,0.007967514917254448,-25.12682427,,
,0.015162777155637741,0.020625174045562744,,0.0003,,359000,,23.79145050048828,358899,0.007898954674601555,,100.0,-22.9525752
3592,0.01630622148513794,-0.8817876577377319,52,0.0003,100.0,359200,6782,23.88105010986328,359099,0.007905861362814903,-24.90496016,,
,0.014979679137468338,0.2655436396598816,,0.0003,,359500,,23.35311508178711,359399,0.007901184260845184,,100.0,-23.81664042
3596,0.02207181230187416,0.9069016575813293,52,0.0003,100.0,359600,6790,24.165569305419922,359499,0.007948230020701885,-24.73910837,,
,0.012598460540175438,-0.04947039484977722,,0.0003,,360000,,23.248004913330078,359899,0.007938125170767307,,100.0,-22.322674980000002
3600,,,52,,100.0,360000,6798,,,,-24.76477704,,
3604,0.01916767656803131,-0.5569711923599243,52,0.0003,100.0,360400,6802,23.886226654052734,360299,0.007877150550484657,-24.668302330000003,,
,0.018039893358945847,0.10257512331008911,,0.0003,,360500,,23.7529296875,360399,0.007895294576883316,,100.0,-22.402570820000005
3608,0.01761423610150814,-1.2365047931671143,52,0.0003,100.0,360800,6810,23.565229415893555,360699,0.00800410844385624,-24.51177695000001,,
,0.018132325261831284,-0.27954956889152527,,0.0003,,361000,,23.66568374633789,360899,0.007908127270638943,,100.0,-22.1622979
3612,0.026142286136746407,-1.2723630666732788,52,0.0003,100.0,361200,6819,23.00267791748047,361099,0.00793518777936697,-24.46770558,,
,0.017197338864207268,-0.6833152174949646,,0.0003,,361500,,23.29016876220703,361399,0.007858593948185444,,100.0,-22.773064579999996
3616,0.015367455780506134,-0.7409893274307251,52,0.0003,100.0,361600,6827,23.36302947998047,361499,0.007933314889669418,-24.40813697,,
,0.017107639461755753,-1.0437380075454712,,0.0003,,362000,,24.222566604614258,361899,0.007908059284090996,,100.0,-22.3998897
3620,,,52,,100.0,362000,6836,,,,-24.43114825,,
3624,0.01412997953593731,-0.004814207553863525,52,0.0003,100.0,362400,6839,23.329544067382812,362299,0.007845789194107056,-24.41683118,,
,0.022626355290412903,-0.8090952634811401,,0.0003,,362500,,23.767366409301758,362399,0.007974040694534779,,100.0,-22.547352519999993
3628,0.016128933057188988,0.7438603639602661,52,0.0003,100.0,362800,6848,23.499549865722656,362699,0.007886148057878017,-24.3876901,,
,0.021519698202610016,-0.838848352432251,,0.0003,,363000,,23.86898422241211,362899,0.007909039966762066,,100.0,-22.48277078
3632,0.01609477959573269,0.2636789083480835,52,0.0003,100.0,363200,6857,23.692249298095703,363099,0.007902992889285088,-24.40094728,,
,0.013202455826103687,0.17130815982818604,,0.0003,,363500,,23.051944732666016,363399,0.00792368222028017,,100.0,-23.396682860000002
3636,0.014449913054704666,0.3180328607559204,52,0.0003,100.0,363600,6865,23.382400512695312,363499,0.007904832251369953,-24.491946099999996,,
,0.01741894520819187,0.6838266849517822,,0.0003,,364000,,23.32079315185547,363899,0.0077675459906458855,,100.0,-22.770279819999995
3640,,,52,,100.0,364000,6874,,,,-24.525036819999997,,
3644,0.014719996601343155,0.04413537681102753,52,0.0003,100.0,364400,6877,23.535003662109375,364299,0.007743002846837044,-24.57195366,,
,0.01804213784635067,0.910454273223877,,0.0003,,364500,,22.96593475341797,364399,0.007747977506369352,,100.0,-22.309834779999996
3648,0.0179170910269022,-0.26588672399520874,52,0.0003,100.0,364800,6886,23.554725646972656,364699,0.0077176569029688835,-24.48392281,,
,0.0136001817882061,-0.13404905796051025,,0.0003,,365000,,22.7237606048584,364899,0.0077822571620345116,,100.0,-22.925660380000004
3652,0.02093818411231041,-0.1283913254737854,52,0.0003,100.0,365200,6894,23.609939575195312,365099,0.007816829718649387,-24.46253786,,
,0.015989402309060097,0.44189733266830444,,0.0003,,365500,,23.14708709716797,365399,0.007764916867017746,,100.0,-22.629947379999997
3656,0.021867666393518448,-0.8687902688980103,52,0.0003,100.0,365600,6903,23.231361389160156,365499,0.007843895815312862,-24.39839891,,
,0.015775658190250397,-1.1368787288665771,,0.0003,,366000,,23.27840232849121,365899,0.007782936096191406,,100.0,-22.64999034
3660,,,52,,100.0,366000,6911,,,,-24.349599330000004,,
3664,0.01622258499264717,-0.2309950292110443,52,0.0003,100.0,366400,6915,23.113407135009766,366299,0.007751007564365864,-24.298616080000006,,
,0.020446546375751495,0.5682033896446228,,0.0003,,366500,,23.74041748046875,366399,0.007728848606348038,,100.0,-23.169160459999997
3668,0.012561142444610596,-0.3211025595664978,52,0.0003,100.0,366800,6923,22.884960174560547,366699,0.007758565247058868,-24.354606349999997,,
,0.02839609608054161,0.5877224206924438,,0.0003,,367000,,23.651092529296875,366899,0.007698408327996731,,100.0,-22.614284580000003
3672,0.01886209100484848,-0.6331662535667419,52,0.0003,100.0,367200,6932,23.354930877685547,367099,0.007665371987968683,-24.28301501,,
,0.01589016616344452,-0.9782883524894714,,0.0003,,367500,,23.248586654663086,367399,0.0077655501663684845,,100.0,-22.59069336
3676,0.01603623293340206,-0.5544898509979248,52,0.0003,100.0,367600,6941,23.38770294189453,367499,0.0078038726933300495,-24.494028619999998,,
,0.015076029114425182,0.42830735445022583,,0.0003,,368000,,23.391727447509766,367899,0.007849575951695442,,100.0,-22.415853820000002
3680,,,52,,100.0,368000,6949,,,,-24.302895619999994,,
3684,0.01723318360745907,-1.9856657981872559,52,0.0003,100.0,368400,6953,23.44286346435547,368299,0.007860735058784485,-24.15307282,,
,0.01360287331044674,-0.6212003231048584,,0.0003,,368500,,23.06372833251953,368399,0.007910940796136856,,100.0,-22.329510839999998
3688,0.012019633315503597,0.4080953598022461,52,0.0003,100.0,368800,6961,23.150386810302734,368699,0.007870294153690338,-24.106494399999995,,
,0.018346311524510384,0.4801786541938782,,0.0003,,369000,,22.946914672851562,368899,0.00781998410820961,,100.0,-22.162104700000004
3692,0.015373232774436474,-1.5976277589797974,52,0.0003,100.0,369200,6970,23.08941650390625,369099,0.0078468332067132,-24.214746870000003,,
,0.014756519347429276,0.4113974869251251,,0.0003,,369500,,23.229307174682617,369399,0.007725112605839968,,100.0,-22.495009460000002
3696,0.01653304323554039,0.9917997717857361,52,0.0003,100.0,369600,6979,23.600162506103516,369499,0.007787858601659536,-24.1375025,,
,0.023104755207896233,-0.4485371708869934,,0.0003,,370000,,22.871551513671875,369899,0.007766834460198879,,100.0,-22.768371600000002
3700,,,52,,100.0,370000,6987,,,,-24.185930910000003,,
3704,0.015056464821100235,0.7657204866409302,52,0.0003,100.0,370400,6991,23.94213104248047,370299,0.007889495231211185,-24.206232879999998,,
,0.015380403958261013,0.3708358407020569,,0.0003,,370500,,23.513853073120117,370399,0.00792382936924696,,100.0,-22.41036622
3708,0.02373744547367096,-1.5561931133270264,52,0.0003,100.0,370800,6999,23.500518798828125,370699,0.007976854220032692,-24.123863979999996,,
,0.016575980931520462,0.27973467111587524,,0.0003,,371000,,23.608257293701172,370899,0.007801439613103867,,100.0,-22.258475339999997
3712,0.011922209523618221,-0.035741835832595825,52,0.0003,100.0,371200,7008,23.05450439453125,371099,0.007810588926076889,-24.12085637,,
,0.015001717954874039,-0.4760759472846985,,0.0003,,371500,,23.067907333374023,371399,0.007810682058334351,,100.0,-22.99944042
3716,0.032806187868118286,0.20382186770439148,52,0.0003,100.0,371600,7017,23.307559967041016,371499,0.007807125803083181,-24.175335699999994,,
,0.016177313402295113,-0.4003746509552002,,0.0003,,372000,,23.18765640258789,371899,0.007795712910592556,,100.0,-22.396878039999997
3720,,,52,,100.0,372000,7025,,,,-24.081353719999992,,
3724,0.01577434502542019,-0.10461084544658661,52,0.0003,100.0,372400,7029,23.41158103942871,372299,0.007882894948124886,-24.051799980000002,,
,0.01588151603937149,-0.2076234072446823,,0.0003,,372500,,24.156452178955078,372399,0.007888182066380978,,100.0,-22.18694436
3728,0.01567525789141655,0.17735490202903748,52,0.0003,100.0,372800,7037,23.260953903198242,372699,0.0078119561076164246,-24.169841490000003,,
,0.013777989894151688,0.9419653415679932,,0.0003,,373000,,23.018342971801758,372899,0.007752662990242243,,100.0,-22.532820800000003
3732,0.018754813820123672,-0.18756061792373657,52,0.0003,100.0,373200,7046,23.422122955322266,373099,0.007820244878530502,-24.189002180000003,,
,0.015427232719957829,0.2780431807041168,,0.0003,,373500,,22.995378494262695,373399,0.007866493426263332,,100.0,-22.33426492
3736,0.016211586073040962,0.4957304000854492,52,0.0003,100.0,373600,7055,23.13699722290039,373499,0.007943141274154186,-24.182815650000002,,
,0.0144611531868577,-1.1050564050674438,,0.0003,,374000,,23.172725677490234,373899,0.007893227972090244,,100.0,-22.5460113
3740,,,52,,100.0,374000,7063,,,,-24.231213699999998,,
3744,0.019709575921297073,-0.5108764171600342,52,0.0003,100.0,374400,7067,23.363544464111328,374299,0.007917564362287521,-24.297222579999996,,
,0.01689976453781128,0.07381395995616913,,0.0003,,374500,,23.283260345458984,374399,0.007893292233347893,,100.0,-22.52336572
3748,0.0177357979118824,-0.7588688731193542,52,0.0003,100.0,374800,7075,23.237876892089844,374699,0.007784461602568626,-24.25648861,,
,0.019967809319496155,0.20460844039916992,,0.0003,,375000,,23.514118194580078,374899,0.007743039168417454,,100.0,-22.489048119999996
3752,0.012327441945672035,0.9298139214515686,52,0.0003,100.0,375200,7084,22.791584014892578,375099,0.007729364559054375,-24.27353811,,
,0.01761697605252266,0.3982509970664978,,0.0003,,375500,,23.56488037109375,375399,0.007718720939010382,,100.0,-22.378712040000003
3756,0.022208506241440773,-0.03257519006729126,52,0.0003,100.0,375600,7092,23.089643478393555,375499,0.007666606921702623,-24.24059611,,
,0.017549943178892136,-0.06884665787220001,,0.0003,,376000,,22.751331329345703,375899,0.007621515542268753,,100.0,-23.712414279999997
3760,,,52,,100.0,376000,7101,,,,-24.34952617,,
3764,0.013681252487003803,1.4941506385803223,52,0.0003,100.0,376400,7104,23.632164001464844,376299,0.007650010287761688,-24.32114399,,
,0.01488613709807396,-0.16238130629062653,,0.0003,,376500,,23.378562927246094,376399,0.007622962351888418,,100.0,-23.16220552
3768,0.012981648556888103,0.8352861404418945,52,0.0003,100.0,376800,7113,22.99303436279297,376699,0.007772577460855246,-24.446298949999996,,
,0.015138424001634121,0.28817635774612427,,0.0003,,377000,,23.2481689453125,376899,0.007830431684851646,,100.0,-22.437466859999994
3772,0.0170013178139925,-0.1429922878742218,52,0.0003,100.0,377200,7122,23.1993350982666,377099,0.007750028278678656,-24.51285038,,
,0.01638285629451275,-1.02504563331604,,0.0003,,377500,,22.65412139892578,377399,0.007769713178277016,,100.0,-23.28641772
3776,0.015858430415391922,-0.10645323991775513,52,0.0003,100.0,377600,7130,23.72958755493164,377499,0.007774089928716421,-24.344307610000005,,
,0.016782565042376518,0.2916198968887329,,0.0003,,378000,,23.44997787475586,377899,0.007888919673860073,,100.0,-22.430371619999995
3780,,,52,,100.0,378000,7139,,,,-24.259277830000006,,
3784,0.013457251712679863,-0.09940910339355469,52,0.0003,100.0,378400,7142,22.441165924072266,378299,0.00789620541036129,-24.244168370000008,,
,0.019377082586288452,0.11339172720909119,,0.0003,,378500,,23.098155975341797,378399,0.007781859487295151,,100.0,-22.411544419999995
3788,0.02957022562623024,0.6042445302009583,52,0.0003,100.0,378800,7151,23.39204978942871,378699,0.007787034381181002,-24.302863180000003,,
,0.01795561984181404,0.8802440762519836,,0.0003,,379000,,23.550634384155273,378899,0.007818981073796749,,100.0,-22.391903459999998
3792,0.017552288249135017,0.4069706201553345,52,0.0003,100.0,379200,7159,22.924224853515625,379099,0.007729954086244106,-24.313890580000006,,
,0.01590055599808693,-0.5432056784629822,,0.0003,,379500,,23.201486587524414,379399,0.007746684364974499,,100.0,-22.269755540000002
3796,0.018973458558321,0.2890291213989258,52,0.0003,100.0,379600,7168,23.195642471313477,379499,0.007750489749014378,-24.353330560000003,,
,0.020633164793252945,-0.30979496240615845,,0.0003,,380000,,22.66893768310547,379899,0.007792483549565077,,100.0,-22.880903820000004
3800,,,52,,100.0,380000,7176,,,,-24.353123340000003,,
3804,0.020218048244714737,-0.5300651788711548,52,0.0003,100.0,380400,7180,23.034469604492188,380299,0.007789251394569874,-24.42518182,,
,0.021283134818077087,0.5720798969268799,,0.0003,,380500,,23.07773208618164,380399,0.007861101999878883,,100.0,-22.318534
3808,0.016468793153762817,0.5567495226860046,52,0.0003,100.0,380800,7188,22.977903366088867,380699,0.007742765825241804,-24.54223555,,
,0.013559455052018166,0.8173829317092896,,0.0003,,381000,,22.98756217956543,380899,0.007776989135891199,,100.0,-22.011007720000006
3812,0.030187182128429413,0.4058235287666321,52,0.0003,100.0,381200,7197,22.80443572998047,381099,0.00786408968269825,-24.643188719999998,,
,0.015568126924335957,0.12472449243068695,,0.0003,,381500,,22.712907791137695,381399,0.007808965630829334,,100.0,-22.363580940000002
3816,0.021386578679084778,-0.16957490146160126,52,0.0003,100.0,381600,7205,23.867319107055664,381499,0.007858702912926674,-24.632459689999997,,
,0.013897089287638664,-0.15836820006370544,,0.0003,,382000,,22.690462112426758,381899,0.007679405156522989,,100.0,-22.025392280000002
3820,,,52,,100.0,382000,7214,,,,-24.567357360000006,,
3824,0.01574215479195118,1.269779920578003,52,0.0003,100.0,382400,7218,23.035266876220703,382299,0.007743737194687128,-24.695226679999998,,
,0.013494046404957771,-0.5299988389015198,,0.0003,,382500,,23.313032150268555,382399,0.007742260582745075,,100.0,-22.32863198
3828,0.020946798846125603,-0.5063998103141785,52,0.0003,100.0,382800,7226,23.427358627319336,382699,0.007616407237946987,-24.739149829999995,,
,0.013120066374540329,1.3261091709136963,,0.0003,,383000,,23.077442169189453,382899,0.007631890941411257,,100.0,-23.221539980000003
3832,0.02053145319223404,-0.6134564280509949,52,0.0003,100.0,383200,7235,22.71102523803711,383099,0.007694422733038664,-24.739737539999997,,
,0.015968985855579376,0.17850950360298157,,0.0003,,383500,,22.865739822387695,383399,0.007728700991719961,,100.0,-22.45163136
3836,0.015001563355326653,0.7707309126853943,52,0.0003,100.0,383600,7243,23.84024429321289,383499,0.007718418259173632,-24.710415930000003,,
,0.02140575461089611,0.4608684182167053,,0.0003,,384000,,23.690479278564453,383899,0.007593047339469194,,100.0,-22.19968766
3840,,,52,,100.0,384000,7252,,,,-24.697776509999997,,
3844,0.013070153072476387,0.4954308569431305,52,0.0003,100.0,384400,7256,22.71127700805664,384299,0.007657250389456749,-24.637585209999997,,
,0.017212316393852234,-0.14681529998779297,,0.0003,,384500,,23.122013092041016,384399,0.007676458451896906,,100.0,-22.09610776
3848,0.018078194931149483,-1.429405689239502,52,0.0003,100.0,384800,7264,23.197261810302734,384699,0.007550379261374474,-24.66133879,,
,0.019794369116425514,0.7253006100654602,,0.0003,,385000,,23.54092788696289,384899,0.007524892222136259,,100.0,-22.804057999999994
3852,0.024869859218597412,0.838263988494873,52,0.0003,100.0,385200,7273,22.919469833374023,385099,0.0074676754884421825,-24.757739889999996,,
,0.019938185811042786,-1.3961217403411865,,0.0003,,385500,,22.572463989257812,385399,0.007642871234565973,,100.0,-22.26465854
3856,0.009865211322903633,-0.42807018756866455,52,0.0003,100.0,385600,7281,23.044586181640625,385499,0.007593137677758932,-24.85076581,,
,0.01600216142833233,-0.45634180307388306,,0.0003,,386000,,23.417543411254883,385899,0.007562745362520218,,100.0,-22.8390789
3860,,,52,,100.0,386000,7290,,,,-24.744547400000002,,
3864,0.015663104131817818,-0.27779847383499146,52,0.0003,100.0,386400,7293,22.836471557617188,386299,0.007563466671854258,-24.731195409999994,,
,0.021889057010412216,-0.601595401763916,,0.0003,,386500,,22.54601287841797,386399,0.0075582098215818405,,100.0,-22.70803278
3868,0.014645357616245747,0.829017698764801,52,0.0003,100.0,386800,7302,22.420345306396484,386699,0.0075560263358056545,-24.615797049999998,,
,0.021886542439460754,-0.030307747423648834,,0.0003,,387000,,23.477970123291016,386899,0.0075109656900167465,,100.0,-22.401567700000005
3872,0.017558859661221504,0.7541890740394592,52,0.0003,100.0,387200,7310,23.563365936279297,387099,0.0074257152155041695,-24.550362560000007,,
,0.012663849629461765,0.15076029300689697,,0.0003,,387500,,22.801694869995117,387399,0.007615154609084129,,100.0,-22.56318224
3876,0.01688232831656933,0.0017757415771484375,52,0.0003,100.0,387600,7319,22.834529876708984,387499,0.007603779435157776,-24.558440070000003,,
,0.015204695984721184,0.738429069519043,,0.0003,,388000,,23.02661895751953,387899,0.0076767439022660255,,100.0,-22.496299800000006
3880,,,52,,100.0,388000,7327,,,,-24.709001450000006,,
3884,0.015923824161291122,1.1711262464523315,52,0.0003,100.0,388400,7331,23.443431854248047,388299,0.007565923035144806,-24.704998849999996,,
,0.011001938953995705,-0.7380467653274536,,0.0003,,388500,,22.745943069458008,388399,0.007541815284639597,,100.0,-22.847588180000002
3888,0.01582704484462738,-0.672130286693573,52,0.0003,100.0,388800,7340,23.011308670043945,388699,0.007425031624734402,-24.629908230000005,,
,0.018906738609075546,-0.9804686903953552,,0.0003,,389000,,22.880781173706055,388899,0.007536544930189848,,100.0,-23.699287280000004
3892,0.013701952062547207,-1.0849075317382812,52,0.0003,100.0,389200,7348,22.89620590209961,389099,0.007510464172810316,-24.547935530000004,,
,0.014516890048980713,0.1286313235759735,,0.0003,,389500,,22.45063018798828,389399,0.0074553899466991425,,100.0,-22.189976419999997
3896,0.017981115728616714,0.4629540741443634,52,0.0003,100.0,389600,7357,22.919153213500977,389499,0.007471430115401745,-24.532829510000003,,
,0.01895223930478096,0.020315557718276978,,0.0003,,390000,,23.330463409423828,389899,0.0075788493268191814,,100.0,-23.25760566
3900,,,52,,100.0,390000,7365,,,,-24.6490538,,
3904,0.017526162788271904,0.33654287457466125,52,0.0003,100.0,390400,7369,23.155853271484375,390299,0.007601484656333923,-24.682172140000002,,
,0.015174709260463715,-1.3362083435058594,,0.0003,,390500,,23.194581985473633,390399,0.007631978020071983,,100.0,-22.132539379999997
3908,0.014207649976015091,-0.264620840549469,52,0.0003,100.0,390800,7378,22.816667556762695,390699,0.007603101432323456,-24.70294165,,
,0.018781790509819984,-1.6067261695861816,,0.0003,,391000,,22.25005340576172,390899,0.007478012703359127,,100.0,-23.63354398
3912,0.012312173843383789,0.6542469263076782,52,0.0003,100.0,391200,7386,22.608814239501953,391099,0.007447967305779457,-24.83245711,,
,0.013569250702857971,1.5345698595046997,,0.0003,,391500,,23.21228790283203,391399,0.007619778160005808,,100.0,-22.602553240000002
3916,0.015267232432961464,-1.2412924766540527,52,0.0003,100.0,391600,7395,22.750995635986328,391499,0.007634427864104509,-24.89489405,,
,0.024263601750135422,-0.3894486427307129,,0.0003,,392000,,23.07288360595703,391899,0.007558790035545826,,100.0,-22.25914082
3920,,,52,,100.0,392000,7403,,,,-24.924345790000004,,
3924,0.011909536086022854,0.5494689345359802,52,0.0003,100.0,392400,7407,22.749923706054688,392299,0.007560880854725838,-24.92506705,,
,0.01610584184527397,-0.013133436441421509,,0.0003,,392500,,22.94968032836914,392399,0.007573120296001434,,100.0,-22.994401439999997
3928,0.015126392245292664,-1.3635215759277344,52,0.0003,100.0,392800,7415,22.74248504638672,392699,0.00752685172483325,-24.73960795,,
