rollout/ep_rew_mean,time/total_timesteps,rollout/ep_len_mean,train/critic_loss,train/ent_coef_loss,train/learning_rate,train/actor_loss,train/n_updates,time/fps,time/time_elapsed,time/episodes,train/ent_coef,eval/mean_ep_length,eval/mean_reward
,1042000,,0.006652883719652891,0.5215649604797363,0.0003,20.118942260742188,1041899,,,,0.007092305924743414,100.0,-20.577979099999997
-22.868284239999994,1042000,100.0,,,,,,36,28614,10420,,,
-23.00157544,1042400,100.0,0.0057230317033827305,-0.6722683906555176,0.0003,19.816993713378906,1042299,36,28619,10424,0.0073036979883909225,,
,1042500,,0.008666083216667175,-0.7511948347091675,0.0003,19.83675765991211,1042399,,,,0.00723954476416111,100.0,-20.77195804
-23.028263989999996,1042800,100.0,0.009436090476810932,0.757447361946106,0.0003,19.86972427368164,1042699,36,28631,10428,0.0074238101951777935,,
,1043000,,0.0050828601233661175,0.11574866622686386,0.0003,19.750186920166016,1042899,,,,0.007506944239139557,100.0,-20.615540699999997
-23.026420240000004,1043200,100.0,0.006830990314483643,0.8659437894821167,0.0003,20.200145721435547,1043099,36,28643,10432,0.0073089273646473885,,
,1043500,,0.005599467549473047,-0.39974310994148254,0.0003,19.741836547851562,1043399,,,,0.007220166735351086,100.0,-20.7059517
-23.04289204,1043600,100.0,0.00781995803117752,-0.34237053990364075,0.0003,19.66753387451172,1043499,36,28656,10436,0.0070803202688694,,
,1044000,,0.007197708357125521,-0.8371378183364868,0.0003,19.68857192993164,1043899,,,,0.007142360787838697,100.0,-21.30864032
-23.03681008,1044000,100.0,,,,,,36,28668,10440,,,
-23.078336460000006,1044400,100.0,0.006666870787739754,-1.0157380104064941,0.0003,19.896190643310547,1044299,36,28673,10444,0.0071851215325295925,,
,1044500,,0.008298076689243317,0.15195408463478088,0.0003,19.706974029541016,1044399,,,,0.006947358604520559,100.0,-20.88616414
-23.12163258,1044800,100.0,0.007412731647491455,0.6352994441986084,0.0003,19.65799331665039,1044699,36,28685,10448,0.007229727227240801,,
,1045000,,0.012858957052230835,0.006230026483535767,0.0003,19.86709213256836,1044899,,,,0.007192161865532398,100.0,-20.782242019999998
-23.11123681,1045200,100.0,0.012053425423800945,0.3220407962799072,0.0003,19.679624557495117,1045099,36,28698,10452,0.007182179018855095,,
,1045500,,0.006637008395045996,0.5279361009597778,0.0003,19.684436798095703,1045399,,,,0.0073011876083910465,100.0,-21.455478499999995
-23.02199239,1045600,100.0,0.009370489045977592,0.5361615419387817,0.0003,19.491689682006836,1045499,36,28710,10456,0.007418629713356495,,
,1046000,,0.00577842490747571,0.1685139536857605,0.0003,19.839834213256836,1045899,,,,0.007339993491768837,100.0,-21.018209
-22.903023119999997,1046000,100.0,,,,,,36,28723,10460,,,
-22.876843620000002,1046400,100.0,0.004811612423509359,0.06592807173728943,0.0003,19.49812126159668,1046299,36,28728,10464,0.00732526695355773,,
,1046500,,0.006923355162143707,-0.03752554953098297,0.0003,19.817893981933594,1046399,,,,0.007331234868615866,100.0,-21.21158078
-22.908239469999994,1046800,100.0,0.012614496052265167,-0.49894946813583374,0.0003,19.937795639038086,1046699,36,28740,10468,0.007291369140148163,,
,1047000,,0.009788590483367443,-0.3645358085632324,0.0003,19.92409324645996,1046899,,,,0.007286145351827145,100.0,-20.75070878
-22.902036719999998,1047200,100.0,0.004673274699598551,-0.46246153116226196,0.0003,19.8388614654541,1047099,36,28753,10472,0.007041436154395342,,
,1047500,,0.06461255997419357,-0.06970129162073135,0.0003,19.728755950927734,1047399,,,,0.00720464950427413,100.0,-21.09195592
-22.898500079999998,1047600,100.0,0.006933195516467094,0.23982417583465576,0.0003,19.669036865234375,1047499,36,28765,10476,0.0071167415007948875,,
,1048000,,0.011234940961003304,-0.9342138171195984,0.0003,19.80803680419922,1047899,,,,0.007246621884405613,100.0,-20.65109364
-23.001765730000006,1048000,100.0,,,,,,36,28778,10480,,,
-23.06082211,1048400,100.0,0.010024700313806534,-0.7041529417037964,0.0003,19.44409942626953,1048299,36,28783,10484,0.007337033282965422,,
,1048500,,0.0040424661710858345,-0.39836907386779785,0.0003,19.835655212402344,1048399,,,,0.007192913442850113,100.0,-21.0548548
-23.02245178,1048800,100.0,0.011817291378974915,0.004947304725646973,0.0003,19.969602584838867,1048699,36,28795,10488,0.007163817994296551,,
,1049000,,0.004677041433751583,0.17531338334083557,0.0003,19.679597854614258,1048899,,,,0.007177810184657574,100.0,-20.7001556
-22.993353430000003,1049200,100.0,0.007685978431254625,0.380575954914093,0.0003,19.656230926513672,1049099,36,28808,10492,0.00732651399448514,,
,1049500,,0.007961226627230644,0.058392658829689026,0.0003,19.49547576904297,1049399,,,,0.007257822435349226,100.0,-20.91572932
-22.9910363,1049600,100.0,0.037586502730846405,0.05748569965362549,0.0003,19.66232681274414,1049499,36,28820,10496,0.0072489408776164055,,
,1050000,,0.004375586751848459,1.0911858081817627,0.0003,19.452726364135742,1049899,,,,0.006973595358431339,100.0,-20.76983782
-23.045113689999997,1050000,100.0,,,,,,36,28833,10500,,,
-23.065007329999993,1050400,100.0,0.003949369769543409,0.5179392099380493,0.0003,19.738204956054688,1050299,36,28837,10504,0.007282571401447058,,
,1050500,,0.005050969310104847,1.073927879333496,0.0003,19.628429412841797,1050399,,,,0.007358226925134659,100.0,-20.65605592
-23.14620105,1050800,100.0,0.005911524407565594,1.4164228439331055,0.0003,19.75840950012207,1050699,36,28850,10508,0.0073046693578362465,,
,1051000,,0.004967411980032921,0.5334734916687012,0.0003,19.94700050354004,1050899,,,,0.007475420832633972,100.0,-20.8791375
-23.135651770000003,1051200,100.0,0.009128299541771412,-0.5847484469413757,0.0003,19.792236328125,1051099,36,28862,10512,0.007407243829220533,,
,1051500,,0.0073575349524617195,0.19103747606277466,0.0003,20.129779815673828,1051399,,,,0.007198667153716087,100.0,-21.07655852
-23.113631209999998,1051600,100.0,0.00591704249382019,0.13541343808174133,0.0003,19.617536544799805,1051499,36,28875,10516,0.007310282904654741,,
,1052000,,0.0033932828810065985,0.9899475574493408,0.0003,19.79195785522461,1051899,,,,0.007455965969711542,100.0,-21.589461
-23.092562450000006,1052000,100.0,,,,,,36,28887,10520,,,
-22.94736043,1052400,100.0,0.00891951285302639,-0.08953770995140076,0.0003,19.90334701538086,1052299,36,28892,10524,0.0074195596389472485,,
,1052500,,0.004529155790805817,0.21005290746688843,0.0003,19.82855987548828,1052399,,,,0.007350610103458166,100.0,-20.7852659
-22.92770086,1052800,100.0,0.015049146488308907,0.1617760956287384,0.0003,19.830171585083008,1052699,36,28905,10528,0.007264681626111269,,
,1053000,,0.005129810888320208,0.09470510482788086,0.0003,19.813690185546875,1052899,,,,0.007364215329289436,100.0,-20.935548999999995
-22.887957749999995,1053200,100.0,0.004139186814427376,0.5787521600723267,0.0003,19.79818344116211,1053099,36,28917,10532,0.0073248823173344135,,
,1053500,,0.007239978760480881,1.1186549663543701,0.0003,19.777061462402344,1053399,,,,0.007375791668891907,100.0,-21.16814564
-22.851730140000004,1053600,100.0,0.011247450485825539,-0.5469273924827576,0.0003,19.652986526489258,1053499,36,28930,10536,0.007501580752432346,,
,1054000,,0.005527772009372711,0.8242850303649902,0.0003,19.871089935302734,1053899,,,,0.00732217263430357,100.0,-21.113060899999997
-22.818997110000005,1054000,100.0,,,,,,36,28942,10540,,,
-22.763868670000008,1054400,100.0,0.003834301372990012,0.27521634101867676,0.0003,19.840518951416016,1054299,36,28947,10544,0.007233133539557457,,
,1054500,,0.008540182374417782,0.5213090777397156,0.0003,20.109546661376953,1054399,,,,0.007273918949067593,100.0,-20.781917619999998
-22.781646000000002,1054800,100.0,0.009529021568596363,0.011364728212356567,0.0003,19.77665138244629,1054699,36,28960,10548,0.00737847900018096,,
,1055000,,0.004137729294598103,-0.34617069363594055,0.0003,19.67095184326172,1054899,,,,0.007418424356728792,100.0,-20.812543
-23.084674299999996,1055200,100.0,0.006138169672340155,-0.2623963952064514,0.0003,19.58320426940918,1055099,36,28972,10552,0.007461752742528915,,
,1055500,,0.006218390539288521,-0.5625090003013611,0.0003,19.66998291015625,1055399,,,,0.007528064772486687,100.0,-21.30241744
-23.100645870000005,1055600,100.0,0.00820369552820921,-1.4619632959365845,0.0003,19.810253143310547,1055499,36,28985,10556,0.0074611869640648365,,
,1056000,,0.00840243324637413,0.2615906000137329,0.0003,20.02077865600586,1055899,,,,0.007397325709462166,100.0,-20.84640798
-23.18547377,1056000,100.0,,,,,,36,28997,10560,,,
-23.23786979,1056400,100.0,0.007428167853504419,0.9093971848487854,0.0003,19.95166778564453,1056299,36,29002,10564,0.007105005905032158,,
,1056500,,0.007267327513545752,0.9740740060806274,0.0003,20.050846099853516,1056399,,,,0.007122359704226255,100.0,-20.793488899999996
-23.234122900000003,1056800,100.0,0.005403604358434677,-1.3644487857818604,0.0003,20.077098846435547,1056699,36,29014,10568,0.007408646401017904,,
,1057000,,0.008579588495194912,-1.388753890991211,0.0003,19.457881927490234,1056899,,,,0.007402544375509024,100.0,-20.85583508
-23.278405620000004,1057200,100.0,0.013862835243344307,-0.8830676078796387,0.0003,19.84151840209961,1057099,36,29027,10572,0.007320252247154713,,
,1057500,,0.005977980326861143,-0.09800401329994202,0.0003,19.819190979003906,1057399,,,,0.007324379403144121,100.0,-20.971594520000004
-23.33273063,1057600,100.0,0.006054236553609371,-1.7067948579788208,0.0003,19.88909912109375,1057499,36,29039,10576,0.007238488644361496,,
,1058000,,0.005222395062446594,0.26033249497413635,0.0003,20.079891204833984,1057899,,,,0.007310046348720789,100.0,-20.840612099999998
-23.217518209999998,1058000,100.0,,,,,,36,29052,10580,,,
-23.136563670000005,1058400,100.0,0.0062875933945178986,1.8102819919586182,0.0003,20.04634666442871,1058299,36,29057,10584,0.0070921569131314754,,
,1058500,,0.004890368785709143,-0.9991678595542908,0.0003,19.80229949951172,1058399,,,,0.007308265194296837,100.0,-20.718750099999998
-23.267944649999993,1058800,100.0,0.0030920899007469416,-0.4054146707057953,0.0003,19.695350646972656,1058699,36,29069,10588,0.007274404633790255,,
,1059000,,0.004113698378205299,0.6491531133651733,0.0003,19.68036651611328,1058899,,,,0.006978944409638643,100.0,-20.8267888
-23.27780112,1059200,100.0,0.00435423431918025,-0.6785033345222473,0.0003,19.682342529296875,1059099,36,29082,10592,0.007264237850904465,,
,1059500,,0.005410036072134972,-0.6124387979507446,0.0003,19.95302391052246,1059399,,,,0.007319610100239515,100.0,-21.06361196
-23.369855119999997,1059600,100.0,0.015689950436353683,0.7964615821838379,0.0003,19.95098876953125,1059499,36,29095,10596,0.0072240098379552364,,
,1060000,,0.005522933788597584,-1.2381865978240967,0.0003,19.594310760498047,1059899,,,,0.007061675190925598,100.0,-20.863664740000004
-23.25930468,1060000,100.0,,,,,,36,29107,10600,,,
-23.202283559999998,1060400,100.0,0.007677875459194183,0.024146825075149536,0.0003,19.857830047607422,1060299,36,29112,10604,0.007358921691775322,,
,1060500,,0.026270411908626556,0.8284008502960205,0.0003,19.866729736328125,1060399,,,,0.00723865395411849,100.0,-21.4559405
-23.146383119999996,1060800,100.0,0.006383328698575497,-0.26544222235679626,0.0003,19.895484924316406,1060699,36,29125,10608,0.007387868128716946,,
,1061000,,0.005960205569863319,-0.6236367225646973,0.0003,19.79348373413086,1060899,,,,0.007396433036774397,100.0,-20.7247507
-23.18728079,1061200,100.0,0.004945629276335239,-0.021850019693374634,0.0003,19.872055053710938,1061099,36,29137,10612,0.007514067459851503,,
,1061500,,0.0064642829820513725,-0.34853798151016235,0.0003,19.452022552490234,1061399,,,,0.007272040005773306,100.0,-21.723292459999996
-23.1279072,1061600,100.0,0.005789833143353462,-0.13233289122581482,0.0003,19.932659149169922,1061499,36,29150,10616,0.007280838675796986,,
,1062000,,0.005341678857803345,0.05181214213371277,0.0003,19.562026977539062,1061899,,,,0.0071268752217292786,100.0,-21.53717304
-23.106017870000002,1062000,100.0,,,,,,36,29162,10620,,,
-23.151825589999998,1062400,100.0,0.006160521414130926,0.1709536612033844,0.0003,19.940792083740234,1062299,36,29167,10624,0.0072507900185883045,,
,1062500,,0.004233767744153738,0.43175941705703735,0.0003,19.484302520751953,1062399,,,,0.007247962988913059,100.0,-21.722286200000003
-23.137684729999997,1062800,100.0,0.005384352523833513,-1.0702770948410034,0.0003,19.721107482910156,1062699,36,29180,10628,0.007370085455477238,,
,1063000,,0.006399269215762615,-0.011011436581611633,0.0003,19.881874084472656,1062899,,,,0.007333899848163128,100.0,-23.81971122
-23.12275954,1063200,100.0,0.007024150341749191,-1.7920269966125488,0.0003,19.588735580444336,1063099,36,29192,10632,0.00754284393042326,,
,1063500,,0.007013489492237568,0.3376045227050781,0.0003,19.594711303710938,1063399,,,,0.007568409200757742,100.0,-30.507785220000002
-23.48887661,1063600,100.0,0.006335091777145863,-0.642147421836853,0.0003,19.994291305541992,1063499,36,29205,10636,0.007591866888105869,,
,1064000,,0.011348260566592216,0.07973706722259521,0.0003,19.833385467529297,1063899,,,,0.007659233640879393,100.0,-31.6305028
-24.392650670000002,1064000,100.0,,,,,,36,29218,10640,,,
-24.920354160000002,1064400,100.0,0.0045208921656012535,-0.8842247724533081,0.0003,19.61290740966797,1064299,36,29222,10644,0.0075035798363387585,,
,1064500,,0.03139167279005051,0.3100926876068115,0.0003,19.752117156982422,1064399,,,,0.00744172977283597,100.0,-34.52104542000001
-25.99447914,1064800,100.0,0.016704225912690163,-0.5751599073410034,0.0003,19.456653594970703,1064699,36,29235,10648,0.007664542179554701,,
,1065000,,0.01002667099237442,0.03304506838321686,0.0003,19.701494216918945,1064899,,,,0.007725296542048454,100.0,-37.93287886
-26.745401240000007,1065200,100.0,0.0054764095693826675,0.514198899269104,0.0003,19.80936050415039,1065099,36,29248,10652,0.007463916204869747,,
,1065500,,0.008088067173957825,0.9937126636505127,0.0003,19.71242904663086,1065399,,,,0.0073889498598873615,100.0,-26.376821259999996
-26.874516489999998,1065600,100.0,0.00666323397308588,0.1550903022289276,0.0003,19.940095901489258,1065499,36,29260,10656,0.007371656130999327,,
,1066000,,0.003964114002883434,-0.611951470375061,0.0003,19.52145004272461,1065899,,,,0.007211551070213318,100.0,-26.48644766
-27.058715049999996,1066000,100.0,,,,,,36,29272,10660,,,
-27.736024879999995,1066400,100.0,0.006291673518717289,-0.7154778838157654,0.0003,19.868492126464844,1066299,36,29277,10664,0.007369199302047491,,
,1066500,,0.022016406059265137,1.322705864906311,0.0003,19.688968658447266,1066399,,,,0.007306711282581091,100.0,-24.151187020000002
-28.100058799999996,1066800,100.0,0.005884880665689707,-0.43866968154907227,0.0003,19.77945327758789,1066699,36,29290,10668,0.007078328635543585,,
,1067000,,0.0055812145583331585,-0.4156799018383026,0.0003,19.65399169921875,1066899,,,,0.007009875029325485,100.0,-24.067339460000003
-28.066677039999995,1067200,100.0,0.008929450064897537,0.5683843493461609,0.0003,19.543994903564453,1067099,36,29302,10672,0.007011499721556902,,
,1067500,,0.005644862540066242,0.28698691725730896,0.0003,19.765148162841797,1067399,,,,0.007232671603560448,100.0,-21.922504640000003
-28.019169569999995,1067600,100.0,0.004576044622808695,0.13941684365272522,0.0003,19.482410430908203,1067499,36,29315,10676,0.007263951003551483,,
,1068000,,0.009258907288312912,-0.3918522596359253,0.0003,19.453189849853516,1067899,,,,0.00712145259603858,100.0,-21.5937035
-28.10519762,1068000,100.0,,,,,,36,29328,10680,,,
-28.091890350000003,1068400,100.0,0.005012881942093372,0.11809411644935608,0.0003,19.480714797973633,1068299,36,29332,10684,0.0075328154489398,,
,1068500,,0.011279749684035778,1.0999407768249512,0.0003,19.920244216918945,1068399,,,,0.00762213347479701,100.0,-21.13376628
-28.005567029999998,1068800,100.0,0.011541960760951042,0.17957934737205505,0.0003,19.645854949951172,1068699,36,29345,10688,0.007397438399493694,,
,1069000,,0.0036093336530029774,0.8406248688697815,0.0003,19.611007690429688,1068899,,,,0.007547866553068161,100.0,-21.09403458
-27.965296669999994,1069200,100.0,0.005862112157046795,0.3491978049278259,0.0003,19.85565948486328,1069099,36,29358,10692,0.00744995241984725,,
,1069500,,0.005604838952422142,0.37903350591659546,0.0003,19.692007064819336,1069399,,,,0.007602564990520477,100.0,-20.83663584
-27.88133043,1069600,100.0,0.006634145509451628,0.763145387172699,0.0003,19.832523345947266,1069499,36,29370,10696,0.007537191733717918,,
,1070000,,0.005146436858922243,-0.7715705633163452,0.0003,19.782562255859375,1069899,,,,0.00707664480432868,100.0,-20.788034619999998
-28.15815103,1070000,100.0,,,,,,36,29383,10700,,,
-28.27522109,1070400,100.0,0.009608110412955284,0.27277064323425293,0.0003,19.749900817871094,1070299,36,29388,10704,0.006969882175326347,,
,1070500,,0.004307170864194632,0.2215874195098877,0.0003,19.31513023376465,1070399,,,,0.007161523215472698,100.0,-21.20733204
-28.202508879999996,1070800,100.0,0.006959748454391956,0.1458776593208313,0.0003,19.70758056640625,1070699,36,29400,10708,0.007334256079047918,,
,1071000,,0.004654335789382458,-1.0436183214187622,0.0003,19.551677703857422,1070899,,,,0.007342616096138954,100.0,-21.037243240000002
-28.217280080000002,1071200,100.0,0.0056014284491539,0.18065321445465088,0.0003,19.901668548583984,1071099,36,29413,10712,0.007294648326933384,,
,1071500,,0.01091962493956089,-1.571103572845459,0.0003,19.698421478271484,1071399,,,,0.007085254415869713,100.0,-21.139726699999997
-28.215926829999997,1071600,100.0,0.007199522573500872,-0.09588891267776489,0.0003,19.715913772583008,1071499,36,29426,10716,0.007049492560327053,,
,1072000,,0.005082610063254833,0.5790135264396667,0.0003,19.944995880126953,1071899,,,,0.007094825617969036,100.0,-21.042944440000007
-28.2102817,1072000,100.0,,,,,,36,29438,10720,,,
-28.205683650000005,1072400,100.0,0.007224513217806816,0.1140875369310379,0.0003,19.490629196166992,1072299,36,29443,10724,0.007251412607729435,,
,1072500,,0.007998116314411163,-0.7048869729042053,0.0003,19.54023551940918,1072399,,,,0.007215857971459627,100.0,-20.950646899999995
-28.504692879999997,1072800,100.0,0.009632475674152374,-0.190816268324852,0.0003,19.607765197753906,1072699,36,29455,10728,0.007319477386772633,,
,1073000,,0.011347988620400429,-1.1927706003189087,0.0003,19.68817901611328,1072899,,,,0.007322431076318026,100.0,-24.100146819999996
-28.61212362,1073200,100.0,0.004260093439370394,-0.24821791052818298,0.0003,19.734556198120117,1073099,36,29468,10732,0.007125998381525278,,
,1073500,,0.0035550990141928196,-0.17625443637371063,0.0003,19.510570526123047,1073399,,,,0.007076597306877375,100.0,-21.426502300000003
-28.258686319999995,1073600,100.0,0.008970971219241619,1.056871771812439,0.0003,19.738893508911133,1073499,36,29481,10736,0.007033345755189657,,
,1074000,,0.004875426646322012,-0.5302699208259583,0.0003,19.420001983642578,1073899,,,,0.007115448359400034,100.0,-20.74604232
-27.339119889999996,1074000,100.0,,,,,,36,29493,10740,,,
-26.807251179999998,1074400,100.0,0.007243174593895674,0.7125890254974365,0.0003,19.532554626464844,1074299,36,29498,10744,0.007093330379575491,,
,1074500,,0.007929591462016106,-0.05792105942964554,0.0003,19.83318519592285,1074399,,,,0.007024684920907021,100.0,-20.6863291
-25.634180809999997,1074800,100.0,0.005848026368767023,2.4732351303100586,0.0003,19.494586944580078,1074699,36,29511,10748,0.006889570504426956,,
,1075000,,0.004452747758477926,0.9201763868331909,0.0003,19.315868377685547,1074899,,,,0.006939038634300232,100.0,-21.089276599999998
-24.595692640000006,1075200,100.0,0.006870008539408445,-1.6145002841949463,0.0003,19.490604400634766,1075099,36,29523,10752,0.007094866130501032,,
,1075500,,0.006140072364360094,0.6839200854301453,0.0003,19.24925994873047,1075399,,,,0.007310150656849146,100.0,-21.9567847
-24.50568543,1075600,100.0,0.006718998774886131,0.5227247476577759,0.0003,19.60188102722168,1075499,36,29536,10756,0.007373305503278971,,
,1076000,,0.006559469737112522,0.21530801057815552,0.0003,19.763113021850586,1075899,,,,0.007158794905990362,100.0,-20.77899884
-24.27997581,1076000,100.0,,,,,,36,29549,10760,,,
-23.687003660000002,1076400,100.0,0.009171245619654655,0.20298154652118683,0.0003,19.77678680419922,1076299,36,29553,10764,0.007080509327352047,,
,1076500,,0.011167611926794052,1.55354642868042,0.0003,19.651397705078125,1076399,,,,0.007113498169928789,100.0,-20.984596199999995
-23.2437266,1076800,100.0,0.03845539689064026,0.3813854455947876,0.0003,19.71121597290039,1076699,36,29566,10768,0.007350620813667774,,
,1077000,,0.01199304312467575,-0.8229703903198242,0.0003,19.411048889160156,1076899,,,,0.007306049577891827,100.0,-20.88483694
-23.26745527,1077200,100.0,0.009115487337112427,0.07270900905132294,0.0003,19.690303802490234,1077099,36,29579,10772,0.007386353332549334,,
,1077500,,0.005775097757577896,-0.6080535650253296,0.0003,19.691068649291992,1077399,,,,0.007321707904338837,100.0,-21.27419626
-23.34904781,1077600,100.0,0.00957304798066616,-0.023053810000419617,0.0003,19.75140380859375,1077499,36,29591,10776,0.007261661347001791,,
,1078000,,0.0041420371271669865,-0.06723549962043762,0.0003,19.426166534423828,1077899,,,,0.007489978801459074,100.0,-20.933120279999997
-23.290299209999993,1078000,100.0,,,,,,36,29604,10780,,,
-23.309926279999996,1078400,100.0,0.0058836862444877625,0.3328177332878113,0.0003,19.717079162597656,1078299,36,29609,10784,0.007292255759239197,,
,1078500,,0.029403604567050934,-0.35358938574790955,0.0003,19.241474151611328,1078399,,,,0.007347168866544962,100.0,-20.85813846
-23.21845423,1078800,100.0,0.004201896954327822,0.198869526386261,0.0003,19.560161590576172,1078699,36,29621,10788,0.007427478674799204,,
,1079000,,0.005294250324368477,-1.1291491985321045,0.0003,19.56256866455078,1078899,,,,0.007576836738735437,100.0,-21.84342396
-23.3155091,1079200,100.0,0.00500501599162817,-0.4693690836429596,0.0003,19.68246841430664,1079099,36,29634,10792,0.0073487842455506325,,
,1079500,,0.004743464291095734,0.772185206413269,0.0003,19.75007438659668,1079399,,,,0.007283665705472231,100.0,-21.393712620000002
-23.24450438,1079600,100.0,0.004275687038898468,0.48379623889923096,0.0003,19.614944458007812,1079499,36,29646,10796,0.007304774597287178,,
,1080000,,0.16929128766059875,-0.20912477374076843,0.0003,19.784379959106445,1079899,,,,0.007341320160776377,100.0,-20.900140580000002
-22.945979339999997,1080000,100.0,,,,,,36,29659,10800,,,
-22.941864560000003,1080400,100.0,0.00673384964466095,0.6610469818115234,0.0003,19.845327377319336,1080299,36,29664,10804,0.007315408904105425,,
,1080500,,0.006720664445310831,-0.27923285961151123,0.0003,19.634864807128906,1080399,,,,0.00740766478702426,100.0,-20.774303380000003
-22.949266870000006,1080800,100.0,0.007515575736761093,-0.3426024913787842,0.0003,19.631141662597656,1080699,36,29676,10808,0.00731357466429472,,
,1081000,,0.006155557930469513,-1.2350928783416748,0.0003,19.508756637573242,1080899,,,,0.007212785538285971,100.0,-20.898037860000002
-22.92964203,1081200,100.0,0.003887871513143182,0.40330976247787476,0.0003,19.713829040527344,1081099,36,29689,10812,0.00699651800096035,,
,1081500,,0.008607561700046062,-0.6138718128204346,0.0003,19.666475296020508,1081399,,,,0.007155109662562609,100.0,-20.897319819999996
-22.88589031,1081600,100.0,0.00571085698902607,0.25142431259155273,0.0003,19.633403778076172,1081499,36,29702,10816,0.007017871830612421,,
,1082000,,0.011627884581685066,-0.3801388442516327,0.0003,19.878814697265625,1081899,,,,0.006964928936213255,100.0,-20.71160238
-22.9007353,1082000,100.0,,,,,,36,29714,10820,,,
-22.84519436,1082400,100.0,0.00902947410941124,0.6821995377540588,0.0003,19.686351776123047,1082299,36,29719,10824,0.007111449260264635,,
,1082500,,0.006327335722744465,-0.17841345071792603,0.0003,19.656414031982422,1082399,,,,0.00718502514064312,100.0,-21.083285400000005
-22.490940859999995,1082800,100.0,0.008001495152711868,-0.43727031350135803,0.0003,19.32070541381836,1082699,36,29731,10828,0.0071383328177034855,,
,1083000,,0.0038885746616870165,-2.063011407852173,0.0003,19.63068962097168,1082899,,,,0.007295768707990646,100.0,-20.4271381
-22.41298836,1083200,100.0,0.004423229489475489,0.25691020488739014,0.0003,19.67058563232422,1083099,36,29744,10832,0.007117053028196096,,
,1083500,,0.004195352550595999,0.7054397463798523,0.0003,19.450332641601562,1083399,,,,0.007143903523683548,100.0,-20.503136180000002
-22.437914739999997,1083600,100.0,0.004276122897863388,0.42185989022254944,0.0003,19.71621322631836,1083499,36,29757,10836,0.007211585063487291,,
,1084000,,0.005511026829481125,1.1260266304016113,0.0003,19.579750061035156,1083899,,,,0.0073058120906353,100.0,-20.91051572
-22.48727983,1084000,100.0,,,,,,36,29769,10840,,,
-22.466558329999998,1084400,100.0,0.005159404128789902,1.4047478437423706,0.0003,19.497814178466797,1084299,36,29774,10844,0.0071063474752008915,,
,1084500,,0.0055896220728755,1.115120768547058,0.0003,19.48217010498047,1084399,,,,0.00714641809463501,100.0,-20.784745280000003
-22.51865531,1084800,100.0,0.0067976550199091434,1.5996763706207275,0.0003,19.87065887451172,1084699,36,29787,10848,0.007229954935610294,,
,1085000,,0.0032477383501827717,0.7778835296630859,0.0003,19.42827606201172,1084899,,,,0.0073354486376047134,100.0,-20.91742804
-22.495699719999998,1085200,100.0,0.002164612989872694,-1.815024495124817,0.0003,19.288005828857422,1085099,36,29800,10852,0.006991568487137556,,
,1085500,,0.008273657411336899,-0.23691263794898987,0.0003,19.59954071044922,1085399,,,,0.007200851105153561,100.0,-20.68241788
-22.479206759999997,1085600,100.0,0.003959805238991976,0.07254141569137573,0.0003,19.35150146484375,1085499,36,29812,10856,0.0072946068830788136,,
,1086000,,0.003961984533816576,0.6176040172576904,0.0003,19.54440689086914,1085899,,,,0.00722148921340704,100.0,-20.77320726
-22.48878264,1086000,100.0,,,,,,36,29825,10860,,,
-22.367171430000003,1086400,100.0,0.004182330332696438,-1.2912479639053345,0.0003,19.59360122680664,1086299,36,29829,10864,0.007112971972674131,,
,1086500,,0.00536923436447978,0.07945822179317474,0.0003,19.48267364501953,1086399,,,,0.007096327841281891,100.0,-21.099518
-22.44756418,1086800,100.0,0.004162105731666088,0.28959977626800537,0.0003,19.3810977935791,1086699,36,29842,10868,0.007167181000113487,,
,1087000,,0.004471299238502979,-0.32293906807899475,0.0003,19.684490203857422,1086899,,,,0.007169080898165703,100.0,-20.50919032
-22.38481061,1087200,100.0,0.005532543640583754,-0.41239023208618164,0.0003,19.550193786621094,1087099,36,29855,10872,0.007238571532070637,,
,1087500,,0.008489299565553665,-1.8090050220489502,0.0003,19.46097183227539,1087399,,,,0.007166401483118534,100.0,-21.5152514
-22.31458554,1087600,100.0,0.0110260508954525,0.9803605079650879,0.0003,19.654050827026367,1087499,36,29867,10876,0.007187379524111748,,
,1088000,,0.008746897801756859,-0.6947038173675537,0.0003,19.937055587768555,1087899,,,,0.007277548313140869,100.0,-20.902437740000003
-22.30815485,1088000,100.0,,,,,,36,29880,10880,,,
-22.2321267,1088400,100.0,0.005143282935023308,0.30612432956695557,0.0003,19.346586227416992,1088299,36,29885,10884,0.007028142921626568,,
,1088500,,0.006412476301193237,-0.6511103510856628,0.0003,19.42953109741211,1088399,,,,0.007115387357771397,100.0,-20.760628360000002
-22.252133699999998,1088800,100.0,0.0059272488579154015,1.4629238843917847,0.0003,19.428531646728516,1088699,36,29897,10888,0.0071661826223134995,,
,1089000,,0.0061997948214411736,0.5902822017669678,0.0003,19.718339920043945,1088899,,,,0.007274217903614044,100.0,-20.822431260000002
-22.17683627000001,1089200,100.0,0.003141900524497032,0.5094975829124451,0.0003,19.080053329467773,1089099,36,29910,10892,0.007080357056111097,,
,1089500,,0.0038386755622923374,1.2542246580123901,0.0003,19.685876846313477,1089399,,,,0.007064793258905411,100.0,-20.8380483
-22.253261010000003,1089600,100.0,0.004030114505439997,-0.3730218708515167,0.0003,19.63756561279297,1089499,36,29922,10896,0.0070807053707540035,,
