train/learning_rate,time/time_elapsed,train/actor_loss,train/critic_loss,rollout/ep_len_mean,time/total_timesteps,time/episodes,rollout/ep_rew_mean,train/ent_coef,train/n_updates,train/ent_coef_loss,time/fps,eval/mean_ep_length,eval/mean_reward
0.0003,23357,28.089143753051758,0.004448456224054098,100.0,851200,8512,-32.61625503,0.007886504754424095,851099,-1.1588623523712158,36,,
0.0003,,27.76035499572754,0.003890497609972954,,851500,,,0.007813628762960434,851399,-0.6051087379455566,,100.0,-30.644106819999998
0.0003,23369,27.463550567626953,0.004006784409284592,100.0,851600,8516,-32.68385821,0.007795627694576979,851499,0.28069910407066345,36,,
0.0003,,27.69943618774414,0.004562830086797476,,852000,,,0.00801045447587967,851899,-0.7102134227752686,,100.0,-30.047137080000002
,23381,,,100.0,852000,8520,-32.49557636,,,,36,,
0.0003,23387,27.391582489013672,0.0037174264434725046,100.0,852400,8524,-32.45963457,0.007989085279405117,852299,0.1583087295293808,36,,
0.0003,,27.977092742919922,0.0038779820315539837,,852500,,,0.007977904751896858,852399,-0.449307918548584,,100.0,-30.381697440000003
0.0003,23399,27.466100692749023,0.003732153680175543,100.0,852800,8528,-32.554853969999996,0.007920320145785809,852699,0.9090487957000732,36,,
0.0003,,27.336458206176758,0.003950432874262333,,853000,,,0.007950046099722385,852899,-1.460995078086853,,100.0,-30.661998819999997
0.0003,23411,28.215131759643555,0.0033564516343176365,100.0,853200,8532,-32.491787859999995,0.008044418878853321,853099,-1.0642495155334473,36,,
0.0003,,28.356088638305664,0.006175510119646788,,853500,,,0.00795404240489006,853399,-0.09603151679039001,,100.0,-30.306007060000002
0.0003,23424,28.637094497680664,0.0040795933455228806,100.0,853600,8536,-32.637224690000004,0.007805574219673872,853499,-0.39571040868759155,36,,
0.0003,,27.52327537536621,0.004059704951941967,,854000,,,0.0078441696241498,853899,0.3801862597465515,,100.0,-30.445889799999996
,23436,,,100.0,854000,8540,-32.7609159,,,,36,,
0.0003,23441,27.640283584594727,0.0030723288655281067,100.0,854400,8544,-32.53933885000001,0.007721411529928446,854299,-0.27146416902542114,36,,
0.0003,,27.66455841064453,0.003251702291890979,,854500,,,0.007725797593593597,854399,-0.7102387547492981,,100.0,-30.504323419999995
0.0003,23454,28.158447265625,0.003278757445514202,100.0,854800,8548,-32.693787979999996,0.007893660105764866,854699,1.0509865283966064,36,,
0.0003,,27.77077293395996,0.011251989752054214,,855000,,,0.007969125173985958,854899,0.11154645681381226,,100.0,-30.210484520000005
0.0003,23466,27.441246032714844,0.003420551773160696,100.0,855200,8552,-32.49303544000001,0.007988750003278255,855099,-0.20422041416168213,36,,
0.0003,,28.204082489013672,0.008099159225821495,,855500,,,0.007859617471694946,855399,-1.8091747760772705,,100.0,-31.909306459999996
0.0003,23479,27.90774154663086,0.00406336085870862,100.0,855600,8556,-32.58469222,0.0077278465032577515,855499,-0.006092533469200134,36,,
0.0003,,27.556304931640625,0.0035728972870856524,,856000,,,0.007740437053143978,855899,0.48046958446502686,,100.0,-30.98351066
,23491,,,100.0,856000,8560,-32.754971350000005,,,,36,,
0.0003,23496,28.65625,0.00888489093631506,100.0,856400,8564,-32.7292604,0.007890364155173302,856299,-0.5543631911277771,36,,
0.0003,,27.27889633178711,0.0038991619367152452,,856500,,,0.007659854367375374,856399,0.20856864750385284,,100.0,-30.520027559999996
0.0003,23508,28.036731719970703,0.009440057910978794,100.0,856800,8568,-32.88259788,0.00793856754899025,856699,0.793516993522644,36,,
0.0003,,27.92532730102539,0.004397699609398842,,857000,,,0.008075914345681667,856899,0.06938987970352173,,100.0,-30.931993139999996
0.0003,23521,27.362218856811523,0.004428578540682793,100.0,857200,8572,-32.859143939999996,0.008039643988013268,857099,0.06025803089141846,36,,
0.0003,,27.194597244262695,0.008486821316182613,,857500,,,0.008108907379209995,857399,-0.46416497230529785,,100.0,-30.782788080000003
0.0003,23533,27.946596145629883,0.007716724649071693,100.0,857600,8576,-32.97399724,0.008019569329917431,857499,-0.3534030318260193,36,,
0.0003,,27.54176902770996,0.005156381521373987,,858000,,,0.007861671037971973,857899,-0.4540325999259949,,100.0,-30.48737734
,23545,,,100.0,858000,8580,-33.07021827,,,,36,,
0.0003,23551,27.64990234375,0.02801859751343727,100.0,858400,8584,-33.16886746,0.00803822185844183,858299,0.8011454343795776,36,,
0.0003,,27.1347713470459,0.01622992940247059,,858500,,,0.00809220876544714,858399,-0.30408763885498047,,100.0,-44.238818859999995
0.0003,23563,27.93509864807129,0.023282162845134735,100.0,858800,8588,-33.28445518,0.008592258207499981,858699,1.7720346450805664,36,,
0.0003,,26.678457260131836,0.014160594902932644,,859000,,,0.00936614815145731,858899,1.2093011140823364,,100.0,-73.99998500000001
0.0003,23575,26.82025909423828,0.03185206651687622,100.0,859200,8592,-33.81180444,0.010572383180260658,859099,4.714269638061523,36,,
0.0003,,26.327587127685547,0.0663488507270813,,859500,,,0.01305986475199461,859399,7.375984191894531,,100.0,-295.70706106000006
0.0003,23588,26.429044723510742,0.0823400616645813,100.0,859600,8596,-44.39783007000001,0.013886048458516598,859499,7.948683261871338,36,,
0.0003,,24.673439025878906,0.03738895803689957,,860000,,,0.016240287572145462,859899,1.7850250005722046,,100.0,-164.53830452
,23600,,,100.0,860000,8600,-52.23966359,,,,36,,
0.0003,23605,22.674842834472656,0.0282992422580719,100.0,860400,8604,-57.90491136,0.016107352450489998,860299,-2.2278971672058105,36,,
0.0003,,22.79785919189453,0.03746708482503891,,860500,,,0.015782104805111885,860399,-2.4686224460601807,,100.0,-153.07473326000002
0.0003,23618,22.337562561035156,0.0245957188308239,100.0,860800,8608,-62.880960359999996,0.01467170286923647,860699,-4.064536094665527,36,,
0.0003,,21.357608795166016,0.026226989924907684,,861000,,,0.01408969797194004,860899,-3.5079681873321533,,100.0,-151.63697254
0.0003,23630,20.587162017822266,0.05292355641722679,100.0,861200,8612,-67.8659242,0.013604097999632359,861099,-1.567931890487671,36,,
0.0003,,20.772628784179688,0.020876407623291016,,861500,,,0.012897161766886711,861399,-0.8285167813301086,,100.0,-130.18028425999998
0.0003,23642,20.087095260620117,0.035108231008052826,100.0,861600,8616,-72.39223831999999,0.012651067227125168,861499,-2.6253724098205566,36,,
0.0003,,19.647546768188477,0.01966441050171852,,862000,,,0.011571839451789856,861899,-2.375412940979004,,100.0,-108.58739562000001
,23655,,,100.0,862000,8620,-75.54060071999999,,,,36,,
0.0003,23660,19.780458450317383,0.011164240539073944,100.0,862400,8624,-77.87248791,0.01085424330085516,862299,-1.2344465255737305,36,,
0.0003,,19.800172805786133,0.013948716223239899,,862500,,,0.010730070061981678,862399,-0.5592799782752991,,100.0,-68.54894394
0.0003,23673,19.05318832397461,0.012651627883315086,100.0,862800,8628,-79.24414788,0.010341676883399487,862699,-0.298581063747406,36,,
0.0003,,19.371562957763672,0.01057459693402052,,863000,,,0.010148679837584496,862899,0.04456216096878052,,100.0,-63.31011101999999
0.0003,23685,19.50758934020996,0.013688474893569946,100.0,863200,8632,-80.69832355999999,0.009957646019756794,863099,-1.1768549680709839,36,,
0.0003,,19.675445556640625,0.010296478867530823,,863500,,,0.009508945047855377,863399,-1.5988342761993408,,100.0,-64.50652142000001
0.0003,23698,19.52879524230957,0.01219872198998928,100.0,863600,8636,-82.16459483999999,0.009393381886184216,863499,0.38148415088653564,36,,
0.0003,,19.001014709472656,0.0065934620797634125,,864000,,,0.009234808385372162,863899,-0.25349295139312744,,100.0,-61.08542807999999
,23710,,,100.0,864000,8640,-83.26472334,,,,36,,
0.0003,23715,19.663915634155273,0.010593830607831478,100.0,864400,8644,-84.79102658,0.008927294984459877,864299,-0.00872456282377243,36,,
0.0003,,19.54676628112793,0.007545622065663338,,864500,,,0.00884881429374218,864399,-0.8165210485458374,,100.0,-59.54847944
0.0003,23728,19.27828598022461,0.008742882870137691,100.0,864800,8648,-85.79995528999999,0.008513652719557285,864699,-0.2846512496471405,36,,
0.0003,,19.60616683959961,0.007579374592751265,,865000,,,0.008579611778259277,864899,0.8523552417755127,,100.0,-59.354793640000004
0.0003,23740,19.071823120117188,0.00947099830955267,100.0,865200,8652,-86.90572424999999,0.008484919555485249,865099,0.0005029365420341492,36,,
0.0003,,19.624378204345703,0.005802800878882408,,865500,,,0.008362949825823307,865399,-0.009579002857208252,,100.0,-54.821231780000005
0.0003,23753,19.960800170898438,0.007826915010809898,100.0,865600,8656,-87.70165501999998,0.008247459307312965,865499,-0.8850484490394592,36,,
0.0003,,20.094038009643555,0.015002179890871048,,866000,,,0.008176813833415508,865899,-0.27538976073265076,,100.0,-48.995305740000006
,23765,,,100.0,866000,8660,-88.62380676999999,,,,36,,
0.0003,23770,20.245010375976562,0.009212668985128403,100.0,866400,8664,-89.43248740000001,0.008310277946293354,866299,0.27052682638168335,36,,
0.0003,,20.411441802978516,0.0075256433337926865,,866500,,,0.008232815191149712,866399,-0.1280413419008255,,100.0,-47.52149602
0.0003,23783,20.56463050842285,0.006737419404089451,100.0,866800,8668,-89.84891721000002,0.008471274748444557,866699,-0.0504617914557457,36,,
0.0003,,19.961265563964844,0.006962040439248085,,867000,,,0.008544928394258022,866899,-0.6002455949783325,,100.0,-47.10896826000001
0.0003,23795,20.436161041259766,0.00608266144990921,100.0,867200,8672,-90.52485298000002,0.008483746089041233,867099,-0.39412927627563477,36,,
0.0003,,20.42333984375,0.005994861945509911,,867500,,,0.008340957574546337,867399,0.1222308874130249,,100.0,-40.36988774
0.0003,23808,20.52889633178711,0.006787464953958988,100.0,867600,8676,-90.93147603999999,0.00824323296546936,867499,-0.37029173970222473,36,,
0.0003,,21.029125213623047,0.007613632827997208,,868000,,,0.008558842353522778,867899,0.4292716681957245,,100.0,-38.20284968
,23820,,,100.0,868000,8680,-91.25810914,,,,36,,
0.0003,23825,21.36866569519043,0.0055727483704686165,100.0,868400,8684,-91.50321528,0.008684135973453522,868299,-0.5780782103538513,36,,
0.0003,,21.108646392822266,0.007204099558293819,,868500,,,0.008506239391863346,868399,-0.16739022731781006,,100.0,-36.67439568
0.0003,23838,21.873409271240234,0.009535005316138268,100.0,868800,8688,-91.98606608999998,0.008752994239330292,868699,-0.824756383895874,36,,
0.0003,,21.427692413330078,0.008787795901298523,,869000,,,0.008633101359009743,868899,0.004623584449291229,,100.0,-36.5899962
0.0003,23850,21.407032012939453,0.007032984867691994,100.0,869200,8692,-91.83413544999999,0.00878268200904131,869099,0.21122711896896362,36,,
0.0003,,22.06461524963379,0.013019314035773277,,869500,,,0.008795938454568386,869399,-0.6448042392730713,,100.0,-35.45305216
0.0003,23863,21.93480682373047,0.008871912956237793,100.0,869600,8696,-81.33873349999999,0.008868304081261158,869499,0.331715852022171,36,,
0.0003,,21.680492401123047,0.007442267145961523,,870000,,,0.009007423184812069,869899,-0.41681843996047974,,100.0,-34.84817258
,23875,,,100.0,870000,8700,-73.60885634000002,,,,36,,
0.0003,23881,22.1802978515625,0.013196343556046486,100.0,870400,8704,-68.04107717,0.008795209228992462,870299,-0.02139286696910858,36,,
0.0003,,22.11205291748047,0.007492963224649429,,870500,,,0.008879822678864002,870399,-0.4358493387699127,,100.0,-35.0149848
0.0003,23893,22.063446044921875,0.01166647206991911,100.0,870800,8708,-63.136309139999994,0.009164953604340553,870699,0.47443148493766785,36,,
0.0003,,22.409231185913086,0.009082379750907421,,871000,,,0.008980974555015564,870899,0.05746084451675415,,100.0,-34.383449580000004
0.0003,23906,22.316513061523438,0.008291563019156456,100.0,871200,8712,-58.29643786,0.008948063477873802,871099,-0.21416416764259338,36,,
0.0003,,23.254566192626953,0.010231127962470055,,871500,,,0.008941585198044777,871399,0.14734812080860138,,100.0,-33.45703942
0.0003,23918,22.40633773803711,0.006815569940954447,100.0,871600,8716,-54.08037176,0.00878099538385868,871499,0.3705703318119049,36,,
0.0003,,22.622089385986328,0.006239684298634529,,872000,,,0.008914236910641193,871899,-0.012252956628799438,,100.0,-32.76844408
,23931,,,100.0,872000,8720,-50.92654794,,,,36,,
0.0003,23936,22.727832794189453,0.0055291964672505856,100.0,872400,8724,-48.60871063,0.008753461763262749,872299,-0.4040538966655731,36,,
0.0003,,22.779369354248047,0.008464522659778595,,872500,,,0.008791284635663033,872399,0.7444649934768677,,100.0,-31.815093600000004
0.0003,23948,23.15140151977539,0.007716669235378504,100.0,872800,8728,-47.39145098000001,0.008839788846671581,872699,0.3804726004600525,36,,
0.0003,,23.216787338256836,0.006886430084705353,,873000,,,0.008791543543338776,872899,0.12731456756591797,,100.0,-32.67462526
0.0003,23961,23.42953872680664,0.009764028713107109,100.0,873200,8732,-45.93791822000001,0.008659153245389462,873099,0.008607909083366394,36,,
0.0003,,23.284732818603516,0.007096175104379654,,873500,,,0.008688336238265038,873399,0.9135653972625732,,100.0,-32.87152064
0.0003,23973,23.555660247802734,0.016984418034553528,100.0,873600,8736,-44.32396397000002,0.008820470422506332,873499,0.20019924640655518,36,,
0.0003,,23.495559692382812,0.013037409633398056,,874000,,,0.008720624260604382,873899,0.043370604515075684,,100.0,-32.68178856
,23985,,,100.0,874000,8740,-43.16372953000001,,,,36,,
0.0003,23991,23.57263946533203,0.006990362890064716,100.0,874400,8744,-41.77944895999999,0.008809269405901432,874299,-0.24996739625930786,36,,
0.0003,,22.956951141357422,0.0065442840568721294,,874500,,,0.008737526834011078,874399,-0.19754183292388916,,100.0,-32.15531836
0.0003,24003,23.587207794189453,0.0070197694003582,100.0,874800,8748,-40.92094688,0.008459391072392464,874699,-0.3167031407356262,36,,
0.0003,,23.55108070373535,0.010146033018827438,,875000,,,0.008510559797286987,874899,0.8245046734809875,,100.0,-32.502673359999996
0.0003,24015,23.70993423461914,0.00896143913269043,100.0,875200,8752,-39.80887635999999,0.008556181564927101,875099,0.08490949869155884,36,,
0.0003,,23.985525131225586,0.006679976359009743,,875500,,,0.008204977959394455,875399,1.5612214803695679,,100.0,-32.74746098
0.0003,24028,24.156850814819336,0.006525980308651924,100.0,875600,8756,-39.002318859999995,0.00828212033957243,875499,-0.5744764804840088,36,,
0.0003,,23.718740463256836,0.0070747630670666695,,876000,,,0.008411653339862823,875899,-0.10879223048686981,,100.0,-32.32055768
,24040,,,100.0,876000,8760,-37.94139762,,,,36,,
0.0003,24046,23.754169464111328,0.006803980562835932,100.0,876400,8764,-37.194899209999996,0.008326509036123753,876299,0.6606898903846741,36,,
0.0003,,23.833581924438477,0.00901774875819683,,876500,,,0.008388105779886246,876399,0.5946946144104004,,100.0,-32.77608084
0.0003,24058,23.70897674560547,0.006776683032512665,100.0,876800,8768,-36.68103237,0.008521560579538345,876699,0.28654801845550537,36,,
0.0003,,24.268085479736328,0.010027335956692696,,877000,,,0.008324047550559044,876899,-0.4900376498699188,,100.0,-33.78492454
0.0003,24070,23.777055740356445,0.006013062316924334,100.0,877200,8772,-36.0240644,0.008444402366876602,877099,0.41727781295776367,36,,
0.0003,,24.295520782470703,0.010628472082316875,,877500,,,0.008458269760012627,877399,1.0771880149841309,,100.0,-32.7454749
0.0003,24083,23.992385864257812,0.006924574263393879,100.0,877600,8776,-35.69772502,0.008524445816874504,877499,0.45378270745277405,36,,
0.0003,,23.7901611328125,0.010783875361084938,,878000,,,0.008276083506643772,877899,0.196482852101326,,100.0,-31.906170160000002
,24095,,,100.0,878000,8780,-35.260004980000005,,,,36,,
0.0003,24100,24.50348663330078,0.007928689941763878,100.0,878400,8784,-35.108851,0.00809406116604805,878299,-0.23961523175239563,36,,
0.0003,,24.27838897705078,0.008475124835968018,,878500,,,0.008130868896842003,878399,0.8361170887947083,,100.0,-31.58412094
0.0003,24113,24.56814956665039,0.0073611061088740826,100.0,878800,8788,-34.50092852,0.008138583973050117,878699,-0.06291040778160095,36,,
0.0003,,24.794544219970703,0.011011455208063126,,879000,,,0.008260651491582394,878899,-0.595833420753479,,100.0,-31.48632628
0.0003,24125,24.801631927490234,0.009174291044473648,100.0,879200,8792,-34.16834015,0.008293814025819302,879099,0.6531466245651245,36,,
0.0003,,24.854618072509766,0.00760819623246789,,879500,,,0.00806705467402935,879399,0.3804807960987091,,100.0,-32.55974672
0.0003,24138,24.427656173706055,0.005722190253436565,100.0,879600,8796,-34.05988124,0.008187667466700077,879499,-0.6121117472648621,36,,
0.0003,,25.156719207763672,0.010768485255539417,,880000,,,0.008273345418274403,879899,0.17807112634181976,,100.0,-31.74555438
,24150,,,100.0,880000,8800,-33.96534682,,,,36,,
0.0003,24155,24.79658317565918,0.007115373387932777,100.0,880400,8804,-34.001161190000005,0.00826902687549591,880299,0.26258620619773865,36,,
0.0003,,25.59825897216797,0.009195525199174881,,880500,,,0.008216445334255695,880399,-0.22666016221046448,,100.0,-31.805800939999997
0.0003,24168,24.935089111328125,0.007416094187647104,100.0,880800,8808,-33.944261870000005,0.008228493854403496,880699,0.34707051515579224,36,,
0.0003,,25.00864028930664,0.006201982498168945,,881000,,,0.008352089673280716,880899,-0.5512649416923523,,100.0,-31.889778160000002
0.0003,24180,25.16670036315918,0.008214645087718964,100.0,881200,8812,-33.71682044,0.008226178586483002,881099,-0.06672456860542297,36,,
0.0003,,24.724428176879883,0.007289828732609749,,881500,,,0.008235469460487366,881399,0.10536172986030579,,100.0,-31.730061060000004
0.0003,24193,24.968135833740234,0.006649403367191553,100.0,881600,8816,-33.48448898,0.008260073140263557,881499,-0.31360378861427307,36,,
0.0003,,25.15264129638672,0.008276494219899178,,882000,,,0.00811758078634739,881899,0.9760360717773438,,100.0,-31.361643700000005
,24205,,,100.0,882000,8820,-33.40713803,,,,36,,
0.0003,24210,25.2504825592041,0.011189858429133892,100.0,882400,8824,-33.491021120000006,0.008121324703097343,882299,-0.4359073042869568,36,,
0.0003,,25.378036499023438,0.007080294191837311,,882500,,,0.008212833665311337,882399,-0.4050731062889099,,100.0,-31.936213140000003
0.0003,24222,25.38408660888672,0.0072895437479019165,100.0,882800,8828,-33.424738080000004,0.008283726871013641,882699,1.1324284076690674,36,,
0.0003,,25.108074188232422,0.011744187213480473,,883000,,,0.008506376296281815,882899,-0.24106842279434204,,100.0,-31.079883499999998
0.0003,24235,25.022106170654297,0.006270923186093569,100.0,883200,8832,-33.41505798,0.00851556845009327,883099,-0.3817516267299652,36,,
0.0003,,25.523181915283203,0.007727514021098614,,883500,,,0.00843548122793436,883399,0.1619890183210373,,100.0,-31.82227268
0.0003,24247,26.225955963134766,0.013229083269834518,100.0,883600,8836,-33.3648449,0.00845358893275261,883499,0.09994053840637207,36,,
0.0003,,25.723695755004883,0.007966576144099236,,884000,,,0.008309667930006981,883899,-0.20737452805042267,,100.0,-31.21790808
,24259,,,100.0,884000,8840,-33.38073461,,,,36,,
0.0003,24264,25.135480880737305,0.010369310155510902,100.0,884400,8844,-33.496569789999995,0.00822759885340929,884299,0.16630235314369202,36,,
0.0003,,25.442703247070312,0.0073932805098593235,,884500,,,0.008154580369591713,884399,-1.203847050666809,,100.0,-32.41647732
0.0003,24277,25.673824310302734,0.007097968831658363,100.0,884800,8848,-33.35434921,0.008248209953308105,884699,1.3129922151565552,36,,
0.0003,,25.774921417236328,0.009853667579591274,,885000,,,0.008423269726336002,884899,-0.20761242508888245,,100.0,-31.343635159999998
0.0003,24289,25.65535545349121,0.007220384664833546,100.0,885200,8852,-33.42734856,0.008296250365674496,885099,0.1644800454378128,36,,
0.0003,,25.522598266601562,0.00870174914598465,,885500,,,0.008185196667909622,885399,0.4720458984375,,100.0,-31.62878572
0.0003,24301,25.44369125366211,0.006860814057290554,100.0,885600,8856,-33.35311392,0.008297623135149479,885499,0.885657548904419,36,,
0.0003,,25.636199951171875,0.004868781194090843,,886000,,,0.0083222147077322,885899,-0.6657441258430481,,100.0,-31.70899906
,24314,,,100.0,886000,8860,-33.39428607,,,,36,,
0.0003,24319,25.684764862060547,0.0058954330161213875,100.0,886400,8864,-33.37561346,0.008022346533834934,886299,-0.2411462366580963,36,,
0.0003,,25.57122039794922,0.00672026164829731,,886500,,,0.007931046187877655,886399,-0.6052217483520508,,100.0,-30.811938140000002
0.0003,24332,26.48925018310547,0.0075117540545761585,100.0,886800,8868,-33.2945572,0.008187499828636646,886699,-1.5784645080566406,36,,
0.0003,,26.073246002197266,0.005672171711921692,,887000,,,0.008080964908003807,886899,0.06677591800689697,,100.0,-31.74650036
0.0003,24344,25.740615844726562,0.008685994893312454,100.0,887200,8872,-33.40231266999999,0.007821647450327873,887099,0.04238845407962799,36,,
0.0003,,25.931743621826172,0.008641013875603676,,887500,,,0.007877334952354431,887399,0.5383110046386719,,100.0,-33.36620919999999
0.0003,24356,25.638721466064453,0.007945509627461433,100.0,887600,8876,-33.49264225,0.008038640022277832,887499,-0.7897136211395264,36,,
0.0003,,25.610675811767578,0.0057369619607925415,,888000,,,0.007969148457050323,887899,-0.5085315704345703,,100.0,-31.38991114
,24369,,,100.0,888000,8880,-33.44441818999999,,,,36,,
0.0003,24374,25.90801239013672,0.007171940989792347,100.0,888400,8884,-33.17568711,0.008167531341314316,888299,-0.6714129447937012,36,,
0.0003,,25.80982208251953,0.009480683133006096,,888500,,,0.008142543025314808,888399,-0.6510255336761475,,100.0,-31.48178516
0.0003,24387,25.963436126708984,0.012550960294902325,100.0,888800,8888,-33.201539839999995,0.007781948894262314,888699,-0.4505953788757324,36,,
0.0003,,25.931705474853516,0.00808538869023323,,889000,,,0.008028756827116013,888899,-0.43231555819511414,,100.0,-31.32399242
0.0003,24399,26.138484954833984,0.005292353220283985,100.0,889200,8892,-33.171543199999995,0.007969574071466923,889099,0.6517989039421082,36,,
0.0003,,26.63979721069336,0.008369963616132736,,889500,,,0.007878735661506653,889399,0.03602305054664612,,100.0,-31.789175540000002
0.0003,24411,26.223060607910156,0.007217803969979286,100.0,889600,8896,-33.18194774,0.0078731132671237,889499,0.5276015400886536,36,,
0.0003,,26.576114654541016,0.00857577659189701,,890000,,,0.008114770986139774,889899,-0.5886171460151672,,100.0,-31.12615856
,24424,,,100.0,890000,8900,-33.27459125,,,,36,,
0.0003,24429,26.559526443481445,0.007005811203271151,100.0,890400,8904,-33.03858346,0.008122684434056282,890299,-0.4298338294029236,36,,
0.0003,,25.821006774902344,0.0069150784984230995,,890500,,,0.00826694443821907,890399,0.016844511032104492,,100.0,-31.434674639999997
0.0003,24441,26.250038146972656,0.005946441553533077,100.0,890800,8908,-33.03557291,0.008402573876082897,890699,0.39097830653190613,36,,
0.0003,,26.62217903137207,0.010808432474732399,,891000,,,0.008130508475005627,890899,-0.7483211159706116,,100.0,-31.1179646
0.0003,24453,25.853561401367188,0.007035988382995129,100.0,891200,8912,-33.10313171,0.008094489574432373,891099,0.4048216640949249,36,,
0.0003,,26.818851470947266,0.008460696786642075,,891500,,,0.00804800633341074,891399,-0.9977748394012451,,100.0,-31.441005800000003
0.0003,24466,25.958751678466797,0.008100969716906548,100.0,891600,8916,-33.201273619999995,0.007916903123259544,891499,0.375435471534729,36,,
0.0003,,27.044939041137695,0.007757535669952631,,892000,,,0.00806615874171257,891899,1.6438887119293213,,100.0,-31.1053161
,24478,,,100.0,892000,8920,-33.263972270000004,,,,36,,
0.0003,24484,27.014404296875,0.011393245309591293,100.0,892400,8924,-33.20073524,0.007899760268628597,892299,0.26054102182388306,36,,
0.0003,,26.46922492980957,0.007066377904266119,,892500,,,0.007854967378079891,892399,0.03339887410402298,,100.0,-31.380412320000005
0.0003,24496,26.957304000854492,0.009037397801876068,100.0,892800,8928,-33.19173561,0.00796138122677803,892699,-1.8817501068115234,36,,
0.0003,,26.711368560791016,0.006078505888581276,,893000,,,0.0077671753242611885,892899,-0.1958594024181366,,100.0,-31.817688399999998
0.0003,24509,26.676105499267578,0.007404197007417679,100.0,893200,8932,-33.314557199999996,0.007837234064936638,893099,-0.6345690488815308,36,,
0.0003,,26.649274826049805,0.006962593644857407,,893500,,,0.007787632290273905,893399,0.6338083148002625,,100.0,-31.81951612
0.0003,24521,26.370803833007812,0.005069778300821781,100.0,893600,8936,-33.49892417,0.007796121761202812,893499,0.607862651348114,36,,
0.0003,,26.549367904663086,0.008122902363538742,,894000,,,0.007970478385686874,893899,0.1564505696296692,,100.0,-30.99966594
,24534,,,100.0,894000,8940,-33.27922597,,,,36,,
0.0003,24539,27.093048095703125,0.005886777304112911,100.0,894400,8944,-33.29125202,0.008036252111196518,894299,-0.4080682694911957,36,,
0.0003,,26.244157791137695,0.009097074158489704,,894500,,,0.00805082730948925,894399,0.12806543707847595,,100.0,-31.32443026
0.0003,24551,26.736358642578125,0.006914996542036533,100.0,894800,8948,-33.160159560000004,0.007792193442583084,894699,1.2319660186767578,36,,
0.0003,,26.586698532104492,0.008951840922236443,,895000,,,0.008019420318305492,894899,-0.2434416115283966,,100.0,-31.384205440000002
0.0003,24563,26.684892654418945,0.010771908797323704,100.0,895200,8952,-32.84988991,0.008056741207838058,895099,-0.09549741446971893,36,,
0.0003,,26.486000061035156,0.008577339351177216,,895500,,,0.008222575299441814,895399,0.3913886547088623,,100.0,-31.24004606
0.0003,24576,26.77834129333496,0.007013753056526184,100.0,895600,8956,-33.03104402,0.008129809983074665,895499,-0.7617018222808838,36,,
0.0003,,26.479228973388672,0.009891900233924389,,896000,,,0.008165397681295872,895899,-1.1467972993850708,,100.0,-31.194841119999996
,24588,,,100.0,896000,8960,-32.99405016,,,,36,,
0.0003,24594,26.63161849975586,0.006425836123526096,100.0,896400,8964,-32.90542038,0.00796705111861229,896299,0.4711754620075226,36,,
0.0003,,26.8211727142334,0.006154137663543224,,896500,,,0.00796909537166357,896399,-0.3825543522834778,,100.0,-31.060186940000005
0.0003,24606,27.197608947753906,0.009295332245528698,100.0,896800,8968,-33.131999390000004,0.008052312768995762,896699,-0.09558697044849396,36,,
0.0003,,26.71668243408203,0.008429951965808868,,897000,,,0.008072723634541035,896899,0.36848050355911255,,100.0,-31.457989459999993
0.0003,24619,26.989240646362305,0.007812556810677052,100.0,897200,8972,-32.976860959999996,0.008117781952023506,897099,0.21680893003940582,36,,
0.0003,,26.71023178100586,0.008984941989183426,,897500,,,0.007912563160061836,897399,-1.1718348264694214,,100.0,-31.431736660000002
0.0003,24631,27.14887046813965,0.007489614188671112,100.0,897600,8976,-32.671981269999996,0.007983144372701645,897499,-0.2446180284023285,36,,
0.0003,,26.610355377197266,0.007843283005058765,,898000,,,0.008029070682823658,897899,0.07584762573242188,,100.0,-30.709826960000004
,24643,,,100.0,898000,8980,-32.576736180000005,,,,36,,
0.0003,24649,27.037044525146484,0.006009769160300493,100.0,898400,8984,-32.83475643,0.007900366559624672,898299,-0.278980553150177,36,,
0.0003,,27.208044052124023,0.007828211411833763,,898500,,,0.007838060148060322,898399,-0.0193062424659729,,100.0,-30.958091099999997
0.0003,24661,27.030174255371094,0.006158697418868542,100.0,898800,8988,-32.91228711,0.008080590516328812,898699,1.0223088264465332,36,,
0.0003,,26.992082595825195,0.005450463388115168,,899000,,,0.008238316513597965,898899,0.4667147994041443,,100.0,-31.485388920000002
0.0003,24674,27.2830753326416,0.008812619373202324,100.0,899200,8992,-32.995196140000004,0.008337295614182949,899099,0.025098025798797607,36,,
0.0003,,27.525421142578125,0.006620243191719055,,899500,,,0.0082508260384202,899399,-1.31593918800354,,100.0,-30.800831360000007
0.0003,24686,26.974449157714844,0.006126378197222948,100.0,899600,8996,-32.77670270000001,0.00825447030365467,899499,-0.5346077680587769,36,,
0.0003,,27.218246459960938,0.007964227348566055,,900000,,,0.008350182324647903,899899,-0.9015348553657532,,100.0,-30.7692644
,24698,,,100.0,900000,9000,-32.82545926,,,,36,,
0.0003,24704,26.857397079467773,0.015637967735528946,100.0,900400,9004,-32.89860144,0.007996265776455402,900299,-0.8364204168319702,36,,
0.0003,,26.764623641967773,0.008399991318583488,,900500,,,0.008026057854294777,900399,1.0342508554458618,,100.0,-30.7260291
