time/time_elapsed,time/episodes,train/learning_rate,train/n_updates,train/critic_loss,train/ent_coef_loss,rollout/ep_rew_mean,train/ent_coef,time/total_timesteps,rollout/ep_len_mean,time/fps,train/actor_loss,eval/mean_ep_length,eval/mean_reward
13792,5044,0.0003,504299,0.020092083141207695,0.01540064811706543,-24.440700850000006,0.007764165289700031,504400,100.0,36,22.03437042236328,,
,,0.0003,504399,0.05321492627263069,-0.13860860466957092,,0.0076559619046747684,504500,,,22.417560577392578,100.0,-22.403543859999996
13804,5048,0.0003,504699,0.015001616440713406,0.26578423380851746,-24.527208200000004,0.007663635537028313,504800,100.0,36,21.635356903076172,,
,,0.0003,504899,0.019163627177476883,0.7213999032974243,,0.007962246425449848,505000,,,22.010169982910156,100.0,-21.99797498
13817,5052,0.0003,505099,0.022206004709005356,-0.09487146139144897,-24.513898040000004,0.007940331473946571,505200,100.0,36,22.341346740722656,,
,,0.0003,505399,0.017208915203809738,-0.32876741886138916,,0.007816051132977009,505500,,,21.404869079589844,100.0,-22.023643880000005
13829,5056,0.0003,505499,0.01516509149223566,-1.2261197566986084,-24.546108240000002,0.007664815988391638,505600,100.0,36,21.643184661865234,,
,,0.0003,505899,0.013606606051325798,1.3474030494689941,,0.007762710563838482,506000,,,21.719377517700195,100.0,-22.17986974
13841,5060,,,,,-24.535935950000002,,506000,100.0,36,,,
13846,5064,0.0003,506299,0.016916854307055473,-0.021435782313346863,-24.687868090000002,0.007718315813690424,506400,100.0,36,21.857582092285156,,
,,0.0003,506399,0.01822224259376526,-0.3357364237308502,,0.0076894271187484264,506500,,,22.360118865966797,100.0,-21.969467260000005
13859,5068,0.0003,506699,0.02754974365234375,-0.7437335848808289,-24.64831608,0.00770715344697237,506800,100.0,36,22.226810455322266,,
,,0.0003,506899,0.022842222824692726,-0.6074439287185669,,0.007877316325902939,507000,,,22.027053833007812,100.0,-21.957479600000003
13872,5072,0.0003,507099,0.020070131868124008,-0.8853387832641602,-24.616447710000003,0.007720560766756535,507200,100.0,36,22.200450897216797,,
,,0.0003,507399,0.020366668701171875,-0.5561542510986328,,0.007730341050773859,507500,,,22.15604019165039,100.0,-22.251279179999997
13884,5076,0.0003,507499,0.0164906308054924,-0.7162368297576904,-24.65695802,0.007790845353156328,507600,100.0,36,22.080320358276367,,
,,0.0003,507899,0.019115056842565536,-0.23751211166381836,,0.007808574475347996,508000,,,21.88817596435547,100.0,-22.11470594
13896,5080,,,,,-24.584235519999996,,508000,100.0,36,,,
13901,5084,0.0003,508299,0.01787618175148964,-0.36823931336402893,-24.547970619999997,0.00767562398687005,508400,100.0,36,22.05685806274414,,
,,0.0003,508399,0.014949984848499298,-0.8809056282043457,,0.007679262664169073,508500,,,21.5362548828125,100.0,-22.300382659999997
13914,5088,0.0003,508699,0.016860388219356537,-0.975898027420044,-24.561724809999998,0.007695233915001154,508800,100.0,36,22.191879272460938,,
,,0.0003,508899,0.014065929688513279,0.4962628483772278,,0.007826280780136585,509000,,,21.925495147705078,100.0,-22.85402196
13926,5092,0.0003,509099,0.017895463854074478,0.9280497431755066,-24.43694925,0.007708800490945578,509200,100.0,36,22.11890983581543,,
,,0.0003,509399,0.011803664267063141,0.16043353080749512,,0.007776759564876556,509500,,,21.966909408569336,100.0,-22.07745446
13939,5096,0.0003,509499,0.019522367045283318,-0.37063372135162354,-24.430959689999998,0.007766413036733866,509600,100.0,36,21.81134796142578,,
,,0.0003,509899,0.02083602547645569,0.8144670128822327,,0.007719486020505428,510000,,,21.94204330444336,100.0,-22.25398806
13951,5100,,,,,-24.48314219,,510000,100.0,36,,,
13956,5104,0.0003,510299,0.016610844060778618,0.44764143228530884,-24.517304470000003,0.00759891839697957,510400,100.0,36,21.764366149902344,,
,,0.0003,510399,0.014944823458790779,-0.7634984254837036,,0.0076606799848377705,510500,,,21.657337188720703,100.0,-22.117865699999996
13969,5108,0.0003,510699,0.015464365482330322,-1.1384615898132324,-24.469843660000002,0.007653370499610901,510800,100.0,36,21.74077606201172,,
,,0.0003,510899,0.023021193221211433,0.7201392650604248,,0.0075810691341757774,511000,,,22.29804229736328,100.0,-22.079189920000005
13981,5112,0.0003,511099,0.02095578983426094,0.9768369197845459,-24.43334874,0.007660106290131807,511200,100.0,36,21.52151107788086,,
,,0.0003,511399,0.017862219363451004,2.115217447280884,,0.007832187227904797,511500,,,22.146259307861328,100.0,-22.247705059999994
13994,5116,0.0003,511499,0.023862324655056,0.13827285170555115,-25.06349037,0.007862403057515621,511600,100.0,36,21.556442260742188,,
,,0.0003,511899,0.01777186244726181,-0.9035860300064087,,0.007793687283992767,512000,,,21.58663558959961,100.0,-22.28297602
14006,5120,,,,,-25.246924439999997,,512000,100.0,36,,,
14011,5124,0.0003,512299,0.017108583822846413,0.23722493648529053,-25.266834560000003,0.007842572405934334,512400,100.0,36,21.84033966064453,,
,,0.0003,512399,0.01865808293223381,-1.68472421169281,,0.007867668755352497,512500,,,21.65666961669922,100.0,-22.039649
14024,5128,0.0003,512699,0.01444187294691801,1.005626916885376,-25.305166789999998,0.007729858160018921,512800,100.0,36,21.60983657836914,,
,,0.0003,512899,0.021926503628492355,-0.9488282799720764,,0.007631927728652954,513000,,,22.300140380859375,100.0,-22.07368954
14036,5132,0.0003,513099,0.02462812326848507,-0.3624632954597473,-25.378294569999998,0.0075927902944386005,513200,100.0,36,22.304031372070312,,
,,0.0003,513399,0.015290144830942154,0.10898645222187042,,0.007792807184159756,513500,,,22.143657684326172,100.0,-22.477727899999994
14048,5136,0.0003,513499,0.021758820861577988,-0.7652910947799683,-25.34401845,0.0077351792715489864,513600,100.0,36,21.93244171142578,,
,,0.0003,513899,0.016116848215460777,-0.6245630979537964,,0.007745787035673857,514000,,,21.5970458984375,100.0,-22.51782492
14060,5140,,,,,-25.20744823,,514000,100.0,36,,,
14065,5144,0.0003,514299,0.015750642865896225,1.1830291748046875,-25.258939220000002,0.007563686463981867,514400,100.0,36,21.90521812438965,,
,,0.0003,514399,0.017568757757544518,0.8733170032501221,,0.007605399936437607,514500,,,22.70412254333496,100.0,-22.057829560000002
14078,5148,0.0003,514699,0.020496496930718422,0.8738890886306763,-25.653615610000003,0.007480598520487547,514800,100.0,36,21.895170211791992,,
,,0.0003,514899,0.01700371876358986,0.05711710453033447,,0.007583064492791891,515000,,,21.647340774536133,100.0,-21.9981852
14090,5152,0.0003,515099,0.02173960767686367,-0.42994558811187744,-25.722307819999997,0.007587488275021315,515200,100.0,36,22.569866180419922,,
,,0.0003,515399,0.015768349170684814,-0.9356025457382202,,0.007585194427520037,515500,,,21.841144561767578,100.0,-22.64922732
14103,5156,0.0003,515499,0.015943212434649467,-0.1291128695011139,-25.81846618,0.00748309213668108,515600,100.0,36,22.268268585205078,,
,,0.0003,515899,0.01377888210117817,-2.293905019760132,,0.007578643504530191,516000,,,21.52715492248535,100.0,-22.735375259999998
14115,5160,,,,,-25.812322000000005,,516000,100.0,36,,,
14120,5164,0.0003,516299,0.01756192371249199,-1.084506630897522,-25.701198839999996,0.007618085481226444,516400,100.0,36,21.78536605834961,,
,,0.0003,516399,0.014428038150072098,1.2691885232925415,,0.007600980810821056,516500,,,21.53737449645996,100.0,-22.1334036
14133,5168,0.0003,516699,0.023889444768428802,0.4608088731765747,-25.680192409999997,0.007615383248776197,516800,100.0,36,22.128456115722656,,
,,0.0003,516899,0.017814889550209045,0.4265439510345459,,0.007724961265921593,517000,,,22.374807357788086,100.0,-22.238684480000003
14145,5172,0.0003,517099,0.017402514815330505,0.354098916053772,-25.720464119999995,0.0076271286234259605,517200,100.0,36,21.863067626953125,,
,,0.0003,517399,0.01966511830687523,-0.5038354396820068,,0.007661220617592335,517500,,,22.174686431884766,100.0,-22.02139944
14157,5176,0.0003,517499,0.022638283669948578,-0.26189982891082764,-25.737662400000005,0.007609985768795013,517600,100.0,36,21.729236602783203,,
,,0.0003,517899,0.022642889991402626,-1.1188596487045288,,0.007755229249596596,518000,,,21.98517608642578,100.0,-22.393847619999995
14169,5180,,,,,-25.71686027,,518000,100.0,36,,,
14175,5184,0.0003,518299,0.015139162540435791,0.6229877471923828,-25.77649731,0.007834902964532375,518400,100.0,36,22.438297271728516,,
,,0.0003,518399,0.02750604972243309,-0.49405646324157715,,0.007775405887514353,518500,,,21.62555694580078,100.0,-21.966498899999998
14187,5188,0.0003,518699,0.020497776567935944,0.1338127851486206,-25.794128960000002,0.007739101070910692,518800,100.0,36,22.033859252929688,,
,,0.0003,518899,0.016484690830111504,0.10091054439544678,,0.007651122752577066,519000,,,21.68027114868164,100.0,-22.3195127
14200,5192,0.0003,519099,0.020319465547800064,1.1026763916015625,-25.787732230000003,0.007610500790178776,519200,100.0,36,21.647172927856445,,
,,0.0003,519399,0.026179376989603043,-0.6761000156402588,,0.007594155613332987,519500,,,22.277469635009766,100.0,-22.226240920000006
14212,5196,0.0003,519499,0.016834184527397156,-0.2326618731021881,-25.857827939999996,0.007539215497672558,519600,100.0,36,22.337562561035156,,
,,0.0003,519899,0.01833255961537361,-0.6423476338386536,,0.00769985094666481,520000,,,21.85396957397461,100.0,-22.2420181
14224,5200,,,,,-25.784641150000002,,520000,100.0,36,,,
14229,5204,0.0003,520299,0.018940474838018417,-0.4645134210586548,-25.76509521,0.007708072662353516,520400,100.0,36,22.04812240600586,,
,,0.0003,520399,0.019198862835764885,-1.0971025228500366,,0.007714713457971811,520500,,,22.0186710357666,100.0,-22.204741239999997
14242,5208,0.0003,520699,0.021456729620695114,-0.9499001502990723,-25.66300691,0.007810309529304504,520800,100.0,36,22.031450271606445,,
,,0.0003,520899,0.01776893064379692,0.19373491406440735,,0.007736422121524811,521000,,,21.831106185913086,100.0,-22.6299486
14254,5212,0.0003,521099,0.023674234747886658,0.35192570090293884,-25.64852771,0.007917570881545544,521200,100.0,36,21.760986328125,,
,,0.0003,521399,0.01666310615837574,-0.45823946595191956,,0.00778671121224761,521500,,,22.10736083984375,100.0,-22.32332066
14266,5216,0.0003,521499,0.016658319160342216,0.06880517303943634,-24.965689410000003,0.007660383824259043,521600,100.0,36,22.19258689880371,,
,,0.0003,521899,0.022180140018463135,0.08880424499511719,,0.007797337602823973,522000,,,21.973461151123047,100.0,-22.194850419999998
14279,5220,,,,,-24.775353629999998,,522000,100.0,36,,,
14284,5224,0.0003,522299,0.020703909918665886,0.20642021298408508,-24.765071019999997,0.007746152114123106,522400,100.0,36,21.215484619140625,,
,,0.0003,522399,0.02195882424712181,-0.4710816740989685,,0.007715154904872179,522500,,,22.393157958984375,100.0,-22.222730379999998
14296,5228,0.0003,522699,0.017281334847211838,0.4293535053730011,-24.887170620000003,0.007633422967046499,522800,100.0,36,21.962539672851562,,
,,0.0003,522899,0.01724276691675186,-0.2966395616531372,,0.007771862205117941,523000,,,21.990461349487305,100.0,-21.977528820000003
14309,5232,0.0003,523099,0.03299596905708313,-0.1428317129611969,-24.88449459,0.007894865237176418,523200,100.0,36,21.55309295654297,,
,,0.0003,523399,0.01804700866341591,0.7803473472595215,,0.007793457247316837,523500,,,21.699949264526367,100.0,-22.49586936
14321,5236,0.0003,523499,0.021966353058815002,0.22541943192481995,-24.9659384,0.00781802274286747,523600,100.0,36,21.975624084472656,,
,,0.0003,523899,0.0139105673879385,1.3872697353363037,,0.007795032579451799,524000,,,22.32309341430664,100.0,-22.20110532
14334,5240,,,,,-24.90321273,,524000,100.0,36,,,
14339,5244,0.0003,524299,0.029794961214065552,0.663347601890564,-24.972166800000004,0.007722711190581322,524400,100.0,36,22.402755737304688,,
,,0.0003,524399,0.018104195594787598,-0.7240884304046631,,0.007741913199424744,524500,,,21.85388946533203,100.0,-22.572748420000003
14351,5248,0.0003,524699,0.017536533996462822,0.05758795142173767,-24.567839860000003,0.007661826908588409,524800,100.0,36,21.774900436401367,,
,,0.0003,524899,0.01662920042872429,0.175954669713974,,0.0074919783510267735,525000,,,21.54178237915039,100.0,-22.382260900000002
14364,5252,0.0003,525099,0.01650857739150524,-1.013709545135498,-24.533397969999996,0.007621882949024439,525200,100.0,36,22.232254028320312,,
,,0.0003,525399,0.01723109371960163,-0.09646043181419373,,0.0075370557606220245,525500,,,21.85886001586914,100.0,-22.300964019999995
14376,5256,0.0003,525499,0.019846713170409203,0.28944891691207886,-24.456684499999998,0.0075722248293459415,525600,100.0,36,22.055662155151367,,
,,0.0003,525899,0.016420474275946617,-0.5810095071792603,,0.007691499311476946,526000,,,21.95675277709961,100.0,-22.2229291
14388,5260,,,,,-24.367732,,526000,100.0,36,,,
14393,5264,0.0003,526299,0.014764117076992989,-0.31931382417678833,-24.420547340000002,0.0076442379504442215,526400,100.0,36,21.77141761779785,,
,,0.0003,526399,0.013994019478559494,0.6119058728218079,,0.0076163532212376595,526500,,,21.355377197265625,100.0,-22.20826962
14406,5268,0.0003,526699,0.022360991686582565,0.03859591484069824,-24.44676153,0.007728834170848131,526800,100.0,36,22.12354278564453,,
,,0.0003,526899,0.027399810031056404,-0.3217405378818512,,0.00779876159504056,527000,,,22.270639419555664,100.0,-21.92886552
14418,5272,0.0003,527099,0.016212791204452515,-1.0216896533966064,-24.389008970000006,0.007701786234974861,527200,100.0,36,22.07757568359375,,
,,0.0003,527399,0.01844286359846592,-0.36155909299850464,,0.007620508782565594,527500,,,21.59809112548828,100.0,-22.1386111
14431,5276,0.0003,527499,0.01611228473484516,-1.183547854423523,-24.27950942,0.007536699529737234,527600,100.0,36,22.256650924682617,,
,,0.0003,527899,0.014900224283337593,-0.23630833625793457,,0.007833997718989849,528000,,,22.098712921142578,100.0,-22.392960600000006
14443,5280,,,,,-24.342581559999996,,528000,100.0,36,,,
14448,5284,0.0003,528299,0.018824653699994087,-0.05022557079792023,-24.33094026,0.00782763585448265,528400,100.0,36,21.980785369873047,,
,,0.0003,528399,0.02240726724267006,-0.331114262342453,,0.007725487928837538,528500,,,21.819467544555664,100.0,-22.44111124
14460,5288,0.0003,528699,0.01856035552918911,0.14041297137737274,-24.419613609999995,0.007570308167487383,528800,100.0,36,21.852222442626953,,
,,0.0003,528899,0.016297554597258568,0.03702562302350998,,0.007819943130016327,529000,,,21.84058380126953,100.0,-22.451459800000002
14473,5292,0.0003,529099,0.029912125319242477,1.58561110496521,-24.44016754,0.00760970963165164,529200,100.0,36,21.76300811767578,,
,,0.0003,529399,0.020431071519851685,-0.32206830382347107,,0.007651611231267452,529500,,,22.128469467163086,100.0,-22.275039200000002
14485,5296,0.0003,529499,0.011605068109929562,0.457755982875824,-24.314191800000003,0.00763871381059289,529600,100.0,36,21.885656356811523,,
,,0.0003,529899,0.01840103231370449,0.451703816652298,,0.007782297674566507,530000,,,22.059518814086914,100.0,-22.301560839999997
14498,5300,,,,,-24.332675839999997,,530000,100.0,36,,,
14503,5304,0.0003,530299,0.014787782914936543,-0.0803757905960083,-24.375086349999997,0.007722456939518452,530400,100.0,36,21.591726303100586,,
,,0.0003,530399,0.017536111176013947,0.4377371072769165,,0.007683130446821451,530500,,,22.449954986572266,100.0,-22.47159956
14516,5308,0.0003,530699,0.015328560024499893,0.2989211082458496,-24.464203839999996,0.007747955154627562,530800,100.0,36,21.631763458251953,,
,,0.0003,530899,0.045534368604421616,0.023653537034988403,,0.007683456875383854,531000,,,21.946369171142578,100.0,-22.24427254
14528,5312,0.0003,531099,0.01759493350982666,-0.3296259641647339,-24.481846870000005,0.007684903685003519,531200,100.0,36,21.832977294921875,,
,,0.0003,531399,0.015027244575321674,-0.4657119810581207,,0.007877976633608341,531500,,,21.614845275878906,100.0,-22.083939379999997
14541,5316,0.0003,531499,0.02432263456285,0.7215678691864014,-24.519694060000003,0.007833292707800865,531600,100.0,36,21.67998695373535,,
,,0.0003,531899,0.019127599895000458,0.6872686147689819,,0.007687109988182783,532000,,,21.43393325805664,100.0,-22.374291920000005
14553,5320,,,,,-24.66138027,,532000,100.0,36,,,
14558,5324,0.0003,532299,0.018884990364313126,-0.0018617138266563416,-24.75648537,0.007691330276429653,532400,100.0,36,21.59706687927246,,
,,0.0003,532399,0.016528258100152016,-0.9490989446640015,,0.007784691173583269,532500,,,22.326513290405273,100.0,-22.203816019999994
14571,5328,0.0003,532699,0.022015947848558426,0.7752600908279419,-24.741156030000003,0.007585802581161261,532800,100.0,36,22.124977111816406,,
,,0.0003,532899,0.020319197326898575,0.16791972517967224,,0.0075894929468631744,533000,,,21.66560935974121,100.0,-22.25595586
14583,5332,0.0003,533099,0.019744250923395157,0.24180981516838074,-24.72028894000001,0.007795802317559719,533200,100.0,36,21.676921844482422,,
,,0.0003,533399,0.016117936000227928,-0.5452266931533813,,0.00745033286511898,533500,,,22.030017852783203,100.0,-22.337208620000002
14595,5336,0.0003,533499,0.015595251694321632,0.8219648003578186,-24.57925903,0.00737580843269825,533600,100.0,36,22.174530029296875,,
,,0.0003,533899,0.025266021490097046,-0.0757637545466423,,0.007599640171974897,534000,,,21.96745491027832,100.0,-22.34954058
14608,5340,,,,,-24.578528899999995,,534000,100.0,36,,,
14613,5344,0.0003,534299,0.034549206495285034,0.1931607723236084,-24.547127409999998,0.007635436486452818,534400,100.0,36,21.85841178894043,,
,,0.0003,534399,0.017300426959991455,0.23358695209026337,,0.007539175916463137,534500,,,21.54574203491211,100.0,-22.372199679999998
14625,5348,0.0003,534699,0.02021676115691662,-0.9235184788703918,-24.47585518,0.0077194636687636375,534800,100.0,36,21.979263305664062,,
,,0.0003,534899,0.02042975276708603,-0.32719916105270386,,0.007428931072354317,535000,,,21.976024627685547,100.0,-22.14217402
14638,5352,0.0003,535099,0.03056863136589527,1.100576400756836,-24.54655721,0.007470115087926388,535200,100.0,36,22.11269760131836,,
,,0.0003,535399,0.02837909758090973,0.18085043132305145,,0.0074965134263038635,535500,,,22.35323715209961,100.0,-22.41469178
14650,5356,0.0003,535499,0.022190963849425316,-0.4474296569824219,-24.576917219999995,0.007458657491952181,535600,100.0,36,21.87037467956543,,
,,0.0003,535899,0.011614011600613594,-0.017113536596298218,,0.0077882674522697926,536000,,,21.27986717224121,100.0,-23.511977620000003
14662,5360,,,,,-24.659840409999997,,536000,100.0,36,,,
14667,5364,0.0003,536299,0.022222349420189857,0.07857067137956619,-24.62089067999999,0.007755063474178314,536400,100.0,36,21.904035568237305,,
,,0.0003,536399,0.02421032264828682,-0.5165029168128967,,0.007684075739234686,536500,,,21.94285774230957,100.0,-22.34706268
14680,5368,0.0003,536699,0.01654156669974327,-0.3483196496963501,-24.646778760000004,0.007735584396868944,536800,100.0,36,22.412532806396484,,
,,0.0003,536899,0.02280379831790924,-0.6886286735534668,,0.007640673778951168,537000,,,21.631683349609375,100.0,-22.36632518
14692,5372,0.0003,537099,0.016231872141361237,0.7618134021759033,-24.653508379999998,0.007773593068122864,537200,100.0,36,21.525508880615234,,
,,0.0003,537399,0.018789198249578476,-1.0531977415084839,,0.0077337888069450855,537500,,,21.827911376953125,100.0,-22.063830040000003
14705,5376,0.0003,537499,0.01638014428317547,-0.18211045861244202,-24.647706380000002,0.007625601254403591,537600,100.0,36,22.11675453186035,,
,,0.0003,537899,0.015630247071385384,-1.116666316986084,,0.00767603050917387,538000,,,21.577144622802734,100.0,-22.139439680000006
14717,5380,,,,,-24.639764970000005,,538000,100.0,36,,,
14722,5384,0.0003,538299,0.028944939374923706,-0.4283367395401001,-24.72048516,0.007621006574481726,538400,100.0,36,22.044330596923828,,
,,0.0003,538399,0.025535661727190018,-0.686497151851654,,0.007712532300502062,538500,,,21.849258422851562,100.0,-22.709081539999996
14735,5388,0.0003,538699,0.024006620049476624,-0.33929991722106934,-24.629908860000004,0.007652954198420048,538800,100.0,36,22.06336212158203,,
,,0.0003,538899,0.019549274817109108,0.09514233469963074,,0.007610983680933714,539000,,,21.703086853027344,100.0,-22.153858760000002
14747,5392,0.0003,539099,0.02101677656173706,0.4524253010749817,-24.64803447,0.007423739414662123,539200,100.0,36,22.092382431030273,,
,,0.0003,539399,0.014514679089188576,-0.35336950421333313,,0.007510865107178688,539500,,,21.447813034057617,100.0,-22.084780180000003
14760,5396,0.0003,539499,0.024388451129198074,0.4735628366470337,-24.68781509,0.007542311679571867,539600,100.0,36,22.71728515625,,
,,0.0003,539899,0.015998583287000656,0.8353176712989807,,0.007603478152304888,540000,,,21.86241912841797,100.0,-22.34872517999999
14772,5400,,,,,-24.695320880000004,,540000,100.0,36,,,
14777,5404,0.0003,540299,0.02347506582736969,-0.9039218425750732,-24.635670600000005,0.007521502673625946,540400,100.0,36,22.60803985595703,,
,,0.0003,540399,0.02215604856610298,0.22953513264656067,,0.0075196558609604836,540500,,,21.767478942871094,100.0,-22.34437586
14790,5408,0.0003,540699,0.01723085716366768,-0.6322109699249268,-24.55479676,0.007656790781766176,540800,100.0,36,21.556135177612305,,
,,0.0003,540899,0.012475218623876572,-0.483918160200119,,0.007784439250826836,541000,,,21.335590362548828,100.0,-22.39072142
14802,5412,0.0003,541099,0.014358305372297764,0.7687974572181702,-24.823983869999992,0.007709726691246033,541200,100.0,36,21.588993072509766,,
,,0.0003,541399,0.015471778810024261,-0.19239647686481476,,0.007740960456430912,541500,,,22.150379180908203,100.0,-22.399942939999995
14815,5416,0.0003,541499,0.020174868404865265,-0.9295923709869385,-24.837889139999998,0.007684841752052307,541600,100.0,36,22.212947845458984,,
,,0.0003,541899,0.01934082992374897,1.627340316772461,,0.007455066777765751,542000,,,22.338146209716797,100.0,-22.68453994
14827,5420,,,,,-24.842038909999996,,542000,100.0,36,,,
14832,5424,0.0003,542299,0.01866334304213524,0.22343939542770386,-24.74016087,0.007626492530107498,542400,100.0,36,22.139448165893555,,
,,0.0003,542399,0.017427247017621994,1.8873276710510254,,0.007523902226239443,542500,,,21.519582748413086,100.0,-22.898795360000005
14845,5428,0.0003,542699,0.02029147557914257,-0.3542567491531372,-24.718365170000002,0.007685585878789425,542800,100.0,36,22.524154663085938,,
,,0.0003,542899,0.014050058089196682,0.7012157440185547,,0.007597679737955332,543000,,,21.652202606201172,100.0,-23.21733644
14857,5432,0.0003,543099,0.042335912585258484,0.38592687249183655,-24.741851100000005,0.00766204996034503,543200,100.0,36,22.416614532470703,,
,,0.0003,543399,0.020996924489736557,-0.19756615161895752,,0.007642488460987806,543500,,,22.153179168701172,100.0,-22.726240980000004
14869,5436,0.0003,543499,0.01889830268919468,-0.06893092393875122,-24.732842700000003,0.007679321803152561,543600,100.0,36,21.59892463684082,,
,,0.0003,543899,0.0296877883374691,0.07955849170684814,,0.007704342715442181,544000,,,21.951404571533203,100.0,-22.73247516
14881,5440,,,,,-24.689239660000002,,544000,100.0,36,,,
14886,5444,0.0003,544299,0.019938718527555466,0.11842331290245056,-24.84581561,0.007725495845079422,544400,100.0,36,22.291015625,,
,,0.0003,544399,0.014817471615970135,-1.12679123878479,,0.007752829696983099,544500,,,21.775035858154297,100.0,-23.275918400000005
14899,5448,0.0003,544699,0.01208233181387186,-0.5219778418540955,-24.88042404,0.007809996604919434,544800,100.0,36,21.34255027770996,,
,,0.0003,544899,0.021942857652902603,0.7177237868309021,,0.0077034831047058105,545000,,,21.651996612548828,100.0,-23.09642610000001
14912,5452,0.0003,545099,0.014269198291003704,-0.3700523376464844,-24.89063378,0.0076480405405163765,545200,100.0,36,21.471162796020508,,
,,0.0003,545399,0.01525147259235382,0.40357041358947754,,0.007632753811776638,545500,,,21.636276245117188,100.0,-23.079404220000004
14924,5456,0.0003,545499,0.015264850109815598,-0.6842402815818787,-24.965466400000004,0.0075788963586091995,545600,100.0,36,21.750925064086914,,
,,0.0003,545899,0.020906155928969383,0.5659502744674683,,0.00758854066953063,546000,,,21.555622100830078,100.0,-23.126444060000004
14936,5460,,,,,-24.900505430000003,,546000,100.0,36,,,
14941,5464,0.0003,546299,0.01934448629617691,-0.11759865283966064,-24.873833759999997,0.00782052893191576,546400,100.0,36,22.05506134033203,,
,,0.0003,546399,0.023919355124235153,0.5249138474464417,,0.007803813554346561,546500,,,22.03561782836914,100.0,-23.173273200000004
14954,5468,0.0003,546699,0.019769195467233658,-0.39849036931991577,-24.909607840000003,0.0077208480797708035,546800,100.0,36,21.976131439208984,,
,,0.0003,546899,0.02303069457411766,0.15800632536411285,,0.007759705185890198,547000,,,22.042123794555664,100.0,-23.22359244
14966,5472,0.0003,547099,0.01626816764473915,0.9091395139694214,-24.927296499999997,0.007816177792847157,547200,100.0,36,21.69251251220703,,
,,0.0003,547399,0.016358114778995514,-0.8629381060600281,,0.00786800216883421,547500,,,21.629117965698242,100.0,-23.771078460000002
14979,5476,0.0003,547499,0.018381435424089432,-1.784464955329895,-25.01103071,0.007775621023029089,547600,100.0,36,21.63648796081543,,
,,0.0003,547899,0.01820392906665802,-0.1970536708831787,,0.007807882037013769,548000,,,21.855010986328125,100.0,-23.005950500000004
14991,5480,,,,,-25.066740279999994,,548000,100.0,36,,,
14996,5484,0.0003,548299,0.017128566280007362,1.0247375965118408,-24.958919899999998,0.007911846041679382,548400,100.0,36,22.151046752929688,,
,,0.0003,548399,0.036043837666511536,0.17834067344665527,,0.00792623683810234,548500,,,21.420944213867188,100.0,-23.35200926
15009,5488,0.0003,548699,0.014765351079404354,-0.10068541020154953,-25.02655236,0.007823720574378967,548800,100.0,36,21.604433059692383,,
,,0.0003,548899,0.015004332177340984,0.27456435561180115,,0.007718176115304232,549000,,,21.650341033935547,100.0,-22.604170200000002
15021,5492,0.0003,549099,0.028770659118890762,0.42294394969940186,-24.99629657,0.007696903310716152,549200,100.0,36,21.86534881591797,,
,,0.0003,549399,0.016507821157574654,0.31137460470199585,,0.007640888448804617,549500,,,21.532615661621094,100.0,-22.286200999999995
15034,5496,0.0003,549499,0.013923260383307934,-0.2972727119922638,-24.988449099999993,0.00772559130564332,549600,100.0,36,21.796707153320312,,
,,0.0003,549899,0.023775022476911545,-0.6518383026123047,,0.008031027391552925,550000,,,22.037837982177734,100.0,-22.094178180000004
15046,5500,,,,,-25.033157850000006,,550000,100.0,36,,,
15051,5504,0.0003,550299,0.017420964315533638,1.4305319786071777,-24.996758060000005,0.007885552942752838,550400,100.0,36,21.67898178100586,,
,,0.0003,550399,0.0213739275932312,1.4406929016113281,,0.007925515063107014,550500,,,21.423736572265625,100.0,-22.024971519999998
15064,5508,0.0003,550699,0.016850395128130913,0.44680988788604736,-25.107890479999995,0.007869483903050423,550800,100.0,36,22.117321014404297,,
,,0.0003,550899,0.02916545420885086,0.32786738872528076,,0.00786640029400587,551000,,,21.865116119384766,100.0,-22.64837848
15076,5512,0.0003,551099,0.015886075794696808,0.36472368240356445,-24.764480130000003,0.007616516202688217,551200,100.0,36,21.956260681152344,,
,,0.0003,551399,0.022324325516819954,-0.25646406412124634,,0.0076704793609678745,551500,,,22.23003387451172,100.0,-22.569746919999996
15088,5516,0.0003,551499,0.023125827312469482,-0.6688950061798096,-24.763779800000002,0.0076765865087509155,551600,100.0,36,21.48542594909668,,
,,0.0003,551899,0.017934413626790047,0.6844165921211243,,0.0077431281097233295,552000,,,21.518627166748047,100.0,-22.332018260000005
15101,5520,,,,,-24.612726060000004,,552000,100.0,36,,,
15105,5524,0.0003,552299,0.01599387638270855,-0.3578723967075348,-24.61510313,0.007913891226053238,552400,100.0,36,22.01297378540039,,
,,0.0003,552399,0.017886249348521233,-1.676353931427002,,0.007789719384163618,552500,,,21.633041381835938,100.0,-22.015059239999996
15118,5528,0.0003,552699,0.011722296476364136,0.35633718967437744,-24.59376808,0.00778060220181942,552800,100.0,36,21.946369171142578,,
,,0.0003,552899,0.022762738168239594,-0.09392938017845154,,0.007860254496335983,553000,,,21.7484130859375,100.0,-22.1667321
15131,5532,0.0003,553099,0.016294267028570175,-0.44385355710983276,-24.57374601,0.007820704020559788,553200,100.0,36,21.80712890625,,
,,0.0003,553399,0.021865226328372955,-1.3010940551757812,,0.007851781323552132,553500,,,21.702072143554688,100.0,-22.347929920000002
