time/fps,train/critic_loss,rollout/ep_len_mean,train/learning_rate,train/actor_loss,train/ent_coef_loss,time/time_elapsed,train/n_updates,rollout/ep_rew_mean,time/episodes,time/total_timesteps,train/ent_coef,eval/mean_reward,eval/mean_ep_length
,0.01774819940328598,,0.0003,35.15336608886719,-0.4976087212562561,,48399,,,48500,0.007796196732670069,-38.57535834,100.0
36,0.011158423498272896,100.0,0.0003,34.927711486816406,1.8205549716949463,1341,48699,-40.34152517,488,48800,0.007780950982123613,,
,0.01835656724870205,,0.0003,34.915626525878906,-1.4037575721740723,,48899,,,49000,0.007758251391351223,-38.05768566,100.0
36,0.01716027408838272,100.0,0.0003,35.17808532714844,-2.0996949672698975,1354,49099,-40.267175079999994,492,49200,0.007777564227581024,,
,0.013956860639154911,,0.0003,35.694847106933594,0.9766044020652771,,49399,,,49500,0.007701088674366474,-37.56597148,100.0
36,0.01943770796060562,100.0,0.0003,35.37822723388672,-1.3290061950683594,1366,49499,-40.5444234,496,49600,0.007726895622909069,,
,0.022342242300510406,,0.0003,35.819969177246094,-1.0032979249954224,,49899,,,50000,0.007750656455755234,-37.42291372,100.0
36,,100.0,,,,1378,,-40.748077880000004,500,50000,,,
36,0.013721497729420662,100.0,0.0003,35.265960693359375,-0.09043064713478088,1383,50299,-40.49945028,504,50400,0.007754670921713114,,
,0.017906228080391884,,0.0003,35.44771957397461,-1.6246318817138672,,50399,,,50500,0.007694899570196867,-38.050031319999995,100.0
36,0.019815020263195038,100.0,0.0003,35.936553955078125,-0.9148809313774109,1396,50699,-40.56165418,508,50800,0.007807185407727957,,
,0.018074695020914078,,0.0003,35.71853256225586,-0.08300158381462097,,50899,,,51000,0.0077705951407551765,-37.46300896,100.0
36,0.02028311789035797,100.0,0.0003,35.84326934814453,-2.6096091270446777,1409,51099,-40.63853337999999,512,51200,0.00785970687866211,,
,0.019235484302043915,,0.0003,36.414466857910156,0.010501347482204437,,51399,,,51500,0.00782093871384859,-37.71030602,100.0
36,0.019527984783053398,100.0,0.0003,36.309226989746094,-0.44871506094932556,1421,51499,-40.52087732,516,51600,0.007758110761642456,,
,0.019534163177013397,,0.0003,36.086151123046875,1.5817840099334717,,51899,,,52000,0.00774874584749341,-36.948522700000005,100.0
36,,100.0,,,,1434,,-40.44269468,520,52000,,,
36,0.016622213646769524,100.0,0.0003,35.812652587890625,0.3071404695510864,1439,52299,-40.54850011,524,52400,0.007773051969707012,,
,0.01510829757899046,,0.0003,35.74378204345703,2.728776693344116,,52399,,,52500,0.007747430820018053,-37.51435958,100.0
36,0.019749335944652557,100.0,0.0003,36.17533493041992,0.6527014970779419,1452,52699,-40.659363799999994,528,52800,0.0077206711284816265,,
,0.01626690849661827,,0.0003,36.07037353515625,0.7137321829795837,,52899,,,53000,0.0077918111346662045,-37.16346036,100.0
36,0.01991761103272438,100.0,0.0003,36.77741241455078,-1.6168951988220215,1464,53099,-40.121187490000004,532,53200,0.007797705940902233,,
,0.01818448305130005,,0.0003,36.762264251708984,-0.8504486083984375,,53399,,,53500,0.007860450074076653,-36.86478226,100.0
36,0.01575532555580139,100.0,0.0003,36.00320816040039,2.5275540351867676,1477,53499,-39.91292383,536,53600,0.007862155325710773,,
,0.01693177968263626,,0.0003,36.59476089477539,-0.12203150987625122,,53899,,,54000,0.007721967063844204,-37.0487054,100.0
36,,100.0,,,,1489,,-39.8561387,540,54000,,,
36,0.027234448119997978,100.0,0.0003,36.8544921875,-0.7837984561920166,1494,54299,-39.60999678,544,54400,0.007738008629530668,,
,0.021967269480228424,,0.0003,36.74855041503906,1.3513020277023315,,54399,,,54500,0.0077376761473715305,-37.170335779999995,100.0
36,0.02100074291229248,100.0,0.0003,36.71624755859375,0.3328355550765991,1507,54699,-39.679938990000004,548,54800,0.0076901717111468315,,
,0.018139276653528214,,0.0003,36.69260787963867,0.31694158911705017,,54899,,,55000,0.007746739778667688,-35.8883457,100.0
36,0.022164110094308853,100.0,0.0003,36.57306671142578,-0.30554550886154175,1519,55099,-39.68139342,552,55200,0.007750737946480513,,
,0.019158577546477318,,0.0003,36.86223602294922,0.21869102120399475,,55399,,,55500,0.00774229783564806,-36.96560866,100.0
36,0.019382748752832413,100.0,0.0003,36.50666809082031,-0.9606180191040039,1532,55499,-39.4018625,556,55600,0.007711311336606741,,
,0.016482366248965263,,0.0003,37.016292572021484,-0.6375178694725037,,55899,,,56000,0.007717785891145468,-36.0935088,100.0
36,,100.0,,,,1544,,-39.388519900000006,560,56000,,,
36,0.021140525117516518,100.0,0.0003,36.83384704589844,-0.8390424847602844,1549,56299,-39.30716348000001,564,56400,0.007833927869796753,,
,0.01949918270111084,,0.0003,36.97993469238281,-0.1674530804157257,,56399,,,56500,0.007817314006388187,-36.310058700000006,100.0
36,0.02971678599715233,100.0,0.0003,37.005653381347656,-0.3478130102157593,1562,56699,-39.14763782,568,56800,0.007779845502227545,,
,0.019216042011976242,,0.0003,36.904014587402344,0.544360339641571,,56899,,,57000,0.00779302604496479,-36.64265676,100.0
36,0.015542847104370594,100.0,0.0003,37.597190856933594,1.2089205980300903,1574,57099,-39.285587590000006,572,57200,0.007775160949677229,,
,0.020906459540128708,,0.0003,37.28114318847656,-1.636622667312622,,57399,,,57500,0.007832081988453865,-36.15546807999999,100.0
36,0.01719389110803604,100.0,0.0003,36.82852554321289,-0.14259299635887146,1587,57499,-39.012839389999996,576,57600,0.007840792648494244,,
,0.022957487031817436,,0.0003,37.13885498046875,-0.43639910221099854,,57899,,,58000,0.00789042841643095,-37.36360963999999,100.0
36,,100.0,,,,1599,,-39.14499223,580,58000,,,
36,0.028317082673311234,100.0,0.0003,37.69564437866211,0.2524440586566925,1604,58299,-39.44484404,584,58400,0.007909469306468964,,
,0.024988997727632523,,0.0003,37.192867279052734,-0.27805712819099426,,58399,,,58500,0.007900046184659004,-38.85317582,100.0
36,0.017560329288244247,100.0,0.0003,37.09966278076172,-0.571739673614502,1617,58699,-39.30542610999999,588,58800,0.007940763607621193,,
,0.022143356502056122,,0.0003,38.01327896118164,-0.5577561855316162,,58899,,,59000,0.00794660858809948,-36.82045368000001,100.0
36,0.02107216976583004,100.0,0.0003,37.18941879272461,0.15176934003829956,1630,59099,-39.30570943,592,59200,0.007906162180006504,,
,0.015454297885298729,,0.0003,37.5164680480957,0.008321866393089294,,59399,,,59500,0.007903234101831913,-37.090807420000004,100.0
36,0.015009008347988129,100.0,0.0003,38.06974792480469,0.411948561668396,1642,59499,-39.10598637,596,59600,0.007886677980422974,,
,0.020622238516807556,,0.0003,37.70793914794922,-1.9036524295806885,,59899,,,60000,0.008006487041711807,-37.27364842,100.0
36,,100.0,,,,1655,,-38.96717327,600,60000,,,
36,0.018702872097492218,100.0,0.0003,37.51546859741211,1.6737911701202393,1660,60299,-39.123060849999995,604,60400,0.00796067900955677,,
,0.020824823528528214,,0.0003,37.7838134765625,1.041824460029602,,60399,,,60500,0.008019382134079933,-38.30712352,100.0
36,0.02537095919251442,100.0,0.0003,38.02873229980469,-0.4270990788936615,1672,60699,-39.08101652,608,60800,0.008013162761926651,,
,0.02179112285375595,,0.0003,37.725154876708984,1.1625210046768188,,60899,,,61000,0.008006032556295395,-37.551343020000004,100.0
36,0.02361517958343029,100.0,0.0003,37.73026657104492,1.3411096334457397,1685,61099,-39.12275854,612,61200,0.007916197180747986,,
,0.02109641581773758,,0.0003,38.01616287231445,2.666208267211914,,61399,,,61500,0.007989832200109959,-40.09532698,100.0
36,0.020359065383672714,100.0,0.0003,37.90721893310547,1.5582472085952759,1698,61499,-39.27560028,616,61600,0.007984575815498829,,
,0.02283094823360443,,0.0003,38.237770080566406,0.4823886752128601,,61899,,,62000,0.008073873817920685,-38.56276748,100.0
36,,100.0,,,,1710,,-39.61584241,620,62000,,,
36,0.019362332299351692,100.0,0.0003,37.40382385253906,-1.4818458557128906,1715,62299,-39.72147246,624,62400,0.0079812528565526,,
,0.019562533125281334,,0.0003,37.87891387939453,-0.3816966116428375,,62399,,,62500,0.007947673089802265,-38.07328146,100.0
36,0.020487641915678978,100.0,0.0003,37.26932907104492,2.0475802421569824,1727,62699,-39.72512102,628,62800,0.007955191656947136,,
,0.02062000334262848,,0.0003,37.656883239746094,0.901297926902771,,62899,,,63000,0.008021034300327301,-36.86834624,100.0
36,0.02151566557586193,100.0,0.0003,37.28488540649414,-0.0006105899810791016,1740,63099,-39.81680911,632,63200,0.008010152727365494,,
,0.030989212915301323,,0.0003,37.83723068237305,-0.5965191721916199,,63399,,,63500,0.007989298552274704,-37.16486404,100.0
36,0.017166126519441605,100.0,0.0003,37.84727478027344,0.530914843082428,1752,63499,-39.863628670000004,636,63600,0.007963807322084904,,
,0.02303333580493927,,0.0003,37.692138671875,1.2855015993118286,,63899,,,64000,0.007921143434941769,-36.68437772,100.0
36,,100.0,,,,1765,,-39.77204353,640,64000,,,
36,0.019017569720745087,100.0,0.0003,37.78662872314453,-0.9810847640037537,1769,64299,-39.76750037,644,64400,0.008043106645345688,,
,0.015091555193066597,,0.0003,38.318817138671875,-0.06278538703918457,,64399,,,64500,0.00798885989934206,-37.30944454,100.0
36,0.021380238234996796,100.0,0.0003,38.532554626464844,-0.1849673092365265,1782,64699,-39.660824749999996,648,64800,0.007987652905285358,,
,0.01739761233329773,,0.0003,37.33327102661133,-0.509380042552948,,64899,,,65000,0.007986416108906269,-37.03845398,100.0
36,0.01780545711517334,100.0,0.0003,38.341758728027344,-0.5321755409240723,1794,65099,-39.66183230000001,652,65200,0.00807331595569849,,
,0.02319459617137909,,0.0003,38.452850341796875,-0.6599277853965759,,65399,,,65500,0.008019091561436653,-36.639817,100.0
36,0.020033840090036392,100.0,0.0003,38.44758605957031,1.0000418424606323,1807,65499,-39.93820924999999,656,65600,0.008016454055905342,,
,0.01963900774717331,,0.0003,38.271873474121094,-0.020594395697116852,,65899,,,66000,0.008031406439840794,-37.54549385999999,100.0
36,,100.0,,,,1819,,-40.01328966,660,66000,,,
36,0.021736646071076393,100.0,0.0003,38.51580810546875,0.3277399241924286,1824,66299,-40.63882913999999,664,66400,0.007992728613317013,,
,0.01831737905740738,,0.0003,38.471107482910156,1.5835249423980713,,66399,,,66500,0.008007918484508991,-37.373619420000004,100.0
36,0.01795649714767933,100.0,0.0003,38.10645294189453,-0.732877254486084,1837,66699,-40.7586875,668,66800,0.008016212843358517,,
,0.018442228436470032,,0.0003,38.41433334350586,0.29460281133651733,,66899,,,67000,0.008072280324995518,-37.56684252,100.0
36,0.016269061714410782,100.0,0.0003,38.381591796875,-0.1589633822441101,1850,67099,-40.87698723,672,67200,0.008007243275642395,,
,0.021013706922531128,,0.0003,38.69673156738281,0.05303996801376343,,67399,,,67500,0.007923663593828678,-36.43807174,100.0
36,0.02315114252269268,100.0,0.0003,38.627197265625,1.6071346998214722,1862,67499,-41.11539318000001,676,67600,0.007904278114438057,,
,0.023208461701869965,,0.0003,38.46432876586914,0.22343653440475464,,67899,,,68000,0.008000743575394154,-37.335676140000004,100.0
36,,100.0,,,,1875,,-41.021939689999996,680,68000,,,
36,0.019686637446284294,100.0,0.0003,39.0782470703125,0.09388397634029388,1880,68299,-40.90818395,684,68400,0.00796495471149683,,
,0.020792366936802864,,0.0003,38.541351318359375,0.06428995728492737,,68399,,,68500,0.007995003834366798,-37.349143680000005,100.0
36,0.02550746127963066,100.0,0.0003,38.4854621887207,0.1721424162387848,1892,68699,-40.693116290000006,688,68800,0.008031957782804966,,
,0.025259554386138916,,0.0003,39.00587463378906,1.3732854127883911,,68899,,,69000,0.008068647235631943,-37.831031079999995,100.0
36,0.02940082550048828,100.0,0.0003,38.47747802734375,-0.872470498085022,1905,69099,-40.494850969999995,692,69200,0.008165502920746803,,
,0.023055564612150192,,0.0003,38.44029998779297,-1.0047485828399658,,69399,,,69500,0.008089334703981876,-36.650507860000005,100.0
36,0.020667847245931625,100.0,0.0003,38.58913040161133,-0.18956509232521057,1918,69499,-40.46660332,696,69600,0.008075383491814137,,
,0.021869994699954987,,0.0003,38.48108673095703,-0.1922728419303894,,69899,,,70000,0.008064594119787216,-36.0995718,100.0
36,,100.0,,,,1930,,-40.53810565,700,70000,,,
36,0.02499609999358654,100.0,0.0003,38.23792266845703,-0.2640203535556793,1935,70299,-40.50960932,704,70400,0.00816025584936142,,
,0.020252488553524017,,0.0003,38.552452087402344,-1.7312395572662354,,70399,,,70500,0.008095195516943932,-36.64307658,100.0
36,0.017733000218868256,100.0,0.0003,38.146400451660156,-0.7294390201568604,1947,70699,-40.28201883,708,70800,0.008107518777251244,,
,0.027630768716335297,,0.0003,38.64919662475586,0.3832765519618988,,70899,,,71000,0.00812301691621542,-36.53710662,100.0
36,0.01936640404164791,100.0,0.0003,38.931087493896484,0.17239545285701752,1960,71099,-40.280931949999996,712,71200,0.008092510513961315,,
,0.018222393468022346,,0.0003,39.17742156982422,-1.3933069705963135,,71399,,,71500,0.00807092897593975,-36.880009699999995,100.0
36,0.030297815799713135,100.0,0.0003,38.30271530151367,0.6930460929870605,1972,71499,-40.5902093,716,71600,0.008130473084747791,,
,0.02345557138323784,,0.0003,38.73504638671875,0.4685385525226593,,71899,,,72000,0.008070829324424267,-37.62480544,100.0
36,,100.0,,,,1985,,-40.383159279999994,720,72000,,,
36,0.029041975736618042,100.0,0.0003,38.25517272949219,-0.456373393535614,1990,72299,-40.411895759999986,724,72400,0.00810753833502531,,
,0.03513002768158913,,0.0003,38.788429260253906,-0.3465188145637512,,72399,,,72500,0.008122006431221962,-36.1554195,100.0
36,0.02288329228758812,100.0,0.0003,39.070255279541016,0.7240764498710632,2003,72699,-40.39812396,728,72800,0.008114798925817013,,
,0.022507235407829285,,0.0003,38.94134521484375,-0.37203043699264526,,72899,,,73000,0.008199631236493587,-36.20715012,100.0
36,0.01676921173930168,100.0,0.0003,38.807918548583984,-0.18633629381656647,2015,73099,-40.350395320000004,732,73200,0.008150285109877586,,
,0.018218742683529854,,0.0003,39.529335021972656,-1.1371628046035767,,73399,,,73500,0.00810781680047512,-36.04139354000001,100.0
36,0.01909010112285614,100.0,0.0003,38.97164535522461,0.27103719115257263,2028,73499,-39.928690960000004,736,73600,0.008114391937851906,,
,0.027457809075713158,,0.0003,39.175445556640625,2.099181652069092,,73899,,,74000,0.008164038881659508,-35.53412898,100.0
36,,100.0,,,,2040,,-40.072756229999996,740,74000,,,
36,0.025098174810409546,100.0,0.0003,39.124610900878906,-0.09139254689216614,2045,74299,-40.05528119,744,74400,0.008142116479575634,,
,0.022964753210544586,,0.0003,39.065704345703125,0.9232657551765442,,74399,,,74500,0.008209314197301865,-35.7971852,100.0
36,0.0187844205647707,100.0,0.0003,39.15553283691406,-0.03194141387939453,2058,74699,-40.17103795,748,74800,0.008147603832185268,,
,0.02312592789530754,,0.0003,39.040130615234375,1.4791088104248047,,74899,,,75000,0.008222234435379505,-35.24716478,100.0
36,0.022927530109882355,100.0,0.0003,39.16858673095703,-0.1957230269908905,2071,75099,-40.09025621,752,75200,0.008124218322336674,,
,0.019864384084939957,,0.0003,39.32051086425781,0.17272450029850006,,75399,,,75500,0.008067816495895386,-35.078235060000004,100.0
36,0.019187014549970627,100.0,0.0003,39.32121276855469,1.1403460502624512,2083,75499,-39.766126750000005,756,75600,0.008051594719290733,,
,0.018110886216163635,,0.0003,38.591026306152344,-0.7092558145523071,,75899,,,76000,0.008100355044007301,-35.66794108,100.0
36,,100.0,,,,2096,,-40.045661439999996,760,76000,,,
36,0.022530116140842438,100.0,0.0003,39.53058624267578,-1.0754854679107666,2101,76299,-39.354990310000005,764,76400,0.008056721650063992,,
,0.02083766646683216,,0.0003,39.363685607910156,1.1806471347808838,,76399,,,76500,0.00804136972874403,-35.48725253999999,100.0
36,0.0292633306235075,100.0,0.0003,38.95954132080078,-0.8996247053146362,2113,76699,-39.480227539999994,768,76800,0.008001120761036873,,
,0.018312040716409683,,0.0003,39.187782287597656,0.7966189384460449,,76899,,,77000,0.00800008699297905,-35.4685312,100.0
36,0.02236425317823887,100.0,0.0003,38.75300598144531,-0.24588727951049805,2126,77099,-39.37043041,772,77200,0.00800980906933546,,
,0.02804829552769661,,0.0003,39.144432067871094,0.03557299077510834,,77399,,,77500,0.008053318597376347,-36.045355799999996,100.0
36,0.02115028165280819,100.0,0.0003,38.92193603515625,0.5669538974761963,2139,77499,-39.12194439,776,77600,0.008014710620045662,,
,0.017401989549398422,,0.0003,38.73448944091797,0.5061146020889282,,77899,,,78000,0.007922787219285965,-35.57285294,100.0
36,,100.0,,,,2151,,-39.02483488,780,78000,,,
36,0.0281815268099308,100.0,0.0003,38.66168212890625,0.1823737919330597,2156,78299,-39.071248020000006,784,78400,0.007931457832455635,,
,0.019895417615771294,,0.0003,39.54002380371094,1.2322618961334229,,78399,,,78500,0.007957149296998978,-35.77054278,100.0
36,0.021057091653347015,100.0,0.0003,39.44303894042969,0.2542150616645813,2169,78699,-38.99019506,788,78800,0.007938184775412083,,
,0.027432994917035103,,0.0003,39.31698989868164,0.33434826135635376,,78899,,,79000,0.007997398264706135,-36.976004880000005,100.0
36,0.016473840922117233,100.0,0.0003,39.08308410644531,0.03685155510902405,2181,79099,-38.79706168,792,79200,0.007967366836965084,,
,0.024942006915807724,,0.0003,39.47700500488281,0.5165625810623169,,79399,,,79500,0.007983928546309471,-39.58606538,100.0
36,0.021947281435132027,100.0,0.0003,39.468711853027344,-1.054283618927002,2194,79499,-38.805320099999996,796,79600,0.008000632748007774,,
,0.027354471385478973,,0.0003,38.85902404785156,-0.3355984091758728,,79899,,,80000,0.007928879000246525,-41.35938302,100.0
36,,100.0,,,,2206,,-38.88124062,800,80000,,,
36,0.024732248857617378,100.0,0.0003,39.13395690917969,-0.5156739950180054,2211,80299,-39.128034549999995,804,80400,0.007962478324770927,,
,0.01789856143295765,,0.0003,38.916526794433594,0.6731529235839844,,80399,,,80500,0.007932070642709732,-39.59774492,100.0
36,0.03198208659887314,100.0,0.0003,39.47515106201172,0.8002268075942993,2223,80699,-39.744084550000004,808,80800,0.007924203760921955,,
,0.019195733591914177,,0.0003,38.82267761230469,0.3788082003593445,,80899,,,81000,0.00793419685214758,-39.30190654,100.0
36,0.026241550222039223,100.0,0.0003,38.84031677246094,0.6353551149368286,2236,81099,-39.53707839,812,81200,0.007955036126077175,,
,0.024537114426493645,,0.0003,40.190181732177734,0.0105837881565094,,81399,,,81500,0.007947366684675217,-40.4863301,100.0
36,0.022450249642133713,100.0,0.0003,39.10009002685547,0.37703609466552734,2248,81499,-39.1974561,816,81600,0.007933288812637329,,
,0.020673073828220367,,0.0003,39.18684768676758,-0.8655415177345276,,81899,,,82000,0.008026720024645329,-39.63687628,100.0
36,,100.0,,,,2261,,-39.73442838,820,82000,,,
36,0.01801251247525215,100.0,0.0003,38.64851379394531,0.6161630749702454,2266,82299,-39.72081651,824,82400,0.008076134137809277,,
,0.02288498543202877,,0.0003,38.720298767089844,-0.09663113951683044,,82399,,,82500,0.008086600340902805,-39.03653158,100.0
36,0.029812350869178772,100.0,0.0003,38.11947250366211,-0.35684734582901,2278,82699,-39.76223092,828,82800,0.008007731288671494,,
,0.030515050515532494,,0.0003,38.9620246887207,1.31569504737854,,82899,,,83000,0.00801775325089693,-38.807042120000006,100.0
36,0.024329299107193947,100.0,0.0003,39.44155502319336,-0.6118539571762085,2291,83099,-39.862568829999994,832,83200,0.008124260231852531,,
