time/time_elapsed,time/episodes,train/learning_rate,train/n_updates,train/critic_loss,train/ent_coef_loss,rollout/ep_rew_mean,train/ent_coef,time/total_timesteps,rollout/ep_len_mean,time/fps,train/actor_loss,eval/mean_ep_length,eval/mean_reward
,,0.0003,786899,0.004028358031064272,0.29179370403289795,,0.007475912570953369,787000,,,19.71744728088379,100.0,-21.049702799999995
21617,7872,0.0003,787099,0.006122289225459099,1.1074262857437134,-22.848523660000005,0.00760546512901783,787200,100.0,36,19.685527801513672,,
,,0.0003,787399,0.0049215760082006454,-0.5926637053489685,,0.007566597778350115,787500,,,19.222352981567383,100.0,-20.913407120000002
21629,7876,0.0003,787499,0.00470685213804245,0.12280407547950745,-22.939842400000003,0.0076401857659220695,787600,100.0,36,19.380695343017578,,
,,0.0003,787899,0.004710603505373001,0.594193696975708,,0.007542901206761599,788000,,,19.556577682495117,100.0,-20.86282828
21642,7880,,,,,-23.025455930000003,,788000,100.0,36,,,
21647,7884,0.0003,788299,0.007865797728300095,-0.08654659986495972,-23.08683326,0.007517332211136818,788400,100.0,36,19.341861724853516,,
,,0.0003,788399,0.0074532185681164265,0.7790774703025818,,0.007504381705075502,788500,,,19.025468826293945,100.0,-20.92770458
21659,7888,0.0003,788699,0.0031853378750383854,0.36250248551368713,-23.027236679999998,0.007638855837285519,788800,100.0,36,19.202306747436523,,
,,0.0003,788899,0.006663181819021702,0.9167682528495789,,0.007574257906526327,789000,,,20.249195098876953,100.0,-20.85402618
21671,7892,0.0003,789099,0.006902879569679499,-0.6385022401809692,-22.96859105,0.0075710732489824295,789200,100.0,36,19.648897171020508,,
,,0.0003,789399,0.00593422818928957,-0.1861514151096344,,0.007617816794663668,789500,,,19.74870491027832,100.0,-20.884151239999998
21684,7896,0.0003,789499,0.010585243813693523,0.8463844060897827,-22.9527077,0.007562658283859491,789600,100.0,36,19.60666275024414,,
,,0.0003,789899,0.0064549194648861885,-0.7572421431541443,,0.007686164230108261,790000,,,19.998361587524414,100.0,-20.89607484
21696,7900,,,,,-22.89054127,,790000,100.0,36,,,
21701,7904,0.0003,790299,0.006185509264469147,1.2163900136947632,-22.864601430000004,0.007547625340521336,790400,100.0,36,19.764198303222656,,
,,0.0003,790399,0.007408407051116228,0.028178870677947998,,0.007740706205368042,790500,,,19.958847045898438,100.0,-20.8064944
21714,7908,0.0003,790699,0.004108280409127474,-0.9677747488021851,-22.901504379999995,0.0076538738794624805,790800,100.0,36,19.217248916625977,,
,,0.0003,790899,0.007985507138073444,0.14953941106796265,,0.007659138645976782,791000,,,19.22504425048828,100.0,-20.825964480000003
21726,7912,0.0003,791099,0.004803350195288658,-0.8313785195350647,-22.898638600000005,0.0076100328005850315,791200,100.0,36,19.139171600341797,,
,,0.0003,791399,0.005163666792213917,0.1721692681312561,,0.007920018397271633,791500,,,19.473983764648438,100.0,-20.93913114
21738,7916,0.0003,791499,0.006751966197043657,0.21487070620059967,-22.820616600000005,0.0077291917987167835,791600,100.0,36,19.453250885009766,,
,,0.0003,791899,0.008719084784388542,0.08582305908203125,,0.007623594719916582,792000,,,19.54789161682129,100.0,-20.716001079999998
21751,7920,,,,,-22.861489719999994,,792000,100.0,36,,,
21756,7924,0.0003,792299,0.003992228768765926,0.006096556782722473,-22.852317999999997,0.007737325970083475,792400,100.0,36,19.575908660888672,,
,,0.0003,792399,0.008557507768273354,0.4779509902000427,,0.007767894305288792,792500,,,19.763168334960938,100.0,-20.81445416
21768,7928,0.0003,792699,0.006524268072098494,-0.14997035264968872,-22.83276288,0.007693329825997353,792800,100.0,36,19.418296813964844,,
,,0.0003,792899,0.004148884676396847,-0.9303065538406372,,0.007805897854268551,793000,,,19.431743621826172,100.0,-20.763953899999997
21781,7932,0.0003,793099,0.010448911227285862,-0.8399311900138855,-22.81833051,0.00774015299975872,793200,100.0,36,19.6893253326416,,
,,0.0003,793399,0.004691336769610643,-0.32553982734680176,,0.007579749450087547,793500,,,19.69366455078125,100.0,-20.85812042
21793,7936,0.0003,793499,0.007511041592806578,1.361952781677246,-22.76975539,0.0076067205518484116,793600,100.0,36,19.288692474365234,,
,,0.0003,793899,0.00435487600043416,-0.8343832492828369,,0.00761618185788393,794000,,,19.513765335083008,100.0,-20.87059024
21806,7940,,,,,-22.778730650000004,,794000,100.0,36,,,
21811,7944,0.0003,794299,0.008401812985539436,-0.19840186834335327,-22.760903559999996,0.007651586085557938,794400,100.0,36,19.728534698486328,,
,,0.0003,794399,0.008436774834990501,-0.07368165254592896,,0.007656994741410017,794500,,,19.1544189453125,100.0,-21.304919520000002
21823,7948,0.0003,794699,0.007054800167679787,-0.01996421441435814,-22.72459737,0.007598613854497671,794800,100.0,36,18.94993782043457,,
,,0.0003,794899,0.006277909502387047,0.2583736181259155,,0.0075546931475400925,795000,,,19.286808013916016,100.0,-20.720782580000005
21836,7952,0.0003,795099,0.0035172069910913706,-0.7037216424942017,-22.724234670000005,0.007709921803325415,795200,100.0,36,19.47064208984375,,
,,0.0003,795399,0.008907840587198734,0.21814730763435364,,0.007799617480486631,795500,,,19.499357223510742,100.0,-20.890682419999997
21848,7956,0.0003,795499,0.003888418897986412,-1.4509049654006958,-22.635011560000002,0.007765087299048901,795600,100.0,36,19.488388061523438,,
,,0.0003,795899,0.008712224662303925,-1.4293270111083984,,0.007672685198485851,796000,,,19.79290008544922,100.0,-20.777362120000003
21861,7960,,,,,-22.66779237,,796000,100.0,36,,,
21866,7964,0.0003,796299,0.007025790400803089,0.8888245820999146,-22.765296909999996,0.007530395407229662,796400,100.0,36,19.791963577270508,,
,,0.0003,796399,0.008119994774460793,-0.5382432341575623,,0.0076402947306632996,796500,,,19.323806762695312,100.0,-20.811184820000005
21879,7968,0.0003,796699,0.005963597446680069,0.325094997882843,-22.835548720000002,0.007628456223756075,796800,100.0,36,19.492353439331055,,
,,0.0003,796899,0.0106565086171031,-0.3293200135231018,,0.007601161487400532,797000,,,19.24075698852539,100.0,-20.928582640000005
21891,7972,0.0003,797099,0.008174680173397064,0.4581579864025116,-22.887505379999997,0.007525965571403503,797200,100.0,36,19.607410430908203,,
,,0.0003,797399,0.005499585531651974,1.1911951303482056,,0.007797155063599348,797500,,,19.044309616088867,100.0,-20.86042712
21904,7976,0.0003,797499,0.004507651552557945,0.24183252453804016,-22.842032660000005,0.007845950312912464,797600,100.0,36,18.971040725708008,,
,,0.0003,797899,0.009715565480291843,1.3762028217315674,,0.0077397762797772884,798000,,,19.4942626953125,100.0,-20.845181119999996
21916,7980,,,,,-22.789506330000005,,798000,100.0,36,,,
21922,7984,0.0003,798299,0.0030367900617420673,0.1111750453710556,-22.73719411,0.007794270757585764,798400,100.0,36,18.881811141967773,,
,,0.0003,798399,0.003864891128614545,0.5060526728630066,,0.0078080790117383,798500,,,19.319419860839844,100.0,-21.04814306
21934,7988,0.0003,798699,0.005249157547950745,0.7359739542007446,-22.855306499999998,0.007770317140966654,798800,100.0,36,19.46577262878418,,
,,0.0003,798899,0.003586455248296261,-2.352029800415039,,0.007650082930922508,799000,,,19.121097564697266,100.0,-20.8364717
21946,7992,0.0003,799099,0.006326360162347555,-0.07396955788135529,-22.813051100000006,0.007667850237339735,799200,100.0,36,19.372058868408203,,
,,0.0003,799399,0.004191730637103319,-0.07074122130870819,,0.007742348592728376,799500,,,19.411378860473633,100.0,-20.86071326
21959,7996,0.0003,799499,0.009484798647463322,1.0877206325531006,-22.837891650000007,0.007638287730515003,799600,100.0,36,19.358699798583984,,
,,0.0003,799899,0.008004322648048401,0.39749518036842346,,0.007695054169744253,800000,,,19.385522842407227,100.0,-20.853360820000002
21971,8000,,,,,-22.88837345,,800000,100.0,36,,,
21976,8004,0.0003,800299,0.008352097123861313,0.23257559537887573,-22.86987953,0.007780899293720722,800400,100.0,36,19.20996856689453,,
,,0.0003,800399,0.004674338735640049,-0.7284564971923828,,0.007891274988651276,800500,,,19.158557891845703,100.0,-20.817270360000002
21989,8008,0.0003,800699,0.005202591884881258,-0.8600306510925293,-22.919061189999997,0.00780117604881525,800800,100.0,36,19.318687438964844,,
,,0.0003,800899,0.005272223614156246,-0.44098955392837524,,0.007670955266803503,801000,,,19.642446517944336,100.0,-20.76409056
22001,8012,0.0003,801099,0.0076514072716236115,0.7947481870651245,-22.956102359999996,0.007625383324921131,801200,100.0,36,19.486740112304688,,
,,0.0003,801399,0.004012600518763065,-0.746878981590271,,0.007734378334134817,801500,,,19.20761489868164,100.0,-20.89292544
22014,8016,0.0003,801499,0.008997401222586632,0.20629799365997314,-22.995501169999997,0.007737466599792242,801600,100.0,36,19.296817779541016,,
,,0.0003,801899,0.006024650763720274,1.3692874908447266,,0.007669126149266958,802000,,,19.5743350982666,100.0,-20.7920725
22027,8020,,,,,-22.98400534,,802000,100.0,36,,,
22032,8024,0.0003,802299,0.009339972399175167,0.9732496738433838,-23.03865974,0.007699311710894108,802400,100.0,36,19.42757797241211,,
,,0.0003,802399,0.005219387821853161,-0.7601965069770813,,0.007742950692772865,802500,,,19.264968872070312,100.0,-20.91745274
22045,8028,0.0003,802699,0.004601782187819481,0.317807674407959,-23.14463319,0.007916816510260105,802800,100.0,36,19.060775756835938,,
,,0.0003,802899,0.004845593124628067,0.23219037055969238,,0.007881831377744675,803000,,,19.489023208618164,100.0,-20.78646002
22057,8032,0.0003,803099,0.0032619070261716843,0.16768743097782135,-23.247415009999994,0.007825217209756374,803200,100.0,36,19.447574615478516,,
,,0.0003,803399,0.00648655416443944,-0.018220126628875732,,0.007763398811221123,803500,,,19.384315490722656,100.0,-20.84616028
22070,8036,0.0003,803499,0.005416178144514561,-0.39149540662765503,-23.364414909999997,0.007840354926884174,803600,100.0,36,19.12582015991211,,
,,0.0003,803899,0.010581845417618752,0.38768815994262695,,0.007632244378328323,804000,,,19.5078182220459,100.0,-20.71934166
22082,8040,,,,,-23.423497930000003,,804000,100.0,36,,,
22088,8044,0.0003,804299,0.005517141427844763,0.6816887259483337,-23.41080273,0.007709598168730736,804400,100.0,36,19.65216064453125,,
,,0.0003,804399,0.007389204576611519,0.7345163226127625,,0.007773815654218197,804500,,,19.307727813720703,100.0,-20.8371731
22100,8048,0.0003,804699,0.003882866119965911,-0.5972666144371033,-23.449688889999997,0.0076900869607925415,804800,100.0,36,19.097986221313477,,
,,0.0003,804899,0.004498042166233063,-0.4544011056423187,,0.007595190778374672,805000,,,19.33126449584961,100.0,-20.761363000000003
22112,8052,0.0003,805099,0.00955699197947979,0.8668973445892334,-23.475677419999997,0.007641449570655823,805200,100.0,36,19.426902770996094,,
,,0.0003,805399,0.005308899097144604,-0.06704142689704895,,0.007498100865632296,805500,,,19.413307189941406,100.0,-20.850481160000005
22125,8056,0.0003,805499,0.005623632576316595,-0.389026403427124,-23.428138500000003,0.0074031762778759,805600,100.0,36,19.465255737304688,,
,,0.0003,805899,0.006524466443806887,0.6132164001464844,,0.007496224250644445,806000,,,19.44854736328125,100.0,-20.91297448
22138,8060,,,,,-23.329225919999995,,806000,100.0,36,,,
22143,8064,0.0003,806299,0.004931231960654259,0.4532220959663391,-23.193104499999993,0.007511581294238567,806400,100.0,36,19.219438552856445,,
,,0.0003,806399,0.005142701789736748,0.2667119801044464,,0.0074988664127886295,806500,,,19.72335433959961,100.0,-20.812238200000003
22155,8068,0.0003,806699,0.006263292394578457,0.3609463572502136,-23.167498240000004,0.0077604865655303,806800,100.0,36,18.99435043334961,,
,,0.0003,806899,0.005683091934770346,-0.06933557987213135,,0.007727581076323986,807000,,,19.308500289916992,100.0,-20.8269568
22168,8072,0.0003,807099,0.01633261889219284,-0.7871215343475342,-23.238521860000006,0.00774953281506896,807200,100.0,36,19.364105224609375,,
,,0.0003,807399,0.0054709226824343204,-0.42364025115966797,,0.007648288272321224,807500,,,19.54962921142578,100.0,-20.68143352
22180,8076,0.0003,807499,0.004440926946699619,-0.059517621994018555,-23.19321848,0.007520121987909079,807600,100.0,36,19.541091918945312,,
,,0.0003,807899,0.006447320803999901,0.32951274514198303,,0.007716486696153879,808000,,,19.181278228759766,100.0,-20.800110580000002
22193,8080,,,,,-23.187452719999996,,808000,100.0,36,,,
22198,8084,0.0003,808299,0.006945663597434759,0.9994019269943237,-23.142955929999992,0.007480676751583815,808400,100.0,36,19.60426139831543,,
,,0.0003,808399,0.007581495679914951,0.5169873237609863,,0.007553162053227425,808500,,,19.550216674804688,100.0,-20.85813652
22211,8088,0.0003,808699,0.004333805292844772,0.2683115005493164,-23.035600600000002,0.00750385969877243,808800,100.0,36,19.167085647583008,,
,,0.0003,808899,0.006901437882333994,1.0733668804168701,,0.007772818207740784,809000,,,19.50530433654785,100.0,-20.752075060000003
22223,8092,0.0003,809099,0.004779290407896042,-1.1002095937728882,-23.078148610000003,0.007661907467991114,809200,100.0,36,19.09950065612793,,
,,0.0003,809399,0.005958617199212313,-0.029812276363372803,,0.007565533742308617,809500,,,19.59183692932129,100.0,-20.7561745
22236,8096,0.0003,809499,0.006869000848382711,0.3839537501335144,-22.988523809999997,0.007551862392574549,809600,100.0,36,19.396526336669922,,
,,0.0003,809899,0.004719773773103952,-0.7529411911964417,,0.0076540382578969,810000,,,19.10674285888672,100.0,-20.67933692
22248,8100,,,,,-23.04267953,,810000,100.0,36,,,
22254,8104,0.0003,810299,0.004442646633833647,-0.1251266598701477,-23.08444382,0.007556516211479902,810400,100.0,36,19.208202362060547,,
,,0.0003,810399,0.003753372933715582,-0.13989554345607758,,0.007620519958436489,810500,,,19.27423095703125,100.0,-20.72240402
22266,8108,0.0003,810699,0.009301678277552128,0.23357784748077393,-23.028427010000005,0.007588536944240332,810800,100.0,36,19.240032196044922,,
,,0.0003,810899,0.008324014022946358,1.6183788776397705,,0.007712863385677338,811000,,,19.371910095214844,100.0,-20.865510760000003
22279,8112,0.0003,811099,0.003213620977476239,-0.5855362415313721,-23.00704765,0.0077196406200528145,811200,100.0,36,19.316242218017578,,
,,0.0003,811399,0.005194235593080521,0.0124741792678833,,0.0075577739626169205,811500,,,19.600589752197266,100.0,-21.032724280000004
22291,8116,0.0003,811499,0.0036703716032207012,0.655279278755188,-23.072142960000004,0.0074988980777561665,811600,100.0,36,19.205629348754883,,
,,0.0003,811899,0.005512671545147896,0.10404679924249649,,0.007548370398581028,812000,,,19.2030086517334,100.0,-20.797849099999997
22304,8120,,,,,-23.112740480000006,,812000,100.0,36,,,
22309,8124,0.0003,812299,0.004588017240166664,1.4076346158981323,-23.04837335,0.007611095439642668,812400,100.0,36,18.97797393798828,,
,,0.0003,812399,0.0033409271854907274,0.40818411111831665,,0.007752940524369478,812500,,,18.840831756591797,100.0,-20.65944278
22322,8128,0.0003,812699,0.007000279147177935,-1.0921852588653564,-22.97175429,0.007592916954308748,812800,100.0,36,19.60850715637207,,
,,0.0003,812899,0.00727899419143796,0.6960667967796326,,0.007626473903656006,813000,,,19.84190559387207,100.0,-20.84393966
22334,8132,0.0003,813099,0.00671569025143981,-0.3313823342323303,-22.87272796,0.007485229521989822,813200,100.0,36,19.748218536376953,,
,,0.0003,813399,0.004774077329784632,0.318428099155426,,0.007381867617368698,813500,,,19.539464950561523,100.0,-20.679926180000002
22346,8136,0.0003,813499,0.00490652397274971,1.0354198217391968,-22.776473499999998,0.007512007839977741,813600,100.0,36,19.312665939331055,,
,,0.0003,813899,0.004701860249042511,0.7217676639556885,,0.0075497813522815704,814000,,,19.34121322631836,100.0,-20.64349334
22359,8140,,,,,-22.703197039999996,,814000,100.0,36,,,
22364,8144,0.0003,814299,0.003730639349669218,-0.646457314491272,-22.75797549,0.007600002456456423,814400,100.0,36,18.894229888916016,,
,,0.0003,814399,0.006238865666091442,-0.5499371886253357,,0.00759666133671999,814500,,,19.725669860839844,100.0,-20.74661732
22377,8148,0.0003,814699,0.005824003368616104,1.2432286739349365,-22.807560670000008,0.007733342703431845,814800,100.0,36,19.654756546020508,,
,,0.0003,814899,0.006437764503061771,-0.35993343591690063,,0.007739366963505745,815000,,,19.487178802490234,100.0,-20.7777663
22389,8152,0.0003,815099,0.007524595595896244,-1.0749038457870483,-22.84118003,0.007677626330405474,815200,100.0,36,19.389549255371094,,
,,0.0003,815399,0.006073772441595793,-0.40846893191337585,,0.007624048739671707,815500,,,19.84307098388672,100.0,-20.997609080000004
22402,8156,0.0003,815499,0.004276258405297995,-0.38993608951568604,-22.917780730000004,0.007636346388608217,815600,100.0,36,19.375041961669922,,
,,0.0003,815899,0.004581065848469734,0.563997745513916,,0.007596288807690144,816000,,,19.58190155029297,100.0,-20.615030179999998
22414,8160,,,,,-22.916060629999997,,816000,100.0,36,,,
22420,8164,0.0003,816299,0.005535581149160862,-1.2342079877853394,-22.924706849999996,0.007549633737653494,816400,100.0,36,19.0866756439209,,
,,0.0003,816399,0.010910370387136936,1.0748002529144287,,0.007463058456778526,816500,,,19.628215789794922,100.0,-20.76491638
22432,8168,0.0003,816699,0.0032853055745363235,0.7161076664924622,-22.886221980000002,0.007628165651112795,816800,100.0,36,18.933244705200195,,
,,0.0003,816899,0.005925316363573074,0.7330623865127563,,0.007501713000237942,817000,,,19.37395477294922,100.0,-20.931760559999997
22445,8172,0.0003,817099,0.005581424571573734,-0.9239225387573242,-22.78743806,0.007482852786779404,817200,100.0,36,19.12618637084961,,
,,0.0003,817399,0.009553357027471066,0.006035849452018738,,0.007564985193312168,817500,,,19.300983428955078,100.0,-20.77536984
22457,8176,0.0003,817499,0.004233484622091055,-1.1291725635528564,-22.782998619999997,0.007456420920789242,817600,100.0,36,19.108200073242188,,
,,0.0003,817899,0.003768225898966193,0.573963463306427,,0.007585390005260706,818000,,,19.343238830566406,100.0,-20.7019177
22470,8180,,,,,-22.735220719999997,,818000,100.0,36,,,
22475,8184,0.0003,818299,0.00897865928709507,-0.6959598660469055,-22.78385865,0.007714371662586927,818400,100.0,36,19.582611083984375,,
,,0.0003,818399,0.012127204798161983,-0.6572479605674744,,0.007699726149439812,818500,,,18.90679931640625,100.0,-20.72441332
22487,8188,0.0003,818699,0.003724577371031046,-0.38294824957847595,-22.827423600000003,0.007707429118454456,818800,100.0,36,19.772592544555664,,
,,0.0003,818899,0.007823624648153782,0.4703473150730133,,0.007586182095110416,819000,,,18.779020309448242,100.0,-20.73539884
22500,8192,0.0003,819099,0.004231930710375309,0.7490816712379456,-22.863723159999996,0.007399202324450016,819200,100.0,36,19.224714279174805,,
,,0.0003,819399,0.003736363025382161,-0.5417601466178894,,0.00761119369417429,819500,,,19.34234619140625,100.0,-20.705897580000002
22512,8196,0.0003,819499,0.0062293908558785915,-0.15822142362594604,-22.957010860000004,0.007569646928459406,819600,100.0,36,19.362003326416016,,
,,0.0003,819899,0.003912714309990406,0.3049168288707733,,0.007663920987397432,820000,,,19.244876861572266,100.0,-20.746750940000002
22525,8200,,,,,-22.919015079999998,,820000,100.0,36,,,
22530,8204,0.0003,820299,0.007292183116078377,-0.4486106038093567,-22.88479669,0.00768421171233058,820400,100.0,36,19.470542907714844,,
,,0.0003,820399,0.0042779771611094475,-0.8302929401397705,,0.007649904582649469,820500,,,19.453842163085938,100.0,-20.84616998
22543,8208,0.0003,820699,0.010807899758219719,0.8007292747497559,-22.85339531,0.007418534252792597,820800,100.0,36,19.4053955078125,,
,,0.0003,820899,0.005216841585934162,0.16541671752929688,,0.007478330284357071,821000,,,19.732885360717773,100.0,-20.726326799999995
22555,8212,0.0003,821099,0.004708601627498865,0.2639569640159607,-22.855516939999998,0.007750086952000856,821200,100.0,36,19.539764404296875,,
,,0.0003,821399,0.003160719294101,0.77903813123703,,0.007616407237946987,821500,,,19.122488021850586,100.0,-20.69982172
22568,8216,0.0003,821499,0.004228587262332439,-0.08125139772891998,-22.77760313,0.00766628235578537,821600,100.0,36,19.097257614135742,,
,,0.0003,821899,0.004587997682392597,0.012554436922073364,,0.007686021272093058,822000,,,19.07110023498535,100.0,-20.65630514
22580,8220,,,,,-22.66880843,,822000,100.0,36,,,
22586,8224,0.0003,822299,0.008367268368601799,-0.2938840985298157,-22.686956349999996,0.007533462252467871,822400,100.0,36,19.99180030822754,,
,,0.0003,822399,0.007426165044307709,-0.90211421251297,,0.007530847564339638,822500,,,19.20263671875,100.0,-20.594302600000002
22598,8228,0.0003,822699,0.005496845580637455,0.05467742681503296,-22.639839169999995,0.007590306922793388,822800,100.0,36,19.540090560913086,,
,,0.0003,822899,0.005252481903880835,-0.20258663594722748,,0.007702285889536142,823000,,,19.201732635498047,100.0,-20.70341214
22611,8232,0.0003,823099,0.004551572259515524,-0.6084320545196533,-22.62909046,0.007726582232862711,823200,100.0,36,19.17696189880371,,
,,0.0003,823399,0.008081424981355667,-0.15509885549545288,,0.007558426354080439,823500,,,19.726396560668945,100.0,-20.62880558
22623,8236,0.0003,823499,0.005124698393046856,0.2041478455066681,-22.63944465,0.007592667359858751,823600,100.0,36,19.561813354492188,,
,,0.0003,823899,0.006047405302524567,-0.061486393213272095,,0.007611455395817757,824000,,,19.375930786132812,100.0,-20.827961440000003
22636,8240,,,,,-22.64269325,,824000,100.0,36,,,
22641,8244,0.0003,824299,0.009078014642000198,0.8949621915817261,-22.646083350000005,0.007697798777371645,824400,100.0,36,19.462556838989258,,
,,0.0003,824399,0.005355400033295155,-0.20687037706375122,,0.007608871441334486,824500,,,19.11443519592285,100.0,-20.69535832
22654,8248,0.0003,824699,0.003207581117749214,0.21207618713378906,-22.59636939,0.0076043554581701756,824800,100.0,36,19.277822494506836,,
,,0.0003,824899,0.004826359450817108,-0.5684131383895874,,0.007591899484395981,825000,,,19.086132049560547,100.0,-20.68918662
22666,8252,0.0003,825099,0.004736424423754215,0.07153671979904175,-22.61789192,0.00757020665332675,825200,100.0,36,19.31943130493164,,
,,0.0003,825399,0.004407795146107674,0.8891345262527466,,0.007471497170627117,825500,,,19.316261291503906,100.0,-20.77535214
22679,8256,0.0003,825499,0.004216521978378296,-0.18613025546073914,-22.568823579999993,0.007488578092306852,825600,100.0,36,19.073162078857422,,
,,0.0003,825899,0.0035537276417016983,1.414694905281067,,0.007373013533651829,826000,,,19.244543075561523,100.0,-20.7777027
22691,8260,,,,,-22.64350035,,826000,100.0,36,,,
22696,8264,0.0003,826299,0.004832670092582703,-0.02595275640487671,-22.64549571,0.00760866841301322,826400,100.0,36,19.121112823486328,,
,,0.0003,826399,0.005728006362915039,0.45127740502357483,,0.00765599450096488,826500,,,19.39527130126953,100.0,-20.85710984
22709,8268,0.0003,826699,0.0044918302446603775,-0.373185396194458,-22.705945109999995,0.007612217683345079,826800,100.0,36,19.039386749267578,,
,,0.0003,826899,0.00567028671503067,-0.5131822228431702,,0.007791458163410425,827000,,,19.44419288635254,100.0,-20.86747846
22721,8272,0.0003,827099,0.00347030907869339,-0.6195154190063477,-22.703778859999996,0.00761994207277894,827200,100.0,36,19.13843536376953,,
,,0.0003,827399,0.006914027966558933,-0.1799839287996292,,0.007657542824745178,827500,,,19.433561325073242,100.0,-20.7723453
22734,8276,0.0003,827499,0.004665510728955269,-0.4537224769592285,-22.751446329999993,0.007681214716285467,827600,100.0,36,19.238269805908203,,
,,0.0003,827899,0.005716889165341854,-0.2466951459646225,,0.007815112359821796,828000,,,19.752578735351562,100.0,-20.87216104
22746,8280,,,,,-22.850187220000002,,828000,100.0,36,,,
22752,8284,0.0003,828299,0.0054682400077581406,0.8746423721313477,-22.889277480000004,0.007582696154713631,828400,100.0,36,19.25204849243164,,
,,0.0003,828399,0.00645606592297554,0.23403775691986084,,0.007604768965393305,828500,,,19.146739959716797,100.0,-20.64294886
22764,8288,0.0003,828699,0.007569527253508568,-0.0547051876783371,-22.760734510000002,0.007678761146962643,828800,100.0,36,19.532245635986328,,
,,0.0003,828899,0.005159261170774698,0.13287435472011566,,0.007501766551285982,829000,,,19.378665924072266,100.0,-20.73449998
22777,8292,0.0003,829099,0.004902393091470003,0.7462406158447266,-22.768951140000002,0.007571690250188112,829200,100.0,36,19.758831024169922,,
,,0.0003,829399,0.006155090406537056,-0.18002617359161377,,0.0078361164778471,829500,,,19.59625244140625,100.0,-20.98056072
22789,8296,0.0003,829499,0.003046054160222411,-0.5447480082511902,-22.720298810000003,0.007855822332203388,829600,100.0,36,19.335447311401367,,
,,0.0003,829899,0.007941674441099167,-0.7257248759269714,,0.007813762873411179,830000,,,19.272907257080078,100.0,-20.729264020000002
22802,8300,,,,,-22.616991740000003,,830000,100.0,36,,,
22807,8304,0.0003,830299,0.006874131038784981,-0.5604370832443237,-22.58000803,0.0075475606136024,830400,100.0,36,19.50591468811035,,
,,0.0003,830399,0.0049942731857299805,-0.12857301533222198,,0.0075249820947647095,830500,,,19.234193801879883,100.0,-20.73272926
22820,8308,0.0003,830699,0.0066179074347019196,0.5971446633338928,-22.560437039999997,0.007752840872853994,830800,100.0,36,19.873302459716797,,
,,0.0003,830899,0.006291626021265984,0.7078115940093994,,0.00779455341398716,831000,,,19.38400650024414,100.0,-20.795576640000004
22832,8312,0.0003,831099,0.0036002607084810734,-0.5439319014549255,-22.60902197,0.00782480277121067,831200,100.0,36,18.971599578857422,,
,,0.0003,831399,0.009739477187395096,-0.0569879412651062,,0.007684119511395693,831500,,,19.054216384887695,100.0,-20.676765839999998
22845,8316,0.0003,831499,0.008924109861254692,0.08330138027667999,-22.6690951,0.007829886861145496,831600,100.0,36,19.575292587280273,,
,,0.0003,831899,0.006689432542771101,-0.061227232217788696,,0.007717653177678585,832000,,,19.640625,100.0,-20.766870840000003
22857,8320,,,,,-22.76401991,,832000,100.0,36,,,
22862,8324,0.0003,832299,0.00763719854876399,0.5315488576889038,-22.891057419999996,0.007604725658893585,832400,100.0,36,19.41921615600586,,
,,0.0003,832399,0.006636231206357479,0.16368918120861053,,0.007757777348160744,832500,,,19.714134216308594,100.0,-21.094898360000002
22875,8328,0.0003,832699,0.005487105343490839,0.4721168279647827,-22.978235849999997,0.0076723601669073105,832800,100.0,36,20.09558868408203,,
,,0.0003,832899,0.004212350118905306,-1.8125340938568115,,0.007691443897783756,833000,,,19.163288116455078,100.0,-20.91183642
22887,8332,0.0003,833099,0.008993824943900108,-0.1726956069469452,-23.06656138,0.007774404715746641,833200,100.0,36,19.072372436523438,,
,,0.0003,833399,0.006159335374832153,0.014383375644683838,,0.007765031419694424,833500,,,19.214502334594727,100.0,-20.77992428
22900,8336,0.0003,833499,0.008356859907507896,-0.4037025570869446,-23.122206109999997,0.007782569155097008,833600,100.0,36,19.349140167236328,,
,,0.0003,833899,0.0068626138381659985,-0.3459266126155853,,0.007612877991050482,834000,,,19.740915298461914,100.0,-20.8377655
22912,8340,,,,,-23.09135596,,834000,100.0,36,,,
22917,8344,0.0003,834299,0.008639824576675892,-1.3097660541534424,-23.13561076,0.00751874502748251,834400,100.0,36,19.482995986938477,,
,,0.0003,834399,0.007714384701102972,0.5573028326034546,,0.0074852872639894485,834500,,,19.174848556518555,100.0,-20.91820386
22930,8348,0.0003,834699,0.006603212095797062,0.18087728321552277,-23.138685249999998,0.007548406254500151,834800,100.0,36,19.325103759765625,,
,,0.0003,834899,0.007025994826108217,0.898403525352478,,0.007587997708469629,835000,,,19.489227294921875,100.0,-20.57551038
22942,8352,0.0003,835099,0.006923935376107693,-0.16316595673561096,-22.987542939999997,0.007636146619915962,835200,100.0,36,19.595212936401367,,
,,0.0003,835399,0.007235210854560137,0.07773623615503311,,0.00741454167291522,835500,,,19.812789916992188,100.0,-20.753595660000002
22955,8356,0.0003,835499,0.005533531308174133,0.4199046492576599,-23.05056835,0.007379383314400911,835600,100.0,36,19.261436462402344,,
,,0.0003,835899,0.005187424831092358,-0.24548208713531494,,0.007608476094901562,836000,,,19.01165008544922,100.0,-20.742676859999996
22967,8360,,,,,-23.11132496,,836000,100.0,36,,,
22972,8364,0.0003,836299,0.00674204807728529,-0.20504215359687805,-23.14068614,0.007520150393247604,836400,100.0,36,19.992204666137695,,
