time/fps,train/actor_loss,rollout/ep_rew_mean,train/n_updates,rollout/ep_len_mean,time/episodes,time/total_timesteps,train/critic_loss,train/learning_rate,time/time_elapsed,eval/mean_reward,eval/mean_ep_length
,52.31839370727539,,236399,,,236500,0.06442894041538239,0.001,,-41.78289667999999,100.0
63,52.38309860229492,-41.70462688999999,236699,100.0,2368,236800,0.08616012334823608,0.001,3731,,
,53.057796478271484,,236899,,,237000,0.05292772874236107,0.001,,-42.13459658000001,100.0
63,52.804100036621094,-41.68570715,237099,100.0,2372,237200,0.037501588463783264,0.001,3738,,
,52.75904083251953,,237399,,,237500,0.039311688393354416,0.001,,-42.252121779999996,100.0
63,52.238136291503906,-41.998256340000005,237499,100.0,2376,237600,0.07561945170164108,0.001,3745,,
,52.47234344482422,,237899,,,238000,0.04707859084010124,0.001,,-42.70759806,100.0
63,,-41.91321582,,100.0,2380,238000,,,3752,,
63,52.688880920410156,-42.07085355,238299,100.0,2384,238400,0.04070693999528885,0.001,3755,,
,51.69195556640625,,238399,,,238500,0.07064702361822128,0.001,,-42.90263979999999,100.0
63,52.80448532104492,-41.89143153,238699,100.0,2388,238800,0.06355815380811691,0.001,3762,,
,52.552005767822266,,238899,,,239000,0.042216282337903976,0.001,,-43.47274042,100.0
63,53.03047561645508,-41.85825483000001,239099,100.0,2392,239200,0.04684016853570938,0.001,3769,,
,52.60426330566406,,239399,,,239500,0.05539871007204056,0.001,,-43.2859609,100.0
63,52.161319732666016,-41.75659856,239499,100.0,2396,239600,0.05090253800153732,0.001,3776,,
,52.81205749511719,,239899,,,240000,0.04859232157468796,0.001,,-43.42448812000001,100.0
63,,-41.76603823000001,,100.0,2400,240000,,,3783,,
63,52.67102813720703,-41.97218425,240299,100.0,2404,240400,0.05862385779619217,0.001,3787,,
,52.31938934326172,,240399,,,240500,0.05961231887340546,0.001,,-42.026412539999995,100.0
63,52.01137924194336,-41.65880024,240699,100.0,2408,240800,0.048365868628025055,0.001,3793,,
,52.29595947265625,,240899,,,241000,0.05109608173370361,0.001,,-41.89483492,100.0
63,52.2639274597168,-41.31926746,241099,100.0,2412,241200,0.06253241747617722,0.001,3801,,
,52.03236389160156,,241399,,,241500,0.03384703770279884,0.001,,-42.750172660000004,100.0
63,52.42255401611328,-41.40259491,241499,100.0,2416,241600,0.03789348155260086,0.001,3808,,
,52.98542022705078,,241899,,,242000,0.048877790570259094,0.001,,-42.316556500000004,100.0
63,,-41.32349843,,100.0,2420,242000,,,3815,,
63,52.44377136230469,-41.20730966,242299,100.0,2424,242400,0.0527113676071167,0.001,3818,,
,52.3217887878418,,242399,,,242500,0.04862787574529648,0.001,,-42.17747898,100.0
63,52.19697570800781,-41.09088789,242699,100.0,2428,242800,0.06789491325616837,0.001,3825,,
,52.349037170410156,,242899,,,243000,0.07745517045259476,0.001,,-40.83623184,100.0
63,52.27739334106445,-40.97840594,243099,100.0,2432,243200,0.054930128157138824,0.001,3832,,
,51.90533447265625,,243399,,,243500,0.0533246248960495,0.001,,-42.25795442,100.0
63,51.89103698730469,-40.836679649999994,243499,100.0,2436,243600,0.045874595642089844,0.001,3840,,
,52.31330871582031,,243899,,,244000,0.05672036111354828,0.001,,-41.158558459999995,100.0
63,,-40.75507947,,100.0,2440,244000,,,3847,,
63,51.783206939697266,-40.90127798,244299,100.0,2444,244400,0.0460708811879158,0.001,3849,,
,52.67470169067383,,244399,,,244500,0.05075554549694061,0.001,,-42.08786238,100.0
63,52.21837615966797,-40.88605985,244699,100.0,2448,244800,0.03994219750165939,0.001,3856,,
,53.35408020019531,,244899,,,245000,0.07235835492610931,0.001,,-41.33351768000001,100.0
63,52.439422607421875,-40.810815289999994,245099,100.0,2452,245200,0.04045359045267105,0.001,3864,,
,51.97504806518555,,245399,,,245500,0.04003652185201645,0.001,,-42.80851057999999,100.0
63,52.85866928100586,-40.858895409999995,245499,100.0,2456,245600,0.04521089792251587,0.001,3871,,
,52.690147399902344,,245899,,,246000,0.11225686222314835,0.001,,-41.0436291,100.0
63,,-40.77699048,,100.0,2460,246000,,,3878,,
63,51.76354217529297,-40.7676263,246299,100.0,2464,246400,0.04312665015459061,0.001,3880,,
,51.88578796386719,,246399,,,246500,0.03409108519554138,0.001,,-41.79441708,100.0
63,52.40634536743164,-40.93593221,246699,100.0,2468,246800,0.06233406066894531,0.001,3888,,
,52.37828063964844,,246899,,,247000,0.04519590362906456,0.001,,-41.99784576,100.0
63,51.8277702331543,-40.92243797,247099,100.0,2472,247200,0.04323715344071388,0.001,3895,,
,52.281158447265625,,247399,,,247500,0.05464884638786316,0.001,,-43.03990622000001,100.0
63,52.002647399902344,-40.69784129000001,247499,100.0,2476,247600,0.03967771679162979,0.001,3902,,
,52.21814727783203,,247899,,,248000,0.04001752287149429,0.001,,-41.525732180000006,100.0
63,,-40.905425300000005,,100.0,2480,248000,,,3910,,
63,51.97245788574219,-40.91387739000001,248299,100.0,2484,248400,0.041214317083358765,0.001,3912,,
,51.74367141723633,,248399,,,248500,0.04094726964831352,0.001,,-42.00667796,100.0
63,52.022396087646484,-41.069799620000005,248699,100.0,2488,248800,0.036098361015319824,0.001,3919,,
,52.37450408935547,,248899,,,249000,0.04582466185092926,0.001,,-41.95588538,100.0
63,51.53565216064453,-40.91578318,249099,100.0,2492,249200,0.048225291073322296,0.001,3927,,
,51.95240783691406,,249399,,,249500,0.03646533191204071,0.001,,-40.76231312,100.0
63,52.197242736816406,-40.94499127,249499,100.0,2496,249600,0.04898800328373909,0.001,3934,,
,51.943626403808594,,249899,,,250000,0.04556839168071747,0.001,,-40.78600058,100.0
63,,-41.09940022,,100.0,2500,250000,,,3942,,
63,52.012107849121094,-40.8244171,250299,100.0,2504,250400,0.053501952439546585,0.001,3944,,
,52.078819274902344,,250399,,,250500,0.04516403004527092,0.001,,-40.8702808,100.0
63,51.55331802368164,-40.96333978,250699,100.0,2508,250800,0.05007709190249443,0.001,3951,,
,51.732444763183594,,250899,,,251000,0.06047971919178963,0.001,,-42.570970079999995,100.0
63,52.08295822143555,-41.005859019999995,251099,100.0,2512,251200,0.049218177795410156,0.001,3959,,
,52.351402282714844,,251399,,,251500,0.04644645377993584,0.001,,-45.509735479999996,100.0
63,51.66302490234375,-41.30271302,251499,100.0,2516,251600,0.06805882602930069,0.001,3966,,
,51.91206359863281,,251899,,,252000,0.06273053586483002,0.001,,-43.13691194,100.0
63,,-41.2969102,,100.0,2520,252000,,,3973,,
63,51.78873062133789,-41.29197052000001,252299,100.0,2524,252400,0.063731350004673,0.001,3976,,
,52.116943359375,,252399,,,252500,0.03689140826463699,0.001,,-41.781606620000005,100.0
63,51.543861389160156,-41.35458736,252699,100.0,2528,252800,0.09192253649234772,0.001,3983,,
,52.06532669067383,,252899,,,253000,0.07286352664232254,0.001,,-41.07005996,100.0
63,51.905609130859375,-41.55944727,253099,100.0,2532,253200,0.05769393593072891,0.001,3990,,
,52.1147575378418,,253399,,,253500,0.0528528094291687,0.001,,-40.9152413,100.0
63,51.69971466064453,-41.47567803999999,253499,100.0,2536,253600,0.05788734555244446,0.001,3998,,
,51.560096740722656,,253899,,,254000,0.06866572797298431,0.001,,-41.59714268,100.0
63,,-41.30260625000001,,100.0,2540,254000,,,4005,,
63,51.25984191894531,-41.32148509,254299,100.0,2544,254400,0.0664050355553627,0.001,4008,,
,51.881195068359375,,254399,,,254500,0.06714963912963867,0.001,,-41.173026660000005,100.0
63,52.203819274902344,-41.31260352,254699,100.0,2548,254800,0.04165559262037277,0.001,4015,,
,51.81056213378906,,254899,,,255000,0.039998359978199005,0.001,,-40.8091946,100.0
63,51.947898864746094,-41.206227680000005,255099,100.0,2552,255200,0.03793252259492874,0.001,4022,,
,52.142738342285156,,255399,,,255500,0.08648765087127686,0.001,,-41.03834724,100.0
63,51.95698928833008,-41.095584210000005,255499,100.0,2556,255600,0.04147838428616524,0.001,4029,,
,51.455604553222656,,255899,,,256000,0.06142568588256836,0.001,,-41.21633602,100.0
63,,-40.98989722,,100.0,2560,256000,,,4037,,
63,51.3809700012207,-40.84398660000001,256299,100.0,2564,256400,0.04231643304228783,0.001,4039,,
,52.25279998779297,,256399,,,256500,0.06121993064880371,0.001,,-41.05348306,100.0
63,51.99297332763672,-40.665784179999996,256699,100.0,2568,256800,0.04373118653893471,0.001,4047,,
,52.197288513183594,,256899,,,257000,0.0328512042760849,0.001,,-41.49208822,100.0
63,52.11114501953125,-40.710855349999996,257099,100.0,2572,257200,0.04143805429339409,0.001,4054,,
,51.92272186279297,,257399,,,257500,0.035609323531389236,0.001,,-40.6720546,100.0
63,51.65486526489258,-40.7365521,257499,100.0,2576,257600,0.06361150741577148,0.001,4061,,
,51.97953796386719,,257899,,,258000,0.03682798892259598,0.001,,-41.43254276,100.0
63,,-40.536348669999995,,100.0,2580,258000,,,4068,,
63,52.34185791015625,-40.36272627,258299,100.0,2584,258400,0.03467016667127609,0.001,4071,,
,52.03555679321289,,258399,,,258500,0.0518929623067379,0.001,,-41.06563054,100.0
63,51.88580322265625,-40.30090348,258699,100.0,2588,258800,0.036958348006010056,0.001,4078,,
,52.2335319519043,,258899,,,259000,0.05780914053320885,0.001,,-42.329065840000005,100.0
63,51.676551818847656,-40.2847822,259099,100.0,2592,259200,0.06510111689567566,0.001,4086,,
,51.96625518798828,,259399,,,259500,0.03640130162239075,0.001,,-40.99804314000001,100.0
63,52.40530776977539,-40.466033169999996,259499,100.0,2596,259600,0.04044906795024872,0.001,4093,,
,52.555633544921875,,259899,,,260000,0.04460665211081505,0.001,,-41.20022758,100.0
63,,-40.32180789,,100.0,2600,260000,,,4100,,
63,51.51369094848633,-40.56768162,260299,100.0,2604,260400,0.047366913408041,0.001,4103,,
,51.51663589477539,,260399,,,260500,0.03914979100227356,0.001,,-41.67744068,100.0
63,51.61894226074219,-40.52292834,260699,100.0,2608,260800,0.032687295228242874,0.001,4110,,
,51.49320983886719,,260899,,,261000,0.056431081146001816,0.001,,-41.03179534,100.0
63,51.910274505615234,-40.47434636999999,261099,100.0,2612,261200,0.05192047357559204,0.001,4117,,
,51.71564865112305,,261399,,,261500,0.04263373464345932,0.001,,-41.99714185999999,100.0
63,51.76716232299805,-40.14190722,261499,100.0,2616,261600,0.03872746229171753,0.001,4124,,
,51.85516357421875,,261899,,,262000,0.04027142375707626,0.001,,-40.27895704,100.0
63,,-39.97954879,,100.0,2620,262000,,,4132,,
63,51.891029357910156,-39.91632697,262299,100.0,2624,262400,0.03768942132592201,0.001,4135,,
,51.92512512207031,,262399,,,262500,0.04648391902446747,0.001,,-41.0106915,100.0
63,51.67207336425781,-39.90506543000001,262699,100.0,2628,262800,0.04228036478161812,0.001,4142,,
,52.08293914794922,,262899,,,263000,0.042240068316459656,0.001,,-42.127572040000004,100.0
63,52.21587371826172,-39.79375405,263099,100.0,2632,263200,0.06181534007191658,0.001,4149,,
,51.94377899169922,,263399,,,263500,0.08247458189725876,0.001,,-40.245471200000004,100.0
63,51.77491760253906,-39.70653867,263499,100.0,2636,263600,0.03632315620779991,0.001,4156,,
,52.019737243652344,,263899,,,264000,0.04083516448736191,0.001,,-40.973934719999995,100.0
63,,-39.97025373000001,,100.0,2640,264000,,,4163,,
63,52.13213348388672,-39.6721772,264299,100.0,2644,264400,0.06423304229974747,0.001,4166,,
,52.180301666259766,,264399,,,264500,0.056061431765556335,0.001,,-43.37107924,100.0
63,52.199501037597656,-39.77334127,264699,100.0,2648,264800,0.04914064332842827,0.001,4173,,
,51.536746978759766,,264899,,,265000,0.04964197427034378,0.001,,-39.959453079999996,100.0
63,51.785728454589844,-39.832210669999995,265099,100.0,2652,265200,0.06412430107593536,0.001,4181,,
,51.49041748046875,,265399,,,265500,0.056760478764772415,0.001,,-40.85532796,100.0
63,51.49299240112305,-39.72997347,265499,100.0,2656,265600,0.05451428145170212,0.001,4188,,
,51.79789733886719,,265899,,,266000,0.035710759460926056,0.001,,-39.92448452,100.0
63,,-39.63447743,,100.0,2660,266000,,,4195,,
63,51.81588363647461,-39.68223741,266299,100.0,2664,266400,0.03937326744198799,0.001,4198,,
,51.23664093017578,,266399,,,266500,0.043189264833927155,0.001,,-39.62332178,100.0
63,51.669090270996094,-39.858554850000004,266699,100.0,2668,266800,0.05413048341870308,0.001,4205,,
,51.9144172668457,,266899,,,267000,0.04036391153931618,0.001,,-39.9445045,100.0
63,51.42432403564453,-39.82109401,267099,100.0,2672,267200,0.040962547063827515,0.001,4212,,
,51.18578338623047,,267399,,,267500,0.044936347752809525,0.001,,-39.74529518,100.0
63,51.15948486328125,-39.777114680000004,267499,100.0,2676,267600,0.06348520517349243,0.001,4219,,
,51.243534088134766,,267899,,,268000,0.04726935178041458,0.001,,-39.5239094,100.0
63,,-39.820148270000004,,100.0,2680,268000,,,4227,,
63,51.999542236328125,-39.93624696,268299,100.0,2684,268400,0.03724517673254013,0.001,4230,,
,51.4793701171875,,268399,,,268500,0.05349153280258179,0.001,,-39.53267702000001,100.0
63,52.00984191894531,-40.044576400000004,268699,100.0,2688,268800,0.058061838150024414,0.001,4237,,
,51.72185516357422,,268899,,,269000,0.028996381908655167,0.001,,-39.731431820000005,100.0
63,51.5246696472168,-40.00993563,269099,100.0,2692,269200,0.03768418729305267,0.001,4244,,
,51.56707763671875,,269399,,,269500,0.03875722363591194,0.001,,-39.92163124,100.0
63,51.573612213134766,-39.62048618,269499,100.0,2696,269600,0.045137278735637665,0.001,4251,,
,51.56785583496094,,269899,,,270000,0.06262082606554031,0.001,,-39.67466278,100.0
63,,-39.647351689999994,,100.0,2700,270000,,,4258,,
63,51.60309982299805,-39.28816276,270299,100.0,2704,270400,0.061252228915691376,0.001,4261,,
,52.04157638549805,,270399,,,270500,0.060609400272369385,0.001,,-39.98368068,100.0
63,51.04383850097656,-39.275084879999994,270699,100.0,2708,270800,0.037653300911188126,0.001,4268,,
,52.10829162597656,,270899,,,271000,0.03926604986190796,0.001,,-39.62830266,100.0
63,51.43479919433594,-39.181073160000004,271099,100.0,2712,271200,0.02764538861811161,0.001,4275,,
,51.290863037109375,,271399,,,271500,0.03983086347579956,0.001,,-40.12854196,100.0
63,51.88959503173828,-39.08590181,271499,100.0,2716,271600,0.04602853208780289,0.001,4283,,
,51.29405975341797,,271899,,,272000,0.10491381585597992,0.001,,-39.9150226,100.0
63,,-39.164860669999996,,100.0,2720,272000,,,4290,,
63,51.307891845703125,-39.19521446,272299,100.0,2724,272400,0.04016093909740448,0.001,4292,,
,51.21839904785156,,272399,,,272500,0.03782821446657181,0.001,,-40.280807640000006,100.0
63,51.8385009765625,-39.27236419,272699,100.0,2728,272800,0.045028265565633774,0.001,4299,,
,51.386993408203125,,272899,,,273000,0.04267561435699463,0.001,,-41.42858292,100.0
63,51.40517807006836,-39.20313552,273099,100.0,2732,273200,0.03649848699569702,0.001,4307,,
,52.45672607421875,,273399,,,273500,0.028457961976528168,0.001,,-40.991060399999995,100.0
63,51.25563430786133,-39.31297996,273499,100.0,2736,273600,0.0371004156768322,0.001,4314,,
,51.516876220703125,,273899,,,274000,0.0537247434258461,0.001,,-40.7374897,100.0
63,,-39.16960787000001,,100.0,2740,274000,,,4321,,
63,51.420074462890625,-39.2332962,274299,100.0,2744,274400,0.04936710372567177,0.001,4324,,
,51.34797668457031,,274399,,,274500,0.05946047231554985,0.001,,-41.14885186000001,100.0
63,51.75190734863281,-39.14298033000001,274699,100.0,2748,274800,0.04647926986217499,0.001,4331,,
,50.89606475830078,,274899,,,275000,0.04136669635772705,0.001,,-42.25760754,100.0
63,51.257965087890625,-39.15826294000001,275099,100.0,2752,275200,0.041775792837142944,0.001,4338,,
,50.64004898071289,,275399,,,275500,0.04353969544172287,0.001,,-40.22256248,100.0
63,52.56990051269531,-38.98399468,275499,100.0,2756,275600,0.033585697412490845,0.001,4346,,
,51.41365051269531,,275899,,,276000,0.03917299211025238,0.001,,-40.243954040000006,100.0
63,,-39.110689380000004,,100.0,2760,276000,,,4353,,
63,51.657005310058594,-39.20442774000001,276299,100.0,2764,276400,0.03479126840829849,0.001,4355,,
,51.945613861083984,,276399,,,276500,0.032751042395830154,0.001,,-41.88602876,100.0
63,51.16294860839844,-38.975561279999994,276699,100.0,2768,276800,0.044871412217617035,0.001,4363,,
,50.93367385864258,,276899,,,277000,0.06826379895210266,0.001,,-41.465546620000005,100.0
63,51.416629791259766,-39.00405024,277099,100.0,2772,277200,0.03828508034348488,0.001,4370,,
,50.74496841430664,,277399,,,277500,0.03985138237476349,0.001,,-40.335990339999995,100.0
63,51.254730224609375,-39.05026468,277499,100.0,2776,277600,0.06623390316963196,0.001,4378,,
,51.62867736816406,,277899,,,278000,0.0493285097181797,0.001,,-40.45966768,100.0
63,,-39.06216652,,100.0,2780,278000,,,4385,,
63,51.84048080444336,-38.95055753,278299,100.0,2784,278400,0.037755511701107025,0.001,4387,,
,51.57229995727539,,278399,,,278500,0.04393886774778366,0.001,,-41.665473840000004,100.0
63,51.623558044433594,-39.19161073,278699,100.0,2788,278800,0.03412399813532829,0.001,4395,,
,51.349388122558594,,278899,,,279000,0.051552414894104004,0.001,,-40.984901140000005,100.0
63,51.253997802734375,-39.24633393,279099,100.0,2792,279200,0.0912928581237793,0.001,4402,,
,51.51675796508789,,279399,,,279500,0.050298526883125305,0.001,,-38.5783719,100.0
63,51.06294250488281,-39.55471395,279499,100.0,2796,279600,0.03050094284117222,0.001,4409,,
,51.151451110839844,,279899,,,280000,0.0768447071313858,0.001,,-39.21426966,100.0
63,,-39.483319179999995,,100.0,2800,280000,,,4416,,
63,51.420631408691406,-39.496942319999995,280299,100.0,2804,280400,0.04209182411432266,0.001,4419,,
,51.380271911621094,,280399,,,280500,0.0545329786837101,0.001,,-39.881510320000004,100.0
63,51.35627365112305,-39.37431245,280699,100.0,2808,280800,0.03805173933506012,0.001,4427,,
,51.592041015625,,280899,,,281000,0.03941520303487778,0.001,,-40.621405720000006,100.0
63,51.64680480957031,-39.52112699,281099,100.0,2812,281200,0.03809851035475731,0.001,4434,,
,51.58403396606445,,281399,,,281500,0.03975456953048706,0.001,,-39.77356044,100.0
63,51.63618469238281,-39.52815622000001,281499,100.0,2816,281600,0.06198962405323982,0.001,4441,,
,51.71956253051758,,281899,,,282000,0.03451472520828247,0.001,,-39.736226460000005,100.0
63,,-39.37269022,,100.0,2820,282000,,,4448,,
63,51.64019012451172,-39.25906174,282299,100.0,2824,282400,0.04105065017938614,0.001,4451,,
,51.67134094238281,,282399,,,282500,0.05209353566169739,0.001,,-38.67185966,100.0
63,51.670310974121094,-39.1537495,282699,100.0,2828,282800,0.037751950323581696,0.001,4458,,
,51.5804443359375,,282899,,,283000,0.033442169427871704,0.001,,-39.809354879999994,100.0
63,51.37665557861328,-38.896521209999996,283099,100.0,2832,283200,0.04450331628322601,0.001,4465,,
,51.421512603759766,,283399,,,283500,0.06689491868019104,0.001,,-40.83892666,100.0
63,51.52663040161133,-38.93401404,283499,100.0,2836,283600,0.056213244795799255,0.001,4473,,
,50.90032196044922,,283899,,,284000,0.051878005266189575,0.001,,-39.42555694,100.0
63,,-38.865833730000006,,100.0,2840,284000,,,4480,,
63,50.999759674072266,-38.892276280000004,284299,100.0,2844,284400,0.05756125599145889,0.001,4483,,
,51.93505859375,,284399,,,284500,0.04323403537273407,0.001,,-39.48943826,100.0
63,51.12362289428711,-38.54791378,284699,100.0,2848,284800,0.04265650361776352,0.001,4490,,
,51.52485275268555,,284899,,,285000,0.038411542773246765,0.001,,-40.09526206,100.0
63,51.75499725341797,-38.47443353,285099,100.0,2852,285200,0.04586123675107956,0.001,4497,,
,51.425132751464844,,285399,,,285500,0.03614570572972298,0.001,,-39.00217239999999,100.0
63,50.793434143066406,-38.50877876,285499,100.0,2856,285600,0.050126366317272186,0.001,4504,,
,51.21485900878906,,285899,,,286000,0.04188451170921326,0.001,,-40.49045172,100.0
63,,-38.45878216,,100.0,2860,286000,,,4511,,
63,51.21837615966797,-38.560250190000005,286299,100.0,2864,286400,0.07527543604373932,0.001,4514,,
,51.395931243896484,,286399,,,286500,0.042555443942546844,0.001,,-39.149501359999995,100.0
63,50.88215637207031,-38.766621300000004,286699,100.0,2868,286800,0.04077327623963356,0.001,4521,,
,50.891456604003906,,286899,,,287000,0.056077200919389725,0.001,,-39.627964520000006,100.0
63,50.83686828613281,-38.618004500000005,287099,100.0,2872,287200,0.04247859865427017,0.001,4529,,
,50.5067138671875,,287399,,,287500,0.07066059857606888,0.001,,-39.45479824,100.0
63,51.04995346069336,-38.46803121000001,287499,100.0,2876,287600,0.0644604042172432,0.001,4536,,
,50.85451889038086,,287899,,,288000,0.08687140047550201,0.001,,-39.70123982,100.0
63,,-38.52504352000001,,100.0,2880,288000,,,4543,,
63,50.79643249511719,-38.55839376,288299,100.0,2884,288400,0.05580104887485504,0.001,4546,,
,51.60459518432617,,288399,,,288500,0.04868181794881821,0.001,,-40.90434896,100.0
63,51.424415588378906,-38.18232042,288699,100.0,2888,288800,0.050212353467941284,0.001,4553,,
,50.95580291748047,,288899,,,289000,0.05930538475513458,0.001,,-40.888359460000004,100.0
63,51.63200759887695,-38.07422959,289099,100.0,2892,289200,0.05240998417139053,0.001,4560,,
,50.772647857666016,,289399,,,289500,0.04853842034935951,0.001,,-40.44870184,100.0
63,51.32938003540039,-37.75362998,289499,100.0,2896,289600,0.055712249130010605,0.001,4568,,
,51.498443603515625,,289899,,,290000,0.057199470698833466,0.001,,-40.750476660000004,100.0
63,,-37.828093429999996,,100.0,2900,290000,,,4575,,
63,51.20966339111328,-37.80806448,290299,100.0,2904,290400,0.04012717306613922,0.001,4578,,
,51.33103561401367,,290399,,,290500,0.05600392818450928,0.001,,-40.07158594,100.0
63,51.20178985595703,-38.02988462,290699,100.0,2908,290800,0.04652956873178482,0.001,4585,,
,50.53156280517578,,290899,,,291000,0.09312087297439575,0.001,,-39.378357300000005,100.0
63,51.53530502319336,-37.9800908,291099,100.0,2912,291200,0.05324091762304306,0.001,4592,,
,51.81813049316406,,291399,,,291500,0.053934402763843536,0.001,,-40.45541618,100.0
63,51.15190124511719,-37.99310768,291499,100.0,2916,291600,0.046033378690481186,0.001,4599,,
,50.63787841796875,,291899,,,292000,0.06402896344661713,0.001,,-38.864798220000004,100.0
63,,-38.08171478999999,,100.0,2920,292000,,,4606,,
63,51.22633743286133,-38.16216965,292299,100.0,2924,292400,0.052065614610910416,0.001,4609,,
,51.20744705200195,,292399,,,292500,0.05180853232741356,0.001,,-39.809524079999996,100.0
63,50.495460510253906,-38.24087479,292699,100.0,2928,292800,0.03214975818991661,0.001,4616,,
,50.6724739074707,,292899,,,293000,0.08872808516025543,0.001,,-39.17412408,100.0
63,51.120567321777344,-38.61186585,293099,100.0,2932,293200,0.03444574028253555,0.001,4624,,
,50.78000259399414,,293399,,,293500,0.033978015184402466,0.001,,-38.721588780000005,100.0
63,50.5592041015625,-38.69416552,293499,100.0,2936,293600,0.07057207822799683,0.001,4631,,
,51.0181884765625,,293899,,,294000,0.0790373906493187,0.001,,-39.2127594,100.0
63,,-38.8480926,,100.0,2940,294000,,,4638,,
63,50.863555908203125,-39.03551394,294299,100.0,2944,294400,0.040286943316459656,0.001,4641,,
,51.194801330566406,,294399,,,294500,0.04641999304294586,0.001,,-39.55520832,100.0
63,50.776607513427734,-39.28617483,294699,100.0,2948,294800,0.04542960971593857,0.001,4648,,
,50.50767517089844,,294899,,,295000,0.040570177137851715,0.001,,-39.78716152,100.0
63,51.193153381347656,-39.29338340000001,295099,100.0,2952,295200,0.06315543502569199,0.001,4655,,
,50.42313003540039,,295399,,,295500,0.07104451954364777,0.001,,-38.8914647,100.0
63,51.412025451660156,-39.55163667000001,295499,100.0,2956,295600,0.05612194538116455,0.001,4663,,
,50.96428680419922,,295899,,,296000,0.053213804960250854,0.001,,-39.84984002,100.0
63,,-39.452208510000006,,100.0,2960,296000,,,4670,,
63,50.729652404785156,-39.05544475,296299,100.0,2964,296400,0.05812464654445648,0.001,4673,,
,51.27545928955078,,296399,,,296500,0.04475479573011398,0.001,,-39.522556460000004,100.0
63,51.16252899169922,-38.88513323000001,296699,100.0,2968,296800,0.04387858882546425,0.001,4680,,
,50.6888427734375,,296899,,,297000,0.050679128617048264,0.001,,-39.990525919999996,100.0
63,51.09696960449219,-38.901035809999996,297099,100.0,2972,297200,0.04821588471531868,0.001,4687,,
,51.21818923950195,,297399,,,297500,0.09134073555469513,0.001,,-39.81688468,100.0
63,51.09990692138672,-38.88986384,297499,100.0,2976,297600,0.06825317442417145,0.001,4694,,
,50.836219787597656,,297899,,,298000,0.04389188438653946,0.001,,-39.62288208,100.0
63,,-38.9242409,,100.0,2980,298000,,,4701,,
63,50.700218200683594,-39.057524050000005,298299,100.0,2984,298400,0.07816772162914276,0.001,4704,,
,50.359893798828125,,298399,,,298500,0.06386800110340118,0.001,,-41.60299918,100.0
63,51.064701080322266,-39.19470827,298699,100.0,2988,298800,0.05853954330086708,0.001,4711,,
,50.856910705566406,,298899,,,299000,0.03532423824071884,0.001,,-39.74705102,100.0
63,50.67265319824219,-39.273016899999995,299099,100.0,2992,299200,0.04430832713842392,0.001,4719,,
,50.868282318115234,,299399,,,299500,0.047257110476493835,0.001,,-40.18791443999999,100.0
63,50.63719940185547,-39.099250749999996,299499,100.0,2996,299600,0.04797607660293579,0.001,4726,,
,50.9613037109375,,299899,,,300000,0.050868868827819824,0.001,,-40.8839786,100.0
63,,-39.20876257,,100.0,3000,300000,,,4733,,
63,50.808650970458984,-39.41833198,300299,100.0,3004,300400,0.04730845242738724,0.001,4735,,
,50.5291748046875,,300399,,,300500,0.04628167673945427,0.001,,-39.73648576,100.0
63,50.57086181640625,-39.14580268,300699,100.0,3008,300800,0.07493487745523453,0.001,4742,,
,50.63056182861328,,300899,,,301000,0.04722428694367409,0.001,,-41.415634579999995,100.0
63,51.18295669555664,-39.11648534,301099,100.0,3012,301200,0.048525579273700714,0.001,4750,,
,50.10108184814453,,301399,,,301500,0.06175001710653305,0.001,,-40.713505299999994,100.0
63,50.791908264160156,-39.268641409999994,301499,100.0,3016,301600,0.08291132748126984,0.001,4757,,
,50.85721969604492,,301899,,,302000,0.03613967448472977,0.001,,-41.02201367999999,100.0
63,,-39.44683704,,100.0,3020,302000,,,4764,,
63,51.15127182006836,-39.452900819999996,302299,100.0,3024,302400,0.05900854617357254,0.001,4767,,
,50.63751983642578,,302399,,,302500,0.04755549505352974,0.001,,-40.96228008,100.0
63,50.525047302246094,-39.37073869,302699,100.0,3028,302800,0.06711919605731964,0.001,4774,,
,50.4122314453125,,302899,,,303000,0.04917258024215698,0.001,,-41.23743361999999,100.0
63,50.64015197753906,-39.475364889999994,303099,100.0,3032,303200,0.06271942704916,0.001,4782,,
,50.706382751464844,,303399,,,303500,0.06259068101644516,0.001,,-40.69173092,100.0
63,50.93806457519531,-39.35896306,303499,100.0,3036,303600,0.048492029309272766,0.001,4789,,
,50.86681365966797,,303899,,,304000,0.050908103585243225,0.001,,-41.015238360000005,100.0
63,,-39.45991493,,100.0,3040,304000,,,4796,,
63,50.702213287353516,-39.14799171,304299,100.0,3044,304400,0.054970793426036835,0.001,4799,,
,50.79009246826172,,304399,,,304500,0.06379076093435287,0.001,,-41.68821632,100.0
63,51.13434982299805,-39.35392617,304699,100.0,3048,304800,0.05087225139141083,0.001,4806,,
,50.3868293762207,,304899,,,305000,0.05621378868818283,0.001,,-41.77718315999999,100.0
63,50.88153076171875,-39.39944664,305099,100.0,3052,305200,0.07475804537534714,0.001,4813,,
,50.96361541748047,,305399,,,305500,0.04973314329981804,0.001,,-42.127230420000004,100.0
63,50.65200424194336,-39.73224247,305499,100.0,3056,305600,0.04314405843615532,0.001,4821,,
,50.66927719116211,,305899,,,306000,0.0439535528421402,0.001,,-42.61502944,100.0
