time/episodes,time/time_elapsed,time/total_timesteps,rollout/ep_rew_mean,rollout/ep_len_mean,time/fps,train/learning_rate,train/n_updates,train/critic_loss,train/actor_loss,eval/mean_reward,eval/mean_ep_length
,,734000,,,,0.001,733899,118.58161926269531,-384.4483642578125,9319.650379620001,1000.0
,,734500,,,,0.001,734399,357.3020324707031,-382.4647216796875,9320.03549466,1000.0
,,735000,,,,0.001,734899,281.4129638671875,-383.20001220703125,9324.06405498,1000.0
,,735500,,,,0.001,735399,114.22294616699219,-380.5606689453125,9320.13688638,1000.0
,,736000,,,,0.001,735899,135.37588500976562,-381.13250732421875,9319.717217539997,1000.0
,,736500,,,,0.001,736399,241.62767028808594,-381.52630615234375,9320.31203732,1000.0
,,737000,,,,0.001,736899,136.32473754882812,-382.7467956542969,9319.709942919999,1000.0
1188,59734,737003,9319.84565702,1000.0,12,0.001,736902,634.2234497070312,-381.1749572753906,,
,,737500,,,,0.001,737399,112.54312133789062,-382.5762634277344,9319.17126722,1000.0
,,738000,,,,0.001,737899,245.30453491210938,-383.2019958496094,9319.79461618,1000.0
,,738500,,,,0.001,738399,493.5218505859375,-380.26336669921875,9319.867290260001,1000.0
,,739000,,,,0.001,738899,153.47738647460938,-378.919921875,9319.762813219999,1000.0
,,739500,,,,0.001,739399,174.15724182128906,-379.66497802734375,9320.03034826,1000.0
,,740000,,,,0.001,739899,195.10110473632812,-380.09564208984375,9319.83149782,1000.0
,,740500,,,,0.001,740399,222.9735565185547,-372.953369140625,9139.719052980001,980.72
,,741000,,,,0.001,740899,163.32015991210938,-378.95294189453125,9138.30611544,980.6
1192,60066,741003,9319.84189696,1000.0,12,0.001,740902,171.6879425048828,-377.42047119140625,,
,,741500,,,,0.001,741399,150.8496551513672,-375.4776611328125,9145.2625843,980.6
,,742000,,,,0.001,741899,352.78350830078125,-377.57318115234375,9319.47453446,1000.0
,,742500,,,,0.001,742399,155.1790771484375,-372.3602294921875,9319.62763644,1000.0
,,743000,,,,0.001,742899,178.0833740234375,-373.82867431640625,9319.68217006,1000.0
,,743500,,,,0.001,743399,178.7117462158203,-373.1514892578125,9319.57250848,1000.0
,,744000,,,,0.001,743899,452.097900390625,-370.4418640136719,9319.60174894,1000.0
,,744500,,,,0.001,744399,883.1369018554688,-374.3250427246094,9319.61739208,1000.0
,,745000,,,,0.001,744899,325.8038024902344,-372.20361328125,9319.4741475,1000.0
1196,60399,745003,9319.836888750002,1000.0,12,0.001,744902,156.72665405273438,-365.21142578125,,
,,745500,,,,0.001,745399,676.9329223632812,-369.583984375,9320.053540519999,1000.0
,,746000,,,,0.001,745899,222.3824920654297,-367.24542236328125,9319.55896456,1000.0
,,746500,,,,0.001,746399,146.3140869140625,-371.4989318847656,9320.40147608,1000.0
,,747000,,,,0.001,746899,151.10293579101562,-369.5142822265625,9319.872234460001,1000.0
,,747500,,,,0.001,747399,158.70980834960938,-369.17840576171875,9320.42006034,1000.0
,,748000,,,,0.001,747899,147.69776916503906,-367.97064208984375,9319.2768339,1000.0
,,748500,,,,0.001,748399,156.1705322265625,-368.83551025390625,9319.59540632,1000.0
,,749000,,,,0.001,748899,273.2441101074219,-363.89263916015625,9319.57759218,1000.0
1200,60733,749003,9319.83965916,1000.0,12,0.001,748902,205.68606567382812,-367.50885009765625,,
,,749500,,,,0.001,749399,624.3695068359375,-363.7651062011719,9319.65121986,1000.0
,,750000,,,,0.001,749899,165.5594482421875,-362.309814453125,9319.96702002,1000.0
,,750500,,,,0.001,750399,156.0325927734375,-363.4334716796875,9319.52451176,1000.0
,,751000,,,,0.001,750899,140.84536743164062,-364.08392333984375,9319.53513844,1000.0
,,751500,,,,0.001,751399,171.41909790039062,-364.0205383300781,9319.9278209,1000.0
,,752000,,,,0.001,751899,146.08892822265625,-362.9300231933594,9319.78529286,1000.0
,,752500,,,,0.001,752399,547.500244140625,-361.6950378417969,9319.532924539999,1000.0
,,753000,,,,0.001,752899,169.39495849609375,-359.1714172363281,9319.7860668,1000.0
1204,61068,753003,9319.840445240001,1000.0,12,0.001,752902,143.09779357910156,-362.822021484375,,
,,753500,,,,0.001,753399,443.1174621582031,-358.8543701171875,9319.64419856,1000.0
,,754000,,,,0.001,753899,381.5289001464844,-356.1846618652344,9319.742293180001,1000.0
,,754500,,,,0.001,754399,318.19915771484375,-359.7565612792969,9319.719042519999,1000.0
,,755000,,,,0.001,754899,228.2552947998047,-354.53643798828125,9319.74405834,1000.0
,,755500,,,,0.001,755399,236.47036743164062,-360.1917724609375,9319.537059539998,1000.0
,,756000,,,,0.001,755899,206.8095703125,-359.98577880859375,9319.758094719999,1000.0
,,756500,,,,0.001,756399,502.29473876953125,-356.09759521484375,9319.4227021,1000.0
,,757000,,,,0.001,756899,140.82278442382812,-358.6391906738281,9320.3616729,1000.0
1208,61403,757003,9319.841628800003,1000.0,12,0.001,756902,137.25196838378906,-357.03582763671875,,
,,757500,,,,0.001,757399,127.9912109375,-357.5553894042969,9320.2573538,1000.0
,,758000,,,,0.001,757899,434.4652404785156,-355.58544921875,9319.75275016,1000.0
,,758500,,,,0.001,758399,485.2327880859375,-353.04437255859375,9319.86021328,1000.0
,,759000,,,,0.001,758899,205.65182495117188,-355.64825439453125,9319.729440000001,1000.0
,,759500,,,,0.001,759399,510.8302001953125,-358.13037109375,9319.53655818,1000.0
,,760000,,,,0.001,759899,136.62217712402344,-357.6976318359375,9319.617920659999,1000.0
,,760500,,,,0.001,760399,102.32189178466797,-355.13848876953125,9319.38751672,1000.0
,,761000,,,,0.001,760899,126.69151306152344,-356.17138671875,9319.61839774,1000.0
1212,61738,761003,9319.845532110001,1000.0,12,0.001,760902,293.86181640625,-360.23150634765625,,
,,761500,,,,0.001,761399,136.73150634765625,-356.15911865234375,9319.559212560001,1000.0
,,762000,,,,0.001,761899,124.12987518310547,-358.7471923828125,9323.853263179999,1000.0
,,762500,,,,0.001,762399,115.58689880371094,-361.10247802734375,9319.74167294,1000.0
,,763000,,,,0.001,762899,177.33102416992188,-357.23968505859375,9319.82638838,1000.0
,,763500,,,,0.001,763399,133.9886474609375,-356.2965087890625,9319.759845519999,1000.0
,,764000,,,,0.001,763899,91.9649887084961,-359.145751953125,9319.454030859999,1000.0
,,764500,,,,0.001,764399,125.66878509521484,-360.14349365234375,9319.8218756,1000.0
,,765000,,,,0.001,764899,338.62261962890625,-357.91949462890625,9319.54369036,1000.0
1216,62071,765003,9319.863527159998,1000.0,12,0.001,764902,118.92192840576172,-358.87066650390625,,
,,765500,,,,0.001,765399,424.6565246582031,-358.68670654296875,9319.624664160001,1000.0
,,766000,,,,0.001,765899,133.45822143554688,-359.4432373046875,9319.70514918,1000.0
,,766500,,,,0.001,766399,528.7789306640625,-362.4719543457031,9320.23186546,1000.0
,,767000,,,,0.001,766899,115.97927856445312,-363.2330322265625,9319.70966704,1000.0
,,767500,,,,0.001,767399,130.08480834960938,-359.4469299316406,9319.655260680001,1000.0
,,768000,,,,0.001,767899,296.6296691894531,-360.71923828125,9319.2989784,1000.0
,,768500,,,,0.001,768399,193.9546356201172,-359.9447326660156,9319.50948552,1000.0
,,769000,,,,0.001,768899,118.22040557861328,-360.6299133300781,9319.5568347,1000.0
1220,62405,769003,9319.90086446,1000.0,12,0.001,768902,144.26760864257812,-361.930419921875,,
,,769500,,,,0.001,769399,117.57245635986328,-355.4224548339844,9319.862359499999,1000.0
,,770000,,,,0.001,769899,129.30357360839844,-360.55938720703125,9319.76293304,1000.0
,,770500,,,,0.001,770399,146.68927001953125,-364.90399169921875,9319.25622304,1000.0
,,771000,,,,0.001,770899,138.6431121826172,-365.7967529296875,9320.07687978,1000.0
,,771500,,,,0.001,771399,212.9971160888672,-362.27142333984375,9319.852740100001,1000.0
,,772000,,,,0.001,771899,128.5070343017578,-362.555419921875,9319.4891804,1000.0
,,772500,,,,0.001,772399,118.18582153320312,-362.6433410644531,9319.71535952,1000.0
,,773000,,,,0.001,772899,132.3690185546875,-362.2607421875,9320.00758768,1000.0
1224,62709,773003,9319.911531079999,1000.0,12,0.001,772902,128.21859741210938,-362.577880859375,,
,,773500,,,,0.001,773399,94.25365447998047,-362.7591552734375,9319.68741292,1000.0
,,774000,,,,0.001,773899,106.02763366699219,-365.9963684082031,9320.27712082,1000.0
,,774500,,,,0.001,774399,157.3034210205078,-364.30609130859375,9319.60616044,1000.0
,,775000,,,,0.001,774899,125.13658142089844,-362.7689208984375,9319.879956679999,1000.0
,,775500,,,,0.001,775399,126.14952087402344,-363.67974853515625,9319.62539106,1000.0
,,776000,,,,0.001,775899,97.19182586669922,-365.401123046875,9320.18254476,1000.0
,,776500,,,,0.001,776399,111.80620574951172,-364.8063049316406,9319.634286640001,1000.0
,,777000,,,,0.001,776899,316.25970458984375,-366.03076171875,9319.692179860001,1000.0
1228,62979,777003,9319.90977188,1000.0,12,0.001,776902,174.5877685546875,-369.43218994140625,,
,,777500,,,,0.001,777399,133.78126525878906,-369.7591247558594,9319.71501936,1000.0
,,778000,,,,0.001,777899,137.33726501464844,-370.09222412109375,9319.65711226,1000.0
,,778500,,,,0.001,778399,551.8130493164062,-371.4009094238281,9319.6474338,1000.0
,,779000,,,,0.001,778899,108.66256713867188,-369.42291259765625,9319.535941619999,1000.0
,,779500,,,,0.001,779399,194.5205078125,-366.6949462890625,9319.78171286,1000.0
,,780000,,,,0.001,779899,704.1651611328125,-370.66778564453125,9319.92625376,1000.0
,,780500,,,,0.001,780399,158.35073852539062,-369.2950439453125,9319.72147984,1000.0
,,781000,,,,0.001,780899,140.0220489501953,-363.9923400878906,9319.54917148,1000.0
1232,63249,781003,9319.900062339999,1000.0,12,0.001,780902,175.70761108398438,-369.5166015625,,
,,781500,,,,0.001,781399,209.11029052734375,-373.6651306152344,9319.70355308,1000.0
,,782000,,,,0.001,781899,121.62818908691406,-368.3764953613281,9319.322367420002,1000.0
,,782500,,,,0.001,782399,173.30545043945312,-370.41839599609375,9319.14025098,1000.0
,,783000,,,,0.001,782899,148.6787109375,-372.35357666015625,9319.101137200001,1000.0
,,783500,,,,0.001,783399,161.0471649169922,-369.55023193359375,9319.43570302,1000.0
,,784000,,,,0.001,783899,446.10723876953125,-368.7218933105469,9319.03300256,1000.0
,,784500,,,,0.001,784399,258.2462463378906,-371.6156311035156,9319.28452292,1000.0
,,785000,,,,0.001,784899,535.9452514648438,-369.9254150390625,9319.19316326,1000.0
1236,63520,785003,9319.885684230001,1000.0,12,0.001,784902,247.16543579101562,-373.2361755371094,,
,,785500,,,,0.001,785399,133.05813598632812,-367.7414245605469,9319.097090300002,1000.0
,,786000,,,,0.001,785899,210.52886962890625,-370.6884765625,9319.463161040001,1000.0
,,786500,,,,0.001,786399,166.6462860107422,-364.4730529785156,9319.45183872,1000.0
,,787000,,,,0.001,786899,167.2868194580078,-371.3740234375,9319.792783780002,1000.0
,,787500,,,,0.001,787399,154.92050170898438,-368.82928466796875,9319.48424468,1000.0
,,788000,,,,0.001,787899,158.01968383789062,-367.80712890625,9319.57491888,1000.0
,,788500,,,,0.001,788399,198.00555419921875,-369.68194580078125,9319.74920512,1000.0
,,789000,,,,0.001,788899,264.8001708984375,-367.73150634765625,9319.62934608,1000.0
1240,63791,789003,9319.890687390001,1000.0,12,0.001,788902,131.3095703125,-368.3941345214844,,
,,789500,,,,0.001,789399,151.74151611328125,-369.87677001953125,9319.73979378,1000.0
,,790000,,,,0.001,789899,500.92236328125,-367.8148193359375,9319.6997412,1000.0
,,790500,,,,0.001,790399,184.81024169921875,-367.4472351074219,9319.74149568,1000.0
,,791000,,,,0.001,790899,119.34426879882812,-369.922607421875,9319.843820740001,1000.0
,,791500,,,,0.001,791399,189.9138946533203,-367.99810791015625,9319.743121259999,1000.0
,,792000,,,,0.001,791899,102.46527099609375,-365.36138916015625,9320.131987460001,1000.0
,,792500,,,,0.001,792399,145.39212036132812,-366.4109191894531,9319.66841978,1000.0
,,793000,,,,0.001,792899,125.59367370605469,-368.4631042480469,9319.92644176,1000.0
1244,64061,793003,9319.89839815,1000.0,12,0.001,792902,113.12655639648438,-368.58648681640625,,
,,793500,,,,0.001,793399,227.2958526611328,-366.19720458984375,9319.8330886,1000.0
,,794000,,,,0.001,793899,95.96703338623047,-368.16644287109375,9319.613323700001,1000.0
,,794500,,,,0.001,794399,97.27200317382812,-371.3860778808594,9319.783530980001,1000.0
,,795000,,,,0.001,794899,283.5233154296875,-367.29461669921875,9319.926891619998,1000.0
,,795500,,,,0.001,795399,185.13796997070312,-372.74664306640625,9320.05040604,1000.0
,,796000,,,,0.001,795899,858.0202026367188,-369.1934814453125,9319.466365240001,1000.0
,,796500,,,,0.001,796399,144.19833374023438,-369.9871520996094,9319.78509256,1000.0
,,797000,,,,0.001,796899,379.69415283203125,-370.85980224609375,9319.759144059999,1000.0
1248,64332,797003,9319.896137799999,1000.0,12,0.001,796902,206.4624481201172,-367.21722412109375,,
,,797500,,,,0.001,797399,134.21853637695312,-373.4587707519531,9318.97781612,1000.0
,,798000,,,,0.001,797899,164.20330810546875,-370.97491455078125,9319.963545519999,1000.0
,,798500,,,,0.001,798399,121.54522705078125,-371.7750244140625,9320.18180402,1000.0
,,799000,,,,0.001,798899,156.04440307617188,-369.90771484375,9319.02453712,1000.0
,,799500,,,,0.001,799399,123.61793518066406,-373.58465576171875,9319.75200198,1000.0
,,800000,,,,0.001,799899,170.74566650390625,-370.2446594238281,9319.89679876,1000.0
,,800500,,,,0.001,800399,180.53421020507812,-369.1153564453125,9319.64129812,1000.0
,,801000,,,,0.001,800899,206.21237182617188,-369.08209228515625,9319.231191399998,1000.0
1252,64603,801003,9319.901513890001,1000.0,12,0.001,800902,203.28436279296875,-375.2982482910156,,
,,801500,,,,0.001,801399,167.27981567382812,-371.2232360839844,9319.51984242,1000.0
,,802000,,,,0.001,801899,238.93527221679688,-373.3128662109375,9320.253713959999,1000.0
,,802500,,,,0.001,802399,161.5495147705078,-368.180908203125,9319.48874754,1000.0
,,803000,,,,0.001,802899,480.2850341796875,-369.62884521484375,9320.31254876,1000.0
,,803500,,,,0.001,803399,133.4832000732422,-369.3712158203125,9320.85134046,1000.0
,,804000,,,,0.001,803899,137.7972412109375,-367.52459716796875,9319.772077020001,1000.0
,,804500,,,,0.001,804399,115.48918151855469,-370.58978271484375,9319.72458122,1000.0
,,805000,,,,0.001,804899,138.76907348632812,-369.9226379394531,9319.857393660002,1000.0
1256,64873,805003,9319.899790870002,1000.0,12,0.001,804902,134.110107421875,-372.76806640625,,
,,805500,,,,0.001,805399,124.61373901367188,-373.7920227050781,9319.57279964,1000.0
,,806000,,,,0.001,805899,430.4909973144531,-370.8951721191406,9319.889928640001,1000.0
,,806500,,,,0.001,806399,163.9873504638672,-367.07623291015625,9319.5228267,1000.0
,,807000,,,,0.001,806899,129.80999755859375,-371.8717041015625,9319.410008900002,1000.0
,,807500,,,,0.001,807399,164.83554077148438,-371.6400146484375,9320.13090898,1000.0
,,808000,,,,0.001,807899,294.95062255859375,-374.29705810546875,9319.58423856,1000.0
,,808500,,,,0.001,808399,125.61070251464844,-373.43914794921875,9319.674591440002,1000.0
,,809000,,,,0.001,808899,140.0673828125,-371.31298828125,9319.87341054,1000.0
1260,65144,809003,9319.897852700002,1000.0,12,0.001,808902,125.36630249023438,-370.37841796875,,
,,809500,,,,0.001,809399,209.88894653320312,-368.7898254394531,9320.37815786,1000.0
,,810000,,,,0.001,809899,129.09536743164062,-366.05120849609375,9319.54359268,1000.0
,,810500,,,,0.001,810399,139.86416625976562,-369.2763671875,9320.08100832,1000.0
,,811000,,,,0.001,810899,154.28973388671875,-371.67626953125,9319.6410471,1000.0
,,811500,,,,0.001,811399,127.24165344238281,-365.6312255859375,9319.951022680001,1000.0
,,812000,,,,0.001,811899,607.2015380859375,-364.57830810546875,9319.63439348,1000.0
,,812500,,,,0.001,812399,134.98873901367188,-366.40032958984375,9319.38863796,1000.0
,,813000,,,,0.001,812899,137.6614532470703,-368.1619873046875,9321.34575446,1000.0
1264,65415,813003,9319.892070959999,1000.0,12,0.001,812902,127.36660766601562,-369.7401123046875,,
,,813500,,,,0.001,813399,156.05255126953125,-367.5234069824219,9319.36332688,1000.0
,,814000,,,,0.001,813899,174.73277282714844,-367.05670166015625,9319.427404220001,1000.0
,,814500,,,,0.001,814399,164.45947265625,-366.81634521484375,9319.82812754,1000.0
,,815000,,,,0.001,814899,133.44277954101562,-367.4272155761719,9319.57307996,1000.0
,,815500,,,,0.001,815399,490.86822509765625,-367.9073791503906,9323.36700266,1000.0
,,816000,,,,0.001,815899,236.71389770507812,-366.43463134765625,9320.24308916,1000.0
,,816500,,,,0.001,816399,665.5116577148438,-364.7425842285156,9329.911731479999,1000.0
,,817000,,,,0.001,816899,154.5396270751953,-368.2987060546875,9319.56532376,1000.0
1268,65686,817003,9319.903595040001,1000.0,12,0.001,816902,140.3092041015625,-366.60369873046875,,
,,817500,,,,0.001,817399,137.639892578125,-364.7342529296875,9319.566942020001,1000.0
,,818000,,,,0.001,817899,367.9313049316406,-367.10552978515625,9320.86652322,1000.0
,,818500,,,,0.001,818399,124.38063049316406,-367.565673828125,9319.37315548,1000.0
,,819000,,,,0.001,818899,662.6314697265625,-365.86346435546875,9319.5180971,1000.0
,,819500,,,,0.001,819399,168.47030639648438,-363.11407470703125,9319.49197458,1000.0
,,820000,,,,0.001,819899,163.11862182617188,-363.85919189453125,9319.44870062,1000.0
,,820500,,,,0.001,820399,164.41793823242188,-357.16583251953125,9319.44540118,1000.0
,,821000,,,,0.001,820899,164.1142578125,-364.6072998046875,9319.337019820001,1000.0
1272,65956,821003,9319.903241130001,1000.0,12,0.001,820902,384.63067626953125,-363.65484619140625,,
,,821500,,,,0.001,821399,431.9398193359375,-363.3655090332031,9319.35336708,1000.0
,,822000,,,,0.001,821899,315.775146484375,-363.58306884765625,9319.64833178,1000.0
,,822500,,,,0.001,822399,191.39346313476562,-361.7601318359375,9320.2625233,1000.0
,,823000,,,,0.001,822899,186.3817138671875,-363.0120544433594,9319.086442580001,1000.0
,,823500,,,,0.001,823399,127.77853393554688,-362.4620361328125,9319.34247776,1000.0
,,824000,,,,0.001,823899,150.48924255371094,-361.70733642578125,9319.603102960002,1000.0
,,824500,,,,0.001,824399,141.19215393066406,-364.57470703125,9319.558454259999,1000.0
,,825000,,,,0.001,824899,121.41506958007812,-359.97186279296875,9319.220828639998,1000.0
1276,66226,825003,9319.89302502,1000.0,12,0.001,824902,129.0419464111328,-365.02294921875,,
,,825500,,,,0.001,825399,134.77157592773438,-365.3729248046875,9319.906522979998,1000.0
,,826000,,,,0.001,825899,173.86102294921875,-362.4159240722656,9319.42001302,1000.0
,,826500,,,,0.001,826399,120.326416015625,-360.9869384765625,9319.639058660001,1000.0
,,827000,,,,0.001,826899,110.810302734375,-364.08697509765625,9319.2482553,1000.0
,,827500,,,,0.001,827399,109.49571228027344,-362.9972839355469,9319.62577784,1000.0
,,828000,,,,0.001,827899,104.86723327636719,-366.838623046875,9319.45549174,1000.0
,,828500,,,,0.001,828399,110.52082061767578,-364.90411376953125,9319.53206166,1000.0
,,829000,,,,0.001,828899,102.61421203613281,-363.3602294921875,9319.695041,1000.0
1280,66497,829003,9319.9062875,1000.0,12,0.001,828902,123.75443267822266,-365.03839111328125,,
,,829500,,,,0.001,829399,312.698974609375,-369.1073303222656,9319.63982248,1000.0
,,830000,,,,0.001,829899,127.45567321777344,-371.69110107421875,9320.53399234,1000.0
,,830500,,,,0.001,830399,121.23008728027344,-369.46331787109375,9319.617721159999,1000.0
,,831000,,,,0.001,830899,282.60107421875,-370.95751953125,9320.523546,1000.0
,,831500,,,,0.001,831399,119.43362426757812,-369.51763916015625,9319.9049762,1000.0
,,832000,,,,0.001,831899,122.46859741210938,-369.1342468261719,9319.5289894,1000.0
,,832500,,,,0.001,832399,127.26710510253906,-371.23651123046875,9319.74623948,1000.0
,,833000,,,,0.001,832899,80.73274230957031,-371.4326171875,9319.45169622,1000.0
1284,66768,833003,9319.90088734,1000.0,12,0.001,832902,81.28213500976562,-375.1231689453125,,
,,833500,,,,0.001,833399,104.66155242919922,-375.2303466796875,9319.44769864,1000.0
,,834000,,,,0.001,833899,148.11727905273438,-372.60601806640625,9319.4045506,1000.0
,,834500,,,,0.001,834399,108.13102722167969,-376.12664794921875,9319.831813900002,1000.0
,,835000,,,,0.001,834899,146.00033569335938,-375.56939697265625,9319.58912322,1000.0
,,835500,,,,0.001,835399,110.62764739990234,-376.2976379394531,9319.58368598,1000.0
,,836000,,,,0.001,835899,89.57103729248047,-376.754638671875,9319.803162580001,1000.0
,,836500,,,,0.001,836399,154.5918731689453,-377.766845703125,9320.15229238,1000.0
,,837000,,,,0.001,836899,88.181396484375,-380.986572265625,9319.5811627,1000.0
1288,67039,837003,9319.88623716,1000.0,12,0.001,836902,110.37657165527344,-376.43017578125,,
,,837500,,,,0.001,837399,117.92241668701172,-376.4322204589844,9319.41811948,1000.0
,,838000,,,,0.001,837899,105.76223754882812,-383.13116455078125,9319.42585796,1000.0
,,838500,,,,0.001,838399,105.67211151123047,-380.9222412109375,9319.65366678,1000.0
,,839000,,,,0.001,838899,152.60560607910156,-382.4696350097656,9319.62509024,1000.0
,,839500,,,,0.001,839399,87.19847106933594,-382.41217041015625,9319.78305664,1000.0
,,840000,,,,0.001,839899,98.49887084960938,-385.1070861816406,9319.67656804,1000.0
,,840500,,,,0.001,840399,80.86428833007812,-387.5190734863281,9319.7366996,1000.0
,,841000,,,,0.001,840899,116.65313720703125,-382.52691650390625,9319.56103016,1000.0
1292,67309,841003,9319.880803799999,1000.0,12,0.001,840902,95.96653747558594,-384.69219970703125,,
,,841500,,,,0.001,841399,596.9505615234375,-385.43756103515625,9319.83479096,1000.0
,,842000,,,,0.001,841899,97.46598815917969,-380.3895263671875,9319.70216924,1000.0
,,842500,,,,0.001,842399,105.79682159423828,-384.83905029296875,9319.64705296,1000.0
,,843000,,,,0.001,842899,114.99679565429688,-387.14910888671875,9319.77313254,1000.0
,,843500,,,,0.001,843399,82.08634185791016,-388.7055358886719,9319.81064466,1000.0
,,844000,,,,0.001,843899,101.98686218261719,-388.64520263671875,9319.46414426,1000.0
,,844500,,,,0.001,844399,114.65013885498047,-388.54901123046875,9319.77253184,1000.0
,,845000,,,,0.001,844899,113.35249328613281,-389.8096923828125,9319.826702479999,1000.0
1296,67579,845003,9319.88324918,1000.0,12,0.001,844902,101.17349243164062,-388.3598937988281,,
,,845500,,,,0.001,845399,96.2113265991211,-391.9627685546875,9319.72409266,1000.0
,,846000,,,,0.001,845899,88.94827270507812,-387.66326904296875,9320.2476183,1000.0
,,846500,,,,0.001,846399,136.8209228515625,-388.41748046875,9319.506648240002,1000.0
,,847000,,,,0.001,846899,110.04009246826172,-392.070556640625,9319.60987446,1000.0
,,847500,,,,0.001,847399,132.1356964111328,-389.1828308105469,9320.29279584,1000.0
,,848000,,,,0.001,847899,109.85162353515625,-393.1890869140625,9321.41805498,1000.0
,,848500,,,,0.001,848399,177.2364959716797,-393.9769592285156,9319.77279884,1000.0
,,849000,,,,0.001,848899,125.54829406738281,-395.172119140625,9319.64415922,1000.0
1300,67850,849003,9319.8834085,1000.0,12,0.001,848902,120.19197082519531,-393.79290771484375,,
,,849500,,,,0.001,849399,272.3251037597656,-392.37493896484375,9319.872751179999,1000.0
,,850000,,,,0.001,849899,251.85781860351562,-393.36724853515625,9319.690212320002,1000.0
,,850500,,,,0.001,850399,135.26473999023438,-391.25921630859375,9319.64682464,1000.0
,,851000,,,,0.001,850899,552.6980590820312,-392.0451354980469,9319.58289592,1000.0
,,851500,,,,0.001,851399,107.90641784667969,-396.090087890625,9319.024583460001,1000.0
,,852000,,,,0.001,851899,158.180419921875,-391.31341552734375,9319.52475068,1000.0
,,852500,,,,0.001,852399,220.46109008789062,-393.608154296875,9319.5361997,1000.0
,,853000,,,,0.001,852899,428.248046875,-391.222412109375,9319.499655779999,1000.0
1304,68120,853003,9319.880018339998,1000.0,12,0.001,852902,177.10226440429688,-392.9534912109375,,
,,853500,,,,0.001,853399,135.88583374023438,-392.6864929199219,9319.67385246,1000.0
,,854000,,,,0.001,853899,123.52286529541016,-390.13818359375,9319.526576200002,1000.0
,,854500,,,,0.001,854399,200.49530029296875,-393.60784912109375,9319.64575594,1000.0
,,855000,,,,0.001,854899,139.97946166992188,-389.28277587890625,9319.426790380001,1000.0
,,855500,,,,0.001,855399,99.17947387695312,-393.1767272949219,9319.32385288,1000.0
,,856000,,,,0.001,855899,161.95291137695312,-392.56561279296875,9319.826544219999,1000.0
,,856500,,,,0.001,856399,108.24369812011719,-390.90478515625,9320.14947544,1000.0
,,857000,,,,0.001,856899,123.82150268554688,-395.3589782714844,9319.746234,1000.0
1308,68390,857003,9319.87930911,1000.0,12,0.001,856902,141.88558959960938,-390.08160400390625,,
,,857500,,,,0.001,857399,157.88534545898438,-395.0118408203125,9319.57236244,1000.0
,,858000,,,,0.001,857899,138.12257385253906,-391.44921875,9320.9435526,1000.0
,,858500,,,,0.001,858399,141.5645751953125,-391.1507568359375,9319.34075832,1000.0
,,859000,,,,0.001,858899,142.99581909179688,-394.423095703125,9319.768775780001,1000.0
,,859500,,,,0.001,859399,151.96630859375,-392.67279052734375,9321.1474363,1000.0
,,860000,,,,0.001,859899,199.5450439453125,-390.9964294433594,9320.63054048,1000.0
,,860500,,,,0.001,860399,144.3716278076172,-388.76953125,9319.8471439,1000.0
,,861000,,,,0.001,860899,134.81256103515625,-387.570556640625,9319.699716300001,1000.0
1312,68661,861003,9319.88659106,1000.0,12,0.001,860902,190.1419219970703,-391.92913818359375,,
,,861500,,,,0.001,861399,1108.557373046875,-390.48321533203125,9319.52243324,1000.0
,,862000,,,,0.001,861899,190.36502075195312,-387.010986328125,9319.88774014,1000.0
,,862500,,,,0.001,862399,353.9438171386719,-389.88385009765625,9320.01213102,1000.0
,,863000,,,,0.001,862899,157.450439453125,-388.3647155761719,9319.76317166,1000.0
,,863500,,,,0.001,863399,140.73890686035156,-389.41790771484375,9319.6874734,1000.0
,,864000,,,,0.001,863899,155.47833251953125,-389.60076904296875,9320.129115020001,1000.0
,,864500,,,,0.001,864399,136.05419921875,-391.2269287109375,9320.42140734,1000.0
,,865000,,,,0.001,864899,116.90975952148438,-386.71563720703125,9319.820767780002,1000.0
1316,68932,865003,9319.89730751,1000.0,12,0.001,864902,133.09873962402344,-384.81475830078125,,
,,865500,,,,0.001,865399,176.84390258789062,-388.3070068359375,9320.07715112,1000.0
,,866000,,,,0.001,865899,143.5101776123047,-388.4666442871094,9319.90330422,1000.0
,,866500,,,,0.001,866399,156.406494140625,-386.17864990234375,9319.52152834,1000.0
,,867000,,,,0.001,866899,134.11721801757812,-384.7637939453125,9319.51138192,1000.0
,,867500,,,,0.001,867399,116.9786376953125,-386.8404541015625,9319.55673076,1000.0
,,868000,,,,0.001,867899,239.3662109375,-386.348876953125,9319.715524,1000.0
,,868500,,,,0.001,868399,215.66671752929688,-388.4601135253906,9319.62614072,1000.0
,,869000,,,,0.001,868899,149.35665893554688,-384.40020751953125,9323.4372644,1000.0
1320,69202,869003,9319.89781025,1000.0,12,0.001,868902,145.47698974609375,-386.2415771484375,,
,,869500,,,,0.001,869399,245.06680297851562,-382.43609619140625,9321.20689358,1000.0
,,870000,,,,0.001,869899,418.59112548828125,-385.35028076171875,9319.689049200002,1000.0
,,870500,,,,0.001,870399,129.50146484375,-384.36627197265625,9319.51274714,1000.0
,,871000,,,,0.001,870899,225.00672912597656,-382.00286865234375,9319.53044078,1000.0
,,871500,,,,0.001,871399,151.0223388671875,-383.6607666015625,9137.83009052,980.52
,,872000,,,,0.001,871899,170.107177734375,-380.88067626953125,9319.4189114,1000.0
