time/fps,train/critic_loss,rollout/ep_len_mean,train/learning_rate,train/actor_loss,train/ent_coef_loss,time/time_elapsed,train/n_updates,rollout/ep_rew_mean,time/episodes,time/total_timesteps,train/ent_coef,eval/mean_reward,eval/mean_ep_length
,0.007189140655100346,,0.0003,24.16531753540039,-1.23972487449646,,734899,,,735000,0.007523119915276766,-27.573011179999998,100.0
36,0.010423004627227783,100.0,0.0003,24.593761444091797,-0.8354319930076599,20142,735099,-28.782468830000003,7352,735200,0.0074148029088974,,
,0.010020950809121132,,0.0003,24.14415740966797,-0.1345413327217102,,735399,,,735500,0.0076659671030938625,-26.8298266,100.0
36,0.01173986867070198,100.0,0.0003,24.161392211914062,-0.5829646587371826,20155,735499,-28.72318198,7356,735600,0.007807204034179449,,
,0.01263151504099369,,0.0003,24.609458923339844,0.8178961277008057,,735899,,,736000,0.007455912418663502,-26.94160072,100.0
36,,100.0,,,,20167,,-28.840086900000003,7360,736000,,,
36,0.008326844312250614,100.0,0.0003,24.18706703186035,0.592867374420166,20172,736299,-28.947028709999998,7364,736400,0.00757621880620718,,
,0.008313708938658237,,0.0003,24.533344268798828,-0.06968973577022552,,736399,,,736500,0.007706411648541689,-27.01707448,100.0
36,0.010372774675488472,100.0,0.0003,23.995433807373047,-0.8728629350662231,20185,736699,-28.822185290000004,7368,736800,0.007512656040489674,,
,0.007869316264986992,,0.0003,24.70672607421875,1.0911141633987427,,736899,,,737000,0.007476351223886013,-26.513477379999998,100.0
36,0.011640278622508049,100.0,0.0003,23.9857234954834,0.04051831364631653,20197,737099,-28.797432989999997,7372,737200,0.00759918661788106,,
,0.008196056820452213,,0.0003,24.640586853027344,0.0277642160654068,,737399,,,737500,0.007820957340300083,-26.766742019999995,100.0
36,0.01114492304623127,100.0,0.0003,24.406740188598633,-0.7771067023277283,20210,737499,-28.835025100000003,7376,737600,0.007792327087372541,,
,0.01270119659602642,,0.0003,24.473278045654297,-0.9085306525230408,,737899,,,738000,0.007694540545344353,-26.68790576,100.0
36,,100.0,,,,20222,,-28.778540680000006,7380,738000,,,
36,0.012682794593274593,100.0,0.0003,24.759965896606445,0.6068597435951233,20227,738299,-28.87340648,7384,738400,0.0076530929654836655,,
,0.01073745358735323,,0.0003,24.06191062927246,-0.435627281665802,,738399,,,738500,0.0075778053142130375,-26.454711380000003,100.0
36,0.00795466173440218,100.0,0.0003,24.201862335205078,0.02072601020336151,20240,738699,-28.982169049999996,7388,738800,0.007514870259910822,,
,0.009838148951530457,,0.0003,24.700538635253906,0.18597283959388733,,738899,,,739000,0.007673724554479122,-27.062443339999994,100.0
36,0.007920753210783005,100.0,0.0003,24.772083282470703,-0.30517369508743286,20252,739099,-28.91903216,7392,739200,0.00764396833255887,,
,0.009870216250419617,,0.0003,25.05209732055664,1.0868656635284424,,739399,,,739500,0.007605585269629955,-26.76826384,100.0
36,0.01714450865983963,100.0,0.0003,24.4896240234375,0.054252684116363525,20265,739499,-28.97937183,7396,739600,0.007686099037528038,,
,0.009304676204919815,,0.0003,24.397619247436523,-1.110416293144226,,739899,,,740000,0.0075736260041594505,-26.581447159999996,100.0
36,,100.0,,,,20277,,-28.86225694,7400,740000,,,
36,0.007637492846697569,100.0,0.0003,24.060758590698242,1.1945260763168335,20282,740299,-28.944964849999998,7404,740400,0.007548971101641655,,
,0.009867506101727486,,0.0003,24.132461547851562,0.5558927059173584,,740399,,,740500,0.007621235214173794,-26.502334320000003,100.0
36,0.010173305869102478,100.0,0.0003,24.50453758239746,1.0090855360031128,20294,740699,-28.75717832,7408,740800,0.007657294161617756,,
,0.009055174887180328,,0.0003,24.763507843017578,-0.14751113951206207,,740899,,,741000,0.007558746729046106,-27.066758460000003,100.0
36,0.008283413015305996,100.0,0.0003,24.528303146362305,-0.7071050405502319,20307,741099,-28.69255616,7412,741200,0.007473032921552658,,
,0.010233880952000618,,0.0003,24.423126220703125,1.203467845916748,,741399,,,741500,0.007569087669253349,-26.50310792,100.0
36,0.007068229373544455,100.0,0.0003,24.53383445739746,-0.41391682624816895,20320,741499,-28.562301469999998,7416,741600,0.007679266389459372,,
,0.009419932961463928,,0.0003,24.290172576904297,-0.08715391159057617,,741899,,,742000,0.007641941774636507,-26.74737916,100.0
36,,100.0,,,,20332,,-28.60124148000001,7420,742000,,,
36,0.009756768122315407,100.0,0.0003,23.733606338500977,0.7488551735877991,20337,742299,-28.584167670000003,7424,742400,0.007841065526008606,,
,0.006359695922583342,,0.0003,24.64737319946289,0.589228630065918,,742399,,,742500,0.007785705383867025,-27.02016498,100.0
36,0.0076406835578382015,100.0,0.0003,24.450944900512695,-0.6566411256790161,20350,742699,-28.697701490000004,7428,742800,0.007749640382826328,,
,0.008767345920205116,,0.0003,24.62580108642578,1.2233824729919434,,742899,,,743000,0.007759257685393095,-26.2460927,100.0
36,0.009823497384786606,100.0,0.0003,24.344934463500977,-0.6591284275054932,20362,743099,-28.79030379,7432,743200,0.007834558375179768,,
,0.009570283815264702,,0.0003,24.28641700744629,0.86384117603302,,743399,,,743500,0.0075805955566465855,-26.42947028,100.0
36,0.008100995793938637,100.0,0.0003,24.8009033203125,0.5086714625358582,20375,743499,-28.574911869999998,7436,743600,0.007775305770337582,,
,0.011874185875058174,,0.0003,24.91445541381836,-1.2187927961349487,,743899,,,744000,0.007719497196376324,-27.152903079999998,100.0
36,,100.0,,,,20387,,-28.650095500000003,7440,744000,,,
36,0.00905763078480959,100.0,0.0003,24.804946899414062,0.32073402404785156,20392,744299,-28.535156729999997,7444,744400,0.0076308539137244225,,
,0.012530104257166386,,0.0003,24.36334800720215,0.7420439720153809,,744399,,,744500,0.007663624361157417,-26.7617517,100.0
36,0.00841483660042286,100.0,0.0003,24.45669174194336,-1.3979907035827637,20405,744699,-28.3343373,7448,744800,0.007567676715552807,,
,0.009357468225061893,,0.0003,23.868511199951172,-1.5516879558563232,,744899,,,745000,0.007545091677457094,-26.70220258,100.0
36,0.009702018462121487,100.0,0.0003,24.367786407470703,-0.5263548493385315,20418,745099,-28.473133440000005,7452,745200,0.007530143950134516,,
,0.006282501854002476,,0.0003,24.17420196533203,0.4622913599014282,,745399,,,745500,0.007727017160505056,-26.783206520000004,100.0
36,0.00976606272161007,100.0,0.0003,24.679718017578125,-0.3058091998100281,20430,745499,-28.40900016,7456,745600,0.007710135076195002,,
,0.00731018977239728,,0.0003,24.666183471679688,-0.6214865446090698,,745899,,,746000,0.007712892722338438,-26.367818819999997,100.0
36,,100.0,,,,20442,,-28.25979556,7460,746000,,,
36,0.011471610516309738,100.0,0.0003,24.309967041015625,0.3226185739040375,20447,746299,-28.1929733,7464,746400,0.007495483849197626,,
,0.0082284826785326,,0.0003,24.18970489501953,0.5954779386520386,,746399,,,746500,0.007550101727247238,-26.661826760000004,100.0
36,0.00863464456051588,100.0,0.0003,25.289230346679688,0.5381805896759033,20460,746699,-28.218061679999995,7468,746800,0.007688782177865505,,
,0.010516168549656868,,0.0003,24.75205421447754,0.5607554316520691,,746899,,,747000,0.007579001598060131,-26.72974766,100.0
36,0.011291777715086937,100.0,0.0003,24.692399978637695,0.5612637996673584,20472,747099,-28.148210279999997,7472,747200,0.007645958568900824,,
,0.008405124768614769,,0.0003,24.03456687927246,-0.10010877996683121,,747399,,,747500,0.007438586093485355,-26.275036680000003,100.0
36,0.009392356500029564,100.0,0.0003,24.325546264648438,1.0479594469070435,20485,747499,-28.182869909999994,7476,747600,0.0074335443787276745,,
,0.008401029743254185,,0.0003,24.03036880493164,-0.11373394727706909,,747899,,,748000,0.00756048783659935,-26.816405680000003,100.0
36,,100.0,,,,20497,,-28.232309969999996,7480,748000,,,
36,0.0070703173987567425,100.0,0.0003,24.09453773498535,-1.081328272819519,20502,748299,-28.40010518,7484,748400,0.007602274883538485,,
,0.010541006922721863,,0.0003,24.751583099365234,1.1911654472351074,,748399,,,748500,0.0076021477580070496,-26.23505854,100.0
36,0.0091425571590662,100.0,0.0003,24.28952407836914,-0.39271751046180725,20515,748699,-28.39469801,7488,748800,0.007658897899091244,,
,0.011951284483075142,,0.0003,24.151578903198242,0.6629296541213989,,748899,,,749000,0.007700798567384481,-26.230172779999997,100.0
36,0.011142394505441189,100.0,0.0003,24.59984588623047,0.11643557250499725,20527,749099,-28.33808803000001,7492,749200,0.007596411742269993,,
,0.008400872349739075,,0.0003,24.629226684570312,-0.4396652281284332,,749399,,,749500,0.0077096205204725266,-26.48410014,100.0
36,0.00828051008284092,100.0,0.0003,24.172649383544922,-1.5368123054504395,20539,749499,-28.46000215,7496,749600,0.0076045263558626175,,
,0.007242217659950256,,0.0003,24.499536514282227,0.6309491395950317,,749899,,,750000,0.0075782244093716145,-26.58199236,100.0
36,,100.0,,,,20552,,-28.619765790000002,7500,750000,,,
36,0.013892702758312225,100.0,0.0003,24.436389923095703,0.7489498853683472,20557,750299,-28.668597329999997,7504,750400,0.007647654041647911,,
,0.00869685411453247,,0.0003,24.261802673339844,0.8870612978935242,,750399,,,750500,0.007714529521763325,-26.85691296,100.0
36,0.012781234458088875,100.0,0.0003,24.2639102935791,0.8206911087036133,20569,750699,-28.770076649999996,7508,750800,0.007628423627465963,,
,0.009727872908115387,,0.0003,24.067481994628906,0.2767089009284973,,750899,,,751000,0.007832548581063747,-26.103583779999997,100.0
36,0.009844903834164143,100.0,0.0003,24.557409286499023,-0.23357008397579193,20582,751099,-28.84855244,7512,751200,0.007824082858860493,,
,0.01014666073024273,,0.0003,24.798404693603516,-0.6773537993431091,,751399,,,751500,0.007578827906399965,-27.116716739999998,100.0
36,0.011419571936130524,100.0,0.0003,24.41480255126953,0.1667507290840149,20595,751499,-29.02106168,7516,751600,0.007598523516207933,,
,0.008897715248167515,,0.0003,24.17385482788086,-1.1681950092315674,,751899,,,752000,0.007473485544323921,-26.770634699999995,100.0
36,,100.0,,,,20607,,-29.054739820000005,7520,752000,,,
36,0.009708177298307419,100.0,0.0003,24.44457244873047,1.1320698261260986,20612,752299,-28.955510820000004,7524,752400,0.007745229639112949,,
,0.010484261438250542,,0.0003,24.38990020751953,1.0505995750427246,,752399,,,752500,0.00784334260970354,-26.98007736,100.0
36,0.007876090705394745,100.0,0.0003,24.215206146240234,0.09298557043075562,20625,752699,-29.03445851,7528,752800,0.007872290909290314,,
,0.009859157726168633,,0.0003,24.08861541748047,0.40536850690841675,,752899,,,753000,0.0077982377260923386,-26.609868300000002,100.0
36,0.009236020967364311,100.0,0.0003,24.430164337158203,-0.5156867504119873,20638,753099,-28.928576459999995,7532,753200,0.007637213449925184,,
,0.009484161622822285,,0.0003,24.91272735595703,-1.0213240385055542,,753399,,,753500,0.007745860610157251,-26.866721939999998,100.0
36,0.009973075240850449,100.0,0.0003,24.37574005126953,0.4124561548233032,20650,753499,-29.028226340000007,7536,753600,0.007699388545006514,,
,0.009433787316083908,,0.0003,24.09422492980957,-0.9354027509689331,,753899,,,754000,0.00771500775590539,-26.703723720000003,100.0
36,,100.0,,,,20663,,-29.17044551,7540,754000,,,
36,0.00880881305783987,100.0,0.0003,24.531524658203125,-0.31014469265937805,20667,754299,-29.377517880000006,7544,754400,0.0077888574451208115,,
,0.006144433282315731,,0.0003,24.235475540161133,0.5272693037986755,,754399,,,754500,0.007850740104913712,-27.048294300000002,100.0
36,0.009442552924156189,100.0,0.0003,24.38199234008789,-0.031109511852264404,20680,754699,-29.301608750000003,7548,754800,0.007725878618657589,,
,0.0087369279935956,,0.0003,24.63068199157715,-0.16029098629951477,,754899,,,755000,0.007748169358819723,-26.974445879999998,100.0
36,0.00660230778157711,100.0,0.0003,24.11898422241211,-1.3807653188705444,20693,755099,-29.230703409999997,7552,755200,0.007890714332461357,,
,0.01348835788667202,,0.0003,24.124923706054688,1.117590308189392,,755399,,,755500,0.007649707142263651,-26.734678200000005,100.0
36,0.013363169506192207,100.0,0.0003,24.529804229736328,-0.5803644061088562,20705,755499,-29.20444971,7556,755600,0.007633645087480545,,
,0.009626384824514389,,0.0003,24.522666931152344,-0.3900178074836731,,755899,,,756000,0.007653104141354561,-26.662787939999998,100.0
36,,100.0,,,,20718,,-29.301912140000002,7560,756000,,,
36,0.012673724442720413,100.0,0.0003,24.873668670654297,-0.23910027742385864,20723,756299,-29.32158456,7564,756400,0.007733257487416267,,
,0.011884784325957298,,0.0003,24.223976135253906,0.8014448881149292,,756399,,,756500,0.0077135912142694,-26.53922164,100.0
36,0.01069582998752594,100.0,0.0003,24.520355224609375,0.9365595579147339,20736,756699,-29.198638349999996,7568,756800,0.007611716631799936,,
,0.006415350828319788,,0.0003,24.966537475585938,0.9338533878326416,,756899,,,757000,0.007659529335796833,-26.93233042,100.0
36,0.01000274159014225,100.0,0.0003,24.604793548583984,0.15829548239707947,20748,757099,-29.123957479999998,7572,757200,0.00757625512778759,,
,0.00944487378001213,,0.0003,25.258529663085938,1.7327542304992676,,757399,,,757500,0.007514261174947023,-26.82649936,100.0
36,0.007381985895335674,100.0,0.0003,24.08380699157715,0.3254854083061218,20760,757499,-28.947131200000005,7576,757600,0.0077217756770551205,,
,0.00746878469362855,,0.0003,24.222217559814453,0.5091177225112915,,757899,,,758000,0.007558999117463827,-26.843450280000003,100.0
36,,100.0,,,,20773,,-28.85327798000001,7580,758000,,,
36,0.00800689309835434,100.0,0.0003,24.31679344177246,0.7444294691085815,20777,758299,-28.73751478,7584,758400,0.007546487729996443,,
,0.007756529375910759,,0.0003,24.077219009399414,0.8713188171386719,,758399,,,758500,0.007638571783900261,-27.12536202,100.0
36,0.010682132095098495,100.0,0.0003,24.198318481445312,-0.15511757135391235,20790,758699,-28.633073790000008,7588,758800,0.007544494699686766,,
,0.006179611198604107,,0.0003,23.882511138916016,-0.3624967932701111,,758899,,,759000,0.007584706414490938,-26.8214746,100.0
36,0.009841188788414001,100.0,0.0003,24.266132354736328,-0.02167564630508423,20803,759099,-28.736645180000004,7592,759200,0.007669656537473202,,
,0.007772373966872692,,0.0003,24.499958038330078,0.27832409739494324,,759399,,,759500,0.007492775563150644,-26.7730344,100.0
36,0.011664783582091331,100.0,0.0003,24.600067138671875,0.34223052859306335,20815,759499,-28.728931700000004,7596,759600,0.007495991885662079,,
,0.010786540806293488,,0.0003,24.60938835144043,0.44096893072128296,,759899,,,760000,0.00759434700012207,-26.804901020000003,100.0
36,,100.0,,,,20828,,-28.700284190000005,7600,760000,,,
36,0.011977541260421276,100.0,0.0003,24.557985305786133,0.3436804711818695,20833,760299,-28.710808280000002,7604,760400,0.007571766152977943,,
,0.010075705125927925,,0.0003,25.27438735961914,0.19495828449726105,,760399,,,760500,0.007623576559126377,-27.281452979999997,100.0
36,0.012476718053221703,100.0,0.0003,24.12628173828125,-0.5841295123100281,20846,760699,-28.541932360000004,7608,760800,0.007638855837285519,,
,0.008971583098173141,,0.0003,23.66991424560547,-0.02970808744430542,,760899,,,761000,0.007486557587981224,-26.653568319999998,100.0
36,0.014002068899571896,100.0,0.0003,24.36223793029785,0.30295825004577637,20858,761099,-28.371092760000007,7612,761200,0.0076492768712341785,,
,0.008821599185466766,,0.0003,24.37635040283203,-0.20447809994220734,,761399,,,761500,0.007562095765024424,-26.407392960000003,100.0
36,0.007374363485723734,100.0,0.0003,24.132381439208984,-0.38251543045043945,20870,761499,-28.38669867,7616,761600,0.0075511927716434,,
,0.008481256663799286,,0.0003,23.930023193359375,-0.08329561352729797,,761899,,,762000,0.00749856187030673,-26.698890140000003,100.0
36,,100.0,,,,20883,,-28.413926949999997,7620,762000,,,
36,0.00638990756124258,100.0,0.0003,24.151229858398438,-0.02399183064699173,20888,762299,-28.475551260000003,7624,762400,0.007561839651316404,,
,0.005980575457215309,,0.0003,24.654190063476562,0.28996050357818604,,762399,,,762500,0.007524716667830944,-26.834410200000008,100.0
36,0.009112808853387833,100.0,0.0003,24.501728057861328,0.3263278901576996,20900,762699,-28.448990070000004,7628,762800,0.007665708195418119,,
,0.007611747831106186,,0.0003,24.077144622802734,-0.6400138139724731,,762899,,,763000,0.007792855147272348,-29.283682619999993,100.0
36,0.009681716561317444,100.0,0.0003,24.12158966064453,-0.9304232597351074,20913,763099,-28.44487262,7632,763200,0.007851321250200272,,
,0.008150279521942139,,0.0003,24.4685115814209,0.28595131635665894,,763399,,,763500,0.007628201507031918,-26.48518364,100.0
36,0.00850349385291338,100.0,0.0003,24.455360412597656,-0.3341243863105774,20925,763499,-28.459951690000004,7636,763600,0.007487785536795855,,
,0.008008300326764584,,0.0003,24.497032165527344,-1.014164686203003,,763899,,,764000,0.007631083484739065,-27.035621080000002,100.0
36,,100.0,,,,20937,,-28.27885704,7640,764000,,,
36,0.009934552945196629,100.0,0.0003,25.042701721191406,0.8037298917770386,20942,764299,-28.509386260000007,7644,764400,0.00752250337973237,,
,0.008254142478108406,,0.0003,24.46506118774414,-0.6153557300567627,,764399,,,764500,0.007525520399212837,-26.762160700000003,100.0
36,0.007450041361153126,100.0,0.0003,24.706924438476562,0.2305852323770523,20955,764699,-28.6106878,7648,764800,0.007440857123583555,,
,0.011085432022809982,,0.0003,24.1383056640625,-0.3953378200531006,,764899,,,765000,0.007388480938971043,-26.3909731,100.0
36,0.008352480828762054,100.0,0.0003,24.759506225585938,0.4745442271232605,20968,765099,-28.681606279999997,7652,765200,0.0075297849252820015,,
,0.012598050758242607,,0.0003,24.474576950073242,-0.2784011662006378,,765399,,,765500,0.007705396972596645,-26.920685740000003,100.0
36,0.009249678812921047,100.0,0.0003,23.884998321533203,0.2242354452610016,20980,765499,-28.69762082,7656,765600,0.00764367263764143,,
,0.007327058352530003,,0.0003,24.767560958862305,-0.7799845933914185,,765899,,,766000,0.007568513508886099,-26.402180980000004,100.0
36,,100.0,,,,20993,,-28.64593103,7660,766000,,,
36,0.008031107485294342,100.0,0.0003,24.09292221069336,0.9853270053863525,20997,766299,-28.718300710000005,7664,766400,0.0076959384605288506,,
,0.006960340775549412,,0.0003,24.232051849365234,-0.2481549233198166,,766399,,,766500,0.007687495090067387,-28.10128354,100.0
36,0.009566659107804298,100.0,0.0003,24.79282569885254,-0.856709361076355,21010,766699,-28.68960474,7668,766800,0.007471946068108082,,
,0.010584828443825245,,0.0003,24.136573791503906,0.01836836338043213,,766899,,,767000,0.007574370130896568,-26.70586052,100.0
36,0.010426267981529236,100.0,0.0003,24.39251136779785,0.8513087630271912,21023,767099,-28.866690660000003,7672,767200,0.007675447966903448,,
,0.006777754053473473,,0.0003,24.04224395751953,-0.45405498147010803,,767399,,,767500,0.007652388419955969,-26.568471400000004,100.0
36,0.00661431672051549,100.0,0.0003,24.476024627685547,-0.6131481528282166,21035,767499,-28.940478909999996,7676,767600,0.00765449833124876,,
,0.008343555964529514,,0.0003,24.448528289794922,1.6522674560546875,,767899,,,768000,0.007854199968278408,-26.656230539999996,100.0
36,,100.0,,,,21048,,-28.9477521,7680,768000,,,
36,0.00863230787217617,100.0,0.0003,24.229053497314453,-0.7414111495018005,21053,768299,-28.844466119999996,7684,768400,0.007806139532476664,,
,0.009363418444991112,,0.0003,24.188526153564453,0.6479438543319702,,768399,,,768500,0.007688397075980902,-27.05666076,100.0
36,0.008210645988583565,100.0,0.0003,24.315723419189453,0.0508502721786499,21065,768699,-28.811777080000002,7688,768800,0.007564372383058071,,
,0.00808685552328825,,0.0003,24.650440216064453,0.12076771259307861,,768899,,,769000,0.007691425736993551,-26.63919184,100.0
36,0.009912008419632912,100.0,0.0003,24.48961639404297,0.3918750286102295,21078,769099,-28.8330232,7692,769200,0.007810808718204498,,
,0.008604496717453003,,0.0003,24.148448944091797,-1.3909063339233398,,769399,,,769500,0.007753961253911257,-26.65352888,100.0
36,0.007523196749389172,100.0,0.0003,24.144155502319336,0.9871881604194641,21090,769499,-28.79388333,7696,769600,0.00775363203138113,,
,0.008877931162714958,,0.0003,24.950485229492188,0.9370516538619995,,769899,,,770000,0.007638167589902878,-26.82494986,100.0
36,,100.0,,,,21103,,-28.775386079999997,7700,770000,,,
36,0.0075088427402079105,100.0,0.0003,23.6561336517334,-1.2132591009140015,21108,770299,-28.679066769999995,7704,770400,0.007887632586061954,,
,0.011399885639548302,,0.0003,24.442428588867188,-0.5905686616897583,,770399,,,770500,0.007775268983095884,-26.694824559999997,100.0
36,0.006384633481502533,100.0,0.0003,23.44989776611328,0.20929133892059326,21121,770699,-28.817711460000005,7708,770800,0.007776429411023855,,
,0.011929802596569061,,0.0003,24.140636444091797,0.6293431520462036,,770899,,,771000,0.007849999703466892,-26.699736460000004,100.0
36,0.007585190702229738,100.0,0.0003,24.073101043701172,-0.15319690108299255,21133,771099,-28.912330970000003,7712,771200,0.007860667072236538,,
,0.007301859091967344,,0.0003,24.424413681030273,0.14995843172073364,,771399,,,771500,0.007878022268414497,-26.727886899999998,100.0
36,0.011334054172039032,100.0,0.0003,24.63900375366211,-0.8696191310882568,21146,771499,-28.762443819999994,7716,771600,0.007850979454815388,,
,0.007995586842298508,,0.0003,24.48467254638672,1.3287584781646729,,771899,,,772000,0.007613473106175661,-26.682149260000003,100.0
36,,100.0,,,,21158,,-28.68752975,7720,772000,,,
36,0.010581552982330322,100.0,0.0003,24.31144142150879,0.2222309410572052,21163,772299,-28.630024829999996,7724,772400,0.007787372451275587,,
,0.007901364006102085,,0.0003,24.269453048706055,-0.4808083772659302,,772399,,,772500,0.007847185246646404,-26.58779546,100.0
36,0.008324609138071537,100.0,0.0003,23.94192123413086,-0.14822494983673096,21176,772699,-28.64493771,7728,772800,0.007735515013337135,,
,0.007652150932699442,,0.0003,24.14451789855957,-0.8445663452148438,,772899,,,773000,0.0077676125802099705,-26.7607058,100.0
36,0.01027277484536171,100.0,0.0003,23.852519989013672,-0.6284030675888062,21188,773099,-28.724319680000008,7732,773200,0.007648977916687727,,
,0.012438222765922546,,0.0003,24.471729278564453,-0.6167492270469666,,773399,,,773500,0.007357858587056398,-26.654219440000002,100.0
36,0.010357627645134926,100.0,0.0003,24.686731338500977,-0.8697354793548584,21201,773499,-28.80623387,7736,773600,0.007431686855852604,,
,0.0073765418492257595,,0.0003,24.218955993652344,-0.368793249130249,,773899,,,774000,0.007654048968106508,-26.30890724,100.0
36,,100.0,,,,21213,,-28.99295285,7740,774000,,,
36,0.008085758425295353,100.0,0.0003,23.993288040161133,0.5734731554985046,21218,774299,-28.740774949999995,7744,774400,0.007647617254406214,,
,0.008845251053571701,,0.0003,24.040433883666992,0.33567333221435547,,774399,,,774500,0.00756496749818325,-26.543488939999996,100.0
36,0.009306872263550758,100.0,0.0003,24.329486846923828,-0.6733229160308838,21231,774699,-28.757905909999995,7748,774800,0.007621119264513254,,
,0.012339005246758461,,0.0003,25.007801055908203,0.11637388169765472,,774899,,,775000,0.007736761588603258,-26.35889506,100.0
36,0.005714264698326588,100.0,0.0003,24.139324188232422,0.4878784716129303,21244,775099,-28.71176977,7752,775200,0.007648755330592394,,
,0.008924535475671291,,0.0003,24.33899688720703,0.11634936928749084,,775399,,,775500,0.0076815662905573845,-26.839844639999995,100.0
36,0.008618127554655075,100.0,0.0003,23.58770751953125,-0.8292114734649658,21256,775499,-28.803115799999997,7756,775600,0.007575561758130789,,
,0.007682131137698889,,0.0003,24.567235946655273,-0.7669723629951477,,775899,,,776000,0.007549424655735493,-26.539580040000004,100.0
36,,100.0,,,,21268,,-28.66195393,7760,776000,,,
36,0.0071268221363425255,100.0,0.0003,24.391815185546875,0.4874211251735687,21273,776299,-28.558156739999994,7764,776400,0.007629336789250374,,
,0.0070352703332901,,0.0003,24.142059326171875,0.7627612948417664,,776399,,,776500,0.0075853788293898106,-26.39596116,100.0
36,0.009884241037070751,100.0,0.0003,24.682424545288086,0.29070255160331726,21286,776699,-28.679040549999996,7768,776800,0.0076156011782586575,,
,0.005324471276253462,,0.0003,23.834421157836914,0.2873417139053345,,776899,,,777000,0.007777070626616478,-26.46731386,100.0
36,0.007152236066758633,100.0,0.0003,24.16781997680664,-0.40016984939575195,21298,777099,-28.49312072,7772,777200,0.007811300456523895,,
,0.00815846398472786,,0.0003,24.610462188720703,-0.22423624992370605,,777399,,,777500,0.007859921082854271,-26.939436439999998,100.0
36,0.00963691808283329,100.0,0.0003,24.301542282104492,-0.4230678081512451,21311,777499,-28.529579890000004,7776,777600,0.007713727653026581,,
,0.007529350463300943,,0.0003,24.51011085510254,1.2722418308258057,,777899,,,778000,0.007775035221129656,-26.670909780000002,100.0
36,,100.0,,,,21323,,-28.65584955,7780,778000,,,
36,0.008165102452039719,100.0,0.0003,24.589492797851562,0.8851520419120789,21328,778299,-28.718399840000004,7784,778400,0.007605563383549452,,
,0.0074924263171851635,,0.0003,23.78573226928711,-1.4158815145492554,,778399,,,778500,0.0076955934055149555,-26.854282959999995,100.0
36,0.012330063618719578,100.0,0.0003,24.133119583129883,0.02051377296447754,21341,778699,-28.720239460000005,7788,778800,0.007981161586940289,,
,0.007443585433065891,,0.0003,24.19676971435547,0.5100942850112915,,778899,,,779000,0.007691172417253256,-26.305915059999997,100.0
36,0.010493078269064426,100.0,0.0003,24.366382598876953,-0.7616497278213501,21353,779099,-28.71250372,7792,779200,0.007672165986150503,,
,0.008513299748301506,,0.0003,24.11020851135254,-0.051612287759780884,,779399,,,779500,0.007745211012661457,-26.699107120000004,100.0
36,0.00923676323145628,100.0,0.0003,23.910903930664062,-0.47979897260665894,21365,779499,-28.76122152,7796,779600,0.007702197879552841,,
,0.008322390727698803,,0.0003,24.160888671875,-0.8683875799179077,,779899,,,780000,0.007923946715891361,-26.452756200000003,100.0
36,,100.0,,,,21378,,-28.854362719999997,7800,780000,,,
36,0.013331528753042221,100.0,0.0003,24.490459442138672,-0.3075031638145447,21383,780299,-28.89631335,7804,780400,0.007805868051946163,,
,0.010669664479792118,,0.0003,23.80157470703125,0.1921333372592926,,780399,,,780500,0.007704504765570164,-26.935256860000003,100.0
36,0.00906079076230526,100.0,0.0003,24.057334899902344,0.5620143413543701,21395,780699,-28.97570969,7808,780800,0.007762010674923658,,
,0.01009335182607174,,0.0003,24.162656784057617,1.253943681716919,,780899,,,781000,0.007956208661198616,-26.97714528,100.0
36,0.01153285801410675,100.0,0.0003,25.075389862060547,-0.6872342824935913,21408,781099,-28.979846769999998,7812,781200,0.007778906729072332,,
,0.011480002664029598,,0.0003,24.633678436279297,-0.9876183271408081,,781399,,,781500,0.007598599418997765,-26.576399260000002,100.0
36,0.017321020364761353,100.0,0.0003,24.91999053955078,0.9552448391914368,21420,781499,-28.901787919999993,7816,781600,0.007590466178953648,,
,0.009444432333111763,,0.0003,24.142589569091797,-0.01636059582233429,,781899,,,782000,0.007783080916851759,-26.754730959999996,100.0
36,,100.0,,,,21432,,-28.863141279999994,7820,782000,,,
36,0.009434690698981285,100.0,0.0003,24.048789978027344,-0.17845813930034637,21437,782299,-28.827779730000003,7824,782400,0.007849160581827164,,
,0.009443492628633976,,0.0003,24.534738540649414,0.42245492339134216,,782399,,,782500,0.007867841050028801,-26.322228720000002,100.0
36,0.006010311655700207,100.0,0.0003,24.130643844604492,0.05914980173110962,21450,782699,-28.672280359999995,7828,782800,0.00782347097992897,,
,0.007466239854693413,,0.0003,23.387874603271484,1.3050808906555176,,782899,,,783000,0.007734566926956177,-26.657606720000004,100.0
36,0.012666737660765648,100.0,0.0003,24.636322021484375,0.600056529045105,21462,783099,-28.64931418,7832,783200,0.007954016327857971,,
,0.011566068977117538,,0.0003,23.969131469726562,0.9513103365898132,,783399,,,783500,0.007964699529111385,-26.59038442,100.0
36,0.006487244740128517,100.0,0.0003,23.762784957885742,-0.5192457437515259,21475,783499,-28.554056529999997,7836,783600,0.008067489601671696,,
,0.009609067812561989,,0.0003,24.176586151123047,-0.7687819600105286,,783899,,,784000,0.008107442408800125,-26.32546314,100.0
36,,100.0,,,,21487,,-28.410711760000005,7840,784000,,,
