time/episodes,time/fps,train/actor_loss,train/ent_coef,train/n_updates,time/time_elapsed,train/ent_coef_loss,rollout/ep_len_mean,train/critic_loss,time/total_timesteps,train/learning_rate,rollout/ep_rew_mean,eval/mean_reward,eval/mean_ep_length
,,24.073143005371094,0.007791268639266491,792899,,0.27406466007232666,,0.007625442463904619,793000,0.0003,,-26.48074102,100.0
7932,36,24.421184539794922,0.007752955425530672,793099,21785,-0.8866615295410156,100.0,0.005481157451868057,793200,0.0003,-28.211036519999997,,
,,24.332046508789062,0.007668797392398119,793399,,-1.0147053003311157,,0.006181879434734583,793500,0.0003,,-26.86678314,100.0
7936,36,24.593067169189453,0.0075952340848743916,793499,21797,0.6413708925247192,100.0,0.01026199385523796,793600,0.0003,-28.176867209999997,,
,,24.355865478515625,0.007904968224465847,793899,,-0.6321679353713989,,0.005286268889904022,794000,0.0003,,-26.44895436,100.0
7940,36,,,,21810,,100.0,,794000,,-28.330540329999998,,
7944,36,24.3785343170166,0.007938813418149948,794299,21815,-0.10972821712493896,100.0,0.005187833681702614,794400,0.0003,-28.276020159999995,,
,,24.792940139770508,0.00798706989735365,794399,,-0.5335103273391724,,0.006452739238739014,794500,0.0003,,-27.135068819999997,100.0
7948,36,24.486536026000977,0.007889209315180779,794699,21827,0.3596785366535187,100.0,0.007560648024082184,794800,0.0003,-28.24733448,,
,,24.782291412353516,0.007872305810451508,794899,,0.1659073382616043,,0.007543499115854502,795000,0.0003,,-27.100112199999998,100.0
7952,36,24.496353149414062,0.007924536243081093,795099,21839,0.013050101697444916,100.0,0.006917900405824184,795200,0.0003,-28.34575319,,
,,24.370357513427734,0.007854158990085125,795399,,0.8444254398345947,,0.005123477894812822,795500,0.0003,,-26.746725659999996,100.0
7956,36,23.989532470703125,0.007674302905797958,795499,21852,0.20010176301002502,100.0,0.0044783856719732285,795600,0.0003,-28.38922136,,
,,23.74934196472168,0.007810730487108231,795899,,-1.1354620456695557,,0.004633437842130661,796000,0.0003,,-26.681924520000006,100.0
7960,36,,,,21865,,100.0,,796000,,-28.30980239,,
7964,36,24.021957397460938,0.007763424888253212,796299,21870,0.3133793771266937,100.0,0.004489836283028126,796400,0.0003,-28.255448829999995,,
,,24.081361770629883,0.007804450113326311,796399,,0.1330907940864563,,0.006526097655296326,796500,0.0003,,-26.4732505,100.0
7968,36,23.937957763671875,0.007861386984586716,796699,21882,0.5908715724945068,100.0,0.005414953455328941,796800,0.0003,-28.277710230000004,,
,,24.129364013671875,0.007837675511837006,796899,,-0.5517265796661377,,0.007760286796838045,797000,0.0003,,-26.790604620000003,100.0
7972,36,24.400959014892578,0.007772655226290226,797099,21894,0.8338432312011719,100.0,0.004266314208507538,797200,0.0003,-28.361531550000006,,
,,23.698436737060547,0.00792646687477827,797399,,0.07640808820724487,,0.006602328270673752,797500,0.0003,,-26.87585756,100.0
7976,36,24.388277053833008,0.00786557886749506,797499,21907,-0.09070734679698944,100.0,0.007745762355625629,797600,0.0003,-28.460186940000003,,
,,23.853347778320312,0.007762677036225796,797899,,-0.9636801481246948,,0.0069646043702960014,798000,0.0003,,-26.686171100000003,100.0
7980,36,,,,21920,,100.0,,798000,,-28.355163059999995,,
7984,36,24.537357330322266,0.007664739154279232,798299,21925,-0.1007675975561142,100.0,0.0063673024997115135,798400,0.0003,-28.473122919999994,,
,,24.376863479614258,0.0077171712182462215,798399,,-0.640990138053894,,0.007886203937232494,798500,0.0003,,-26.906326279999995,100.0
7988,36,24.51861572265625,0.007695971056818962,798699,21937,0.3053678870201111,100.0,0.007339534815400839,798800,0.0003,-28.35999373,,
,,24.19499397277832,0.007769513409584761,798899,,-0.1269131600856781,,0.005141931585967541,799000,0.0003,,-26.781686060000002,100.0
7992,36,23.807424545288086,0.007708590943366289,799099,21949,1.0048531293869019,100.0,0.0045714667066931725,799200,0.0003,-28.36372973,,
,,24.60476303100586,0.007777404971420765,799399,,0.5919697284698486,,0.006762190721929073,799500,0.0003,,-26.64326094,100.0
7996,36,24.335861206054688,0.007775966078042984,799499,21962,0.6798322200775146,100.0,0.004550325684249401,799600,0.0003,-28.369163840000002,,
,,24.453022003173828,0.00788761768490076,799899,,0.931899905204773,,0.005392616149038076,800000,0.0003,,-26.406692040000003,100.0
8000,36,,,,21975,,100.0,,800000,,-28.35315691,,
8004,36,23.938264846801758,0.007777905557304621,800299,21980,-0.04975771903991699,100.0,0.006810643710196018,800400,0.0003,-28.343559939999995,,
,,23.752605438232422,0.00786437839269638,800399,,0.19493141770362854,,0.0042519597336649895,800500,0.0003,,-26.577693280000002,100.0
8008,36,23.873767852783203,0.007744841743260622,800699,21992,-0.5396773219108582,100.0,0.0063161361031234264,800800,0.0003,-28.394310660000006,,
,,24.188793182373047,0.007701958995312452,800899,,-1.3571016788482666,,0.0067106448113918304,801000,0.0003,,-26.7152728,100.0
8012,36,24.077407836914062,0.007862969301640987,801099,22005,-0.09847980737686157,100.0,0.005261155776679516,801200,0.0003,-28.295483799999996,,
,,24.922725677490234,0.007959851063787937,801399,,-0.652175784111023,,0.007141993846744299,801500,0.0003,,-26.553289999999997,100.0
8016,36,24.52203369140625,0.00784442387521267,801499,22017,-0.0695694088935852,100.0,0.005591841414570808,801600,0.0003,-28.672607430000003,,
,,23.93177604675293,0.007797330617904663,801899,,-0.4008301794528961,,0.005515702534466982,802000,0.0003,,-26.83013056,100.0
8020,36,,,,22030,,100.0,,802000,,-28.75303591000001,,
8024,36,23.926258087158203,0.007888024672865868,802299,22035,0.5559217929840088,100.0,0.008681664243340492,802400,0.0003,-28.592160579999998,,
,,24.460487365722656,0.007960421033203602,802399,,0.8835160732269287,,0.004395870957523584,802500,0.0003,,-26.513748860000007,100.0
8028,36,24.248165130615234,0.00806758925318718,802699,22048,-1.6083626747131348,100.0,0.007920069620013237,802800,0.0003,-28.599144039999995,,
,,24.451536178588867,0.008100752718746662,802899,,-1.4297783374786377,,0.007795631419867277,803000,0.0003,,-26.863342479999996,100.0
8032,36,24.172107696533203,0.008081300184130669,803099,22060,0.9391188621520996,100.0,0.005629661493003368,803200,0.0003,-28.4899738,,
,,24.403745651245117,0.008068790659308434,803399,,0.7140085697174072,,0.004364355001598597,803500,0.0003,,-27.463483880000002,100.0
8036,36,24.688814163208008,0.008072484284639359,803499,22073,-0.9615415930747986,100.0,0.007056466303765774,803600,0.0003,-28.538073220000005,,
,,23.895034790039062,0.007957491092383862,803899,,-0.5924441814422607,,0.005397575907409191,804000,0.0003,,-26.60218876,100.0
8040,36,,,,22085,,100.0,,804000,,-28.371767769999998,,
8044,36,24.496192932128906,0.008034784346818924,804299,22090,0.6084944009780884,100.0,0.005334390327334404,804400,0.0003,-28.24487861,,
,,24.324356079101562,0.007889886386692524,804399,,-0.7028906345367432,,0.005810262635350227,804500,0.0003,,-26.466482020000004,100.0
8048,36,24.03708839416504,0.007849913090467453,804699,22103,-8.466839790344238e-05,100.0,0.004842699505388737,804800,0.0003,-28.282017159999995,,
,,24.084789276123047,0.007843765430152416,804899,,-0.8984689712524414,,0.00695114815607667,805000,0.0003,,-26.792001940000006,100.0
8052,36,24.273563385009766,0.008030219003558159,805099,22115,-0.012825459241867065,100.0,0.005552353337407112,805200,0.0003,-28.34869608,,
,,24.324840545654297,0.008158383890986443,805399,,-1.0291719436645508,,0.0045265574008226395,805500,0.0003,,-26.433484860000004,100.0
8056,36,24.7242431640625,0.008080178871750832,805499,22128,0.9390900135040283,100.0,0.0069926148280501366,805600,0.0003,-28.187252520000005,,
,,24.046161651611328,0.007986491546034813,805899,,-0.917354941368103,,0.004809532314538956,806000,0.0003,,-26.917088619999994,100.0
8060,36,,,,22140,,100.0,,806000,,-28.17922071,,
8064,36,24.47066879272461,0.00813871156424284,806299,22146,0.4338012635707855,100.0,0.006562672555446625,806400,0.0003,-28.255118889999995,,
,,24.1834716796875,0.008168614469468594,806399,,1.0359926223754883,,0.008370570838451385,806500,0.0003,,-26.594672019999997,100.0
8068,36,24.250713348388672,0.008007792755961418,806699,22158,0.7526694536209106,100.0,0.005488244816660881,806800,0.0003,-28.312124070000003,,
,,24.266372680664062,0.007906573824584484,806899,,0.4527682662010193,,0.006461712531745434,807000,0.0003,,-26.63624476,100.0
8072,36,24.6754093170166,0.008076280355453491,807099,22170,0.2759034037590027,100.0,0.0057847630232572556,807200,0.0003,-28.37984027,,
,,23.804054260253906,0.008102254942059517,807399,,-0.9302409291267395,,0.00512407161295414,807500,0.0003,,-26.463135640000004,100.0
8076,36,24.686748504638672,0.008040986023843288,807499,22183,0.4781522750854492,100.0,0.00786626897752285,807600,0.0003,-28.325015150000002,,
,,24.01291275024414,0.007785504683852196,807899,,-0.07412652671337128,,0.005848130211234093,808000,0.0003,,-26.683898940000002,100.0
8080,36,,,,22195,,100.0,,808000,,-28.429117110000004,,
8084,36,24.31349754333496,0.008082810789346695,808299,22200,1.3940166234970093,100.0,0.004138587974011898,808400,0.0003,-28.43825401,,
,,24.36065673828125,0.00812453217804432,808399,,0.04571375250816345,,0.005518321413546801,808500,0.0003,,-26.558550880000006,100.0
8088,36,24.30754280090332,0.00791275966912508,808699,22212,-0.6203662753105164,100.0,0.006394721567630768,808800,0.0003,-28.55587353,,
,,24.021175384521484,0.00792985875159502,808899,,-1.8034025430679321,,0.0059849563986063,809000,0.0003,,-26.438805560000002,100.0
8092,36,24.181941986083984,0.008135328069329262,809099,22225,0.7533271908760071,100.0,0.008091190829873085,809200,0.0003,-28.695945840000004,,
,,24.803098678588867,0.008093837648630142,809399,,1.2387232780456543,,0.007368745747953653,809500,0.0003,,-26.55894926,100.0
8096,36,23.99521255493164,0.00808804202824831,809499,22237,0.8244141340255737,100.0,0.007884202525019646,809600,0.0003,-28.532630359999995,,
,,24.041139602661133,0.00793217308819294,809899,,-1.221587896347046,,0.008026949129998684,810000,0.0003,,-26.39271488,100.0
8100,36,,,,22249,,100.0,,810000,,-28.48558074,,
8104,36,24.381607055664062,0.007784383837133646,810299,22255,0.4487304091453552,100.0,0.005694115534424782,810400,0.0003,-28.500680399999997,,
,,24.24717140197754,0.007890473119914532,810399,,0.020639926195144653,,0.00653517059981823,810500,0.0003,,-26.6863741,100.0
8108,36,23.639842987060547,0.007971945218741894,810699,22267,0.05387800931930542,100.0,0.005035181995481253,810800,0.0003,-28.362517819999997,,
,,24.34981346130371,0.007909511215984821,810899,,0.8638063073158264,,0.006040906999260187,811000,0.0003,,-26.49662568,100.0
8112,36,23.940322875976562,0.007840975187718868,811099,22279,-0.5747551321983337,100.0,0.0044217780232429504,811200,0.0003,-28.272446080000005,,
,,24.10927963256836,0.007930993102490902,811399,,-0.1269080638885498,,0.008996449410915375,811500,0.0003,,-26.407027179999996,100.0
8116,36,24.107593536376953,0.007930424995720387,811499,22292,-1.0577493906021118,100.0,0.004790046717971563,811600,0.0003,-27.98193571,,
,,24.04417610168457,0.007749063894152641,811899,,-0.5854988098144531,,0.004693097434937954,812000,0.0003,,-26.3492474,100.0
8120,36,,,,22304,,100.0,,812000,,-28.035372459999998,,
8124,36,23.857728958129883,0.007949898019433022,812299,22310,0.2985268235206604,100.0,0.005577447824180126,812400,0.0003,-28.217790539999996,,
,,24.368606567382812,0.007968123070895672,812399,,-0.47477638721466064,,0.006304996088147163,812500,0.0003,,-26.539581439999996,100.0
8128,36,24.075695037841797,0.0077495030127465725,812699,22322,-0.5364066958427429,100.0,0.007384120486676693,812800,0.0003,-28.20272967,,
,,24.409423828125,0.007896555587649345,812899,,-0.38232648372650146,,0.005800019484013319,813000,0.0003,,-26.637235020000002,100.0
8132,36,23.923568725585938,0.007912668399512768,813099,22334,0.6601985096931458,100.0,0.005027193576097488,813200,0.0003,-28.28829519,,
,,23.764484405517578,0.007818779908120632,813399,,-0.12839286029338837,,0.006102642975747585,813500,0.0003,,-26.64818134,100.0
8136,36,24.250778198242188,0.007908474653959274,813499,22347,-0.27926528453826904,100.0,0.004606255795806646,813600,0.0003,-28.152410629999995,,
,,24.58853530883789,0.007882677949965,813899,,-0.4892345070838928,,0.006125631742179394,814000,0.0003,,-26.63179092,100.0
8140,36,,,,22359,,100.0,,814000,,-28.21616815999999,,
8144,36,24.024879455566406,0.007921192795038223,814299,22364,0.38884976506233215,100.0,0.00532678235322237,814400,0.0003,-28.16672492,,
,,23.79224395751953,0.007897591218352318,814399,,0.8057646155357361,,0.006003156770020723,814500,0.0003,,-26.512940939999993,100.0
8148,36,23.93488121032715,0.007602289319038391,814699,22377,-0.023928791284561157,100.0,0.007912520319223404,814800,0.0003,-28.2581515,,
,,23.853599548339844,0.007648657076060772,814899,,0.8146517276763916,,0.004349853843450546,815000,0.0003,,-26.9625152,100.0
8152,36,23.912757873535156,0.007846291176974773,815099,22389,0.056778788566589355,100.0,0.005905826576054096,815200,0.0003,-28.183592020000006,,
,,24.084091186523438,0.007791647221893072,815399,,0.7495067119598389,,0.005276557989418507,815500,0.0003,,-26.458249939999995,100.0
8156,36,23.683908462524414,0.007810611743479967,815499,22402,-1.8567478656768799,100.0,0.004028779454529285,815600,0.0003,-28.257096280000006,,
,,24.125551223754883,0.007856646552681923,815899,,-0.7596592307090759,,0.00476680975407362,816000,0.0003,,-26.62834606,100.0
8160,36,,,,22414,,100.0,,816000,,-28.2551074,,
8164,36,23.91787338256836,0.008072969503700733,816299,22419,0.8995627760887146,100.0,0.007147431373596191,816400,0.0003,-28.067657989999997,,
,,24.257041931152344,0.008140047080814838,816399,,0.09125770628452301,,0.008809304796159267,816500,0.0003,,-26.4703651,100.0
8168,36,23.918636322021484,0.007850133813917637,816699,22432,-0.10394132137298584,100.0,0.004039209336042404,816800,0.0003,-27.954517529999997,,
,,24.121129989624023,0.007972287945449352,816899,,-0.31762468814849854,,0.005669851321727037,817000,0.0003,,-26.3812048,100.0
8172,36,24.309528350830078,0.007917175069451332,817099,22444,-0.3388250768184662,100.0,0.005187251139432192,817200,0.0003,-28.13922792,,
,,23.86566925048828,0.007759020663797855,817399,,0.8800486326217651,,0.007504360284656286,817500,0.0003,,-26.457850700000005,100.0
8176,36,23.948606491088867,0.007788820657879114,817499,22457,-0.39818790555000305,100.0,0.004601167049258947,817600,0.0003,-28.207712349999998,,
,,23.676380157470703,0.007936819456517696,817899,,-0.4082493484020233,,0.00517484825104475,818000,0.0003,,-26.578608280000005,100.0
8180,36,,,,22469,,100.0,,818000,,-28.284044489999996,,
8184,36,23.762056350708008,0.007989085279405117,818299,22474,-0.2671355605125427,100.0,0.003912676591426134,818400,0.0003,-28.1924558,,
,,23.96800994873047,0.007992316968739033,818399,,0.3314313292503357,,0.003935989923775196,818500,0.0003,,-26.856114740000002,100.0
8188,36,23.677600860595703,0.007587292697280645,818699,22487,-0.17968371510505676,100.0,0.004458267241716385,818800,0.0003,-28.099926019999998,,
,,23.72469139099121,0.00771738076582551,818899,,0.29592809081077576,,0.007254147902131081,819000,0.0003,,-26.548821539999995,100.0
8192,36,24.515499114990234,0.00789379607886076,819099,22499,0.3565673232078552,100.0,0.005984531715512276,819200,0.0003,-27.898429749999995,,
,,24.145244598388672,0.007994100451469421,819399,,-0.3236575722694397,,0.005269146058708429,819500,0.0003,,-26.368374919999997,100.0
8196,36,24.107051849365234,0.007961730472743511,819499,22511,0.03502766788005829,100.0,0.004718235693871975,819600,0.0003,-27.99477356,,
,,23.96392822265625,0.007872926071286201,819899,,-0.27619099617004395,,0.004347263835370541,820000,0.0003,,-26.49255952,100.0
8200,36,,,,22524,,100.0,,820000,,-28.098672839999992,,
8204,36,24.12250518798828,0.00792346615344286,820299,22529,0.06258732080459595,100.0,0.004569865297526121,820400,0.0003,-28.048555460000003,,
,,24.08524513244629,0.007867247797548771,820399,,-0.484622061252594,,0.00525151239708066,820500,0.0003,,-26.426856960000006,100.0
8208,36,23.79471206665039,0.007976037450134754,820699,22542,-0.04583445191383362,100.0,0.004461167845875025,820800,0.0003,-28.144257779999997,,
,,23.651931762695312,0.007874319329857826,820899,,0.32517439126968384,,0.007322664838284254,821000,0.0003,,-26.57030992,100.0
8212,36,23.417219161987305,0.007912498898804188,821099,22554,0.5557615160942078,100.0,0.005691857077181339,821200,0.0003,-28.332300269999998,,
,,24.098873138427734,0.008120972663164139,821399,,0.3422155976295471,,0.0041397251188755035,821500,0.0003,,-26.646938859999995,100.0
8216,36,23.446744918823242,0.008143028244376183,821499,22566,-0.7414529323577881,100.0,0.007081817369908094,821600,0.0003,-28.41182456,,
,,23.771629333496094,0.007782602217048407,821899,,-0.25347867608070374,,0.00670278025791049,822000,0.0003,,-26.51745868,100.0
8220,36,,,,22579,,100.0,,822000,,-28.3468049,,
8224,36,24.361005783081055,0.007959472015500069,822299,22584,0.13659784197807312,100.0,0.006037868559360504,822400,0.0003,-28.235666990000006,,
,,23.680694580078125,0.00804441049695015,822399,,0.41827577352523804,,0.003916146699339151,822500,0.0003,,-26.32643818,100.0
8228,36,23.679550170898438,0.007872644811868668,822699,22596,-0.6882184743881226,100.0,0.005767624359577894,822800,0.0003,-28.08467425,,
,,23.91749382019043,0.00788822304457426,822899,,-0.2015226036310196,,0.0045274654403328896,823000,0.0003,,-26.34793072,100.0
8232,36,23.872440338134766,0.00789178628474474,823099,22608,0.5189439058303833,100.0,0.0058470601215958595,823200,0.0003,-27.95654825,,
,,23.56840705871582,0.00783650204539299,823399,,-0.07132308930158615,,0.005284857004880905,823500,0.0003,,-26.727554699999995,100.0
8236,36,24.30680274963379,0.007882020436227322,823499,22621,-0.5604037046432495,100.0,0.005752820521593094,823600,0.0003,-27.987017700000003,,
,,24.11391830444336,0.008002616465091705,823899,,-0.8594363927841187,,0.005140107125043869,824000,0.0003,,-26.9807055,100.0
8240,36,,,,22633,,100.0,,824000,,-27.85511453,,
8244,36,24.246257781982422,0.007814943790435791,824299,22639,-0.1380872279405594,100.0,0.004818374756723642,824400,0.0003,-27.9655636,,
,,24.04085922241211,0.007837044075131416,824399,,0.6505181193351746,,0.004505326971411705,824500,0.0003,,-26.4800652,100.0
8248,36,23.66165542602539,0.007816804572939873,824699,22651,0.24777421355247498,100.0,0.006455897353589535,824800,0.0003,-28.060534260000004,,
,,24.446914672851562,0.007792595308274031,824899,,0.24456243216991425,,0.00563953910022974,825000,0.0003,,-26.599091220000002,100.0
8252,36,23.899324417114258,0.007705621421337128,825099,22663,0.7895700931549072,100.0,0.0041169291362166405,825200,0.0003,-27.88067412,,
,,23.899141311645508,0.008111641742289066,825399,,-0.2965337038040161,,0.0050057657063007355,825500,0.0003,,-26.87103266,100.0
8256,36,24.402122497558594,0.007990929298102856,825499,22676,-1.3409684896469116,100.0,0.0053826188668608665,825600,0.0003,-27.860110430000006,,
,,23.683425903320312,0.007770739495754242,825899,,-0.8778852224349976,,0.004786742851138115,826000,0.0003,,-26.407196940000002,100.0
8260,36,,,,22688,,100.0,,826000,,-27.9227957,,
8264,36,24.385112762451172,0.007746370509266853,826299,22693,0.03337390720844269,100.0,0.004761216230690479,826400,0.0003,-28.00147589,,
,,23.502460479736328,0.007909756153821945,826399,,0.6213680505752563,,0.003967923112213612,826500,0.0003,,-26.534025260000003,100.0
8268,36,24.31427001953125,0.007876207120716572,826699,22705,0.4445386528968811,100.0,0.007369685918092728,826800,0.0003,-28.082743839999992,,
,,23.650981903076172,0.00801179464906454,826899,,-0.985040545463562,,0.007674854714423418,827000,0.0003,,-26.43921738,100.0
8272,36,23.691070556640625,0.007878442294895649,827099,22718,0.3287983536720276,100.0,0.006081520114094019,827200,0.0003,-27.79971297,,
,,23.98310089111328,0.007915864698588848,827399,,0.050870753824710846,,0.00583516014739871,827500,0.0003,,-26.54616124,100.0
8276,36,23.68927001953125,0.007889089174568653,827499,22730,-0.7409120202064514,100.0,0.00540199363604188,827600,0.0003,-27.629612020000003,,
,,23.41262435913086,0.007875475101172924,827899,,-0.42071533203125,,0.004746692255139351,828000,0.0003,,-26.67446524,100.0
8280,36,,,,22742,,100.0,,828000,,-27.505627689999997,,
8284,36,23.85934066772461,0.00785489659756422,828299,22748,0.7082581520080566,100.0,0.004369576461613178,828400,0.0003,-27.56559672,,
,,23.51065444946289,0.007901368662714958,828399,,-1.3083034753799438,,0.0040799290873110294,828500,0.0003,,-26.257628360000002,100.0
8288,36,23.6229305267334,0.00790355447679758,828699,22760,-0.6530443429946899,100.0,0.006707077845931053,828800,0.0003,-27.497192389999995,,
,,23.873449325561523,0.007932755164802074,828899,,-0.1440461426973343,,0.005622350610792637,829000,0.0003,,-26.538369580000005,100.0
8292,36,23.548641204833984,0.007609197869896889,829099,22772,-0.15152990818023682,100.0,0.006577823776751757,829200,0.0003,-27.51608677,,
,,24.339710235595703,0.007933826185762882,829399,,-0.705459475517273,,0.005423753522336483,829500,0.0003,,-26.340962579999996,100.0
8296,36,24.284072875976562,0.007855226285755634,829499,22785,-0.26449888944625854,100.0,0.006493204738944769,829600,0.0003,-27.524619440000002,,
,,23.939037322998047,0.007924347184598446,829899,,0.4218827784061432,,0.004130503628402948,830000,0.0003,,-26.547931160000005,100.0
8300,36,,,,22797,,100.0,,830000,,-27.46576191,,
8304,36,23.820785522460938,0.007668431848287582,830299,22802,-0.6156597137451172,100.0,0.006106001324951649,830400,0.0003,-27.605868149999996,,
,,24.0445556640625,0.0077275182120501995,830399,,-0.3659624457359314,,0.007760048843920231,830500,0.0003,,-26.599064119999998,100.0
8308,36,24.117088317871094,0.007857425138354301,830699,22814,1.4037742614746094,100.0,0.007439280394464731,830800,0.0003,-27.517368729999998,,
,,23.472078323364258,0.0077387867495417595,830899,,0.8832067847251892,,0.007151094265282154,831000,0.0003,,-26.42533144,100.0
8312,36,24.47567367553711,0.007885926403105259,831099,22827,-0.13822728395462036,100.0,0.009932593442499638,831200,0.0003,-27.472952050000004,,
,,23.791973114013672,0.007828788831830025,831399,,0.1526753008365631,,0.0039713261649012566,831500,0.0003,,-26.294743859999997,100.0
8316,36,23.693401336669922,0.007850369438529015,831499,22839,0.3144831657409668,100.0,0.004187486134469509,831600,0.0003,-27.385810759999995,,
,,23.9608097076416,0.007793145254254341,831899,,-0.9069324135780334,,0.0044050924479961395,832000,0.0003,,-26.211724399999998,100.0
8320,36,,,,22852,,100.0,,832000,,-27.54475851,,
8324,36,24.07094955444336,0.007841267623007298,832299,22857,0.4006163477897644,100.0,0.007855179719626904,832400,0.0003,-27.60828073,,
,,23.71994400024414,0.007843948900699615,832399,,0.572058379650116,,0.005737606901675463,832500,0.0003,,-26.404517819999995,100.0
8328,36,23.677522659301758,0.007826176472008228,832699,22869,0.05094254016876221,100.0,0.0045133959501981735,832800,0.0003,-27.707228130000004,,
,,24.113109588623047,0.007875284180045128,832899,,0.9382008910179138,,0.005694763734936714,833000,0.0003,,-26.36069404,100.0
8332,36,23.87511444091797,0.007900619879364967,833099,22882,-0.826854944229126,100.0,0.007823215797543526,833200,0.0003,-27.820379610000003,,
,,23.70077896118164,0.007804319728165865,833399,,-1.4607703685760498,,0.004868608899414539,833500,0.0003,,-26.81993858,100.0
8336,36,23.6175594329834,0.007778892293572426,833499,22894,0.5218379497528076,100.0,0.004424110520631075,833600,0.0003,-27.993533430000003,,
,,23.51226806640625,0.00781858991831541,833899,,0.01021537184715271,,0.004585198126733303,834000,0.0003,,-26.393160139999996,100.0
8340,36,,,,22907,,100.0,,834000,,-28.230873550000002,,
8344,36,23.5511474609375,0.007794174365699291,834299,22912,1.1374425888061523,100.0,0.007501966319978237,834400,0.0003,-28.15281119,,
,,23.509716033935547,0.007934246212244034,834399,,0.1703760027885437,,0.0036533561069518328,834500,0.0003,,-26.833161819999997,100.0
8348,36,24.212108612060547,0.007828792557120323,834699,22924,0.19441255927085876,100.0,0.005055403336882591,834800,0.0003,-27.99088072,,
,,23.12479019165039,0.007675569038838148,834899,,-0.5857259631156921,,0.004551934078335762,835000,0.0003,,-26.271305419999997,100.0
8352,36,23.504852294921875,0.007878844626247883,835099,22937,0.38948434591293335,100.0,0.005053347907960415,835200,0.0003,-28.226127150000007,,
,,23.8009033203125,0.007818376645445824,835399,,1.2987260818481445,,0.005647239275276661,835500,0.0003,,-26.622286219999996,100.0
8356,36,23.61465835571289,0.00788987148553133,835499,22949,0.37467634677886963,100.0,0.005273908376693726,835600,0.0003,-28.186840940000003,,
,,23.630393981933594,0.007843989878892899,835899,,-0.016177378594875336,,0.004413655959069729,836000,0.0003,,-26.33875194,100.0
8360,36,,,,22961,,100.0,,836000,,-28.27248049,,
8364,36,24.160602569580078,0.00795315857976675,836299,22967,0.7729060649871826,100.0,0.008690910413861275,836400,0.0003,-28.35849654,,
,,24.06562042236328,0.007961004972457886,836399,,-0.25860971212387085,,0.008448166772723198,836500,0.0003,,-26.395595819999997,100.0
8368,36,23.67567253112793,0.008047276176512241,836699,22979,-0.6349728107452393,100.0,0.0037009126972407103,836800,0.0003,-28.42552783,,
,,23.8283748626709,0.007962478324770927,836899,,-0.06815037131309509,,0.003946254029870033,837000,0.0003,,-26.804140219999994,100.0
8372,36,23.727949142456055,0.008098157122731209,837099,22991,-0.34117817878723145,100.0,0.0058084167540073395,837200,0.0003,-28.38118696,,
,,23.856868743896484,0.007995819672942162,837399,,-0.4369443356990814,,0.00787113606929779,837500,0.0003,,-26.43923126,100.0
8376,36,23.278362274169922,0.007878427393734455,837499,23004,-0.8297886252403259,100.0,0.006013280712068081,837600,0.0003,-28.370378730000002,,
,,23.647907257080078,0.007873290218412876,837899,,-0.2948208153247833,,0.004138464108109474,838000,0.0003,,-26.21809186,100.0
8380,36,,,,23016,,100.0,,838000,,-28.446785799999997,,
8384,36,23.513378143310547,0.007963583804666996,838299,23021,0.3952353894710541,100.0,0.00623985705897212,838400,0.0003,-28.4802646,,
,,23.761756896972656,0.007946680299937725,838399,,0.32300078868865967,,0.006016239989548922,838500,0.0003,,-26.539795320000003,100.0
8388,36,23.64071273803711,0.008031165227293968,838699,23033,-1.1861025094985962,100.0,0.005626447964459658,838800,0.0003,-28.625132959999995,,
,,23.767404556274414,0.008161268197000027,838899,,0.7944045066833496,,0.005969955585896969,839000,0.0003,,-26.473964579999997,100.0
8392,36,23.698366165161133,0.008008861914277077,839099,23046,1.463061809539795,100.0,0.005257971119135618,839200,0.0003,-28.745910010000006,,
,,23.635602951049805,0.008046286180615425,839399,,0.41385912895202637,,0.004042095970362425,839500,0.0003,,-26.448011219999998,100.0
8396,36,23.388446807861328,0.008064359426498413,839499,23058,0.4130311608314514,100.0,0.0033899557311087847,839600,0.0003,-28.783836060000002,,
,,23.438678741455078,0.007991459220647812,839899,,0.5001296401023865,,0.003945779986679554,840000,0.0003,,-26.978362400000005,100.0
8400,36,,,,23071,,100.0,,840000,,-28.74289308,,
8404,36,24.234107971191406,0.007961999624967575,840299,23076,-0.5255681276321411,100.0,0.006474872585386038,840400,0.0003,-28.615759079999997,,
,,24.457382202148438,0.007909337058663368,840399,,-0.2455545961856842,,0.007936912588775158,840500,0.0003,,-26.744685959999998,100.0
8408,36,23.62010955810547,0.007879482582211494,840699,23089,-0.7556166648864746,100.0,0.005178623832762241,840800,0.0003,-28.72301125,,
,,23.66167449951172,0.007873598486185074,840899,,-0.8807538747787476,,0.005052539519965649,841000,0.0003,,-26.582401880000003,100.0
8412,36,23.926233291625977,0.007699840236455202,841099,23101,0.15597450733184814,100.0,0.005497980862855911,841200,0.0003,-28.560781299999995,,
,,23.492218017578125,0.007906562648713589,841399,,0.5622657537460327,,0.006428221240639687,841500,0.0003,,-26.59993952,100.0
8416,36,23.347667694091797,0.007917835377156734,841499,23113,0.8695852756500244,100.0,0.004388985224068165,841600,0.0003,-28.551494519999995,,
,,23.74252700805664,0.00788092240691185,841899,,-0.010563760995864868,,0.0030276146717369556,842000,0.0003,,-26.4821699,100.0
8420,36,,,,23126,,100.0,,842000,,-28.59981674,,
