rollout/ep_rew_mean,time/episodes,time/time_elapsed,time/total_timesteps,time/fps,rollout/ep_len_mean,train/n_updates,train/actor_loss,train/learning_rate,train/critic_loss,eval/mean_reward,eval/mean_ep_length
59.81394018000001,26144,3108,392141,126,15.0,392040,-28.383251190185547,0.001,0.06930504739284515,,
59.815364830000014,26148,3108,392201,126,15.0,392100,-27.959762573242188,0.001,0.019722599536180496,,
59.80840748000001,26152,3109,392261,126,15.0,392160,-27.05972671508789,0.001,0.017115198075771332,,
59.81822970000001,26156,3109,392321,126,15.0,392220,-27.14629554748535,0.001,0.023579850792884827,,
59.81341126999999,26160,3109,392381,126,15.0,392280,-26.270952224731445,0.001,0.02425609529018402,,
59.801089069999996,26164,3110,392441,126,15.0,392340,-26.74081802368164,0.001,0.044803179800510406,,
,,,392500,,,392399,-27.727558135986328,0.001,0.023429155349731445,59.746226539999995,15.0
59.82402324999999,26168,3111,392501,126,15.0,392400,-28.11150360107422,0.001,0.03584073483943939,,
59.79226920999999,26172,3111,392561,126,15.0,392460,-26.490957260131836,0.001,0.015198727138340473,,
59.794284,26176,3112,392621,126,15.0,392520,-26.798213958740234,0.001,0.0473397895693779,,
59.78468929,26180,3112,392681,126,15.0,392580,-25.984628677368164,0.001,0.04639359936118126,,
59.76710864,26184,3112,392741,126,15.0,392640,-28.374286651611328,0.001,0.023872122168540955,,
59.76818929,26188,3113,392801,126,15.0,392700,-26.11622428894043,0.001,0.04092700779438019,,
59.77491464,26192,3113,392861,126,15.0,392760,-27.153736114501953,0.001,0.04889784753322601,,
59.78047011,26196,3114,392921,126,15.0,392820,-26.834842681884766,0.001,0.04112650454044342,,
59.78734980000001,26200,3114,392981,126,15.0,392880,-27.322555541992188,0.001,0.015243969857692719,,
,,,393000,,,392899,-27.842859268188477,0.001,0.03831901773810387,59.746226539999995,15.0
59.80244368,26204,3115,393041,126,15.0,392940,-27.845958709716797,0.001,0.021068386733531952,,
59.78890470000001,26208,3116,393101,126,15.0,393000,-28.596311569213867,0.001,0.028916243463754654,,
59.77684440000001,26212,3116,393161,126,15.0,393060,-25.155410766601562,0.001,0.046346522867679596,,
59.77395081000002,26216,3117,393221,126,15.0,393120,-27.120487213134766,0.001,0.022193418815732002,,
59.770422280000005,26220,3117,393281,126,15.0,393180,-27.473644256591797,0.001,0.02188657969236374,,
59.76050062,26224,3117,393341,126,15.0,393240,-27.850444793701172,0.001,0.04044640064239502,,
59.77078157999999,26228,3118,393401,126,15.0,393300,-25.39529037475586,0.001,0.017318926751613617,,
59.74770967000001,26232,3118,393461,126,15.0,393360,-25.804258346557617,0.001,0.04041680693626404,,
,,,393500,,,393399,-27.252655029296875,0.001,0.02081134170293808,59.746226539999995,15.0
59.72593774000002,26236,3119,393521,126,15.0,393420,-26.451801300048828,0.001,0.01708368770778179,,
59.726573529999996,26240,3120,393581,126,15.0,393480,-26.322948455810547,0.001,0.017094124108552933,,
59.73500081,26244,3120,393641,126,15.0,393540,-27.851530075073242,0.001,0.05636771768331528,,
59.72245500000001,26248,3121,393701,126,15.0,393600,-27.236648559570312,0.001,0.04510776698589325,,
59.72613076,26252,3121,393761,126,15.0,393660,-25.554428100585938,0.001,0.03476772829890251,,
59.72204055,26256,3121,393821,126,15.0,393720,-27.132183074951172,0.001,0.02638808637857437,,
59.72549018999999,26260,3122,393881,126,15.0,393780,-26.343616485595703,0.001,0.018778003752231598,,
59.73541856,26264,3122,393941,126,15.0,393840,-27.299531936645508,0.001,0.013009302318096161,,
,,,394000,,,393899,-27.898235321044922,0.001,0.03538931906223297,59.746226539999995,15.0
59.72246194,26268,3123,394001,126,15.0,393900,-28.02823829650879,0.001,0.036421433091163635,,
59.75989637,26272,3123,394061,126,15.0,393960,-28.981529235839844,0.001,0.05448417365550995,,
59.746776790000006,26276,3124,394121,126,15.0,394020,-28.44302749633789,0.001,0.02458817884325981,,
59.75903722,26280,3124,394181,126,15.0,394080,-26.490734100341797,0.001,0.02276388555765152,,
59.770017190000004,26284,3125,394241,126,15.0,394140,-28.079952239990234,0.001,0.01757024973630905,,
59.75957038000001,26288,3125,394301,126,15.0,394200,-25.87954330444336,0.001,0.019210418686270714,,
59.75947609999999,26292,3125,394361,126,15.0,394260,-27.055946350097656,0.001,0.0394926480948925,,
59.74959637999999,26296,3126,394421,126,15.0,394320,-26.619413375854492,0.001,0.022288601845502853,,
59.73557829000001,26300,3126,394481,126,15.0,394380,-26.782470703125,0.001,0.10934486985206604,,
,,,394500,,,394399,-27.077228546142578,0.001,0.028182566165924072,59.746226539999995,15.0
59.736824309999996,26304,3127,394541,126,15.0,394440,-27.27364730834961,0.001,0.10455536097288132,,
59.733741499999994,26308,3128,394601,126,15.0,394500,-26.85787010192871,0.001,0.02454226091504097,,
59.74960078,26312,3128,394661,126,15.0,394560,-28.204345703125,0.001,0.04268777742981911,,
59.74926546999999,26316,3128,394721,126,15.0,394620,-27.785232543945312,0.001,0.028321150690317154,,
59.74845457000001,26320,3129,394781,126,15.0,394680,-28.557281494140625,0.001,0.04276302084326744,,
59.74491089,26324,3129,394841,126,15.0,394740,-27.815227508544922,0.001,0.020902033895254135,,
59.72596187,26328,3129,394901,126,15.0,394800,-25.356975555419922,0.001,0.054453566670417786,,
59.75326394,26332,3130,394961,126,15.0,394860,-29.50191879272461,0.001,0.023438502103090286,,
,,,395000,,,394899,-27.865772247314453,0.001,0.04531382396817207,59.746226539999995,15.0
59.74522629,26336,3131,395021,126,15.0,394920,-27.17119789123535,0.001,0.014527691528201103,,
59.74568104,26340,3131,395081,126,15.0,394980,-27.22272491455078,0.001,0.043608397245407104,,
59.73576609999999,26344,3132,395141,126,15.0,395040,-25.63416290283203,0.001,0.031799010932445526,,
59.733733730000004,26348,3132,395201,126,15.0,395100,-27.7987117767334,0.001,0.0309381652623415,,
59.73020618,26352,3132,395261,126,15.0,395160,-27.58987045288086,0.001,0.021876394748687744,,
59.725100409999996,26356,3133,395321,126,15.0,395220,-27.222637176513672,0.001,0.10117419809103012,,
59.71864282999999,26360,3133,395381,126,15.0,395280,-27.72392463684082,0.001,0.03012845665216446,,
59.70831797000001,26364,3133,395441,126,15.0,395340,-26.444915771484375,0.001,0.04819764569401741,,
,,,395500,,,395399,-25.79939079284668,0.001,0.028432508930563927,59.746226539999995,15.0
59.71112671000001,26368,3135,395501,126,15.0,395400,-26.157176971435547,0.001,0.020465197041630745,,
59.70579223,26372,3135,395561,126,15.0,395460,-28.410476684570312,0.001,0.02295689657330513,,
59.71293227,26376,3135,395621,126,15.0,395520,-27.49730682373047,0.001,0.012076493352651596,,
59.69789485999999,26380,3136,395681,126,15.0,395580,-29.003082275390625,0.001,0.022081084549427032,,
59.704489200000005,26384,3136,395741,126,15.0,395640,-27.34729766845703,0.001,0.03135691583156586,,
59.70430109000001,26388,3137,395801,126,15.0,395700,-27.943634033203125,0.001,0.01945345848798752,,
59.70813614000001,26392,3137,395861,126,15.0,395760,-25.97882080078125,0.001,0.017367251217365265,,
59.707322170000005,26396,3137,395921,126,15.0,395820,-26.68460464477539,0.001,0.03953580558300018,,
59.70870915,26400,3138,395981,126,15.0,395880,-27.15488052368164,0.001,0.01648927479982376,,
,,,396000,,,395899,-27.751741409301758,0.001,0.0787973552942276,59.746226539999995,15.0
59.71149487999999,26404,3139,396041,126,15.0,395940,-29.423662185668945,0.001,0.01448009442538023,,
59.72075629,26408,3139,396101,126,15.0,396000,-26.34679412841797,0.001,0.06225232034921646,,
59.71534911,26412,3140,396161,126,15.0,396060,-28.756458282470703,0.001,0.045839399099349976,,
59.70975211,26416,3140,396221,126,15.0,396120,-26.97223663330078,0.001,0.014058149419724941,,
59.70969369,26420,3140,396281,126,15.0,396180,-26.517852783203125,0.001,0.0334673710167408,,
59.706364869999994,26424,3141,396341,126,15.0,396240,-28.35776138305664,0.001,0.03052235208451748,,
59.701403420000005,26428,3141,396401,126,15.0,396300,-27.592424392700195,0.001,0.05201650783419609,,
59.710121580000006,26432,3141,396461,126,15.0,396360,-28.387134552001953,0.001,0.013115594163537025,,
,,,396500,,,396399,-27.224769592285156,0.001,0.024890867993235588,59.746226539999995,15.0
59.724131990000004,26436,3143,396521,126,15.0,396420,-28.324125289916992,0.001,0.02198910340666771,,
59.73440511,26440,3143,396581,126,15.0,396480,-26.32677459716797,0.001,0.01589152030646801,,
59.74209579999999,26444,3143,396641,126,15.0,396540,-27.949810028076172,0.001,0.021896127611398697,,
59.74486607000001,26448,3144,396701,126,15.0,396600,-25.52696990966797,0.001,0.031505849212408066,,
59.75691908999999,26452,3144,396761,126,15.0,396660,-28.16004753112793,0.001,0.04843342676758766,,
59.73322947,26456,3144,396821,126,15.0,396720,-27.148235321044922,0.001,0.04158630594611168,,
59.738606579999995,26460,3145,396881,126,15.0,396780,-27.48187828063965,0.001,0.03367077559232712,,
59.74388994,26464,3145,396941,126,15.0,396840,-28.7135066986084,0.001,0.037783339619636536,,
,,,397000,,,396899,-27.366580963134766,0.001,0.022519830614328384,59.746226539999995,15.0
59.76051373,26468,3146,397001,126,15.0,396900,-26.26587677001953,0.001,0.03596114367246628,,
59.76781389,26472,3147,397061,126,15.0,396960,-25.23090171813965,0.001,0.02922436222434044,,
59.77860663999999,26476,3147,397121,126,15.0,397020,-28.009416580200195,0.001,0.014550779014825821,,
59.776485060000006,26480,3147,397181,126,15.0,397080,-25.26470375061035,0.001,0.03076118789613247,,
59.760453049999995,26484,3148,397241,126,15.0,397140,-27.894182205200195,0.001,0.013303585350513458,,
59.76445041999998,26488,3148,397301,126,15.0,397200,-26.561965942382812,0.001,0.028109274804592133,,
59.76658552000001,26492,3149,397361,126,15.0,397260,-25.1376953125,0.001,0.1348980814218521,,
59.76356365999999,26496,3149,397421,126,15.0,397320,-28.18233871459961,0.001,0.025489911437034607,,
59.76126694,26500,3149,397481,126,15.0,397380,-28.234851837158203,0.001,0.02407706342637539,,
,,,397500,,,397399,-27.18743133544922,0.001,0.043892405927181244,59.746226539999995,15.0
59.76216456999999,26504,3150,397541,126,15.0,397440,-25.72134017944336,0.001,0.02105664648115635,,
59.74966659,26508,3151,397601,126,15.0,397500,-26.74657440185547,0.001,0.026604576036334038,,
59.74957019000001,26512,3151,397661,126,15.0,397560,-28.208789825439453,0.001,0.015111281536519527,,
59.75077701,26516,3152,397721,126,15.0,397620,-26.228588104248047,0.001,0.016131743788719177,,
59.75461176000001,26520,3152,397781,126,15.0,397680,-28.870513916015625,0.001,0.02343200519680977,,
59.76622158,26524,3152,397841,126,15.0,397740,-27.343414306640625,0.001,0.08159765601158142,,
59.79226408,26528,3153,397901,126,15.0,397800,-26.988134384155273,0.001,0.013387632556259632,,
59.796166119999995,26532,3153,397961,126,15.0,397860,-28.476104736328125,0.001,0.05576837435364723,,
,,,398000,,,397899,-26.294836044311523,0.001,0.021392177790403366,59.746226539999995,15.0
59.790144440000006,26536,3154,398021,126,15.0,397920,-26.890066146850586,0.001,0.022820785641670227,,
59.7850939,26540,3155,398081,126,15.0,397980,-28.54526138305664,0.001,0.025471217930316925,,
59.78118794,26544,3155,398141,126,15.0,398040,-28.47092628479004,0.001,0.04179411381483078,,
59.78676356,26548,3155,398201,126,15.0,398100,-26.73016357421875,0.001,0.019596625119447708,,
59.769530669999995,26552,3156,398261,126,15.0,398160,-28.013351440429688,0.001,0.019108910113573074,,
59.80373321000001,26556,3156,398321,126,15.0,398220,-27.165428161621094,0.001,0.04846581816673279,,
59.800413950000014,26560,3156,398381,126,15.0,398280,-26.4432430267334,0.001,0.018837634474039078,,
59.79166593,26564,3157,398441,126,15.0,398340,-28.07811164855957,0.001,0.057560570538043976,,
,,,398500,,,398399,-26.87552261352539,0.001,0.019012607634067535,59.746226539999995,15.0
59.77607163999999,26568,3158,398501,126,15.0,398400,-26.585491180419922,0.001,0.020621761679649353,,
59.76775302,26572,3158,398561,126,15.0,398460,-25.481443405151367,0.001,0.03706931322813034,,
59.737597369999996,26576,3159,398621,126,15.0,398520,-26.461767196655273,0.001,0.015480166301131248,,
59.74904767999998,26580,3159,398681,126,15.0,398580,-27.395797729492188,0.001,0.03940650075674057,,
59.7530075,26584,3160,398741,126,15.0,398640,-27.1641788482666,0.001,0.055944912135601044,,
59.75701381,26588,3160,398801,126,15.0,398700,-29.090396881103516,0.001,0.019785162061452866,,
59.76408639,26592,3160,398861,126,15.0,398760,-28.669906616210938,0.001,0.028317991644144058,,
59.76304058000001,26596,3161,398921,126,15.0,398820,-26.984798431396484,0.001,0.015133608132600784,,
59.76197615000001,26600,3161,398981,126,15.0,398880,-27.069307327270508,0.001,0.018390728160738945,,
,,,399000,,,398899,-26.443269729614258,0.001,0.03441692143678665,59.746226539999995,15.0
59.7560087,26604,3162,399041,126,15.0,398940,-26.603845596313477,0.001,0.029889600351452827,,
59.77505476,26608,3163,399101,126,15.0,399000,-26.755481719970703,0.001,0.014408090151846409,,
59.78816071,26612,3163,399161,126,15.0,399060,-27.88140106201172,0.001,0.058529436588287354,,
59.80064646999999,26616,3163,399221,126,15.0,399120,-28.420269012451172,0.001,0.030659571290016174,,
59.77932262,26620,3164,399281,126,15.0,399180,-27.128585815429688,0.001,0.01687823235988617,,
59.76864984000001,26624,3164,399341,126,15.0,399240,-26.878246307373047,0.001,0.023506712168455124,,
59.76141235,26628,3164,399401,126,15.0,399300,-27.906085968017578,0.001,0.01725759357213974,,
59.757879230000015,26632,3165,399461,126,15.0,399360,-26.831100463867188,0.001,0.02771546132862568,,
,,,399500,,,399399,-25.725385665893555,0.001,0.02934543415904045,59.746226539999995,15.0
59.77243404999999,26636,3166,399521,126,15.0,399420,-27.446998596191406,0.001,0.035718679428100586,,
59.77629416,26640,3167,399581,126,15.0,399480,-29.626693725585938,0.001,0.017526991665363312,,
59.76470648,26644,3167,399641,126,15.0,399540,-27.64461326599121,0.001,0.01593385450541973,,
59.76559206000001,26648,3167,399701,126,15.0,399600,-26.87750816345215,0.001,0.024203404784202576,,
59.778005969999995,26652,3168,399761,126,15.0,399660,-27.43431282043457,0.001,0.07270453870296478,,
59.77152964,26656,3168,399821,126,15.0,399720,-27.368450164794922,0.001,0.06193692237138748,,
59.77016253000001,26660,3169,399881,126,15.0,399780,-25.924636840820312,0.001,0.04380681365728378,,
59.77581413,26664,3169,399941,126,15.0,399840,-29.506568908691406,0.001,0.025339258834719658,,
,,,400000,,,399899,-29.891136169433594,0.001,0.02668417990207672,59.746226539999995,15.0
59.785586390000006,26668,3170,400001,126,15.0,399900,-26.55404281616211,0.001,0.02291255071759224,,
59.78601613000001,26672,3171,400061,126,15.0,399960,-26.687904357910156,0.001,0.026512790471315384,,
59.810769799999996,26676,3171,400121,126,15.0,400020,-28.476253509521484,0.001,0.03986077010631561,,
59.80712835,26680,3171,400181,126,15.0,400080,-26.99854850769043,0.001,0.018197443336248398,,
59.80775960999999,26684,3172,400241,126,15.0,400140,-27.614452362060547,0.001,0.02154301293194294,,
59.80499278,26688,3172,400301,126,15.0,400200,-27.58157730102539,0.001,0.030867349356412888,,
59.80298494999999,26692,3172,400361,126,15.0,400260,-28.113122940063477,0.001,0.02818804234266281,,
59.79199219999999,26696,3173,400421,126,15.0,400320,-28.17972183227539,0.001,0.022584952414035797,,
59.78951172,26700,3173,400481,126,15.0,400380,-26.611698150634766,0.001,0.03843479976058006,,
,,,400500,,,400399,-28.05004119873047,0.001,0.018303781747817993,59.746226539999995,15.0
59.78038894000001,26704,3175,400541,126,15.0,400440,-25.961524963378906,0.001,0.04328001290559769,,
59.771201620000014,26708,3175,400601,126,15.0,400500,-27.71427345275879,0.001,0.024043317884206772,,
59.75765774000001,26712,3175,400661,126,15.0,400560,-26.94257354736328,0.001,0.0229780375957489,,
59.75962893,26716,3176,400721,126,15.0,400620,-26.008636474609375,0.001,0.03795277699828148,,
59.78761778000001,26720,3176,400781,126,15.0,400680,-27.539690017700195,0.001,0.022944405674934387,,
59.79871973,26724,3177,400841,126,15.0,400740,-28.124916076660156,0.001,0.01544515322893858,,
59.77334172999999,26728,3177,400901,126,15.0,400800,-27.595684051513672,0.001,0.021865181624889374,,
59.75851633,26732,3177,400961,126,15.0,400860,-25.781177520751953,0.001,0.07181945443153381,,
,,,401000,,,400899,-28.229684829711914,0.001,0.05929388105869293,59.746226539999995,15.0
59.7525594,26736,3178,401021,126,15.0,400920,-27.39425277709961,0.001,0.03592593967914581,,
59.755779700000005,26740,3179,401081,126,15.0,400980,-26.507827758789062,0.001,0.03736553341150284,,
59.766196980000004,26744,3179,401141,126,15.0,401040,-28.378549575805664,0.001,0.03627460449934006,,
59.753319980000015,26748,3180,401201,126,15.0,401100,-27.794776916503906,0.001,0.03473725542426109,,
59.74898143,26752,3180,401261,126,15.0,401160,-27.745121002197266,0.001,0.01349787600338459,,
59.734500569999994,26756,3180,401321,126,15.0,401220,-27.74808120727539,0.001,0.04001669958233833,,
59.730350230000006,26760,3181,401381,126,15.0,401280,-26.64694595336914,0.001,0.04965639114379883,,
59.73979993,26764,3181,401441,126,15.0,401340,-28.416305541992188,0.001,0.022615501657128334,,
,,,401500,,,401399,-28.988727569580078,0.001,0.043178949505090714,59.746226539999995,15.0
59.73365400000001,26768,3182,401501,126,15.0,401400,-26.104331970214844,0.001,0.015617896802723408,,
59.74798637000001,26772,3183,401561,126,15.0,401460,-26.414810180664062,0.001,0.04162827506661415,,
59.74887796,26776,3183,401621,126,15.0,401520,-25.705615997314453,0.001,0.042063869535923004,,
59.75764573000001,26780,3183,401681,126,15.0,401580,-26.315288543701172,0.001,0.03210381045937538,,
59.77611691000002,26784,3184,401741,126,15.0,401640,-28.055479049682617,0.001,0.017397966235876083,,
59.78806367,26788,3184,401801,126,15.0,401700,-27.462371826171875,0.001,0.03940526396036148,,
59.78853756999999,26792,3184,401861,126,15.0,401760,-28.635826110839844,0.001,0.017770200967788696,,
59.80390662000001,26796,3185,401921,126,15.0,401820,-26.466995239257812,0.001,0.020835181698203087,,
59.812012089999996,26800,3185,401981,126,15.0,401880,-29.784788131713867,0.001,0.014215044677257538,,
,,,402000,,,401899,-28.304168701171875,0.001,0.038641348481178284,59.746226539999995,15.0
59.815077970000004,26804,3186,402041,126,15.0,401940,-24.754953384399414,0.001,0.03506891429424286,,
59.82056988999999,26808,3187,402101,126,15.0,402000,-27.91527557373047,0.001,0.023271780461072922,,
59.828227010000006,26812,3187,402161,126,15.0,402060,-26.616273880004883,0.001,0.03668127581477165,,
59.802641569999984,26816,3187,402221,126,15.0,402120,-26.275318145751953,0.001,0.024842798709869385,,
59.79819658999999,26820,3188,402281,126,15.0,402180,-29.19397735595703,0.001,0.041148558259010315,,
59.779618630000016,26824,3188,402341,126,15.0,402240,-26.99066925048828,0.001,0.010168435052037239,,
59.792292010000004,26828,3189,402401,126,15.0,402300,-27.84880828857422,0.001,0.13652774691581726,,
59.79386598999999,26832,3189,402461,126,15.0,402360,-27.012887954711914,0.001,0.033484313637018204,,
,,,402500,,,402399,-27.18086814880371,0.001,0.04463545233011246,59.746226539999995,15.0
59.80406437,26836,3190,402521,126,15.0,402420,-27.52634620666504,0.001,0.03316125646233559,,
59.80073713000001,26840,3190,402581,126,15.0,402480,-26.060773849487305,0.001,0.014825992286205292,,
59.815737340000005,26844,3191,402641,126,15.0,402540,-27.00436782836914,0.001,0.024700677022337914,,
59.82867806,26848,3191,402701,126,15.0,402600,-26.66586685180664,0.001,0.048517484217882156,,
59.83487537999999,26852,3192,402761,126,15.0,402660,-27.963655471801758,0.001,0.020976517349481583,,
59.8321412,26856,3192,402821,126,15.0,402720,-28.343151092529297,0.001,0.02623961865901947,,
59.8444153,26860,3192,402881,126,15.0,402780,-26.508333206176758,0.001,0.036618709564208984,,
59.83908794,26864,3193,402941,126,15.0,402840,-27.455358505249023,0.001,0.039963461458683014,,
,,,403000,,,402899,-26.557971954345703,0.001,0.043310388922691345,59.746226539999995,15.0
59.82752884999999,26868,3194,403001,126,15.0,402900,-26.966733932495117,0.001,0.02234080620110035,,
59.82137559999999,26872,3194,403061,126,15.0,402960,-28.788843154907227,0.001,0.04017982259392738,,
59.81772571000001,26876,3194,403121,126,15.0,403020,-27.71234130859375,0.001,0.02927350252866745,,
59.81202686,26880,3195,403181,126,15.0,403080,-28.657413482666016,0.001,0.03187892958521843,,
59.79981299999999,26884,3195,403241,126,15.0,403140,-28.314910888671875,0.001,0.03323248401284218,,
59.79137152000001,26888,3196,403301,126,15.0,403200,-28.677528381347656,0.001,0.01193920150399208,,
59.78445448,26892,3196,403361,126,15.0,403260,-27.15994644165039,0.001,0.023108121007680893,,
59.78525873,26896,3196,403421,126,15.0,403320,-28.568309783935547,0.001,0.013626232743263245,,
59.780443510000005,26900,3197,403481,126,15.0,403380,-27.549854278564453,0.001,0.03877302259206772,,
,,,403500,,,403399,-28.246768951416016,0.001,0.02860669046640396,59.746226539999995,15.0
59.79281085,26904,3198,403541,126,15.0,403440,-27.40972900390625,0.001,0.02231651358306408,,
59.77950276999999,26908,3198,403601,126,15.0,403500,-28.20991325378418,0.001,0.016973618417978287,,
59.764426279999995,26912,3199,403661,126,15.0,403560,-28.277931213378906,0.001,0.016660161316394806,,
59.76871093000002,26916,3199,403721,126,15.0,403620,-26.815662384033203,0.001,0.03725253418087959,,
59.76462684999999,26920,3199,403781,126,15.0,403680,-27.440393447875977,0.001,0.03267364203929901,,
59.77808340000001,26924,3200,403841,126,15.0,403740,-26.490779876708984,0.001,0.015572795644402504,,
59.767122139999984,26928,3200,403901,126,15.0,403800,-27.214717864990234,0.001,0.020359409973025322,,
59.777030859999996,26932,3201,403961,126,15.0,403860,-27.755733489990234,0.001,0.016633566468954086,,
,,,404000,,,403899,-27.60713005065918,0.001,0.031145811080932617,59.746226539999995,15.0
59.75811039,26936,3202,404021,126,15.0,403920,-27.947980880737305,0.001,0.021775729954242706,,
59.753784369999984,26940,3202,404081,126,15.0,403980,-26.194011688232422,0.001,0.03526103496551514,,
59.74149754,26944,3202,404141,126,15.0,404040,-28.75188446044922,0.001,0.045403704047203064,,
59.73088833,26948,3203,404201,126,15.0,404100,-28.99399185180664,0.001,0.019544081762433052,,
59.722666010000005,26952,3203,404261,126,15.0,404160,-26.58367919921875,0.001,0.04025615006685257,,
59.72618195999999,26956,3204,404321,126,15.0,404220,-26.617408752441406,0.001,0.04635351896286011,,
59.73229111999999,26960,3204,404381,126,15.0,404280,-28.73524284362793,0.001,0.02013896033167839,,
59.73345260000001,26964,3204,404441,126,15.0,404340,-26.796653747558594,0.001,0.04309362173080444,,
,,,404500,,,404399,-26.562183380126953,0.001,0.04772087186574936,59.746226539999995,15.0
59.745822960000005,26968,3205,404501,126,15.0,404400,-27.33456039428711,0.001,0.025149334222078323,,
59.744502280000006,26972,3206,404561,126,15.0,404460,-28.073776245117188,0.001,0.022775381803512573,,
59.74763972999999,26976,3206,404621,126,15.0,404520,-26.123706817626953,0.001,0.07832908630371094,,
59.73218527999998,26980,3207,404681,126,15.0,404580,-27.478601455688477,0.001,0.041099030524492264,,
59.72537851999999,26984,3207,404741,126,15.0,404640,-28.804697036743164,0.001,0.021617833524942398,,
59.71731374,26988,3207,404801,126,15.0,404700,-26.55230712890625,0.001,0.040722303092479706,,
59.71434155,26992,3208,404861,126,15.0,404760,-29.6435489654541,0.001,0.04216628521680832,,
59.70550935,26996,3208,404921,126,15.0,404820,-25.608089447021484,0.001,0.06937835365533829,,
59.70896273,27000,3208,404981,126,15.0,404880,-26.618253707885742,0.001,0.023280704393982887,,
,,,405000,,,404899,-26.673484802246094,0.001,0.018057964742183685,59.746226539999995,15.0
59.7146892,27004,3210,405041,126,15.0,404940,-28.170467376708984,0.001,0.26876693964004517,,
59.73287922999999,27008,3210,405101,126,15.0,405000,-26.200267791748047,0.001,0.020087961107492447,,
59.75463075,27012,3210,405161,126,15.0,405060,-29.056047439575195,0.001,0.06426306068897247,,
59.76773779999999,27016,3211,405221,126,15.0,405120,-26.418212890625,0.001,0.06712460517883301,,
59.76680435000001,27020,3211,405281,126,15.0,405180,-27.466751098632812,0.001,0.07278542220592499,,
59.764150089999994,27024,3211,405341,126,15.0,405240,-27.00867462158203,0.001,0.020004913210868835,,
59.77889503,27028,3212,405401,126,15.0,405300,-25.28868865966797,0.001,0.019583016633987427,,
59.750518709999994,27032,3212,405461,126,15.0,405360,-27.151660919189453,0.001,0.010463523678481579,,
,,,405500,,,405399,-26.18978500366211,0.001,0.045574940741062164,59.746226539999995,15.0
59.74687434,27036,3213,405521,126,15.0,405420,-28.902036666870117,0.001,0.03104051575064659,,
59.74187238,27040,3214,405581,126,15.0,405480,-26.6634521484375,0.001,0.027979252859950066,,
59.74244744000001,27044,3214,405641,126,15.0,405540,-26.98478126525879,0.001,0.03996611014008522,,
59.7494265,27048,3215,405701,126,15.0,405600,-28.68755531311035,0.001,0.07564100623130798,,
59.75462853000001,27052,3215,405761,126,15.0,405660,-28.35773468017578,0.001,0.0317951962351799,,
59.75128253000002,27056,3215,405821,126,15.0,405720,-28.270586013793945,0.001,0.02222868800163269,,
59.74490044,27060,3216,405881,126,15.0,405780,-27.449668884277344,0.001,0.017984680831432343,,
59.72223205,27064,3216,405941,126,15.0,405840,-25.656082153320312,0.001,0.08608163148164749,,
,,,406000,,,405899,-26.336530685424805,0.001,0.017711114138364792,59.746226539999995,15.0
59.72547264000001,27068,3217,406001,126,15.0,405900,-26.957061767578125,0.001,0.024751998484134674,,
59.72808927999999,27072,3217,406061,126,15.0,405960,-26.14706802368164,0.001,0.055215947329998016,,
59.74062197999999,27076,3218,406121,126,15.0,406020,-25.63999366760254,0.001,0.013818605802953243,,
59.75612875000001,27080,3218,406181,126,15.0,406080,-25.390892028808594,0.001,0.013621957041323185,,
59.7631114,27084,3219,406241,126,15.0,406140,-27.50381088256836,0.001,0.027135420590639114,,
59.7549395,27088,3219,406301,126,15.0,406200,-25.86255645751953,0.001,0.03645695373415947,,
59.749324509999994,27092,3219,406361,126,15.0,406260,-26.793292999267578,0.001,0.03256141394376755,,
59.752566859999995,27096,3220,406421,126,15.0,406320,-27.606855392456055,0.001,0.014851793646812439,,
59.75151385,27100,3220,406481,126,15.0,406380,-28.167381286621094,0.001,0.0245109461247921,,
,,,406500,,,406399,-27.554706573486328,0.001,0.01822703145444393,59.746226539999995,15.0
59.72396981,27104,3221,406541,126,15.0,406440,-27.908109664916992,0.001,0.01934981346130371,,
59.71046702999999,27108,3222,406601,126,15.0,406500,-27.5892391204834,0.001,0.09617317467927933,,
59.6946967,27112,3222,406661,126,15.0,406560,-28.509164810180664,0.001,0.016141142696142197,,
59.69411446,27116,3222,406721,126,15.0,406620,-27.198997497558594,0.001,0.06202740967273712,,
59.676125840000005,27120,3223,406781,126,15.0,406680,-28.443401336669922,0.001,0.029570620507001877,,
59.68376901,27124,3223,406841,126,15.0,406740,-27.130027770996094,0.001,0.016782134771347046,,
59.67036915,27128,3223,406901,126,15.0,406800,-25.525360107421875,0.001,0.01916932687163353,,
59.680616439999994,27132,3224,406961,126,15.0,406860,-27.665332794189453,0.001,0.015110189095139503,,
,,,407000,,,406899,-28.227249145507812,0.001,0.02697887271642685,59.746226539999995,15.0
59.68671525999999,27136,3225,407021,126,15.0,406920,-26.796133041381836,0.001,0.014223924838006496,,
59.69184076,27140,3225,407081,126,15.0,406980,-26.471155166625977,0.001,0.05492285639047623,,
59.67068412,27144,3226,407141,126,15.0,407040,-26.53480339050293,0.001,0.018957946449518204,,
59.671161659999996,27148,3226,407201,126,15.0,407100,-27.49664306640625,0.001,0.018225833773612976,,
59.68090257,27152,3226,407261,126,15.0,407160,-26.349773406982422,0.001,0.13745886087417603,,
59.693561069999994,27156,3227,407321,126,15.0,407220,-28.014659881591797,0.001,0.040672414004802704,,
59.688573080000005,27160,3227,407381,126,15.0,407280,-26.023221969604492,0.001,0.026249967515468597,,
