train/critic_loss,train/n_updates,time/time_elapsed,time/total_timesteps,train/actor_loss,train/learning_rate,time/episodes,rollout/ep_rew_mean,rollout/ep_len_mean,time/fps,eval/mean_ep_length,eval/mean_reward
0.08059170097112656,13899,,14000,21.195537567138672,0.001,,,,,100.0,-53.31883783999999
,,138,14000,,,140,-52.16187558000001,100.0,101,,
0.10166674852371216,14299,140,14400,21.762845993041992,0.001,144,-51.84827310000001,100.0,102,,
0.11957985162734985,14399,,14500,21.899410247802734,0.001,,,,,100.0,-58.60727758
0.0924963653087616,14699,144,14800,22.379600524902344,0.001,148,-51.37120324000001,100.0,102,,
0.11207793653011322,14899,,15000,22.593111038208008,0.001,,,,,100.0,-57.625197099999994
0.1120826005935669,15099,148,15200,22.6223201751709,0.001,152,-50.94134021,100.0,102,,
0.09934449195861816,15399,,15500,23.158374786376953,0.001,,,,,100.0,-46.450480660000004
0.115784652531147,15499,153,15600,23.15212631225586,0.001,156,-50.54484066999999,100.0,101,,
0.11951994150876999,15899,,16000,23.763240814208984,0.001,,,,,100.0,-47.9153188
,,157,16000,,,160,-50.21207184,100.0,101,,
0.1372894048690796,16299,159,16400,24.19308853149414,0.001,164,-49.84781526,100.0,102,,
0.13986307382583618,16399,,16500,24.565513610839844,0.001,,,,,100.0,-46.471906120000014
0.15280169248580933,16699,163,16800,24.863269805908203,0.001,168,-49.708506729999996,100.0,102,,
0.10727089643478394,16899,,17000,24.43385887145996,0.001,,,,,100.0,-54.96702408
0.10442645847797394,17099,168,17200,25.155982971191406,0.001,172,-49.64555480999999,100.0,102,,
0.11108988523483276,17399,,17500,25.523487091064453,0.001,,,,,100.0,-55.5572224
0.11586383730173111,17499,172,17600,25.476259231567383,0.001,176,-50.282850929999995,100.0,101,,
0.11814423650503159,17899,,18000,26.1416072845459,0.001,,,,,100.0,-53.2993218
,,176,18000,,,180,-50.78256504,100.0,101,,
0.129041850566864,18299,178,18400,26.597179412841797,0.001,184,-50.67346048999999,100.0,102,,
0.10674406588077545,18399,,18500,26.981029510498047,0.001,,,,,100.0,-46.33776392
0.14426369965076447,18699,183,18800,26.92095184326172,0.001,188,-50.76199551999999,100.0,102,,
0.0925360918045044,18899,,19000,27.133628845214844,0.001,,,,,100.0,-45.842166399999996
0.08345823734998703,19099,187,19200,27.342449188232422,0.001,192,-50.5949496,100.0,102,,
0.10507519543170929,19399,,19500,27.513256072998047,0.001,,,,,100.0,-46.27766506000001
0.09521782398223877,19499,191,19600,28.056955337524414,0.001,196,-50.701622150000006,100.0,102,,
0.07498367130756378,19899,,20000,27.776308059692383,0.001,,,,,100.0,-51.162062940000006
,,196,20000,,,200,-50.45844767,100.0,101,,
0.08424757421016693,20299,198,20400,28.314128875732422,0.001,204,-50.310856470000004,100.0,102,,
0.09553036093711853,20399,,20500,28.501300811767578,0.001,,,,,100.0,-47.12285732
0.09363646805286407,20699,202,20800,28.576635360717773,0.001,208,-49.835275689999996,100.0,102,,
0.12705622613430023,20899,,21000,28.673843383789062,0.001,,,,,100.0,-46.84492333999999
0.07856979966163635,21099,206,21200,28.90904998779297,0.001,212,-49.94843707,100.0,102,,
0.06956025958061218,21399,,21500,29.30363655090332,0.001,,,,,100.0,-47.16531012
0.0716460794210434,21499,211,21600,29.203144073486328,0.001,216,-49.5568,100.0,102,,
0.08058182895183563,21899,,22000,29.289812088012695,0.001,,,,,100.0,-49.60823796
,,215,22000,,,220,-49.21365178999999,100.0,102,,
0.09872951358556747,22299,217,22400,30.06977653503418,0.001,224,-49.27183029999999,100.0,103,,
0.11167126893997192,22399,,22500,29.763233184814453,0.001,,,,,100.0,-52.224527099999996
0.0859210193157196,22699,221,22800,29.88561248779297,0.001,228,-49.25315347000001,100.0,102,,
0.08671482652425766,22899,,23000,30.214885711669922,0.001,,,,,100.0,-51.34526906
0.09573523700237274,23099,225,23200,30.335865020751953,0.001,232,-49.34385446000001,100.0,102,,
0.10440476983785629,23399,,23500,30.931659698486328,0.001,,,,,100.0,-47.6516926
0.09257712215185165,23499,230,23600,30.563289642333984,0.001,236,-49.399984130000014,100.0,102,,
0.08714187890291214,23899,,24000,30.799823760986328,0.001,,,,,100.0,-48.35012176
,,234,24000,,,240,-49.42672493999999,100.0,102,,
0.0959056168794632,24299,236,24400,31.30038833618164,0.001,244,-49.138685439999996,100.0,103,,
0.07174175977706909,24399,,24500,31.38686752319336,0.001,,,,,100.0,-46.94294094000001
0.11391253024339676,24699,240,24800,31.73739242553711,0.001,248,-48.99245077,100.0,103,,
0.08123534917831421,24899,,25000,31.88250732421875,0.001,,,,,100.0,-47.038632
0.08383485674858093,25099,245,25200,32.01837158203125,0.001,252,-48.89997573999999,100.0,102,,
0.10820095241069794,25399,,25500,32.15337371826172,0.001,,,,,100.0,-47.188254
0.11495045572519302,25499,249,25600,32.181243896484375,0.001,256,-48.99337998,100.0,102,,
0.06845580786466599,25899,,26000,32.682960510253906,0.001,,,,,100.0,-57.00276078000001
,,253,26000,,,260,-49.04395562999999,100.0,102,,
0.09352973103523254,26299,255,26400,33.182579040527344,0.001,264,-49.14484775000001,100.0,103,,
0.06777376681566238,26399,,26500,33.03810119628906,0.001,,,,,100.0,-49.42086525999999
0.10123556852340698,26699,259,26800,33.349639892578125,0.001,268,-48.86131047000001,100.0,103,,
0.07290517538785934,26899,,27000,33.39565658569336,0.001,,,,,100.0,-46.7641867
0.13327887654304504,27099,264,27200,33.23754119873047,0.001,272,-48.75636273,100.0,102,,
0.08294010162353516,27399,,27500,32.94953155517578,0.001,,,,,100.0,-49.102816520000005
0.10366901755332947,27499,268,27600,33.25318908691406,0.001,276,-48.32464231,100.0,102,,
0.06586483120918274,27899,,28000,34.270774841308594,0.001,,,,,100.0,-48.013796899999996
,,273,28000,,,280,-47.96656066999999,100.0,102,,
0.10012011975049973,28299,274,28400,33.933753967285156,0.001,284,-47.70932843,100.0,103,,
0.10772179067134857,28399,,28500,34.075958251953125,0.001,,,,,100.0,-49.56059356
0.1067502498626709,28699,279,28800,34.102561950683594,0.001,288,-47.51955239,100.0,103,,
0.09176776558160782,28899,,29000,34.23511505126953,0.001,,,,,100.0,-46.703465619999996
0.09092289954423904,29099,283,29200,34.60519790649414,0.001,292,-47.320712979999996,100.0,102,,
0.09505780041217804,29399,,29500,34.90591049194336,0.001,,,,,100.0,-46.043234240000004
0.10296107828617096,29499,287,29600,34.8330078125,0.001,296,-47.282193859999985,100.0,102,,
0.10188267379999161,29899,,30000,34.90880584716797,0.001,,,,,100.0,-46.7694699
,,292,30000,,,300,-47.59639288,100.0,102,,
0.11033960431814194,30299,293,30400,35.166969299316406,0.001,304,-47.14847768999999,100.0,103,,
0.11961876600980759,30399,,30500,35.5981559753418,0.001,,,,,100.0,-60.31716057999999
0.11012769490480423,30699,298,30800,35.74970245361328,0.001,308,-47.52655293000001,100.0,103,,
0.10083651542663574,30899,,31000,35.64931869506836,0.001,,,,,100.0,-54.34811991999999
0.1026434525847435,31099,302,31200,35.731170654296875,0.001,312,-47.84668415,100.0,103,,
0.06929396837949753,31399,,31500,35.960472106933594,0.001,,,,,100.0,-50.3840707
0.09679915010929108,31499,306,31600,35.95379638671875,0.001,316,-48.10288555999998,100.0,102,,
0.08031179010868073,31899,,32000,36.52154541015625,0.001,,,,,100.0,-45.56592721999999
,,311,32000,,,320,-48.20314578999999,100.0,102,,
0.09729024022817612,32299,313,32400,36.59648513793945,0.001,324,-47.984469690000005,100.0,103,,
0.12950299680233002,32399,,32500,36.54547882080078,0.001,,,,,100.0,-45.705296440000005
0.09573429077863693,32699,317,32800,36.35746383666992,0.001,328,-47.77070030000001,100.0,103,,
0.08581417798995972,32899,,33000,36.700782775878906,0.001,,,,,100.0,-45.22420124
0.09414883702993393,33099,321,33200,36.712547302246094,0.001,332,-47.49798933000002,100.0,103,,
0.08598392456769943,33399,,33500,36.95314025878906,0.001,,,,,100.0,-44.748506799999994
