rollout/ep_len_mean,train/ent_coef_loss,time/fps,train/actor_loss,rollout/ep_rew_mean,time/episodes,train/ent_coef,time/total_timesteps,train/critic_loss,time/time_elapsed,train/n_updates,train/learning_rate,eval/mean_ep_length,eval/mean_reward
100.0,0.7329568862915039,36,33.614402770996094,-34.399393370000006,2496,0.007827015593647957,249600,0.008960669860243797,6820,249499,0.0003,,
,-0.16801005601882935,,34.05510711669922,,,0.007791387382894754,250000,0.01215034443885088,,249899,0.0003,100.0,-32.12514634
100.0,,36,,-34.62692662999999,2500,,250000,,6832,,,,
100.0,0.31609225273132324,36,33.36463928222656,-34.55567492,2504,0.007838253863155842,250400,0.011633597314357758,6837,250299,0.0003,,
,-0.9067937731742859,,34.434356689453125,,,0.007841741666197777,250500,0.013768060132861137,,250399,0.0003,100.0,-32.710918580000005
100.0,0.6076020002365112,36,34.08296203613281,-34.69943844,2508,0.007884417660534382,250800,0.01098683476448059,6850,250699,0.0003,,
,0.15732523798942566,,33.915748596191406,,,0.007787784561514854,251000,0.013930183835327625,,250899,0.0003,100.0,-32.60480355999999
100.0,-0.1426275074481964,36,33.733917236328125,-34.669105730000005,2512,0.007870005443692207,251200,0.01223006658256054,6862,251099,0.0003,,
,0.31560570001602173,,33.223114013671875,,,0.00784878246486187,251500,0.010366166010499,,251399,0.0003,100.0,-32.28961152
100.0,0.5228027701377869,36,34.201168060302734,-34.695284640000004,2516,0.007823307067155838,251600,0.013170055113732815,6875,251499,0.0003,,
,0.8857831358909607,,33.84439468383789,,,0.007897003553807735,252000,0.011021319776773453,,251899,0.0003,100.0,-32.53562682
100.0,,36,,-34.746838630000006,2520,,252000,,6887,,,,
100.0,-0.45038333535194397,36,33.80120849609375,-34.72806733,2524,0.007843372412025928,252400,0.01135261170566082,6892,252299,0.0003,,
,0.8392587900161743,,33.369789123535156,,,0.007757344748824835,252500,0.010060599073767662,,252399,0.0003,100.0,-32.51948838
100.0,-0.543384850025177,36,33.88085174560547,-34.663350429999994,2528,0.007790908217430115,252800,0.01007995568215847,6905,252699,0.0003,,
,0.6224642992019653,,33.17820358276367,,,0.0077445716597139835,253000,0.01396537572145462,,252899,0.0003,100.0,-32.48913292
100.0,0.9772143363952637,36,33.51885223388672,-34.72444641,2532,0.007673988118767738,253200,0.011074909940361977,6917,253099,0.0003,,
,-1.1284173727035522,,33.69279479980469,,,0.007727440912276506,253500,0.009254250675439835,,253399,0.0003,100.0,-32.50136491999999
100.0,-0.7613976001739502,36,34.05805969238281,-34.819270460000006,2536,0.007680471520870924,253600,0.01436440646648407,6930,253499,0.0003,,
,1.0856527090072632,,33.684608459472656,,,0.0077521237544715405,254000,0.016635283827781677,,253899,0.0003,100.0,-32.41553304
100.0,,36,,-34.78318234000001,2540,,254000,,6943,,,,
100.0,1.3126029968261719,36,33.52517318725586,-34.90817397,2544,0.007715143729001284,254400,0.011341650038957596,6947,254299,0.0003,,
,-0.21838390827178955,,33.8959846496582,,,0.007737340405583382,254500,0.012428635731339455,,254399,0.0003,100.0,-33.01382546
100.0,0.18346965312957764,36,33.53470230102539,-34.92804243,2548,0.007739144843071699,254800,0.01058114878833294,6960,254699,0.0003,,
,-0.05103060603141785,,33.821449279785156,,,0.007733014412224293,255000,0.014096873812377453,,254899,0.0003,100.0,-32.54437034
100.0,-0.21797014772891998,36,33.7142219543457,-34.91425365,2552,0.007827217690646648,255200,0.014873605221509933,6972,255099,0.0003,,
,-0.05689038336277008,,33.70545959472656,,,0.007697028107941151,255500,0.015668082982301712,,255399,0.0003,100.0,-32.13941692
100.0,0.2883303761482239,36,33.164642333984375,-34.87604936,2556,0.007733718492090702,255600,0.008788256905972958,6985,255499,0.0003,,
,1.137329339981079,,34.20583724975586,,,0.007842961698770523,256000,0.011808289214968681,,255899,0.0003,100.0,-32.36844044
100.0,,36,,-34.86731988,2560,,256000,,6997,,,,
100.0,0.23971323668956757,36,34.04106140136719,-34.87930393,2564,0.0077666607685387135,256400,0.010236050933599472,7002,256299,0.0003,,
,-0.9845007658004761,,33.363773345947266,,,0.007742806803435087,256500,0.012170739471912384,,256399,0.0003,100.0,-32.26491894
100.0,-0.2768430709838867,36,33.24578094482422,-34.75007024999999,2568,0.007845310494303703,256800,0.009446024894714355,7014,256699,0.0003,,
,-0.013268321752548218,,33.11338424682617,,,0.007885154336690903,257000,0.010192185640335083,,256899,0.0003,100.0,-32.24027409999999
100.0,-0.3585669994354248,36,32.9221305847168,-34.81507519000001,2572,0.00785886775702238,257200,0.012720370665192604,7027,257099,0.0003,,
,-1.1413822174072266,,33.50677490234375,,,0.007903705351054668,257500,0.012125534936785698,,257399,0.0003,100.0,-32.39455046
100.0,0.7355704307556152,36,34.336021423339844,-34.85464426,2576,0.007882106117904186,257600,0.01282637007534504,7040,257499,0.0003,,
,-0.47593146562576294,,33.7001953125,,,0.007788412272930145,258000,0.009652062319219112,,257899,0.0003,100.0,-32.505018820000004
100.0,,36,,-34.62787737,2580,,258000,,7052,,,,
100.0,-0.17493748664855957,36,33.44964599609375,-34.51171014,2584,0.007783485576510429,258400,0.010820240713655949,7057,258299,0.0003,,
,0.5580092668533325,,32.960548400878906,,,0.007798791863024235,258500,0.008927088230848312,,258399,0.0003,100.0,-32.42500594
100.0,-0.41493529081344604,36,33.490943908691406,-34.394614370000006,2588,0.007815927267074585,258800,0.01034637726843357,7069,258699,0.0003,,
,-0.16586844623088837,,33.27698516845703,,,0.007856885902583599,259000,0.010479326359927654,,258899,0.0003,100.0,-31.9906671
100.0,-0.0448785126209259,36,33.5549201965332,-34.44847373,2592,0.007788820657879114,259200,0.010936439037322998,7082,259099,0.0003,,
,0.14619675278663635,,33.65325927734375,,,0.007787494454532862,259500,0.010452908463776112,,259399,0.0003,100.0,-32.81931264
100.0,0.06438469886779785,36,33.62458801269531,-34.522941960000004,2596,0.0077825612388551235,259600,0.012066087685525417,7094,259499,0.0003,,
,-1.6681073904037476,,33.335662841796875,,,0.00776388356462121,260000,0.014485377818346024,,259899,0.0003,100.0,-32.242656600000004
100.0,,36,,-34.26200296,2600,,260000,,7107,,,,
100.0,-0.5791255235671997,36,33.796382904052734,-34.48714248000001,2604,0.007788749877363443,260400,0.012230804190039635,7111,260299,0.0003,,
,-1.0489263534545898,,33.55332946777344,,,0.00779672060161829,260500,0.014948227442800999,,260399,0.0003,100.0,-32.19184246
100.0,0.4674302935600281,36,33.44688415527344,-34.476724420000004,2608,0.007747977506369352,260800,0.011331194080412388,7124,260699,0.0003,,
,0.013565421104431152,,33.50733184814453,,,0.007731727324426174,261000,0.00874320138245821,,260899,0.0003,100.0,-32.38698944
100.0,-1.3169639110565186,36,32.83610534667969,-34.47781163,2612,0.007693435996770859,261200,0.010597812943160534,7136,261099,0.0003,,
,0.4468616843223572,,33.73377990722656,,,0.007771247066557407,261500,0.013699661940336227,,261399,0.0003,100.0,-32.41306692
100.0,-0.23082751035690308,36,33.1161003112793,-34.508389910000005,2616,0.00783094298094511,261600,0.011078042909502983,7149,261499,0.0003,,
,0.9146633148193359,,33.704689025878906,,,0.007728494703769684,262000,0.01171796303242445,,261899,0.0003,100.0,-32.659491859999996
100.0,,36,,-34.43135762,2620,,262000,,7161,,,,
100.0,-0.16181045770645142,36,33.31675338745117,-34.38312006,2624,0.007669960148632526,262400,0.011102559044957161,7166,262299,0.0003,,
,0.29896074533462524,,33.229835510253906,,,0.00761402165517211,262500,0.012161151506006718,,262399,0.0003,100.0,-32.344656660000005
100.0,0.8745542764663696,36,33.82096862792969,-34.35011059000001,2628,0.007629304192960262,262800,0.012537652626633644,7179,262699,0.0003,,
,1.0666124820709229,,33.43931579589844,,,0.007672458421438932,263000,0.01006275974214077,,262899,0.0003,100.0,-32.00708188
100.0,-0.13502049446105957,36,33.472354888916016,-34.25672383999999,2632,0.007752581965178251,263200,0.012525798752903938,7191,263099,0.0003,,
,0.2233504056930542,,33.49995040893555,,,0.007715838961303234,263500,0.015666287392377853,,263399,0.0003,100.0,-32.51645216
100.0,0.6005275845527649,36,33.40420150756836,-34.03693918,2636,0.007707811426371336,263600,0.011721421964466572,7204,263499,0.0003,,
,0.0776536762714386,,33.944007873535156,,,0.007646498270332813,264000,0.009405232965946198,,263899,0.0003,100.0,-32.29974982
100.0,,36,,-34.214763330000004,2640,,264000,,7216,,,,
100.0,1.2341382503509521,36,33.960289001464844,-33.90174412999999,2644,0.007731354795396328,264400,0.010453076101839542,7221,264299,0.0003,,
,-1.0498886108398438,,33.649635314941406,,,0.007741943001747131,264500,0.018393712118268013,,264399,0.0003,100.0,-32.2116666
100.0,0.6118265390396118,36,34.02141571044922,-33.93841761,2648,0.007796951103955507,264800,0.014322714880108833,7234,264699,0.0003,,
,0.5013269186019897,,33.38031005859375,,,0.007857837714254856,265000,0.01366506703197956,,264899,0.0003,100.0,-32.3734564
100.0,-0.08770047128200531,36,33.658233642578125,-34.02030593,2652,0.0078055071644485,265200,0.0109290461987257,7246,265099,0.0003,,
,0.7703896164894104,,33.62883758544922,,,0.007742873392999172,265500,0.014109401032328606,,265399,0.0003,100.0,-32.08413252
100.0,0.6635907888412476,36,33.31755828857422,-33.95681949,2656,0.007751902099698782,265600,0.011062249541282654,7258,265499,0.0003,,
,-0.296608030796051,,33.303409576416016,,,0.007701140362769365,266000,0.00930605549365282,,265899,0.0003,100.0,-32.1415635
100.0,,36,,-33.887385370000004,2660,,266000,,7271,,,,
100.0,0.1645081341266632,36,33.618629455566406,-33.94006106,2664,0.007595082279294729,266400,0.010548895224928856,7275,266299,0.0003,,
,0.12482544779777527,,33.35039520263672,,,0.007541448809206486,266500,0.012895341031253338,,266399,0.0003,100.0,-32.126448960000005
100.0,0.3412894010543823,36,33.12694549560547,-34.123854480000006,2668,0.007585020735859871,266800,0.007905283942818642,7288,266699,0.0003,,
,0.48484352231025696,,33.56767654418945,,,0.007658097892999649,267000,0.011571744456887245,,266899,0.0003,100.0,-32.35589372
100.0,-0.5781079530715942,36,33.35588836669922,-34.03552507,2672,0.007638189010322094,267200,0.013390593230724335,7300,267099,0.0003,,
,1.0198944807052612,,33.70036315917969,,,0.0076001794077456,267500,0.013429736718535423,,267399,0.0003,100.0,-32.54368004
100.0,-0.4813269376754761,36,33.09988784790039,-34.151846860000006,2676,0.007588985841721296,267600,0.014754654839634895,7313,267499,0.0003,,
,0.20582719147205353,,33.491573333740234,,,0.00758525962010026,268000,0.01869986206293106,,267899,0.0003,100.0,-32.59039638
100.0,,36,,-34.2429443,2680,,268000,,7325,,,,
100.0,0.42630958557128906,36,33.27611541748047,-34.31432842,2684,0.007588475476950407,268400,0.008970506489276886,7330,268299,0.0003,,
,-0.15014944970607758,,33.2171630859375,,,0.007656505797058344,268500,0.010997416451573372,,268399,0.0003,100.0,-33.36210588
100.0,-0.6897449493408203,36,33.297489166259766,-34.44152545,2688,0.007625790312886238,268800,0.009753579273819923,7342,268699,0.0003,,
,0.5909753441810608,,33.26799011230469,,,0.007595289032906294,269000,0.009942980483174324,,268899,0.0003,100.0,-32.610943879999994
100.0,0.7495738863945007,36,32.78923416137695,-34.44289165,2692,0.007589749991893768,269200,0.01100539043545723,7355,269099,0.0003,,
,-0.7348142266273499,,33.338172912597656,,,0.007549194619059563,269500,0.01162225753068924,,269399,0.0003,100.0,-32.106696480000004
100.0,-0.020582951605319977,36,33.17705535888672,-34.219001129999995,2696,0.007629336789250374,269600,0.01042931154370308,7367,269499,0.0003,,
,1.222398042678833,,33.33305358886719,,,0.007646140642464161,270000,0.013602050021290779,,269899,0.0003,100.0,-32.19075161999999
100.0,,36,,-34.3161222,2700,,270000,,7380,,,,
100.0,0.3037910461425781,36,33.46757507324219,-34.08586742000001,2704,0.00767500139772892,270400,0.009495817124843597,7384,270299,0.0003,,
,-1.1933391094207764,,33.34885025024414,,,0.007694052066653967,270500,0.009242214262485504,,270399,0.0003,100.0,-32.205126220000004
100.0,0.2234797179698944,36,32.82171630859375,-34.081458080000004,2708,0.007587729953229427,270800,0.011399656534194946,7397,270699,0.0003,,
,-0.8303788900375366,,33.08156204223633,,,0.007617311552166939,271000,0.008112105540931225,,270899,0.0003,100.0,-32.407625280000005
100.0,0.612419843673706,36,32.56262969970703,-34.0903015,2712,0.007603021804243326,271200,0.008352364413440228,7409,271099,0.0003,,
,-0.058725982904434204,,33.13302993774414,,,0.0076976558193564415,271500,0.011090295389294624,,271399,0.0003,100.0,-31.86057272
100.0,-0.6827629804611206,36,32.80004119873047,-34.062514039999996,2716,0.0077307322062551975,271600,0.012319817207753658,7421,271499,0.0003,,
,-0.21364250779151917,,33.03223419189453,,,0.007695941720157862,272000,0.010363548994064331,,271899,0.0003,100.0,-32.40183538000001
100.0,,36,,-34.107072439999996,2720,,272000,,7434,,,,
100.0,-1.5058319568634033,36,33.19445037841797,-34.17157602,2724,0.007685317657887936,272400,0.009722682647407055,7438,272299,0.0003,,
,0.9782910943031311,,33.62910461425781,,,0.007661914452910423,272500,0.007186529692262411,,272399,0.0003,100.0,-32.235263419999995
100.0,0.4923675060272217,36,33.47678756713867,-34.33540569,2728,0.007714076898992062,272800,0.009567659348249435,7451,272699,0.0003,,
,0.04188135266304016,,33.64739227294922,,,0.007652874104678631,273000,0.010543247684836388,,272899,0.0003,100.0,-32.22208614
100.0,0.22448639571666718,36,33.348289489746094,-34.36262978,2732,0.007650586776435375,273200,0.0112644387409091,7463,273099,0.0003,,
,0.33183106780052185,,33.54533386230469,,,0.007671964354813099,273500,0.010858110152184963,,273399,0.0003,100.0,-32.28975432
100.0,-1.0438700914382935,36,32.983421325683594,-34.46784496,2736,0.007644427474588156,273600,0.010536296293139458,7476,273499,0.0003,,
,0.2814050316810608,,33.21839141845703,,,0.00771999079734087,274000,0.01587093248963356,,273899,0.0003,100.0,-32.376439
100.0,,36,,-34.320901830000004,2740,,274000,,7488,,,,
100.0,0.8029855489730835,36,33.38531494140625,-34.33276489,2744,0.007652151398360729,274400,0.007999222725629807,7493,274299,0.0003,,
,-0.9953564405441284,,32.81251525878906,,,0.007690296042710543,274500,0.008248522877693176,,274399,0.0003,100.0,-32.569408859999996
100.0,0.2760513424873352,36,32.99687957763672,-34.25940214,2748,0.007630308158695698,274800,0.009268956258893013,7505,274699,0.0003,,
,0.5944573879241943,,33.681175231933594,,,0.0077121867798268795,275000,0.012110765092074871,,274899,0.0003,100.0,-33.10314618
100.0,-0.03212255239486694,36,33.09308624267578,-34.27901081,2752,0.007710697595030069,275200,0.013492101803421974,7518,275099,0.0003,,
,0.6166538000106812,,32.70983123779297,,,0.0076600187458097935,275500,0.010287660174071789,,275399,0.0003,100.0,-32.810890119999996
100.0,-0.31938880681991577,36,32.95719909667969,-34.24801828,2756,0.0076245469972491264,275600,0.012243581004440784,7531,275499,0.0003,,
,-0.4320935010910034,,33.284568786621094,,,0.007628383580595255,276000,0.011185036972165108,,275899,0.0003,100.0,-32.219971400000006
100.0,,36,,-34.28758098,2760,,276000,,7543,,,,
100.0,-1.0756492614746094,36,32.57994842529297,-34.28885992000001,2764,0.007570758927613497,276400,0.010683329775929451,7548,276299,0.0003,,
,0.36849868297576904,,32.75518798828125,,,0.007555738557130098,276500,0.013964502140879631,,276399,0.0003,100.0,-32.20630294000001
100.0,-0.9623525142669678,36,33.65336990356445,-34.1738893,2768,0.007651104126125574,276800,0.010329276323318481,7560,276699,0.0003,,
,0.09888955950737,,33.383384704589844,,,0.007594984490424395,277000,0.01320776529610157,,276899,0.0003,100.0,-32.76673631999999
100.0,-1.5778340101242065,36,33.150325775146484,-34.18815926,2772,0.007637195289134979,277200,0.010513164103031158,7573,277099,0.0003,,
,-0.7412148714065552,,33.09740447998047,,,0.0075985342264175415,277500,0.011871877126395702,,277399,0.0003,100.0,-33.1037339
100.0,1.4758356809616089,36,33.153053283691406,-34.04262668,2776,0.0075544556602835655,277600,0.014868666417896748,7585,277499,0.0003,,
,0.8675166368484497,,32.86700439453125,,,0.007501845248043537,278000,0.01490626111626625,,277899,0.0003,100.0,-32.466723120000005
100.0,,36,,-34.06134577999999,2780,,278000,,7598,,,,
100.0,0.5319491028785706,36,32.846839904785156,-33.920818669999996,2784,0.007614657282829285,278400,0.01098716165870428,7603,278299,0.0003,,
,0.690994918346405,,32.5975227355957,,,0.007616120390594006,278500,0.00992425624281168,,278399,0.0003,100.0,-32.43281868
100.0,0.22682657837867737,36,32.94891357421875,-33.92181258,2788,0.007550710346549749,278800,0.015512514859437943,7615,278699,0.0003,,
,0.23055832087993622,,33.09953308105469,,,0.007518453989177942,279000,0.008568649180233479,,278899,0.0003,100.0,-32.78562328
100.0,0.19324949383735657,36,33.466468811035156,-33.967678889999995,2792,0.007529544178396463,279200,0.00942707434296608,7628,279099,0.0003,,
,-0.16459998488426208,,33.28081512451172,,,0.007555215619504452,279500,0.011313436552882195,,279399,0.0003,100.0,-32.52424192
100.0,-0.0013326182961463928,36,33.29631423950195,-34.19204886,2796,0.007541059982031584,279600,0.01138973981142044,7640,279499,0.0003,,
,0.8909989595413208,,33.44023513793945,,,0.007709439843893051,280000,0.014208643697202206,,279899,0.0003,100.0,-32.68257552
100.0,,36,,-34.25838531,2800,,280000,,7652,,,,
100.0,0.48026710748672485,36,32.97538757324219,-34.2419242,2804,0.0075350357219576836,280400,0.012502827681601048,7657,280299,0.0003,,
,-0.45818161964416504,,33.76594543457031,,,0.007642444688826799,280500,0.011896329000592232,,280399,0.0003,100.0,-32.24203755999999
100.0,-0.07370424270629883,36,33.15769577026367,-34.23928135999999,2808,0.007750560529530048,280800,0.010448375716805458,7670,280699,0.0003,,
,-0.9943469166755676,,33.086021423339844,,,0.007701650727540255,281000,0.013196091167628765,,280899,0.0003,100.0,-32.47257846
100.0,0.015116184949874878,36,33.26049041748047,-34.21666764,2812,0.007670739199966192,281200,0.009883318096399307,7683,281099,0.0003,,
,-0.23388166725635529,,32.74462890625,,,0.007523277774453163,281500,0.01068124920129776,,281399,0.0003,100.0,-32.170388939999995
100.0,-0.5481926202774048,36,33.00587463378906,-34.285370609999994,2816,0.007534130476415157,281600,0.012398242950439453,7695,281499,0.0003,,
,0.4135596752166748,,32.621734619140625,,,0.0075767068192362785,282000,0.010300078429281712,,281899,0.0003,100.0,-32.66382282
100.0,,36,,-34.23776195000001,2820,,282000,,7708,,,,
100.0,-0.03346601128578186,36,32.85822296142578,-34.273861460000006,2824,0.0075051551684737206,282400,0.01067746989428997,7713,282299,0.0003,,
,0.29283297061920166,,32.1027946472168,,,0.007485718932002783,282500,0.0101824551820755,,282399,0.0003,100.0,-32.24837910000001
100.0,-0.32641759514808655,36,32.35449981689453,-34.241566240000004,2828,0.007544613443315029,282800,0.012541452422738075,7725,282699,0.0003,,
,-0.669021725654602,,32.63062286376953,,,0.007580212317407131,283000,0.017109738662838936,,282899,0.0003,100.0,-32.54023306
100.0,-0.6290307641029358,36,32.80563735961914,-34.06017617,2832,0.007502671796828508,283200,0.009012699127197266,7737,283099,0.0003,,
,0.5845258235931396,,33.440948486328125,,,0.007570715621113777,283500,0.010199617594480515,,283399,0.0003,100.0,-32.697092239999996
100.0,-0.4200032353401184,36,33.066497802734375,-34.19620846,2836,0.007568643428385258,283600,0.014713379554450512,7750,283499,0.0003,,
,1.4674745798110962,,32.558349609375,,,0.00756828673183918,284000,0.01242479681968689,,283899,0.0003,100.0,-32.22448084
100.0,,36,,-34.246450880000005,2840,,284000,,7762,,,,
100.0,0.8186031579971313,36,32.80859375,-34.36554116,2844,0.007551433518528938,284400,0.011165588162839413,7767,284299,0.0003,,
,0.1227373480796814,,32.9205207824707,,,0.007666764315217733,284500,0.012381920590996742,,284399,0.0003,100.0,-32.34470372
100.0,-0.9985982179641724,36,32.43743133544922,-34.13366207999999,2848,0.00755260419100523,284800,0.012696642428636551,7779,284699,0.0003,,
,-1.3655143976211548,,32.92253494262695,,,0.007534148171544075,285000,0.010034997016191483,,284899,0.0003,100.0,-32.2004877
100.0,0.48584532737731934,36,32.45085525512695,-34.143869800000004,2852,0.0074574872851371765,285200,0.011399785056710243,7792,285099,0.0003,,
,0.13301026821136475,,32.921592712402344,,,0.007540649734437466,285500,0.010569507256150246,,285399,0.0003,100.0,-32.40884226000001
100.0,0.9589579701423645,36,33.021480560302734,-34.172529940000004,2856,0.0074732075445353985,285600,0.01084208581596613,7804,285499,0.0003,,
,-0.011676177382469177,,32.83397674560547,,,0.007505248300731182,286000,0.011117994785308838,,285899,0.0003,100.0,-31.88620138
100.0,,36,,-34.24835283,2860,,286000,,7817,,,,
100.0,1.127428650856018,36,33.35719680786133,-34.37501657999999,2864,0.007560625206679106,286400,0.009920231066644192,7822,286299,0.0003,,
,0.24209129810333252,,33.29029846191406,,,0.007538194768130779,286500,0.010556311346590519,,286399,0.0003,100.0,-32.31822818
100.0,1.0633914470672607,36,32.81700134277344,-34.43832493,2868,0.007550141774117947,286800,0.008507675491273403,7834,286699,0.0003,,
,-0.09607129544019699,,32.980308532714844,,,0.00757706118747592,287000,0.009519826620817184,,286899,0.0003,100.0,-32.5053402
100.0,0.3690488338470459,36,32.613983154296875,-34.30808534,2872,0.007569462992250919,287200,0.012003720737993717,7847,287099,0.0003,,
,0.3725963234901428,,32.31268310546875,,,0.007652848958969116,287500,0.010721879079937935,,287399,0.0003,100.0,-31.785892060000005
100.0,0.12387272715568542,36,33.021644592285156,-34.36282276,2876,0.007628907449543476,287600,0.010187982581555843,7859,287499,0.0003,,
,-0.1763640195131302,,32.56327819824219,,,0.00761954952031374,288000,0.012001394294202328,,287899,0.0003,100.0,-32.01674456
100.0,,36,,-34.44919172,2880,,288000,,7872,,,,
100.0,0.012267202138900757,36,32.1843147277832,-34.61585643,2884,0.007565530017018318,288400,0.011615359224379063,7876,288299,0.0003,,
,-0.4913839101791382,,32.81102752685547,,,0.007620145101100206,288500,0.008748920634388924,,288399,0.0003,100.0,-32.38783668
100.0,-0.4065920114517212,36,32.52885437011719,-34.47975457,2888,0.007717734202742577,288800,0.01040525920689106,7889,288699,0.0003,,
,-0.3804593086242676,,32.44445037841797,,,0.00767322676256299,289000,0.008781754411756992,,288899,0.0003,100.0,-32.34780838
100.0,0.07031374424695969,36,32.866416931152344,-34.427007079999996,2892,0.007585954386740923,289200,0.011508719995617867,7901,289099,0.0003,,
,-0.6163265705108643,,33.01661682128906,,,0.007599875330924988,289500,0.010925579816102982,,289399,0.0003,100.0,-32.16266485999999
100.0,0.958511233329773,36,32.82942199707031,-34.202495469999995,2896,0.007612696383148432,289600,0.010526647791266441,7914,289499,0.0003,,
,0.00909397006034851,,33.258018493652344,,,0.007513472810387611,290000,0.010077514685690403,,289899,0.0003,100.0,-32.36015744
100.0,,36,,-34.182616360000004,2900,,290000,,7926,,,,
100.0,0.4147142171859741,36,32.751258850097656,-34.074023170000004,2904,0.0076501378789544106,290400,0.009375980123877525,7931,290299,0.0003,,
,0.4802040457725525,,32.690948486328125,,,0.007650129962712526,290500,0.009413259103894234,,290399,0.0003,100.0,-32.202306639999996
100.0,-0.9714908003807068,36,32.85481262207031,-34.182530160000006,2908,0.007625117897987366,290800,0.009428808465600014,7943,290699,0.0003,,
,0.7517552375793457,,32.65816116333008,,,0.007627677638083696,291000,0.009345464408397675,,290899,0.0003,100.0,-32.12059512
100.0,0.0290260910987854,36,32.95443344116211,-34.17843980000001,2912,0.007645648438483477,291200,0.011856377124786377,7956,291099,0.0003,,
,-0.5295262336730957,,33.239723205566406,,,0.0076548196375370026,291500,0.009394067339599133,,291399,0.0003,100.0,-32.51161254
100.0,-0.97678142786026,36,32.59895324707031,-34.065511869999995,2916,0.007686553057283163,291600,0.013125121593475342,7968,291499,0.0003,,
,0.38043415546417236,,32.887306213378906,,,0.007681291550397873,292000,0.011390825733542442,,291899,0.0003,100.0,-32.26839528
100.0,,36,,-34.03542112,2920,,292000,,7981,,,,
100.0,-1.0488234758377075,36,32.61165237426758,-33.95625723,2924,0.007647464517503977,292400,0.009289897978305817,7986,292299,0.0003,,
,-0.04185935854911804,,32.616310119628906,,,0.00765973050147295,292500,0.011087330058217049,,292399,0.0003,100.0,-32.862842140000005
100.0,-0.8157414197921753,36,32.906646728515625,-33.92879437999999,2928,0.0076835849322378635,292800,0.00912801455706358,7998,292699,0.0003,,
,0.02375204861164093,,32.93741989135742,,,0.007700534537434578,293000,0.01438895519822836,,292899,0.0003,100.0,-32.55783822
100.0,-0.1999233365058899,36,32.1178092956543,-34.132088079999996,2932,0.007746481336653233,293200,0.009862919338047504,8010,293099,0.0003,,
,1.481868028640747,,32.46882629394531,,,0.007530341390520334,293500,0.008834632113575935,,293399,0.0003,100.0,-32.36677238
100.0,0.010057851672172546,36,32.515804290771484,-34.14013026,2936,0.007560037542134523,293600,0.013745324686169624,8023,293499,0.0003,,
,-0.09142306447029114,,32.515724182128906,,,0.007686527445912361,294000,0.00945642963051796,,293899,0.0003,100.0,-32.42063548
100.0,,36,,-34.18403277,2940,,294000,,8035,,,,
100.0,-0.9301469326019287,36,32.601016998291016,-34.29675297,2944,0.007694294210523367,294400,0.01412311289459467,8040,294299,0.0003,,
,-0.6327356696128845,,32.24214553833008,,,0.0077068377286195755,294500,0.009605883620679379,,294399,0.0003,100.0,-32.55250694
100.0,0.2869282364845276,36,32.985260009765625,-34.53348762,2948,0.007676663342863321,294800,0.009768066927790642,8052,294699,0.0003,,
,-0.5314867496490479,,32.32159423828125,,,0.0077421460300683975,295000,0.00918450579047203,,294899,0.0003,100.0,-31.8046635
100.0,-0.32679861783981323,36,32.190711975097656,-34.55588598,2952,0.007771977223455906,295200,0.007622599136084318,8065,295099,0.0003,,
,-0.3775635361671448,,32.45283508300781,,,0.007622765842825174,295500,0.008677561767399311,,295399,0.0003,100.0,-31.99472164
100.0,-0.5440738797187805,36,32.566673278808594,-34.84415432,2956,0.007623209152370691,295600,0.013633945025503635,8077,295499,0.0003,,
,0.4961720108985901,,32.71598815917969,,,0.007541948463767767,296000,0.01241816021502018,,295899,0.0003,100.0,-32.25251326
100.0,,36,,-34.77564583,2960,,296000,,8090,,,,
100.0,-0.630841851234436,36,32.507102966308594,-34.443869420000006,2964,0.0076027060858905315,296400,0.010320412926375866,8095,296299,0.0003,,
,0.11900807917118073,,32.98481750488281,,,0.007599118165671825,296500,0.013060083612799644,,296399,0.0003,100.0,-32.33271332
100.0,0.22401301562786102,36,32.70860290527344,-34.34785773000001,2968,0.007524888496845961,296800,0.008478913456201553,8107,296699,0.0003,,
,-1.2398511171340942,,32.261226654052734,,,0.007587682921439409,297000,0.008367190137505531,,296899,0.0003,100.0,-32.21033
100.0,0.6149296760559082,36,32.980384826660156,-34.486111529999995,2972,0.007630471605807543,297200,0.008425332605838776,8120,297099,0.0003,,
,0.3697047233581543,,32.49007034301758,,,0.007599671836942434,297500,0.009386349469423294,,297399,0.0003,100.0,-32.32346632
100.0,0.9043819904327393,36,32.704532623291016,-34.39721863,2976,0.007644878700375557,297600,0.014820677228271961,8132,297499,0.0003,,
,-0.31125038862228394,,32.58808898925781,,,0.007603362202644348,298000,0.009066198021173477,,297899,0.0003,100.0,-32.36291284
100.0,,36,,-34.342392509999996,2980,,298000,,8145,,,,
100.0,0.4878905117511749,36,32.407249450683594,-34.385388479999996,2984,0.007444640155881643,298400,0.009228470735251904,8150,298299,0.0003,,
,0.8384364247322083,,32.46303939819336,,,0.007436661049723625,298500,0.007555743213742971,,298399,0.0003,100.0,-32.258603920000006
100.0,-0.30684590339660645,36,32.56452178955078,-34.514583679999994,2988,0.007673047482967377,298800,0.009325079619884491,8162,298699,0.0003,,
,0.4239160120487213,,32.570404052734375,,,0.007608247455209494,299000,0.010993813164532185,,298899,0.0003,100.0,-32.01588586
100.0,0.7851316928863525,36,32.75250244140625,-34.741845389999995,2992,0.007617809809744358,299200,0.0076365540735423565,8175,299099,0.0003,,
