rollout/ep_rew_mean,time/total_timesteps,rollout/ep_len_mean,train/critic_loss,train/ent_coef_loss,train/learning_rate,train/actor_loss,train/n_updates,time/fps,time/time_elapsed,time/episodes,train/ent_coef,eval/mean_ep_length,eval/mean_reward
,373000,,0.02864271216094494,-0.43330010771751404,0.0003,23.2497615814209,372899,,,,0.0078229745849967,100.0,-26.18565486
-24.216048049999994,373200,100.0,0.022063491865992546,0.2470897138118744,0.0003,23.862319946289062,373099,36,10182,3732,0.007907591760158539,,
,373500,,0.021277962252497673,-0.23774179816246033,0.0003,23.464780807495117,373399,,,,0.007912581786513329,100.0,-26.22337324
-24.22761615,373600,100.0,0.023321738466620445,-1.004750370979309,0.0003,23.523544311523438,373499,36,10194,3736,0.007814519107341766,,
,374000,,0.025094039738178253,-0.40423446893692017,0.0003,23.54401969909668,373899,,,,0.007713856641203165,100.0,-26.3142051
-24.584126639999994,374000,100.0,,,,,,36,10207,3740,,,
-25.010764679999998,374400,100.0,0.014414781704545021,-0.26392626762390137,0.0003,23.834495544433594,374299,36,10212,3744,0.0075632864609360695,,
,374500,,0.024079807102680206,0.543804943561554,0.0003,23.882343292236328,374399,,,,0.007569741457700729,100.0,-27.7321897
-25.261121860000003,374800,100.0,0.02280506305396557,0.024611681699752808,0.0003,23.740646362304688,374699,36,10224,3748,0.007594684138894081,,
,375000,,0.016880018636584282,1.0668087005615234,0.0003,24.13023567199707,374899,,,,0.0075661432929337025,100.0,-27.277204499999996
-25.220414920000003,375200,100.0,0.020373376086354256,0.9509507417678833,0.0003,23.89019012451172,375099,36,10237,3752,0.007454369217157364,,
,375500,,0.019389785826206207,0.7716608047485352,0.0003,23.292158126831055,375399,,,,0.0074701933190226555,100.0,-27.538023519999996
-25.660873770000002,375600,100.0,0.021474692970514297,-0.9611399173736572,0.0003,23.01609230041504,375499,36,10249,3756,0.007587122730910778,,
,376000,,0.022612258791923523,0.43530309200286865,0.0003,23.423410415649414,375899,,,,0.007768823765218258,100.0,-26.3628845
-25.645463340000003,376000,100.0,,,,,,36,10262,3760,,,
-25.665428259999995,376400,100.0,0.03898996487259865,0.41099801659584045,0.0003,23.933143615722656,376299,36,10267,3764,0.007834816351532936,,
,376500,,0.017359785735607147,-0.6525669097900391,0.0003,23.944591522216797,376399,,,,0.007844965904951096,100.0,-26.32919872
-26.213069020000002,376800,100.0,0.028963442891836166,-0.26270806789398193,0.0003,23.523696899414062,376699,36,10280,3768,0.007775513920933008,,
,377000,,0.03809744119644165,-1.4095077514648438,0.0003,23.350719451904297,376899,,,,0.007747453171759844,100.0,-25.11116718
-26.589633930000005,377200,100.0,0.01997995749115944,0.5889111757278442,0.0003,23.644775390625,377099,36,10292,3772,0.007893938571214676,,
,377500,,0.028027325868606567,0.9108755588531494,0.0003,23.55343246459961,377399,,,,0.0078116655349731445,100.0,-23.498779739999996
-26.5534326,377600,100.0,0.01871390827000141,-0.42322736978530884,0.0003,23.50479507446289,377499,36,10304,3776,0.007788965478539467,,
,378000,,0.02229369804263115,0.6650921702384949,0.0003,23.338464736938477,377899,,,,0.00788357574492693,100.0,-26.00876168
-26.53275221,378000,100.0,,,,,,36,10317,3780,,,
-26.601900600000008,378400,100.0,0.023400653153657913,-0.28817182779312134,0.0003,23.899341583251953,378299,36,10322,3784,0.007897463627159595,,
,378500,,0.01850130409002304,0.1752120554447174,0.0003,23.496774673461914,378399,,,,0.007848662324249744,100.0,-22.9771917
-26.63060879,378800,100.0,0.020614497363567352,-0.2661829888820648,0.0003,23.68859100341797,378699,36,10334,3788,0.008063912391662598,,
,379000,,0.02657761238515377,-0.3893147110939026,0.0003,23.206817626953125,378899,,,,0.007932585664093494,100.0,-22.947180980000002
-26.57989478,379200,100.0,0.020023230463266373,-0.1296282410621643,0.0003,23.74310302734375,379099,36,10346,3792,0.007985623553395271,,
,379500,,0.02318738028407097,-0.653730034828186,0.0003,23.68737030029297,379399,,,,0.007886737585067749,100.0,-22.692774899999996
-26.50559315,379600,100.0,0.035572439432144165,0.1269243061542511,0.0003,23.50130844116211,379499,36,10359,3796,0.007894914597272873,,
,380000,,0.01686324179172516,1.127472162246704,0.0003,23.76903533935547,379899,,,,0.00793647114187479,100.0,-22.90409576
-26.45630724,380000,100.0,,,,,,36,10371,3800,,,
-26.509471259999994,380400,100.0,0.02308678813278675,1.2488048076629639,0.0003,23.486282348632812,380299,36,10376,3804,0.007857170887291431,,
,380500,,0.02150944620370865,-0.641616702079773,0.0003,23.807292938232422,380399,,,,0.007957734167575836,100.0,-22.969976140000004
-26.56839958,380800,100.0,0.015024123713374138,-0.34151068329811096,0.0003,23.553821563720703,380699,36,10389,3808,0.008179515600204468,,
,381000,,0.0207502543926239,0.034558214247226715,0.0003,23.708599090576172,380899,,,,0.008073431439697742,100.0,-22.246942240000003
-26.491593660000003,381200,100.0,0.025124117732048035,0.7693138718605042,0.0003,23.68539810180664,381099,36,10401,3812,0.008000902831554413,,
,381500,,0.02002420276403427,-0.2575013041496277,0.0003,23.664823532104492,381399,,,,0.008106691762804985,100.0,-22.21044874
-26.42426947,381600,100.0,0.018474413082003593,0.8723044395446777,0.0003,23.492578506469727,381499,36,10413,3816,0.008043110370635986,,
,382000,,0.01657930575311184,0.8684382438659668,0.0003,23.791358947753906,381899,,,,0.007992914877831936,100.0,-22.31683326
-26.42943822,382000,100.0,,,,,,36,10426,3820,,,
-26.47930027,382400,100.0,0.023641901090741158,-0.4174576997756958,0.0003,23.953893661499023,382299,36,10431,3824,0.008102869614958763,,
,382500,,0.022389035671949387,-1.022695779800415,0.0003,23.408950805664062,382399,,,,0.008074593730270863,100.0,-22.262080060000002
-26.486476539999995,382800,100.0,0.015853069722652435,-0.6900629997253418,0.0003,23.72625160217285,382699,36,10443,3828,0.007951062172651291,,
,383000,,0.02667197771370411,-0.4211845099925995,0.0003,23.67513656616211,382899,,,,0.008091672323644161,100.0,-21.969457420000005
-26.505657369999998,383200,100.0,0.018528636544942856,-0.4196702539920807,0.0003,23.2091121673584,383099,36,10456,3832,0.008052708581089973,,
,383500,,0.018958836793899536,0.11249546706676483,0.0003,23.391921997070312,383399,,,,0.008014450781047344,100.0,-30.7240979
-26.63014001000001,383600,100.0,0.01969188079237938,0.08720897138118744,0.0003,23.795305252075195,383499,36,10468,3836,0.00797246303409338,,
,384000,,0.01777435652911663,0.7122578620910645,0.0003,23.429880142211914,383899,,,,0.0077582658268511295,100.0,-23.270014220000007
-26.308465430000005,384000,100.0,,,,,,36,10481,3840,,,
-26.286294230000006,384400,100.0,0.022830264642834663,0.5891552567481995,0.0003,23.40802764892578,384299,36,10486,3844,0.008009159937500954,,
,384500,,0.02872101590037346,0.47774985432624817,0.0003,23.39725112915039,384399,,,,0.008021049201488495,100.0,-23.5944799
-25.99548694,384800,100.0,0.01718641258776188,0.5175471901893616,0.0003,23.337684631347656,384699,36,10498,3848,0.007916038855910301,,
,385000,,0.01839248649775982,0.6912575960159302,0.0003,23.54736328125,384899,,,,0.007918485440313816,100.0,-22.352280220000008
-26.04713674,385200,100.0,0.03292359039187431,0.13006845116615295,0.0003,24.235090255737305,385099,36,10511,3852,0.008069343864917755,,
,385500,,0.021543558686971664,0.9957534074783325,0.0003,23.568620681762695,385399,,,,0.008028259500861168,100.0,-22.167010779999995
-25.578811100000003,385600,100.0,0.0226843673735857,-0.8586384654045105,0.0003,23.331523895263672,385499,36,10523,3856,0.008133307099342346,,
,386000,,0.021654775366187096,0.14241734147071838,0.0003,23.660816192626953,385899,,,,0.00802625622600317,100.0,-24.998844980000005
-25.586240200000002,386000,100.0,,,,,,36,10535,3860,,,
-25.500729649999997,386400,100.0,0.018286356702446938,0.11147736012935638,0.0003,23.98900604248047,386299,36,10540,3864,0.008096006698906422,,
,386500,,0.029016690328717232,0.33685314655303955,0.0003,23.401275634765625,386399,,,,0.008190455846488476,100.0,-22.83726002
-24.994939500000005,386800,100.0,0.021598700433969498,0.02238166332244873,0.0003,23.743083953857422,386699,36,10552,3868,0.00821822788566351,,
,387000,,0.019735442474484444,-1.8388415575027466,0.0003,23.571420669555664,386899,,,,0.008111598901450634,100.0,-22.25950682
-24.667921489999998,387200,100.0,0.02055368945002556,0.36583060026168823,0.0003,23.660736083984375,387099,36,10565,3872,0.008019917644560337,,
,387500,,0.02792472019791603,1.3911889791488647,0.0003,22.947473526000977,387399,,,,0.008068058639764786,100.0,-23.30736902
-24.655190020000006,387600,100.0,0.021773774176836014,0.8366398811340332,0.0003,23.735193252563477,387499,36,10577,3876,0.008120797574520111,,
,388000,,0.026017246767878532,1.2803845405578613,0.0003,23.949005126953125,387899,,,,0.008118529804050922,100.0,-22.046295219999998
-24.64212286,388000,100.0,,,,,,36,10590,3880,,,
-24.628895149999995,388400,100.0,0.016296474263072014,-1.0513155460357666,0.0003,23.293743133544922,388299,36,10595,3884,0.008227485232055187,,
,388500,,0.017430927604436874,0.38956528902053833,0.0003,23.442235946655273,388399,,,,0.008183717727661133,100.0,-21.883941479999997
-24.746408509999995,388800,100.0,0.01708991825580597,-0.12673605978488922,0.0003,22.839216232299805,388699,36,10607,3888,0.008081824518740177,,
,389000,,0.02396988496184349,-0.7028355598449707,0.0003,23.59475326538086,388899,,,,0.008076130412518978,100.0,-21.897422940000002
-24.893292700000007,389200,100.0,0.02339923195540905,-0.08304743468761444,0.0003,23.712806701660156,389099,36,10620,3892,0.008144927211105824,,
,389500,,0.03441178798675537,0.7045167684555054,0.0003,23.7755184173584,389399,,,,0.00810075644403696,100.0,-22.225313299999996
-24.903148249999994,389600,100.0,0.02079734578728676,0.7730706334114075,0.0003,23.744426727294922,389499,36,10632,3896,0.00809695664793253,,
,390000,,0.017768796533346176,0.14227870106697083,0.0003,23.37759780883789,389899,,,,0.008232751861214638,100.0,-21.759481859999998
-24.891882410000004,390000,100.0,,,,,,36,10644,3900,,,
-24.90841875,390400,100.0,0.028263431042432785,-0.9331002831459045,0.0003,23.267807006835938,390299,36,10650,3904,0.008157960139214993,,
,390500,,0.027855459600687027,0.29532670974731445,0.0003,23.329710006713867,390399,,,,0.008195053786039352,100.0,-21.846739619999997
-24.82127464,390800,100.0,0.021780114620923996,-0.015320956707000732,0.0003,23.425914764404297,390699,36,10662,3908,0.008019997738301754,,
,391000,,0.020790986716747284,1.572258472442627,0.0003,24.092161178588867,390899,,,,0.007931132800877094,100.0,-21.42609814
-24.856016769999997,391200,100.0,0.020383793860673904,-0.18356618285179138,0.0003,23.094593048095703,391099,36,10674,3912,0.007937408983707428,,
,391500,,0.019065501168370247,1.7447786331176758,0.0003,23.902633666992188,391399,,,,0.007998473010957241,100.0,-21.570288180000002
-24.85577016,391600,100.0,0.02064860612154007,-0.6979468464851379,0.0003,23.558780670166016,391499,36,10687,3916,0.008014806546270847,,
,392000,,0.027619335800409317,0.4119999408721924,0.0003,23.21320343017578,391899,,,,0.008015100844204426,100.0,-22.02236612
-24.79967472,392000,100.0,,,,,,36,10699,3920,,,
-24.820665109999997,392400,100.0,0.0312191192060709,0.6151160001754761,0.0003,23.191619873046875,392299,36,10704,3924,0.008105733431875706,,
,392500,,0.024232331663370132,0.7115857601165771,0.0003,23.24288558959961,392399,,,,0.008186593651771545,100.0,-21.615080640000002
-24.874206289999996,392800,100.0,0.027015000581741333,0.06675863265991211,0.0003,23.615964889526367,392699,36,10717,3928,0.008106939494609833,,
,393000,,0.016858037561178207,-0.15445095300674438,0.0003,23.46099090576172,392899,,,,0.008051238022744656,100.0,-22.001348619999995
-24.825789629999996,393200,100.0,0.022295547649264336,-0.5873847007751465,0.0003,23.48724937438965,393099,36,10729,3932,0.0080190384760499,,
,393500,,0.015949448570609093,0.8902135491371155,0.0003,23.277172088623047,393399,,,,0.007819230668246746,100.0,-21.78568086
-24.796016020000003,393600,100.0,0.016809560358524323,0.42371678352355957,0.0003,23.396873474121094,393499,36,10741,3936,0.007837073877453804,,
,394000,,0.03452342003583908,0.4667781591415405,0.0003,23.613374710083008,393899,,,,0.00797111727297306,100.0,-22.1512911
-24.679152489999996,394000,100.0,,,,,,36,10754,3940,,,
-24.248622370000003,394400,100.0,0.019794147461652756,0.34301379323005676,0.0003,23.328657150268555,394299,36,10759,3944,0.00792308896780014,,
,394500,,0.027523184195160866,0.9382297992706299,0.0003,24.452117919921875,394399,,,,0.007947801612317562,100.0,-21.706368819999998
-24.30002639,394800,100.0,0.0262465700507164,0.28614312410354614,0.0003,24.156864166259766,394699,36,10771,3948,0.008056041784584522,,
,395000,,0.02200888842344284,-0.19781044125556946,0.0003,24.198230743408203,394899,,,,0.007930750958621502,100.0,-22.176123099999998
-24.29570809,395200,100.0,0.02493513934314251,-0.4056728780269623,0.0003,23.33495330810547,395099,36,10784,3952,0.007927468977868557,,
,395500,,0.017502062022686005,-0.45078304409980774,0.0003,23.0767822265625,395399,,,,0.008046110160648823,100.0,-21.715995640000003
-24.42473526,395600,100.0,0.01857241615653038,0.8063547015190125,0.0003,23.10333251953125,395499,36,10796,3956,0.007961351424455643,,
,396000,,0.020710060372948647,0.531650960445404,0.0003,23.47392463684082,395899,,,,0.008007277734577656,100.0,-21.507809440000003
-24.462394909999997,396000,100.0,,,,,,36,10808,3960,,,
-24.451890849999998,396400,100.0,0.02680676430463791,-0.40598952770233154,0.0003,23.295469284057617,396299,36,10813,3964,0.008070356212556362,,
,396500,,0.022160179913043976,0.06783169507980347,0.0003,24.15191650390625,396399,,,,0.008124330081045628,100.0,-21.68044578
-24.437211679999997,396800,100.0,0.027898479253053665,-0.12416151165962219,0.0003,23.49127960205078,396699,36,10826,3968,0.008206972852349281,,
,397000,,0.01878359355032444,-0.389016330242157,0.0003,23.412857055664062,396899,,,,0.008135316893458366,100.0,-21.87281344
-24.409826700000004,397200,100.0,0.025467727333307266,0.9216597080230713,0.0003,23.551292419433594,397099,36,10838,3972,0.008301944471895695,,
,397500,,0.02309790998697281,-1.0059127807617188,0.0003,23.35308074951172,397399,,,,0.008182941004633904,100.0,-22.631664620000002
-24.391915670000003,397600,100.0,0.024879129603505135,1.016384482383728,0.0003,23.387845993041992,397499,36,10851,3976,0.00817858800292015,,
,398000,,0.015589713118970394,0.48766785860061646,0.0003,23.214065551757812,397899,,,,0.008078988641500473,100.0,-21.556048499999996
-24.3870716,398000,100.0,,,,,,36,10863,3980,,,
-24.284917799999995,398400,100.0,0.02425859495997429,-1.2979329824447632,0.0003,23.203073501586914,398299,36,10868,3984,0.008181317709386349,,
,398500,,0.02413647621870041,1.139960765838623,0.0003,23.548429489135742,398399,,,,0.008156793192029,100.0,-21.821746719999997
-24.10603409,398800,100.0,0.031828951090574265,0.4899473190307617,0.0003,24.211257934570312,398699,36,10880,3988,0.008114832453429699,,
,399000,,0.025213735178112984,-0.8405942916870117,0.0003,23.4798641204834,398899,,,,0.008163424208760262,100.0,-21.61331518
-23.948534270000003,399200,100.0,0.02953934296965599,-0.7884635329246521,0.0003,24.249906539916992,399099,36,10893,3992,0.008146492764353752,,
,399500,,0.01296763215214014,-0.27053171396255493,0.0003,23.43719482421875,399399,,,,0.008165732957422733,100.0,-21.55195966
-23.984995010000002,399600,100.0,0.026072915643453598,-0.6499505043029785,0.0003,23.43508529663086,399499,36,10905,3996,0.008063812740147114,,
,400000,,0.01959850639104843,0.18828293681144714,0.0003,23.371902465820312,399899,,,,0.007903655990958214,100.0,-21.937328
-23.934262250000007,400000,100.0,,,,,,36,10918,4000,,,
-23.985769840000003,400400,100.0,0.02299276925623417,0.016238078474998474,0.0003,23.165172576904297,400299,36,10923,4004,0.008028343319892883,,
,400500,,0.016779839992523193,0.39801734685897827,0.0003,23.183109283447266,400399,,,,0.007983190938830376,100.0,-21.73320628
-23.96670867,400800,100.0,0.020360901951789856,-0.0969877615571022,0.0003,23.089778900146484,400699,36,10935,4008,0.007945236749947071,,
,401000,,0.015639469027519226,1.0450700521469116,0.0003,23.51150894165039,400899,,,,0.008097635582089424,100.0,-21.680226939999997
-23.9347207,401200,100.0,0.020073287189006805,-0.16839547455310822,0.0003,23.72515869140625,401099,36,10948,4012,0.008063847199082375,,
,401500,,0.02199442684650421,-0.16135747730731964,0.0003,22.877933502197266,401399,,,,0.008186562918126583,100.0,-22.164029099999997
-24.041182120000002,401600,100.0,0.014983568340539932,-0.8016712665557861,0.0003,23.263446807861328,401499,36,10960,4016,0.00816762913018465,,
,402000,,0.024784015491604805,-0.507875382900238,0.0003,22.898025512695312,401899,,,,0.008056464605033398,100.0,-21.8025246
-24.243403110000003,402000,100.0,,,,,,36,10973,4020,,,
-24.183685159999996,402400,100.0,0.01933196187019348,0.1304207593202591,0.0003,23.3746280670166,402299,36,10978,4024,0.007865590043365955,,
,402500,,0.01973908580839634,0.2579866647720337,0.0003,22.79975128173828,402399,,,,0.007807319518178701,100.0,-21.837456899999996
-24.072236580000002,402800,100.0,0.0235002264380455,-0.7733585834503174,0.0003,23.41944122314453,402699,36,10990,4028,0.007875197567045689,,
,403000,,0.02287179045379162,0.9366441369056702,0.0003,23.343917846679688,402899,,,,0.00790867768228054,100.0,-21.911982139999996
-24.159822509999998,403200,100.0,0.022178765386343002,-0.0850490927696228,0.0003,22.81822967529297,403099,36,11002,4032,0.008027944713830948,,
,403500,,0.01756322756409645,1.8358039855957031,0.0003,23.13866424560547,403399,,,,0.008120051585137844,100.0,-21.64799072
-24.038646220000004,403600,100.0,0.021243268623948097,0.2129802405834198,0.0003,23.6519832611084,403499,36,11015,4036,0.008080024272203445,,
,404000,,0.019997917115688324,0.41326361894607544,0.0003,23.823101043701172,403899,,,,0.007844988256692886,100.0,-21.79682452
-24.22698251,404000,100.0,,,,,,36,11027,4040,,,
-24.217758230000005,404400,100.0,0.034707922488451004,0.4883599281311035,0.0003,23.267822265625,404299,36,11033,4044,0.007936130277812481,,
,404500,,0.019476568326354027,-0.0429764986038208,0.0003,23.702478408813477,404399,,,,0.007908782921731472,100.0,-21.4830788
-24.237755420000003,404800,100.0,0.019516749307513237,2.318877935409546,0.0003,23.102397918701172,404699,36,11045,4048,0.007927151396870613,,
,405000,,0.024619724601507187,0.40033286809921265,0.0003,23.51919937133789,404899,,,,0.007985848002135754,100.0,-21.445092579999997
-24.379767040000004,405200,100.0,0.01773621141910553,0.1321743279695511,0.0003,23.34366226196289,405099,36,11057,4052,0.007942017167806625,,
,405500,,0.013901698403060436,1.1910340785980225,0.0003,23.387454986572266,405399,,,,0.007813800126314163,100.0,-21.926316539999995
-24.26543509,405600,100.0,0.013809051364660263,-0.5795781016349792,0.0003,23.14569091796875,405499,36,11070,4056,0.00794493779540062,,
,406000,,0.026150230318307877,-0.09333845973014832,0.0003,23.318225860595703,405899,,,,0.008002543821930885,100.0,-22.119846640000002
-24.174589089999998,406000,100.0,,,,,,36,11082,4060,,,
-24.178028019999996,406400,100.0,0.018583685159683228,-0.3030242323875427,0.0003,23.613357543945312,406299,36,11087,4064,0.008065463043749332,,
,406500,,0.017039792612195015,-0.5165854692459106,0.0003,23.071199417114258,406399,,,,0.008030571043491364,100.0,-21.642263819999997
-24.164244730000004,406800,100.0,0.02899489924311638,0.4119190573692322,0.0003,23.33611297607422,406699,36,11099,4068,0.007994115352630615,,
,407000,,0.016055360436439514,-0.8529235124588013,0.0003,23.519643783569336,406899,,,,0.007925012148916721,100.0,-21.82436722
-24.161035660000003,407200,100.0,0.01562540791928768,-0.18339455127716064,0.0003,23.32915687561035,407099,36,11112,4072,0.0077956016175448895,,
,407500,,0.016003407537937164,0.3173741400241852,0.0003,22.65915298461914,407399,,,,0.008020912297070026,100.0,-22.199210240000003
-24.16947612,407600,100.0,0.013605888932943344,-2.096059799194336,0.0003,22.962295532226562,407499,36,11124,4076,0.007949773222208023,,
,408000,,0.02040978893637657,0.10869742929935455,0.0003,23.038965225219727,407899,,,,0.007797486614435911,100.0,-22.31812078
-24.172460529999995,408000,100.0,,,,,,36,11137,4080,,,
-24.2856229,408400,100.0,0.02147958241403103,0.8476280570030212,0.0003,23.341310501098633,408299,36,11142,4084,0.007973321713507175,,
,408500,,0.018502499908208847,0.007431164383888245,0.0003,23.057350158691406,408399,,,,0.00794663093984127,100.0,-22.053205419999994
-24.3425429,408800,100.0,0.020097631961107254,1.0122029781341553,0.0003,24.03528594970703,408699,36,11154,4088,0.007987797260284424,,
,409000,,0.020628541707992554,0.08354796469211578,0.0003,23.933303833007812,408899,,,,0.008002059534192085,100.0,-21.840355239999997
-24.38671015,409200,100.0,0.02095029130578041,0.2479601800441742,0.0003,23.060272216796875,409099,36,11167,4092,0.007932248525321484,,
,409500,,0.01493869349360466,-0.16624078154563904,0.0003,22.909330368041992,409399,,,,0.00805665273219347,100.0,-22.332765580000004
-24.378777310000004,409600,100.0,0.017560575157403946,-0.15090766549110413,0.0003,22.688888549804688,409499,36,11179,4096,0.008090078830718994,,
,410000,,0.022212885320186615,0.09941297769546509,0.0003,23.237136840820312,409899,,,,0.008017761632800102,100.0,-21.924999399999997
-24.43989347,410000,100.0,,,,,,36,11192,4100,,,
-24.407313820000002,410400,100.0,0.06744752824306488,-1.3166682720184326,0.0003,22.89627456665039,410299,36,11197,4104,0.007955332286655903,,
,410500,,0.024223389104008675,-0.6933282017707825,0.0003,23.221538543701172,410399,,,,0.007824739441275597,100.0,-22.4011521
-24.367641199999994,410800,100.0,0.021212205290794373,0.7598205804824829,0.0003,23.0443115234375,410699,36,11209,4108,0.007869716733694077,,
,411000,,0.018635738641023636,-0.8158648610115051,0.0003,23.17224884033203,410899,,,,0.007973793894052505,100.0,-21.85382984
-24.40305492,411200,100.0,0.019715912640094757,-1.1735484600067139,0.0003,23.363370895385742,411099,36,11222,4112,0.007895851507782936,,
,411500,,0.01611383445560932,0.6190902590751648,0.0003,22.917163848876953,411399,,,,0.007825530134141445,100.0,-21.5048882
-24.41177005,411600,100.0,0.012626999989151955,-0.4385932385921478,0.0003,23.17719841003418,411499,36,11234,4116,0.007897195406258106,,
,412000,,0.021005339920520782,0.7446670532226562,0.0003,22.861452102661133,411899,,,,0.007899937219917774,100.0,-21.649060260000002
-24.170109939999996,412000,100.0,,,,,,36,11246,4120,,,
-24.189311760000006,412400,100.0,0.022287972271442413,-0.4232473075389862,0.0003,23.36092758178711,412299,36,11252,4124,0.007944698445498943,,
,412500,,0.015371216461062431,-0.783409595489502,0.0003,23.102693557739258,412399,,,,0.007901530712842941,100.0,-22.164657820000002
-24.236058749999998,412800,100.0,0.01808762550354004,0.9602925181388855,0.0003,23.376434326171875,412699,36,11264,4128,0.007859119214117527,,
,413000,,0.016158923506736755,-0.3303814232349396,0.0003,23.017337799072266,412899,,,,0.007760711945593357,100.0,-21.8517184
-24.234448590000003,413200,100.0,0.03219062089920044,0.6771888136863708,0.0003,22.99307632446289,413099,36,11276,4132,0.0077186692506074905,,
,413500,,0.02026486024260521,1.07878577709198,0.0003,22.98236846923828,413399,,,,0.0076608918607234955,100.0,-22.250029080000004
-24.318755099999994,413600,100.0,0.020940642803907394,-0.5385572910308838,0.0003,22.88412857055664,413499,36,11288,4136,0.007631512824445963,,
,414000,,0.014982590451836586,-1.0431954860687256,0.0003,22.788360595703125,413899,,,,0.00782698206603527,100.0,-21.5995363
-24.117930219999998,414000,100.0,,,,,,36,11301,4140,,,
-24.11705698,414400,100.0,0.016023479402065277,-0.39836710691452026,0.0003,23.27574920654297,414299,36,11306,4144,0.007927121594548225,,
,414500,,0.02005557343363762,-0.4565470814704895,0.0003,22.840408325195312,414399,,,,0.00792282447218895,100.0,-21.744440559999997
-24.08427203,414800,100.0,0.017526257783174515,-1.1554768085479736,0.0003,23.513063430786133,414699,36,11318,4148,0.007874371483922005,,
,415000,,0.016859594732522964,1.3211579322814941,0.0003,23.105886459350586,414899,,,,0.007651946973055601,100.0,-21.714920799999994
-23.934632880000002,415200,100.0,0.013354908674955368,0.1314072459936142,0.0003,23.41951560974121,415099,36,11331,4152,0.00763840414583683,,
,415500,,0.018772462382912636,0.4907221794128418,0.0003,22.93630027770996,415399,,,,0.007628791034221649,100.0,-21.77167772
-23.917335200000004,415600,100.0,0.015388871543109417,0.009516328573226929,0.0003,22.945276260375977,415499,36,11343,4156,0.007740211673080921,,
,416000,,0.028872985392808914,0.20122908055782318,0.0003,22.813222885131836,415899,,,,0.0077903843484818935,100.0,-21.94811246
-23.898000780000004,416000,100.0,,,,,,36,11355,4160,,,
-23.905382689999996,416400,100.0,0.015869731083512306,-0.25358274579048157,0.0003,23.13330841064453,416299,36,11360,4164,0.00766732357442379,,
,416500,,0.020377883687615395,-0.14974045753479004,0.0003,23.58938217163086,416399,,,,0.007744216825813055,100.0,-22.051135340000002
-23.873641940000002,416800,100.0,0.019027642905712128,0.8884042501449585,0.0003,23.027677536010742,416699,36,11373,4168,0.007780653890222311,,
,417000,,0.019524652510881424,-1.1565845012664795,0.0003,23.200904846191406,416899,,,,0.007798326667398214,100.0,-22.056874559999997
-23.881025519999998,417200,100.0,0.02220718003809452,-0.8402068614959717,0.0003,23.6488037109375,417099,36,11385,4172,0.007886587642133236,,
,417500,,0.016441939398646355,-0.021097473800182343,0.0003,22.90546417236328,417399,,,,0.007853267714381218,100.0,-21.80068846
-23.859917810000002,417600,100.0,0.02309192344546318,-0.3325316309928894,0.0003,23.021160125732422,417499,36,11397,4176,0.007860932499170303,,
,418000,,0.02239806577563286,-0.01363113522529602,0.0003,23.32343292236328,417899,,,,0.00789014995098114,100.0,-22.148301180000004
-23.887155439999997,418000,100.0,,,,,,36,11410,4180,,,
-23.818626910000003,418400,100.0,0.025930002331733704,0.45628654956817627,0.0003,23.150997161865234,418299,36,11415,4184,0.007816561497747898,,
,418500,,0.014300314709544182,-0.2619166970252991,0.0003,22.628849029541016,418399,,,,0.007861780934035778,100.0,-21.90056494
-23.80373932,418800,100.0,0.021372636780142784,-0.11397521197795868,0.0003,23.499692916870117,418699,36,11427,4188,0.007885846309363842,,
,419000,,0.017535116523504257,0.31714022159576416,0.0003,22.86054229736328,418899,,,,0.007812611758708954,100.0,-21.7072508
-24.04505216,419200,100.0,0.018032588064670563,0.02631661295890808,0.0003,22.86674690246582,419099,36,11440,4192,0.007846174761652946,,
,419500,,0.024936625733971596,0.14884382486343384,0.0003,23.377399444580078,419399,,,,0.007781823165714741,100.0,-21.755200940000005
-24.15251634,419600,100.0,0.022646138444542885,0.09711003303527832,0.0003,23.579303741455078,419499,36,11452,4196,0.007790194824337959,,
,420000,,0.013828109949827194,1.0982115268707275,0.0003,22.76569175720215,419899,,,,0.007963849231600761,100.0,-21.660606840000003
-24.097969660000004,420000,100.0,,,,,,36,11465,4200,,,
-24.11931805,420400,100.0,0.033079843968153,0.7286157608032227,0.0003,22.692401885986328,420299,36,11470,4204,0.007823191583156586,,
,420500,,0.01907370239496231,-0.6812200546264648,0.0003,23.23142433166504,420399,,,,0.007776240352541208,100.0,-21.795180959999996
-24.269626529999996,420800,100.0,0.015289008617401123,0.31684601306915283,0.0003,23.149879455566406,420699,36,11482,4208,0.007725227158516645,,
,421000,,0.018438151106238365,0.529432475566864,0.0003,23.136661529541016,420899,,,,0.007790599949657917,100.0,-21.806155179999998
-24.265729729999997,421200,100.0,0.017373863607645035,0.24508912861347198,0.0003,22.891254425048828,421099,36,11495,4212,0.007862226106226444,,
,421500,,0.020864438265562057,-0.29916444420814514,0.0003,23.09830093383789,421399,,,,0.007966910488903522,100.0,-21.684293540000002
-24.24306376,421600,100.0,0.017913561314344406,2.0723814964294434,0.0003,22.292709350585938,421499,36,11507,4216,0.007889878936111927,,
,422000,,0.019020643085241318,-0.08434998989105225,0.0003,23.04217529296875,421899,,,,0.007953989319503307,100.0,-21.477237080000005
-24.320143819999995,422000,100.0,,,,,,36,11519,4220,,,
-24.328219739999994,422400,100.0,0.01545003242790699,0.9913505911827087,0.0003,23.089941024780273,422299,36,11524,4224,0.007755358703434467,,
