train/learning_rate,train/n_updates,rollout/ep_rew_mean,time/total_timesteps,train/actor_loss,rollout/ep_len_mean,time/episodes,time/fps,train/critic_loss,time/time_elapsed,eval/mean_reward,eval/mean_ep_length
0.001,520399,,520500,47.931434631347656,,,,0.07196088135242462,,-38.25716142,100.0
0.001,520699,-38.47812241,520800,48.56441879272461,100.0,5208,70,0.06256476044654846,7392,,
0.001,520899,,521000,48.43964385986328,,,,0.049344245344400406,,-38.58566012,100.0
0.001,521099,-38.53634286,521200,48.83646774291992,100.0,5212,70,0.0576670877635479,7398,,
0.001,521399,,521500,48.7359619140625,,,,0.0541597455739975,,-38.6339772,100.0
0.001,521499,-38.43666122,521600,48.10363006591797,100.0,5216,70,0.06020812690258026,7405,,
0.001,521899,,522000,48.624847412109375,,,,0.06502925604581833,,-41.001068,100.0
,,-38.13823428,522000,,100.0,5220,70,,7411,,
0.001,522299,-38.20943218,522400,48.16162109375,100.0,5224,70,0.05648733675479889,7414,,
0.001,522399,,522500,48.422882080078125,,,,0.10739268362522125,,-39.926644620000005,100.0
0.001,522699,-38.70729094,522800,49.074066162109375,100.0,5228,70,0.06604830920696259,7420,,
0.001,522899,,523000,48.27910614013672,,,,0.05159122869372368,,-40.17027384,100.0
0.001,523099,-38.903235439999996,523200,48.504920959472656,100.0,5232,70,0.08806996047496796,7426,,
0.001,523399,,523500,48.756587982177734,,,,0.07948967814445496,,-39.38102239999999,100.0
0.001,523499,-38.97471648,523600,48.57734680175781,100.0,5236,70,0.060688454657793045,7433,,
0.001,523899,,524000,48.7678337097168,,,,0.062451548874378204,,-40.24035052,100.0
,,-38.84145928,524000,,100.0,5240,70,,7439,,
0.001,524299,-38.990353219999996,524400,49.430023193359375,100.0,5244,70,0.04547712951898575,7441,,
0.001,524399,,524500,48.71327209472656,,,,0.050422005355358124,,-39.79150302,100.0
0.001,524699,-39.09706466,524800,48.39532470703125,100.0,5248,70,0.06950241327285767,7448,,
0.001,524899,,525000,48.9798583984375,,,,0.06303039193153381,,-40.151283539999994,100.0
0.001,525099,-39.00222741,525200,48.19573211669922,100.0,5252,70,0.03721302002668381,7454,,
0.001,525399,,525500,48.7015495300293,,,,0.04822724312543869,,-38.709370400000005,100.0
0.001,525499,-38.81760303,525600,49.211395263671875,100.0,5256,70,0.06956794857978821,7460,,
0.001,525899,,526000,48.79475402832031,,,,0.05781286954879761,,-39.87707454,100.0
,,-38.62105408,526000,,100.0,5260,70,,7467,,
0.001,526299,-38.696529319999996,526400,49.099063873291016,100.0,5264,70,0.047275856137275696,7469,,
0.001,526399,,526500,48.716796875,,,,0.06935754418373108,,-41.93451514,100.0
0.001,526699,-38.73502207,526800,49.055625915527344,100.0,5268,70,0.06075109913945198,7476,,
0.001,526899,,527000,48.70946502685547,,,,0.06322978436946869,,-41.56855824,100.0
0.001,527099,-38.72185185,527200,48.955352783203125,100.0,5272,70,0.06174949184060097,7482,,
0.001,527399,,527500,48.98557662963867,,,,0.05373552814126015,,-41.28859434,100.0
0.001,527499,-38.841617250000006,527600,48.468685150146484,100.0,5276,70,0.050342317670583725,7488,,
0.001,527899,,528000,48.273719787597656,,,,0.06963180750608444,,-39.78470488,100.0
,,-39.06587054,528000,,100.0,5280,70,,7494,,
0.001,528299,-39.09682927,528400,48.850337982177734,100.0,5284,70,0.055098988115787506,7497,,
0.001,528399,,528500,48.673126220703125,,,,0.04343433678150177,,-41.665446460000005,100.0
0.001,528699,-39.348370800000005,528800,48.97360610961914,100.0,5288,70,0.047107815742492676,7503,,
0.001,528899,,529000,49.120201110839844,,,,0.040950898081064224,,-40.027582720000005,100.0
0.001,529099,-39.463722219999994,529200,48.448204040527344,100.0,5292,70,0.03833197057247162,7510,,
0.001,529399,,529500,49.20536804199219,,,,0.05063055828213692,,-40.453914999999995,100.0
0.001,529499,-39.24019953,529600,49.10930633544922,100.0,5296,70,0.056759126484394073,7516,,
0.001,529899,,530000,48.53466033935547,,,,0.046128906309604645,,-38.87546538,100.0
,,-39.29895360999999,530000,,100.0,5300,70,,7522,,
0.001,530299,-39.51856603,530400,48.724639892578125,100.0,5304,70,0.036675192415714264,7525,,
0.001,530399,,530500,48.28131866455078,,,,0.06224183738231659,,-41.34046542,100.0
0.001,530699,-39.74583766000001,530800,48.83464813232422,100.0,5308,70,0.04941366985440254,7531,,
0.001,530899,,531000,48.5047492980957,,,,0.04625188559293747,,-39.44297368,100.0
0.001,531099,-39.775074620000005,531200,49.477882385253906,100.0,5312,70,0.044143110513687134,7537,,
0.001,531399,,531500,49.097225189208984,,,,0.05429753288626671,,-40.420118239999994,100.0
0.001,531499,-39.771628820000004,531600,48.64122009277344,100.0,5316,70,0.04724174737930298,7543,,
0.001,531899,,532000,48.35722351074219,,,,0.052017614245414734,,-41.036927459999994,100.0
,,-40.09998943000001,532000,,100.0,5320,70,,7550,,
0.001,532299,-40.30107274,532400,48.795745849609375,100.0,5324,70,0.07394101470708847,7552,,
0.001,532399,,532500,48.915977478027344,,,,0.038315050303936005,,-40.5089103,100.0
0.001,532699,-39.999155480000006,532800,48.710792541503906,100.0,5328,70,0.06487175077199936,7559,,
0.001,532899,,533000,48.54125213623047,,,,0.04081017151474953,,-38.908391939999994,100.0
0.001,533099,-39.80288331,533200,48.43681335449219,100.0,5332,70,0.04495023936033249,7565,,
0.001,533399,,533500,48.15807342529297,,,,0.047650258988142014,,-39.58054634,100.0
0.001,533499,-39.540551549999996,533600,48.56382369995117,100.0,5336,70,0.03928321599960327,7571,,
0.001,533899,,534000,49.04047393798828,,,,0.07707074284553528,,-39.154299099999996,100.0
,,-39.57061512999999,534000,,100.0,5340,70,,7577,,
0.001,534299,-39.380411460000005,534400,47.86664581298828,100.0,5344,70,0.03712743893265724,7580,,
0.001,534399,,534500,48.70451354980469,,,,0.05219465121626854,,-39.56706172,100.0
0.001,534699,-39.21273357,534800,48.40846633911133,100.0,5348,70,0.06721821427345276,7586,,
0.001,534899,,535000,48.45731735229492,,,,0.045540742576122284,,-38.40322968,100.0
0.001,535099,-39.20777931,535200,48.57196044921875,100.0,5352,70,0.030679887160658836,7592,,
0.001,535399,,535500,49.03895568847656,,,,0.05076508969068527,,-39.54204763999999,100.0
0.001,535499,-39.295028959999996,535600,48.78681945800781,100.0,5356,70,0.06562784314155579,7599,,
0.001,535899,,536000,48.679786682128906,,,,0.06451617181301117,,-38.14845436,100.0
,,-39.4612322,536000,,100.0,5360,70,,7605,,
0.001,536299,-39.55458548000001,536400,48.66876220703125,100.0,5364,70,0.04126007482409477,7608,,
0.001,536399,,536500,48.030921936035156,,,,0.035543620586395264,,-39.39480160000001,100.0
0.001,536699,-39.56671491,536800,48.2680778503418,100.0,5368,70,0.043558426201343536,7614,,
0.001,536899,,537000,48.420467376708984,,,,0.08098769932985306,,-38.96870816,100.0
0.001,537099,-39.40574289,537200,48.57286071777344,100.0,5372,70,0.06552646309137344,7620,,
0.001,537399,,537500,48.703163146972656,,,,0.035564959049224854,,-40.041750619999995,100.0
0.001,537499,-39.367391000000005,537600,48.64484405517578,100.0,5376,70,0.03383737802505493,7626,,
0.001,537899,,538000,49.23603820800781,,,,0.03913280367851257,,-39.429204,100.0
,,-39.31721097,538000,,100.0,5380,70,,7632,,
0.001,538299,-39.43901379,538400,48.600074768066406,100.0,5384,70,0.04637078195810318,7635,,
0.001,538399,,538500,48.45703887939453,,,,0.05761745572090149,,-39.47356574,100.0
0.001,538699,-39.12299361,538800,48.14864730834961,100.0,5388,70,0.04771733283996582,7641,,
0.001,538899,,539000,48.399497985839844,,,,0.0590829961001873,,-39.37756642,100.0
0.001,539099,-39.068158159999996,539200,48.551719665527344,100.0,5392,70,0.0601738803088665,7647,,
0.001,539399,,539500,49.36773681640625,,,,0.04361298680305481,,-38.84342898,100.0
0.001,539499,-39.05695536,539600,48.914833068847656,100.0,5396,70,0.04686181992292404,7654,,
0.001,539899,,540000,48.68534851074219,,,,0.05268198251724243,,-40.305926819999996,100.0
,,-39.22660313,540000,,100.0,5400,70,,7660,,
0.001,540299,-39.172302040000005,540400,48.08575439453125,100.0,5404,70,0.05663369596004486,7663,,
0.001,540399,,540500,48.889404296875,,,,0.07954707741737366,,-41.71628704,100.0
0.001,540699,-39.12394757,540800,48.99579620361328,100.0,5408,70,0.06467898935079575,7669,,
0.001,540899,,541000,48.4197883605957,,,,0.04888354241847992,,-42.50713992,100.0
0.001,541099,-39.35858519000001,541200,48.21723556518555,100.0,5412,70,0.06362970173358917,7675,,
0.001,541399,,541500,48.74188232421875,,,,0.06624170392751694,,-40.64075834,100.0
0.001,541499,-39.504080259999995,541600,49.135929107666016,100.0,5416,70,0.0648512989282608,7681,,
0.001,541899,,542000,49.01372528076172,,,,0.05062849819660187,,-41.3325375,100.0
,,-39.58166474,542000,,100.0,5420,70,,7688,,
0.001,542299,-39.425993760000004,542400,48.69746398925781,100.0,5424,70,0.04737646505236626,7690,,
0.001,542399,,542500,48.71691131591797,,,,0.0448160357773304,,-40.68511555999999,100.0
0.001,542699,-39.575923319999994,542800,49.08271789550781,100.0,5428,70,0.05961940437555313,7697,,
0.001,542899,,543000,48.92340087890625,,,,0.06660185754299164,,-39.34893718,100.0
0.001,543099,-39.69154285,543200,49.105079650878906,100.0,5432,70,0.04660496488213539,7703,,
0.001,543399,,543500,48.53864288330078,,,,0.06996767222881317,,-38.69016282,100.0
0.001,543499,-39.82868165,543600,48.979434967041016,100.0,5436,70,0.059574276208877563,7709,,
0.001,543899,,544000,48.34748077392578,,,,0.07688253372907639,,-38.582738559999996,100.0
,,-39.75269041000001,544000,,100.0,5440,70,,7715,,
0.001,544299,-39.75436947,544400,48.41416931152344,100.0,5444,70,0.062000080943107605,7718,,
0.001,544399,,544500,48.25504684448242,,,,0.05993736907839775,,-37.45387842,100.0
0.001,544699,-39.77944931,544800,48.89545440673828,100.0,5448,70,0.06624539196491241,7724,,
0.001,544899,,545000,48.92890167236328,,,,0.06298141181468964,,-37.665464240000006,100.0
0.001,545099,-39.53512945,545200,48.84526824951172,100.0,5452,70,0.07049793750047684,7730,,
0.001,545399,,545500,48.937767028808594,,,,0.07814662158489227,,-38.13661734,100.0
0.001,545499,-39.34294404,545600,48.82139205932617,100.0,5456,70,0.06299959123134613,7736,,
0.001,545899,,546000,48.96847152709961,,,,0.049861278384923935,,-38.24178298,100.0
,,-39.063480309999996,546000,,100.0,5460,70,,7743,,
0.001,546299,-38.963361209999995,546400,48.787410736083984,100.0,5464,70,0.07486965507268906,7746,,
0.001,546399,,546500,49.11780548095703,,,,0.06401316821575165,,-40.77680082,100.0
0.001,546699,-38.938861589999995,546800,49.171932220458984,100.0,5468,70,0.0548415370285511,7752,,
0.001,546899,,547000,48.51167297363281,,,,0.06307604908943176,,-40.94557996,100.0
0.001,547099,-39.015651150000004,547200,49.403202056884766,100.0,5472,70,0.05583089590072632,7758,,
0.001,547399,,547500,49.14191818237305,,,,0.07295894622802734,,-39.81461974,100.0
0.001,547499,-38.99938873,547600,49.112518310546875,100.0,5476,70,0.059695348143577576,7764,,
0.001,547899,,548000,49.13878631591797,,,,0.058686308562755585,,-39.81226648,100.0
,,-39.08427658,548000,,100.0,5480,70,,7770,,
0.001,548299,-38.87504558,548400,48.46705627441406,100.0,5484,70,0.074211485683918,7773,,
0.001,548399,,548500,49.46095275878906,,,,0.07923687994480133,,-41.28926636,100.0
0.001,548699,-39.0208021,548800,48.544490814208984,100.0,5488,70,0.0482168085873127,7779,,
0.001,548899,,549000,48.907039642333984,,,,0.08111825585365295,,-42.36427046,100.0
0.001,549099,-39.192322589999996,549200,48.78496551513672,100.0,5492,70,0.08167575299739838,7786,,
0.001,549399,,549500,48.737754821777344,,,,0.04320075362920761,,-39.72541648,100.0
0.001,549499,-39.17050687999999,549600,49.329315185546875,100.0,5496,70,0.06844647973775864,7792,,
0.001,549899,,550000,48.968482971191406,,,,0.06806541234254837,,-40.66180242,100.0
,,-39.00824311,550000,,100.0,5500,70,,7798,,
0.001,550299,-38.94824398,550400,48.61157989501953,100.0,5504,70,0.08009468764066696,7801,,
0.001,550399,,550500,48.615631103515625,,,,0.0510399155318737,,-39.420886859999996,100.0
0.001,550699,-39.01917301,550800,49.16050720214844,100.0,5508,70,0.05786900967359543,7807,,
0.001,550899,,551000,49.395240783691406,,,,0.07078657299280167,,-38.82222994,100.0
0.001,551099,-38.56204662,551200,48.98199462890625,100.0,5512,70,0.0552435964345932,7813,,
0.001,551399,,551500,48.638519287109375,,,,0.15495285391807556,,-37.99944608,100.0
0.001,551499,-38.50323491,551600,49.333770751953125,100.0,5516,70,0.059619754552841187,7819,,
0.001,551899,,552000,49.09800338745117,,,,0.049932822585105896,,-38.48284266,100.0
,,-38.11234969,552000,,100.0,5520,70,,7826,,
0.001,552299,-38.084663129999996,552400,48.91254425048828,100.0,5524,70,0.04623810201883316,7828,,
0.001,552399,,552500,49.09400177001953,,,,0.050501734018325806,,-37.79443508,100.0
0.001,552699,-37.81644024,552800,48.467918395996094,100.0,5528,70,0.04587162286043167,7835,,
0.001,552899,,553000,48.933982849121094,,,,0.05990435183048248,,-37.73909352,100.0
0.001,553099,-37.69965985999999,553200,48.474639892578125,100.0,5532,70,0.05610702559351921,7841,,
0.001,553399,,553500,49.085243225097656,,,,0.07759545743465424,,-38.160264639999994,100.0
0.001,553499,-37.77769103000001,553600,49.23161315917969,100.0,5536,70,0.043657392263412476,7847,,
0.001,553899,,554000,48.610748291015625,,,,0.05394034832715988,,-39.426407420000004,100.0
,,-38.01003102,554000,,100.0,5540,70,,7853,,
0.001,554299,-38.062068409999995,554400,48.876953125,100.0,5544,70,0.05411526933312416,7856,,
0.001,554399,,554500,48.76349639892578,,,,0.07532404363155365,,-38.387067540000004,100.0
0.001,554699,-38.16636626,554800,48.95875549316406,100.0,5548,70,0.06710962951183319,7862,,
0.001,554899,,555000,48.90605926513672,,,,0.06012018769979477,,-39.546574660000005,100.0
0.001,555099,-38.42262516,555200,48.62748718261719,100.0,5552,70,0.05185055360198021,7868,,
0.001,555399,,555500,48.615074157714844,,,,0.05517406016588211,,-39.3877168,100.0
0.001,555499,-38.513045309999995,555600,49.08762741088867,100.0,5556,70,0.07261228561401367,7875,,
0.001,555899,,556000,49.086055755615234,,,,0.047425344586372375,,-38.433032100000005,100.0
,,-38.76721153,556000,,100.0,5560,70,,7881,,
0.001,556299,-38.612345219999995,556400,48.93913650512695,100.0,5564,70,0.08543212711811066,7884,,
0.001,556399,,556500,48.93620300292969,,,,0.040814582258462906,,-38.6984524,100.0
0.001,556699,-38.56912713,556800,48.964141845703125,100.0,5568,70,0.060295358300209045,7890,,
0.001,556899,,557000,49.35789489746094,,,,0.06734426319599152,,-38.11015512,100.0
0.001,557099,-38.559348719999996,557200,48.84741973876953,100.0,5572,70,0.060158006846904755,7896,,
0.001,557399,,557500,48.775482177734375,,,,0.07104548066854477,,-38.52763504,100.0
0.001,557499,-38.540179519999995,557600,48.457740783691406,100.0,5576,70,0.09282436966896057,7902,,
0.001,557899,,558000,48.603187561035156,,,,0.05035293847322464,,-38.41504806,100.0
,,-38.44263227,558000,,100.0,5580,70,,7908,,
0.001,558299,-38.32440956,558400,48.51046371459961,100.0,5584,70,0.05411865562200546,7911,,
0.001,558399,,558500,49.53444290161133,,,,0.0402088537812233,,-39.29669762,100.0
0.001,558699,-38.24806839,558800,49.464500427246094,100.0,5588,70,0.058304961770772934,7917,,
0.001,558899,,559000,49.49708557128906,,,,0.06797868013381958,,-37.9792632,100.0
0.001,559099,-38.10838844,559200,49.213958740234375,100.0,5592,70,0.04873659834265709,7924,,
0.001,559399,,559500,49.00824737548828,,,,0.05958123132586479,,-39.46426728,100.0
0.001,559499,-38.024184,559600,49.62578582763672,100.0,5596,70,0.05647753179073334,7930,,
0.001,559899,,560000,49.29568099975586,,,,0.05288451537489891,,-37.76097184,100.0
,,-38.027223819999996,560000,,100.0,5600,70,,7936,,
0.001,560299,-37.92191887,560400,48.84712219238281,100.0,5604,70,0.07041911035776138,7939,,
0.001,560399,,560500,49.05067825317383,,,,0.07423427700996399,,-37.9981067,100.0
0.001,560699,-37.66804054,560800,49.07461929321289,100.0,5608,70,0.048874497413635254,7945,,
0.001,560899,,561000,49.219749450683594,,,,0.06945151835680008,,-38.14784632,100.0
0.001,561099,-38.05709581,561200,48.81282424926758,100.0,5612,70,0.05898454785346985,7951,,
0.001,561399,,561500,49.34759521484375,,,,0.07149810343980789,,-39.6016906,100.0
0.001,561499,-37.99975416,561600,48.96437072753906,100.0,5616,70,0.05372660607099533,7957,,
0.001,561899,,562000,48.82694625854492,,,,0.05724134296178818,,-40.41605556,100.0
,,-38.38904248,562000,,100.0,5620,70,,7964,,
0.001,562299,-38.56376886,562400,49.561317443847656,100.0,5624,70,0.055382903665304184,7966,,
0.001,562399,,562500,48.96381378173828,,,,0.05217264965176582,,-40.55935786,100.0
0.001,562699,-38.798782970000005,562800,49.26061248779297,100.0,5628,70,0.05444372445344925,7973,,
0.001,562899,,563000,49.74909210205078,,,,0.053862493485212326,,-41.24705334,100.0
0.001,563099,-38.716091299999995,563200,49.29750061035156,100.0,5632,70,0.09091119468212128,7979,,
0.001,563399,,563500,49.420501708984375,,,,0.06798730790615082,,-38.84125686,100.0
0.001,563499,-38.377988970000004,563600,48.92301940917969,100.0,5636,70,0.08092986792325974,7985,,
0.001,563899,,564000,49.303707122802734,,,,0.07337906956672668,,-38.021427960000004,100.0
,,-38.46015247,564000,,100.0,5640,70,,7991,,
0.001,564299,-38.203495769999996,564400,49.252037048339844,100.0,5644,70,0.07003246247768402,7994,,
0.001,564399,,564500,49.47563171386719,,,,0.060271210968494415,,-38.43398283999999,100.0
0.001,564699,-38.226262039999995,564800,49.845130920410156,100.0,5648,70,0.0941377654671669,8000,,
0.001,564899,,565000,49.47522735595703,,,,0.09755834192037582,,-39.67948854000001,100.0
0.001,565099,-38.194273710000004,565200,49.69832229614258,100.0,5652,70,0.08051343262195587,8007,,
0.001,565399,,565500,49.52741241455078,,,,0.06425503641366959,,-40.565105259999996,100.0
0.001,565499,-38.30050489,565600,48.92316436767578,100.0,5656,70,0.058449018746614456,8013,,
0.001,565899,,566000,49.347625732421875,,,,0.1678881198167801,,-39.29921794,100.0
,,-38.342878889999994,566000,,100.0,5660,70,,8019,,
0.001,566299,-38.35851037,566400,49.42519760131836,100.0,5664,70,0.08297751843929291,8022,,
0.001,566399,,566500,49.40885925292969,,,,0.07024505734443665,,-38.956053499999996,100.0
0.001,566699,-38.34119097,566800,48.90166473388672,100.0,5668,70,0.11431974172592163,8028,,
0.001,566899,,567000,49.41456604003906,,,,0.06774915754795074,,-40.68336444,100.0
0.001,567099,-38.50418356,567200,48.77056884765625,100.0,5672,70,0.07514330744743347,8034,,
0.001,567399,,567500,49.534690856933594,,,,0.06723609566688538,,-42.95031504000001,100.0
0.001,567499,-38.807939080000004,567600,49.056427001953125,100.0,5676,70,0.06019347533583641,8041,,
0.001,567899,,568000,49.538177490234375,,,,0.08334936201572418,,-42.50283152,100.0
,,-39.0795598,568000,,100.0,5680,70,,8047,,
0.001,568299,-39.35140914000001,568400,49.256446838378906,100.0,5684,70,0.06205321103334427,8050,,
0.001,568399,,568500,49.73289108276367,,,,0.07047180831432343,,-44.36190522000001,100.0
0.001,568699,-39.614602340000005,568800,49.33296203613281,100.0,5688,70,0.1011468842625618,8056,,
0.001,568899,,569000,49.7462158203125,,,,0.08889250457286835,,-43.58439556000001,100.0
0.001,569099,-39.52346376,569200,49.14645767211914,100.0,5692,70,0.06208052486181259,8062,,
0.001,569399,,569500,49.722415924072266,,,,0.07141583412885666,,-41.75346294,100.0
0.001,569499,-39.77034530000001,569600,49.34022521972656,100.0,5696,70,0.06752225011587143,8068,,
0.001,569899,,570000,48.879150390625,,,,0.07570701837539673,,-41.90282232,100.0
,,-40.09440248000001,570000,,100.0,5700,70,,8075,,
0.001,570299,-40.57416789,570400,49.271705627441406,100.0,5704,70,0.0912649855017662,8077,,
0.001,570399,,570500,49.55174255371094,,,,0.09071480482816696,,-43.195359999999994,100.0
0.001,570699,-41.016521430000005,570800,48.703407287597656,100.0,5708,70,0.1222836822271347,8084,,
0.001,570899,,571000,49.344818115234375,,,,0.05570104718208313,,-43.94749992000001,100.0
0.001,571099,-41.05819052000001,571200,48.63646697998047,100.0,5712,70,0.07423114776611328,8090,,
0.001,571399,,571500,48.690338134765625,,,,0.0803474560379982,,-48.4968196,100.0
0.001,571499,-41.451946150000005,571600,49.02264404296875,100.0,5716,70,0.06739182770252228,8096,,
0.001,571899,,572000,48.96926498413086,,,,0.13949939608573914,,-48.9856763,100.0
,,-41.38529279,572000,,100.0,5720,70,,8103,,
0.001,572299,-41.72375515000001,572400,48.90825271606445,100.0,5724,70,0.08013809472322464,8105,,
0.001,572399,,572500,48.938026428222656,,,,0.07535529136657715,,-44.323931439999996,100.0
0.001,572699,-41.664354859999996,572800,48.16316604614258,100.0,5728,70,0.06304683536291122,8112,,
0.001,572899,,573000,48.81999969482422,,,,0.06767391413450241,,-48.3245813,100.0
0.001,573099,-42.04326744,573200,49.10200500488281,100.0,5732,70,0.06901049613952637,8118,,
0.001,573399,,573500,49.407020568847656,,,,0.07283958047628403,,-44.47478639999999,100.0
0.001,573499,-42.643686200000005,573600,48.84611511230469,100.0,5736,70,0.09127222001552582,8124,,
0.001,573899,,574000,49.493446350097656,,,,0.07209104299545288,,-40.03609136,100.0
,,-42.44016082000001,574000,,100.0,5740,70,,8131,,
0.001,574299,-42.74326086,574400,49.12944412231445,100.0,5744,70,0.062319450080394745,8133,,
0.001,574399,,574500,49.59757995605469,,,,0.07468420267105103,,-42.4345524,100.0
0.001,574699,-42.800344089999996,574800,49.433990478515625,100.0,5748,70,0.0888669341802597,8140,,
0.001,574899,,575000,49.5695915222168,,,,0.06801371276378632,,-41.9949481,100.0
0.001,575099,-43.02316614,575200,49.36418151855469,100.0,5752,70,0.07435765862464905,8146,,
0.001,575399,,575500,49.057796478271484,,,,0.08020719140768051,,-46.3151202,100.0
0.001,575499,-43.13206935000001,575600,49.041419982910156,100.0,5756,70,0.06266941875219345,8152,,
0.001,575899,,576000,49.459510803222656,,,,0.06439875811338425,,-41.17332756,100.0
,,-43.15414066000001,576000,,100.0,5760,70,,8159,,
0.001,576299,-43.52505039999999,576400,49.65216827392578,100.0,5764,70,0.06402422487735748,8161,,
0.001,576399,,576500,48.77214050292969,,,,0.08428715169429779,,-39.614674099999995,100.0
0.001,576699,-43.51824023999998,576800,48.81386184692383,100.0,5768,70,0.07264316082000732,8168,,
0.001,576899,,577000,49.44957733154297,,,,0.0679526999592781,,-43.241099559999995,100.0
0.001,577099,-43.530271750000004,577200,49.37342071533203,100.0,5772,70,0.08675582706928253,8174,,
0.001,577399,,577500,49.332420349121094,,,,0.0873505175113678,,-38.33356142,100.0
0.001,577499,-43.30034841999999,577600,49.610511779785156,100.0,5776,70,0.07150016725063324,8180,,
0.001,577899,,578000,49.690311431884766,,,,0.07814417779445648,,-38.7314847,100.0
,,-42.96218726,578000,,100.0,5780,70,,8187,,
0.001,578299,-42.74416935,578400,49.23615264892578,100.0,5784,70,0.07307946681976318,8190,,
0.001,578399,,578500,49.37226867675781,,,,0.07718571275472641,,-39.6275565,100.0
0.001,578699,-42.492903659999996,578800,49.91531753540039,100.0,5788,70,0.07676602900028229,8196,,
0.001,578899,,579000,49.71071243286133,,,,0.06302453577518463,,-38.75558454,100.0
0.001,579099,-42.43444012999999,579200,48.73017883300781,100.0,5792,70,0.10300452262163162,8202,,
0.001,579399,,579500,49.473697662353516,,,,0.10785296559333801,,-38.27738204,100.0
0.001,579499,-42.29751301,579600,49.6551399230957,100.0,5796,70,0.0661420226097107,8209,,
0.001,579899,,580000,48.83838653564453,,,,0.06944599747657776,,-39.89720376,100.0
,,-41.98124442,580000,,100.0,5800,70,,8215,,
0.001,580299,-41.85795912000001,580400,49.70668411254883,100.0,5804,70,0.0696052759885788,8218,,
0.001,580399,,580500,48.97843551635742,,,,0.07031691074371338,,-37.91659464,100.0
0.001,580699,-41.67705524000001,580800,49.56690216064453,100.0,5808,70,0.06025658920407295,8224,,
0.001,580899,,581000,49.38621520996094,,,,0.06369887292385101,,-40.32952254,100.0
0.001,581099,-41.383068359999996,581200,49.60960388183594,100.0,5812,70,0.06793109327554703,8230,,
0.001,581399,,581500,49.352901458740234,,,,0.0687314048409462,,-38.69161181999999,100.0
0.001,581499,-41.10486075,581600,49.53319549560547,100.0,5816,70,0.0695229321718216,8237,,
0.001,581899,,582000,49.58930206298828,,,,0.0621575303375721,,-37.63451864,100.0
,,-40.78144746,582000,,100.0,5820,70,,8243,,
0.001,582299,-40.32461284,582400,49.1174201965332,100.0,5824,70,0.06082749366760254,8246,,
0.001,582399,,582500,49.212303161621094,,,,0.06505817174911499,,-38.65013398,100.0
0.001,582699,-40.13385449,582800,49.61723709106445,100.0,5828,70,0.10843530297279358,8252,,
0.001,582899,,583000,49.43915939331055,,,,0.05833693966269493,,-39.066650440000004,100.0
0.001,583099,-40.03867948,583200,49.211734771728516,100.0,5832,70,0.07390914112329483,8259,,
0.001,583399,,583500,49.28303527832031,,,,0.07487601041793823,,-39.585580060000005,100.0
0.001,583499,-39.92061172,583600,49.31451416015625,100.0,5836,70,0.09106753766536713,8265,,
0.001,583899,,584000,49.356605529785156,,,,0.08541134744882584,,-39.04590424,100.0
,,-40.091356520000005,584000,,100.0,5840,70,,8271,,
0.001,584299,-40.09731287,584400,49.633392333984375,100.0,5844,70,0.06424936652183533,8274,,
0.001,584399,,584500,49.249263763427734,,,,0.07858778536319733,,-38.441664,100.0
0.001,584699,-39.8381976,584800,49.08386993408203,100.0,5848,70,0.08769337832927704,8280,,
0.001,584899,,585000,49.395484924316406,,,,0.10328064113855362,,-46.6712597,100.0
0.001,585099,-39.657874109999995,585200,49.40021514892578,100.0,5852,70,0.08302329480648041,8287,,
0.001,585399,,585500,48.95433044433594,,,,0.06334185600280762,,-40.6380062,100.0
0.001,585499,-39.44132661,585600,49.15516662597656,100.0,5856,70,0.09807180613279343,8293,,
0.001,585899,,586000,48.891292572021484,,,,0.07769069075584412,,-41.92706658,100.0
,,-39.208184609999996,586000,,100.0,5860,70,,8300,,
0.001,586299,-38.85518852,586400,48.9378662109375,100.0,5864,70,0.09968134760856628,8302,,
0.001,586399,,586500,48.997344970703125,,,,0.06480777263641357,,-42.57156922,100.0
0.001,586699,-38.916360219999994,586800,49.207183837890625,100.0,5868,70,0.08327710628509521,8309,,
0.001,586899,,587000,48.873504638671875,,,,0.08852499723434448,,-41.57232812,100.0
0.001,587099,-38.90400769,587200,48.92851638793945,100.0,5872,70,0.06592816859483719,8315,,
0.001,587399,,587500,49.235015869140625,,,,0.08437207341194153,,-40.58469442,100.0
0.001,587499,-39.04161981,587600,48.77866744995117,100.0,5876,70,0.08849025517702103,8322,,
0.001,587899,,588000,48.04275894165039,,,,0.0648280680179596,,-41.735158199999994,100.0
,,-38.91506926,588000,,100.0,5880,70,,8328,,
0.001,588299,-39.109669260000004,588400,48.440589904785156,100.0,5884,70,0.06380927562713623,8331,,
0.001,588399,,588500,48.81684112548828,,,,0.06789389252662659,,-40.36946218,100.0
0.001,588699,-39.15014240000001,588800,49.262962341308594,100.0,5888,70,0.06479897350072861,8337,,
0.001,588899,,589000,49.149009704589844,,,,0.061708442866802216,,-39.327078019999995,100.0
0.001,589099,-39.10688510000001,589200,49.11324691772461,100.0,5892,70,0.059579961001873016,8344,,
0.001,589399,,589500,48.68718338012695,,,,0.10809087753295898,,-39.844535699999994,100.0
0.001,589499,-39.26251004,589600,49.390602111816406,100.0,5896,70,0.06506428122520447,8350,,
0.001,589899,,590000,49.1158561706543,,,,0.06006472557783127,,-40.13380004,100.0
