train/learning_rate,train/critic_loss,eval/mean_reward,time/total_timesteps,train/n_updates,eval/mean_ep_length,train/actor_loss,time/fps,rollout/ep_rew_mean,rollout/ep_len_mean,time/episodes,time/time_elapsed
0.001,0.2027079463005066,337.1657312,503500,503399,1000.0,-300.19403076171875,,,,,
0.001,0.12311212718486786,334.01419569999996,504000,503899,1000.0,-298.6502685546875,,,,,
,,,504000,,,,11,336.73603895,1000.0,504,45507
0.001,0.12575112283229828,322.81498868,504500,504399,1000.0,-298.758544921875,,,,,
0.001,0.20164093375205994,340.39970342,505000,504899,1000.0,-299.21697998046875,,,,,
0.001,0.13323485851287842,347.55355126,505500,505399,1000.0,-302.56610107421875,,,,,
0.001,0.14651809632778168,340.92844938,506000,505899,1000.0,-299.971435546875,,,,,
0.001,0.1300363838672638,335.16582127999993,506500,506399,1000.0,-301.61669921875,,,,,
0.001,0.10211370140314102,341.40617764,507000,506899,1000.0,-300.47369384765625,,,,,
0.001,0.09544433653354645,337.52943147999997,507500,507399,1000.0,-302.45587158203125,,,,,
0.001,0.12704399228096008,338.87033482000004,508000,507899,1000.0,-302.6700134277344,,,,,
,,,508000,,,,11,336.87814525,1000.0,508,45900
0.001,0.15591610968112946,342.20097476,508500,508399,1000.0,-304.266357421875,,,,,
0.001,0.1371757984161377,342.55448102,509000,508899,1000.0,-302.754150390625,,,,,
0.001,0.10448642820119858,343.15226138,509500,509399,1000.0,-303.4530029296875,,,,,
0.001,0.11846446990966797,342.90740458000005,510000,509899,1000.0,-303.9825744628906,,,,,
0.001,0.11363127082586288,338.0784309,510500,510399,1000.0,-305.5433349609375,,,,,
0.001,0.10672062635421753,337.84818314000006,511000,510899,1000.0,-305.75347900390625,,,,,
0.001,0.13634353876113892,343.2700007,511500,511399,1000.0,-304.85540771484375,,,,,
0.001,0.09341081976890564,341.6798737,512000,511899,1000.0,-304.84979248046875,,,,,
,,,512000,,,,11,336.88852462999995,1000.0,512,46293
0.001,0.11331984400749207,340.87282366,512500,512399,1000.0,-306.93988037109375,,,,,
0.001,0.10174363851547241,339.84297878000007,513000,512899,1000.0,-306.25732421875,,,,,
0.001,0.07774896919727325,341.07181494,513500,513399,1000.0,-307.251708984375,,,,,
0.001,0.0893721878528595,347.1333217,514000,513899,1000.0,-305.9581298828125,,,,,
0.001,0.11442951112985611,342.97356940000003,514500,514399,1000.0,-307.02972412109375,,,,,
0.001,0.1420436054468155,344.16685266,515000,514899,1000.0,-307.932373046875,,,,,
0.001,0.20962174236774445,345.76971008,515500,515399,1000.0,-307.9591979980469,,,,,
0.001,0.20123079419136047,342.34986408,516000,515899,1000.0,-308.0938720703125,,,,,
,,,516000,,,,11,337.01442026999996,1000.0,516,46685
0.001,0.12525013089179993,341.92452036000003,516500,516399,1000.0,-307.86749267578125,,,,,
0.001,0.14884057641029358,339.38965988,517000,516899,1000.0,-309.92181396484375,,,,,
0.001,0.14181289076805115,344.71644696,517500,517399,1000.0,-309.7552490234375,,,,,
0.001,0.0939803421497345,344.97902661999996,518000,517899,1000.0,-307.20172119140625,,,,,
0.001,0.17477290332317352,340.14011057999994,518500,518399,1000.0,-307.58551025390625,,,,,
0.001,0.12279476970434189,343.96968212,519000,518899,1000.0,-308.63702392578125,,,,,
0.001,0.08412837982177734,335.99032872,519500,519399,1000.0,-308.89251708984375,,,,,
0.001,0.19861789047718048,343.12345074000007,520000,519899,1000.0,-309.0553894042969,,,,,
,,,520000,,,,11,337.01892875000004,1000.0,520,47078
0.001,0.0869746208190918,333.82205584,520500,520399,1000.0,-310.42767333984375,,,,,
0.001,0.10606811940670013,331.71449512,521000,520899,1000.0,-310.76287841796875,,,,,
0.001,0.125652477145195,342.58119454,521500,521399,1000.0,-310.9961242675781,,,,,
0.001,0.11551603674888611,340.40066570000005,522000,521899,1000.0,-310.955810546875,,,,,
0.001,0.12174246460199356,334.31351761999997,522500,522399,1000.0,-310.906494140625,,,,,
0.001,0.11561860889196396,332.71609694000006,523000,522899,1000.0,-309.5679931640625,,,,,
0.001,0.1404682993888855,324.26591462000005,523500,523399,1000.0,-309.9668884277344,,,,,
0.001,0.17566713690757751,327.99442197999997,524000,523899,1000.0,-311.8644714355469,,,,,
,,,524000,,,,11,336.69148902,1000.0,524,47471
0.001,0.1501794010400772,322.3937853,524500,524399,1000.0,-312.72149658203125,,,,,
0.001,0.0969717726111412,326.0742552,525000,524899,1000.0,-312.9339294433594,,,,,
0.001,0.10313830524682999,336.8874469599999,525500,525399,1000.0,-313.65594482421875,,,,,
0.001,0.09152525663375854,333.88933,526000,525899,1000.0,-313.0543518066406,,,,,
0.001,0.18365073204040527,334.92447166000005,526500,526399,1000.0,-315.13720703125,,,,,
0.001,0.12301740795373917,340.69625452,527000,526899,1000.0,-311.708251953125,,,,,
0.001,0.09214209020137787,327.93081431999997,527500,527399,1000.0,-312.6945495605469,,,,,
0.001,0.28560444712638855,342.5312348399999,528000,527899,1000.0,-314.81488037109375,,,,,
,,,528000,,,,11,336.3411891299999,1000.0,528,47864
0.001,0.30772918462753296,333.69482332,528500,528399,1000.0,-312.5695495605469,,,,,
0.001,0.11002382636070251,333.95580956000003,529000,528899,1000.0,-314.6556701660156,,,,,
0.001,0.12318694591522217,335.2912438,529500,529399,1000.0,-314.58709716796875,,,,,
0.001,0.10680559277534485,333.25169458,530000,529899,1000.0,-313.9812316894531,,,,,
0.001,0.21795843541622162,338.13652038,530500,530399,1000.0,-316.008056640625,,,,,
0.001,0.14304499328136444,338.2156069,531000,530899,1000.0,-314.71710205078125,,,,,
0.001,0.12316404283046722,338.75086632000006,531500,531399,1000.0,-316.1900634765625,,,,,
0.001,0.14220544695854187,336.67630298000006,532000,531899,1000.0,-315.3216552734375,,,,,
,,,532000,,,,11,336.59023519000004,1000.0,532,48258
0.001,0.19306844472885132,338.75312463999995,532500,532399,1000.0,-317.836181640625,,,,,
0.001,0.06417904794216156,337.86573974000004,533000,532899,1000.0,-317.1437072753906,,,,,
0.001,0.1514257937669754,336.32282376,533500,533399,1000.0,-318.3507080078125,,,,,
0.001,0.1646154671907425,339.89728107999997,534000,533899,1000.0,-316.943115234375,,,,,
0.001,0.1058778166770935,338.57419176,534500,534399,1000.0,-317.3690490722656,,,,,
0.001,0.08889999240636826,331.89423408000005,535000,534899,1000.0,-318.4963073730469,,,,,
0.001,0.16703523695468903,340.03529246,535500,535399,1000.0,-319.9504089355469,,,,,
0.001,0.09390360116958618,340.62142056000005,536000,535899,1000.0,-317.7742919921875,,,,,
,,,536000,,,,11,336.73443309000004,1000.0,536,48651
0.001,0.3437458574771881,326.52438850000004,536500,536399,1000.0,-319.11767578125,,,,,
0.001,0.11267665773630142,339.99587804000004,537000,536899,1000.0,-319.5581970214844,,,,,
0.001,0.13971558213233948,336.35949009999996,537500,537399,1000.0,-320.5562744140625,,,,,
0.001,0.09899722039699554,343.30984792000004,538000,537899,1000.0,-320.06072998046875,,,,,
0.001,0.12346230447292328,330.10431204,538500,538399,1000.0,-319.91943359375,,,,,
0.001,0.12464553862810135,335.12369431999997,539000,538899,1000.0,-320.2858581542969,,,,,
0.001,0.07119002938270569,333.79922766,539500,539399,1000.0,-321.2569580078125,,,,,
0.001,0.11837145686149597,333.56181282,540000,539899,1000.0,-321.2746276855469,,,,,
,,,540000,,,,11,336.70882647999997,1000.0,540,49045
0.001,0.1300683617591858,327.36401186,540500,540399,1000.0,-321.666748046875,,,,,
0.001,0.10500827431678772,326.51835162,541000,540899,1000.0,-322.80908203125,,,,,
0.001,0.10438698530197144,338.41004714,541500,541399,1000.0,-322.15606689453125,,,,,
0.001,0.11402126401662827,329.43815348000004,542000,541899,1000.0,-321.1133728027344,,,,,
0.001,0.1104215681552887,335.05363458,542500,542399,1000.0,-322.27105712890625,,,,,
0.001,0.10540246963500977,332.01149552000004,543000,542899,1000.0,-321.55291748046875,,,,,
0.001,0.19229602813720703,336.65160380000003,543500,543399,1000.0,-324.2046203613281,,,,,
0.001,0.11270678043365479,332.48810062000007,544000,543899,1000.0,-322.3138427734375,,,,,
,,,544000,,,,11,336.37808598,1000.0,544,49438
0.001,0.09504908323287964,334.45098576000004,544500,544399,1000.0,-322.3691101074219,,,,,
0.001,0.151429682970047,326.46265156,545000,544899,1000.0,-324.04620361328125,,,,,
0.001,0.09288032352924347,325.8336484,545500,545399,1000.0,-323.8291015625,,,,,
0.001,0.08255687355995178,334.60263822,546000,545899,1000.0,-324.392822265625,,,,,
0.001,0.10762468725442886,332.09439818000004,546500,546399,1000.0,-325.1925048828125,,,,,
0.001,0.11520707607269287,333.16723094,547000,546899,1000.0,-322.4107666015625,,,,,
0.001,0.07630908489227295,314.98802678,547500,547399,1000.0,-325.4564514160156,,,,,
0.001,0.1024804413318634,327.67982786,548000,547899,1000.0,-325.3179931640625,,,,,
,,,548000,,,,10,336.13797379999994,1000.0,548,49831
0.001,0.20979520678520203,328.6487016,548500,548399,1000.0,-326.51776123046875,,,,,
0.001,0.10756340622901917,331.3734319,549000,548899,1000.0,-325.7043762207031,,,,,
0.001,0.1510227918624878,324.30289688,549500,549399,1000.0,-326.3084411621094,,,,,
0.001,0.13409727811813354,321.99311737999994,550000,549899,1000.0,-326.13995361328125,,,,,
0.001,0.13029327988624573,331.58405767999994,550500,550399,1000.0,-327.2209777832031,,,,,
0.001,0.10315536707639694,320.99290981999997,551000,550899,1000.0,-327.59490966796875,,,,,
0.001,0.1034993827342987,318.53829632000003,551500,551399,1000.0,-328.7372741699219,,,,,
0.001,0.1441923975944519,321.48986426000005,552000,551899,1000.0,-326.7265625,,,,,
,,,552000,,,,10,335.51289768999993,1000.0,552,50224
0.001,0.17835849523544312,324.54434547999995,552500,552399,1000.0,-327.90936279296875,,,,,
0.001,0.18890056014060974,335.45250186000004,553000,552899,1000.0,-328.4603271484375,,,,,
0.001,0.1379282921552658,332.59558047999997,553500,553399,1000.0,-328.7385559082031,,,,,
0.001,0.14493459463119507,319.9490454,554000,553899,1000.0,-327.6043701171875,,,,,
0.001,0.12540271878242493,329.6781976,554500,554399,1000.0,-328.9399108886719,,,,,
0.001,0.1582006961107254,334.04064318,555000,554899,1000.0,-330.59686279296875,,,,,
0.001,0.12042571604251862,331.5417527,555500,555399,1000.0,-329.6763000488281,,,,,
0.001,0.1042238175868988,318.09883924,556000,555899,1000.0,-329.7060241699219,,,,,
,,,556000,,,,10,335.08460811000003,1000.0,556,50617
0.001,0.09883688390254974,321.73244637999994,556500,556399,1000.0,-331.1156311035156,,,,,
0.001,0.1979570984840393,330.17660744,557000,556899,1000.0,-331.199462890625,,,,,
0.001,0.11792093515396118,334.25458186,557500,557399,1000.0,-331.94183349609375,,,,,
0.001,0.10178729891777039,328.22684208,558000,557899,1000.0,-330.1234130859375,,,,,
0.001,0.24347838759422302,332.40581766,558500,558399,1000.0,-331.3416748046875,,,,,
0.001,0.1485770344734192,334.09748071999996,559000,558899,1000.0,-333.1962890625,,,,,
0.001,0.17019596695899963,338.46697800000004,559500,559399,1000.0,-333.12860107421875,,,,,
0.001,0.07341475784778595,326.02131566,560000,559899,1000.0,-330.6255187988281,,,,,
,,,560000,,,,10,334.90186239,1000.0,560,51010
0.001,0.10377036035060883,333.07775203999995,560500,560399,1000.0,-333.394287109375,,,,,
0.001,0.1681838482618332,335.86375338,561000,560899,1000.0,-332.4161682128906,,,,,
0.001,0.09874594956636429,333.67875,561500,561399,1000.0,-333.919189453125,,,,,
0.001,0.10989773273468018,341.1215640799999,562000,561899,1000.0,-333.69573974609375,,,,,
0.001,0.4693374037742615,333.46233216,562500,562399,1000.0,-335.72283935546875,,,,,
0.001,0.2217717170715332,344.59757981999996,563000,562899,1000.0,-334.06280517578125,,,,,
0.001,0.0842834934592247,344.09987982,563500,563399,1000.0,-333.56292724609375,,,,,
0.001,0.14280962944030762,340.63618023999993,564000,563899,1000.0,-335.43798828125,,,,,
,,,564000,,,,10,335.10603385,1000.0,564,51403
0.001,0.19734719395637512,330.81495198,564500,564399,1000.0,-333.7900390625,,,,,
0.001,0.13462147116661072,336.55797462000004,565000,564899,1000.0,-334.24896240234375,,,,,
0.001,0.12385500967502594,331.39626448,565500,565399,1000.0,-335.8656005859375,,,,,
0.001,0.17736628651618958,337.81943192,566000,565899,1000.0,-333.7173156738281,,,,,
0.001,0.09705531597137451,336.53064576,566500,566399,1000.0,-335.8401184082031,,,,,
0.001,0.15290966629981995,328.82871764000004,567000,566899,1000.0,-336.5683898925781,,,,,
0.001,0.226850226521492,338.31927894,567500,567399,1000.0,-336.3819580078125,,,,,
0.001,0.09056386351585388,337.94397052,568000,567899,1000.0,-336.68145751953125,,,,,
,,,568000,,,,10,335.22863265,1000.0,568,51795
0.001,0.26604723930358887,340.04217357999994,568500,568399,1000.0,-336.7910461425781,,,,,
0.001,0.29254382848739624,340.1112545,569000,568899,1000.0,-338.6989440917969,,,,,
0.001,0.1780800223350525,334.13314812,569500,569399,1000.0,-336.959228515625,,,,,
0.001,0.12042403221130371,340.7059424799999,570000,569899,1000.0,-337.565673828125,,,,,
0.001,0.07398246228694916,337.04045766,570500,570399,1000.0,-338.77862548828125,,,,,
0.001,0.16451197862625122,334.47559054000004,571000,570899,1000.0,-338.83642578125,,,,,
0.001,0.223018616437912,347.3142526,571500,571399,1000.0,-339.14990234375,,,,,
0.001,0.09174063801765442,334.81849109999996,572000,571899,1000.0,-340.1029052734375,,,,,
,,,572000,,,,10,335.41887613,1000.0,572,52189
0.001,0.1516694575548172,329.18547135999995,572500,572399,1000.0,-340.12811279296875,,,,,
0.001,0.1283029019832611,319.24213216000004,573000,572899,1000.0,-339.15863037109375,,,,,
0.001,0.08573750406503677,339.28662574000003,573500,573399,1000.0,-340.13525390625,,,,,
0.001,0.09534355252981186,335.82610954000006,574000,573899,1000.0,-341.062255859375,,,,,
0.001,0.12457144260406494,330.61728008,574500,574399,1000.0,-340.74334716796875,,,,,
0.001,0.09520233422517776,326.6172961,575000,574899,1000.0,-340.7575988769531,,,,,
0.001,0.12043208628892899,314.51324151999995,575500,575399,1000.0,-339.2759094238281,,,,,
0.001,0.19164058566093445,325.77432902,576000,575899,1000.0,-342.46844482421875,,,,,
,,,576000,,,,10,335.06480479,1000.0,576,52582
0.001,0.2595462203025818,323.85988762,576500,576399,1000.0,-343.44287109375,,,,,
0.001,0.07702161371707916,325.32481996,577000,576899,1000.0,-341.8343505859375,,,,,
0.001,0.09509444236755371,332.6049967000001,577500,577399,1000.0,-341.3233642578125,,,,,
0.001,0.08847430348396301,326.87784164,578000,577899,1000.0,-341.70751953125,,,,,
0.001,0.18653537333011627,333.43642886000004,578500,578399,1000.0,-340.340576171875,,,,,
0.001,0.09151078760623932,329.7916117,579000,578899,1000.0,-342.76361083984375,,,,,
0.001,0.07330960035324097,330.53528172,579500,579399,1000.0,-342.88385009765625,,,,,
0.001,0.07955706119537354,332.20067716000005,580000,579899,1000.0,-344.1067810058594,,,,,
,,,580000,,,,10,334.86670635,1000.0,580,52975
0.001,0.16158248484134674,330.64441996,580500,580399,1000.0,-343.5296630859375,,,,,
0.001,0.12628667056560516,322.96209441999997,581000,580899,1000.0,-343.954833984375,,,,,
0.001,0.12380397319793701,323.68582992,581500,581399,1000.0,-342.84747314453125,,,,,
0.001,0.24545249342918396,326.52969356,582000,581899,1000.0,-344.1728820800781,,,,,
0.001,0.08921358734369278,324.7068489,582500,582399,1000.0,-345.944091796875,,,,,
0.001,0.14009574055671692,330.51095541999996,583000,582899,1000.0,-344.75067138671875,,,,,
0.001,0.15287956595420837,312.40955687999997,583500,583399,1000.0,-346.2304382324219,,,,,
0.001,0.07685792446136475,322.4687048,584000,583899,1000.0,-345.31927490234375,,,,,
,,,584000,,,,10,334.5353799100001,1000.0,584,53368
0.001,0.14415381848812103,338.67098260000006,584500,584399,1000.0,-345.95477294921875,,,,,
0.001,0.13831396400928497,317.48058438,585000,584899,1000.0,-346.55230712890625,,,,,
0.001,0.08557885885238647,328.10781774,585500,585399,1000.0,-347.1308898925781,,,,,
0.001,0.21548670530319214,326.39543954,586000,585899,1000.0,-345.7234802246094,,,,,
0.001,0.11815933138132095,329.35783433999995,586500,586399,1000.0,-347.1734619140625,,,,,
0.001,0.1363551914691925,335.63364219999994,587000,586899,1000.0,-347.7696533203125,,,,,
0.001,0.10263171792030334,329.28712454,587500,587399,1000.0,-349.48065185546875,,,,,
0.001,0.21546541154384613,332.41923413999996,588000,587899,1000.0,-345.44500732421875,,,,,
,,,588000,,,,10,334.05764064000005,1000.0,588,53761
0.001,0.1253359317779541,336.8539301200001,588500,588399,1000.0,-347.3776550292969,,,,,
0.001,0.07773032784461975,333.3606317,589000,588899,1000.0,-349.75946044921875,,,,,
0.001,0.1818784922361374,319.14980624000003,589500,589399,1000.0,-348.1386413574219,,,,,
0.001,0.13209612667560577,325.43297546,590000,589899,1000.0,-350.41650390625,,,,,
0.001,0.09282945096492767,331.65046168000003,590500,590399,1000.0,-349.1682434082031,,,,,
0.001,0.10209672152996063,336.53432721999997,591000,590899,1000.0,-350.5098571777344,,,,,
0.001,0.16816970705986023,324.2429481,591500,591399,1000.0,-350.1163024902344,,,,,
0.001,0.0857035368680954,322.52101812,592000,591899,1000.0,-350.36187744140625,,,,,
,,,592000,,,,10,333.73096752,1000.0,592,54154
0.001,0.14003980159759521,318.22444458,592500,592399,1000.0,-350.0718994140625,,,,,
0.001,0.12721654772758484,329.49806187999997,593000,592899,1000.0,-352.9840087890625,,,,,
0.001,0.1148090660572052,318.70719278,593500,593399,1000.0,-351.43017578125,,,,,
0.001,0.1074756532907486,313.34787012,594000,593899,1000.0,-353.21820068359375,,,,,
0.001,0.11371156573295593,326.25067096000004,594500,594399,1000.0,-352.1722412109375,,,,,
0.001,0.16524562239646912,328.09231334,595000,594899,1000.0,-352.8291931152344,,,,,
0.001,0.16210320591926575,331.34872307999996,595500,595399,1000.0,-351.8614501953125,,,,,
0.001,0.08491773158311844,334.78045496,596000,595899,1000.0,-352.43426513671875,,,,,
,,,596000,,,,10,333.55636681000004,1000.0,596,54547
0.001,0.12687766551971436,330.86040721999996,596500,596399,1000.0,-353.2769775390625,,,,,
0.001,0.09282433986663818,326.39040228,597000,596899,1000.0,-353.392822265625,,,,,
0.001,0.07821448147296906,323.1993412,597500,597399,1000.0,-353.20465087890625,,,,,
0.001,0.07722416520118713,339.3132332800001,598000,597899,1000.0,-353.4759826660156,,,,,
0.001,0.2183847427368164,339.51618285999996,598500,598399,1000.0,-353.9667663574219,,,,,
0.001,0.16228848695755005,338.62831948,599000,598899,1000.0,-355.31597900390625,,,,,
0.001,0.10870693624019623,339.06627549999996,599500,599399,1000.0,-354.06719970703125,,,,,
0.001,0.12305179238319397,342.30065196000004,600000,599899,1000.0,-356.4266052246094,,,,,
,,,600000,,,,10,333.5551133,1000.0,600,54939
0.001,0.20401079952716827,322.88249242,600500,600399,1000.0,-356.171875,,,,,
0.001,0.09700609743595123,328.54315757999996,601000,600899,1000.0,-355.2744445800781,,,,,
0.001,0.11716189235448837,324.01961117999997,601500,601399,1000.0,-356.06072998046875,,,,,
0.001,0.4238142967224121,329.98107642,602000,601899,1000.0,-355.7381591796875,,,,,
0.001,0.12803387641906738,324.82561286000004,602500,602399,1000.0,-355.26629638671875,,,,,
0.001,0.15627549588680267,338.73605496,603000,602899,1000.0,-357.8291015625,,,,,
0.001,0.09740602970123291,334.55724654,603500,603399,1000.0,-356.8636169433594,,,,,
0.001,0.10697568953037262,340.39745730000004,604000,603899,1000.0,-358.28277587890625,,,,,
,,,604000,,,,10,333.58166129999995,1000.0,604,55332
0.001,0.1189456358551979,334.4759287,604500,604399,1000.0,-357.3226623535156,,,,,
0.001,0.18030905723571777,325.39861621999995,605000,604899,1000.0,-359.3814697265625,,,,,
0.001,0.10297634452581406,332.49643840000005,605500,605399,1000.0,-357.353759765625,,,,,
0.001,0.09129670262336731,339.80408930000004,606000,605899,1000.0,-358.30914306640625,,,,,
0.001,0.17514674365520477,334.16009760000003,606500,606399,1000.0,-359.661865234375,,,,,
0.001,0.14019814133644104,333.10808262000006,607000,606899,1000.0,-359.8985290527344,,,,,
0.001,0.14204344153404236,321.42687845999995,607500,607399,1000.0,-360.2620849609375,,,,,
0.001,0.13486361503601074,335.53171828,608000,607899,1000.0,-359.818359375,,,,,
,,,608000,,,,10,333.20711219,1000.0,608,55725
0.001,0.1304844170808792,340.3860118399999,608500,608399,1000.0,-360.0942077636719,,,,,
0.001,0.12166807055473328,327.38433674000004,609000,608899,1000.0,-359.25054931640625,,,,,
0.001,0.08393174409866333,325.40343487999996,609500,609399,1000.0,-360.95452880859375,,,,,
0.001,0.21450939774513245,329.62240710000003,610000,609899,1000.0,-361.65765380859375,,,,,
0.001,0.17892351746559143,342.56062040000006,610500,610399,1000.0,-361.5132141113281,,,,,
0.001,0.31161630153656006,325.27778662,611000,610899,1000.0,-361.3428955078125,,,,,
0.001,0.07297825068235397,340.07866518000003,611500,611399,1000.0,-361.0562744140625,,,,,
0.001,0.10198597609996796,342.2053510600001,612000,611899,1000.0,-361.7872314453125,,,,,
,,,612000,,,,10,332.87112460000003,1000.0,612,56117
0.001,0.10505470633506775,332.6681443,612500,612399,1000.0,-362.8788757324219,,,,,
0.001,0.05867709964513779,337.92321280000004,613000,612899,1000.0,-363.20318603515625,,,,,
0.001,0.13649538159370422,345.68755988,613500,613399,1000.0,-363.575439453125,,,,,
0.001,0.10677148401737213,339.83960352,614000,613899,1000.0,-363.9734802246094,,,,,
0.001,0.10368381440639496,343.1435575000001,614500,614399,1000.0,-361.8311462402344,,,,,
0.001,0.09315285831689835,343.7883583600001,615000,614899,1000.0,-363.386474609375,,,,,
0.001,0.13549666106700897,346.23360756,615500,615399,1000.0,-362.5841064453125,,,,,
0.001,0.0772184282541275,334.82158632,616000,615899,1000.0,-364.65167236328125,,,,,
,,,616000,,,,10,332.61084564,1000.0,616,56510
0.001,0.07158974558115005,334.2096226,616500,616399,1000.0,-365.11700439453125,,,,,
0.001,0.10851331055164337,337.9335698599999,617000,616899,1000.0,-363.95013427734375,,,,,
0.001,0.0976998507976532,329.30117795999996,617500,617399,1000.0,-364.2994384765625,,,,,
0.001,0.1252121925354004,333.05346117999994,618000,617899,1000.0,-366.08026123046875,,,,,
0.001,0.14720356464385986,334.61851274,618500,618399,1000.0,-365.318115234375,,,,,
0.001,0.08901942521333694,336.64467385999995,619000,618899,1000.0,-366.07666015625,,,,,
0.001,0.09354983270168304,338.75911296,619500,619399,1000.0,-366.4830322265625,,,,,
0.001,0.08796976506710052,334.78597912000004,620000,619899,1000.0,-365.0374755859375,,,,,
,,,620000,,,,10,332.2294805899999,1000.0,620,56903
0.001,0.11411027610301971,336.34140988,620500,620399,1000.0,-366.01495361328125,,,,,
0.001,0.15823087096214294,334.95720248,621000,620899,1000.0,-365.7267761230469,,,,,
0.001,0.11495905369520187,333.06032934,621500,621399,1000.0,-365.7948913574219,,,,,
0.001,0.17795071005821228,329.37617415999995,622000,621899,1000.0,-367.76702880859375,,,,,
0.001,0.10955052077770233,334.15481802,622500,622399,1000.0,-366.91949462890625,,,,,
0.001,0.10238862037658691,330.26597203999995,623000,622899,1000.0,-368.389892578125,,,,,
0.001,0.19166713953018188,337.9006103600001,623500,623399,1000.0,-366.97430419921875,,,,,
0.001,0.1286218762397766,333.08989886,624000,623899,1000.0,-367.1198425292969,,,,,
,,,624000,,,,10,332.1603043400001,1000.0,624,57296
0.001,0.10689469426870346,335.75299154,624500,624399,1000.0,-368.5078125,,,,,
0.001,0.157488614320755,343.63449868,625000,624899,1000.0,-369.28509521484375,,,,,
0.001,0.11022461205720901,340.97511180000004,625500,625399,1000.0,-370.51678466796875,,,,,
0.001,0.12658058106899261,338.9058236,626000,625899,1000.0,-368.74371337890625,,,,,
0.001,0.10931671410799026,341.07253098000007,626500,626399,1000.0,-369.08612060546875,,,,,
0.001,0.1914290338754654,332.37997348000005,627000,626899,1000.0,-369.8365478515625,,,,,
0.001,0.2749210596084595,342.53159983999996,627500,627399,1000.0,-369.3856201171875,,,,,
0.001,0.21987438201904297,335.65131244,628000,627899,1000.0,-369.80963134765625,,,,,
,,,628000,,,,10,332.1942972,1000.0,628,57689
0.001,0.18829461932182312,340.58401527999996,628500,628399,1000.0,-368.0561218261719,,,,,
0.001,0.13301633298397064,336.77500463999996,629000,628899,1000.0,-371.9013977050781,,,,,
0.001,0.09745701402425766,336.51163482,629500,629399,1000.0,-370.6767883300781,,,,,
0.001,0.3593020439147949,332.20412772,630000,629899,1000.0,-372.1046447753906,,,,,
0.001,0.12463746219873428,327.25952276,630500,630399,1000.0,-373.06524658203125,,,,,
0.001,0.30344295501708984,339.52491414,631000,630899,1000.0,-372.58465576171875,,,,,
0.001,0.09225525707006454,342.22156484,631500,631399,1000.0,-372.3035888671875,,,,,
0.001,0.15149053931236267,339.74534102000007,632000,631899,1000.0,-373.48004150390625,,,,,
,,,632000,,,,10,332.05261598000004,1000.0,632,58082
0.001,0.16459856927394867,336.70675004,632500,632399,1000.0,-373.2731018066406,,,,,
0.001,0.09502279758453369,339.28467914,633000,632899,1000.0,-373.51898193359375,,,,,
0.001,0.11197315156459808,338.25168228,633500,633399,1000.0,-375.788330078125,,,,,
0.001,0.07180791348218918,336.67780702000005,634000,633899,1000.0,-375.1772155761719,,,,,
0.001,0.06898166239261627,337.33730518000004,634500,634399,1000.0,-376.827392578125,,,,,
0.001,0.1275329291820526,334.63538066,635000,634899,1000.0,-375.5606689453125,,,,,
0.001,0.34983864426612854,340.40999436000004,635500,635399,1000.0,-375.59259033203125,,,,,
0.001,0.14316287636756897,337.7734523,636000,635899,1000.0,-373.3254089355469,,,,,
,,,636000,,,,10,332.19383046,1000.0,636,58475
0.001,0.09503272920846939,336.07467164,636500,636399,1000.0,-376.50628662109375,,,,,
0.001,0.18539384007453918,332.34130372,637000,636899,1000.0,-376.5761413574219,,,,,
0.001,0.19080813229084015,336.38522468,637500,637399,1000.0,-375.88140869140625,,,,,
0.001,0.3020482063293457,336.63794735999994,638000,637899,1000.0,-375.3049011230469,,,,,
0.001,0.2308880090713501,334.79287323999995,638500,638399,1000.0,-376.5281982421875,,,,,
0.001,0.0957653671503067,330.65258018000003,639000,638899,1000.0,-378.2094421386719,,,,,
0.001,0.16677579283714294,342.5666259,639500,639399,1000.0,-376.7806396484375,,,,,
0.001,0.10589969158172607,337.26833644,640000,639899,1000.0,-377.99359130859375,,,,,
,,,640000,,,,10,332.21746862,1000.0,640,58869
0.001,0.20409321784973145,336.25588028,640500,640399,1000.0,-377.697021484375,,,,,
0.001,0.09337382018566132,339.19347736000003,641000,640899,1000.0,-378.61602783203125,,,,,
0.001,0.09202046692371368,332.90707799999996,641500,641399,1000.0,-378.8404541015625,,,,,
0.001,0.10287357866764069,330.74223682,642000,641899,1000.0,-379.7859191894531,,,,,
0.001,0.1105629950761795,333.5208444,642500,642399,1000.0,-379.66168212890625,,,,,
0.001,0.1251339614391327,337.23564524,643000,642899,1000.0,-379.20111083984375,,,,,
0.001,0.10621508955955505,333.91569094000005,643500,643399,1000.0,-379.62371826171875,,,,,
0.001,0.08965791016817093,331.03275556,644000,643899,1000.0,-381.6663818359375,,,,,
,,,644000,,,,10,332.33472697999997,1000.0,644,59262
0.001,0.11128126084804535,335.30978396,644500,644399,1000.0,-379.4713134765625,,,,,
0.001,0.2744593322277069,329.3248557200001,645000,644899,1000.0,-379.6700439453125,,,,,
0.001,0.11691650748252869,335.82844062000004,645500,645399,1000.0,-381.6021728515625,,,,,
0.001,0.1347661018371582,338.20411704,646000,645899,1000.0,-381.13922119140625,,,,,
0.001,0.12405672669410706,334.57709214000005,646500,646399,1000.0,-380.977783203125,,,,,
0.001,0.11327917128801346,338.88306576,647000,646899,1000.0,-381.1265869140625,,,,,
