time/fps,time/total_timesteps,time/episodes,rollout/ep_rew_mean,time/time_elapsed,rollout/ep_len_mean,train/n_updates,train/critic_loss,train/actor_loss,train/learning_rate,eval/mean_ep_length,eval/mean_reward
139,567979,38032,56.213946429999986,4073,14.94,567878,0.053771618753671646,-25.692842483520508,0.001,,
,568000,,,,,567899,0.05471128970384598,-25.657672882080078,0.001,14.96,56.25917683999999
139,568039,38036,56.21247598,4074,14.94,567938,0.18033941090106964,-25.41179847717285,0.001,,
139,568099,38040,56.24661781,4075,14.95,567998,0.18351471424102783,-24.728755950927734,0.001,,
139,568159,38044,56.26035603,4075,14.95,568058,0.05294587463140488,-26.834182739257812,0.001,,
139,568219,38048,56.29157994,4075,14.96,568118,0.21571576595306396,-25.096527099609375,0.001,,
139,568279,38052,56.34139313,4076,14.97,568178,0.34709471464157104,-25.249530792236328,0.001,,
139,568339,38056,56.356612530000014,4076,14.97,568238,0.46766501665115356,-27.914026260375977,0.001,,
139,568399,38060,56.36500817,4076,14.97,568298,0.0669146180152893,-25.17679786682129,0.001,,
139,568458,38064,56.31452850000001,4077,14.96,568357,0.2093667984008789,-25.024484634399414,0.001,,
,568500,,,,,568399,0.19141072034835815,-24.787681579589844,0.001,14.96,56.25917683999999
139,568518,38068,56.293850500000005,4078,14.96,568417,0.0568966306746006,-24.551212310791016,0.001,,
139,568578,38072,56.315722640000004,4078,14.97,568477,0.05239042639732361,-26.29806900024414,0.001,,
139,568638,38076,56.37578772,4078,14.98,568537,0.07829765230417252,-24.780040740966797,0.001,,
139,568698,38080,56.33573140000001,4079,14.98,568597,0.04447083920240402,-25.752971649169922,0.001,,
139,568758,38084,56.33977154999999,4079,14.98,568657,0.056433554738759995,-23.952678680419922,0.001,,
139,568817,38088,56.30069105,4079,14.97,568716,0.36158090829849243,-25.78409194946289,0.001,,
139,568876,38092,56.26187893,4080,14.96,568775,0.19443228840827942,-26.762510299682617,0.001,,
139,568936,38096,56.263163080000005,4080,14.96,568835,0.2023039311170578,-27.259822845458984,0.001,,
139,568996,38100,56.26721417999999,4080,14.96,568895,0.0629701092839241,-25.025508880615234,0.001,,
,569000,,,,,568899,0.22589311003684998,-24.615463256835938,0.001,14.96,56.25917683999999
139,569056,38104,56.295147160000006,4081,14.96,568955,0.31285613775253296,-25.06856918334961,0.001,,
139,569116,38108,56.29533601999999,4082,14.96,569015,0.07067033648490906,-24.880382537841797,0.001,,
139,569176,38112,56.3049916,4082,14.96,569075,0.316902220249176,-25.4122314453125,0.001,,
139,569235,38116,56.26547418,4082,14.95,569134,0.20117507874965668,-24.846717834472656,0.001,,
139,569295,38120,56.27242780999999,4083,14.95,569194,0.30551403760910034,-24.0272159576416,0.001,,
139,569355,38124,56.341976370000005,4083,14.96,569254,0.08764490485191345,-23.77658462524414,0.001,,
139,569415,38128,56.30677389,4083,14.96,569314,0.1990412473678589,-25.63263702392578,0.001,,
139,569475,38132,56.25090071,4084,14.96,569374,0.039656370878219604,-26.337444305419922,0.001,,
,569500,,,,,569399,0.05669241398572922,-25.178356170654297,0.001,14.96,56.25917683999999
139,569535,38136,56.27352064000001,4085,14.96,569434,0.31834906339645386,-26.310791015625,0.001,,
139,569595,38140,56.25361986000001,4085,14.96,569494,0.18750306963920593,-24.57501983642578,0.001,,
139,569655,38144,56.21853935000001,4085,14.96,569554,0.3754487931728363,-26.385433197021484,0.001,,
139,569715,38148,56.22293927,4086,14.96,569614,0.3175894618034363,-24.35260009765625,0.001,,
139,569774,38152,56.204520699999996,4086,14.95,569673,0.0697365403175354,-24.375408172607422,0.001,,
139,569834,38156,56.20071444999999,4086,14.95,569733,0.2106083631515503,-26.07803726196289,0.001,,
139,569893,38160,56.15382491,4087,14.94,569792,0.37803393602371216,-25.684843063354492,0.001,,
139,569953,38164,56.21136268999999,4087,14.95,569852,0.3455345630645752,-25.480018615722656,0.001,,
,570000,,,,,569899,0.3368048667907715,-25.581424713134766,0.001,14.96,56.25917683999999
139,570013,38168,56.2220408,4088,14.95,569912,0.1989394575357437,-25.03082847595215,0.001,,
139,570073,38172,56.22027803,4089,14.95,569972,0.22326260805130005,-25.407726287841797,0.001,,
139,570133,38176,56.22663054999999,4089,14.95,570032,0.30864524841308594,-25.082345962524414,0.001,,
139,570193,38180,56.20831026999999,4089,14.95,570092,0.23143811523914337,-24.809572219848633,0.001,,
139,570253,38184,56.21004818,4090,14.95,570152,0.3381229639053345,-25.421232223510742,0.001,,
139,570313,38188,56.25197719,4090,14.96,570212,0.09798653423786163,-24.37447738647461,0.001,,
139,570372,38192,56.27015143999999,4090,14.96,570271,0.11475595831871033,-24.497547149658203,0.001,,
139,570432,38196,56.26230092000001,4091,14.96,570331,0.33991432189941406,-25.44391632080078,0.001,,
139,570492,38200,56.26897907000001,4091,14.96,570391,0.059091538190841675,-24.050268173217773,0.001,,
,570500,,,,,570399,0.05557875707745552,-25.32760238647461,0.001,14.96,56.25917683999999
139,570551,38204,56.17392605,4092,14.95,570450,0.3803851008415222,-26.551008224487305,0.001,,
139,570611,38208,56.17501338000001,4092,14.95,570510,0.223684623837471,-26.002403259277344,0.001,,
139,570671,38212,56.18929559,4093,14.95,570570,0.175461083650589,-25.208599090576172,0.001,,
139,570730,38216,56.19206397,4093,14.95,570629,0.31955865025520325,-25.03899574279785,0.001,,
139,570789,38220,56.13610752,4093,14.94,570688,0.35812845826148987,-25.31460952758789,0.001,,
139,570848,38224,56.06522031,4094,14.93,570747,0.06859627366065979,-24.912412643432617,0.001,,
139,570908,38228,56.08401494999999,4094,14.93,570807,0.16674794256687164,-25.00335693359375,0.001,,
139,570968,38232,56.129045270000006,4094,14.93,570867,0.3067324757575989,-24.349334716796875,0.001,,
,571000,,,,,570899,0.16966700553894043,-25.901283264160156,0.001,14.96,56.25917683999999
139,571028,38236,56.110544919999995,4095,14.93,570927,0.1770990788936615,-25.48895263671875,0.001,,
139,571088,38240,56.12293932999999,4096,14.93,570987,0.3423102796077728,-26.537864685058594,0.001,,
139,571147,38244,56.08348585000001,4096,14.92,571046,0.646500289440155,-23.997440338134766,0.001,,
139,571207,38248,56.07852857999999,4097,14.92,571106,0.0327710397541523,-27.21421241760254,0.001,,
139,571266,38252,56.03685356999999,4097,14.92,571165,0.05469432473182678,-25.47784423828125,0.001,,
139,571326,38256,56.01219722999999,4097,14.92,571225,0.17668107151985168,-25.05790138244629,0.001,,
139,571386,38260,56.051300579999996,4098,14.93,571285,0.2004455029964447,-25.378339767456055,0.001,,
139,571446,38264,56.042741889999995,4098,14.93,571345,0.23833277821540833,-25.031465530395508,0.001,,
,571500,,,,,571399,0.18549171090126038,-25.6748046875,0.001,14.96,56.25917683999999
139,571506,38268,56.07446193,4099,14.93,571405,0.19669336080551147,-26.370697021484375,0.001,,
139,571566,38272,56.07591552000001,4099,14.93,571465,0.3160305917263031,-25.374658584594727,0.001,,
139,571625,38276,56.01008393,4100,14.92,571524,0.29612261056900024,-23.5024356842041,0.001,,
139,571685,38280,56.04331910999999,4100,14.92,571584,0.3465263545513153,-25.654312133789062,0.001,,
139,571745,38284,56.05113422999999,4100,14.92,571644,0.04884512722492218,-27.88871192932129,0.001,,
139,571805,38288,56.06989749999999,4101,14.92,571704,0.05712432414293289,-26.44797134399414,0.001,,
139,571865,38292,56.11056055,4101,14.93,571764,0.19661149382591248,-25.163089752197266,0.001,,
139,571925,38296,56.13309393,4101,14.93,571824,0.1826360821723938,-24.519176483154297,0.001,,
139,571984,38300,56.090689190000006,4102,14.92,571883,0.0838577151298523,-26.416675567626953,0.001,,
,572000,,,,,571899,0.3031347692012787,-24.534732818603516,0.001,14.96,56.25917683999999
139,572044,38304,56.14761257,4103,14.93,571943,0.1807895004749298,-23.666439056396484,0.001,,
139,572104,38308,56.139820619999995,4103,14.93,572003,0.045639701187610626,-25.11977767944336,0.001,,
139,572164,38312,56.12799824999999,4103,14.93,572063,0.17302429676055908,-26.140748977661133,0.001,,
139,572224,38316,56.15381802000002,4104,14.94,572123,0.46992042660713196,-25.887950897216797,0.001,,
139,572284,38320,56.20420309000001,4104,14.95,572183,0.05317280441522598,-26.03253936767578,0.001,,
139,572344,38324,56.244434219999995,4104,14.96,572243,0.04348856210708618,-25.706832885742188,0.001,,
139,572404,38328,56.220146239999984,4105,14.96,572303,0.1970028281211853,-25.67824935913086,0.001,,
139,572464,38332,56.20887959000001,4105,14.96,572363,0.23726534843444824,-24.91153335571289,0.001,,
,572500,,,,,572399,0.08392779529094696,-26.52193832397461,0.001,14.96,56.25917683999999
139,572522,38336,56.120041709999995,4106,14.94,572421,0.0450003445148468,-25.884334564208984,0.001,,
139,572582,38340,56.10494699,4106,14.94,572481,0.1813255101442337,-23.243453979492188,0.001,,
139,572642,38344,56.151866250000005,4107,14.95,572541,0.08775030076503754,-25.68450355529785,0.001,,
139,572701,38348,56.109632129999994,4107,14.94,572600,0.1871233880519867,-24.44529914855957,0.001,,
139,572761,38352,56.18169412000001,4107,14.95,572660,0.6142834424972534,-23.326440811157227,0.001,,
139,572821,38356,56.193363950000006,4108,14.95,572720,0.3314337134361267,-25.784584045410156,0.001,,
139,572881,38360,56.21090991,4108,14.95,572780,0.20248335599899292,-25.688322067260742,0.001,,
139,572941,38364,56.2253806,4109,14.95,572840,0.05588774383068085,-25.66124725341797,0.001,,
,573000,,,,,572899,0.06037229299545288,-26.519535064697266,0.001,14.96,56.25917683999999
139,573001,38368,56.199473640000015,4110,14.95,572900,0.06431373953819275,-26.901256561279297,0.001,,
139,573061,38372,56.235886449999995,4110,14.95,572960,0.29762858152389526,-25.944726943969727,0.001,,
139,573121,38376,56.274918549999995,4110,14.96,573020,0.48063284158706665,-26.411840438842773,0.001,,
139,573181,38380,56.269332049999996,4111,14.96,573080,0.31205469369888306,-25.525272369384766,0.001,,
139,573240,38384,56.19075522,4111,14.95,573139,0.18315985798835754,-26.12469482421875,0.001,,
139,573298,38388,56.054072350000006,4111,14.93,573197,0.03923109173774719,-26.394866943359375,0.001,,
139,573358,38392,56.058531329999994,4112,14.93,573257,0.4552328586578369,-25.597904205322266,0.001,,
139,573418,38396,56.025179040000005,4112,14.93,573317,0.5113834142684937,-25.156526565551758,0.001,,
139,573478,38400,56.05899694,4112,14.94,573377,0.20912089943885803,-23.833431243896484,0.001,,
,573500,,,,,573399,0.2779724895954132,-23.777896881103516,0.001,14.96,56.25917683999999
139,573538,38404,56.062672819999996,4113,14.94,573437,0.20361775159835815,-26.6103515625,0.001,,
139,573598,38408,56.075055029999994,4114,14.94,573497,0.056409802287817,-25.97449493408203,0.001,,
139,573658,38412,56.0852774,4114,14.94,573557,0.17655038833618164,-25.4207763671875,0.001,,
139,573718,38416,56.106933010000006,4114,14.94,573617,0.18235154449939728,-23.59661865234375,0.001,,
139,573778,38420,56.09266647,4115,14.94,573677,0.042567141354084015,-24.763580322265625,0.001,,
139,573837,38424,56.06794402,4115,14.93,573736,0.3247905373573303,-25.197755813598633,0.001,,
139,573897,38428,56.09243668,4115,14.93,573796,0.3318447470664978,-25.580581665039062,0.001,,
139,573957,38432,56.09275596,4116,14.93,573856,0.061520665884017944,-25.30447769165039,0.001,,
,574000,,,,,573899,0.20939919352531433,-25.04349708557129,0.001,14.96,56.25917683999999
139,574017,38436,56.185696119999996,4117,14.95,573916,0.37887656688690186,-25.267053604125977,0.001,,
139,574077,38440,56.19621375,4117,14.95,573976,0.04559039697051048,-26.494815826416016,0.001,,
139,574137,38444,56.20153995999999,4117,14.95,574036,0.20330959558486938,-25.456584930419922,0.001,,
139,574196,38448,56.18894212,4118,14.95,574095,0.33647823333740234,-25.116043090820312,0.001,,
139,574256,38452,56.163908770000006,4118,14.95,574155,0.056592538952827454,-24.916812896728516,0.001,,
139,574316,38456,56.14877716,4118,14.95,574215,0.4709421396255493,-25.046489715576172,0.001,,
139,574375,38460,56.11909506,4119,14.94,574274,0.1660006046295166,-27.233400344848633,0.001,,
139,574435,38464,56.102679609999996,4119,14.94,574334,0.04187251254916191,-26.658679962158203,0.001,,
139,574495,38468,56.10323553,4120,14.94,574394,0.05646165460348129,-27.499086380004883,0.001,,
,574500,,,,,574399,0.2152290642261505,-25.62430191040039,0.001,14.96,56.25917683999999
139,574555,38472,56.05934324999999,4121,14.94,574454,0.06022261083126068,-25.436458587646484,0.001,,
139,574615,38476,56.07148959,4121,14.94,574514,0.08586543053388596,-26.95939064025879,0.001,,
139,574674,38480,56.04599518,4121,14.93,574573,0.05600985139608383,-23.951038360595703,0.001,,
139,574734,38484,56.141180399999996,4122,14.94,574633,0.06377748399972916,-25.354291915893555,0.001,,
139,574794,38488,56.25164816999999,4122,14.96,574693,0.04110729694366455,-24.093486785888672,0.001,,
139,574854,38492,56.24564189999999,4122,14.96,574753,0.3475714325904846,-27.15372657775879,0.001,,
139,574914,38496,56.26121945,4123,14.96,574813,0.09422118961811066,-26.27479362487793,0.001,,
139,574974,38500,56.26405512,4123,14.96,574873,0.5797150135040283,-27.011505126953125,0.001,,
,575000,,,,,574899,0.4684160351753235,-24.65133285522461,0.001,14.96,56.25917683999999
139,575034,38504,56.26762580999999,4124,14.96,574933,0.17265810072422028,-23.82863998413086,0.001,,
139,575094,38508,56.270628730000006,4124,14.96,574993,0.06175168603658676,-26.121742248535156,0.001,,
139,575152,38512,56.17312277999999,4125,14.94,575051,0.06385953724384308,-24.849544525146484,0.001,,
139,575212,38516,56.17833079,4125,14.94,575111,0.18333256244659424,-26.380329132080078,0.001,,
139,575272,38520,56.221066439999994,4125,14.94,575171,0.3172152042388916,-26.11062240600586,0.001,,
139,575332,38524,56.24851377,4126,14.95,575231,0.20096610486507416,-26.691001892089844,0.001,,
139,575392,38528,56.22329064999999,4126,14.95,575291,0.33157697319984436,-24.682296752929688,0.001,,
139,575452,38532,56.227464960000006,4126,14.95,575351,0.19177031517028809,-26.30673599243164,0.001,,
,575500,,,,,575399,0.053503528237342834,-25.461450576782227,0.001,14.96,56.25917683999999
139,575511,38536,56.204199980000006,4127,14.94,575410,0.21589434146881104,-24.06949234008789,0.001,,
139,575571,38540,56.201383260000014,4128,14.94,575470,0.207072913646698,-25.255996704101562,0.001,,
139,575631,38544,56.20721633,4128,14.94,575530,0.029508117586374283,-25.407697677612305,0.001,,
139,575691,38548,56.254879229999986,4129,14.95,575590,0.06037013977766037,-24.716325759887695,0.001,,
139,575751,38552,56.2735711,4129,14.95,575650,0.22433863580226898,-25.43120574951172,0.001,,
139,575811,38556,56.30086845999999,4129,14.95,575710,0.05630392208695412,-25.990575790405273,0.001,,
139,575870,38560,56.27545015999999,4130,14.95,575769,0.31586506962776184,-26.28127670288086,0.001,,
139,575930,38564,56.28557244,4130,14.95,575829,0.07620186358690262,-26.222482681274414,0.001,,
139,575990,38568,56.27283404,4130,14.95,575889,0.34921589493751526,-24.69930648803711,0.001,,
,576000,,,,,575899,0.35064417123794556,-24.417335510253906,0.001,14.96,56.25917683999999
139,576049,38572,56.24580081000001,4131,14.94,575948,0.20189058780670166,-25.67076873779297,0.001,,
139,576109,38576,56.25211793,4132,14.94,576008,0.05942649021744728,-26.880779266357422,0.001,,
139,576169,38580,56.28053298,4132,14.95,576068,0.3536364436149597,-25.50366973876953,0.001,,
139,576229,38584,56.25432463999999,4133,14.95,576128,0.4301608204841614,-25.701478958129883,0.001,,
139,576289,38588,56.24494775,4133,14.95,576188,0.20219826698303223,-26.639537811279297,0.001,,
139,576349,38592,56.225638559999986,4133,14.95,576248,0.07192569971084595,-25.911766052246094,0.001,,
139,576409,38596,56.20848630999999,4134,14.95,576308,0.19439497590065002,-23.737388610839844,0.001,,
139,576469,38600,56.22790452000001,4134,14.95,576368,0.18318378925323486,-25.10666275024414,0.001,,
,576500,,,,,576399,0.06584654748439789,-26.321735382080078,0.001,14.96,56.25917683999999
139,576529,38604,56.23884886999999,4135,14.95,576428,0.05856868624687195,-25.302967071533203,0.001,,
139,576589,38608,56.26926047999999,4135,14.95,576488,0.04556294530630112,-27.50417709350586,0.001,,
139,576649,38612,56.355679980000005,4136,14.97,576548,0.19340497255325317,-25.989910125732422,0.001,,
139,576709,38616,56.33850292000001,4136,14.97,576608,0.07359139621257782,-25.421152114868164,0.001,,
139,576769,38620,56.334830459999985,4136,14.97,576668,0.03969483822584152,-26.159313201904297,0.001,,
139,576829,38624,56.344511909999994,4137,14.97,576728,0.3568058907985687,-25.156919479370117,0.001,,
139,576888,38628,56.31611753999999,4137,14.96,576787,0.228980153799057,-24.311996459960938,0.001,,
139,576948,38632,56.29653521,4137,14.96,576847,0.2120508849620819,-24.322185516357422,0.001,,
,577000,,,,,576899,0.21228718757629395,-25.984149932861328,0.001,14.96,56.25917683999999
139,577007,38636,56.28353266999999,4138,14.96,576906,0.05243963748216629,-25.627002716064453,0.001,,
139,577067,38640,56.28674409999999,4139,14.96,576966,0.06590534746646881,-25.814434051513672,0.001,,
139,577127,38644,56.274452520000004,4139,14.96,577026,0.3642934262752533,-25.286954879760742,0.001,,
139,577186,38648,56.22766733000001,4139,14.95,577085,0.467510461807251,-24.60968589782715,0.001,,
139,577246,38652,56.22499112,4140,14.95,577145,0.45981305837631226,-25.93201446533203,0.001,,
139,577306,38656,56.19610827999999,4140,14.95,577205,0.06990993022918701,-26.088634490966797,0.001,,
139,577366,38660,56.27226181000001,4140,14.96,577265,0.04849553108215332,-25.090879440307617,0.001,,
139,577425,38664,56.22885101999999,4141,14.95,577324,0.06490221619606018,-25.156187057495117,0.001,,
139,577484,38668,56.19973066000001,4141,14.94,577383,0.04727465286850929,-24.682754516601562,0.001,,
,577500,,,,,577399,0.47672706842422485,-25.923524856567383,0.001,14.96,56.25917683999999
139,577544,38672,56.26025431,4142,14.95,577443,0.19781669974327087,-26.70645523071289,0.001,,
139,577603,38676,56.218247149999996,4142,14.94,577502,0.34720706939697266,-25.54613494873047,0.001,,
139,577663,38680,56.22566398,4143,14.94,577562,0.17482075095176697,-26.363462448120117,0.001,,
139,577723,38684,56.21729605,4143,14.94,577622,0.6024947166442871,-24.633243560791016,0.001,,
139,577782,38688,56.183918520000006,4143,14.93,577681,0.03640313073992729,-24.567611694335938,0.001,,
139,577842,38692,56.19988966999999,4144,14.93,577741,0.1897670328617096,-27.172298431396484,0.001,,
139,577902,38696,56.21306138,4144,14.93,577801,0.3601071536540985,-25.808773040771484,0.001,,
139,577962,38700,56.191648289999996,4144,14.93,577861,0.20094791054725647,-26.30816650390625,0.001,,
,578000,,,,,577899,0.21057705581188202,-25.092538833618164,0.001,14.96,56.25917683999999
139,578022,38704,56.1777292,4145,14.93,577921,0.34772300720214844,-25.255111694335938,0.001,,
139,578082,38708,56.12979598,4146,14.93,577981,0.1888437271118164,-27.60468292236328,0.001,,
139,578142,38712,56.13395811999999,4146,14.93,578041,0.19143296778202057,-24.52733612060547,0.001,,
139,578202,38716,56.15810263,4146,14.93,578101,0.05724778026342392,-25.463788986206055,0.001,,
139,578262,38720,56.125464230000006,4147,14.93,578161,0.07575268298387527,-25.375106811523438,0.001,,
139,578322,38724,56.11458049000001,4147,14.93,578221,0.03437798097729683,-25.668703079223633,0.001,,
139,578382,38728,56.14484283000001,4148,14.94,578281,0.17200958728790283,-24.73921775817871,0.001,,
139,578442,38732,56.154215459999996,4148,14.94,578341,0.19142475724220276,-26.02361297607422,0.001,,
,578500,,,,,578399,0.2149917185306549,-25.100555419921875,0.001,14.96,56.25917683999999
139,578502,38736,56.20454586000001,4149,14.95,578401,0.07549039274454117,-24.562076568603516,0.001,,
139,578562,38740,56.233423550000005,4149,14.95,578461,0.060225874185562134,-25.95410919189453,0.001,,
139,578622,38744,56.21410261,4150,14.95,578521,0.18519209325313568,-25.056434631347656,0.001,,
139,578682,38748,56.24960292,4150,14.96,578581,0.0579565092921257,-24.93783950805664,0.001,,
139,578742,38752,56.273155640000006,4150,14.96,578641,0.31822699308395386,-24.558521270751953,0.001,,
139,578802,38756,56.28593120000001,4151,14.96,578701,0.19884049892425537,-26.44040870666504,0.001,,
139,578860,38760,56.15943425999999,4151,14.94,578759,0.3695829510688782,-27.883197784423828,0.001,,
139,578920,38764,56.20478802,4151,14.95,578819,0.06925411522388458,-25.802814483642578,0.001,,
139,578979,38768,56.18929356,4152,14.95,578878,0.1965959072113037,-24.79690170288086,0.001,,
,579000,,,,,578899,0.1852763295173645,-23.713245391845703,0.001,14.96,56.25917683999999
139,579038,38772,56.12119895000001,4153,14.94,578937,0.04186152666807175,-23.901775360107422,0.001,,
139,579097,38776,56.116082829999996,4153,14.94,578996,0.424848735332489,-23.073036193847656,0.001,,
139,579157,38780,56.10996571999999,4153,14.94,579056,0.35548508167266846,-25.595909118652344,0.001,,
139,579217,38784,56.12144923999999,4154,14.94,579116,0.18038128316402435,-25.89773178100586,0.001,,
139,579277,38788,56.156996899999996,4154,14.95,579176,0.37619760632514954,-27.454345703125,0.001,,
139,579337,38792,56.16893531999999,4154,14.95,579236,0.04753279313445091,-23.80581283569336,0.001,,
139,579396,38796,56.14107211,4155,14.94,579295,0.04924409091472626,-27.074417114257812,0.001,,
139,579456,38800,56.15141060999999,4155,14.94,579355,0.5001485347747803,-26.4833927154541,0.001,,
,579500,,,,,579399,0.19632866978645325,-26.13550567626953,0.001,14.96,56.25917683999999
139,579516,38804,56.16666670000001,4156,14.94,579415,0.06990763545036316,-25.032413482666016,0.001,,
139,579576,38808,56.18176252,4157,14.94,579475,0.46342387795448303,-25.770183563232422,0.001,,
139,579636,38812,56.17937663,4157,14.94,579535,0.49595582485198975,-26.143596649169922,0.001,,
139,579696,38816,56.17651385999999,4157,14.94,579595,0.19837793707847595,-26.17677116394043,0.001,,
139,579756,38820,56.17015378,4158,14.94,579655,0.1738874763250351,-23.663652420043945,0.001,,
139,579816,38824,56.179846700000006,4158,14.94,579715,0.20757797360420227,-23.92894744873047,0.001,,
139,579876,38828,56.16795092,4158,14.94,579775,0.19377729296684265,-25.17801284790039,0.001,,
139,579935,38832,56.12899959000001,4159,14.93,579834,0.4772018492221832,-25.504186630249023,0.001,,
139,579995,38836,56.14569916000001,4159,14.93,579894,0.3450356721878052,-26.367183685302734,0.001,,
,580000,,,,,579899,0.19184574484825134,-23.827646255493164,0.001,14.96,56.25917683999999
139,580055,38840,56.12259096999999,4160,14.93,579954,0.20178712904453278,-25.369945526123047,0.001,,
139,580115,38844,56.15027816,4160,14.93,580014,0.2089860737323761,-25.981149673461914,0.001,,
139,580175,38848,56.156189090000005,4161,14.93,580074,0.06507028639316559,-24.394969940185547,0.001,,
139,580234,38852,56.08619425,4161,14.92,580133,0.33108437061309814,-24.984909057617188,0.001,,
139,580293,38856,56.04444334,4161,14.91,580192,0.5837695598602295,-25.897491455078125,0.001,,
139,580353,38860,56.13139179999999,4162,14.93,580252,0.33255231380462646,-24.427778244018555,0.001,,
139,580412,38864,56.0608068,4162,14.92,580311,0.05293255299329758,-24.550642013549805,0.001,,
139,580471,38868,56.06274896,4162,14.92,580370,0.3443225920200348,-26.071697235107422,0.001,,
,580500,,,,,580399,0.18467241525650024,-24.625106811523438,0.001,14.96,56.25917683999999
139,580531,38872,56.136374730000014,4163,14.93,580430,0.1776193082332611,-27.737756729125977,0.001,,
139,580591,38876,56.20015082,4164,14.94,580490,0.18250492215156555,-24.639938354492188,0.001,,
139,580651,38880,56.18951865000001,4164,14.94,580550,0.4645664691925049,-23.45440673828125,0.001,,
139,580711,38884,56.170748140000015,4164,14.94,580610,0.30345726013183594,-25.99828338623047,0.001,,
139,580771,38888,56.186919239999995,4165,14.94,580670,0.21536292135715485,-26.089353561401367,0.001,,
139,580831,38892,56.18438876000001,4165,14.94,580730,0.19922134280204773,-24.611064910888672,0.001,,
139,580890,38896,56.187108640000005,4165,14.94,580789,0.3195911943912506,-25.331275939941406,0.001,,
139,580949,38900,56.131417819999996,4166,14.93,580848,0.05399429798126221,-26.496253967285156,0.001,,
,581000,,,,,580899,0.3167591691017151,-25.231508255004883,0.001,14.96,56.25917683999999
139,581009,38904,56.133042769999996,4167,14.93,580908,0.06873094290494919,-25.977813720703125,0.001,,
139,581068,38908,56.06054870999999,4167,14.92,580967,0.07766573876142502,-24.867576599121094,0.001,,
139,581128,38912,56.06329586999999,4167,14.92,581027,0.4901144802570343,-25.032493591308594,0.001,,
139,581187,38916,56.00425678000001,4168,14.91,581086,0.21794584393501282,-23.809803009033203,0.001,,
139,581247,38920,56.00184007000001,4168,14.91,581146,0.037808358669281006,-23.86475372314453,0.001,,
139,581307,38924,56.021180569999984,4168,14.91,581206,0.11167187243700027,-23.75199317932129,0.001,,
139,581366,38928,56.01816957999999,4169,14.9,581265,0.07813747972249985,-24.56076431274414,0.001,,
139,581425,38932,56.03905194000001,4169,14.9,581324,0.05891292542219162,-24.42255973815918,0.001,,
139,581485,38936,56.02203890000001,4169,14.9,581384,0.21314385533332825,-25.605037689208984,0.001,,
,581500,,,,,581399,0.06583769619464874,-25.82113265991211,0.001,14.96,56.25917683999999
139,581544,38940,55.95123565000001,4170,14.89,581443,0.07912881672382355,-24.83983612060547,0.001,,
139,581604,38944,55.94151110999999,4171,14.89,581503,0.17165888845920563,-25.801494598388672,0.001,,
139,581664,38948,55.93150259,4171,14.89,581563,0.4882742464542389,-25.26482391357422,0.001,,
139,581724,38952,55.991997520000005,4172,14.9,581623,0.31322336196899414,-25.84861183166504,0.001,,
139,581784,38956,56.01981138000001,4172,14.91,581683,0.3096840977668762,-25.03995132446289,0.001,,
139,581844,38960,56.05226748000001,4172,14.91,581743,0.3285154402256012,-24.90818977355957,0.001,,
139,581903,38964,56.079451959999986,4173,14.91,581802,0.19518670439720154,-26.49725341796875,0.001,,
139,581963,38968,56.11531698999998,4173,14.92,581862,0.3275523781776428,-26.55248260498047,0.001,,
,582000,,,,,581899,0.18106772005558014,-25.861282348632812,0.001,14.96,56.25917683999999
139,582023,38972,56.10245545000001,4174,14.92,581922,0.19263575971126556,-26.598583221435547,0.001,,
139,582082,38976,56.06023141,4175,14.91,581981,0.32789188623428345,-26.522783279418945,0.001,,
139,582142,38980,56.07627439,4175,14.91,582041,0.4726297855377197,-25.935192108154297,0.001,,
139,582202,38984,56.098242039999995,4175,14.91,582101,0.17674744129180908,-24.070030212402344,0.001,,
139,582262,38988,56.10749856,4176,14.91,582161,0.20244449377059937,-24.827396392822266,0.001,,
139,582322,38992,56.08428438999999,4176,14.91,582221,0.3319839835166931,-23.417076110839844,0.001,,
139,582382,38996,56.115956759999996,4177,14.92,582281,0.1921447217464447,-23.95702362060547,0.001,,
139,582442,39000,56.16823864000002,4177,14.93,582341,0.3074534833431244,-24.899036407470703,0.001,,
,582500,,,,,582399,0.06679457426071167,-24.712093353271484,0.001,14.96,56.25917683999999
139,582502,39004,56.16338593000001,4178,14.93,582401,0.22620296478271484,-25.406272888183594,0.001,,
139,582561,39008,56.20956368,4178,14.93,582460,0.03821202367544174,-25.198116302490234,0.001,,
139,582621,39012,56.20713597999998,4179,14.93,582520,0.19601303339004517,-26.210220336914062,0.001,,
139,582680,39016,56.21251097,4179,14.93,582579,0.045778583735227585,-26.57895851135254,0.001,,
139,582740,39020,56.21735172999999,4179,14.93,582639,0.327446311712265,-24.52313995361328,0.001,,
139,582800,39024,56.18599509,4180,14.93,582699,0.07002755999565125,-27.05035400390625,0.001,,
139,582860,39028,56.20322243,4180,14.94,582759,0.22795894742012024,-24.101970672607422,0.001,,
139,582919,39032,56.17992011999999,4181,14.94,582818,0.4732714891433716,-25.653446197509766,0.001,,
139,582979,39036,56.19150498999999,4181,14.94,582878,0.0567752942442894,-23.651641845703125,0.001,,
,583000,,,,,582899,0.45171022415161133,-25.869441986083984,0.001,14.96,56.25917683999999
139,583039,39040,56.28795822999999,4182,14.95,582938,0.19624283909797668,-25.15407943725586,0.001,,
