time/time_elapsed,time/episodes,train/learning_rate,train/n_updates,train/critic_loss,train/ent_coef_loss,rollout/ep_rew_mean,train/ent_coef,time/total_timesteps,rollout/ep_len_mean,time/fps,train/actor_loss,eval/mean_ep_length,eval/mean_reward
20829,11008,0.0003,1100699,0.0051216427236795425,0.18086323142051697,-22.54080734,0.0071802339516580105,1100800,100.0,52,18.095172882080078,,
,,0.0003,1100899,0.004036858212202787,-0.2927051782608032,,0.007400062866508961,1101000,,,18.055450439453125,100.0,-20.34172176
20838,11012,0.0003,1101099,0.0032946020364761353,-0.49628621339797974,-22.44667554,0.007255043834447861,1101200,100.0,52,17.93292999267578,,
,,0.0003,1101399,0.004097628872841597,-0.16689398884773254,,0.007164778653532267,1101500,,,18.321386337280273,100.0,-20.39296542
20847,11016,0.0003,1101499,0.0035311037208884954,-0.038328617811203,-22.49208655,0.00709875812754035,1101600,100.0,52,18.246383666992188,,
,,0.0003,1101899,0.005186124704778194,-0.7769911885261536,,0.0072170342318713665,1102000,,,18.361661911010742,100.0,-20.40146892
20855,11020,,,,,-22.471543399999995,,1102000,100.0,52,,,
20859,11024,0.0003,1102299,0.0048577189445495605,-0.6350451707839966,-22.448237450000008,0.007162697613239288,1102400,100.0,52,18.50296401977539,,
,,0.0003,1102399,0.004486178979277611,0.4176173806190491,,0.00707759615033865,1102500,,,18.162853240966797,100.0,-20.27071356
20867,11028,0.0003,1102699,0.005588822066783905,0.3136596977710724,-22.441400480000006,0.007132235914468765,1102800,100.0,52,18.39773178100586,,
,,0.0003,1102899,0.00736109958961606,-0.6154146194458008,,0.00749850133433938,1103000,,,18.425159454345703,100.0,-20.59863662
20876,11032,0.0003,1103099,0.0038788970559835434,0.05371129512786865,-22.473954490000004,0.007317589595913887,1103200,100.0,52,18.15456771850586,,
,,0.0003,1103399,0.006730649154633284,-1.8908355236053467,,0.00718811945989728,1103500,,,18.327880859375,100.0,-20.351607400000002
20885,11036,0.0003,1103499,0.006636103615164757,0.12095141410827637,-22.471391849999996,0.0071717239916324615,1103600,100.0,52,18.548931121826172,,
,,0.0003,1103899,0.0066023231483995914,0.7339872717857361,,0.006958730984479189,1104000,,,18.497520446777344,100.0,-20.245882079999998
20893,11040,,,,,-22.470060770000003,,1104000,100.0,52,,,
20897,11044,0.0003,1104299,0.01693565398454666,0.16333520412445068,-22.479008260000004,0.007080772425979376,1104400,100.0,52,18.321990966796875,,
,,0.0003,1104399,0.0066910358145833015,0.09778226912021637,,0.007191420998424292,1104500,,,18.302391052246094,100.0,-20.30295816
20906,11048,0.0003,1104699,0.00430297153070569,0.7218177318572998,-22.510713980000002,0.0071906051598489285,1104800,100.0,52,18.32189178466797,,
,,0.0003,1104899,0.0028212270699441433,0.05464795231819153,,0.0073492154479026794,1105000,,,18.340354919433594,100.0,-20.25114136
20914,11052,0.0003,1105099,0.00198946800082922,-0.5511016845703125,-22.469565000000003,0.007073095999658108,1105200,100.0,52,17.938133239746094,,
,,0.0003,1105399,0.008317818865180016,-0.3949965238571167,,0.007265416439622641,1105500,,,18.226215362548828,100.0,-20.37096318
20923,11056,0.0003,1105499,0.00468601705506444,0.050053760409355164,-22.570981669999995,0.007195242214947939,1105600,100.0,52,18.40847396850586,,
,,0.0003,1105899,0.006963924504816532,0.11463040113449097,,0.007211805786937475,1106000,,,18.241252899169922,100.0,-20.350921380000003
20931,11060,,,,,-22.64513771,,1106000,100.0,52,,,
20935,11064,0.0003,1106299,0.005009294953197241,0.37276092171669006,-22.615143890000002,0.007207436021417379,1106400,100.0,52,18.113494873046875,,
,,0.0003,1106399,0.004501002840697765,-0.1626521646976471,,0.007152128033339977,1106500,,,18.41004753112793,100.0,-20.236180339999997
20944,11068,0.0003,1106699,0.0066046034917235374,-0.6187180876731873,-22.573815419999995,0.007071254309266806,1106800,100.0,52,18.084014892578125,,
,,0.0003,1106899,0.0032525849528610706,0.0638921856880188,,0.007189549505710602,1107000,,,18.609407424926758,100.0,-20.29550208
20953,11072,0.0003,1107099,0.004567434079945087,0.7849035263061523,-22.625957260000003,0.007229244336485863,1107200,100.0,52,18.287839889526367,,
,,0.0003,1107399,0.0025717196986079216,0.2059304565191269,,0.007270392496138811,1107500,,,18.154376983642578,100.0,-20.26551668
20961,11076,0.0003,1107499,0.010339580476284027,0.3944391906261444,-22.617945770000002,0.007375482004135847,1107600,100.0,52,18.448646545410156,,
,,0.0003,1107899,0.004506765864789486,-0.32323285937309265,,0.007279394660145044,1108000,,,18.4987850189209,100.0,-20.4238219
20970,11080,,,,,-22.63245395,,1108000,100.0,52,,,
20973,11084,0.0003,1108299,0.004322452936321497,-0.2771680951118469,-22.642934999999998,0.007206859067082405,1108400,100.0,52,18.016618728637695,,
,,0.0003,1108399,0.006842294707894325,0.724178671836853,,0.007316553499549627,1108500,,,18.259347915649414,100.0,-20.39524024
20982,11088,0.0003,1108699,0.015929359942674637,1.2626181840896606,-22.7527729,0.0073030260391533375,1108800,100.0,52,18.286914825439453,,
,,0.0003,1108899,0.006925665773451328,0.15394343435764313,,0.007133385632187128,1109000,,,18.45685577392578,100.0,-20.22144038
20991,11092,0.0003,1109099,0.0045162769965827465,1.1641578674316406,-22.763669540000002,0.00716830138117075,1109200,100.0,52,18.198413848876953,,
,,0.0003,1109399,0.005758550483733416,0.6459113359451294,,0.007151555735617876,1109500,,,18.261001586914062,100.0,-20.515148879999998
21000,11096,0.0003,1109499,0.006383116357028484,0.9175910949707031,-22.751180989999998,0.007270902395248413,1109600,100.0,52,18.441068649291992,,
,,0.0003,1109899,0.0024372213520109653,-1.5357108116149902,,0.007306233514100313,1110000,,,18.07886505126953,100.0,-20.52696004
21008,11100,,,,,-22.794572400000003,,1110000,100.0,52,,,
21012,11104,0.0003,1110299,0.009332985617220402,0.4044038653373718,-22.728365989999997,0.007237139157950878,1110400,100.0,52,17.839384078979492,,
,,0.0003,1110399,0.006327363196760416,0.7431703805923462,,0.0072970036417245865,1110500,,,18.408039093017578,100.0,-20.39243074
21020,11108,0.0003,1110699,0.00431619118899107,0.6771917343139648,-22.76628037,0.007385800592601299,1110800,100.0,52,18.300762176513672,,
,,0.0003,1110899,0.0043279798701405525,1.1383709907531738,,0.007331658620387316,1111000,,,18.321596145629883,100.0,-20.184519280000004
21029,11112,0.0003,1111099,0.006343475077301264,0.0736369714140892,-22.782774359999994,0.007525143679231405,1111200,100.0,52,18.175365447998047,,
,,0.0003,1111399,0.00697894673794508,0.021654650568962097,,0.007344944402575493,1111500,,,18.32291030883789,100.0,-20.16737774
21038,11116,0.0003,1111499,0.009115226566791534,-0.4423314929008484,-22.660994659999997,0.0073805758729577065,1111600,100.0,52,18.41610336303711,,
,,0.0003,1111899,0.0029967431910336018,-0.5991787910461426,,0.007505104877054691,1112000,,,18.385738372802734,100.0,-20.18083792
21046,11120,,,,,-22.672974999999997,,1112000,100.0,52,,,
21050,11124,0.0003,1112299,0.002800843445584178,0.5130996108055115,-22.959683889999997,0.007548064459115267,1112400,100.0,52,18.12714385986328,,
,,0.0003,1112399,0.007528673857450485,-0.34550634026527405,,0.007558710873126984,1112500,,,18.374656677246094,100.0,-20.562263280000003
21059,11128,0.0003,1112699,0.005590601358562708,-0.625311553478241,-22.957628359999998,0.007040281314402819,1112800,100.0,52,18.15655517578125,,
,,0.0003,1112899,0.004452625289559364,-0.43029969930648804,,0.0070007857866585255,1113000,,,18.200319290161133,100.0,-20.25790012
21067,11132,0.0003,1113099,0.005583383142948151,-0.4200490117073059,-22.971811299999995,0.007130851969122887,1113200,100.0,52,18.334760665893555,,
,,0.0003,1113399,0.004134176764637232,-0.7928397059440613,,0.007071699947118759,1113500,,,18.455577850341797,100.0,-20.2544303
21076,11136,0.0003,1113499,0.002594750141724944,0.4769013226032257,-22.951105879999997,0.007147505413740873,1113600,100.0,52,18.125980377197266,,
,,0.0003,1113899,0.0041990336030721664,-0.08900964260101318,,0.007015168201178312,1114000,,,18.117055892944336,100.0,-20.18554358
21084,11140,,,,,-22.937850559999998,,1114000,100.0,52,,,
21088,11144,0.0003,1114299,0.0038924901746213436,0.3705901801586151,-23.02371739,0.00708125252276659,1114400,100.0,52,18.216650009155273,,
,,0.0003,1114399,0.005125520750880241,-0.3742256462574005,,0.007049162872135639,1114500,,,18.45073890686035,100.0,-20.305065900000002
21097,11148,0.0003,1114699,0.006379830650985241,0.008101105690002441,-23.059444069999998,0.007023894228041172,1114800,100.0,52,18.289173126220703,,
,,0.0003,1114899,0.010044797323644161,-1.229204773902893,,0.007077113725244999,1115000,,,18.43191146850586,100.0,-20.20628628
21105,11152,0.0003,1115099,0.005559733137488365,0.24205836653709412,-23.0788006,0.007090337574481964,1115200,100.0,52,18.527067184448242,,
,,0.0003,1115399,0.0028689163736999035,-0.20999230444431305,,0.0073135849088430405,1115500,,,18.21125030517578,100.0,-20.26613288
21114,11156,0.0003,1115499,0.00823797658085823,-0.5388540625572205,-23.040914630000003,0.007213136181235313,1115600,100.0,52,18.317129135131836,,
,,0.0003,1115899,0.009703092277050018,0.2444545179605484,,0.007221055217087269,1116000,,,17.9227352142334,100.0,-20.29812208
21122,11160,,,,,-22.88523051,,1116000,100.0,52,,,
21126,11164,0.0003,1116299,0.0036619137972593307,0.3353162109851837,-22.94592212,0.007118438370525837,1116400,100.0,52,18.344680786132812,,
,,0.0003,1116399,0.00784402247518301,0.07002493739128113,,0.007280581630766392,1116500,,,18.23541259765625,100.0,-20.5883116
21135,11168,0.0003,1116699,0.007363494019955397,0.23038658499717712,-23.004461019999994,0.007446316070854664,1116800,100.0,52,18.362239837646484,,
,,0.0003,1116899,0.008083212189376354,0.6754480600357056,,0.007157925050705671,1117000,,,18.43502426147461,100.0,-20.40132652
21143,11172,0.0003,1117099,0.00748793501406908,1.2198171615600586,-23.0140293,0.006998640019446611,1117200,100.0,52,18.376800537109375,,
,,0.0003,1117399,0.01791289448738098,0.5152325630187988,,0.007099031936377287,1117500,,,18.200462341308594,100.0,-20.24438864
21152,11176,0.0003,1117499,0.00475928233936429,0.15087562799453735,-22.969514140000005,0.0070369853638112545,1117600,100.0,52,18.2247314453125,,
,,0.0003,1117899,0.003790589515119791,-0.829072892665863,,0.007195115555077791,1118000,,,18.40372085571289,100.0,-20.37516006
21161,11180,,,,,-22.92052269,,1118000,100.0,52,,,
21164,11184,0.0003,1118299,0.006048386450856924,1.144812822341919,-22.894607219999997,0.007059426046907902,1118400,100.0,52,18.37237548828125,,
,,0.0003,1118399,0.003941510803997517,-0.3109953999519348,,0.007148954086005688,1118500,,,18.377721786499023,100.0,-20.33215216
21173,11188,0.0003,1118699,0.005592972040176392,-0.2521313726902008,-22.770879720000003,0.0068220579996705055,1118800,100.0,52,18.3529052734375,,
,,0.0003,1118899,0.004532552324235439,0.11687156558036804,,0.006844775751233101,1119000,,,18.09548568725586,100.0,-20.25625504
21181,11192,0.0003,1119099,0.006033731624484062,0.024143189191818237,-22.753557720000003,0.007002515718340874,1119200,100.0,52,17.993144989013672,,
,,0.0003,1119399,0.003599620657041669,1.1974811553955078,,0.0071130432188510895,1119500,,,18.171627044677734,100.0,-20.37819602
21190,11196,0.0003,1119499,0.004984219558537006,-0.35497188568115234,-22.802432979999995,0.0071024214848876,1119600,100.0,52,18.157182693481445,,
,,0.0003,1119899,0.004684485495090485,-1.331178903579712,,0.0070746843703091145,1120000,,,18.152629852294922,100.0,-20.29064996
21198,11200,,,,,-22.74335866,,1120000,100.0,52,,,
21202,11204,0.0003,1120299,0.007860546931624413,-0.3270118832588196,-22.777784309999994,0.006912414450198412,1120400,100.0,52,18.764368057250977,,
,,0.0003,1120399,0.005256615113466978,0.07160773873329163,,0.006926724221557379,1120500,,,18.22494888305664,100.0,-20.32609062
21210,11208,0.0003,1120699,0.0036671136040240526,-0.27091270685195923,-22.74174092,0.007287546060979366,1120800,100.0,52,18.114158630371094,,
,,0.0003,1120899,0.008812034502625465,0.3534182608127594,,0.007241664920002222,1121000,,,18.20964813232422,100.0,-20.16890152
21219,11212,0.0003,1121099,0.006500345654785633,-0.5846297144889832,-22.74069323,0.0072259423322975636,1121200,100.0,52,18.078414916992188,,
,,0.0003,1121399,0.006270724814385176,-0.1775190830230713,,0.007042359560728073,1121500,,,18.157312393188477,100.0,-20.307145079999998
21228,11216,0.0003,1121499,0.004455805756151676,0.47918564081192017,-22.82494339,0.006937146186828613,1121600,100.0,52,18.55083465576172,,
,,0.0003,1121899,0.0030841168481856585,0.8536867499351501,,0.0070769889280200005,1122000,,,18.3012752532959,100.0,-20.191654139999997
21236,11220,,,,,-22.866879040000004,,1122000,100.0,52,,,
21240,11224,0.0003,1122299,0.0038352585397660732,0.743338942527771,-22.57990946,0.007098859641700983,1122400,100.0,52,18.254053115844727,,
,,0.0003,1122399,0.005957340821623802,0.12804318964481354,,0.007090760860592127,1122500,,,17.864423751831055,100.0,-20.31139768
21248,11228,0.0003,1122699,0.0028556236065924168,-1.4051363468170166,-22.583274709999998,0.007230578456073999,1122800,100.0,52,17.89581871032715,,
,,0.0003,1122899,0.006619391497224569,-0.7909525632858276,,0.00713987834751606,1123000,,,18.38428497314453,100.0,-20.450910959999998
21257,11232,0.0003,1123099,0.004138676915317774,0.9988459348678589,-22.535056239999996,0.007080812938511372,1123200,100.0,52,18.118000030517578,,
,,0.0003,1123399,0.0038569620810449123,0.23612374067306519,,0.006975743919610977,1123500,,,18.087711334228516,100.0,-22.501165299999997
21266,11236,0.0003,1123499,0.004118146374821663,-0.09969499707221985,-22.568940620000003,0.007062637712806463,1123600,100.0,52,18.116901397705078,,
,,0.0003,1123899,0.014125234447419643,-0.6836653351783752,,0.006826717872172594,1124000,,,18.359237670898438,100.0,-24.3049765
21274,11240,,,,,-22.646200829999994,,1124000,100.0,52,,,
21278,11244,0.0003,1124299,0.01069682091474533,-0.6075389385223389,-22.57794985,0.006974366959184408,1124400,100.0,52,18.55011749267578,,
,,0.0003,1124399,0.007413046434521675,-0.08575685322284698,,0.006858984474092722,1124500,,,18.4438419342041,100.0,-22.51511894
21286,11248,0.0003,1124699,0.005200888030230999,-0.13441458344459534,-22.5227301,0.0069737620651721954,1124800,100.0,52,18.228965759277344,,
,,0.0003,1124899,0.007315249182283878,-0.25268781185150146,,0.006980122532695532,1125000,,,18.19131851196289,100.0,-21.691521319999996
21295,11252,0.0003,1125099,0.004672680981457233,0.8995742201805115,-22.520925950000002,0.006852658931165934,1125200,100.0,52,18.242177963256836,,
,,0.0003,1125399,0.006174406036734581,0.17809605598449707,,0.0070754773914813995,1125500,,,18.185943603515625,100.0,-22.567799159999996
21304,11256,0.0003,1125499,0.010139181278645992,-0.48618045449256897,-22.498802499999996,0.007167436648160219,1125600,100.0,52,18.204647064208984,,
,,0.0003,1125899,0.008731210604310036,-0.740389883518219,,0.007324854843318462,1126000,,,18.17497444152832,100.0,-22.548299859999997
21312,11260,,,,,-22.60666768,,1126000,100.0,52,,,
21316,11264,0.0003,1126299,0.005281739868223667,0.9189294576644897,-22.59175283,0.007021469995379448,1126400,100.0,52,18.196269989013672,,
,,0.0003,1126399,0.0060782539658248425,-0.1107514500617981,,0.007117138709872961,1126500,,,18.232803344726562,100.0,-22.670368519999997
21324,11268,0.0003,1126699,0.003766177222132683,0.8403154611587524,-22.527714270000004,0.006843734532594681,1126800,100.0,52,17.849002838134766,,
,,0.0003,1126899,0.005409234203398228,0.5439831018447876,,0.007075717207044363,1127000,,,18.307214736938477,100.0,-22.096211100000005
21333,11272,0.0003,1127099,0.006491076201200485,0.48267030715942383,-22.561904349999995,0.007119052577763796,1127200,100.0,52,18.35054588317871,,
,,0.0003,1127399,0.008281523361802101,0.48159998655319214,,0.0071962750516831875,1127500,,,18.508819580078125,100.0,-25.5060843
21342,11276,0.0003,1127499,0.0063223703764379025,-0.6614496111869812,-22.67231855,0.007123144343495369,1127600,100.0,52,18.172107696533203,,
,,0.0003,1127899,0.010644047521054745,0.07733890414237976,,0.006889465730637312,1128000,,,18.185720443725586,100.0,-21.6009349
21350,11280,,,,,-22.654607839999997,,1128000,100.0,52,,,
21354,11284,0.0003,1128299,0.004907449707388878,-0.5705510377883911,-22.73316546,0.007047294173389673,1128400,100.0,52,18.40975570678711,,
,,0.0003,1128399,0.009664729237556458,0.4742961823940277,,0.007074147928506136,1128500,,,18.486772537231445,100.0,-24.53652478
21362,11288,0.0003,1128699,0.0041867769323289394,-0.3007732927799225,-23.24786172,0.00698496401309967,1128800,100.0,52,18.1087589263916,,
,,0.0003,1128899,0.005571956280618906,-0.7150289416313171,,0.00695505877956748,1129000,,,18.061046600341797,100.0,-28.265746959999998
21371,11292,0.0003,1129099,0.004287743009626865,-0.9311552047729492,-23.36896458,0.006989645306020975,1129200,100.0,52,17.879226684570312,,
,,0.0003,1129399,0.007989960722625256,-0.9657099843025208,,0.00698730256408453,1129500,,,18.332576751708984,100.0,-22.013843640000005
21380,11296,0.0003,1129499,0.004912408068776131,-0.25360649824142456,-23.67157316000001,0.007014161441475153,1129600,100.0,52,18.24710464477539,,
,,0.0003,1129899,0.006802018266171217,-0.3331901431083679,,0.006834410596638918,1130000,,,18.002296447753906,100.0,-25.491252539999994
21388,11300,,,,,-24.102952500000004,,1130000,100.0,52,,,
21392,11304,0.0003,1130299,0.010727154091000557,0.12195557355880737,-24.309596349999996,0.006975025404244661,1130400,100.0,52,18.500675201416016,,
,,0.0003,1130399,0.004677685908973217,1.1285570859909058,,0.007066430989652872,1130500,,,18.045207977294922,100.0,-23.04795742
21401,11308,0.0003,1130699,0.005167205817997456,-0.6512306928634644,-24.421514039999998,0.007014098111540079,1130800,100.0,52,18.163108825683594,,
,,0.0003,1130899,0.01839502342045307,-0.3934464454650879,,0.006952707655727863,1131000,,,17.91631317138672,100.0,-22.116894119999998
21409,11312,0.0003,1131099,0.006688871420919895,0.6314897537231445,-24.65345395,0.006766054313629866,1131200,100.0,52,17.972774505615234,,
,,0.0003,1131399,0.007055620662868023,0.9377948045730591,,0.006780875846743584,1131500,,,17.671897888183594,100.0,-23.227633580000003
21418,11316,0.0003,1131499,0.006825278513133526,-1.1393706798553467,-24.797363849999996,0.006804900709539652,1131600,100.0,52,17.828022003173828,,
,,0.0003,1131899,0.013977542519569397,0.9403070211410522,,0.00655787531286478,1132000,,,17.916053771972656,100.0,-24.157288280000003
21426,11320,,,,,-24.976057270000002,,1132000,100.0,52,,,
21430,11324,0.0003,1132299,0.005247245542705059,-1.0836987495422363,-25.03641661,0.006605144124478102,1132400,100.0,52,17.667057037353516,,
,,0.0003,1132399,0.004968291614204645,2.0616953372955322,,0.006597526371479034,1132500,,,18.486440658569336,100.0,-23.389752140000006
21438,11328,0.0003,1132699,0.005553387105464935,0.24622496962547302,-25.100403119999992,0.006858248729258776,1132800,100.0,52,18.01766014099121,,
,,0.0003,1132899,0.005365617573261261,-0.3840841054916382,,0.006683717016130686,1133000,,,17.942577362060547,100.0,-24.2440431
21447,11332,0.0003,1133099,0.005016049835830927,-0.7678564786911011,-25.250579600000002,0.006691900081932545,1133200,100.0,52,17.68985366821289,,
,,0.0003,1133399,0.004416590556502342,1.1057696342468262,,0.006405314896255732,1133500,,,17.942302703857422,100.0,-23.25842082
21456,11336,0.0003,1133499,0.015631945803761482,0.13222762942314148,-25.337041670000005,0.006664129439741373,1133600,100.0,52,17.84342384338379,,
,,0.0003,1133899,0.005494557321071625,0.18505650758743286,,0.006505814380943775,1134000,,,18.088939666748047,100.0,-21.299662220000002
21464,11340,,,,,-25.35167119,,1134000,100.0,52,,,
21468,11344,0.0003,1134299,0.006909883581101894,1.5558558702468872,-25.41047205,0.0068849534727633,1134400,100.0,52,17.93828010559082,,
,,0.0003,1134399,0.007722076959908009,-1.0717997550964355,,0.00688987597823143,1134500,,,17.883441925048828,100.0,-21.632081440000007
21477,11348,0.0003,1134699,0.0028266848530620337,-1.344301700592041,-25.396186819999993,0.006481606513261795,1134800,100.0,52,17.880762100219727,,
,,0.0003,1134899,0.003980458714067936,-0.9224822521209717,,0.0065706707537174225,1135000,,,17.976001739501953,100.0,-21.68384884
21485,11352,0.0003,1135099,0.004120122641324997,-0.9267908930778503,-25.52810071,0.006595875136554241,1135200,100.0,52,17.884265899658203,,
,,0.0003,1135399,0.003706690389662981,0.5488971471786499,,0.006332559045404196,1135500,,,17.813541412353516,100.0,-21.47711498
21494,11356,0.0003,1135499,0.007047474384307861,-0.2613564729690552,-25.654320010000006,0.006441011093556881,1135600,100.0,52,17.860843658447266,,
,,0.0003,1135899,0.004644765052944422,-0.02802620828151703,,0.006676731631159782,1136000,,,17.595827102661133,100.0,-21.04382076
21502,11360,,,,,-25.59773566000001,,1136000,100.0,52,,,
21506,11364,0.0003,1136299,0.007695774082094431,-0.9493107795715332,-25.576855969999997,0.006600137799978256,1136400,100.0,52,17.75155258178711,,
,,0.0003,1136399,0.005429389420896769,-0.4996015429496765,,0.006561456248164177,1136500,,,17.710140228271484,100.0,-20.95586658
21515,11368,0.0003,1136699,0.003423722693696618,-0.5795090198516846,-25.585840589999993,0.006686413660645485,1136800,100.0,52,17.722721099853516,,
,,0.0003,1136899,0.007655144203454256,0.7140713334083557,,0.006591133773326874,1137000,,,17.836463928222656,100.0,-21.30946738
21523,11372,0.0003,1137099,0.00904631707817316,0.35959553718566895,-25.58890755,0.006721699610352516,1137200,100.0,52,17.84003448486328,,
,,0.0003,1137399,0.0072816647589206696,0.4292493760585785,,0.006815733853727579,1137500,,,17.738548278808594,100.0,-20.9063079
21532,11376,0.0003,1137499,0.004893657751381397,0.8849533200263977,-25.5666584,0.006794962100684643,1137600,100.0,52,17.993120193481445,,
,,0.0003,1137899,0.004591549746692181,-1.1591920852661133,,0.006662788800895214,1138000,,,17.55766487121582,100.0,-22.297454400000003
21540,11380,,,,,-25.58968119,,1138000,100.0,52,,,
21544,11384,0.0003,1138299,0.007960583083331585,-0.18609988689422607,-25.51515002,0.0062820748426020145,1138400,100.0,52,17.579288482666016,,
,,0.0003,1138399,0.013013605028390884,0.2987433969974518,,0.006335163023322821,1138500,,,17.62030601501465,100.0,-21.185391340000002
21553,11388,0.0003,1138699,0.0025674779899418354,-1.164876937866211,-25.047134060000005,0.00657800305634737,1138800,100.0,52,17.55266571044922,,
,,0.0003,1138899,0.003665610682219267,0.3437199592590332,,0.006665702909231186,1139000,,,17.486366271972656,100.0,-20.697028260000003
21561,11392,0.0003,1139099,0.012836848385632038,-0.7617877721786499,-24.93345723,0.007009664550423622,1139200,100.0,52,17.650352478027344,,
,,0.0003,1139399,0.004835858941078186,-0.6456976532936096,,0.007020297925919294,1139500,,,17.4283447265625,100.0,-20.76100492
21570,11396,0.0003,1139499,0.003838958451524377,-0.1909237504005432,-24.650218199999998,0.006915002129971981,1139600,100.0,52,17.556568145751953,,
,,0.0003,1139899,0.0040572043508291245,-0.7986549139022827,,0.007067273836582899,1140000,,,17.771636962890625,100.0,-20.688541259999997
21578,11400,,,,,-24.24095985,,1140000,100.0,52,,,
21582,11404,0.0003,1140299,0.0053772637620568275,0.4181228280067444,-24.014801390000002,0.006947034504264593,1140400,100.0,52,18.00388526916504,,
,,0.0003,1140399,0.00544792041182518,-0.4309135377407074,,0.006911399308592081,1140500,,,17.70494270324707,100.0,-20.591695819999998
21591,11408,0.0003,1140699,0.004606171511113644,-0.22734546661376953,-23.884720040000005,0.006978022865951061,1140800,100.0,52,17.53978157043457,,
,,0.0003,1140899,0.005472997669130564,-0.7331270575523376,,0.0069259218871593475,1141000,,,17.411046981811523,100.0,-20.85172688
21599,11412,0.0003,1141099,0.004478701390326023,0.032585471868515015,-23.682963390000005,0.0072644115425646305,1141200,100.0,52,17.979726791381836,,
,,0.0003,1141399,0.007118614856153727,0.6827366948127747,,0.007165820803493261,1141500,,,17.645938873291016,100.0,-20.751049159999997
21608,11416,0.0003,1141499,0.009011032059788704,1.282935619354248,-23.513633379999998,0.007109594997018576,1141600,100.0,52,17.755512237548828,,
,,0.0003,1141899,0.01085984893143177,1.281351089477539,,0.0070325108245015144,1142000,,,17.965179443359375,100.0,-20.621266140000003
21616,11420,,,,,-23.320069089999997,,1142000,100.0,52,,,
21620,11424,0.0003,1142299,0.005477068014442921,-0.1947256326675415,-23.28089877,0.007252449635416269,1142400,100.0,52,17.803112030029297,,
,,0.0003,1142399,0.003989879973232746,0.17100054025650024,,0.007088359910994768,1142500,,,17.81589698791504,100.0,-20.46649196
21628,11428,0.0003,1142699,0.007824704982340336,-0.6004698872566223,-23.25425311,0.007225136738270521,1142800,100.0,52,17.82563591003418,,
,,0.0003,1142899,0.003281934652477503,-0.03467446565628052,,0.0071189370937645435,1143000,,,17.402088165283203,100.0,-20.50804548
21637,11432,0.0003,1143099,0.007578996010124683,-0.06702876091003418,-23.14374191,0.007113908417522907,1143200,100.0,52,17.749488830566406,,
,,0.0003,1143399,0.005202881991863251,-0.35378724336624146,,0.007402169983834028,1143500,,,17.822795867919922,100.0,-20.476347419999996
21646,11436,0.0003,1143499,0.0041964976117014885,-0.7905529737472534,-23.07766564,0.007387145888060331,1143600,100.0,52,17.569948196411133,,
,,0.0003,1143899,0.0041650570929050446,-0.9192488193511963,,0.007266105618327856,1144000,,,17.619647979736328,100.0,-20.63630128
21654,11440,,,,,-23.030317899999996,,1144000,100.0,52,,,
21658,11444,0.0003,1144299,0.0049384781159460545,-0.2391238808631897,-22.89391446,0.007472177501767874,1144400,100.0,52,17.836631774902344,,
,,0.0003,1144399,0.004240839742124081,-0.33818310499191284,,0.007417052052915096,1144500,,,17.577272415161133,100.0,-20.4041653
21667,11448,0.0003,1144699,0.0336749292910099,-0.6224568486213684,-22.89982837,0.007531328592449427,1144800,100.0,52,17.482189178466797,,
,,0.0003,1144899,0.004802829585969448,-0.4040950834751129,,0.00707567622885108,1145000,,,17.649696350097656,100.0,-20.36762888
21675,11452,0.0003,1145099,0.012926999479532242,1.1871020793914795,-22.81796558,0.007276635617017746,1145200,100.0,52,17.844829559326172,,
,,0.0003,1145399,0.003547694068402052,-1.105309009552002,,0.007142177317291498,1145500,,,17.493072509765625,100.0,-20.516601600000005
21684,11456,0.0003,1145499,0.0035745445638895035,0.3003178834915161,-22.645049550000003,0.00708052609115839,1145600,100.0,52,17.777057647705078,,
,,0.0003,1145899,0.0057708448730409145,-0.9899204969406128,,0.007116972003132105,1146000,,,17.782419204711914,100.0,-20.5514132
21692,11460,,,,,-22.663262800000005,,1146000,100.0,52,,,
21696,11464,0.0003,1146299,0.00941314548254013,0.5838172435760498,-22.69413089,0.007081504911184311,1146400,100.0,52,17.67190170288086,,
,,0.0003,1146399,0.008443320170044899,0.020573914051055908,,0.007116144057363272,1146500,,,17.457904815673828,100.0,-20.5152588
21705,11468,0.0003,1146699,0.006624056026339531,-0.44476374983787537,-22.683419940000004,0.007114362437278032,1146800,100.0,52,17.734249114990234,,
,,0.0003,1146899,0.005987111013382673,0.4256371855735779,,0.007019039709120989,1147000,,,17.540115356445312,100.0,-20.38321686
21713,11472,0.0003,1147099,0.0032905421685427427,0.5242186188697815,-22.631271830000006,0.00716550974175334,1147200,100.0,52,17.6647891998291,,
,,0.0003,1147399,0.004677644465118647,0.02277550846338272,,0.007071507629007101,1147500,,,17.930526733398438,100.0,-20.33200108
21722,11476,0.0003,1147499,0.004793800879269838,-0.48223114013671875,-22.580988870000002,0.007125848904252052,1147600,100.0,52,17.584218978881836,,
,,0.0003,1147899,0.010145897977054119,-0.2767806351184845,,0.007326073944568634,1148000,,,17.778076171875,100.0,-20.517050799999996
21731,11480,,,,,-22.60411832,,1148000,100.0,52,,,
21734,11484,0.0003,1148299,0.006062709726393223,-0.5268633365631104,-22.60814256,0.007159577216953039,1148400,100.0,52,18.04541015625,,
,,0.0003,1148399,0.0033418075181543827,-0.03910662978887558,,0.007160389330238104,1148500,,,17.563732147216797,100.0,-20.32426734
