rollout/ep_len_mean,train/ent_coef_loss,time/fps,train/actor_loss,rollout/ep_rew_mean,time/episodes,train/ent_coef,time/total_timesteps,train/critic_loss,time/time_elapsed,train/n_updates,train/learning_rate,eval/mean_ep_length,eval/mean_reward
100.0,,36,,-34.323717699999996,3380,,338000,,9260,,,,
100.0,0.40624868869781494,36,30.527151107788086,-34.22311393999999,3384,0.0077198464423418045,338400,0.011014866642653942,9265,338299,0.0003,,
,0.5446823239326477,,29.80931282043457,,,0.007739916443824768,338500,0.010529722087085247,,338399,0.0003,100.0,-31.39170956
100.0,-0.19391503930091858,36,30.531349182128906,-34.28239879,3388,0.007619048003107309,338800,0.009716775268316269,9277,338699,0.0003,,
,0.5548262596130371,,29.091365814208984,,,0.00765487365424633,339000,0.0071037160232663155,,338899,0.0003,100.0,-31.80898654
100.0,-0.1883447766304016,36,29.832778930664062,-34.21953228,3392,0.0077022528275847435,339200,0.011210940778255463,9290,339099,0.0003,,
,0.9425076842308044,,30.330883026123047,,,0.007600512821227312,339500,0.009490996599197388,,339399,0.0003,100.0,-32.1129869
100.0,0.16971176862716675,36,30.16518783569336,-33.999826490000004,3396,0.007679684087634087,339600,0.011464513838291168,9302,339499,0.0003,,
,0.610594630241394,,29.48599624633789,,,0.007752670906484127,340000,0.009878458455204964,,339899,0.0003,100.0,-31.4330665
100.0,,36,,-33.64789575,3400,,340000,,9314,,,,
100.0,-0.6714770793914795,36,30.073049545288086,-33.54772093,3404,0.007768223527818918,340400,0.009110972285270691,9319,340299,0.0003,,
,0.009086966514587402,,30.236026763916016,,,0.007884196005761623,340500,0.010260868817567825,,340399,0.0003,100.0,-32.343137999999996
100.0,-0.8387050628662109,36,29.554067611694336,-33.561186119999995,3408,0.007925775833427906,340800,0.011558260768651962,9332,340699,0.0003,,
,-0.042239710688591,,29.795639038085938,,,0.007813181728124619,341000,0.010604561306536198,,340899,0.0003,100.0,-32.80942868
100.0,-0.36862629652023315,36,29.916202545166016,-33.4741952,3412,0.007848191075026989,341200,0.016567353159189224,9345,341099,0.0003,,
,-0.4373299479484558,,30.01431655883789,,,0.00795911904424429,341500,0.011599862948060036,,341399,0.0003,100.0,-31.2499559
100.0,-0.5512844324111938,36,29.868629455566406,-33.24206883,3416,0.007919792085886002,341600,0.01131114549934864,9357,341499,0.0003,,
,0.10954268276691437,,30.123611450195312,,,0.00799204595386982,342000,0.010835060849785805,,341899,0.0003,100.0,-31.144367820000003
100.0,,36,,-33.46937765999999,3420,,342000,,9370,,,,
100.0,0.17174410820007324,36,30.63524627685547,-33.456380100000004,3424,0.008073658682405949,342400,0.007781640160828829,9375,342299,0.0003,,
,0.12038120627403259,,29.915189743041992,,,0.007897399365901947,342500,0.010708210989832878,,342399,0.0003,100.0,-31.49109426
100.0,-0.7109419703483582,36,30.13006591796875,-33.36746651,3428,0.007863250561058521,342800,0.010719947516918182,9387,342699,0.0003,,
,-0.03500646352767944,,30.159618377685547,,,0.007887336425483227,343000,0.017526445910334587,,342899,0.0003,100.0,-31.127733
100.0,0.3250685930252075,36,30.365097045898438,-33.30359102,3432,0.007932974956929684,343200,0.00934134516865015,9400,343099,0.0003,,
,0.09070291370153427,,30.307052612304688,,,0.00794280506670475,343500,0.009958076290786266,,343399,0.0003,100.0,-31.093146299999997
100.0,0.37958741188049316,36,29.719772338867188,-33.57392274,3436,0.007896262221038342,343600,0.009246720001101494,9412,343499,0.0003,,
,0.42262741923332214,,29.944133758544922,,,0.007906166836619377,344000,0.008669955655932426,,343899,0.0003,100.0,-32.05987794
100.0,,36,,-33.36794053,3440,,344000,,9424,,,,
100.0,0.2161213457584381,36,30.130008697509766,-33.45195390000001,3444,0.007809817790985107,344400,0.008839785121381283,9429,344299,0.0003,,
,-0.18816810846328735,,30.222732543945312,,,0.007891609333455563,344500,0.011836090125143528,,344399,0.0003,100.0,-31.911768940000005
100.0,0.8424519300460815,36,29.86749267578125,-33.44015231,3448,0.00803389586508274,344800,0.0123047586530447,9442,344699,0.0003,,
,0.5640363693237305,,30.447507858276367,,,0.008030605502426624,345000,0.010285597294569016,,344899,0.0003,100.0,-31.913982459999996
100.0,-0.8387961983680725,36,30.368366241455078,-33.45082073,3452,0.008009251207113266,345200,0.010241467505693436,9455,345099,0.0003,,
,-0.9698413610458374,,30.54706382751465,,,0.007946634665131569,345500,0.01118658110499382,,345399,0.0003,100.0,-31.237331360000002
100.0,0.2292737364768982,36,29.975963592529297,-33.57059014,3456,0.00790842529386282,345600,0.008283209055662155,9467,345499,0.0003,,
,0.4500850737094879,,30.237606048583984,,,0.007853184826672077,346000,0.01033622957766056,,345899,0.0003,100.0,-31.14990828
100.0,,36,,-33.62591475999999,3460,,346000,,9479,,,,
100.0,0.35356295108795166,36,30.232406616210938,-33.624650030000005,3464,0.007998630404472351,346400,0.007955558598041534,9484,346299,0.0003,,
,0.6967692375183105,,30.164670944213867,,,0.007937273941934109,346500,0.008931414224207401,,346399,0.0003,100.0,-31.47474318
100.0,0.1503903567790985,36,29.983333587646484,-33.562429,3468,0.007955464534461498,346800,0.011246681213378906,9497,346699,0.0003,,
,-0.7671828269958496,,30.1905574798584,,,0.008057992905378342,347000,0.013898191973567009,,346899,0.0003,100.0,-31.01463574
100.0,-0.29882538318634033,36,30.20288848876953,-33.160691899999996,3472,0.008068193681538105,347200,0.00975850224494934,9509,347099,0.0003,,
,0.22554147243499756,,30.676345825195312,,,0.008076049387454987,347500,0.012933320365846157,,347399,0.0003,100.0,-31.5318074
100.0,0.3293118178844452,36,29.85260581970215,-33.251770289999996,3476,0.008024929091334343,347600,0.008639594539999962,9521,347499,0.0003,,
,-0.15196216106414795,,29.764066696166992,,,0.007871240377426147,348000,0.010288451798260212,,347899,0.0003,100.0,-32.53786188
100.0,,36,,-33.10563767,3480,,348000,,9534,,,,
100.0,0.49274343252182007,36,29.645519256591797,-33.12174422,3484,0.007909956388175488,348400,0.010401474311947823,9539,348299,0.0003,,
,0.7888408303260803,,30.133808135986328,,,0.008013839833438396,348500,0.010491138324141502,,348399,0.0003,100.0,-33.37487942
100.0,-0.022676020860671997,36,29.8883113861084,-33.11558525,3488,0.008154732175171375,348800,0.007240307051688433,9552,348699,0.0003,,
,-0.5898526310920715,,30.51030921936035,,,0.008156112395226955,349000,0.010786534287035465,,348899,0.0003,100.0,-31.81186664
100.0,-0.28019872307777405,36,29.899940490722656,-33.35329669000001,3492,0.00795718003064394,349200,0.008732110261917114,9564,349099,0.0003,,
,-0.5529251098632812,,30.466407775878906,,,0.007939471863210201,349500,0.011402586475014687,,349399,0.0003,100.0,-31.46707786
100.0,-2.1140570640563965,36,30.01725196838379,-33.32429612000001,3496,0.008027340285480022,349600,0.00964980199933052,9577,349499,0.0003,,
,-0.2892013192176819,,30.35781478881836,,,0.007971341721713543,350000,0.011038772761821747,,349899,0.0003,100.0,-32.21278842
100.0,,36,,-33.28025185,3500,,350000,,9589,,,,
100.0,-0.13429683446884155,36,30.17452621459961,-33.29402310999999,3504,0.008078105747699738,350400,0.007779031991958618,9594,350299,0.0003,,
,1.083222508430481,,29.89376449584961,,,0.008012295700609684,350500,0.01055409386754036,,350399,0.0003,100.0,-31.90722812
100.0,0.42649132013320923,36,29.960712432861328,-33.356236609999996,3508,0.008008751086890697,350800,0.009501174092292786,9607,350699,0.0003,,
,0.036464542150497437,,29.83051109313965,,,0.008129604160785675,351000,0.01061750203371048,,350899,0.0003,100.0,-31.646287559999998
100.0,-1.3800112009048462,36,30.605175018310547,-33.4061382,3512,0.00802947673946619,351200,0.012081842869520187,9619,351099,0.0003,,
,0.13704204559326172,,29.70556640625,,,0.008008143864572048,351500,0.00897871982306242,,351399,0.0003,100.0,-31.63831606
100.0,-0.548811674118042,36,29.69194984436035,-33.63372964,3516,0.008008289150893688,351600,0.008397996425628662,9632,351499,0.0003,,
,0.09841986000537872,,30.60837173461914,,,0.007750756572932005,352000,0.009365114383399487,,351899,0.0003,100.0,-32.01808344
100.0,,36,,-33.66142584,3520,,352000,,9644,,,,
100.0,-0.18938177824020386,36,29.95920753479004,-33.63082125000001,3524,0.007833374664187431,352400,0.0077235219068825245,9649,352299,0.0003,,
,0.7824675440788269,,29.8007755279541,,,0.007753262296319008,352500,0.009257256984710693,,352399,0.0003,100.0,-31.866481339999996
100.0,1.0524566173553467,36,29.689281463623047,-33.51298817000001,3528,0.007934711873531342,352800,0.009909499436616898,9661,352699,0.0003,,
,1.1752734184265137,,29.946735382080078,,,0.007993688806891441,353000,0.00838652066886425,,352899,0.0003,100.0,-31.70772486
100.0,0.35290658473968506,36,30.054285049438477,-33.437671900000005,3532,0.007959620095789433,353200,0.01262594759464264,9674,353099,0.0003,,
,-0.0881020575761795,,30.160451889038086,,,0.007947745732963085,353500,0.006478715687990189,,353399,0.0003,100.0,-31.532074279999993
100.0,-0.8964493274688721,36,30.036529541015625,-33.058772860000005,3536,0.007943611592054367,353600,0.00915419589728117,9686,353499,0.0003,,
,-0.8546517491340637,,30.310327529907227,,,0.00811357144266367,354000,0.010514630004763603,,353899,0.0003,100.0,-31.63008508
100.0,,36,,-33.06126727,3540,,354000,,9699,,,,
100.0,0.7510277032852173,36,29.91989517211914,-33.023162420000006,3544,0.007976344786584377,354400,0.00839051604270935,9704,354299,0.0003,,
,-0.7535399198532104,,30.489038467407227,,,0.00801029335707426,354500,0.009334595873951912,,354399,0.0003,100.0,-31.534043959999998
100.0,0.9442819356918335,36,29.91081428527832,-33.006101210000004,3548,0.0078688720241189,354800,0.013119104318320751,9717,354699,0.0003,,
,1.1800645589828491,,29.845813751220703,,,0.007957062683999538,355000,0.008063072338700294,,354899,0.0003,100.0,-31.447646779999996
100.0,-0.26776403188705444,36,29.879257202148438,-32.96595659,3552,0.008013373240828514,355200,0.00874409545212984,9729,355099,0.0003,,
,-0.3976441025733948,,30.027997970581055,,,0.008154705166816711,355500,0.011980509385466576,,355399,0.0003,100.0,-31.55723058
100.0,-0.5813815593719482,36,30.355714797973633,-32.87094485,3556,0.00810285471379757,355600,0.012997519224882126,9742,355499,0.0003,,
,-1.4048490524291992,,29.850967407226562,,,0.008130411617457867,356000,0.01466685812920332,,355899,0.0003,100.0,-31.36797596
100.0,,36,,-32.75506479,3560,,356000,,9754,,,,
100.0,0.5370492339134216,36,29.629512786865234,-32.67414246,3564,0.008049199357628822,356400,0.008072701282799244,9759,356299,0.0003,,
,-0.4745296239852905,,29.7583065032959,,,0.008133478462696075,356500,0.009326791390776634,,356399,0.0003,100.0,-31.79075798
100.0,1.064136266708374,36,29.72599220275879,-32.59370423,3568,0.008235221728682518,356800,0.011337047442793846,9772,356699,0.0003,,
,1.3151662349700928,,29.89300537109375,,,0.008175008930265903,357000,0.007054578512907028,,356899,0.0003,100.0,-31.498857900000004
100.0,-0.6304579377174377,36,29.349048614501953,-32.710930839999996,3572,0.008113278076052666,357200,0.012699542567133904,9784,357099,0.0003,,
,0.5727329850196838,,30.27422332763672,,,0.008083940483629704,357500,0.009473105892539024,,357399,0.0003,100.0,-30.95515806
100.0,1.0023273229599,36,29.6278018951416,-32.6046414,3576,0.008119745180010796,357600,0.007949424907565117,9796,357499,0.0003,,
,1.2786061763763428,,29.860363006591797,,,0.008147557266056538,358000,0.007286506239324808,,357899,0.0003,100.0,-31.374958220000003
100.0,,36,,-32.67326123,3580,,358000,,9809,,,,
100.0,-1.3308112621307373,36,29.791229248046875,-32.717015800000006,3584,0.008019011467695236,358400,0.009160107001662254,9814,358299,0.0003,,
,-0.5620921850204468,,30.64719581604004,,,0.00803395640105009,358500,0.010578662157058716,,358399,0.0003,100.0,-31.270854760000006
100.0,0.27883297204971313,36,30.385812759399414,-32.59687100000001,3588,0.00808531604707241,358800,0.009889068081974983,9827,358699,0.0003,,
,0.8262208700180054,,29.75579071044922,,,0.00820703525096178,359000,0.008193900808691978,,358899,0.0003,100.0,-31.403540359999997
100.0,-0.6156283617019653,36,29.592449188232422,-32.25304431000001,3592,0.008185602724552155,359200,0.01242186687886715,9839,359099,0.0003,,
,-0.69082111120224,,30.33883285522461,,,0.008026123046875,359500,0.009759483858942986,,359399,0.0003,100.0,-30.876453700000003
100.0,-1.2394596338272095,36,29.856441497802734,-32.44663249999999,3596,0.008078564889729023,359600,0.007693715393543243,9852,359499,0.0003,,
,-0.5137724876403809,,29.904407501220703,,,0.008104272186756134,360000,0.010492367669939995,,359899,0.0003,100.0,-31.11708624
100.0,,36,,-32.67762622,3600,,360000,,9864,,,,
100.0,0.09291797876358032,36,29.612106323242188,-32.801779159999995,3604,0.008052907884120941,360400,0.008790742605924606,9869,360299,0.0003,,
,0.4695695638656616,,30.095367431640625,,,0.008045898750424385,360500,0.014110342599451542,,360399,0.0003,100.0,-30.89685616
100.0,0.4279450476169586,36,30.026229858398438,-32.717491329999994,3608,0.008012139238417149,360800,0.01442022155970335,9881,360699,0.0003,,
,0.27784404158592224,,29.846046447753906,,,0.008089669980108738,361000,0.014176378026604652,,360899,0.0003,100.0,-30.846660559999997
100.0,-1.3089792728424072,36,29.591655731201172,-32.62363759,3612,0.00816140417009592,361200,0.01126271951943636,9894,361099,0.0003,,
,0.1445855349302292,,29.978240966796875,,,0.008153806440532207,361500,0.007740276865661144,,361399,0.0003,100.0,-30.97679118
100.0,-0.26222020387649536,36,29.934511184692383,-32.59851887,3616,0.008123273029923439,361600,0.009253162890672684,9906,361499,0.0003,,
,0.25040754675865173,,30.084753036499023,,,0.008042938075959682,362000,0.006876274943351746,,361899,0.0003,100.0,-31.06300424
100.0,,36,,-32.23537769,3620,,362000,,9919,,,,
100.0,0.4142323136329651,36,29.55499839782715,-32.37258507,3624,0.008028400130569935,362400,0.006705623120069504,9924,362299,0.0003,,
,-0.9878100156784058,,29.866207122802734,,,0.008026030845940113,362500,0.0091657480224967,,362399,0.0003,100.0,-30.903296259999998
100.0,0.9084819555282593,36,30.251338958740234,-32.52129377,3628,0.007998408749699593,362800,0.010748470202088356,9937,362699,0.0003,,
,-0.49882447719573975,,29.53377914428711,,,0.008076022379100323,363000,0.00949738547205925,,362899,0.0003,100.0,-31.020300940000002
100.0,-0.6480013132095337,36,29.354175567626953,-32.57074224,3632,0.00801604799926281,363200,0.0067681968212127686,9949,363099,0.0003,,
,-1.518957257270813,,30.249679565429688,,,0.008034857921302319,363500,0.0084308460354805,,363399,0.0003,100.0,-30.989035880000003
100.0,0.5970072150230408,36,30.091264724731445,-32.72182557,3636,0.007973573170602322,363600,0.007920565083622932,9961,363499,0.0003,,
,0.43009674549102783,,29.692134857177734,,,0.007991448044776917,364000,0.010203530080616474,,363899,0.0003,100.0,-31.445632219999997
100.0,,36,,-32.76095435,3640,,364000,,9974,,,,
100.0,0.3008146286010742,36,29.749340057373047,-32.67933159,3644,0.007914102636277676,364400,0.008026352152228355,9979,364299,0.0003,,
,-0.06807485222816467,,29.677227020263672,,,0.007882358506321907,364500,0.007880495861172676,,364399,0.0003,100.0,-30.99005658
100.0,-0.19203698635101318,36,29.902023315429688,-32.645192779999995,3648,0.007956747896969318,364800,0.007972140796482563,9991,364699,0.0003,,
,-0.8934489488601685,,29.703990936279297,,,0.007951774634420872,365000,0.009934432804584503,,364899,0.0003,100.0,-31.0367299
100.0,0.06061634421348572,36,29.44731330871582,-32.61378349,3652,0.008028239943087101,365200,0.010504764504730701,10004,365099,0.0003,,
,-0.0060007572174072266,,30.28046417236328,,,0.008102181367576122,365500,0.0073597184382379055,,365399,0.0003,100.0,-30.797987720000002
100.0,-0.18522530794143677,36,29.630748748779297,-32.73859890999999,3656,0.00807894580066204,365600,0.012604696676135063,10016,365499,0.0003,,
,0.32779231667518616,,29.662479400634766,,,0.008050354197621346,366000,0.007551660295575857,,365899,0.0003,100.0,-30.948478759999997
100.0,,36,,-32.905155400000005,3660,,366000,,10029,,,,
100.0,0.6340895295143127,36,29.66390609741211,-32.743635999999995,3664,0.007993490435183048,366400,0.009972288273274899,10034,366299,0.0003,,
,0.1097145527601242,,29.28848648071289,,,0.00798408966511488,366500,0.00835708063095808,,366399,0.0003,100.0,-31.251466459999996
100.0,0.10997985303401947,36,29.941038131713867,-32.95850369,3668,0.008004307746887207,366800,0.00838317908346653,10046,366699,0.0003,,
,-0.18229278922080994,,30.29943084716797,,,0.008016392588615417,367000,0.009503724053502083,,366899,0.0003,100.0,-30.75360228
100.0,-0.13180223107337952,36,29.77825927734375,-32.82903322999999,3672,0.008016323670744896,367200,0.006953963078558445,10059,367099,0.0003,,
,0.23717433214187622,,29.412097930908203,,,0.008025319315493107,367500,0.008259041234850883,,367399,0.0003,100.0,-30.74672712
100.0,-1.5590386390686035,36,30.10590362548828,-32.94570169,3676,0.008041726425290108,367600,0.009651493281126022,10071,367499,0.0003,,
,1.3718230724334717,,29.82520294189453,,,0.007972223684191704,368000,0.010390112176537514,,367899,0.0003,100.0,-30.983423400000007
100.0,,36,,-33.01042278,3680,,368000,,10083,,,,
100.0,-0.2760990560054779,36,29.511674880981445,-32.970476559999994,3684,0.0078097921796143055,368400,0.012707902118563652,10089,368299,0.0003,,
,-0.1169835552573204,,29.902328491210938,,,0.007806038949638605,368500,0.009791149757802486,,368399,0.0003,100.0,-30.95340878
100.0,0.21541906893253326,36,29.260467529296875,-33.04660969,3688,0.008004540577530861,368800,0.009428775869309902,10101,368699,0.0003,,
,0.4085094928741455,,29.585832595825195,,,0.00805291160941124,369000,0.008790742605924606,,368899,0.0003,100.0,-30.66363594
100.0,1.0796966552734375,36,30.042316436767578,-33.18620719,3692,0.008003517054021358,369200,0.008531770668923855,10114,369099,0.0003,,
,0.3650504946708679,,29.42729949951172,,,0.008114523254334927,369500,0.008822298608720303,,369399,0.0003,100.0,-30.79534162
100.0,-0.32616108655929565,36,29.630149841308594,-33.04929635,3696,0.007970538921654224,369600,0.01081033144146204,10126,369499,0.0003,,
,0.6692431569099426,,29.550403594970703,,,0.007880261167883873,370000,0.009942062199115753,,369899,0.0003,100.0,-30.997985800000002
100.0,,36,,-32.956123639999994,3700,,370000,,10138,,,,
100.0,-0.8804160356521606,36,29.744548797607422,-32.79431861,3704,0.00809784047305584,370400,0.006620349828153849,10144,370299,0.0003,,
,-1.037903904914856,,29.302854537963867,,,0.00807599164545536,370500,0.0074247391894459724,,370399,0.0003,100.0,-30.777402520000006
100.0,-0.5142863988876343,36,30.247600555419922,-32.74050063000001,3708,0.007923852652311325,370800,0.010258437134325504,10156,370699,0.0003,,
,-0.3845415413379669,,29.48196029663086,,,0.007976300083100796,371000,0.009354017674922943,,370899,0.0003,100.0,-30.71298406
100.0,1.170147180557251,36,29.497652053833008,-32.7602597,3712,0.00793725810945034,371200,0.011492441408336163,10168,371099,0.0003,,
,-0.1478274017572403,,29.4090576171875,,,0.007839174009859562,371500,0.010174709372222424,,371399,0.0003,100.0,-30.92633672
100.0,-2.4494516849517822,36,29.63132095336914,-32.58817591,3716,0.007780260872095823,371600,0.007214317563921213,10180,371499,0.0003,,
,-0.3304736018180847,,29.251972198486328,,,0.007942880503833294,372000,0.009760666638612747,,371899,0.0003,100.0,-30.909808339999998
100.0,,36,,-32.69151128,3720,,372000,,10193,,,,
100.0,0.6927435398101807,36,29.487171173095703,-32.47703682,3724,0.008018962107598782,372400,0.008765781298279762,10198,372299,0.0003,,
,0.04972681403160095,,29.394996643066406,,,0.007992465049028397,372500,0.01015465147793293,,372399,0.0003,100.0,-31.455178600000004
100.0,0.6256526708602905,36,29.58945083618164,-32.36866523,3728,0.00786575861275196,372800,0.009347883984446526,10210,372699,0.0003,,
,-0.17612460255622864,,29.536327362060547,,,0.007931734435260296,373000,0.009431173093616962,,372899,0.0003,100.0,-30.95989632
100.0,0.5146327018737793,36,29.67072105407715,-32.445579529999996,3732,0.007858388125896454,373200,0.0063837324269115925,10223,373099,0.0003,,
,0.4287368059158325,,29.4373722076416,,,0.007927064783871174,373500,0.01110986527055502,,373399,0.0003,100.0,-30.871067240000002
100.0,0.46751701831817627,36,29.877674102783203,-32.43401839999999,3736,0.007905812002718449,373600,0.011039385572075844,10235,373499,0.0003,,
,0.40313079953193665,,29.205516815185547,,,0.007913744077086449,374000,0.009679602459073067,,373899,0.0003,100.0,-30.816610700000002
100.0,,36,,-32.61170604,3740,,374000,,10247,,,,
100.0,-0.4517049193382263,36,30.358245849609375,-32.84127993,3744,0.0080421706661582,374400,0.008636373095214367,10253,374299,0.0003,,
,0.029377877712249756,,29.617372512817383,,,0.007960948161780834,374500,0.009141581133008003,,374399,0.0003,100.0,-30.625504120000002
100.0,0.09417805075645447,36,29.31991958618164,-32.84941775000001,3748,0.007981108501553535,374800,0.00786559097468853,10265,374699,0.0003,,
,-0.6133547425270081,,29.69205093383789,,,0.007921135984361172,375000,0.006785711273550987,,374899,0.0003,100.0,-30.6878783
100.0,-0.1788075566291809,36,29.901927947998047,-32.853906650000006,3752,0.007922631688416004,375200,0.008467555046081543,10277,375099,0.0003,,
,-2.5708847045898438,,29.71759033203125,,,0.00784375425428152,375500,0.008341232314705849,,375399,0.0003,100.0,-30.858396099999997
100.0,0.11381056904792786,36,29.554813385009766,-32.52506762,3756,0.007723189890384674,375600,0.0089736208319664,10290,375499,0.0003,,
,0.007201701402664185,,29.92713165283203,,,0.007793858647346497,376000,0.007313749752938747,,375899,0.0003,100.0,-30.959558560000005
100.0,,36,,-32.47151656,3760,,376000,,10302,,,,
100.0,-0.29761993885040283,36,29.946680068969727,-32.60750743,3764,0.00798545591533184,376400,0.012339306995272636,10307,376299,0.0003,,
,0.5894089937210083,,29.432723999023438,,,0.007932252250611782,376500,0.005937199108302593,,376399,0.0003,100.0,-31.09694442
100.0,-1.3480088710784912,36,29.61533546447754,-32.335957660000005,3768,0.007930482737720013,376800,0.006745560094714165,10319,376699,0.0003,,
,0.35122811794281006,,29.843204498291016,,,0.007890661247074604,377000,0.007288768421858549,,376899,0.0003,100.0,-30.94343682
100.0,0.4865705370903015,36,29.210887908935547,-32.42600071,3772,0.007905133999884129,377200,0.01286826841533184,10332,377099,0.0003,,
,0.03612568974494934,,29.649944305419922,,,0.008005659095942974,377500,0.009307687170803547,,377399,0.0003,100.0,-30.922729439999994
100.0,-0.5830414891242981,36,29.044227600097656,-32.33364471,3776,0.00801275484263897,377600,0.008825138211250305,10344,377499,0.0003,,
,0.39545172452926636,,29.814693450927734,,,0.007982664741575718,378000,0.008167175576090813,,377899,0.0003,100.0,-30.829316959999996
100.0,,36,,-32.119076590000006,3780,,378000,,10357,,,,
100.0,0.2715524435043335,36,28.819625854492188,-32.23307682,3784,0.00785697903484106,378400,0.006853154860436916,10362,378299,0.0003,,
,0.44546836614608765,,30.207820892333984,,,0.007846346125006676,378500,0.00740606477484107,,378399,0.0003,100.0,-30.5647244
100.0,-0.8067163228988647,36,29.907495498657227,-32.42614796,3788,0.007946979254484177,378800,0.01090299990028143,10374,378699,0.0003,,
,0.7268446087837219,,30.145219802856445,,,0.007958261296153069,379000,0.009407596662640572,,378899,0.0003,100.0,-30.720563839999997
100.0,0.9252635836601257,36,30.42536735534668,-32.33994825,3792,0.008000598289072514,379200,0.007429724559187889,10386,379099,0.0003,,
,0.9331742525100708,,29.534423828125,,,0.007910016924142838,379500,0.007595739793032408,,379399,0.0003,100.0,-31.030100739999998
100.0,0.47491949796676636,36,29.810447692871094,-32.46424454,3796,0.008023436181247234,379600,0.00769258476793766,10399,379499,0.0003,,
,0.3031059801578522,,29.951278686523438,,,0.007977505214512348,380000,0.008618300780653954,,379899,0.0003,100.0,-30.953297780000003
100.0,,36,,-32.39725726,3800,,380000,,10411,,,,
100.0,0.3085733652114868,36,29.901912689208984,-32.45259614,3804,0.007927744649350643,380400,0.006608378142118454,10416,380299,0.0003,,
,-0.9246324300765991,,29.75731658935547,,,0.007957521826028824,380500,0.01269167847931385,,380399,0.0003,100.0,-31.19064836
100.0,0.9242095947265625,36,30.223068237304688,-32.45703969000001,3808,0.007963234558701515,380800,0.009038598276674747,10429,380699,0.0003,,
,-0.5065585374832153,,29.66180419921875,,,0.008060802705585957,381000,0.007500987965613604,,380899,0.0003,100.0,-30.819127520000002
100.0,-1.1540862321853638,36,29.500593185424805,-32.543811690000005,3812,0.00809055007994175,381200,0.007306424435228109,10441,381099,0.0003,,
,0.702315092086792,,29.494115829467773,,,0.008116180077195168,381500,0.005857356358319521,,381399,0.0003,100.0,-31.02495362
100.0,0.5226775407791138,36,29.624523162841797,-32.717325609999996,3816,0.008143668994307518,381600,0.0103578707203269,10453,381499,0.0003,,
,-0.0598505437374115,,29.209075927734375,,,0.008042865432798862,382000,0.010292161256074905,,381899,0.0003,100.0,-30.71769222
100.0,,36,,-32.80485905,3820,,382000,,10466,,,,
100.0,-0.13353577256202698,36,29.71538543701172,-32.76905225,3824,0.007997172884643078,382400,0.006416955962777138,10471,382299,0.0003,,
,0.6287152767181396,,29.519868850708008,,,0.007970554754137993,382500,0.00965111143887043,,382399,0.0003,100.0,-31.106192299999996
100.0,-0.26383867859840393,36,29.93082046508789,-32.69571492000001,3828,0.00803665816783905,382800,0.007279169280081987,10483,382699,0.0003,,
,-0.7800155282020569,,29.224193572998047,,,0.008047150447964668,383000,0.007714804261922836,,382899,0.0003,100.0,-30.682034400000003
100.0,-0.9350204467773438,36,29.700942993164062,-32.68110542,3832,0.007963951677083969,383200,0.007234605029225349,10496,383099,0.0003,,
,-0.5246132612228394,,29.690731048583984,,,0.007991869933903217,383500,0.007767029572278261,,383399,0.0003,100.0,-30.6745873
100.0,-0.5732014775276184,36,29.738658905029297,-32.72820241,3836,0.007946309633553028,383600,0.008979368023574352,10508,383499,0.0003,,
,-1.0074074268341064,,29.367692947387695,,,0.007953397929668427,384000,0.007789890747517347,,383899,0.0003,100.0,-30.80459372
100.0,,36,,-32.451628889999995,3840,,384000,,10521,,,,
100.0,1.0403395891189575,36,29.311595916748047,-32.20195267,3844,0.007867345586419106,384400,0.008365926332771778,10526,384299,0.0003,,
,-0.5953340530395508,,28.724382400512695,,,0.007843982428312302,384500,0.007833197712898254,,384399,0.0003,100.0,-30.55238452
100.0,0.8561540246009827,36,29.372966766357422,-32.123472809999996,3848,0.007909994572401047,384800,0.007376294583082199,10538,384699,0.0003,,
,0.7834019660949707,,29.32612419128418,,,0.00810526218265295,385000,0.00783951859921217,,384899,0.0003,100.0,-30.92000066
100.0,0.9792370796203613,36,29.37635040283203,-32.348810699999994,3852,0.00811605155467987,385200,0.012532172724604607,10551,385099,0.0003,,
,-0.9068266749382019,,29.502853393554688,,,0.008053933270275593,385500,0.00898506585508585,,385399,0.0003,100.0,-30.554534719999996
100.0,-0.17852702736854553,36,29.37401008605957,-32.47184731,3856,0.00803284253925085,385600,0.012201939709484577,10563,385499,0.0003,,
,-0.1859132945537567,,29.181537628173828,,,0.008046869188547134,386000,0.007755107246339321,,385899,0.0003,100.0,-30.64550548
100.0,,36,,-32.43200009,3860,,386000,,10575,,,,
100.0,0.5463442802429199,36,29.209251403808594,-32.57429348,3864,0.007867885753512383,386400,0.009916696697473526,10581,386299,0.0003,,
,-0.09757684171199799,,29.423248291015625,,,0.007934466004371643,386500,0.006967994850128889,,386399,0.0003,100.0,-31.114611400000005
100.0,0.10016205906867981,36,28.77908706665039,-32.7620445,3868,0.007889021188020706,386800,0.008181339129805565,10593,386699,0.0003,,
,0.8683809041976929,,29.07244873046875,,,0.007840987294912338,387000,0.00734871719032526,,386899,0.0003,100.0,-30.900723
100.0,-0.23220637440681458,36,29.78227996826172,-32.908351399999994,3872,0.00790319312363863,387200,0.0065695494413375854,10605,387099,0.0003,,
,-0.3242589831352234,,29.001047134399414,,,0.007921767421066761,387500,0.006343649700284004,,387399,0.0003,100.0,-30.22663839999999
100.0,1.1608678102493286,36,28.984294891357422,-32.84831329000001,3876,0.00792959425598383,387600,0.008613424375653267,10618,387499,0.0003,,
