rollout/ep_len_mean,time/time_elapsed,train/actor_loss,train/n_updates,train/learning_rate,train/critic_loss,rollout/ep_rew_mean,time/total_timesteps,time/episodes,time/fps,eval/mean_reward,eval/mean_ep_length
100.0,7692,53.47093200683594,542299,0.001,0.17911089956760406,-44.92311195,542400,5424,70,,
,,53.101009368896484,542399,0.001,0.209168940782547,,542500,,,-48.56166598,100.0
100.0,7699,53.70234680175781,542699,0.001,0.21299120783805847,-44.71864615,542800,5428,70,,
,,53.72676086425781,542899,0.001,0.17660745978355408,,543000,,,-59.4790209,100.0
100.0,7705,53.76038360595703,543099,0.001,0.2146936058998108,-45.055537769999994,543200,5432,70,,
,,53.64643096923828,543399,0.001,0.22853845357894897,,543500,,,-60.9050134,100.0
100.0,7711,54.188201904296875,543499,0.001,0.20519235730171204,-46.18280291,543600,5436,70,,
,,53.368247985839844,543899,0.001,0.24113529920578003,,544000,,,-65.23210976,100.0
100.0,7717,,,,,-47.05781618,544000,5440,70,,
100.0,7720,53.83264923095703,544299,0.001,0.19768625497817993,-47.86557452,544400,5444,70,,
,,53.43027877807617,544399,0.001,0.23337426781654358,,544500,,,-54.574222680000005,100.0
100.0,7726,53.72984313964844,544699,0.001,0.22843465209007263,-47.84148821999998,544800,5448,70,,
,,53.89787292480469,544899,0.001,0.27668893337249756,,545000,,,-55.21849972,100.0
100.0,7733,53.887046813964844,545099,0.001,0.2278667688369751,-48.45857422999998,545200,5452,70,,
,,53.40348434448242,545399,0.001,0.20256777107715607,,545500,,,-46.22201864000001,100.0
100.0,7739,53.35258483886719,545499,0.001,0.29407650232315063,-48.424329799999995,545600,5456,70,,
,,53.97321701049805,545899,0.001,0.2258259356021881,,546000,,,-46.783438800000006,100.0
100.0,7745,,,,,-48.74858282,546000,5460,70,,
100.0,7748,54.03801727294922,546299,0.001,0.19337189197540283,-48.88837948999999,546400,5464,70,,
,,53.856163024902344,546399,0.001,0.24315299093723297,,546500,,,-44.162106040000005,100.0
100.0,7754,54.07835388183594,546699,0.001,0.2647356390953064,-48.823566599999985,546800,5468,70,,
,,54.544368743896484,546899,0.001,0.1888418197631836,,547000,,,-46.34347288,100.0
100.0,7760,53.4474983215332,547099,0.001,0.2147548496723175,-48.693668859999995,547200,5472,70,,
,,53.96278381347656,547399,0.001,0.19430211186408997,,547500,,,-45.102910060000006,100.0
100.0,7766,53.84864807128906,547499,0.001,0.20908072590827942,-48.52775823999998,547600,5476,70,,
,,53.172080993652344,547899,0.001,0.203801691532135,,548000,,,-44.77548196,100.0
100.0,7773,,,,,-48.110486339999994,548000,5480,70,,
100.0,7775,53.46381378173828,548299,0.001,0.1594061553478241,-47.977000399999994,548400,5484,70,,
,,53.76592254638672,548399,0.001,0.18435783684253693,,548500,,,-41.316806799999995,100.0
100.0,7782,53.37102127075195,548699,0.001,0.1820116639137268,-47.75199473,548800,5488,70,,
,,53.29469299316406,548899,0.001,0.14809145033359528,,549000,,,-44.523032920000006,100.0
100.0,7788,53.32820129394531,549099,0.001,0.14505764842033386,-47.647554559999996,549200,5492,70,,
,,53.58698272705078,549399,0.001,0.14690127968788147,,549500,,,-47.42872772,100.0
100.0,7794,53.37443542480469,549499,0.001,0.17944014072418213,-47.57314620999998,549600,5496,70,,
,,53.44092559814453,549899,0.001,0.14400610327720642,,550000,,,-43.861136560000006,100.0
100.0,7800,,,,,-47.39970013999999,550000,5500,70,,
100.0,7803,53.34217071533203,550299,0.001,0.2124471366405487,-47.448334329999994,550400,5504,70,,
,,53.058082580566406,550399,0.001,0.13553285598754883,,550500,,,-44.3142112,100.0
100.0,7809,53.12799072265625,550699,0.001,0.19519418478012085,-47.531821959999995,550800,5508,70,,
,,53.336891174316406,550899,0.001,0.14051339030265808,,551000,,,-47.09477408,100.0
100.0,7815,53.60236358642578,551099,0.001,0.18276283144950867,-47.72159627999999,551200,5512,70,,
,,53.179351806640625,551399,0.001,0.14008817076683044,,551500,,,-42.8223518,100.0
100.0,7822,53.678794860839844,551499,0.001,0.1304868757724762,-47.757858589999984,551600,5516,70,,
,,53.4371452331543,551899,0.001,0.11950987577438354,,552000,,,-45.933546619999994,100.0
100.0,7828,,,,,-47.702970240000006,552000,5520,70,,
100.0,7831,53.06816482543945,552299,0.001,0.11586160957813263,-47.911365780000004,552400,5524,70,,
,,53.19987487792969,552399,0.001,0.13764327764511108,,552500,,,-43.460545520000004,100.0
100.0,7837,53.653175354003906,552699,0.001,0.11972558498382568,-48.197894899999994,552800,5528,70,,
,,52.66419219970703,552899,0.001,0.12818239629268646,,553000,,,-42.929190639999995,100.0
100.0,7843,52.708709716796875,553099,0.001,0.1355496495962143,-47.65442534999999,553200,5532,70,,
,,53.065338134765625,553399,0.001,0.13017988204956055,,553500,,,-43.957030599999996,100.0
100.0,7849,52.92710494995117,553499,0.001,0.1015055924654007,-46.6989719,553600,5536,70,,
,,53.01154708862305,553899,0.001,0.11969026923179626,,554000,,,-43.50743132,100.0
100.0,7855,,,,,-45.64832134999999,554000,5540,70,,
100.0,7858,52.577598571777344,554299,0.001,0.13226403295993805,-44.80059889999998,554400,5544,70,,
,,52.35993957519531,554399,0.001,0.09607397019863129,,554500,,,-41.159446079999995,100.0
100.0,7864,52.87925720214844,554699,0.001,0.14671160280704498,-44.67298647,554800,5548,70,,
,,52.515865325927734,554899,0.001,0.11260335147380829,,555000,,,-40.76780514,100.0
100.0,7871,53.030582427978516,555099,0.001,0.13194720447063446,-43.76301918000001,555200,5552,70,,
,,52.49859619140625,555399,0.001,0.12132981419563293,,555500,,,-39.54905186,100.0
100.0,7877,52.914817810058594,555499,0.001,0.46196624636650085,-43.49887076,555600,5556,70,,
,,52.40394592285156,555899,0.001,0.11661556363105774,,556000,,,-41.26204342,100.0
100.0,7883,,,,,-43.371939409999996,556000,5560,70,,
100.0,7886,52.35697555541992,556299,0.001,0.11739306151866913,-43.187779250000006,556400,5564,70,,
,,52.48854064941406,556399,0.001,0.11603684723377228,,556500,,,-42.3164107,100.0
100.0,7892,52.13783645629883,556699,0.001,0.15285533666610718,-42.93330093999999,556800,5568,70,,
,,52.270484924316406,556899,0.001,0.10502539575099945,,557000,,,-45.02511864,100.0
100.0,7898,52.138607025146484,557099,0.001,0.13553297519683838,-42.86203537,557200,5572,70,,
,,52.563072204589844,557399,0.001,0.09881794452667236,,557500,,,-44.61951100000001,100.0
100.0,7904,52.39533615112305,557499,0.001,0.10713140666484833,-42.65794593,557600,5576,70,,
,,52.34840393066406,557899,0.001,0.12840962409973145,,558000,,,-43.93170218,100.0
100.0,7911,,,,,-42.36273039999999,558000,5580,70,,
100.0,7913,52.61477279663086,558299,0.001,0.09146154671907425,-42.23772318999999,558400,5584,70,,
,,52.48700714111328,558399,0.001,0.10167469084262848,,558500,,,-45.268053040000005,100.0
100.0,7920,53.01959228515625,558699,0.001,0.1573217213153839,-42.493237629999996,558800,5588,70,,
,,52.17534637451172,558899,0.001,0.10405212640762329,,559000,,,-44.986988839999995,100.0
100.0,7926,52.699745178222656,559099,0.001,0.10640519857406616,-42.347427290000006,559200,5592,70,,
,,52.80009460449219,559399,0.001,0.08332991600036621,,559500,,,-45.70474564,100.0
100.0,7932,52.8093147277832,559499,0.001,0.10013918578624725,-42.29421618000001,559600,5596,70,,
,,52.879737854003906,559899,0.001,0.0862502008676529,,560000,,,-45.0748581,100.0
100.0,7938,,,,,-42.29586296,560000,5600,70,,
100.0,7941,52.656715393066406,560299,0.001,0.11587051302194595,-42.36458441999999,560400,5604,70,,
,,52.1463623046875,560399,0.001,0.08480320870876312,,560500,,,-52.97856621999999,100.0
100.0,7947,52.43678665161133,560699,0.001,0.11407442390918732,-42.219585959999996,560800,5608,70,,
,,52.36838150024414,560899,0.001,0.09133091568946838,,561000,,,-58.23292246,100.0
100.0,7954,52.48250961303711,561099,0.001,0.06440791487693787,-42.77846127,561200,5612,70,,
,,52.90874481201172,561399,0.001,0.07011401653289795,,561500,,,-48.26639888,100.0
100.0,7960,52.82316970825195,561499,0.001,0.10063290596008301,-42.62371346,561600,5616,70,,
,,52.83932876586914,561899,0.001,0.09111163020133972,,562000,,,-57.77110013999999,100.0
100.0,7966,,,,,-42.59244371,562000,5620,70,,
100.0,7969,52.727508544921875,562299,0.001,0.07497556507587433,-42.44861145000001,562400,5624,70,,
,,52.58983612060547,562399,0.001,0.1117563396692276,,562500,,,-48.214009340000004,100.0
100.0,7975,53.0455322265625,562699,0.001,0.09010578691959381,-42.52351254999999,562800,5628,70,,
,,52.53048324584961,562899,0.001,0.08664823323488235,,563000,,,-48.47918694,100.0
100.0,7981,52.420841217041016,563099,0.001,0.08736544102430344,-42.304831979999996,563200,5632,70,,
,,52.9259033203125,563399,0.001,0.2069118618965149,,563500,,,-44.24224916,100.0
100.0,7988,52.66413497924805,563499,0.001,0.13170304894447327,-42.18611992000001,563600,5636,70,,
,,52.420928955078125,563899,0.001,0.10995692014694214,,564000,,,-45.42756702,100.0
100.0,7994,,,,,-42.25010464000001,564000,5640,70,,
100.0,7997,52.6690559387207,564299,0.001,0.07711908221244812,-41.88640084000001,564400,5644,70,,
,,52.88686752319336,564399,0.001,0.08440642058849335,,564500,,,-46.30549695999999,100.0
100.0,8003,52.572265625,564699,0.001,0.08516062051057816,-41.83821778000001,564800,5648,70,,
,,52.79713821411133,564899,0.001,0.12488766759634018,,565000,,,-42.53853808000001,100.0
100.0,8009,52.24726104736328,565099,0.001,0.08939112722873688,-42.27693252,565200,5652,70,,
,,52.098541259765625,565399,0.001,0.12900318205356598,,565500,,,-46.42786414000001,100.0
100.0,8015,52.324462890625,565499,0.001,0.11953680217266083,-42.53528329999999,565600,5656,70,,
,,52.147308349609375,565899,0.001,0.10378822684288025,,566000,,,-45.1344117,100.0
100.0,8022,,,,,-42.52496761,566000,5660,70,,
100.0,8024,51.98046112060547,566299,0.001,0.09476436674594879,-42.43612314000001,566400,5664,70,,
,,51.98921203613281,566399,0.001,0.12245793640613556,,566500,,,-42.63228991999999,100.0
100.0,8031,52.202430725097656,566699,0.001,0.08784854412078857,-42.62661892999999,566800,5668,70,,
,,52.15813446044922,566899,0.001,0.08304238319396973,,567000,,,-46.056930520000016,100.0
100.0,8037,52.516719818115234,567099,0.001,0.09006601572036743,-42.521521750000005,567200,5672,70,,
,,52.29088592529297,567399,0.001,0.10114012658596039,,567500,,,-43.69708052000001,100.0
100.0,8043,52.38779830932617,567499,0.001,0.08695945143699646,-42.78688664000001,567600,5676,70,,
,,51.984619140625,567899,0.001,0.11094915866851807,,568000,,,-41.783394720000004,100.0
100.0,8050,,,,,-42.884773929999994,568000,5680,70,,
100.0,8052,52.33535385131836,568299,0.001,0.11023838818073273,-42.97124744,568400,5684,70,,
,,52.40233612060547,568399,0.001,0.11075049638748169,,568500,,,-44.12468108,100.0
100.0,8059,52.36763000488281,568699,0.001,0.10518238693475723,-42.94595132000001,568800,5688,70,,
,,52.28041076660156,568899,0.001,0.12148940563201904,,569000,,,-45.877992799999994,100.0
100.0,8065,52.61717224121094,569099,0.001,0.13420261442661285,-43.435740319999994,569200,5692,70,,
,,52.674835205078125,569399,0.001,0.13539227843284607,,569500,,,-46.33257642,100.0
100.0,8071,52.87928771972656,569499,0.001,0.11700195074081421,-43.76283796,569600,5696,70,,
,,52.62994384765625,569899,0.001,0.11120139062404633,,570000,,,-44.80338014,100.0
100.0,8078,,,,,-43.918153679999996,570000,5700,70,,
100.0,8080,52.466583251953125,570299,0.001,0.11781549453735352,-44.12602521000001,570400,5704,70,,
,,52.842987060546875,570399,0.001,0.1611672192811966,,570500,,,-43.97406502,100.0
100.0,8086,52.88682174682617,570699,0.001,0.09867914021015167,-44.182902860000006,570800,5708,70,,
,,52.80426788330078,570899,0.001,0.1196650043129921,,571000,,,-44.11180017999999,100.0
100.0,8093,52.600189208984375,571099,0.001,0.12068088352680206,-43.56689534,571200,5712,70,,
,,52.81360626220703,571399,0.001,0.12461873888969421,,571500,,,-46.211727880000005,100.0
100.0,8099,52.72107696533203,571499,0.001,0.13456350564956665,-43.57862640999999,571600,5716,70,,
,,52.77354431152344,571899,0.001,0.12830376625061035,,572000,,,-51.74178698000001,100.0
100.0,8106,,,,,-43.63730851,572000,5720,70,,
100.0,8108,52.96784591674805,572299,0.001,0.1520199477672577,-44.8939018,572400,5724,70,,
,,52.8213996887207,572399,0.001,0.1448798030614853,,572500,,,-56.761491240000005,100.0
100.0,8115,52.86306381225586,572699,0.001,0.10317642986774445,-44.598734879999995,572800,5728,70,,
,,53.0756950378418,572899,0.001,0.10724961757659912,,573000,,,-49.61594689999999,100.0
100.0,8121,53.14274597167969,573099,0.001,0.17280368506908417,-45.56112362000001,573200,5732,70,,
,,52.481502532958984,573399,0.001,0.1880740225315094,,573500,,,-49.609357259999996,100.0
100.0,8127,53.157928466796875,573499,0.001,0.11987999081611633,-45.455131300000005,573600,5736,70,,
,,53.525840759277344,573899,0.001,0.1431870460510254,,574000,,,-45.30812168000001,100.0
100.0,8134,,,,,-45.49725993999999,574000,5740,70,,
100.0,8136,53.565956115722656,574299,0.001,0.14398348331451416,-45.783133759999984,574400,5744,70,,
,,53.59437561035156,574399,0.001,0.1377987265586853,,574500,,,-42.366113580000004,100.0
100.0,8143,52.86299133300781,574699,0.001,0.12832783162593842,-45.743749629999996,574800,5748,70,,
,,53.30223083496094,574899,0.001,0.17333024740219116,,575000,,,-43.808161399999996,100.0
100.0,8149,53.437252044677734,575099,0.001,0.12490171939134598,-45.38132863,575200,5752,70,,
,,53.37940979003906,575399,0.001,0.14891409873962402,,575500,,,-42.83612226,100.0
100.0,8155,53.180335998535156,575499,0.001,0.12640701234340668,-45.71614203000001,575600,5756,70,,
,,53.070945739746094,575899,0.001,0.13105908036231995,,576000,,,-42.622203639999995,100.0
100.0,8162,,,,,-45.73711095999998,576000,5760,70,,
100.0,8164,53.527854919433594,576299,0.001,0.122989222407341,-45.85175412,576400,5764,70,,
,,53.24293518066406,576399,0.001,0.1083928644657135,,576500,,,-43.36059106,100.0
100.0,8171,53.41038513183594,576699,0.001,0.22215943038463593,-45.91735933000001,576800,5768,70,,
,,53.27507019042969,576899,0.001,0.11869756132364273,,577000,,,-45.226317259999995,100.0
100.0,8177,53.68284606933594,577099,0.001,0.11614770442247391,-46.278087729999996,577200,5772,70,,
,,53.644874572753906,577399,0.001,0.13341304659843445,,577500,,,-46.238022099999995,100.0
100.0,8184,53.30572509765625,577499,0.001,0.1531432420015335,-46.340851539999996,577600,5776,70,,
,,53.795738220214844,577899,0.001,0.188004732131958,,578000,,,-43.5779355,100.0
100.0,8190,,,,,-46.51967682,578000,5780,70,,
100.0,8193,54.083980560302734,578299,0.001,0.14066115021705627,-46.737921320000005,578400,5784,70,,
,,53.92618179321289,578399,0.001,0.10963021218776703,,578500,,,-44.0640316,100.0
100.0,8199,53.938194274902344,578699,0.001,0.1442585289478302,-46.89156988999999,578800,5788,70,,
,,53.601722717285156,578899,0.001,0.11964807659387589,,579000,,,-43.814813060000006,100.0
100.0,8205,53.38079071044922,579099,0.001,0.16805270314216614,-46.66688949999999,579200,5792,70,,
,,54.174522399902344,579399,0.001,0.1302279382944107,,579500,,,-44.26079672000001,100.0
100.0,8212,53.785118103027344,579499,0.001,0.16216595470905304,-46.693025829999996,579600,5796,70,,
,,54.599952697753906,579899,0.001,0.15680670738220215,,580000,,,-43.62440284,100.0
100.0,8218,,,,,-46.791140520000006,580000,5800,70,,
100.0,8221,53.73704528808594,580299,0.001,0.17946815490722656,-46.533997580000005,580400,5804,70,,
,,54.096435546875,580399,0.001,0.11665782332420349,,580500,,,-47.3751748,100.0
100.0,8227,53.68294143676758,580699,0.001,0.15134941041469574,-46.790094569999994,580800,5808,70,,
,,53.59992218017578,580899,0.001,0.13785269856452942,,581000,,,-42.89961654,100.0
100.0,8234,53.97615432739258,581099,0.001,0.13359186053276062,-46.78922998,581200,5812,70,,
,,53.7137451171875,581399,0.001,0.14962324500083923,,581500,,,-43.63836272,100.0
100.0,8240,53.506629943847656,581499,0.001,0.146683469414711,-46.736667389999994,581600,5816,70,,
,,53.852317810058594,581899,0.001,0.15847058594226837,,582000,,,-43.45110718000001,100.0
100.0,8247,,,,,-47.094070249999994,582000,5820,70,,
100.0,8249,54.42694091796875,582299,0.001,0.13797958195209503,-45.72770186,582400,5824,70,,
,,54.339988708496094,582399,0.001,0.17986392974853516,,582500,,,-42.725273480000006,100.0
100.0,8256,54.25468444824219,582699,0.001,0.15597447752952576,-45.657137629999994,582800,5828,70,,
,,54.173187255859375,582899,0.001,0.47573545575141907,,583000,,,-43.78214911999999,100.0
100.0,8262,53.963966369628906,583099,0.001,0.12608064711093903,-44.95555899,583200,5832,70,,
,,53.98554229736328,583399,0.001,0.21396908164024353,,583500,,,-44.84239406,100.0
100.0,8269,53.54058074951172,583499,0.001,0.11810005456209183,-44.938457830000004,583600,5836,70,,
,,53.75961685180664,583899,0.001,0.1321808397769928,,584000,,,-44.034235800000005,100.0
100.0,8275,,,,,-44.868507810000004,584000,5840,70,,
100.0,8278,53.98112487792969,584299,0.001,0.17307300865650177,-44.91246059,584400,5844,70,,
,,54.14942932128906,584399,0.001,0.11934412270784378,,584500,,,-43.32104791999999,100.0
100.0,8284,53.946746826171875,584699,0.001,0.1572185605764389,-45.06276633,584800,5848,70,,
,,54.173912048339844,584899,0.001,0.12441084533929825,,585000,,,-48.41936481999999,100.0
100.0,8290,54.25152587890625,585099,0.001,0.19785791635513306,-45.2091284,585200,5852,70,,
,,54.32026290893555,585399,0.001,0.16875135898590088,,585500,,,-43.497933,100.0
100.0,8297,53.9962272644043,585499,0.001,0.2220543771982193,-44.5045488,585600,5856,70,,
,,53.95718002319336,585899,0.001,0.1562228500843048,,586000,,,-47.21543818,100.0
100.0,8303,,,,,-44.60487438999999,586000,5860,70,,
100.0,8306,53.832191467285156,586299,0.001,0.10670484602451324,-44.63796867,586400,5864,70,,
,,53.568023681640625,586399,0.001,0.23763133585453033,,586500,,,-46.58452974000001,100.0
100.0,8312,53.72246551513672,586699,0.001,0.13874734938144684,-44.53719644000001,586800,5868,70,,
,,54.30458068847656,586899,0.001,0.11682257056236267,,587000,,,-48.89259226,100.0
100.0,8319,53.78186798095703,587099,0.001,0.14548873901367188,-44.378197879999995,587200,5872,70,,
,,53.75056457519531,587399,0.001,0.29763856530189514,,587500,,,-47.152196,100.0
100.0,8325,54.250308990478516,587499,0.001,0.12082821130752563,-44.35561275,587600,5876,70,,
,,54.0610237121582,587899,0.001,0.10741865634918213,,588000,,,-53.277836740000005,100.0
100.0,8331,,,,,-44.37428427999999,588000,5880,70,,
100.0,8334,54.11748504638672,588299,0.001,0.1096600592136383,-44.20604595999999,588400,5884,70,,
,,53.64228057861328,588399,0.001,0.13308659195899963,,588500,,,-43.846960900000006,100.0
100.0,8340,53.39787292480469,588699,0.001,0.13636024296283722,-43.77998836999999,588800,5888,70,,
,,53.98506164550781,588899,0.001,0.10900142043828964,,589000,,,-46.67509024000001,100.0
100.0,8347,53.600868225097656,589099,0.001,0.11812502145767212,-43.867388360000014,589200,5892,70,,
,,53.65931701660156,589399,0.001,0.1380179524421692,,589500,,,-46.396800680000005,100.0
100.0,8353,53.77153778076172,589499,0.001,0.09111911058425903,-43.729069929999994,589600,5896,70,,
,,54.49514389038086,589899,0.001,0.1007109060883522,,590000,,,-42.8874586,100.0
100.0,8360,,,,,-43.50792907,590000,5900,70,,
100.0,8362,53.9661865234375,590299,0.001,0.113840252161026,-43.55213955,590400,5904,70,,
,,54.0207633972168,590399,0.001,0.11910661309957504,,590500,,,-40.46261988,100.0
100.0,8369,54.199790954589844,590699,0.001,0.11959129571914673,-43.51794508,590800,5908,70,,
,,54.198490142822266,590899,0.001,0.11853989958763123,,591000,,,-38.71956496,100.0
100.0,8375,53.37213897705078,591099,0.001,0.12137582898139954,-43.163773580000004,591200,5912,70,,
,,53.96178436279297,591399,0.001,0.1372784525156021,,591500,,,-38.7391936,100.0
100.0,8381,53.71272277832031,591499,0.001,0.11492401361465454,-43.21752900999999,591600,5916,70,,
,,53.5351676940918,591899,0.001,0.12323682755231857,,592000,,,-39.61362638,100.0
100.0,8387,,,,,-42.65655996,592000,5920,70,,
100.0,8390,54.197025299072266,592299,0.001,0.11498692631721497,-42.594311020000006,592400,5924,70,,
,,53.648231506347656,592399,0.001,0.10584892332553864,,592500,,,-40.199421179999995,100.0
100.0,8397,53.73306655883789,592699,0.001,0.13481023907661438,-42.36784707999999,592800,5928,70,,
,,54.10996627807617,592899,0.001,0.1126452386379242,,593000,,,-40.2374436,100.0
100.0,8403,53.78978729248047,593099,0.001,0.1248578131198883,-42.28449739999999,593200,5932,70,,
,,53.510536193847656,593399,0.001,0.14101672172546387,,593500,,,-38.118248820000005,100.0
100.0,8409,53.40997314453125,593499,0.001,0.13078585267066956,-42.33044792,593600,5936,70,,
,,53.919654846191406,593899,0.001,0.17754073441028595,,594000,,,-39.0823472,100.0
100.0,8415,,,,,-42.28001085999999,594000,5940,70,,
100.0,8418,54.12742233276367,594299,0.001,0.11134646832942963,-42.269972010000004,594400,5944,70,,
,,54.36113739013672,594399,0.001,0.1183508113026619,,594500,,,-40.84251734,100.0
100.0,8425,53.9727668762207,594699,0.001,0.11539900302886963,-42.25618455,594800,5948,70,,
,,54.15001678466797,594899,0.001,0.13375777006149292,,595000,,,-43.54554847999999,100.0
100.0,8431,53.75590896606445,595099,0.001,0.12828803062438965,-42.51588966,595200,5952,70,,
,,53.845577239990234,595399,0.001,0.13743937015533447,,595500,,,-40.89817622,100.0
100.0,8437,53.656166076660156,595499,0.001,0.12730850279331207,-42.80848392,595600,5956,70,,
,,53.882469177246094,595899,0.001,0.12930649518966675,,596000,,,-40.88226568,100.0
100.0,8443,,,,,-42.524960660000005,596000,5960,70,,
100.0,8446,53.942962646484375,596299,0.001,0.12694045901298523,-42.25993169000001,596400,5964,70,,
,,54.06847381591797,596399,0.001,0.12109322845935822,,596500,,,-41.861161300000006,100.0
100.0,8452,53.87095642089844,596699,0.001,0.158636212348938,-42.22749623000001,596800,5968,70,,
,,54.169776916503906,596899,0.001,0.0964360162615776,,597000,,,-42.262786139999996,100.0
100.0,8459,54.21582794189453,597099,0.001,0.11938314139842987,-42.36115465000001,597200,5972,70,,
,,54.199363708496094,597399,0.001,0.13128486275672913,,597500,,,-41.56993552000001,100.0
100.0,8465,54.06447219848633,597499,0.001,0.1798933893442154,-42.03797473,597600,5976,70,,
,,54.21234893798828,597899,0.001,0.11079737544059753,,598000,,,-41.93729418,100.0
100.0,8471,,,,,-41.74933228999999,598000,5980,70,,
100.0,8474,54.303489685058594,598299,0.001,0.09886250644922256,-41.504686420000006,598400,5984,70,,
,,54.02091598510742,598399,0.001,0.2070353776216507,,598500,,,-44.38215848,100.0
100.0,8480,53.98030090332031,598699,0.001,0.16762186586856842,-41.6990533,598800,5988,70,,
,,54.26183319091797,598899,0.001,0.1307152509689331,,599000,,,-43.83798504000001,100.0
100.0,8487,53.40559005737305,599099,0.001,0.10013172775506973,-41.516111,599200,5992,70,,
,,54.25798034667969,599399,0.001,0.12484380602836609,,599500,,,-48.90048396,100.0
100.0,8493,54.20997619628906,599499,0.001,0.09400786459445953,-41.52310035000001,599600,5996,70,,
,,54.21415328979492,599899,0.001,0.1009967178106308,,600000,,,-51.78166878000001,100.0
100.0,8499,,,,,-41.802150540000014,600000,6000,70,,
100.0,8502,54.24836349487305,600299,0.001,0.10692024976015091,-42.08296921,600400,6004,70,,
,,54.45820999145508,600399,0.001,0.09833356738090515,,600500,,,-50.73522309999999,100.0
100.0,8508,54.768287658691406,600699,0.001,0.11087477207183838,-42.01142128999999,600800,6008,70,,
,,54.052696228027344,600899,0.001,0.10400734841823578,,601000,,,-43.801576260000004,100.0
100.0,8514,54.08567810058594,601099,0.001,0.12466228008270264,-42.30678541000001,601200,6012,70,,
,,54.22593688964844,601399,0.001,0.09374691545963287,,601500,,,-43.954949799999994,100.0
100.0,8521,54.22771072387695,601499,0.001,0.14275875687599182,-42.515770380000006,601600,6016,70,,
,,54.68141174316406,601899,0.001,0.08221884816884995,,602000,,,-47.26576512,100.0
100.0,8527,,,,,-42.750381449999985,602000,6020,70,,
100.0,8530,53.896751403808594,602299,0.001,0.09288479387760162,-42.86217303999999,602400,6024,70,,
,,54.16400146484375,602399,0.001,0.10485633462667465,,602500,,,-46.21848992,100.0
100.0,8536,54.84954833984375,602699,0.001,0.08653628081083298,-42.99303523999999,602800,6028,70,,
,,54.66802978515625,602899,0.001,0.12241462618112564,,603000,,,-45.82986580000001,100.0
100.0,8542,54.410491943359375,603099,0.001,0.11137533187866211,-43.266098920000005,603200,6032,70,,
,,54.47609329223633,603399,0.001,0.10099343955516815,,603500,,,-46.47480812,100.0
100.0,8548,54.48487091064453,603499,0.001,0.10595110058784485,-43.32554717,603600,6036,70,,
,,54.13020706176758,603899,0.001,0.14009112119674683,,604000,,,-46.90419104000001,100.0
100.0,8555,,,,,-43.24819338000001,604000,6040,70,,
100.0,8557,54.76727294921875,604299,0.001,0.09350375831127167,-43.42632963,604400,6044,70,,
,,54.53179931640625,604399,0.001,0.09640400856733322,,604500,,,-46.4168656,100.0
100.0,8564,54.649017333984375,604699,0.001,0.09315398335456848,-43.68109861000001,604800,6048,70,,
,,54.230918884277344,604899,0.001,0.09212975949048996,,605000,,,-45.89615053999999,100.0
100.0,8570,54.695709228515625,605099,0.001,0.07772570848464966,-43.36437887,605200,6052,70,,
,,54.850399017333984,605399,0.001,0.09880343079566956,,605500,,,-47.9737508,100.0
100.0,8576,54.76727294921875,605499,0.001,0.08198975026607513,-43.411297430000005,605600,6056,70,,
,,54.728275299072266,605899,0.001,0.48336082696914673,,606000,,,-48.562650219999995,100.0
100.0,8582,,,,,-43.794256690000005,606000,6060,70,,
100.0,8585,54.996788024902344,606299,0.001,0.09956979751586914,-44.10383263,606400,6064,70,,
,,54.666534423828125,606399,0.001,0.0828663557767868,,606500,,,-45.479168,100.0
100.0,8592,55.45176696777344,606699,0.001,0.09622683376073837,-44.15122348,606800,6068,70,,
,,54.643577575683594,606899,0.001,0.13708418607711792,,607000,,,-47.53965052,100.0
100.0,8598,54.62852478027344,607099,0.001,0.07844195514917374,-44.2675586,607200,6072,70,,
,,54.54872131347656,607399,0.001,0.091255784034729,,607500,,,-43.399492980000005,100.0
100.0,8604,55.00169372558594,607499,0.001,0.08506765961647034,-44.62839845999999,607600,6076,70,,
,,55.04717254638672,607899,0.001,0.07519352436065674,,608000,,,-43.91662628,100.0
100.0,8610,,,,,-44.74828994000001,608000,6080,70,,
100.0,8613,54.785400390625,608299,0.001,0.10426376760005951,-44.848053490000005,608400,6084,70,,
,,54.648284912109375,608399,0.001,0.07761221379041672,,608500,,,-46.60120132,100.0
100.0,8619,54.917083740234375,608699,0.001,0.08772111684083939,-45.432780060000006,608800,6088,70,,
,,55.138763427734375,608899,0.001,0.08858804404735565,,609000,,,-46.73071454000001,100.0
100.0,8625,54.54695129394531,609099,0.001,0.07703692466020584,-45.533449010000005,609200,6092,70,,
,,54.68408966064453,609399,0.001,0.08435572683811188,,609500,,,-47.27829558000001,100.0
100.0,8631,54.911537170410156,609499,0.001,0.0900992751121521,-45.98428980999999,609600,6096,70,,
,,54.6110725402832,609899,0.001,0.06980974972248077,,610000,,,-53.549452179999996,100.0
100.0,8638,,,,,-45.96227390000001,610000,6100,70,,
100.0,8640,54.80166244506836,610299,0.001,0.08112852275371552,-45.71935329,610400,6104,70,,
,,54.91504669189453,610399,0.001,0.10726877301931381,,610500,,,-44.122685000000004,100.0
100.0,8647,54.85760498046875,610699,0.001,0.12832188606262207,-45.795409359999994,610800,6108,70,,
,,54.82296371459961,610899,0.001,0.1621612161397934,,611000,,,-44.84093851999999,100.0
