rollout/ep_rew_mean,time/fps,rollout/ep_len_mean,train/critic_loss,train/learning_rate,time/time_elapsed,train/actor_loss,train/n_updates,time/total_timesteps,time/episodes,eval/mean_ep_length,eval/mean_reward
-4.82206541,99,50.0,,,4044,,,402000,8040,,
-4.84201845,99,50.0,0.04862570762634277,0.001,4045,17.78700065612793,402099,402200,8044,,
-4.824221980000001,99,50.0,0.03912990540266037,0.001,4047,17.631061553955078,402299,402400,8048,,
,,,0.032322775572538376,0.001,,17.62002944946289,402399,402500,,50.0,-4.9047003600000005
-4.816131919999999,99,50.0,0.04332386702299118,0.001,4050,17.85196304321289,402499,402600,8052,,
-4.8318543499999995,99,50.0,0.035781338810920715,0.001,4051,17.6671142578125,402699,402800,8056,,
,,,0.026979655027389526,0.001,,17.5629940032959,402899,403000,,50.0,-5.1093262
-4.75071754,99,50.0,,,4054,,,403000,8060,,
-4.6860298700000005,99,50.0,0.04196525737643242,0.001,4055,17.614116668701172,403099,403200,8064,,
-4.693640050000001,99,50.0,0.04330224543809891,0.001,4056,17.73098373413086,403299,403400,8068,,
,,,0.044276878237724304,0.001,,17.523906707763672,403399,403500,,50.0,-5.321905500000001
-4.70656225,99,50.0,0.0239756777882576,0.001,4060,17.644548416137695,403499,403600,8072,,
-4.659826510000001,99,50.0,0.03602881729602814,0.001,4061,17.683835983276367,403699,403800,8076,,
,,,0.03772738575935364,0.001,,17.562158584594727,403899,404000,,50.0,-5.216408400000001
-4.694726720000001,99,50.0,,,4064,,,404000,8080,,
-4.6676288800000005,99,50.0,0.054415129125118256,0.001,4065,17.575376510620117,404099,404200,8084,,
-4.64929774,99,50.0,0.04270477965474129,0.001,4066,17.73678970336914,404299,404400,8088,,
,,,0.0330427885055542,0.001,,17.71003532409668,404399,404500,,50.0,-5.0835981
-4.721912710000001,99,50.0,0.035726021975278854,0.001,4070,17.522048950195312,404499,404600,8092,,
-4.7354737700000005,99,50.0,0.03576262667775154,0.001,4071,17.670730590820312,404699,404800,8096,,
,,,0.0285323578864336,0.001,,17.687389373779297,404899,405000,,50.0,-5.16481956
-4.781084150000001,99,50.0,,,4074,,,405000,8100,,
-4.764115360000002,99,50.0,0.03879012167453766,0.001,4075,17.671920776367188,405099,405200,8104,,
-4.785137890000001,99,50.0,0.032640013843774796,0.001,4076,17.591800689697266,405299,405400,8108,,
,,,0.039811648428440094,0.001,,17.47879981994629,405399,405500,,50.0,-5.01779778
-4.8651889,99,50.0,0.03389602154493332,0.001,4080,17.470914840698242,405499,405600,8112,,
-4.85069445,99,50.0,0.030712686479091644,0.001,4081,17.79087257385254,405699,405800,8116,,
,,,0.039122506976127625,0.001,,17.522180557250977,405899,406000,,50.0,-5.147077319999999
-4.763224110000001,99,50.0,,,4085,,,406000,8120,,
-4.785454010000001,99,50.0,0.03687984496355057,0.001,4086,17.666576385498047,406099,406200,8124,,
-4.75599972,99,50.0,0.034110456705093384,0.001,4087,17.74325942993164,406299,406400,8128,,
,,,0.03990831598639488,0.001,,17.662059783935547,406399,406500,,50.0,-5.18272306
-4.70436736,99,50.0,0.03342503309249878,0.001,4090,17.499008178710938,406499,406600,8132,,
-4.682901469999999,99,50.0,0.04216006398200989,0.001,4092,17.546630859375,406699,406800,8136,,
,,,0.03755969926714897,0.001,,17.630638122558594,406899,407000,,50.0,-5.083957940000001
-4.65631916,99,50.0,,,4095,,,407000,8140,,
-4.6103561200000005,99,50.0,0.035802632570266724,0.001,4096,17.850433349609375,407099,407200,8144,,
-4.62172448,99,50.0,0.032915547490119934,0.001,4097,17.70530128479004,407299,407400,8148,,
,,,0.041965585201978683,0.001,,17.563610076904297,407399,407500,,50.0,-4.963072039999999
-4.5944683,99,50.0,0.042428214102983475,0.001,4100,17.426250457763672,407499,407600,8152,,
-4.550553450000001,99,50.0,0.03589588403701782,0.001,4101,17.70919418334961,407699,407800,8156,,
,,,0.03557998687028885,0.001,,17.60806655883789,407899,408000,,50.0,-5.01543976
-4.554009250000001,99,50.0,,,4105,,,408000,8160,,
-4.589108,99,50.0,0.03775371238589287,0.001,4106,17.554515838623047,408099,408200,8164,,
-4.56252151,99,50.0,0.03025035560131073,0.001,4107,17.705995559692383,408299,408400,8168,,
,,,0.031821802258491516,0.001,,17.484859466552734,408399,408500,,50.0,-4.941570619999999
-4.56228556,99,50.0,0.040023379027843475,0.001,4110,17.438053131103516,408499,408600,8172,,
-4.56557692,99,50.0,0.04339306056499481,0.001,4111,17.632658004760742,408699,408800,8176,,
,,,0.04256552830338478,0.001,,17.48436164855957,408899,409000,,50.0,-5.07150762
-4.53748946,99,50.0,,,4114,,,409000,8180,,
-4.5544045099999995,99,50.0,0.04170966148376465,0.001,4116,17.587894439697266,409099,409200,8184,,
-4.55155684,99,50.0,0.050113044679164886,0.001,4117,17.30390167236328,409299,409400,8188,,
,,,0.035790540277957916,0.001,,17.72032928466797,409399,409500,,50.0,-5.0865725
-4.55015948,99,50.0,0.0393863320350647,0.001,4120,17.58184051513672,409499,409600,8192,,
-4.563966420000001,99,50.0,0.04250822216272354,0.001,4122,17.450658798217773,409699,409800,8196,,
,,,0.04841170832514763,0.001,,17.690717697143555,409899,410000,,50.0,-4.944077999999999
-4.49930137,99,50.0,,,4125,,,410000,8200,,
-4.4883855,99,50.0,0.04812239855527878,0.001,4126,17.61960220336914,410099,410200,8204,,
-4.46062283,99,50.0,0.039163894951343536,0.001,4127,17.478805541992188,410299,410400,8208,,
,,,0.03344310075044632,0.001,,17.618633270263672,410399,410500,,50.0,-5.14713612
-4.4315570300000005,99,50.0,0.03275901451706886,0.001,4130,17.578514099121094,410499,410600,8212,,
-4.420342590000001,99,50.0,0.041207533329725266,0.001,4132,17.601564407348633,410699,410800,8216,,
,,,0.0495556965470314,0.001,,17.27432632446289,410899,411000,,50.0,-5.09326618
-4.432709539999999,99,50.0,,,4135,,,411000,8220,,
-4.43688052,99,50.0,0.049731865525245667,0.001,4136,17.608184814453125,411099,411200,8224,,
-4.481686730000001,99,50.0,0.053109124302864075,0.001,4137,17.508411407470703,411299,411400,8228,,
,,,0.04594569653272629,0.001,,17.440216064453125,411399,411500,,50.0,-5.24488756
-4.50997518,99,50.0,0.035940829664468765,0.001,4140,17.610471725463867,411499,411600,8232,,
-4.46830489,99,50.0,0.0574241578578949,0.001,4141,17.717403411865234,411699,411800,8236,,
,,,0.04188209027051926,0.001,,17.550006866455078,411899,412000,,50.0,-5.14641118
-4.48616264,99,50.0,,,4145,,,412000,8240,,
-4.505947900000001,99,50.0,0.044216375797986984,0.001,4146,17.456161499023438,412099,412200,8244,,
-4.45832589,99,50.0,0.042541295289993286,0.001,4147,17.565908432006836,412299,412400,8248,,
,,,0.039486367255449295,0.001,,17.437274932861328,412399,412500,,50.0,-5.1248119999999995
-4.4644705799999995,99,50.0,0.03408040106296539,0.001,4151,17.313735961914062,412499,412600,8252,,
-4.48213894,99,50.0,0.04909496009349823,0.001,4152,17.57897186279297,412699,412800,8256,,
,,,0.03735902160406113,0.001,,17.685752868652344,412899,413000,,50.0,-5.03461914
-4.51702057,99,50.0,,,4155,,,413000,8260,,
-4.539352740000001,99,50.0,0.035340581089258194,0.001,4156,17.412609100341797,413099,413200,8264,,
-4.525793349999999,99,50.0,0.03694387897849083,0.001,4157,17.71836280822754,413299,413400,8268,,
,,,0.03615034371614456,0.001,,17.38216781616211,413399,413500,,50.0,-5.059517520000001
-4.509198379999999,99,50.0,0.045311443507671356,0.001,4160,17.65866470336914,413499,413600,8272,,
-4.52184752,99,50.0,0.034554265439510345,0.001,4162,17.773143768310547,413699,413800,8276,,
,,,0.036191847175359726,0.001,,17.658401489257812,413899,414000,,50.0,-5.089016119999999
-4.57440989,99,50.0,,,4165,,,414000,8280,,
-4.57005148,99,50.0,0.04320734739303589,0.001,4166,17.65310287475586,414099,414200,8284,,
-4.560785360000001,99,50.0,0.03842337429523468,0.001,4167,17.35360336303711,414299,414400,8288,,
,,,0.04794137924909592,0.001,,17.35685157775879,414399,414500,,50.0,-4.92184444
-4.530252999999999,99,50.0,0.04303254932165146,0.001,4170,17.725570678710938,414499,414600,8292,,
-4.53444389,99,50.0,0.04230480268597603,0.001,4172,17.425365447998047,414699,414800,8296,,
,,,0.046341728419065475,0.001,,17.494497299194336,414899,415000,,50.0,-5.0790295400000005
-4.5488665699999995,99,50.0,,,4175,,,415000,8300,,
-4.579853889999999,99,50.0,0.039466455578804016,0.001,4176,17.3956298828125,415099,415200,8304,,
-4.5626999999999995,99,50.0,0.03645622730255127,0.001,4178,17.456207275390625,415299,415400,8308,,
,,,0.0396636426448822,0.001,,17.439128875732422,415399,415500,,50.0,-5.0056712800000005
-4.5319119,99,50.0,0.02988622337579727,0.001,4181,17.543319702148438,415499,415600,8312,,
-4.55132434,99,50.0,0.03784623742103577,0.001,4182,17.406414031982422,415699,415800,8316,,
,,,0.03407174348831177,0.001,,17.39527702331543,415899,416000,,50.0,-4.869509600000001
-4.573899699999999,99,50.0,,,4185,,,416000,8320,,
-4.551639799999999,99,50.0,0.03926961123943329,0.001,4186,17.439865112304688,416099,416200,8324,,
-4.50911998,99,50.0,0.02491208165884018,0.001,4188,17.58078384399414,416299,416400,8328,,
,,,0.036013148725032806,0.001,,17.425640106201172,416399,416500,,50.0,-4.8261668
-4.494276480000001,99,50.0,0.030020486563444138,0.001,4191,17.49165916442871,416499,416600,8332,,
-4.478115310000001,99,50.0,0.043002042919397354,0.001,4192,17.520790100097656,416699,416800,8336,,
,,,0.03495686501264572,0.001,,17.42021942138672,416899,417000,,50.0,-4.81355426
-4.457110360000001,99,50.0,,,4195,,,417000,8340,,
-4.47616695,99,50.0,0.03412746638059616,0.001,4196,17.569988250732422,417099,417200,8344,,
-4.47065248,99,50.0,0.031787626445293427,0.001,4198,17.43891143798828,417299,417400,8348,,
,,,0.046764206141233444,0.001,,17.343002319335938,417399,417500,,50.0,-4.93119054
-4.4835216099999995,99,50.0,0.03822866082191467,0.001,4201,17.36566162109375,417499,417600,8352,,
-4.4984636899999995,99,50.0,0.0366576686501503,0.001,4202,17.549535751342773,417699,417800,8356,,
,,,0.03405802696943283,0.001,,17.44741439819336,417899,418000,,50.0,-4.807924760000001
-4.53561178,99,50.0,,,4205,,,418000,8360,,
-4.543571099999999,99,50.0,0.030833084136247635,0.001,4206,17.567171096801758,418099,418200,8364,,
-4.5506067,99,50.0,0.03082786314189434,0.001,4208,17.334491729736328,418299,418400,8368,,
,,,0.038383424282073975,0.001,,17.174211502075195,418399,418500,,50.0,-4.67777856
-4.590747660000002,99,50.0,0.033566463738679886,0.001,4211,17.376121520996094,418499,418600,8372,,
-4.53853398,99,50.0,0.03951390087604523,0.001,4212,17.49812889099121,418699,418800,8376,,
,,,0.04314196854829788,0.001,,17.52371597290039,418899,419000,,50.0,-4.753161159999999
-4.49923377,99,50.0,,,4215,,,419000,8380,,
-4.471749979999999,99,50.0,0.04624984785914421,0.001,4217,17.545522689819336,419099,419200,8384,,
-4.49344032,99,50.0,0.033642154186964035,0.001,4218,17.455106735229492,419299,419400,8388,,
,,,0.02896120399236679,0.001,,17.454875946044922,419399,419500,,50.0,-4.8460255
-4.48845973,99,50.0,0.04301127791404724,0.001,4221,17.402870178222656,419499,419600,8392,,
-4.5113783000000005,99,50.0,0.03836052119731903,0.001,4223,17.559839248657227,419699,419800,8396,,
,,,0.04042503237724304,0.001,,17.28470230102539,419899,420000,,50.0,-4.79031586
-4.486968029999999,99,50.0,,,4226,,,420000,8400,,
-4.453566739999999,99,50.0,0.03742283955216408,0.001,4227,17.531641006469727,420099,420200,8404,,
-4.52853505,99,50.0,0.04338199645280838,0.001,4228,17.46064567565918,420299,420400,8408,,
,,,0.030483689159154892,0.001,,17.391176223754883,420399,420500,,50.0,-4.9904806200000005
-4.51539442,99,50.0,0.034834034740924835,0.001,4231,17.417438507080078,420499,420600,8412,,
-4.45429718,99,50.0,0.057877566665410995,0.001,4232,17.228517532348633,420699,420800,8416,,
,,,0.03325876593589783,0.001,,17.609933853149414,420899,421000,,50.0,-4.85831132
-4.467227820000001,99,50.0,,,4235,,,421000,8420,,
-4.44563271,99,50.0,0.028904767706990242,0.001,4237,17.386493682861328,421099,421200,8424,,
-4.44465674,99,50.0,0.03299719840288162,0.001,4238,17.299636840820312,421299,421400,8428,,
,,,0.03639490157365799,0.001,,17.386287689208984,421399,421500,,50.0,-4.7973076400000005
-4.48418336,99,50.0,0.03848215192556381,0.001,4241,17.187808990478516,421499,421600,8432,,
-4.503118860000001,99,50.0,0.03185853362083435,0.001,4242,17.240070343017578,421699,421800,8436,,
,,,0.037139344960451126,0.001,,17.227157592773438,421899,422000,,50.0,-4.81293936
-4.49481733,99,50.0,,,4246,,,422000,8440,,
-4.4637886600000005,99,50.0,0.042625077068805695,0.001,4247,17.303632736206055,422099,422200,8444,,
-4.503112329999999,99,50.0,0.045873336493968964,0.001,4248,17.354875564575195,422299,422400,8448,,
,,,0.03769003972411156,0.001,,17.423267364501953,422399,422500,,50.0,-4.83459524
-4.40972979,99,50.0,0.03425974398851395,0.001,4251,17.407094955444336,422499,422600,8452,,
-4.38269205,99,50.0,0.0384623222053051,0.001,4253,17.3523006439209,422699,422800,8456,,
,,,0.03848898410797119,0.001,,17.607383728027344,422899,423000,,50.0,-4.86084192
-4.39147375,99,50.0,,,4256,,,423000,8460,,
-4.32500205,99,50.0,0.038269683718681335,0.001,4257,17.451730728149414,423099,423200,8464,,
-4.27535902,99,50.0,0.03148409724235535,0.001,4258,17.380374908447266,423299,423400,8468,,
,,,0.03267029672861099,0.001,,17.524911880493164,423399,423500,,50.0,-4.9741881999999995
-4.26225114,99,50.0,0.036819979548454285,0.001,4261,17.343645095825195,423499,423600,8472,,
-4.268517020000001,99,50.0,0.03250936046242714,0.001,4262,17.328214645385742,423699,423800,8476,,
,,,0.03623262047767639,0.001,,17.419857025146484,423899,424000,,50.0,-4.76300986
-4.292186060000001,99,50.0,,,4266,,,424000,8480,,
-4.34189599,99,50.0,0.036775100976228714,0.001,4267,17.450565338134766,424099,424200,8484,,
-4.319777329999999,99,50.0,0.030432548373937607,0.001,4268,17.496570587158203,424299,424400,8488,,
,,,0.04063141345977783,0.001,,17.207191467285156,424399,424500,,50.0,-5.07806136
-4.3014715599999995,99,50.0,0.035687439143657684,0.001,4271,17.33242416381836,424499,424600,8492,,
-4.296728819999999,99,50.0,0.03585851937532425,0.001,4273,17.20737648010254,424699,424800,8496,,
,,,0.0387297198176384,0.001,,17.333648681640625,424899,425000,,50.0,-4.93143146
-4.3019063,99,50.0,,,4276,,,425000,8500,,
-4.306430979999999,99,50.0,0.03884632885456085,0.001,4277,17.21668243408203,425099,425200,8504,,
-4.278921339999999,99,50.0,0.03726206719875336,0.001,4278,17.22803497314453,425299,425400,8508,,
,,,0.030247122049331665,0.001,,17.475276947021484,425399,425500,,50.0,-4.83679748
-4.33112982,99,50.0,0.03372674435377121,0.001,4282,17.278812408447266,425499,425600,8512,,
-4.3651193500000005,99,50.0,0.027513349428772926,0.001,4283,17.388734817504883,425699,425800,8516,,
,,,0.03346235677599907,0.001,,17.318622589111328,425899,426000,,50.0,-4.8569446
-4.344875330000001,99,50.0,,,4286,,,426000,8520,,
-4.35891582,99,50.0,0.03250764310359955,0.001,4288,17.059677124023438,426099,426200,8524,,
-4.34283314,99,50.0,0.03354104235768318,0.001,4289,17.08055305480957,426299,426400,8528,,
,,,0.03975919634103775,0.001,,17.415420532226562,426399,426500,,50.0,-4.8681454
-4.263457849999999,99,50.0,0.033820878714323044,0.001,4292,17.412582397460938,426499,426600,8532,,
-4.283793939999999,99,50.0,0.045470450073480606,0.001,4293,17.62910270690918,426699,426800,8536,,
,,,0.03208525478839874,0.001,,17.289581298828125,426899,427000,,50.0,-4.795779
-4.320433489999999,99,50.0,,,4297,,,427000,8540,,
-4.3636934499999995,99,50.0,0.03856264427304268,0.001,4298,17.312206268310547,427099,427200,8544,,
-4.33600547,99,50.0,0.041710030287504196,0.001,4299,17.26659393310547,427299,427400,8548,,
,,,0.03542708232998848,0.001,,17.180248260498047,427399,427500,,50.0,-4.92198732
-4.374785950000001,99,50.0,0.03334910422563553,0.001,4303,17.26894187927246,427499,427600,8552,,
-4.42104497,99,50.0,0.037436310201883316,0.001,4304,17.230958938598633,427699,427800,8556,,
,,,0.03130120411515236,0.001,,17.390390396118164,427899,428000,,50.0,-4.86864394
-4.344655700000001,99,50.0,,,4307,,,428000,8560,,
-4.356477579999999,99,50.0,0.033274635672569275,0.001,4308,17.150890350341797,428099,428200,8564,,
-4.390184499999999,99,50.0,0.03884671628475189,0.001,4310,17.235084533691406,428299,428400,8568,,
,,,0.038376253098249435,0.001,,17.338289260864258,428399,428500,,50.0,-4.91561822
-4.4328173,99,50.0,0.04057967662811279,0.001,4313,17.230178833007812,428499,428600,8572,,
-4.52547757,99,50.0,0.04255370423197746,0.001,4314,17.240673065185547,428699,428800,8576,,
,,,0.03847019374370575,0.001,,17.196949005126953,428899,429000,,50.0,-4.98167724
-4.527089649999999,99,50.0,,,4317,,,429000,8580,,
-4.52545937,99,50.0,0.03479594737291336,0.001,4319,17.211637496948242,429099,429200,8584,,
-4.53264687,99,50.0,0.037741951644420624,0.001,4320,17.18292236328125,429299,429400,8588,,
,,,0.03997695446014404,0.001,,17.313880920410156,429399,429500,,50.0,-4.88358644
-4.56165081,99,50.0,0.03960283473134041,0.001,4323,17.2066707611084,429499,429600,8592,,
-4.47860321,99,50.0,0.054661281406879425,0.001,4324,17.245891571044922,429699,429800,8596,,
,,,0.036547355353832245,0.001,,17.054859161376953,429899,430000,,50.0,-4.77817154
-4.47647265,99,50.0,,,4327,,,430000,8600,,
-4.4803847,99,50.0,0.03367692232131958,0.001,4328,16.99633026123047,430099,430200,8604,,
-4.53848286,99,50.0,0.02533845417201519,0.001,4330,17.321029663085938,430299,430400,8608,,
,,,0.03880658000707626,0.001,,16.999984741210938,430399,430500,,50.0,-4.7817383
-4.482457579999999,99,50.0,0.037682872265577316,0.001,4333,17.312326431274414,430499,430600,8612,,
-4.45550553,99,50.0,0.026254110038280487,0.001,4334,17.039764404296875,430699,430800,8616,,
,,,0.03328457474708557,0.001,,17.154884338378906,430899,431000,,50.0,-4.85170636
-4.479148400000001,99,50.0,,,4338,,,431000,8620,,
-4.44181314,99,50.0,0.03704030066728592,0.001,4339,17.08460807800293,431099,431200,8624,,
-4.44111208,99,50.0,0.03273337706923485,0.001,4340,17.174484252929688,431299,431400,8628,,
,,,0.03967169299721718,0.001,,17.266647338867188,431399,431500,,50.0,-4.83346502
-4.5035194800000005,99,50.0,0.035047195851802826,0.001,4343,17.082935333251953,431499,431600,8632,,
-4.48931845,99,50.0,0.03300677239894867,0.001,4345,16.921247482299805,431699,431800,8636,,
,,,0.04347880557179451,0.001,,17.18478775024414,431899,432000,,50.0,-4.92875272
-4.4727124599999994,99,50.0,,,4348,,,432000,8640,,
-4.491523910000001,99,50.0,0.04097326472401619,0.001,4350,17.270254135131836,432099,432200,8644,,
-4.42988267,99,50.0,0.039603836834430695,0.001,4351,17.14925765991211,432299,432400,8648,,
,,,0.041446276009082794,0.001,,17.166839599609375,432399,432500,,50.0,-4.86085144
-4.4285681,99,50.0,0.035102806985378265,0.001,4354,17.294260025024414,432499,432600,8652,,
-4.382405799999999,99,50.0,0.03447788953781128,0.001,4355,17.30730628967285,432699,432800,8656,,
,,,0.04209018498659134,0.001,,17.139192581176758,432899,433000,,50.0,-4.878613179999999
-4.45830456,99,50.0,,,4359,,,433000,8660,,
-4.461033709999999,99,50.0,0.03484304994344711,0.001,4360,17.23995590209961,433099,433200,8664,,
-4.4842712,99,50.0,0.03076932206749916,0.001,4361,17.173812866210938,433299,433400,8668,,
,,,0.03805747255682945,0.001,,17.392391204833984,433399,433500,,50.0,-4.81420794
-4.48757684,99,50.0,0.035893842577934265,0.001,4364,17.141403198242188,433499,433600,8672,,
-4.416526620000001,99,50.0,0.04693429544568062,0.001,4366,17.17302703857422,433699,433800,8676,,
,,,0.030767519026994705,0.001,,17.353757858276367,433899,434000,,50.0,-4.8256573
-4.431996399999999,99,50.0,,,4369,,,434000,8680,,
-4.422978560000001,99,50.0,0.034867893904447556,0.001,4370,16.915546417236328,434099,434200,8684,,
-4.43985443,99,50.0,0.03129104897379875,0.001,4371,17.115169525146484,434299,434400,8688,,
,,,0.03944449871778488,0.001,,17.17162322998047,434399,434500,,50.0,-4.83697288
-4.41464191,99,50.0,0.03175319731235504,0.001,4374,16.97235107421875,434499,434600,8692,,
-4.50764562,99,50.0,0.034373559057712555,0.001,4376,17.129772186279297,434699,434800,8696,,
,,,0.031815703958272934,0.001,,17.13885498046875,434899,435000,,50.0,-4.879463939999999
-4.5465690599999995,99,50.0,,,4379,,,435000,8700,,
-4.58401841,99,50.0,0.036142926663160324,0.001,4380,17.103561401367188,435099,435200,8704,,
-4.50910399,99,50.0,0.03355296701192856,0.001,4381,16.967124938964844,435299,435400,8708,,
,,,0.036314014345407486,0.001,,17.143165588378906,435399,435500,,50.0,-4.93051238
-4.5458474,99,50.0,0.0629991888999939,0.001,4384,17.18303680419922,435499,435600,8712,,
-4.535854700000001,99,50.0,0.04109464958310127,0.001,4386,16.912851333618164,435699,435800,8716,,
,,,0.041914425790309906,0.001,,16.886085510253906,435899,436000,,50.0,-4.79304164
-4.472433629999999,99,50.0,,,4389,,,436000,8720,,
-4.523192,99,50.0,0.03609490394592285,0.001,4390,17.211048126220703,436099,436200,8724,,
-4.53741681,99,50.0,0.036544401198625565,0.001,4391,17.349666595458984,436299,436400,8728,,
,,,0.047128498554229736,0.001,,16.978010177612305,436399,436500,,50.0,-4.83879198
-4.516047330000001,99,50.0,0.0417487658560276,0.001,4394,16.80783462524414,436499,436600,8732,,
-4.481572979999999,99,50.0,0.04526461660861969,0.001,4396,17.379283905029297,436699,436800,8736,,
,,,0.03228793293237686,0.001,,17.223304748535156,436899,437000,,50.0,-4.8415588199999995
-4.422141499999999,99,50.0,,,4399,,,437000,8740,,
-4.37972204,99,50.0,0.035845354199409485,0.001,4400,16.992755889892578,437099,437200,8744,,
-4.46206591,99,50.0,0.03900442272424698,0.001,4402,17.204017639160156,437299,437400,8748,,
,,,0.030269434675574303,0.001,,17.1396484375,437399,437500,,50.0,-4.8473068800000005
-4.44665466,99,50.0,0.037384361028671265,0.001,4405,17.044588088989258,437499,437600,8752,,
-4.45471905,99,50.0,0.03506740182638168,0.001,4406,17.030284881591797,437699,437800,8756,,
,,,0.038746558129787445,0.001,,16.883804321289062,437899,438000,,50.0,-4.81021538
-4.367604599999999,99,50.0,,,4409,,,438000,8760,,
-4.40524399,99,50.0,0.03289635851979256,0.001,4410,17.17774772644043,438099,438200,8764,,
-4.4010818,99,50.0,0.040964704006910324,0.001,4411,16.896495819091797,438299,438400,8768,,
,,,0.0408172532916069,0.001,,17.054546356201172,438399,438500,,50.0,-4.81740214
-4.33664392,99,50.0,0.031177174299955368,0.001,4414,17.48215103149414,438499,438600,8772,,
-4.33163702,99,50.0,0.029474182054400444,0.001,4416,16.91286277770996,438699,438800,8776,,
,,,0.034657277166843414,0.001,,17.103736877441406,438899,439000,,50.0,-4.80767736
-4.33697202,99,50.0,,,4419,,,439000,8780,,
-4.26275901,99,50.0,0.046147532761096954,0.001,4421,17.1014347076416,439099,439200,8784,,
-4.2072273000000004,99,50.0,0.045195117592811584,0.001,4422,17.293697357177734,439299,439400,8788,,
,,,0.038929812610149384,0.001,,16.949291229248047,439399,439500,,50.0,-4.8189936200000005
-4.196533479999999,99,50.0,0.03612397238612175,0.001,4425,17.43532371520996,439499,439600,8792,,
-4.18474172,99,50.0,0.040092840790748596,0.001,4426,17.145000457763672,439699,439800,8796,,
,,,0.030223464593291283,0.001,,17.053386688232422,439899,440000,,50.0,-4.734222559999999
-4.19044803,99,50.0,,,4430,,,440000,8800,,
-4.104046059999999,99,50.0,0.03963340446352959,0.001,4431,17.093486785888672,440099,440200,8804,,
-4.10178524,99,50.0,0.04353388398885727,0.001,4432,17.184555053710938,440299,440400,8808,,
,,,0.03161868080496788,0.001,,17.127586364746094,440399,440500,,50.0,-4.74182594
-4.089579059999999,99,50.0,0.03693671151995659,0.001,4435,17.196821212768555,440499,440600,8812,,
-4.13134005,99,50.0,0.03831303119659424,0.001,4436,17.176252365112305,440699,440800,8816,,
,,,0.040876999497413635,0.001,,17.11958885192871,440899,441000,,50.0,-4.82412934
-4.21323874,99,50.0,,,4439,,,441000,8820,,
-4.22285164,99,50.0,0.041107628494501114,0.001,4441,16.986865997314453,441099,441200,8824,,
-4.21323037,99,50.0,0.09462201595306396,0.001,4442,16.86893081665039,441299,441400,8828,,
,,,0.03615914657711983,0.001,,17.16638946533203,441399,441500,,50.0,-4.81910196
-4.16154934,99,50.0,0.04040875285863876,0.001,4445,17.035842895507812,441499,441600,8832,,
-4.21299711,99,50.0,0.02828047052025795,0.001,4446,17.291181564331055,441699,441800,8836,,
,,,0.032752592116594315,0.001,,17.097620010375977,441899,442000,,50.0,-4.94549894
-4.2630478499999995,99,50.0,,,4450,,,442000,8840,,
-4.2967105299999995,99,50.0,0.03964748606085777,0.001,4451,17.11403465270996,442099,442200,8844,,
-4.3207998,99,50.0,0.04648210108280182,0.001,4452,17.099411010742188,442299,442400,8848,,
,,,0.03895349055528641,0.001,,16.981033325195312,442399,442500,,50.0,-4.79480108
-4.283183889999999,99,50.0,0.031087646260857582,0.001,4455,17.142805099487305,442499,442600,8852,,
-4.27133221,99,50.0,0.04157811775803566,0.001,4456,17.112911224365234,442699,442800,8856,,
,,,0.03469068929553032,0.001,,17.125301361083984,442899,443000,,50.0,-4.83760164
-4.342461859999999,99,50.0,,,4459,,,443000,8860,,
-4.31456728,99,50.0,0.04066193103790283,0.001,4461,17.09765625,443099,443200,8864,,
-4.32371591,99,50.0,0.04350574314594269,0.001,4462,17.227636337280273,443299,443400,8868,,
,,,0.045003361999988556,0.001,,17.004230499267578,443399,443500,,50.0,-4.82311212
-4.34009935,99,50.0,0.043247513473033905,0.001,4465,17.125078201293945,443499,443600,8872,,
-4.35990188,99,50.0,0.039914391934871674,0.001,4466,16.943103790283203,443699,443800,8876,,
,,,0.04002361744642258,0.001,,17.08512306213379,443899,444000,,50.0,-4.851640860000001
-4.299867590000001,99,50.0,,,4470,,,444000,8880,,
-4.37056903,99,50.0,0.03160509094595909,0.001,4471,16.980178833007812,444099,444200,8884,,
-4.408171539999999,99,50.0,0.0373142771422863,0.001,4472,17.002262115478516,444299,444400,8888,,
,,,0.0408439040184021,0.001,,17.111616134643555,444399,444500,,50.0,-4.88038582
-4.44557023,99,50.0,0.03260455280542374,0.001,4475,17.011594772338867,444499,444600,8892,,
-4.44514154,99,50.0,0.050278082489967346,0.001,4477,17.224632263183594,444699,444800,8896,,
,,,0.038650449365377426,0.001,,17.20903778076172,444899,445000,,50.0,-4.838662299999999
-4.465995599999999,99,50.0,,,4480,,,445000,8900,,
-4.525620190000001,99,50.0,0.04479088634252548,0.001,4481,17.105518341064453,445099,445200,8904,,
-4.53639434,99,50.0,0.04334931820631027,0.001,4483,17.318111419677734,445299,445400,8908,,
,,,0.046685874462127686,0.001,,17.1176700592041,445399,445500,,50.0,-4.85233202
-4.580145399999999,99,50.0,0.0414557084441185,0.001,4486,17.002607345581055,445499,445600,8912,,
-4.623575980000001,99,50.0,0.04206974431872368,0.001,4487,17.056785583496094,445699,445800,8916,,
,,,0.03450764715671539,0.001,,16.946331024169922,445899,446000,,50.0,-4.864809139999999
-4.56771843,99,50.0,,,4490,,,446000,8920,,
-4.565601770000001,99,50.0,0.04662618041038513,0.001,4491,16.947383880615234,446099,446200,8924,,
-4.61385193,99,50.0,0.044303689152002335,0.001,4493,17.250816345214844,446299,446400,8928,,
