time/episodes,time/fps,train/actor_loss,train/ent_coef,train/n_updates,time/time_elapsed,train/ent_coef_loss,rollout/ep_len_mean,train/critic_loss,time/total_timesteps,train/learning_rate,rollout/ep_rew_mean,eval/mean_reward,eval/mean_ep_length
1076,36,38.82701873779297,0.008003574796020985,107499,2971,0.9254015684127808,100.0,0.020020712167024612,107600,0.0003,-39.23655631,,
,,39.25285720825195,0.007983274757862091,107899,,0.9716773629188538,,0.019089218229055405,108000,0.0003,,-35.205435619999996,100.0
1080,36,,,,2983,,100.0,,108000,,-39.1890132,,
1084,36,38.83277130126953,0.007967369630932808,108299,2988,-0.742363691329956,100.0,0.017751559615135193,108400,0.0003,-39.21636834,,
,,39.647056579589844,0.00799661222845316,108399,,1.0693223476409912,,0.019521234557032585,108500,0.0003,,-35.89039062,100.0
1088,36,39.36406326293945,0.007845594547688961,108699,3001,2.0812816619873047,100.0,0.01549321785569191,108800,0.0003,-39.27504795,,
,,39.40440368652344,0.007983940653502941,108899,,-0.17192882299423218,,0.02086888626217842,109000,0.0003,,-35.7865149,100.0
1092,36,39.16195297241211,0.008035197854042053,109099,3013,0.11956080794334412,100.0,0.01865767315030098,109200,0.0003,-39.01520717999999,,
,,38.95757293701172,0.008073835633695126,109399,,0.8669205904006958,,0.023339219391345978,109500,0.0003,,-35.17925618,100.0
1096,36,38.78874969482422,0.007994336076080799,109499,3026,0.5115634202957153,100.0,0.015187399461865425,109600,0.0003,-38.6721094,,
,,39.51055145263672,0.00793455634266138,109899,,0.4336732029914856,,0.017166130244731903,110000,0.0003,,-35.903900300000004,100.0
1100,36,,,,3038,,100.0,,110000,,-38.63113470999999,,
1104,36,38.37968826293945,0.007916986010968685,110299,3043,0.24026674032211304,100.0,0.01562441885471344,110400,0.0003,-38.583734220000004,,
,,38.7656364440918,0.00791099388152361,110399,,1.1383252143859863,,0.016606636345386505,110500,0.0003,,-35.955266759999994,100.0
1108,36,39.166099548339844,0.007879681885242462,110699,3056,-0.855021595954895,100.0,0.016309401020407677,110800,0.0003,-38.5644428,,
,,39.224605560302734,0.007833064533770084,110899,,1.394303560256958,,0.019496168941259384,111000,0.0003,,-36.22758738,100.0
1112,36,39.20634078979492,0.007821370847523212,111099,3068,-0.5063764452934265,100.0,0.02446732670068741,111200,0.0003,-38.34131297,,
,,38.42384338378906,0.007876121439039707,111399,,-0.22570055723190308,,0.017500154674053192,111500,0.0003,,-36.52093354,100.0
1116,36,38.81702423095703,0.007866374216973782,111499,3080,0.3114820420742035,100.0,0.021522484719753265,111600,0.0003,-38.360764100000004,,
,,38.6883544921875,0.00784334633499384,111899,,0.26729825139045715,,0.017244957387447357,112000,0.0003,,-37.08268496000001,100.0
1120,36,,,,3093,,100.0,,112000,,-38.14542642,,
1124,36,39.16078567504883,0.007847540080547333,112299,3098,-0.8100833892822266,100.0,0.021963566541671753,112400,0.0003,-38.34026387,,
,,39.051692962646484,0.007878442294895649,112399,,0.04281607270240784,,0.014237349852919579,112500,0.0003,,-37.57314568,100.0
1128,36,39.250587463378906,0.007909360341727734,112699,3111,-0.00918126106262207,100.0,0.017798876389861107,112800,0.0003,-38.31952106,,
,,38.27880859375,0.007828493602573872,112899,,-0.15116918087005615,,0.026295211166143417,113000,0.0003,,-38.29770312000001,100.0
1132,36,39.13836669921875,0.007792297750711441,113099,3123,0.39971184730529785,100.0,0.015255384147167206,113200,0.0003,-38.50586643,,
,,38.96150588989258,0.007926267571747303,113399,,0.892407238483429,,0.016089651733636856,113500,0.0003,,-36.39546676,100.0
1136,36,39.52106475830078,0.007894274778664112,113499,3135,-0.8984701633453369,100.0,0.015068338252604008,113600,0.0003,-38.41093848,,
,,38.94070816040039,0.007851012982428074,113899,,0.23612040281295776,,0.01945752091705799,114000,0.0003,,-37.65237964,100.0
1140,36,,,,3148,,100.0,,114000,,-38.390755049999996,,
1144,36,38.876136779785156,0.007888611406087875,114299,3153,0.074349045753479,100.0,0.01831180229783058,114400,0.0003,-38.27128329,,
,,39.177303314208984,0.007951486855745316,114399,,-0.3864595293998718,,0.013946475461125374,114500,0.0003,,-35.69993006,100.0
1148,36,38.5312614440918,0.007855507545173168,114699,3166,-0.31322142481803894,100.0,0.0204119011759758,114800,0.0003,-38.276836089999996,,
,,38.66374969482422,0.00787093210965395,114899,,-0.3781524896621704,,0.019829170778393745,115000,0.0003,,-36.91665526,100.0
1152,36,38.99314880371094,0.00786951370537281,115099,3178,-0.37574613094329834,100.0,0.016138754785060883,115200,0.0003,-38.37324352,,
,,38.442405700683594,0.007905774749815464,115399,,0.14339131116867065,,0.026655785739421844,115500,0.0003,,-36.862869360000005,100.0
1156,36,39.38893127441406,0.007853095419704914,115499,3191,0.7634328007698059,100.0,0.015892338007688522,115600,0.0003,-38.290933130000006,,
,,39.068302154541016,0.007892658933997154,115899,,0.23133186995983124,,0.016131753101944923,116000,0.0003,,-36.306847760000004,100.0
1160,36,,,,3203,,100.0,,116000,,-38.30965807999999,,
1164,36,38.136756896972656,0.007935872301459312,116299,3208,-0.09980642795562744,100.0,0.01703358255326748,116400,0.0003,-38.6670147,,
,,38.86299133300781,0.007865699008107185,116399,,-0.4767383337020874,,0.015413186512887478,116500,0.0003,,-36.225235080000004,100.0
1168,36,39.20568084716797,0.007926346734166145,116699,3221,-0.18243148922920227,100.0,0.020100338384509087,116800,0.0003,-38.67355823,,
,,38.461605072021484,0.007919421419501305,116899,,0.4898548424243927,,0.021571721881628036,117000,0.0003,,-36.11914512,100.0
1172,36,38.335227966308594,0.007895294576883316,117099,3233,-0.07805579900741577,100.0,0.014288934879004955,117200,0.0003,-38.13790931,,
,,38.036346435546875,0.007922382093966007,117399,,0.8570157885551453,,0.026801850646734238,117500,0.0003,,-36.1235413,100.0
1176,36,39.279266357421875,0.007914415560662746,117499,3246,0.3169962167739868,100.0,0.018573107197880745,117600,0.0003,-38.06776107,,
,,38.607635498046875,0.007883898913860321,117899,,-0.5935810804367065,,0.021168993785977364,118000,0.0003,,-36.42864536,100.0
1180,36,,,,3258,,100.0,,118000,,-37.985727749999995,,
1184,36,39.019630432128906,0.00792892836034298,118299,3263,-0.3997080326080322,100.0,0.028706807643175125,118400,0.0003,-38.15793356,,
,,38.69948959350586,0.007941150106489658,118399,,-0.7303507924079895,,0.01909599080681801,118500,0.0003,,-36.5619875,100.0
1188,36,39.079872131347656,0.00790637731552124,118699,3276,-0.7645274996757507,100.0,0.020500537008047104,118800,0.0003,-38.14961067,,
,,38.65153884887695,0.007999060675501823,118899,,-0.45314136147499084,,0.014990685507655144,119000,0.0003,,-36.81255472,100.0
1192,36,38.394683837890625,0.007988285273313522,119099,3288,-0.2632982134819031,100.0,0.01521526649594307,119200,0.0003,-38.086512770000006,,
,,38.867462158203125,0.008036049082875252,119399,,0.338769793510437,,0.022566331550478935,119500,0.0003,,-35.97107728,100.0
1196,36,38.45484161376953,0.007952651008963585,119499,3300,0.7868320941925049,100.0,0.01898486725986004,119600,0.0003,-38.3009141,,
,,39.055606842041016,0.00801396556198597,119899,,0.6267126202583313,,0.013224093243479729,120000,0.0003,,-35.77209066,100.0
1200,36,,,,3313,,100.0,,120000,,-38.17560225,,
1204,36,39.049076080322266,0.007934866473078728,120299,3318,-0.638763427734375,100.0,0.01968422718346119,120400,0.0003,-38.121378889999995,,
,,38.186702728271484,0.007900751195847988,120399,,1.852493166923523,,0.014786113053560257,120500,0.0003,,-36.58104168,100.0
1208,36,38.73923873901367,0.007891839370131493,120699,3330,-0.38096705079078674,100.0,0.018947754055261612,120800,0.0003,-38.198370249999996,,
,,38.6269416809082,0.007875155657529831,120899,,0.15893635153770447,,0.017704224213957787,121000,0.0003,,-35.67687352,100.0
1212,36,38.18389129638672,0.0078538553789258,121099,3342,-0.2799800932407379,100.0,0.015431271865963936,121200,0.0003,-38.14373269,,
,,38.926353454589844,0.007919659838080406,121399,,-0.2536315321922302,,0.03321751207113266,121500,0.0003,,-36.348701180000006,100.0
1216,36,38.64601135253906,0.00792931392788887,121499,3355,-1.2256070375442505,100.0,0.01875951513648033,121600,0.0003,-37.85008996,,
,,38.91078567504883,0.007940759882330894,121899,,0.31768494844436646,,0.014878913760185242,122000,0.0003,,-36.175566440000004,100.0
1220,36,,,,3367,,100.0,,122000,,-38.067995749999994,,
1224,36,38.72957992553711,0.007877093739807606,122299,3372,0.10090690851211548,100.0,0.017896421253681183,122400,0.0003,-38.10949977,,
,,38.578224182128906,0.007888475432991982,122399,,-0.4859693944454193,,0.021363453939557076,122500,0.0003,,-36.58982504,100.0
1228,36,38.15607833862305,0.007875275798141956,122699,3385,-0.2943991422653198,100.0,0.01479254849255085,122800,0.0003,-38.07998191,,
,,38.43385314941406,0.007896638475358486,122899,,-0.3913377523422241,,0.015080733224749565,123000,0.0003,,-35.619296860000006,100.0
1232,36,38.707763671875,0.007852002047002316,123099,3397,0.43317103385925293,100.0,0.018492070958018303,123200,0.0003,-37.85984484000001,,
,,37.98805236816406,0.007927261292934418,123399,,-0.28185588121414185,,0.01965702325105667,123500,0.0003,,-36.27506534,100.0
1236,36,38.430423736572266,0.007873443886637688,123499,3410,1.4187700748443604,100.0,0.01778537780046463,123600,0.0003,-37.851018169999996,,
,,38.32930374145508,0.007719563320279121,123899,,0.10004009306430817,,0.021274175494909286,124000,0.0003,,-40.7112988,100.0
1240,36,,,,3423,,100.0,,124000,,-37.80247865,,
1244,36,38.511287689208984,0.00782889686524868,124299,3428,-0.34877192974090576,100.0,0.015015078708529472,124400,0.0003,-37.88889246,,
,,38.78697967529297,0.007814038544893265,124399,,1.429832100868225,,0.013916858471930027,124500,0.0003,,-43.43903034,100.0
1248,36,38.52363586425781,0.007754667196422815,124699,3440,0.9528961181640625,100.0,0.01994858682155609,124800,0.0003,-37.99398935,,
,,38.700035095214844,0.007710006553679705,124899,,1.0951719284057617,,0.020110424607992172,125000,0.0003,,-42.19413528,100.0
1252,36,38.58815002441406,0.0077692242339253426,125099,3453,0.4485867917537689,100.0,0.02154870517551899,125200,0.0003,-38.24084628,,
,,38.51567077636719,0.007946444675326347,125399,,-0.47616806626319885,,0.021344806998968124,125500,0.0003,,-43.70918522,100.0
1256,36,38.53727722167969,0.007978844456374645,125499,3465,-0.7164182066917419,100.0,0.01674962043762207,125600,0.0003,-38.30248963,,
,,38.62039566040039,0.007951262407004833,125899,,0.6603080630302429,,0.019938813522458076,126000,0.0003,,-38.0364175,100.0
1260,36,,,,3477,,100.0,,126000,,-38.485679770000004,,
1264,36,39.044219970703125,0.00806132610887289,126299,3482,0.4016703963279724,100.0,0.025876063853502274,126400,0.0003,-37.97202720999999,,
,,39.12512969970703,0.008097419515252113,126399,,-0.4271843433380127,,0.024165745824575424,126500,0.0003,,-35.63127048,100.0
1268,36,38.24223327636719,0.008151905611157417,126699,3495,-0.6949955224990845,100.0,0.027687884867191315,126800,0.0003,-38.12165166,,
,,38.164878845214844,0.008258738555014133,126899,,0.6117130517959595,,0.0231267511844635,127000,0.0003,,-35.6735137,100.0
1272,36,38.67561340332031,0.008234711363911629,127099,3507,0.6327558755874634,100.0,0.025208279490470886,127200,0.0003,-38.14949999,,
,,38.85645294189453,0.008285670541226864,127399,,0.6901547908782959,,0.0191158689558506,127500,0.0003,,-35.82330078,100.0
1276,36,38.455718994140625,0.00832492858171463,127499,3520,-1.6869970560073853,100.0,0.021846380084753036,127600,0.0003,-37.970133090000004,,
,,38.308311462402344,0.008438091725111008,127899,,-0.8653459548950195,,0.020596887916326523,128000,0.0003,,-35.91733408,100.0
1280,36,,,,3532,,100.0,,128000,,-38.03688923,,
1284,36,38.36121368408203,0.008418294601142406,128299,3538,-0.5697862505912781,100.0,0.02198692224919796,128400,0.0003,-37.856311760000004,,
,,38.489990234375,0.008389214053750038,128399,,1.3763327598571777,,0.025511261075735092,128500,0.0003,,-35.9424061,100.0
1288,36,37.901607513427734,0.008404024876654148,128699,3550,0.07460269331932068,100.0,0.014568543061614037,128800,0.0003,-37.93588545,,
,,37.78083038330078,0.008442047983407974,128899,,-0.9979045391082764,,0.01892683655023575,129000,0.0003,,-35.772114,100.0
1292,36,37.82923889160156,0.008378512226045132,129099,3562,0.3167325556278229,100.0,0.01675381138920784,129200,0.0003,-38.02045475,,
,,37.905738830566406,0.008357144892215729,129399,,-0.2400076687335968,,0.0209127776324749,129500,0.0003,,-36.1742906,100.0
1296,36,37.649497985839844,0.008299716748297215,129499,3575,1.640561819076538,100.0,0.027622047811746597,129600,0.0003,-37.79793505,,
,,38.23366928100586,0.008306978270411491,129899,,-0.09114931523799896,,0.025372670963406563,130000,0.0003,,-36.6577456,100.0
1300,36,,,,3587,,100.0,,130000,,-37.91764728,,
1304,36,37.098854064941406,0.008343297056853771,130299,3593,0.2795630693435669,100.0,0.017972499132156372,130400,0.0003,-38.11088118,,
,,37.813079833984375,0.00827170442789793,130399,,1.1038140058517456,,0.017340898513793945,130500,0.0003,,-35.472731859999996,100.0
1308,36,38.34931945800781,0.00822754018008709,130699,3605,-0.10131862759590149,100.0,0.018579717725515366,130800,0.0003,-37.98376845,,
,,38.0644645690918,0.008230039849877357,130899,,-0.4954923093318939,,0.02958495542407036,131000,0.0003,,-34.749963599999994,100.0
1312,36,37.97993850708008,0.00815550610423088,131099,3617,1.359705924987793,100.0,0.01694706454873085,131200,0.0003,-38.17733334,,
,,38.208335876464844,0.008331377990543842,131399,,-0.8429654836654663,,0.0238640159368515,131500,0.0003,,-34.38199018,100.0
1316,36,37.73656463623047,0.00822322629392147,131499,3630,0.3646867871284485,100.0,0.02458832785487175,131600,0.0003,-38.624184490000005,,
,,38.661842346191406,0.008217762224376202,131899,,0.045963406562805176,,0.02213480696082115,132000,0.0003,,-35.75735316,100.0
1320,36,,,,3642,,100.0,,132000,,-38.34281052,,
1324,36,37.48544692993164,0.008183459751307964,132299,3647,1.1436560153961182,100.0,0.019766487181186676,132400,0.0003,-38.17862928,,
,,38.066314697265625,0.008205157704651356,132399,,0.5312414169311523,,0.01832190528512001,132500,0.0003,,-34.57854332,100.0
1328,36,37.56425476074219,0.00819413922727108,132699,3660,-0.5809866189956665,100.0,0.019872672855854034,132800,0.0003,-38.02249587000001,,
,,37.95586013793945,0.008301007561385632,132899,,-0.21717208623886108,,0.0322611927986145,133000,0.0003,,-54.83286092000001,100.0
1332,36,37.414485931396484,0.008359946310520172,133099,3673,0.7345913648605347,100.0,0.025786496698856354,133200,0.0003,-38.57888931000001,,
,,37.403255462646484,0.008381673134863377,133399,,-1.121406078338623,,0.03321922570466995,133500,0.0003,,-54.46498406,100.0
1336,36,37.8568115234375,0.008349251002073288,133499,3685,1.1967267990112305,100.0,0.029271677136421204,133600,0.0003,-39.45812438,,
,,37.75065994262695,0.008473156951367855,133899,,0.03770662844181061,,0.03518521785736084,134000,0.0003,,-45.11240902,100.0
1340,36,,,,3698,,100.0,,134000,,-39.82802439,,
1344,36,36.7911262512207,0.00838849414139986,134299,3703,-1.373162031173706,100.0,0.040280140936374664,134400,0.0003,-40.18923993000001,,
,,36.878822326660156,0.008365039713680744,134399,,0.42555952072143555,,0.03761133551597595,134500,0.0003,,-40.58721722,100.0
1348,36,37.543941497802734,0.008274209685623646,134699,3715,-0.30904585123062134,100.0,0.04678727313876152,134800,0.0003,-40.21312181,,
,,36.70539093017578,0.008264115080237389,134899,,-0.7158157825469971,,0.041189126670360565,135000,0.0003,,-39.818176019999996,100.0
1352,36,37.90495681762695,0.008226500824093819,135099,3728,0.39752835035324097,100.0,0.03057931363582611,135200,0.0003,-39.99263727,,
,,36.45868682861328,0.008251101709902287,135399,,0.6282765865325928,,0.029678264632821083,135500,0.0003,,-39.4132878,100.0
1356,36,36.576133728027344,0.008270670659840107,135499,3740,-0.8564029932022095,100.0,0.04273418337106705,135600,0.0003,-40.250318289999996,,
,,36.686614990234375,0.008214826695621014,135899,,1.6413054466247559,,0.033828578889369965,136000,0.0003,,-38.68722892,100.0
1360,36,,,,3753,,100.0,,136000,,-40.24667652,,
1364,36,37.067970275878906,0.008142644539475441,136299,3758,-0.09047922492027283,100.0,0.027209103107452393,136400,0.0003,-40.3135871,,
,,36.788665771484375,0.008166678249835968,136399,,0.7409145832061768,,0.03098701499402523,136500,0.0003,,-36.64676314,100.0
1368,36,36.43248748779297,0.008204864338040352,136699,3770,-0.11918830871582031,100.0,0.025770343840122223,136800,0.0003,-40.428317199999995,,
,,36.57292175292969,0.008242757059633732,136899,,-0.37409287691116333,,0.034557223320007324,137000,0.0003,,-37.254074159999995,100.0
1372,36,36.86579895019531,0.008253702893853188,137099,3783,0.22486580908298492,100.0,0.03182007372379303,137200,0.0003,-40.58758408,,
,,36.041542053222656,0.008217867463827133,137399,,0.8645468950271606,,0.02391001209616661,137500,0.0003,,-37.77028338,100.0
1376,36,36.97322463989258,0.00827954150736332,137499,3795,0.2611068785190582,100.0,0.022750627249479294,137600,0.0003,-40.745015949999996,,
,,36.85560989379883,0.008335006423294544,137899,,0.07177367806434631,,0.02173256129026413,138000,0.0003,,-36.42966792,100.0
1380,36,,,,3808,,100.0,,138000,,-41.003965740000005,,
1384,36,36.98933792114258,0.008284288458526134,138299,3813,0.9118750691413879,100.0,0.019830476492643356,138400,0.0003,-40.963073079999994,,
,,36.600120544433594,0.00826244056224823,138399,,0.13487207889556885,,0.027519723400473595,138500,0.0003,,-36.454271680000005,100.0
1388,36,37.10039138793945,0.008323083631694317,138699,3826,-0.38765957951545715,100.0,0.023790555074810982,138800,0.0003,-40.91952908,,
,,36.658241271972656,0.00833502970635891,138899,,1.3998157978057861,,0.023004936054348946,139000,0.0003,,-37.05309952,100.0
1392,36,37.03501510620117,0.008303829468786716,139099,3838,-1.381316900253296,100.0,0.027139799669384956,139200,0.0003,-41.16120663000001,,
,,36.52967834472656,0.00831647776067257,139399,,0.5928983688354492,,0.02163458615541458,139500,0.0003,,-35.356814140000004,100.0
1396,36,36.502647399902344,0.008384174667298794,139499,3851,0.8565723299980164,100.0,0.024986127391457558,139600,0.0003,-41.142721390000005,,
,,36.94115447998047,0.008412701077759266,139899,,-0.7872644066810608,,0.02627992443740368,140000,0.0003,,-36.61732466,100.0
1400,36,,,,3863,,100.0,,140000,,-41.227795379999996,,
1404,36,35.86506652832031,0.008408024907112122,140299,3868,-0.17049351334571838,100.0,0.023332562297582626,140400,0.0003,-41.11711165,,
,,37.118507385253906,0.008392475545406342,140399,,-0.17701922357082367,,0.013939784839749336,140500,0.0003,,-35.67162864,100.0
1408,36,36.43153762817383,0.008347884751856327,140699,3881,0.38636717200279236,100.0,0.026331540197134018,140800,0.0003,-41.03098129,,
,,36.767372131347656,0.008346706628799438,140899,,0.5930646061897278,,0.023119434714317322,141000,0.0003,,-36.51089334000001,100.0
1412,36,37.085853576660156,0.008436678908765316,141099,3893,0.6501985192298889,100.0,0.021926274523139,141200,0.0003,-40.89122589,,
,,36.84455871582031,0.008350476622581482,141399,,-0.25748348236083984,,0.01767371967434883,141500,0.0003,,-35.05334318,100.0
1416,36,36.595706939697266,0.008284181356430054,141499,3906,0.23019328713417053,100.0,0.026474185287952423,141600,0.0003,-40.77021292,,
,,36.56029510498047,0.008261817507445812,141899,,-0.6857134103775024,,0.0182985607534647,142000,0.0003,,-34.35229234,100.0
1420,36,,,,3918,,100.0,,142000,,-40.68305408,,
1424,36,36.088958740234375,0.008133471012115479,142299,3924,-0.8471171259880066,100.0,0.02256278321146965,142400,0.0003,-40.82247387,,
,,36.66709899902344,0.008115076459944248,142399,,-0.011560365557670593,,0.01692168042063713,142500,0.0003,,-33.73971122,100.0
1428,36,37.26903533935547,0.008072915486991405,142699,3936,0.1674402505159378,100.0,0.01776062697172165,142800,0.0003,-41.115407510000004,,
,,36.559974670410156,0.008134490810334682,142899,,1.0042656660079956,,0.01658916473388672,143000,0.0003,,-34.426745499999996,100.0
1432,36,37.294002532958984,0.008058316074311733,143099,3948,0.1443542242050171,100.0,0.02354971505701542,143200,0.0003,-40.66367534,,
,,36.91106033325195,0.008071825839579105,143399,,0.11392894387245178,,0.02261664718389511,143500,0.0003,,-34.47446818,100.0
1436,36,36.447452545166016,0.008089161477982998,143499,3961,0.48263075947761536,100.0,0.021314948797225952,143600,0.0003,-39.56942823,,
,,36.76930618286133,0.008127240464091301,143899,,-0.03496977686882019,,0.019760075956583023,144000,0.0003,,-34.92531476,100.0
1440,36,,,,3973,,100.0,,144000,,-39.27631511,,
1444,36,36.517608642578125,0.008040464483201504,144299,3978,-0.7199438810348511,100.0,0.016074273735284805,144400,0.0003,-38.78707434,,
,,36.042510986328125,0.008064166642725468,144399,,0.3645419776439667,,0.019506409764289856,144500,0.0003,,-34.0496969,100.0
1448,36,36.58512878417969,0.008001483045518398,144699,3991,1.1455669403076172,100.0,0.019452232867479324,144800,0.0003,-38.52976896,,
,,36.90587615966797,0.008071556687355042,144899,,0.47119787335395813,,0.017687976360321045,145000,0.0003,,-34.08942792,100.0
1452,36,36.896636962890625,0.00802457332611084,145099,4003,0.42850109934806824,100.0,0.020674576982855797,145200,0.0003,-38.417355220000005,,
,,36.330509185791016,0.008076711557805538,145399,,-0.5433257818222046,,0.015003751032054424,145500,0.0003,,-34.16834242,100.0
1456,36,36.912086486816406,0.008068731985986233,145499,4016,-0.656586766242981,100.0,0.03015161119401455,145600,0.0003,-38.20327469,,
,,36.69767761230469,0.008001449517905712,145899,,-0.11134806275367737,,0.02250513806939125,146000,0.0003,,-33.532983959999996,100.0
1460,36,,,,4028,,100.0,,146000,,-37.79500823,,
1464,36,36.917388916015625,0.008043751120567322,146299,4033,-2.1841635704040527,100.0,0.02542014978826046,146400,0.0003,-37.68438518,,
,,36.748008728027344,0.008038804866373539,146399,,0.14870306849479675,,0.022485336288809776,146500,0.0003,,-34.7697808,100.0
1468,36,36.94400405883789,0.00805055070668459,146699,4046,1.5271520614624023,100.0,0.025627151131629944,146800,0.0003,-37.55747845,,
,,36.77299499511719,0.008021267130970955,146899,,-0.09926055371761322,,0.019374236464500427,147000,0.0003,,-33.67330386,100.0
1472,36,37.42586898803711,0.008088207803666592,147099,4058,-0.08657994866371155,100.0,0.021967442706227303,147200,0.0003,-37.4284917,,
,,37.387542724609375,0.007991554215550423,147399,,0.2830936908721924,,0.017517436295747757,147500,0.0003,,-34.046007059999994,100.0
1476,36,36.67035675048828,0.007961096242070198,147499,4071,0.46009063720703125,100.0,0.022520797327160835,147600,0.0003,-37.065920569999996,,
,,36.4935188293457,0.0080172223970294,147899,,-0.5599123239517212,,0.020431451499462128,148000,0.0003,,-33.052843200000005,100.0
1480,36,,,,4084,,100.0,,148000,,-36.5687385,,
1484,36,37.434425354003906,0.007976170629262924,148299,4089,-0.006631374359130859,100.0,0.02716495469212532,148400,0.0003,-36.49929836,,
,,37.49825668334961,0.008045646362006664,148399,,0.4782262444496155,,0.021165475249290466,148500,0.0003,,-33.51956862,100.0
1488,36,37.27069091796875,0.008036868646740913,148699,4101,-1.3839519023895264,100.0,0.018516572192311287,148800,0.0003,-36.42724468,,
,,36.85094451904297,0.008034405298531055,148899,,0.7139338850975037,,0.03326423838734627,149000,0.0003,,-33.89054098,100.0
1492,36,37.46670913696289,0.00802011601626873,149099,4113,0.6425201892852783,100.0,0.019346170127391815,149200,0.0003,-36.08669753,,
,,37.186180114746094,0.007997706532478333,149399,,-1.0970375537872314,,0.02810579724609852,149500,0.0003,,-34.01327758,100.0
1496,36,37.32244873046875,0.007992720231413841,149499,4126,-0.23260056972503662,100.0,0.017664752900600433,149600,0.0003,-36.05985371,,
,,36.77257537841797,0.007968642748892307,149899,,0.04423356056213379,,0.01952708512544632,150000,0.0003,,-34.2846766,100.0
1500,36,,,,4139,,100.0,,150000,,-35.81473826,,
1504,36,37.06013870239258,0.007952256128191948,150299,4144,-0.34329086542129517,100.0,0.021837539970874786,150400,0.0003,-35.765027260000004,,
,,37.131046295166016,0.007931292057037354,150399,,-0.18603980541229248,,0.027341336011886597,150500,0.0003,,-33.07586218,100.0
1508,36,37.16453170776367,0.007875914685428143,150699,4156,-0.31197044253349304,100.0,0.022698869928717613,150800,0.0003,-35.70791587,,
,,36.95744323730469,0.008003326132893562,150899,,1.2750401496887207,,0.019540632143616676,151000,0.0003,,-33.406348120000004,100.0
1512,36,37.26409149169922,0.007943452335894108,151099,4169,0.041460782289505005,100.0,0.019374776631593704,151200,0.0003,-35.69266665999999,,
,,36.445343017578125,0.00803610309958458,151399,,0.278472363948822,,0.02018003910779953,151500,0.0003,,-34.02710594,100.0
1516,36,36.61970520019531,0.008037558756768703,151499,4181,-2.478997230529785,100.0,0.029536552727222443,151600,0.0003,-35.47725018,,
,,36.67814636230469,0.00795592088252306,151899,,0.7568748593330383,,0.018098793923854828,152000,0.0003,,-34.46019322,100.0
1520,36,,,,4194,,100.0,,152000,,-35.37481356,,
1524,36,36.44025802612305,0.007947612553834915,152299,4199,0.6262041330337524,100.0,0.02060599997639656,152400,0.0003,-35.02569859,,
,,36.52663040161133,0.007924282923340797,152399,,0.03255803883075714,,0.01979168877005577,152500,0.0003,,-34.36362412,100.0
1528,36,36.99815368652344,0.007961373776197433,152699,4211,1.205381155014038,100.0,0.024123873561620712,152800,0.0003,-34.713591699999995,,
,,37.17055892944336,0.008047560229897499,152899,,0.7397143840789795,,0.022273272275924683,153000,0.0003,,-34.91209784,100.0
1532,36,36.41230010986328,0.007998321205377579,153099,4224,-0.6792078018188477,100.0,0.019610747694969177,153200,0.0003,-34.414853109999996,,
,,36.734703063964844,0.008022292517125607,153399,,-0.5328448414802551,,0.01738867536187172,153500,0.0003,,-34.5905325,100.0
1536,36,36.821815490722656,0.007996677421033382,153499,4236,0.34123629331588745,100.0,0.024805588647723198,153600,0.0003,-34.421124680000005,,
,,37.4852294921875,0.008016013540327549,153899,,-0.09131675213575363,,0.020427590236067772,154000,0.0003,,-34.84716892,100.0
1540,36,,,,4249,,100.0,,154000,,-34.5481884,,
1544,36,36.78754425048828,0.007964870892465115,154299,4254,0.11037199199199677,100.0,0.018362082540988922,154400,0.0003,-34.608180530000006,,
,,37.283660888671875,0.007989104837179184,154399,,0.14710991084575653,,0.031292177736759186,154500,0.0003,,-34.43679008,100.0
1548,36,36.68479537963867,0.007981439121067524,154699,4267,-1.0374685525894165,100.0,0.01596742682158947,154800,0.0003,-34.73590334,,
,,37.48792266845703,0.00793857965618372,154899,,-0.23797085881233215,,0.020367398858070374,155000,0.0003,,-34.0802923,100.0
1552,36,36.762001037597656,0.007893427275121212,155099,4279,0.4607083797454834,100.0,0.021849744021892548,155200,0.0003,-34.67814807,,
,,36.889793395996094,0.007876121439039707,155399,,0.01736113429069519,,0.01745186746120453,155500,0.0003,,-35.5358702,100.0
1556,36,37.0882568359375,0.00796147994697094,155499,4292,1.1241053342819214,100.0,0.02624206617474556,155600,0.0003,-34.45895268000001,,
,,37.25465393066406,0.007849186658859253,155899,,-0.778648853302002,,0.02325832098722458,156000,0.0003,,-33.98923424,100.0
1560,36,,,,4304,,100.0,,156000,,-34.67331784,,
1564,36,36.36688232421875,0.007882497273385525,156299,4309,-0.3377436399459839,100.0,0.021909087896347046,156400,0.0003,-34.538695849999996,,
,,37.13509750366211,0.00787207018584013,156399,,1.2324482202529907,,0.02325325459241867,156500,0.0003,,-33.456770979999995,100.0
1568,36,37.214813232421875,0.007970334030687809,156699,4322,-0.2618023157119751,100.0,0.02883935533463955,156800,0.0003,-34.3745777,,
,,37.305206298828125,0.007968463934957981,156899,,0.16740009188652039,,0.020982321351766586,157000,0.0003,,-33.350581919999996,100.0
1572,36,36.669456481933594,0.007849505171179771,157099,4335,-0.5532194375991821,100.0,0.018737854436039925,157200,0.0003,-34.14220145,,
,,36.610076904296875,0.007882076315581799,157399,,-0.996439516544342,,0.02519764006137848,157500,0.0003,,-33.58532086,100.0
