train/learning_rate,train/ent_coef_loss,rollout/ep_len_mean,time/time_elapsed,train/critic_loss,train/n_updates,train/actor_loss,time/total_timesteps,time/episodes,time/fps,rollout/ep_rew_mean,train/ent_coef,eval/mean_reward,eval/mean_ep_length
0.0003,-1.3846811056137085,100.0,9360,0.011864985339343548,341099,27.407543182373047,341200,3412,36,-29.648255709999994,0.007899933494627476,,
0.0003,-0.3474416732788086,,,0.013536222279071808,341399,27.383838653564453,341500,,,,0.007872156798839569,-28.692668280000003,100.0
0.0003,-0.3462061882019043,100.0,9373,0.015170196071267128,341499,26.9610595703125,341600,3416,36,-29.647862569999997,0.007879446260631084,,
0.0003,0.912784218788147,,,0.01462356187403202,341899,27.4588623046875,342000,,,,0.007812387775629759,-28.689874239999998,100.0
,,100.0,9385,,,,342000,3420,36,-29.912084010000004,,,
0.0003,0.7081066966056824,100.0,9390,0.012577591463923454,342299,27.742813110351562,342400,3424,36,-30.018277420000004,0.007801506668329239,,
0.0003,0.5576812028884888,,,0.014356988482177258,342399,27.13250732421875,342500,,,,0.007794058881700039,-28.758583180000006,100.0
0.0003,-1.2192673683166504,100.0,9403,0.01215908583253622,342699,27.447189331054688,342800,3428,36,-29.943130600000003,0.007858808152377605,,
0.0003,1.2595598697662354,,,0.012902956455945969,342899,27.204553604125977,343000,,,,0.007848239503800869,-28.883001700000005,100.0
0.0003,-1.148392677307129,100.0,9415,0.013465600088238716,343099,27.599533081054688,343200,3432,36,-29.99474213000001,0.007857020944356918,,
0.0003,0.8259850740432739,,,0.014577621594071388,343399,27.69652557373047,343500,,,,0.007812973111867905,-28.52422502,100.0
0.0003,0.943658173084259,100.0,9428,0.021556252613663673,343499,26.87771987915039,343600,3436,36,-30.254494019999996,0.007873380556702614,,
0.0003,-0.7752560377120972,,,0.01007313933223486,343899,26.97791290283203,344000,,,,0.007766938768327236,-28.78926516,100.0
,,100.0,9440,,,,344000,3440,36,-30.215501789999998,,,
0.0003,0.038558393716812134,100.0,9445,0.015459109097719193,344299,27.160594940185547,344400,3444,36,-30.319931730000004,0.00771201029419899,,
0.0003,-0.10062149167060852,,,0.010149044916033745,344399,27.38608169555664,344500,,,,0.007698412053287029,-28.53496162,100.0
0.0003,0.3102758526802063,100.0,9458,0.012167872861027718,344699,27.08321189880371,344800,3448,36,-30.368908230000002,0.007792665157467127,,
0.0003,0.6053093075752258,,,0.010997135192155838,344899,27.231447219848633,345000,,,,0.007900111377239227,-28.563296180000002,100.0
0.0003,-0.6155599355697632,100.0,9470,0.016047555953264236,345099,27.809837341308594,345200,3452,36,-30.410191290000004,0.007927480153739452,,
0.0003,0.11279891431331635,,,0.015222188085317612,345399,27.41829490661621,345500,,,,0.007890382781624794,-28.746457200000005,100.0
0.0003,0.2473633885383606,100.0,9482,0.010297518223524094,345499,27.02619743347168,345600,3456,36,-30.53543508,0.00807631853967905,,
0.0003,0.2516668736934662,,,0.013143771328032017,345899,27.70168685913086,346000,,,,0.008021757006645203,-28.759022000000005,100.0
,,100.0,9495,,,,346000,3460,36,-30.57588066,,,
0.0003,0.1051061600446701,100.0,9499,0.012698408216238022,346299,26.82793617248535,346400,3464,36,-30.591798620000006,0.007865125313401222,,
0.0003,0.6599699258804321,,,0.014511289075016975,346399,27.307283401489258,346500,,,,0.00782825518399477,-28.87176216,100.0
0.0003,0.2901991605758667,100.0,9512,0.014176158234477043,346699,27.135879516601562,346800,3468,36,-30.58799055,0.007978787645697594,,
0.0003,-0.8194468021392822,,,0.012109339237213135,346899,27.37362289428711,347000,,,,0.008019952103495598,-28.580811860000004,100.0
0.0003,-0.09748697280883789,100.0,9524,0.01267402432858944,347099,27.046905517578125,347200,3472,36,-30.267426260000008,0.008029663935303688,,
0.0003,0.23039750754833221,,,0.011317173019051552,347399,27.794551849365234,347500,,,,0.008191768079996109,-28.725676720000003,100.0
0.0003,0.8248862028121948,100.0,9537,0.010953889228403568,347499,26.808937072753906,347600,3476,36,-30.346246060000002,0.008138297125697136,,
0.0003,-0.5098928809165955,,,0.012365547940135002,347899,26.813705444335938,348000,,,,0.007849983870983124,-29.038541739999996,100.0
,,100.0,9549,,,,348000,3480,36,-30.261407610000003,,,
0.0003,0.732494056224823,100.0,9554,0.01223570667207241,348299,26.82464599609375,348400,3484,36,-30.25276092,0.007780446670949459,,
0.0003,0.338678240776062,,,0.01747860759496689,348399,26.979461669921875,348500,,,,0.007893438450992107,-29.495424720000003,100.0
0.0003,-1.1799187660217285,100.0,9567,0.01784186251461506,348699,26.865718841552734,348800,3488,36,-30.192311740000005,0.008102498948574066,,
0.0003,-0.7007613778114319,,,0.014996963553130627,348899,27.40276336669922,349000,,,,0.00813393946737051,-28.89594136,100.0
0.0003,0.2113226354122162,100.0,9579,0.01578661985695362,349099,26.502099990844727,349200,3492,36,-30.36163865,0.00796699058264494,,
0.0003,-0.9590755701065063,,,0.015330768190324306,349399,27.460708618164062,349500,,,,0.008099408820271492,-28.4841397,100.0
0.0003,-1.8570122718811035,100.0,9592,0.011430861428380013,349499,26.942153930664062,349600,3496,36,-30.33005856,0.008065193891525269,,
0.0003,-0.6838207244873047,,,0.020862039178609848,349899,27.09683609008789,350000,,,,0.00810406357049942,-28.433274479999994,100.0
,,100.0,9604,,,,350000,3500,36,-30.33639604,,,
0.0003,-0.32323071360588074,100.0,9609,0.017335714772343636,350299,27.045015335083008,350400,3504,36,-30.350228669999996,0.008085859939455986,,
0.0003,-0.09698119759559631,,,0.014420117251574993,350399,27.105043411254883,350500,,,,0.008067558519542217,-28.898652260000002,100.0
0.0003,0.21897746622562408,100.0,9622,0.01175660640001297,350699,27.126022338867188,350800,3508,36,-30.452710470000003,0.00803703349083662,,
0.0003,-0.45880722999572754,,,0.01304883137345314,350899,27.026348114013672,351000,,,,0.008052193559706211,-28.820347339999998,100.0
0.0003,-1.5320998430252075,100.0,9635,0.011560061015188694,351099,27.562374114990234,351200,3512,36,-30.547911259999996,0.008055096492171288,,
0.0003,0.27849066257476807,,,0.014852004125714302,351399,26.52389907836914,351500,,,,0.007931776344776154,-28.610835100000003,100.0
0.0003,0.3698859214782715,100.0,9647,0.015021417289972305,351499,26.902950286865234,351600,3516,36,-30.648066059999998,0.008078965358436108,,
0.0003,0.019558925181627274,,,0.015558878891170025,351899,27.851512908935547,352000,,,,0.008027845062315464,-28.48700166,100.0
,,100.0,9659,,,,352000,3520,36,-30.718016689999995,,,
0.0003,-0.4241058826446533,100.0,9665,0.010939305648207664,352299,27.187969207763672,352400,3524,36,-30.620885179999995,0.007924884557723999,,
0.0003,-0.18188616633415222,,,0.012480134144425392,352399,27.08995246887207,352500,,,,0.007941286079585552,-28.51111534,100.0
0.0003,0.5371071696281433,100.0,9677,0.012279841117560863,352699,26.77642250061035,352800,3528,36,-30.50629643,0.008003292605280876,,
0.0003,0.39231956005096436,,,0.012771353125572205,352899,27.138023376464844,353000,,,,0.008027534931898117,-28.996900159999996,100.0
0.0003,0.661942720413208,100.0,9690,0.014667412266135216,353099,27.086565017700195,353200,3532,36,-30.430603130000005,0.008003711700439453,,
0.0003,-0.0755334198474884,,,0.018241073936223984,353399,27.12276268005371,353500,,,,0.008045285008847713,-28.197242759999998,100.0
0.0003,-1.0340183973312378,100.0,9702,0.012910809367895126,353499,27.26781463623047,353600,3536,36,-30.09189449,0.008005967363715172,,
0.0003,-0.881854772567749,,,0.013491019606590271,353899,27.03823471069336,354000,,,,0.008052858524024487,-28.471923999999998,100.0
,,100.0,9715,,,,354000,3540,36,-30.08175292,,,
0.0003,0.31603366136550903,100.0,9720,0.015577245503664017,354299,26.853477478027344,354400,3544,36,-29.976757099999997,0.008042136207222939,,
0.0003,0.17871201038360596,,,0.01737319678068161,354399,27.29633140563965,354500,,,,0.008028308860957623,-28.36867676,100.0
0.0003,0.26804637908935547,100.0,9732,0.02138487994670868,354699,26.98733901977539,354800,3548,36,-29.941285150000002,0.008091811090707779,,
0.0003,0.7988904118537903,,,0.014075631275773048,354899,26.83104705810547,355000,,,,0.008141832426190376,-28.917789040000002,100.0
0.0003,-0.7237388491630554,100.0,9745,0.013547707349061966,355099,26.87451934814453,355200,3552,36,-29.874777200000004,0.008248426020145416,,
0.0003,-1.1920363903045654,,,0.017085738480091095,355399,26.788135528564453,355500,,,,0.008191018365323544,-27.952721880000002,100.0
0.0003,-0.1866527795791626,100.0,9757,0.012970123440027237,355499,27.36220359802246,355600,3556,36,-29.82790241,0.008122467435896397,,
0.0003,-1.3284268379211426,,,0.011780079454183578,355899,26.88842010498047,356000,,,,0.007995091378688812,-29.09115338,100.0
,,100.0,9770,,,,356000,3560,36,-29.7240724,,,
0.0003,0.07059764862060547,100.0,9774,0.011373765766620636,356299,26.489212036132812,356400,3564,36,-29.56635123,0.008055285550653934,,
0.0003,0.5091812610626221,,,0.009746826253831387,356399,26.56527328491211,356500,,,,0.008100246079266071,-28.484254179999997,100.0
0.0003,1.003007411956787,100.0,9787,0.012315800413489342,356699,26.782033920288086,356800,3568,36,-29.430539270000004,0.008093351498246193,,
0.0003,1.2543278932571411,,,0.012229378335177898,356899,26.480215072631836,357000,,,,0.00802450068295002,-28.863921280000003,100.0
0.0003,-1.4080631732940674,100.0,9800,0.024428561329841614,357099,26.432497024536133,357200,3572,36,-29.536247600000003,0.00795193761587143,,
0.0003,0.9868755340576172,,,0.011455494910478592,357399,27.03177261352539,357500,,,,0.008038693107664585,-29.70693618,100.0
0.0003,0.7915512919425964,100.0,9812,0.017057880759239197,357499,26.346580505371094,357600,3576,36,-29.42702229,0.008080772124230862,,
0.0003,0.5872722864151001,,,0.012814043089747429,357899,26.742717742919922,358000,,,,0.008061886765062809,-29.656855700000005,100.0
,,100.0,9824,,,,358000,3580,36,-29.436042910000005,,,
0.0003,-0.8441211581230164,100.0,9829,0.01241938304156065,358299,26.663515090942383,358400,3584,36,-29.475007869999995,0.008025475777685642,,
0.0003,-0.45693010091781616,,,0.016297927126288414,358399,27.572540283203125,358500,,,,0.008031927049160004,-29.69702858,100.0
0.0003,0.5923799872398376,100.0,9842,0.012026267126202583,358699,27.01694107055664,358800,3588,36,-29.371716239999998,0.00793926790356636,,
0.0003,0.9540319442749023,,,0.012138977646827698,358899,26.715866088867188,359000,,,,0.00798847246915102,-29.24023088,100.0
0.0003,-0.7143566608428955,100.0,9854,0.011159013956785202,359099,26.931589126586914,359200,3592,36,-29.09533227,0.007916348986327648,,
0.0003,0.24408283829689026,,,0.014801692217588425,359399,27.272327423095703,359500,,,,0.007925783284008503,-29.323877179999997,100.0
0.0003,-0.909877359867096,100.0,9867,0.012439966201782227,359499,26.84468650817871,359600,3596,36,-29.542890909999997,0.007991127669811249,,
0.0003,-0.4541513919830322,,,0.010648702271282673,359899,27.032554626464844,360000,,,,0.007970781996846199,-28.539116599999996,100.0
,,100.0,9879,,,,360000,3600,36,-29.695553809999996,,,
0.0003,-0.6999989151954651,100.0,9884,0.01202032994478941,360299,26.662450790405273,360400,3604,36,-29.819092180000002,0.007905661128461361,,
0.0003,0.5359296798706055,,,0.014071370474994183,360399,27.039764404296875,360500,,,,0.007931099273264408,-28.778686820000004,100.0
0.0003,0.20464281737804413,100.0,9897,0.012660479173064232,360699,26.775426864624023,360800,3608,36,-29.71928394,0.007910964079201221,,
0.0003,0.006770864129066467,,,0.012337966822087765,360899,26.514667510986328,361000,,,,0.00791386142373085,-28.345521140000002,100.0
0.0003,-1.5205097198486328,100.0,9909,0.010823355987668037,361099,26.40007972717285,361200,3612,36,-29.641879040000003,0.007948726415634155,,
0.0003,1.2094945907592773,,,0.013532370328903198,361399,26.736120223999023,361500,,,,0.007811877876520157,-28.6253269,100.0
0.0003,0.5224679112434387,100.0,9922,0.012801549397408962,361499,26.56024932861328,361600,3616,36,-29.574605069999997,0.007870080880820751,,
0.0003,-0.48164939880371094,,,0.014567027799785137,361899,26.904203414916992,362000,,,,0.007800457999110222,-28.809781199999996,100.0
,,100.0,9934,,,,362000,3620,36,-29.24113889,,,
0.0003,-0.08420130610466003,100.0,9939,0.011526435613632202,362299,26.31038475036621,362400,3624,36,-29.37735164,0.007680218201130629,,
0.0003,-0.9162545800209045,,,0.009218182414770126,362399,26.518798828125,362500,,,,0.007675170432776213,-28.93381948,100.0
0.0003,0.8567591905593872,100.0,9952,0.012767650187015533,362699,27.0942325592041,362800,3628,36,-29.565208480000006,0.007819939404726028,,
0.0003,-2.0478713512420654,,,0.009970033541321754,362899,26.055147171020508,363000,,,,0.007656283210963011,-28.49170374,100.0
0.0003,-1.4053027629852295,100.0,9964,0.009422948583960533,363099,25.7261962890625,363200,3632,36,-29.57816155,0.007580581121146679,,
0.0003,-0.2672613859176636,,,0.016105137765407562,363399,26.96535873413086,363500,,,,0.007569845765829086,-28.495057440000004,100.0
0.0003,0.9682508707046509,100.0,9977,0.00993351824581623,363499,26.483943939208984,363600,3636,36,-29.69436091,0.007631064858287573,,
0.0003,-0.14781254529953003,,,0.01563306339085102,363899,26.754112243652344,364000,,,,0.0077291214838624,-28.609337879999998,100.0
,,100.0,9990,,,,364000,3640,36,-29.63334924,,,
0.0003,0.05696447193622589,100.0,9995,0.012884018011391163,364299,26.764869689941406,364400,3644,36,-29.57641333,0.007554232142865658,,
0.0003,0.369296133518219,,,0.010861977934837341,364399,26.249908447265625,364500,,,,0.007466500625014305,-28.754372699999994,100.0
0.0003,0.06407636404037476,100.0,10007,0.013380124233663082,364699,26.991626739501953,364800,3648,36,-29.574281529999997,0.0075454083271324635,,
0.0003,-0.3785770833492279,,,0.01100520882755518,364899,26.413902282714844,365000,,,,0.007513347547501326,-28.67382552,100.0
0.0003,-0.45935487747192383,100.0,10020,0.013440921902656555,365099,26.2208251953125,365200,3652,36,-29.580203730000004,0.00762780150398612,,
0.0003,0.017351895570755005,,,0.01179294753819704,365399,27.089475631713867,365500,,,,0.007640560623258352,-28.7917888,100.0
0.0003,0.6382884979248047,100.0,10032,0.011453195475041866,365499,26.348369598388672,365600,3656,36,-29.633346779999997,0.007610783912241459,,
0.0003,0.8298908472061157,,,0.011553782969713211,365899,26.379554748535156,366000,,,,0.007691969163715839,-28.82428562,100.0
,,100.0,10045,,,,366000,3660,36,-29.788962580000003,,,
0.0003,0.22549816966056824,100.0,10050,0.01468932069838047,366299,26.495500564575195,366400,3664,36,-29.707761599999998,0.00767987035214901,,
0.0003,-1.1011632680892944,,,0.016259273514151573,366399,26.260032653808594,366500,,,,0.007620465010404587,-29.46482946,100.0
0.0003,0.08624237775802612,100.0,10063,0.010421964339911938,366699,26.42300796508789,366800,3668,36,-29.88912238,0.007759032305330038,,
0.0003,-0.1862584501504898,,,0.013235721737146378,366899,26.80963706970215,367000,,,,0.007797935977578163,-28.93627022,100.0
0.0003,-0.2839663326740265,100.0,10075,0.01251436211168766,367099,26.53244400024414,367200,3672,36,-29.76647539,0.0076386951841413975,,
0.0003,0.15256893634796143,,,0.010099425911903381,367399,26.39535140991211,367500,,,,0.007551959715783596,-27.84738648,100.0
0.0003,-1.09376060962677,100.0,10088,0.01170019619166851,367499,26.873655319213867,367600,3676,36,-29.89792999999999,0.007524286396801472,,
0.0003,0.7780923247337341,,,0.012606282718479633,367899,26.47763442993164,368000,,,,0.007485840003937483,-28.400839,100.0
,,100.0,10100,,,,368000,3680,36,-30.01732246,,,
0.0003,0.20297981798648834,100.0,10105,0.009399594739079475,368299,26.36544418334961,368400,3684,36,-29.945267999999995,0.0077162547968328,,
0.0003,-0.4096749424934387,,,0.011944849044084549,368399,26.701416015625,368500,,,,0.0077229212038218975,-28.306684500000003,100.0
0.0003,0.10980789363384247,100.0,10118,0.012243930250406265,368699,26.015504837036133,368800,3688,36,-30.054684289999997,0.007674159947782755,,
0.0003,0.4771714210510254,,,0.011316964402794838,368899,26.309837341308594,369000,,,,0.007649841718375683,-28.523103380000002,100.0
0.0003,0.4490952789783478,100.0,10130,0.01334998570382595,369099,26.689191818237305,369200,3692,36,-30.20450828,0.007691385690122843,,
0.0003,0.07377713918685913,,,0.012892062775790691,369399,26.38802719116211,369500,,,,0.007564916741102934,-28.557849719999993,100.0
0.0003,0.7738813757896423,100.0,10143,0.012136679142713547,369499,26.276809692382812,369600,3696,36,-29.802483749999997,0.007565342355519533,,
0.0003,0.40976738929748535,,,0.013021063059568405,369899,26.297767639160156,370000,,,,0.007667656056582928,-28.420337599999996,100.0
,,100.0,10155,,,,370000,3700,36,-29.755854140000007,,,
0.0003,-0.9093709588050842,100.0,10160,0.01066050585359335,370299,26.328052520751953,370400,3704,36,-29.634563499999995,0.007577332202345133,,
0.0003,-0.22937846183776855,,,0.011109158396720886,370399,25.785234451293945,370500,,,,0.007588598411530256,-28.7168737,100.0
0.0003,0.9310747385025024,100.0,10173,0.011825807392597198,370699,27.10809898376465,370800,3708,36,-29.619014879999998,0.007579095661640167,,
0.0003,-0.3209593594074249,,,0.012732990086078644,370899,26.313364028930664,371000,,,,0.007528233807533979,-28.169150660000003,100.0
0.0003,0.9673425555229187,100.0,10185,0.013880638405680656,371099,26.04400634765625,371200,3712,36,-29.644944930000005,0.007652140688151121,,
0.0003,-0.026422470808029175,,,0.009858737699687481,371399,26.397985458374023,371500,,,,0.007728671655058861,-28.33481098,100.0
0.0003,-1.3002650737762451,100.0,10198,0.012173620983958244,371499,26.501441955566406,371600,3716,36,-29.523481690000004,0.007660336326807737,,
0.0003,-0.7431651949882507,,,0.01215742900967598,371899,26.187957763671875,372000,,,,0.007733571343123913,-28.3696853,100.0
,,100.0,10211,,,,372000,3720,36,-29.609216500000006,,,
0.0003,-0.14625228941440582,100.0,10216,0.01014968566596508,372299,26.16802406311035,372400,3724,36,-29.461303460000003,0.007764879614114761,,
0.0003,-0.07080018520355225,,,0.010795372538268566,372399,26.182640075683594,372500,,,,0.007670947816222906,-28.12712876,100.0
0.0003,0.6595907211303711,100.0,10228,0.009768906980752945,372699,26.168933868408203,372800,3728,36,-29.33262227,0.007607373408973217,,
0.0003,0.456558495759964,,,0.01546856202185154,372899,26.49257469177246,373000,,,,0.007598613854497671,-28.522586880000002,100.0
0.0003,-0.5411730408668518,100.0,10240,0.014087282121181488,373099,26.61696434020996,373200,3732,36,-29.459444710000007,0.007575239986181259,,
0.0003,-0.4879065752029419,,,0.010688601061701775,373399,26.449798583984375,373500,,,,0.007569368928670883,-28.04745296,100.0
0.0003,1.1254802942276,100.0,10253,0.01297528576105833,373499,26.39664077758789,373600,3736,36,-29.456643430000003,0.007609535474330187,,
0.0003,0.3634873032569885,,,0.01142316684126854,373899,26.137588500976562,374000,,,,0.0076272012665867805,-28.192590260000003,100.0
,,100.0,10265,,,,374000,3740,36,-29.688211109999997,,,
0.0003,0.13137125968933105,100.0,10270,0.014315592125058174,374299,26.904014587402344,374400,3744,36,-29.97431936,0.007598932832479477,,
0.0003,-0.3382449746131897,,,0.010339619591832161,374399,26.78520965576172,374500,,,,0.007609289139509201,-28.0722396,100.0
0.0003,0.18687374889850616,100.0,10282,0.008142521604895592,374699,26.270788192749023,374800,3748,36,-29.994865320000002,0.007557781413197517,,
0.0003,-0.5835111141204834,,,0.00902586244046688,374899,26.22570037841797,375000,,,,0.007571022491902113,-28.17821304,100.0
0.0003,-0.6592289209365845,100.0,10295,0.01600116491317749,375099,26.693431854248047,375200,3752,36,-29.976541240000003,0.007650403771549463,,
0.0003,-2.106971263885498,,,0.010829027742147446,375399,26.435909271240234,375500,,,,0.0075851185247302055,-28.00045442,100.0
0.0003,-0.2073841094970703,100.0,10308,0.008756019175052643,375499,26.082536697387695,375600,3756,36,-29.72607135,0.007531572598963976,,
0.0003,0.3566785156726837,,,0.01610826700925827,375899,26.62647247314453,376000,,,,0.007635905873030424,-28.567018239999996,100.0
,,100.0,10320,,,,376000,3760,36,-29.688012149999995,,,
0.0003,-0.051432281732559204,100.0,10325,0.017273634672164917,376299,26.89544677734375,376400,3764,36,-29.81379513,0.007772607263177633,,
0.0003,0.054173924028873444,,,0.00985107384622097,376399,26.19973373413086,376500,,,,0.00776403583586216,-27.89259624,100.0
0.0003,-1.5160136222839355,100.0,10337,0.01321045309305191,376699,26.481380462646484,376800,3768,36,-29.618401299999995,0.007805026601999998,,
0.0003,0.7446465492248535,,,0.0113658607006073,376899,26.647384643554688,377000,,,,0.0077561503276228905,-28.064616579999996,100.0
0.0003,-0.09401699900627136,100.0,10350,0.016503944993019104,377099,26.118568420410156,377200,3772,36,-29.720564920000005,0.007739934604614973,,
0.0003,0.4034474492073059,,,0.011355012655258179,377399,26.122730255126953,377500,,,,0.0075399563647806644,-27.807049279999998,100.0
0.0003,-0.16837912797927856,100.0,10362,0.008247421123087406,377499,25.832468032836914,377600,3776,36,-29.62542823,0.00763265835121274,,
0.0003,1.0667732954025269,,,0.015789013355970383,377899,26.47907829284668,378000,,,,0.007617002818733454,-28.345508179999996,100.0
,,100.0,10375,,,,378000,3780,36,-29.47460291,,,
0.0003,-0.022609859704971313,100.0,10380,0.009693220257759094,378299,25.75707244873047,378400,3784,36,-29.646299839999998,0.007536879274994135,,
0.0003,0.8504265546798706,,,0.011389217339456081,378399,26.575252532958984,378500,,,,0.007497614715248346,-28.6026001,100.0
0.0003,-0.4844071567058563,100.0,10392,0.011231323704123497,378699,26.110157012939453,378800,3788,36,-29.843519860000004,0.007773700635880232,,
0.0003,0.05448122322559357,,,0.010544514283537865,378899,26.611980438232422,379000,,,,0.0076905712485313416,-28.340966,100.0
0.0003,0.7312754392623901,100.0,10405,0.012979334220290184,379099,27.13613510131836,379200,3792,36,-29.752244739999995,0.007666625548154116,,
0.0003,0.30208179354667664,,,0.010513415560126305,379399,26.40867042541504,379500,,,,0.007704196032136679,-27.768970399999997,100.0
0.0003,0.026641160249710083,100.0,10417,0.012389185838401318,379499,26.29425621032715,379600,3796,36,-29.923245150000003,0.007808172609657049,,
0.0003,-0.11609465628862381,,,0.01288729626685381,379899,27.22629165649414,380000,,,,0.00783917773514986,-28.151389399999992,100.0
,,100.0,10430,,,,380000,3800,36,-29.809712449999996,,,
0.0003,-0.14871253073215485,100.0,10435,0.0178193598985672,380299,26.84128761291504,380400,3804,36,-29.844692069999997,0.007766849361360073,,
0.0003,-0.6903420686721802,,,0.009502870962023735,380399,26.38056182861328,380500,,,,0.007714636158198118,-28.11306606,100.0
0.0003,0.745740532875061,100.0,10447,0.019288040697574615,380699,26.814332962036133,380800,3808,36,-29.847468980000002,0.007768094073981047,,
0.0003,-0.6287407875061035,,,0.007297747768461704,380899,26.22402000427246,381000,,,,0.007869435474276543,-28.403727120000003,100.0
0.0003,-1.6587294340133667,100.0,10460,0.016315657645463943,381099,26.30223274230957,381200,3812,36,-29.905046510000002,0.007829457521438599,,
0.0003,0.08091457188129425,,,0.009362298995256424,381399,25.97555923461914,381500,,,,0.007748997304588556,-28.137554779999995,100.0
0.0003,0.21920476853847504,100.0,10472,0.01147774513810873,381499,26.177366256713867,381600,3816,36,-30.096669430000006,0.0077967653051018715,,
0.0003,-0.972764253616333,,,0.009488576091825962,381899,26.07162857055664,382000,,,,0.007862540893256664,-28.187143940000002,100.0
,,100.0,10485,,,,382000,3820,36,-30.186207890000006,,,
0.0003,-0.7748241424560547,100.0,10490,0.01500748097896576,382299,26.71735382080078,382400,3824,36,-30.137852849999994,0.007880358956754208,,
0.0003,0.5121958255767822,,,0.015426111407577991,382399,26.329206466674805,382500,,,,0.007808786816895008,-27.877873160000004,100.0
0.0003,-0.14460250735282898,100.0,10502,0.010859910398721695,382699,26.62689208984375,382800,3828,36,-30.05259063,0.007898499257862568,,
0.0003,-0.5170485973358154,,,0.010810128413140774,382899,26.09522819519043,383000,,,,0.007857800461351871,-28.007031620000003,100.0
0.0003,-0.9632349014282227,100.0,10515,0.009888855740427971,383099,26.61406898498535,383200,3832,36,-30.020769189999996,0.007842643186450005,,
0.0003,-0.08786660432815552,,,0.011851543560624123,383399,26.26158905029297,383500,,,,0.00778019055724144,-27.963281,100.0
0.0003,-0.689824104309082,100.0,10527,0.014163014478981495,383499,26.48919105529785,383600,3836,36,-30.06700816,0.0077750831842422485,,
0.0003,-1.382198452949524,,,0.008659414947032928,383899,25.986133575439453,384000,,,,0.0077157034538686275,-28.00682426,100.0
,,100.0,10540,,,,384000,3840,36,-29.824892289999994,,,
0.0003,0.5298336744308472,100.0,10545,0.015377696603536606,384299,25.804067611694336,384400,3844,36,-29.631389849999994,0.007623438257724047,,
0.0003,-0.14594048261642456,,,0.01022530160844326,384399,25.674699783325195,384500,,,,0.007562907878309488,-28.160511999999997,100.0
0.0003,-0.37533658742904663,100.0,10557,0.008121895603835583,384699,26.29572105407715,384800,3848,36,-29.49311218999999,0.007770846597850323,,
0.0003,0.6383886337280273,,,0.006888700183480978,384899,25.726810455322266,385000,,,,0.007665163371711969,-28.13694582,100.0
0.0003,0.02508518099784851,100.0,10570,0.010176045820116997,385099,26.087890625,385200,3852,36,-29.668604889999997,0.00777618819847703,,
0.0003,-1.1458524465560913,,,0.008286949247121811,385399,25.73918342590332,385500,,,,0.007772529497742653,-28.152023700000004,100.0
0.0003,-1.0486581325531006,100.0,10582,0.009477013722062111,385499,25.97601890563965,385600,3856,36,-29.774305479999995,0.007771614007651806,,
0.0003,-0.35616058111190796,,,0.008480530232191086,385899,25.977134704589844,386000,,,,0.007811136078089476,-27.968642499999998,100.0
,,100.0,10594,,,,386000,3860,36,-29.803388139999996,,,
0.0003,0.14277318120002747,100.0,10599,0.013467170298099518,386299,26.069568634033203,386400,3864,36,-29.959339400000005,0.0077242618426680565,,
0.0003,-0.008553683757781982,,,0.010283809155225754,386399,25.996784210205078,386500,,,,0.007767338305711746,-28.308807580000003,100.0
0.0003,0.11691746115684509,100.0,10612,0.009115101769566536,386699,25.83700180053711,386800,3868,36,-30.134410500000005,0.00764980586245656,,
0.0003,0.7327169179916382,,,0.007567422930151224,386899,25.570180892944336,387000,,,,0.007847349159419537,-28.423494739999995,100.0
0.0003,-0.634884774684906,100.0,10624,0.017070047557353973,387099,26.67738151550293,387200,3872,36,-30.23055447,0.007749658543616533,,
0.0003,0.3733099699020386,,,0.009970537386834621,387399,25.936220169067383,387500,,,,0.0077400049194693565,-28.427560800000002,100.0
0.0003,0.9917963743209839,100.0,10636,0.010323526337742805,387499,25.85416030883789,387600,3876,36,-30.22018989,0.007743249647319317,,
0.0003,-0.20654210448265076,,,0.009941629134118557,387899,26.722293853759766,388000,,,,0.007848457433283329,-28.17167498,100.0
,,100.0,10649,,,,388000,3880,36,-30.351772290000003,,,
0.0003,0.08664071559906006,100.0,10654,0.00789132621139288,388299,25.805805206298828,388400,3884,36,-30.19946074,0.0077029140666127205,,
0.0003,-0.041203320026397705,,,0.0092888493090868,388399,26.780115127563477,388500,,,,0.0077605159021914005,-28.23938168,100.0
0.0003,1.276328444480896,100.0,10666,0.010359801352024078,388699,25.809093475341797,388800,3888,36,-29.931880279999994,0.007819823920726776,,
0.0003,0.1362490952014923,,,0.009179752320051193,388899,25.91388702392578,389000,,,,0.007803114131093025,-27.9868829,100.0
0.0003,-0.13916754722595215,100.0,10679,0.010709112510085106,389099,26.170795440673828,389200,3892,36,-29.907745209999995,0.007795422803610563,,
0.0003,-0.3516588807106018,,,0.008020499721169472,389399,25.929410934448242,389500,,,,0.007757196668535471,-28.368665720000003,100.0
0.0003,-0.26058265566825867,100.0,10691,0.010149441659450531,389499,25.960098266601562,389600,3896,36,-29.83731096,0.007824240252375603,,
0.0003,1.0842679738998413,,,0.013321677222847939,389899,26.529539108276367,390000,,,,0.00780993327498436,-28.248751660000003,100.0
,,100.0,10704,,,,390000,3900,36,-30.009480730000003,,,
0.0003,-1.3867584466934204,100.0,10709,0.009637581184506416,390299,26.29193878173828,390400,3904,36,-29.91758445,0.0077205318957567215,,
