time/time_elapsed,train/n_updates,train/ent_coef,train/learning_rate,rollout/ep_rew_mean,time/total_timesteps,train/critic_loss,rollout/ep_len_mean,time/episodes,train/actor_loss,time/fps,train/ent_coef_loss,eval/mean_ep_length,eval/mean_reward
,969399,0.0074668992310762405,0.0003,,969500,0.014856331050395966,,,20.22940444946289,,-1.1699527502059937,100.0,-21.27948264
26527,969499,0.007358251605182886,0.0003,-22.72393885,969600,0.019836045801639557,100.0,9696,20.730819702148438,36,-0.08526907116174698,,
,969899,0.007463087327778339,0.0003,,970000,0.016518723219633102,,,20.49478530883789,,0.5474721789360046,100.0,-21.03041584
26539,,,,-22.83503793,970000,,100.0,9700,,36,,,
26543,970299,0.0075653172098100185,0.0003,-22.852457559999998,970400,0.024281296879053116,100.0,9704,20.292205810546875,36,1.0032811164855957,,
,970399,0.0074245319701731205,0.0003,,970500,0.01676027476787567,,,20.705413818359375,,-1.6528606414794922,100.0,-20.977586940000002
26556,970699,0.0071770912036299706,0.0003,-22.838008569999996,970800,0.013333374634385109,100.0,9708,19.868724822998047,36,-0.9628759622573853,,
,970899,0.007185607682913542,0.0003,,971000,0.01468261145055294,,,20.19964027404785,,0.06412439793348312,100.0,-20.886829979999998
26568,971099,0.00744995241984725,0.0003,-22.848308859999996,971200,0.014795868657529354,100.0,9712,19.69133758544922,36,0.8575392365455627,,
,971399,0.007393890526145697,0.0003,,971500,0.018560389056801796,,,20.288875579833984,,0.3393070101737976,100.0,-20.860602680000003
26581,971499,0.007378981914371252,0.0003,-22.838913600000005,971600,0.016855834051966667,100.0,9716,21.045455932617188,36,-0.345888614654541,,
,971899,0.0073870401829481125,0.0003,,972000,0.017706995829939842,,,20.009395599365234,,0.8133214712142944,100.0,-20.79966876
26594,,,,-22.892487029999998,972000,,100.0,9720,,36,,,
26598,972299,0.007405778393149376,0.0003,-22.875797310000003,972400,0.019613120704889297,100.0,9724,20.331130981445312,36,0.30165019631385803,,
,972399,0.007390306331217289,0.0003,,972500,0.11870844662189484,,,20.5419921875,,-1.8164325952529907,100.0,-21.206556680000002
26611,972699,0.007307944819331169,0.0003,-22.86425224,972800,0.017197828739881516,100.0,9728,20.385099411010742,36,0.7896094918251038,,
,972899,0.007464396767318249,0.0003,,973000,0.012522649951279163,,,20.123088836669922,,-1.7157480716705322,100.0,-20.873942980000002
26624,973099,0.007562229875475168,0.0003,-22.838204329999993,973200,0.012416575103998184,100.0,9732,20.169328689575195,36,-0.9230239987373352,,
,973399,0.007215063087642193,0.0003,,973500,0.01761949062347412,,,20.24429702758789,,-0.46515828371047974,100.0,-20.854192979999997
26636,973499,0.007127184420824051,0.0003,-22.97230287,973600,0.015531105920672417,100.0,9736,20.440942764282227,36,1.1930887699127197,,
,973899,0.007074248977005482,0.0003,,974000,0.0212889201939106,,,20.762571334838867,,0.026773452758789062,100.0,-20.6443026
26649,,,,-22.978139929999994,974000,,100.0,9740,,36,,,
26654,974299,0.0074563357047736645,0.0003,-23.02016388,974400,0.02495270036160946,100.0,9744,20.590444564819336,36,0.4387071132659912,,
,974399,0.007429221179336309,0.0003,,974500,0.02891659177839756,,,20.351032257080078,,0.8499109745025635,100.0,-20.94640968
26666,974699,0.007254037540405989,0.0003,-22.992851679999998,974800,0.042384304106235504,100.0,9748,20.019161224365234,36,0.939824640750885,,
,974899,0.007168359588831663,0.0003,,975000,0.03517555072903633,,,20.44795036315918,,-0.43436330556869507,100.0,-20.776547020000002
26679,975099,0.007218094542622566,0.0003,-23.002196650000002,975200,0.012405299581587315,100.0,9752,20.11162757873535,36,-1.216949462890625,,
,975399,0.007300627417862415,0.0003,,975500,0.035329416394233704,,,20.353527069091797,,2.3231358528137207,100.0,-20.83357584
26692,975499,0.0074369334615767,0.0003,-22.998575930000005,975600,0.01106339879333973,100.0,9756,19.99349594116211,36,0.9087034463882446,,
,975899,0.007612929213792086,0.0003,,976000,0.015318527817726135,,,19.7958984375,,-0.4672277569770813,100.0,-20.90709036
26704,,,,-22.946205489999997,976000,,100.0,9760,,36,,,
26709,976299,0.007369052153080702,0.0003,-22.925442920000002,976400,0.01570221781730652,100.0,9764,19.80136489868164,36,-0.3420690894126892,,
,976399,0.007347038947045803,0.0003,,976500,0.020451361313462257,,,20.117536544799805,,0.5293474197387695,100.0,-20.91111704
26721,976699,0.007296475116163492,0.0003,-22.95080312,976800,0.022283131256699562,100.0,9768,20.267715454101562,36,-1.113544225692749,,
,976899,0.0071854121051728725,0.0003,,977000,0.020549634471535683,,,19.90176773071289,,0.17541319131851196,100.0,-21.356765159999995
26734,977099,0.007230502553284168,0.0003,-23.06621368,977200,0.025616450235247612,100.0,9772,20.085079193115234,36,0.22323884069919586,,
,977399,0.007138476241379976,0.0003,,977500,0.017715102061629295,,,19.969629287719727,,0.2317170798778534,100.0,-24.663144840000005
26746,977499,0.0070664845407009125,0.0003,-22.99859676,977600,0.021385401487350464,100.0,9776,20.21260643005371,36,-1.1090575456619263,,
,977899,0.007256774231791496,0.0003,,978000,0.016844328492879868,,,20.211284637451172,,1.3179913759231567,100.0,-20.864067719999998
26759,,,,-23.017377980000003,978000,,100.0,9780,,36,,,
26763,978299,0.0071854740381240845,0.0003,-23.152206999999997,978400,0.02436181902885437,100.0,9784,20.321321487426758,36,-1.2724394798278809,,
,978399,0.007182802073657513,0.0003,,978500,0.027969490736722946,,,20.074542999267578,,0.6795089840888977,100.0,-21.77985424
26776,978699,0.007146514020860195,0.0003,-23.18049599,978800,0.026335129514336586,100.0,9788,20.23963165283203,36,-0.8145319223403931,,
,978899,0.007228448521345854,0.0003,,979000,0.01581539958715439,,,19.450244903564453,,1.52904212474823,100.0,-20.81121892
26789,979099,0.007364390417933464,0.0003,-23.20968696,979200,0.021610623225569725,100.0,9792,19.765958786010742,36,0.5876202583312988,,
,979399,0.0075026461854577065,0.0003,,979500,0.019972926005721092,,,20.246578216552734,,1.1228435039520264,100.0,-20.62705266
26801,979499,0.0075080543756484985,0.0003,-23.180163949999997,979600,0.02203979343175888,100.0,9796,20.525876998901367,36,-0.028780639171600342,,
,979899,0.007246245164424181,0.0003,,980000,0.017597824335098267,,,20.627216339111328,,-0.45028650760650635,100.0,-20.784005980000003
26813,,,,-23.086430730000004,980000,,100.0,9800,,36,,,
26818,980299,0.007073254324495792,0.0003,-23.099712210000007,980400,0.012608823366463184,100.0,9804,20.65601348876953,36,-0.48819640278816223,,
,980399,0.007000212091952562,0.0003,,980500,0.023178504779934883,,,20.19692611694336,,0.33859384059906006,100.0,-20.922837419999997
26831,980699,0.006923224311321974,0.0003,-23.076451749999997,980800,0.017224961891770363,100.0,9808,19.86780548095703,36,0.13425570726394653,,
,980899,0.007091267500072718,0.0003,,981000,0.016727175563573837,,,20.183277130126953,,0.019778668880462646,100.0,-21.053542500000002
26844,981099,0.007396595552563667,0.0003,-22.99841954,981200,0.01940438710153103,100.0,9812,20.29290771484375,36,-0.43058064579963684,,
,981399,0.006847273092716932,0.0003,,981500,0.009057402610778809,,,20.147254943847656,,-0.4491741955280304,100.0,-21.1809967
26856,981499,0.006854207720607519,0.0003,-23.052009439999996,981600,0.017690114676952362,100.0,9816,20.44768524169922,36,0.010928958654403687,,
,981899,0.007013903930783272,0.0003,,982000,0.011902296915650368,,,20.217933654785156,,0.039387524127960205,100.0,-21.05491948
26869,,,,-23.03170895,982000,,100.0,9820,,36,,,
26873,982299,0.00696544349193573,0.0003,-23.07442279,982400,0.015304328873753548,100.0,9824,20.417213439941406,36,-0.12252682447433472,,
,982399,0.007006747182458639,0.0003,,982500,0.02686324715614319,,,20.29145622253418,,0.5409806966781616,100.0,-21.36105282
26886,982699,0.007220796775072813,0.0003,-23.06157451,982800,0.027695395052433014,100.0,9828,20.299488067626953,36,-1.2885301113128662,,
,982899,0.007140362169593573,0.0003,,983000,0.014836844056844711,,,20.58971405029297,,-0.9745771884918213,100.0,-21.201130999999997
26899,983099,0.007190512493252754,0.0003,-23.09232749,983200,0.02305961214005947,100.0,9832,20.292341232299805,36,-1.5003266334533691,,
,983399,0.007189761381596327,0.0003,,983500,0.02086634933948517,,,20.16775131225586,,-1.1708769798278809,100.0,-21.060174160000006
26912,983499,0.00719699589535594,0.0003,-23.03127912,983600,0.01796634867787361,100.0,9836,19.956729888916016,36,1.6414527893066406,,
,983899,0.00700080581009388,0.0003,,984000,0.013406073674559593,,,20.31244659423828,,0.36197927594184875,100.0,-21.29935642
26924,,,,-22.987214619999996,984000,,100.0,9840,,36,,,
26929,984299,0.007090861909091473,0.0003,-22.987026739999997,984400,0.017153721302747726,100.0,9844,20.159530639648438,36,-0.3839338421821594,,
,984399,0.0070528448559343815,0.0003,,984500,0.009137330576777458,,,19.89499282836914,,-0.5869691371917725,100.0,-20.95318052
26941,984699,0.007124530617147684,0.0003,-23.00241953,984800,0.015744801610708237,100.0,9848,20.718379974365234,36,1.528141736984253,,
,984899,0.007108865771442652,0.0003,,985000,0.031783390790224075,,,20.750322341918945,,0.6762046813964844,100.0,-20.9955619
26954,985099,0.0070245880633592606,0.0003,-23.068918109999995,985200,0.016328712925314903,100.0,9852,20.43587875366211,36,0.24408112466335297,,
,985399,0.006939479149878025,0.0003,,985500,0.015827972441911697,,,19.985454559326172,,-0.23185043036937714,100.0,-21.865976959999998
26967,985499,0.006925152149051428,0.0003,-23.084218489999994,985600,0.028304198756814003,100.0,9856,20.3604736328125,36,0.14114633202552795,,
,985899,0.007055293302983046,0.0003,,986000,0.015087894164025784,,,19.979442596435547,,0.8638570308685303,100.0,-21.1366632
26980,,,,-23.090165109999997,986000,,100.0,9860,,36,,,
26984,986299,0.0074078687466681,0.0003,-23.10800842,986400,0.013088399544358253,100.0,9864,20.110584259033203,36,0.393561452627182,,
,986399,0.00740733603015542,0.0003,,986500,0.014587020501494408,,,20.258804321289062,,-0.6982311010360718,100.0,-21.00533384
26997,986699,0.007662572432309389,0.0003,-23.132809329999997,986800,0.021814629435539246,100.0,9868,20.407466888427734,36,0.6196874380111694,,
,986899,0.007632662542164326,0.0003,,987000,0.00992998294532299,,,20.116661071777344,,-1.240987777709961,100.0,-20.969542320000002
27009,987099,0.007380287628620863,0.0003,-23.058591999999997,987200,0.010701097548007965,100.0,9872,19.66361427307129,36,-0.14829511940479279,,
,987399,0.007105985190719366,0.0003,,987500,0.016566693782806396,,,20.513710021972656,,1.3350261449813843,100.0,-20.900985040000002
27022,987499,0.007262689992785454,0.0003,-23.066659960000006,987600,0.020649384707212448,100.0,9876,20.573760986328125,36,-0.025458544492721558,,
,987899,0.0072558848187327385,0.0003,,988000,0.02517642453312874,,,20.102384567260742,,0.9923588037490845,100.0,-22.638682959999997
27035,,,,-23.05942566,988000,,100.0,9880,,36,,,
27039,988299,0.007102540228515863,0.0003,-22.966169649999998,988400,0.018344707787036896,100.0,9884,19.999343872070312,36,-1.0228806734085083,,
,988399,0.007218524813652039,0.0003,,988500,0.010960262268781662,,,20.00811004638672,,1.317746639251709,100.0,-20.862655439999997
27052,988699,0.007635538000613451,0.0003,-22.965644020000003,988800,0.014454716816544533,100.0,9888,20.384334564208984,36,-0.9798098206520081,,
,988899,0.0073659080080688,0.0003,,989000,0.01340790931135416,,,19.946334838867188,,-1.67056143283844,100.0,-21.226056619999998
27064,989099,0.007103609852492809,0.0003,-22.93368678,989200,0.01889512501657009,100.0,9892,19.77485466003418,36,-0.6780269742012024,,
,989399,0.007111520506441593,0.0003,,989500,0.013888495042920113,,,19.92226791381836,,-0.2559970021247864,100.0,-21.31094148
27077,989499,0.007151378318667412,0.0003,-22.973234239999996,989600,0.016445687040686607,100.0,9896,20.230506896972656,36,0.2109362781047821,,
,989899,0.007314199116080999,0.0003,,990000,0.011978617869317532,,,19.909656524658203,,0.12661026418209076,100.0,-20.93899094
27090,,,,-22.994056779999998,990000,,100.0,9900,,36,,,
27094,990299,0.007191860117018223,0.0003,-22.98120819999999,990400,0.02171051874756813,100.0,9904,20.465530395507812,36,0.04121601581573486,,
,990399,0.007209188770502806,0.0003,,990500,0.032916098833084106,,,20.24261474609375,,-0.14512553811073303,100.0,-20.953266759999998
27107,990699,0.007127874065190554,0.0003,-23.009702309999998,990800,0.016998935490846634,100.0,9908,20.22223663330078,36,0.17663240432739258,,
,990899,0.007281050551682711,0.0003,,991000,0.021439749747514725,,,19.993762969970703,,0.9211572408676147,100.0,-20.789301180000002
27119,991099,0.007151286117732525,0.0003,-23.0830323,991200,0.04359728842973709,100.0,9912,20.264617919921875,36,0.7599457502365112,,
,991399,0.007254559546709061,0.0003,,991500,0.021000146865844727,,,20.376319885253906,,-0.09952403604984283,100.0,-21.20983224
27132,991499,0.007236435543745756,0.0003,-23.149178189999994,991600,0.030604902654886246,100.0,9916,19.937841415405273,36,0.1476954221725464,,
,991899,0.007931382395327091,0.0003,,992000,0.03847163915634155,,,20.088777542114258,,-0.276134729385376,100.0,-21.267805139999997
27144,,,,-23.230944739999995,992000,,100.0,9920,,36,,,
27149,992299,0.007571109104901552,0.0003,-23.251394310000006,992400,0.035339634865522385,100.0,9924,20.095088958740234,36,0.35006070137023926,,
,992399,0.007634103298187256,0.0003,,992500,0.01756436377763748,,,19.634384155273438,,-0.434212863445282,100.0,-28.811778160000003
27162,992699,0.007535833865404129,0.0003,-23.252736540000004,992800,0.055216919630765915,100.0,9928,21.100099563598633,36,1.097154140472412,,
,992899,0.007523507811129093,0.0003,,993000,0.03785000741481781,,,20.247220993041992,,-1.0919448137283325,100.0,-30.535785699999998
27174,993099,0.007277794647961855,0.0003,-23.230341439999997,993200,0.033899880945682526,100.0,9932,19.863359451293945,36,-1.0951201915740967,,
,993399,0.007267727516591549,0.0003,,993500,0.060851890593767166,,,19.805477142333984,,-0.2114335596561432,100.0,-55.69791814
27187,993499,0.007269294001162052,0.0003,-23.358043470000002,993600,0.030202608555555344,100.0,9936,19.76123809814453,36,0.5654421448707581,,
,993899,0.008481096476316452,0.0003,,994000,0.06104554235935211,,,19.712299346923828,,17.976125717163086,100.0,-133.50475176
27199,,,,-26.76938581,994000,,100.0,9940,,36,,,
27204,994299,0.010524549521505833,0.0003,-30.742663839999995,994400,0.06153402104973793,100.0,9944,17.679115295410156,36,1.5139886140823364,,
,994399,0.01068754494190216,0.0003,,994500,0.0680997222661972,,,17.813331604003906,,4.39153528213501,100.0,-83.30812067999999
27216,994699,0.010969504714012146,0.0003,-33.645281960000005,994800,0.0758160650730133,100.0,9948,16.72393798828125,36,-0.4519410729408264,,
,994899,0.010885265655815601,0.0003,,995000,0.06274597346782684,,,16.114789962768555,,0.42026975750923157,100.0,-62.15211742
27229,995099,0.010916020721197128,0.0003,-35.28326774000001,995200,0.08186346292495728,100.0,9952,16.33004379272461,36,1.327871322631836,,
,995399,0.010636049322783947,0.0003,,995500,0.04951182380318642,,,15.314630508422852,,-1.101581335067749,100.0,-56.436628680000005
27242,995499,0.01061763521283865,0.0003,-36.151349149999994,995600,0.058968435972929,100.0,9956,16.023147583007812,36,-0.41442781686782837,,
,995899,0.010748202912509441,0.0003,,996000,0.054975807666778564,,,15.482624053955078,,-0.0831451416015625,100.0,-43.95085983999999
27254,,,,-37.0821883,996000,,100.0,9960,,36,,,
27259,996299,0.01071776170283556,0.0003,-38.0726275,996400,0.04067840054631233,100.0,9964,15.220063209533691,36,-2.2780842781066895,,
,996399,0.010523687116801739,0.0003,,996500,0.07625260949134827,,,15.010339736938477,,-0.8952593207359314,100.0,-43.747472619999996
27271,996699,0.010277483612298965,0.0003,-39.45668241,996800,0.05536985397338867,100.0,9968,13.872121810913086,36,0.7573592662811279,,
,996899,0.010523646138608456,0.0003,,997000,0.06175778806209564,,,15.264930725097656,,1.1250741481781006,100.0,-51.042088639999996
27284,997099,0.010577022098004818,0.0003,-40.31617715,997200,0.07643052190542221,100.0,9972,14.558599472045898,36,-0.6463500261306763,,
,997399,0.010428907349705696,0.0003,,997500,0.07602734118700027,,,14.531554222106934,,-0.5926785469055176,100.0,-39.438436319999994
27296,997499,0.010412673465907574,0.0003,-41.06012174000001,997600,0.07345949858427048,100.0,9976,13.675271034240723,36,1.1311343908309937,,
,997899,0.010219180025160313,0.0003,,998000,0.04350455105304718,,,14.172479629516602,,-0.9656279683113098,100.0,-42.25803548
27309,,,,-41.73191691,998000,,100.0,9980,,36,,,
27314,998299,0.010373695753514767,0.0003,-42.24474504999999,998400,0.05117063969373703,100.0,9984,13.086217880249023,36,-0.3129757046699524,,
,998399,0.010300478897988796,0.0003,,998500,0.04939550906419754,,,13.232156753540039,,0.5892571210861206,100.0,-40.99042938
27326,998699,0.00991063192486763,0.0003,-42.93830456,998800,0.05380132049322128,100.0,9988,13.333758354187012,36,-2.2372305393218994,,
,998899,0.009930220432579517,0.0003,,999000,0.07996900379657745,,,12.762214660644531,,-1.1344552040100098,100.0,-36.65853094
27339,999099,0.009915968403220177,0.0003,-43.80899501000001,999200,0.059110283851623535,100.0,9992,13.558182716369629,36,0.6538664102554321,,
,999399,0.009336700662970543,0.0003,,999500,0.050973080098629,,,12.788288116455078,,-0.40921008586883545,100.0,-36.0480127
27351,999499,0.009260177612304688,0.0003,-44.43200250000001,999600,0.06353537738323212,100.0,9996,13.47957992553711,36,0.0007715225219726562,,
,999899,0.009113777428865433,0.0003,,1000000,0.05784016102552414,,,12.543367385864258,,0.5926846265792847,100.0,-30.8434467
27364,,,,-45.14014533999999,1000000,,100.0,10000,,36,,,
27368,1000299,0.008542325347661972,0.0003,-46.37965144999999,1000400,0.03645104169845581,100.0,10004,13.505905151367188,36,-0.7872005701065063,,
,1000399,0.0084789814427495,0.0003,,1000500,0.06502120196819305,,,13.712031364440918,,-0.09097087383270264,100.0,-29.609596080000003
27381,1000699,0.008003422059118748,0.0003,-46.87991622999999,1000800,0.042288631200790405,100.0,10008,13.091090202331543,36,-0.4728817343711853,,
,1000899,0.00800760556012392,0.0003,,1001000,0.06434248387813568,,,13.30673599243164,,0.15134918689727783,100.0,-29.4582525
27394,1001099,0.008065251633524895,0.0003,-47.01286439,1001200,0.03400867432355881,100.0,10012,13.1162109375,36,1.5465586185455322,,
,1001399,0.00814521498978138,0.0003,,1001500,0.04633168876171112,,,12.71483039855957,,-0.7029094696044922,100.0,-24.3771851
27407,1001499,0.00815561879426241,0.0003,-46.99664759999999,1001600,0.044024758040905,100.0,10016,12.676596641540527,36,0.24795901775360107,,
,1001899,0.008333317004144192,0.0003,,1002000,0.09810453653335571,,,13.124061584472656,,1.1799094676971436,100.0,-23.60493448
27419,,,,-47.05072659,1002000,,100.0,10020,,36,,,
27424,1002299,0.007784439250826836,0.0003,-47.28154156000001,1002400,0.0570727102458477,100.0,10024,13.071124076843262,36,1.1002442836761475,,
,1002399,0.007658966816961765,0.0003,,1002500,0.03097836673259735,,,13.158418655395508,,-0.2536982595920563,100.0,-24.811787560000003
27436,1002699,0.008136787451803684,0.0003,-47.481188419999995,1002800,0.0400017648935318,100.0,10028,13.017237663269043,36,0.31697484850883484,,
,1002899,0.008450710214674473,0.0003,,1003000,0.07730980962514877,,,13.294425964355469,,-0.02722930908203125,100.0,-23.81184714
27449,1003099,0.008251793682575226,0.0003,-47.687899820000005,1003200,0.04018685221672058,100.0,10032,13.109025001525879,36,1.0555508136749268,,
,1003399,0.008664501830935478,0.0003,,1003500,0.05294226482510567,,,12.523975372314453,,1.114894151687622,100.0,-23.244455500000004
27462,1003499,0.008744859136641026,0.0003,-47.681055900000004,1003600,0.05266426503658295,100.0,10036,12.601272583007812,36,-0.43845248222351074,,
,1003899,0.008117805235087872,0.0003,,1004000,0.036078594624996185,,,12.838741302490234,,-0.628846287727356,100.0,-22.949619400000003
27474,,,,-44.406735710000014,1004000,,100.0,10040,,36,,,
27479,1004299,0.008329304866492748,0.0003,-40.53233839000001,1004400,0.0290223378688097,100.0,10044,13.239248275756836,36,0.6962316036224365,,
,1004399,0.008318481035530567,0.0003,,1004500,0.029138661921024323,,,12.810261726379395,,-0.9623819589614868,100.0,-23.29539224
27491,1004699,0.008265963755548,0.0003,-37.82470296,1004800,0.0399818941950798,100.0,10048,13.275670051574707,36,0.4279124140739441,,
,1004899,0.00815619807690382,0.0003,,1005000,0.02822594903409481,,,12.511687278747559,,-1.4759770631790161,100.0,-23.16927396
27504,1005099,0.007865207269787788,0.0003,-36.290981880000004,1005200,0.02253590151667595,100.0,10052,12.998604774475098,36,0.9755356311798096,,
,1005399,0.007872940972447395,0.0003,,1005500,0.023119129240512848,,,12.744600296020508,,-0.6705554723739624,100.0,-23.507312740000003
27517,1005499,0.007716291584074497,0.0003,-35.51071316,1005600,0.04433056712150574,100.0,10056,13.163376808166504,36,0.4233618676662445,,
,1005899,0.007893607951700687,0.0003,,1006000,0.02146364003419876,,,13.186131477355957,,0.336102157831192,100.0,-23.48159428
27529,,,,-34.66511977000001,1006000,,100.0,10060,,36,,,
27534,1006299,0.00768527016043663,0.0003,-33.712314600000006,1006400,0.04474145919084549,100.0,10064,13.125969886779785,36,-0.6601192355155945,,
,1006399,0.007552798837423325,0.0003,,1006500,0.020281076431274414,,,13.405125617980957,,-0.17947116494178772,100.0,-23.101718660000003
27546,1006699,0.007767524104565382,0.0003,-32.349732689999996,1006800,0.027243074029684067,100.0,10068,12.902872085571289,36,-0.8737596869468689,,
,1006899,0.007557010278105736,0.0003,,1007000,0.03925635665655136,,,14.272309303283691,,0.02877628803253174,100.0,-22.48545002
27559,1007099,0.007587213069200516,0.0003,-31.565882570000003,1007200,0.025925951078534126,100.0,10072,13.076038360595703,36,-0.7919344902038574,,
,1007399,0.0075904191471636295,0.0003,,1007500,0.04859733581542969,,,14.163294792175293,,1.4541923999786377,100.0,-22.14568022
27572,1007499,0.007835974916815758,0.0003,-30.91722554,1007600,0.03706084564328194,100.0,10076,13.939971923828125,36,0.794935941696167,,
,1007899,0.007673259824514389,0.0003,,1008000,0.02941351756453514,,,12.96944808959961,,-1.4939260482788086,100.0,-22.433496619999996
27584,,,,-30.373020540000002,1008000,,100.0,10080,,36,,,
27589,1008299,0.007912702858448029,0.0003,-29.95111384000001,1008400,0.023911284282803535,100.0,10084,13.862399101257324,36,0.7539414763450623,,
,1008399,0.00789799727499485,0.0003,,1008500,0.02330348826944828,,,14.268239974975586,,-0.01693752408027649,100.0,-22.939216359999996
27601,1008699,0.007694661151617765,0.0003,-29.24824709,1008800,0.0350034236907959,100.0,10088,13.845760345458984,36,0.14712251722812653,,
,1008899,0.007656108122318983,0.0003,,1009000,0.025626445189118385,,,14.062154769897461,,0.6944429278373718,100.0,-22.47266452
27614,1009099,0.00738551514223218,0.0003,-28.47862101,1009200,0.02433571219444275,100.0,10092,14.231112480163574,36,0.20468339323997498,,
,1009399,0.007556109223514795,0.0003,,1009500,0.03313445299863815,,,13.998091697692871,,0.5106615424156189,100.0,-23.087466720000002
27626,1009499,0.007690039463341236,0.0003,-27.912789099999994,1009600,0.027026940137147903,100.0,10096,14.799102783203125,36,0.6605046987533569,,
,1009899,0.007480890955775976,0.0003,,1010000,0.02522273361682892,,,14.206311225891113,,-0.36507678031921387,100.0,-23.24537342
27639,,,,-27.361109369999998,1010000,,100.0,10100,,36,,,
27643,1010299,0.0075204805471003056,0.0003,-26.222296150000002,1010400,0.04323811084032059,100.0,10104,15.166656494140625,36,-0.5127124190330505,,
,1010399,0.007453118450939655,0.0003,,1010500,0.060578156262636185,,,14.819974899291992,,-0.10963878035545349,100.0,-22.888432580000003
27656,1010699,0.0074735283851623535,0.0003,-25.779039640000004,1010800,0.021573983132839203,100.0,10108,14.410041809082031,36,1.533914566040039,,
,1010899,0.007519594859331846,0.0003,,1011000,0.024694861844182014,,,14.474891662597656,,0.25118714570999146,100.0,-22.469792459999997
27669,1011099,0.007664932869374752,0.0003,-25.646798490000002,1011200,0.02441176399588585,100.0,10112,14.49095344543457,36,0.8616482019424438,,
,1011399,0.007371258921921253,0.0003,,1011500,0.0268575306981802,,,14.651205062866211,,1.3123643398284912,100.0,-21.87195138
27681,1011499,0.007465403992682695,0.0003,-25.644549859999998,1011600,0.04135723412036896,100.0,10116,14.877086639404297,36,-1.2820916175842285,,
,1011899,0.007211444433778524,0.0003,,1012000,0.024073410779237747,,,14.715255737304688,,0.0026860088109970093,100.0,-21.84595348
27694,,,,-25.575353019999998,1012000,,100.0,10120,,36,,,
27698,1012299,0.007410002872347832,0.0003,-25.321786330000005,1012400,0.026150034740567207,100.0,10124,15.325597763061523,36,0.2874706983566284,,
,1012399,0.007287490181624889,0.0003,,1012500,0.020094385370612144,,,14.408713340759277,,-1.5465755462646484,100.0,-21.650788539999997
27711,1012699,0.007434714585542679,0.0003,-25.104351730000005,1012800,0.03588108718395233,100.0,10128,15.16490364074707,36,0.13170874118804932,,
,1012899,0.0071924296207726,0.0003,,1013000,0.028689377009868622,,,15.603395462036133,,-0.8861737251281738,100.0,-21.658738619999998
27724,1013099,0.007277135271579027,0.0003,-24.93782091,1013200,0.04969274252653122,100.0,10132,15.20195198059082,36,-0.05572795867919922,,
,1013399,0.007389925420284271,0.0003,,1013500,0.016101717948913574,,,15.006620407104492,,0.1455303579568863,100.0,-22.141566640000004
27736,1013499,0.007478704676032066,0.0003,-24.81662022,1013600,0.031016726046800613,100.0,10136,14.772706031799316,36,-0.7775218486785889,,
,1013899,0.007148970849812031,0.0003,,1014000,0.023678220808506012,,,15.415510177612305,,-0.4925065338611603,100.0,-21.815989639999998
27749,,,,-24.816716040000003,1014000,,100.0,10140,,36,,,
27753,1014299,0.007032788824290037,0.0003,-24.754604800000006,1014400,0.033469900488853455,100.0,10144,15.166543960571289,36,0.18429264426231384,,
,1014399,0.007190673612058163,0.0003,,1014500,0.026410231366753578,,,15.430736541748047,,0.912265956401825,100.0,-21.716332059999996
27766,1014699,0.007075669709593058,0.0003,-24.64042435,1014800,0.042186636477708817,100.0,10148,15.3287935256958,36,0.46846258640289307,,
,1014899,0.007439714390784502,0.0003,,1015000,0.02850881963968277,,,15.631678581237793,,0.8595921397209167,100.0,-21.380514919999996
27778,1015099,0.007593275047838688,0.0003,-24.584007449999998,1015200,0.019756775349378586,100.0,10152,15.633051872253418,36,-1.1164770126342773,,
,1015399,0.007574843242764473,0.0003,,1015500,0.020903205499053,,,15.808216094970703,,-0.8451337218284607,100.0,-21.43572336
27791,1015499,0.007442524656653404,0.0003,-24.443497460000003,1015600,0.019842766225337982,100.0,10156,15.49014949798584,36,-1.3451417684555054,,
,1015899,0.007109231781214476,0.0003,,1016000,0.030941972509026527,,,15.6256103515625,,-1.8091862201690674,100.0,-21.529283699999997
27803,,,,-24.49189627,1016000,,100.0,10160,,36,,,
27808,1016299,0.007117895409464836,0.0003,-24.45482794,1016400,0.021517004817724228,100.0,10164,15.64130973815918,36,0.09364104270935059,,
,1016399,0.007294019218534231,0.0003,,1016500,0.02485516294836998,,,15.295955657958984,,-0.743056058883667,100.0,-22.91188306
27821,1016699,0.007057857234030962,0.0003,-24.372737089999998,1016800,0.02275202050805092,100.0,10168,15.586881637573242,36,-1.4441237449645996,,
,1016899,0.006992935668677092,0.0003,,1017000,0.030222687870264053,,,16.171398162841797,,1.3200697898864746,100.0,-21.68460716
27833,1017099,0.007163377944380045,0.0003,-24.3282676,1017200,0.021234039217233658,100.0,10172,15.981054306030273,36,-0.008055329322814941,,
,1017399,0.006953394040465355,0.0003,,1017500,0.03725675493478775,,,16.461910247802734,,-0.4598291516304016,100.0,-24.019908639999997
27846,1017499,0.006981390994042158,0.0003,-24.337631579999996,1017600,0.014714782126247883,100.0,10176,15.51600456237793,36,-0.18538008630275726,,
,1017899,0.007096283603459597,0.0003,,1018000,0.031602948904037476,,,16.4072265625,,0.9349973201751709,100.0,-22.30719996
27858,,,,-24.2680682,1018000,,100.0,10180,,36,,,
