time/time_elapsed,train/n_updates,train/ent_coef,train/learning_rate,rollout/ep_rew_mean,time/total_timesteps,train/critic_loss,rollout/ep_len_mean,time/episodes,train/actor_loss,time/fps,train/ent_coef_loss,eval/mean_ep_length,eval/mean_reward
,1277899,0.007471493445336819,0.0003,,1278000,0.00486974511295557,,,17.928333282470703,,-0.5776420831680298,100.0,-20.2998601
35122,,,,-22.28347848,1278000,,100.0,12780,,36,,,
35127,1278299,0.007691201753914356,0.0003,-22.354832250000005,1278400,0.006139968056231737,100.0,12784,17.995220184326172,36,-0.5327239036560059,,
,1278399,0.007424613926559687,0.0003,,1278500,0.0051205819472670555,,,18.113168716430664,,-0.5417673587799072,100.0,-20.102987380000002
35140,1278699,0.00754111772403121,0.0003,-22.36765476,1278800,0.002604452194646001,100.0,12788,17.92044448852539,36,0.33642148971557617,,
,1278899,0.007466842420399189,0.0003,,1279000,0.005008047446608543,,,18.003992080688477,,-1.1048040390014648,100.0,-23.92538936
35152,1279099,0.007542440667748451,0.0003,-22.35933834,1279200,0.004387563094496727,100.0,12792,17.962799072265625,36,-0.32079097628593445,,
,1279399,0.007444583345204592,0.0003,,1279500,0.0030149249359965324,,,17.957420349121094,,0.7129231691360474,100.0,-25.66161344
35165,1279499,0.007518662139773369,0.0003,-22.41270065,1279600,0.0038810251280665398,100.0,12796,18.401905059814453,36,0.2746097147464752,,
,1279899,0.007550893817096949,0.0003,,1280000,0.0022942714858800173,,,17.945451736450195,,-0.2301102578639984,100.0,-30.21774726
35177,,,,-22.48046224,1280000,,100.0,12800,,36,,,
35183,1280299,0.007451754063367844,0.0003,-23.569649329999997,1280400,0.0029833822045475245,100.0,12804,17.905506134033203,36,-0.07727991044521332,,
,1280399,0.007472341880202293,0.0003,,1280500,0.008571682497859001,,,18.104074478149414,,0.026242971420288086,100.0,-42.03701338
35195,1280699,0.007958454079926014,0.0003,-24.067582070000004,1280800,0.007345451042056084,100.0,12808,17.91893768310547,36,0.7927783727645874,,
,1280899,0.007757341023534536,0.0003,,1281000,0.005330832675099373,,,17.9450740814209,,-1.8299481868743896,100.0,-66.01399602000001
35208,1281099,0.007651491090655327,0.0003,-26.45886554,1281200,0.03925125673413277,100.0,12812,18.068038940429688,36,0.31688711047172546,,
,1281399,0.007881670258939266,0.0003,,1281500,0.00795753300189972,,,17.929378509521484,,-0.2601473331451416,100.0,-96.8734719
35220,1281499,0.007962535135447979,0.0003,-28.21568428,1281600,0.012563936412334442,100.0,12816,17.952083587646484,36,0.5388069152832031,,
,1281899,0.007974185049533844,0.0003,,1282000,0.010569415986537933,,,17.893550872802734,,-0.28314435482025146,100.0,-85.44480868
35233,,,,-28.102883040000005,1282000,,100.0,12820,,36,,,
35238,1282299,0.007767098024487495,0.0003,-29.089609,1282400,0.01401990745216608,100.0,12824,17.80840301513672,36,0.49674537777900696,,
,1282399,0.007855667732656002,0.0003,,1282500,0.010777534916996956,,,17.82574462890625,,0.7652600407600403,100.0,-64.54348364
35250,1282699,0.007828963920474052,0.0003,-30.070039709999996,1282800,0.006791563238948584,100.0,12828,17.89699363708496,36,0.22296851873397827,,
,1282899,0.00765361450612545,0.0003,,1283000,0.010703729465603828,,,17.748716354370117,,-2.236496925354004,100.0,-39.080149660000004
35263,1283099,0.007467017043381929,0.0003,-30.80517497,1283200,0.007587972097098827,100.0,12832,17.838180541992188,36,-1.083076000213623,,
,1283399,0.007303771562874317,0.0003,,1283500,0.007589050568640232,,,17.886363983154297,,-0.6228179931640625,100.0,-37.464668980000006
35275,1283499,0.007245837710797787,0.0003,-31.156561609999997,1283600,0.0107735525816679,100.0,12836,17.908349990844727,36,-0.5263338088989258,,
,1283899,0.00745314359664917,0.0003,,1284000,0.010156163014471531,,,17.791799545288086,,-0.11076194047927856,100.0,-36.54650088
35288,,,,-31.77258694,1284000,,100.0,12840,,36,,,
35293,1284299,0.0074390508234500885,0.0003,-31.704104419999993,1284400,0.0073540848679840565,100.0,12844,17.880149841308594,36,-0.2896379232406616,,
,1284399,0.007425272837281227,0.0003,,1284500,0.006736360024660826,,,17.91312026977539,,0.6923936605453491,100.0,-39.061500380000005
35306,1284699,0.007256096228957176,0.0003,-32.1409002,1284800,0.0057324678637087345,100.0,12848,17.924514770507812,36,0.10240780562162399,,
,1284899,0.007452141027897596,0.0003,,1285000,0.0047170016914606094,,,18.05605697631836,,0.058635413646698,100.0,-30.086558219999997
35318,1285099,0.007486139889806509,0.0003,-32.72986625000001,1285200,0.00628367904573679,100.0,12852,18.042133331298828,36,-0.13874873518943787,,
,1285399,0.007243896368891001,0.0003,,1285500,0.004436874762177467,,,18.086708068847656,,-0.947117030620575,100.0,-31.76809834
35331,1285499,0.007213043514639139,0.0003,-33.07257639,1285600,0.006798609159886837,100.0,12856,17.956626892089844,36,-1.335716962814331,,
,1285899,0.007392777130007744,0.0003,,1286000,0.008515996858477592,,,18.166044235229492,,-0.363526850938797,100.0,-30.02422794
35343,,,,-34.13433055,1286000,,100.0,12860,,36,,,
35348,1286299,0.007370717823505402,0.0003,-35.06020298,1286400,0.0038670653011649847,100.0,12864,18.075759887695312,36,-0.690083384513855,,
,1286399,0.007309732027351856,0.0003,,1286500,0.004223498981446028,,,18.184051513671875,,0.23625096678733826,100.0,-34.91231554
35361,1286699,0.007137291133403778,0.0003,-35.72506033,1286800,0.0035186870954930782,100.0,12868,17.85223960876465,36,0.06306308507919312,,
,1286899,0.0071549322456121445,0.0003,,1287000,0.0029619159176945686,,,17.737573623657227,,-0.283253937959671,100.0,-21.848916359999997
35373,1287099,0.007209900766611099,0.0003,-35.83012634,1287200,0.0051581114530563354,100.0,12872,17.98461151123047,36,-1.4371293783187866,,
,1287399,0.007035384885966778,0.0003,,1287500,0.004524136893451214,,,18.178247451782227,,0.1751674860715866,100.0,-20.984827999999997
35386,1287499,0.007208532653748989,0.0003,-36.22909257,1287600,0.0024943100288510323,100.0,12876,18.17380714416504,36,0.3336588144302368,,
,1287899,0.007304944563657045,0.0003,,1288000,0.006202908232808113,,,18.383846282958984,,-0.5718997716903687,100.0,-21.28460184
35398,,,,-36.269683799999996,1288000,,100.0,12880,,36,,,
35403,1288299,0.007052878383547068,0.0003,-36.25987047,1288400,0.007411479949951172,100.0,12884,18.389806747436523,36,-1.506862998008728,,
,1288399,0.006996714510023594,0.0003,,1288500,0.005327695980668068,,,18.06553840637207,,-0.2023579180240631,100.0,-23.561790700000003
35416,1288699,0.0073285335674881935,0.0003,-36.30392077,1288800,0.00327692786231637,100.0,12888,18.247241973876953,36,-0.23471544682979584,,
,1288899,0.007346471771597862,0.0003,,1289000,0.005317964591085911,,,18.447193145751953,,-1.3661128282546997,100.0,-20.96423928
35428,1289099,0.007128693163394928,0.0003,-36.39345984999999,1289200,0.007670815102756023,100.0,12892,18.224597930908203,36,0.16041487455368042,,
,1289399,0.007153093349188566,0.0003,,1289500,0.012276586145162582,,,18.259254455566406,,0.393859326839447,100.0,-21.622568140000002
35440,1289499,0.007175595965236425,0.0003,-36.4191681,1289600,0.005711197387427092,100.0,12896,17.97246551513672,36,0.8539519309997559,,
,1289899,0.007086500991135836,0.0003,,1290000,0.005947456695139408,,,18.31948471069336,,-0.4748568832874298,100.0,-20.735752379999997
35453,,,,-36.400751080000006,1290000,,100.0,12900,,36,,,
35458,1290299,0.007032959721982479,0.0003,-35.356229750000004,1290400,0.0024277763441205025,100.0,12904,17.891036987304688,36,1.0981125831604004,,
,1290399,0.007019521668553352,0.0003,,1290500,0.005716192536056042,,,17.856914520263672,,-0.5307072997093201,100.0,-21.19116502
35470,1290699,0.007128230761736631,0.0003,-34.793112300000004,1290800,0.01313755288720131,100.0,12908,18.120403289794922,36,0.44894111156463623,,
,1290899,0.007155109662562609,0.0003,,1291000,0.0032143243588507175,,,18.0403995513916,,-0.10987022519111633,100.0,-22.21936138
35483,1291099,0.007138761691749096,0.0003,-32.43423774,1291200,0.007435166276991367,100.0,12912,18.210617065429688,36,-0.6202986240386963,,
,1291399,0.007171912118792534,0.0003,,1291500,0.0024143096525222063,,,18.118640899658203,,0.7349352836608887,100.0,-21.12456662
35495,1291499,0.007262260653078556,0.0003,-30.644087499999998,1291600,0.01122523657977581,100.0,12916,18.080238342285156,36,-0.25579315423965454,,
,1291899,0.006914349272847176,0.0003,,1292000,0.013643152080476284,,,18.103044509887695,,-0.355852872133255,100.0,-21.431857200000003
35507,,,,-30.684056929999993,1292000,,100.0,12920,,36,,,
35513,1292299,0.007174880709499121,0.0003,-29.73426929,1292400,0.0017929887399077415,100.0,12924,17.97689437866211,36,-0.08786359429359436,,
,1292399,0.00713764876127243,0.0003,,1292500,0.0053957803174853325,,,18.66861915588379,,-0.5188906192779541,100.0,-21.075676939999997
35525,1292699,0.006983722094446421,0.0003,-28.74042456999999,1292800,0.0031558903865516186,100.0,12928,18.0142879486084,36,-1.2025043964385986,,
,1292899,0.006962929852306843,0.0003,,1293000,0.0053296172991395,,,18.109304428100586,,-1.2011725902557373,100.0,-20.91292456
35538,1293099,0.0071164630353450775,0.0003,-27.988011200000003,1293200,0.005279291421175003,100.0,12932,18.357160568237305,36,0.2069709300994873,,
,1293399,0.006975827272981405,0.0003,,1293500,0.008298272266983986,,,18.193681716918945,,-0.6735633611679077,100.0,-20.8369832
35550,1293499,0.006870110519230366,0.0003,-27.580870520000005,1293600,0.004395721480250359,100.0,12936,18.25623321533203,36,-0.21352285146713257,,
,1293899,0.007179014850407839,0.0003,,1294000,0.0029711900278925896,,,17.94502830505371,,-0.9406791925430298,100.0,-20.929372019999995
35563,,,,-27.002801209999998,1294000,,100.0,12940,,36,,,
35568,1294299,0.0068687740713357925,0.0003,-27.02569191,1294400,0.004843308590352535,100.0,12944,18.097238540649414,36,0.7667974233627319,,
,1294399,0.006878613028675318,0.0003,,1294500,0.005909951403737068,,,18.408069610595703,,-0.6619778871536255,100.0,-20.74772898
35580,1294699,0.006854963023215532,0.0003,-26.545358210000003,1294800,0.0062240902334451675,100.0,12948,18.0986385345459,36,-0.37429168820381165,,
,1294899,0.0071553075686097145,0.0003,,1295000,0.003247590735554695,,,18.040891647338867,,1.4880033731460571,100.0,-21.07174384
35592,1295099,0.0071579040959477425,0.0003,-25.986630659999996,1295200,0.007319107186049223,100.0,12952,18.49047088623047,36,-0.9539077877998352,,
,1295399,0.006801656447350979,0.0003,,1295500,0.004469668492674828,,,18.263193130493164,,-0.9574463367462158,100.0,-21.980849100000004
35605,1295499,0.006879075895994902,0.0003,-25.769880399999998,1295600,0.0039598215371370316,100.0,12956,18.16193389892578,36,0.5068156719207764,,
,1295899,0.007271297741681337,0.0003,,1296000,0.007853126153349876,,,18.294397354125977,,0.8152392506599426,100.0,-20.96604454
35617,,,,-24.708183999999996,1296000,,100.0,12960,,36,,,
35622,1296299,0.006929059978574514,0.0003,-23.80895119,1296400,0.008407028391957283,100.0,12964,18.486860275268555,36,-0.24147740006446838,,
,1296399,0.006945278495550156,0.0003,,1296500,0.005310113076120615,,,18.120058059692383,,0.3141365051269531,100.0,-20.89055242
35635,1296699,0.007162185851484537,0.0003,-23.10682907,1296800,0.004447923041880131,100.0,12968,18.315345764160156,36,-0.582488477230072,,
,1296899,0.0069965641014277935,0.0003,,1297000,0.007115292362868786,,,18.24801254272461,,-0.1422334909439087,100.0,-20.867789820000002
35647,1297099,0.006988728418946266,0.0003,-23.03877115,1297200,0.0018167642410844564,100.0,12972,18.201051712036133,36,0.39293190836906433,,
,1297399,0.007109655532985926,0.0003,,1297500,0.0026957986410707235,,,17.802356719970703,,-1.151536226272583,100.0,-20.79942746
35660,1297499,0.0071187433786690235,0.0003,-22.649256339999997,1297600,0.009774012491106987,100.0,12976,18.640789031982422,36,0.1436862200498581,,
,1297899,0.0069878255017101765,0.0003,,1298000,0.003712962381541729,,,18.23318099975586,,-0.5994390845298767,100.0,-20.61783948
35672,,,,-22.70804496,1298000,,100.0,12980,,36,,,
35677,1298299,0.007182599976658821,0.0003,-22.6959278,1298400,0.002240194706246257,100.0,12984,18.0501708984375,36,1.4752585887908936,,
,1298399,0.007343673147261143,0.0003,,1298500,0.0056395744904875755,,,18.248933792114258,,0.7026728391647339,100.0,-20.602751939999997
35690,1298699,0.007138210814446211,0.0003,-22.646288749999993,1298800,0.005292339250445366,100.0,12988,18.201112747192383,36,0.47306156158447266,,
,1298899,0.007355792447924614,0.0003,,1299000,0.00719464523717761,,,18.291751861572266,,-0.12514491379261017,100.0,-20.65306522
35702,1299099,0.007054694462567568,0.0003,-22.614505840000003,1299200,0.004601791501045227,100.0,12992,18.236419677734375,36,0.2516324818134308,,
,1299399,0.007018982898443937,0.0003,,1299500,0.0035024615935981274,,,18.436912536621094,,0.9598801136016846,100.0,-20.612786100000005
35715,1299499,0.007062112912535667,0.0003,-22.596925610000003,1299600,0.002098548226058483,100.0,12996,18.16728973388672,36,0.9720028638839722,,
,1299899,0.007232347968965769,0.0003,,1300000,0.0037252751644700766,,,18.136592864990234,,0.021454907953739166,100.0,-20.77523834
35727,,,,-22.562162310000005,1300000,,100.0,13000,,36,,,
35732,1300299,0.007157525978982449,0.0003,-22.60879198,1300400,0.00157834030687809,100.0,13004,17.960432052612305,36,0.1392059028148651,,
,1300399,0.0072148870676755905,0.0003,,1300500,0.007496844977140427,,,18.620960235595703,,0.2834600806236267,100.0,-20.656952779999997
35745,1300699,0.007077727932482958,0.0003,-22.627512449999998,1300800,0.0031252484768629074,100.0,13008,18.04751205444336,36,0.5624902248382568,,
,1300899,0.007244307082146406,0.0003,,1301000,0.0037788082845509052,,,18.26251220703125,,0.7761163711547852,100.0,-20.691022639999996
35757,1301099,0.0072868335992097855,0.0003,-22.689291769999997,1301200,0.0033401879481971264,100.0,13012,18.09657859802246,36,-0.8837528228759766,,
,1301399,0.006909629795700312,0.0003,,1301500,0.0038923905231058598,,,18.226871490478516,,0.3424418866634369,100.0,-20.87110334
35770,1301499,0.007044697646051645,0.0003,-22.738043649999998,1301600,0.0051988232880830765,100.0,13016,18.778228759765625,36,0.48064175248146057,,
,1301899,0.006952664349228144,0.0003,,1302000,0.005728672258555889,,,18.071346282958984,,0.2276936173439026,100.0,-20.611329239999996
35782,,,,-22.67994767,1302000,,100.0,13020,,36,,,
35788,1302299,0.00719696469604969,0.0003,-22.656647879999994,1302400,0.0034260207321494818,100.0,13024,18.015459060668945,36,0.39092475175857544,,
,1302399,0.007285203784704208,0.0003,,1302500,0.004104189574718475,,,18.238672256469727,,1.0974490642547607,100.0,-21.395601680000006
35800,1302699,0.006957430392503738,0.0003,-22.619951500000003,1302800,0.005408779717981815,100.0,13028,18.508132934570312,36,-0.841425359249115,,
,1302899,0.006939769722521305,0.0003,,1303000,0.008901670575141907,,,18.372905731201172,,0.4948047399520874,100.0,-20.6579106
35812,1303099,0.007105059921741486,0.0003,-22.6909159,1303200,0.007461081258952618,100.0,13032,18.427570343017578,36,-0.0936967134475708,,
,1303399,0.006933809258043766,0.0003,,1303500,0.0032323962077498436,,,18.362457275390625,,0.3414830267429352,100.0,-20.46034012
35825,1303499,0.006987772416323423,0.0003,-22.681624310000004,1303600,0.005786225199699402,100.0,13036,18.462520599365234,36,0.4660019874572754,,
,1303899,0.007046648766845465,0.0003,,1304000,0.009827099740505219,,,18.292457580566406,,-0.4669884443283081,100.0,-20.76543776
35837,,,,-22.71325057,1304000,,100.0,13040,,36,,,
35843,1304299,0.00712734367698431,0.0003,-22.70680393,1304400,0.004165566526353359,100.0,13044,18.061325073242188,36,2.0893423557281494,,
,1304399,0.007199120242148638,0.0003,,1304500,0.004544145427644253,,,18.147708892822266,,-0.34083792567253113,100.0,-20.37013678
35855,1304699,0.007046531420201063,0.0003,-22.680623809999997,1304800,0.0028094707522541285,100.0,13048,18.345340728759766,36,0.7030711770057678,,
,1304899,0.007292116992175579,0.0003,,1305000,0.005125545896589756,,,18.058937072753906,,0.2837468385696411,100.0,-21.40792524
35867,1305099,0.007220952305942774,0.0003,-22.721344130000002,1305200,0.0047987643629312515,100.0,13052,17.83805274963379,36,0.29877057671546936,,
,1305399,0.007003697566688061,0.0003,,1305500,0.0032400856725871563,,,18.02088165283203,,0.660270094871521,100.0,-20.46868756
35880,1305499,0.007010098546743393,0.0003,-22.594083420000008,1305600,0.007543586194515228,100.0,13056,18.197223663330078,36,-0.36675071716308594,,
,1305899,0.0067742569372057915,0.0003,,1306000,0.003384496783837676,,,17.944530487060547,,1.1263518333435059,100.0,-22.536796040000002
35892,,,,-22.609784750000003,1306000,,100.0,13060,,36,,,
35898,1306299,0.00724642863497138,0.0003,-22.62808675,1306400,0.004367806017398834,100.0,13064,17.974712371826172,36,0.2442401647567749,,
,1306399,0.00721051637083292,0.0003,,1306500,0.005451681092381477,,,18.110469818115234,,-0.1797271966934204,100.0,-21.710293120000003
35910,1306699,0.007575677707791328,0.0003,-22.647956519999997,1306800,0.006064351182430983,100.0,13068,18.368648529052734,36,0.4733029007911682,,
,1306899,0.007300209254026413,0.0003,,1307000,0.0034577210899442434,,,18.183225631713867,,-1.8129417896270752,100.0,-20.8276759
35922,1307099,0.006788255181163549,0.0003,-22.600471890000005,1307200,0.003837263211607933,100.0,13072,18.247861862182617,36,-1.3093466758728027,,
,1307399,0.006932113319635391,0.0003,,1307500,0.017345165833830833,,,18.242816925048828,,0.5002182126045227,100.0,-21.03388556
35935,1307499,0.007079229690134525,0.0003,-22.747845370000004,1307600,0.003364567644894123,100.0,13076,18.075515747070312,36,1.2627131938934326,,
,1307899,0.0072433603927493095,0.0003,,1308000,0.005356996785849333,,,18.209461212158203,,-0.042178213596343994,100.0,-21.34286406
35947,,,,-22.67453602,1308000,,100.0,13080,,36,,,
35953,1308299,0.007102100178599358,0.0003,-22.6387657,1308400,0.004598984494805336,100.0,13084,18.34233856201172,36,-0.19762001931667328,,
,1308399,0.006894092541188002,0.0003,,1308500,0.002163499593734741,,,18.21063232421875,,-0.7972776889801025,100.0,-20.277709660000003
35965,1308699,0.007090604864060879,0.0003,-22.680421599999995,1308800,0.003306557424366474,100.0,13088,18.018444061279297,36,0.4022575616836548,,
,1308899,0.007096243090927601,0.0003,,1309000,0.0050054267048835754,,,18.041019439697266,,0.6899349093437195,100.0,-21.112447279999998
35978,1309099,0.007246245164424181,0.0003,-23.225577579999996,1309200,0.0037250365130603313,100.0,13092,18.089330673217773,36,0.9391557574272156,,
,1309399,0.007347137667238712,0.0003,,1309500,0.003037243615835905,,,18.0487060546875,,-1.1258771419525146,100.0,-22.528782480000004
35990,1309499,0.0072877369821071625,0.0003,-23.26446606,1309600,0.008988460525870323,100.0,13096,18.285673141479492,36,-0.21594390273094177,,
,1309899,0.007124632131308317,0.0003,,1310000,0.0038036752957850695,,,17.956106185913086,,0.08433235436677933,100.0,-21.36333902
36002,,,,-23.641091260000003,1310000,,100.0,13100,,36,,,
36008,1310299,0.00717615382745862,0.0003,-23.57212536,1310400,0.003808670211583376,100.0,13104,18.19416046142578,36,-0.6915402412414551,,
,1310399,0.007218789309263229,0.0003,,1310500,0.0033080584835261106,,,18.118959426879883,,0.03924524784088135,100.0,-20.86654646
36020,1310699,0.007304878905415535,0.0003,-23.570137369999994,1310800,0.004785269033163786,100.0,13108,18.394332885742188,36,0.12809552252292633,,
,1310899,0.007106483448296785,0.0003,,1311000,0.00463845394551754,,,18.37628746032715,,-0.14417822659015656,100.0,-20.315576339999996
36033,1311099,0.007217781618237495,0.0003,-23.49011718,1311200,0.005432639271020889,100.0,13112,18.578861236572266,36,-1.1710096597671509,,
,1311399,0.007148841395974159,0.0003,,1311500,0.006085076369345188,,,18.161888122558594,,0.4534943401813507,100.0,-20.917994699999998
36045,1311499,0.007223924156278372,0.0003,-23.459329960000005,1311600,0.007788015063852072,100.0,13116,18.32033348083496,36,-0.3471836447715759,,
,1311899,0.0069672237150371075,0.0003,,1312000,0.003527008928358555,,,18.4680233001709,,1.444549322128296,100.0,-20.1928352
36058,,,,-23.64023526,1312000,,100.0,13120,,36,,,
36063,1312299,0.007082619704306126,0.0003,-23.583793679999996,1312400,0.005826476030051708,100.0,13124,18.08649444580078,36,-0.5975399613380432,,
,1312399,0.007008099928498268,0.0003,,1312500,0.0036631026305258274,,,17.974498748779297,,0.11856811493635178,100.0,-20.65765486
36076,1312699,0.007017185911536217,0.0003,-23.62775336,1312800,0.0030472762882709503,100.0,13128,18.371562957763672,36,-0.48766326904296875,,
,1312899,0.007285586092621088,0.0003,,1313000,0.005532575771212578,,,18.102741241455078,,0.11765226721763611,100.0,-20.653226240000002
36088,1313099,0.007374908309429884,0.0003,-23.613931769999994,1313200,0.005196243524551392,100.0,13132,18.3234806060791,36,-0.17535622417926788,,
,1313399,0.007171751465648413,0.0003,,1313500,0.003081178292632103,,,18.059574127197266,,0.24822545051574707,100.0,-20.42964698
36101,1313499,0.007214364130049944,0.0003,-23.591276119999996,1313600,0.0029750396497547626,100.0,13136,18.39326286315918,36,-0.3867431879043579,,
,1313899,0.007153195794671774,0.0003,,1314000,0.003494954900816083,,,18.292144775390625,,-0.09589101374149323,100.0,-20.82704354
36113,,,,-23.537562789999996,1314000,,100.0,13140,,36,,,
36118,1314299,0.007392202038317919,0.0003,-23.59117087,1314400,0.0029083844274282455,100.0,13144,18.095794677734375,36,0.2675471901893616,,
,1314399,0.007409211248159409,0.0003,,1314500,0.005704048089683056,,,18.509279251098633,,-0.20844703912734985,100.0,-20.47262668
36131,1314699,0.007096063811331987,0.0003,-23.60852223000001,1314800,0.00830398965626955,100.0,13148,18.122222900390625,36,0.12214142084121704,,
,1314899,0.006906770635396242,0.0003,,1315000,0.0031442074105143547,,,18.332910537719727,,-0.6597223877906799,100.0,-20.51078646
36143,1315099,0.006899463012814522,0.0003,-23.591268340000003,1315200,0.007356384769082069,100.0,13152,18.635221481323242,36,0.7829309701919556,,
,1315399,0.006896120961755514,0.0003,,1315500,0.003889895975589752,,,17.966445922851562,,-0.09063023328781128,100.0,-20.44054578
36156,1315499,0.006844354793429375,0.0003,-23.661615780000005,1315600,0.006959420163184404,100.0,13156,18.014236450195312,36,1.3070554733276367,,
,1315899,0.0072638364508748055,0.0003,,1316000,0.0037928763777017593,,,18.131044387817383,,0.8448293209075928,100.0,-20.4491444
36168,,,,-23.63741572,1316000,,100.0,13160,,36,,,
36174,1316299,0.007065409794449806,0.0003,-23.736887249999995,1316400,0.007123718969523907,100.0,13164,18.05567741394043,36,-0.28814390301704407,,
,1316399,0.007050816901028156,0.0003,,1316500,0.011749041266739368,,,18.15086555480957,,0.3132036328315735,100.0,-20.512517459999998
36186,1316699,0.007055818103253841,0.0003,-23.701990900000002,1316800,0.009693806059658527,100.0,13168,18.33709716796875,36,-0.44585728645324707,,
,1316899,0.007388336583971977,0.0003,,1317000,0.0045276908203959465,,,17.783729553222656,,0.6508592367172241,100.0,-20.2188901
36198,1317099,0.0073064458556473255,0.0003,-23.80250719,1317200,0.00368721061386168,100.0,13172,18.04023551940918,36,1.0502371788024902,,
,1317399,0.0070322793908417225,0.0003,,1317500,0.004981962498277426,,,17.6344051361084,,-0.8382604122161865,100.0,-20.21295606
36211,1317499,0.006950281094759703,0.0003,-23.652730599999998,1317600,0.0053667714819312096,100.0,13176,18.325031280517578,36,0.39563053846359253,,
,1317899,0.007029184605926275,0.0003,,1318000,0.005365415476262569,,,18.292877197265625,,0.19773827493190765,100.0,-20.30623134
36223,,,,-23.667043340000006,1318000,,100.0,13180,,36,,,
36228,1318299,0.007120661903172731,0.0003,-23.687462879999998,1318400,0.0073123956099152565,100.0,13184,18.440895080566406,36,0.0013192296028137207,,
,1318399,0.0071288770996034145,0.0003,,1318500,0.008531393483281136,,,18.602344512939453,,0.681113600730896,100.0,-20.419598399999998
36240,1318699,0.007102188188582659,0.0003,-23.66851118,1318800,0.004117753356695175,100.0,13188,18.058719635009766,36,-0.24233493208885193,,
,1318899,0.006894451100379229,0.0003,,1319000,0.006096163764595985,,,17.9959774017334,,1.0365239381790161,100.0,-20.284230719999996
36253,1319099,0.007181846536695957,0.0003,-23.09682336,1319200,0.005357539281249046,100.0,13192,18.42562484741211,36,0.31303346157073975,,
,1319399,0.007104809395968914,0.0003,,1319500,0.006939788348972797,,,18.356468200683594,,0.24802997708320618,100.0,-20.27685276
36265,1319499,0.007132058963179588,0.0003,-23.08751402,1319600,0.0038484707474708557,100.0,13196,17.981361389160156,36,1.0397887229919434,,
,1319899,0.006995386444032192,0.0003,,1320000,0.004723138175904751,,,18.3211612701416,,-0.4516714811325073,100.0,-20.50133594
36277,,,,-22.724824960000007,1320000,,100.0,13200,,36,,,
36283,1320299,0.0071360869333148,0.0003,-22.7695185,1320400,0.003368216101080179,100.0,13204,18.03308868408203,36,0.685082197189331,,
,1320399,0.007200613617897034,0.0003,,1320500,0.0038852845318615437,,,17.726932525634766,,-0.174531951546669,100.0,-20.29192074
36295,1320699,0.0071064564399421215,0.0003,-22.794970530000004,1320800,0.003141931723803282,100.0,13208,17.919538497924805,36,-0.3138687014579773,,
,1320899,0.007002745755016804,0.0003,,1321000,0.0023719249293208122,,,18.137603759765625,,1.4644676446914673,100.0,-20.325781359999997
36308,1321099,0.007043514866381884,0.0003,-22.797818130000007,1321200,0.006306027062237263,100.0,13212,18.05219268798828,36,1.4862381219863892,,
,1321399,0.007014252245426178,0.0003,,1321500,0.004096458666026592,,,18.08209991455078,,0.18657629191875458,100.0,-20.266498379999998
36320,1321499,0.007070259656757116,0.0003,-22.77343948,1321600,0.010708632878959179,100.0,13216,18.496089935302734,36,0.14450769126415253,,
,1321899,0.007015586365014315,0.0003,,1322000,0.006314400117844343,,,18.23682403564453,,-0.24200975894927979,100.0,-20.21455806
36332,,,,-22.620297629999996,1322000,,100.0,13220,,36,,,
36338,1322299,0.006933634169399738,0.0003,-22.655465190000005,1322400,0.003890623804181814,100.0,13224,18.550094604492188,36,0.9497888088226318,,
,1322399,0.006912615150213242,0.0003,,1322500,0.008023119531571865,,,18.36545753479004,,0.6798063516616821,100.0,-20.15137122
36350,1322699,0.006949339993298054,0.0003,-22.66196832,1322800,0.01859179139137268,100.0,13228,18.35797882080078,36,-0.7868649363517761,,
,1322899,0.0070495158433914185,0.0003,,1323000,0.006571411155164242,,,17.788740158081055,,-0.801101803779602,100.0,-20.253456879999998
36362,1323099,0.007178104482591152,0.0003,-22.600656840000003,1323200,0.0024695578031241894,100.0,13232,18.420757293701172,36,0.6658241152763367,,
,1323399,0.0071474541909992695,0.0003,,1323500,0.0021635503508150578,,,18.20370864868164,,0.3289884924888611,100.0,-20.13446844
36375,1323499,0.007262814790010452,0.0003,-22.684724499999998,1323600,0.005764368921518326,100.0,13236,18.181106567382812,36,-1.3918914794921875,,
,1323899,0.0071332016959786415,0.0003,,1324000,0.002463183831423521,,,17.922439575195312,,-0.9037591218948364,100.0,-20.24780598
36387,,,,-22.72519617,1324000,,100.0,13240,,36,,,
36392,1324299,0.007118095178157091,0.0003,-22.702816950000006,1324400,0.007784441579133272,100.0,13244,18.285545349121094,36,0.14290694892406464,,
,1324399,0.007226177025586367,0.0003,,1324500,0.0024481392465531826,,,17.956199645996094,,1.0755985975265503,100.0,-20.17688832
36405,1324699,0.006982676684856415,0.0003,-22.701915090000004,1324800,0.0031346739269793034,100.0,13248,18.030895233154297,36,-0.5783889293670654,,
,1324899,0.007088323123753071,0.0003,,1325000,0.0031289502512663603,,,17.85802459716797,,0.3894937038421631,100.0,-20.45203402
36417,1325099,0.007076435722410679,0.0003,-22.770433680000007,1325200,0.0032042302191257477,100.0,13252,17.947132110595703,36,-0.17128430306911469,,
,1325399,0.007207669783383608,0.0003,,1325500,0.0036578455474227667,,,18.13825225830078,,-0.5245361924171448,100.0,-20.37877018
