train/learning_rate,train/n_updates,time/episodes,rollout/ep_rew_mean,rollout/ep_len_mean,time/fps,train/actor_loss,time/total_timesteps,train/ent_coef,train/critic_loss,train/ent_coef_loss,time/time_elapsed,eval/mean_reward,eval/mean_ep_length
0.0003,431899,,,,,-188.28929138183594,432000,0.02766096033155918,25.089550018310547,-1.0384528636932373,,3858.95980822,916.54
0.0003,432399,,,,,-200.6796417236328,432500,0.0277896486222744,18.43304443359375,0.01870793104171753,,3566.51236478,906.06
0.0003,432616,684,2610.0827475399997,781.46,12,-187.25445556640625,432717,0.027306078001856804,39.22601318359375,-0.27368730306625366,33586,,
0.0003,432899,,,,,-198.70623779296875,433000,0.027186403051018715,33.821712493896484,-0.11969700455665588,,3228.7795262799996,856.6
0.0003,433399,,,,,-200.96331787109375,433500,0.027315981686115265,26.859439849853516,1.028329849243164,,3099.4826064000003,815.96
0.0003,433899,,,,,-181.59844970703125,434000,0.027880027890205383,51.92879867553711,-0.6562870144844055,,3462.5063392199995,860.0
0.0003,434399,,,,,-217.92681884765625,434500,0.02772524207830429,21.49600601196289,2.4151716232299805,,2439.77750878,765.82
0.0003,434899,,,,,-202.962646484375,435000,0.027334125712513924,28.51444435119629,1.2085202932357788,,4020.7712164799996,912.68
0.0003,435275,688,2623.0209741599997,775.82,12,-202.54373168945312,435376,0.028052672743797302,21.929428100585938,0.853036642074585,33814,,
0.0003,435399,,,,,-205.86489868164062,435500,0.02795175090432167,15.323732376098633,-0.4745945930480957,,3405.4050355799995,826.2
0.0003,435899,,,,,-209.622802734375,436000,0.028050359338521957,29.75548553466797,-0.7282793521881104,,3002.77001236,778.82
0.0003,436399,,,,,-190.78355407714844,436500,0.027882486581802368,18.71236801147461,0.13991543650627136,,2484.12717306,647.54
0.0003,436899,,,,,-195.2909393310547,437000,0.027634605765342712,25.69126319885254,-0.9101608991622925,,3273.64209272,814.94
0.0003,437399,,,,,-210.88790893554688,437500,0.02790679596364498,20.35970687866211,1.4020500183105469,,3663.9654381399996,928.48
0.0003,437899,,,,,-203.18649291992188,438000,0.027745353057980537,26.821231842041016,-0.9149505496025085,,3343.8324347799994,810.52
0.0003,438399,,,,,-193.62628173828125,438500,0.02775474078953266,32.82603454589844,1.8372365236282349,,2603.9406344599997,686.86
0.0003,438899,,,,,-196.05426025390625,439000,0.027877209708094597,18.615875244140625,-0.002803117036819458,,3152.4337557199997,844.86
0.0003,439275,692,2675.2519550899997,793.49,12,-195.09820556640625,439376,0.027697168290615082,27.376249313354492,-0.1841493546962738,34156,,
0.0003,439399,,,,,-194.59796142578125,439500,0.027926083654165268,21.766494750976562,-0.5057908296585083,,3331.26215334,820.54
0.0003,439899,,,,,-186.61900329589844,440000,0.028045089915394783,44.51837921142578,-0.17423805594444275,,2113.63555236,635.46
0.0003,440399,,,,,-197.0386199951172,440500,0.027788039296865463,16.6546630859375,0.23154737055301666,,2785.4476455999998,736.0
0.0003,440899,,,,,-197.4905242919922,441000,0.027515752241015434,26.46678352355957,0.3118807375431061,,3965.7551496,948.5
0.0003,441399,,,,,-194.99879455566406,441500,0.027627859264612198,25.039581298828125,0.027355656027793884,,2972.57947638,719.18
0.0003,441899,,,,,-200.494384765625,442000,0.027704935520887375,20.365867614746094,-0.24749869108200073,,3431.2422591000004,851.58
0.0003,442399,,,,,-186.75230407714844,442500,0.027801616117358208,17.498544692993164,-1.4369556903839111,,2230.95820642,561.9
0.0003,442899,,,,,-198.12130737304688,443000,0.02764717862010002,22.241588592529297,1.5725222826004028,,1785.87918254,533.02
0.0003,443150,696,2697.25747699,796.38,12,-193.88430786132812,443251,0.02777736634016037,21.096609115600586,0.7019088268280029,34471,,
0.0003,443399,,,,,-206.99136352539062,443500,0.027718883007764816,17.59796142578125,-0.5399231910705566,,3300.4289884199998,826.5
0.0003,443899,,,,,-193.6171417236328,444000,0.02830517664551735,25.844223022460938,9.468197822570801e-05,,3899.9355775199992,932.52
0.0003,444399,,,,,-193.52468872070312,444500,0.027804970741271973,26.80685043334961,0.22949793934822083,,3801.9566233799997,947.74
0.0003,444899,,,,,-202.83670043945312,445000,0.0281179528683424,23.29392433166504,1.5578601360321045,,2924.16595734,773.28
0.0003,445399,,,,,-195.8928985595703,445500,0.02806733176112175,30.711273193359375,-1.7518641948699951,,2923.8474980400006,763.68
0.0003,445899,,,,,-207.2510986328125,446000,0.02780214697122574,15.459244728088379,-0.20081216096878052,,2872.9224468600005,758.76
0.0003,446399,,,,,-214.4543914794922,446500,0.028132732957601547,22.868499755859375,2.6918749809265137,,1653.8604543999995,453.12
0.0003,446899,,,,,-192.35121154785156,447000,0.02805916965007782,21.623977661132812,-1.2885141372680664,,2613.9705501,672.96
0.0003,447003,700,2772.24562421,799.77,12,-199.58383178710938,447104,0.02807149477303028,21.261795043945312,1.461406946182251,34801,,
0.0003,447399,,,,,-206.6569061279297,447500,0.02787959575653076,24.79525375366211,-0.4211859107017517,,3374.0675270199995,879.84
0.0003,447899,,,,,-196.05599975585938,448000,0.027994025498628616,20.150531768798828,0.7739442586898804,,2933.84706382,813.12
0.0003,448399,,,,,-196.66683959960938,448500,0.02720525674521923,17.7370548248291,-0.1345234513282776,,3827.82893464,896.66
0.0003,448899,,,,,-196.8069610595703,449000,0.028240207582712173,22.67871856689453,0.5944058299064636,,3474.1292806999995,918.66
0.0003,449399,,,,,-193.1221466064453,449500,0.02835136651992798,19.77663803100586,0.2714928090572357,,2533.88350018,704.4
0.0003,449696,704,2807.65724943,804.87,12,-205.37078857421875,449797,0.028440218418836594,54.427520751953125,0.5772504210472107,35027,,
0.0003,449899,,,,,-201.38845825195312,450000,0.027823397889733315,21.72283172607422,0.10577535629272461,,2470.17658644,662.92
0.0003,450399,,,,,-209.7885284423828,450500,0.028754577040672302,31.31848907470703,2.1168298721313477,,2595.0542047400004,646.12
0.0003,450899,,,,,-210.97752380371094,451000,0.02812052145600319,37.802242279052734,0.1866365373134613,,2914.60504598,731.32
0.0003,451399,,,,,-207.1131591796875,451500,0.028295263648033142,31.39895248413086,-0.12212377786636353,,3441.1773874200003,873.52
0.0003,451899,,,,,-208.75946044921875,452000,0.029182275757193565,26.04544448852539,0.12331056594848633,,3276.52336972,822.04
0.0003,452399,,,,,-211.01405334472656,452500,0.0284881629049778,23.30548095703125,0.6758236289024353,,3803.9662559400003,927.86
0.0003,452899,,,,,-201.74044799804688,453000,0.028744330629706383,18.76015853881836,-0.3460085391998291,,3786.8617409599997,903.8
,,708,2826.5930322500003,806.01,12,,453000,,,,35322,,
0.0003,453399,,,,,-213.42742919921875,453500,0.028212537989020348,20.14313316345215,0.7508807182312012,,3454.0727592200005,823.78
0.0003,453899,,,,,-197.86143493652344,454000,0.02887028641998768,31.895002365112305,-0.5098578929901123,,3027.139008520001,710.54
0.0003,454399,,,,,-212.14881896972656,454500,0.02864832617342472,23.893672943115234,0.19321057200431824,,2673.0338621599994,655.12
0.0003,454899,,,,,-206.66217041015625,455000,0.02860436774790287,27.50834846496582,1.2297391891479492,,3426.4196612399996,839.94
0.0003,455399,,,,,-198.36976623535156,455500,0.028454521670937538,15.741575241088867,-1.523940086364746,,3320.37090032,821.46
0.0003,455899,,,,,-199.57818603515625,456000,0.028635678812861443,24.907917022705078,-0.1987946629524231,,3132.7192633199993,792.74
0.0003,455923,712,2863.51091311,803.37,12,-206.4783172607422,456024,0.028719231486320496,28.97128677368164,0.025194942951202393,35573,,
0.0003,456399,,,,,-196.84295654296875,456500,0.028605090454220772,50.03734588623047,-0.7601392865180969,,4018.37288784,910.14
0.0003,456899,,,,,-206.64932250976562,457000,0.02804497629404068,25.289669036865234,-0.46410322189331055,,3636.6838749199997,856.98
0.0003,457399,,,,,-211.98751831054688,457500,0.029533281922340393,25.429912567138672,-0.057889699935913086,,3836.32671418,911.1
0.0003,457899,,,,,-215.66677856445312,458000,0.028580637648701668,27.294525146484375,1.0711075067520142,,3381.4717655599998,863.54
0.0003,458399,,,,,-209.75912475585938,458500,0.02875869907438755,16.901927947998047,0.17637944221496582,,3420.3587708200002,784.32
0.0003,458899,,,,,-202.12094116210938,459000,0.028834102675318718,41.53730392456055,-0.14672616124153137,,3749.4713250600007,881.56
0.0003,459399,,,,,-194.72622680664062,459500,0.028799859806895256,16.53356170654297,-1.5676770210266113,,4010.9445417999996,928.44
0.0003,459899,,,,,-216.6834259033203,460000,0.029475022107362747,31.43252182006836,1.3516268730163574,,3931.943412,913.78
0.0003,459923,716,2885.8573720000004,806.44,12,-205.34970092773438,460024,0.029415804892778397,21.72186279296875,-0.2463161051273346,35949,,
0.0003,460399,,,,,-200.09945678710938,460500,0.02863609604537487,21.089073181152344,-1.38433837890625,,3937.16134488,948.7
0.0003,460899,,,,,-214.37771606445312,461000,0.028221867978572845,15.564476013183594,0.5522533059120178,,3524.4247781,842.86
0.0003,461399,,,,,-218.65899658203125,461500,0.028855154290795326,27.412382125854492,2.198798179626465,,1622.3173077000006,467.28
0.0003,461899,,,,,-207.303466796875,462000,0.02878573350608349,20.59122085571289,-1.6981019973754883,,3934.57629998,899.36
0.0003,462399,,,,,-199.44696044921875,462500,0.028983287513256073,46.85945129394531,1.0910874605178833,,3614.34450012,897.62
0.0003,462899,,,,,-223.59945678710938,463000,0.02886146306991577,42.95722198486328,-0.5885670185089111,,3204.0473561000003,774.56
0.0003,463399,,,,,-203.26446533203125,463500,0.02896885573863983,16.05877685546875,-1.4871821403503418,,3701.8947954600003,854.32
0.0003,463481,720,2902.5547486200003,802.02,12,-202.62667846679688,463582,0.029179180040955544,55.907470703125,-0.8796795010566711,36255,,
0.0003,463899,,,,,-215.49822998046875,464000,0.028985043987631798,25.509193420410156,0.9630542993545532,,2888.0468155,778.7
0.0003,464399,,,,,-208.14456176757812,464500,0.029401838779449463,25.957950592041016,0.42114293575286865,,3456.65320694,800.7
0.0003,464899,,,,,-212.5301971435547,465000,0.029606308788061142,21.63684844970703,0.5264011025428772,,3549.2015621600003,825.68
0.0003,465399,,,,,-202.70489501953125,465500,0.02971157245337963,22.195274353027344,-2.179762363433838,,2832.5103503799996,671.7
0.0003,465585,724,2876.92112967,788.96,12,-217.18788146972656,465686,0.029621673747897148,32.364200592041016,1.5282416343688965,36421,,
0.0003,465899,,,,,-212.08184814453125,466000,0.029949402436614037,19.5615234375,0.30178430676460266,,3356.5899420799997,800.64
0.0003,466399,,,,,-219.13766479492188,466500,0.029981445521116257,25.955963134765625,1.5151869058609009,,2175.22149154,566.18
0.0003,466899,,,,,-212.1004180908203,467000,0.029862558469176292,26.819271087646484,0.055559225380420685,,3879.9998957000003,880.88
0.0003,467399,,,,,-213.97857666015625,467500,0.02969854138791561,15.350828170776367,-0.8739540576934814,,3587.9739391399994,862.12
0.0003,467899,,,,,-208.7646026611328,468000,0.029889987781643867,29.19629669189453,1.7774484157562256,,3990.5173580600003,899.26
0.0003,468252,728,2881.5960182700005,785.44,12,-202.31997680664062,468353,0.029884343966841698,17.431690216064453,-0.481382817029953,36636,,
0.0003,468399,,,,,-217.50787353515625,468500,0.02997591160237789,40.14601135253906,-0.5081194043159485,,2477.23529844,660.44
0.0003,468899,,,,,-197.07540893554688,469000,0.029609648510813713,24.88260269165039,0.3044118881225586,,3744.6654452400003,873.02
0.0003,469399,,,,,-210.3421630859375,469500,0.030430471524596214,25.356348037719727,-1.0607205629348755,,3550.7544884199997,838.52
0.0003,469899,,,,,-221.156982421875,470000,0.029892582446336746,38.24961853027344,1.6193156242370605,,3736.2430375999998,864.6
0.0003,470399,,,,,-206.28822326660156,470500,0.02979852445423603,28.69812774658203,-0.9829698801040649,,3873.83660942,877.14
0.0003,470899,,,,,-215.74530029296875,471000,0.02993205562233925,22.53580093383789,-1.2674918174743652,,3290.7276743800003,781.8
0.0003,471399,,,,,-228.212158203125,471500,0.030099032446742058,32.70222473144531,1.4825892448425293,,3062.3268578,810.98
0.0003,471745,732,2912.2726899699996,787.91,12,-212.66290283203125,471846,0.030209682881832123,25.208765029907227,-0.30786722898483276,36941,,
0.0003,471899,,,,,-211.447021484375,472000,0.029869500547647476,17.899669647216797,-0.5662601590156555,,4043.2288887000004,908.38
0.0003,472399,,,,,-213.46051025390625,472500,0.02948283590376377,35.94715118408203,0.5989093780517578,,3994.37497444,925.66
0.0003,472899,,,,,-225.05694580078125,473000,0.03037160262465477,18.966459274291992,0.08812287449836731,,4034.13401658,915.86
0.0003,473399,,,,,-213.05743408203125,473500,0.029944846406579018,26.372474670410156,-0.3546753525733948,,3702.75654462,861.84
0.0003,473899,,,,,-218.1439666748047,474000,0.029784226790070534,20.970378875732422,-0.11026957631111145,,3305.41546042,803.88
0.0003,474399,,,,,-195.62557983398438,474500,0.029479961842298508,23.15877342224121,-2.546983480453491,,3829.4082886999995,912.56
0.0003,474899,,,,,-227.7562255859375,475000,0.029309382662177086,25.361499786376953,0.7611954808235168,,3030.1956998799997,739.76
0.0003,475295,736,3038.81022256,807.1,12,-230.69805908203125,475396,0.029365142807364464,26.613143920898438,1.6350963115692139,37266,,
0.0003,475399,,,,,-195.40748596191406,475500,0.02985057607293129,40.19085693359375,-1.045769214630127,,3770.1982887200006,869.4
0.0003,475899,,,,,-221.96353149414062,476000,0.030188221484422684,22.005104064941406,-0.546241283416748,,3727.2215629999996,848.7
0.0003,476399,,,,,-213.87478637695312,476500,0.029848411679267883,20.575725555419922,-0.7474675178527832,,3777.1727646199997,853.08
0.0003,476899,,,,,-216.3807373046875,477000,0.030356235802173615,69.86537170410156,-0.5646344423294067,,2856.4138107999997,666.06
0.0003,477399,,,,,-214.3209686279297,477500,0.030577372759580612,19.252771377563477,-1.8574554920196533,,3958.2192398800003,886.92
0.0003,477899,,,,,-213.431640625,478000,0.030661405995488167,19.195627212524414,-1.297729253768921,,3955.8841761,913.8
0.0003,478399,,,,,-210.78140258789062,478500,0.030509838834404945,26.43832778930664,-0.3969581127166748,,3034.81398188,690.86
0.0003,478421,740,3090.16651985,807.27,12,-201.52139282226562,478522,0.03049222007393837,24.189207077026367,-2.039276599884033,37571,,
0.0003,478899,,,,,-213.00009155273438,479000,0.03033842146396637,57.81049346923828,-1.1509089469909668,,4285.31996714,959.54
0.0003,479399,,,,,-216.86097717285156,479500,0.030902720987796783,33.93061065673828,0.9103706479072571,,3419.8181091399997,817.64
0.0003,479899,,,,,-225.12933349609375,480000,0.03056173212826252,21.575977325439453,2.2514753341674805,,3215.4962801599995,753.04
0.0003,480399,,,,,-207.36553955078125,480500,0.030322367325425148,16.89298439025879,-1.0088605880737305,,3430.5361838400004,810.06
0.0003,480899,,,,,-214.30201721191406,481000,0.029834533110260963,20.13833999633789,-0.5517747402191162,,3047.1862990199998,767.4
0.0003,481399,,,,,-204.17593383789062,481500,0.031061260029673576,26.29509735107422,-0.5510687828063965,,4043.3503493599997,911.6
0.0003,481899,,,,,-205.33079528808594,482000,0.030676601454615593,20.77090072631836,0.08701235055923462,,4050.39572504,900.6
0.0003,482399,,,,,-226.42665100097656,482500,0.030303679406642914,22.21540069580078,1.3978514671325684,,3414.8735917999993,789.4
0.0003,482410,744,3137.6644200700002,813.26,12,-231.04763793945312,482511,0.03034771792590618,96.40718078613281,0.5458844900131226,37930,,
0.0003,482899,,,,,-209.52508544921875,483000,0.03074566274881363,22.339603424072266,-0.5015997886657715,,3949.3697359199996,886.56
0.0003,483399,,,,,-216.27130126953125,483500,0.030257711187005043,24.961280822753906,0.3634733259677887,,2816.62473804,683.88
0.0003,483899,,,,,-212.08473205566406,484000,0.030399255454540253,28.20865249633789,1.4838008880615234,,4423.9747344200005,969.64
0.0003,484399,,,,,-220.1422119140625,484500,0.030738525092601776,44.26051330566406,0.1482657790184021,,3342.9001046999997,757.66
0.0003,484899,,,,,-219.9005126953125,485000,0.030745714902877808,20.367610931396484,0.45398664474487305,,3410.1158057599996,777.62
0.0003,485399,,,,,-214.6703338623047,485500,0.03093847446143627,23.204259872436523,0.4148809313774109,,3630.2682785,804.82
0.0003,485709,748,3140.4704575499995,814.93,12,-232.98971557617188,485810,0.030365673825144768,43.62398147583008,1.7046995162963867,38194,,
0.0003,485899,,,,,-234.3997802734375,486000,0.030069811269640923,22.517826080322266,1.997235894203186,,3083.14750422,686.54
0.0003,486399,,,,,-222.66372680664062,486500,0.03119133785367012,40.525634765625,-0.015020743012428284,,2154.1439884999995,586.34
0.0003,486899,,,,,-225.36480712890625,487000,0.030473927035927773,37.148109436035156,1.1818281412124634,,3779.6703458800002,877.48
0.0003,487399,,,,,-223.18829345703125,487500,0.03042995184659958,41.41197204589844,1.6812938451766968,,3326.7437882,774.06
0.0003,487899,,,,,-231.97915649414062,488000,0.030913524329662323,18.818069458007812,-0.6916278600692749,,4034.33811334,891.58
0.0003,488361,752,3200.992055639999,827.78,12,-221.4169921875,488462,0.030868861824274063,21.70917510986328,1.2463138103485107,38401,,
0.0003,488399,,,,,-234.43836975097656,488500,0.031063919886946678,21.95609474182129,0.9512379169464111,,3091.1452442199998,741.3
0.0003,488899,,,,,-221.2517547607422,489000,0.030830327421426773,20.110271453857422,-1.039255142211914,,3631.1747150400006,791.24
0.0003,489399,,,,,-212.7003936767578,489500,0.031157052144408226,18.394832611083984,-1.4068312644958496,,3851.41449248,879.1
0.0003,489899,,,,,-219.16696166992188,490000,0.0310816690325737,28.182559967041016,-0.3310285806655884,,2893.6148726200004,785.64
0.0003,490399,,,,,-231.2354278564453,490500,0.031313661485910416,33.357879638671875,1.657466173171997,,1909.0546215000002,505.6
0.0003,490899,,,,,-229.5376434326172,491000,0.031202174723148346,41.21416473388672,-0.3279237449169159,,2610.9158683,630.76
0.0003,491399,,,,,-231.57313537597656,491500,0.03116792067885399,26.763099670410156,0.7616459727287292,,4120.02862612,942.8
0.0003,491899,,,,,-228.47088623046875,492000,0.03108619712293148,27.408302307128906,1.4263947010040283,,3507.10404762,850.72
0.0003,492361,756,3283.75633806,840.73,12,-221.9161376953125,492462,0.030781464651226997,39.02626037597656,1.2983198165893555,38731,,
0.0003,492399,,,,,-220.7440643310547,492500,0.030810119584202766,17.031940460205078,-1.0428251028060913,,4003.28239594,887.16
0.0003,492899,,,,,-214.91226196289062,493000,0.031064316630363464,34.78800582885742,-1.734358787536621,,3913.461192739999,903.46
0.0003,493399,,,,,-229.08172607421875,493500,0.03118913620710373,24.082416534423828,0.21813088655471802,,3958.0472603599997,878.72
0.0003,493899,,,,,-224.39495849609375,494000,0.03165537863969803,30.28483772277832,-0.2670503854751587,,3611.0604271199995,847.92
0.0003,494399,,,,,-231.0699462890625,494500,0.031207852065563202,20.25258445739746,-0.42608970403671265,,3094.3333511400006,716.56
0.0003,494899,,,,,-229.9884033203125,495000,0.031849950551986694,27.69442367553711,1.0614514350891113,,4102.4702778,897.94
0.0003,495399,,,,,-219.19894409179688,495500,0.031514838337898254,37.04279327392578,-1.8925292491912842,,3335.96847412,806.22
0.0003,495899,,,,,-218.31869506835938,496000,0.031717050820589066,29.531661987304688,0.1666959673166275,,4249.843592079999,951.44
0.0003,496071,760,3302.4706123099986,842.56,12,-214.85365295410156,496172,0.03209936246275902,17.609954833984375,-2.324037790298462,39093,,
0.0003,496399,,,,,-221.47525024414062,496500,0.031123291701078415,22.5885009765625,0.3134777247905731,,3178.5821745000007,731.62
0.0003,496899,,,,,-211.56777954101562,497000,0.03180849552154541,22.7882137298584,-1.3539485931396484,,2717.7263432199998,660.4
0.0003,497399,,,,,-217.84246826171875,497500,0.031573738902807236,18.786460876464844,-1.8880852460861206,,3545.03214908,817.98
0.0003,497899,,,,,-225.10345458984375,498000,0.031400661915540695,44.32494354248047,-0.3437625765800476,,3460.54925482,819.74
0.0003,498399,,,,,-229.07369995117188,498500,0.031302131712436676,28.573251724243164,-1.620227575302124,,3729.54006776,823.88
0.0003,498899,,,,,-230.02467346191406,499000,0.03177664428949356,24.235774993896484,0.9637637138366699,,3644.31823784,842.3
0.0003,498960,764,3333.41314037,837.42,12,-235.93490600585938,499061,0.031744521111249924,21.190567016601562,0.9840430021286011,39343,,
0.0003,499399,,,,,-245.53384399414062,499500,0.03235989809036255,25.672462463378906,1.5545955896377563,,3828.50770472,862.92
0.0003,499899,,,,,-214.7421112060547,500000,0.03178029507398605,221.2493896484375,-0.7158991098403931,,3449.8180515199997,787.74
0.0003,500399,,,,,-220.00457763671875,500500,0.031997792422771454,20.92346954345703,-0.06674575805664062,,3801.94281572,842.22
0.0003,500899,,,,,-231.11911010742188,501000,0.031963396817445755,41.59209060668945,1.3423092365264893,,2233.8573805799997,575.8
0.0003,501399,,,,,-213.8943634033203,501500,0.031780727207660675,29.42523193359375,-1.5801975727081299,,3823.04337514,928.66
0.0003,501899,,,,,-225.84674072265625,502000,0.03255851939320564,17.187236785888672,-0.9862260222434998,,3399.5909576599993,839.82
0.0003,502399,,,,,-228.27532958984375,502500,0.03227676823735237,41.75870132446289,-0.5251308679580688,,2499.7292773,683.72
0.0003,502899,,,,,-229.34194946289062,503000,0.032463278621435165,17.95981216430664,-1.1947078704833984,,3584.458503919999,871.04
0.0003,502960,768,3419.9786247899992,853.71,12,-234.030517578125,503061,0.032340411096811295,36.307273864746094,-0.6559064388275146,39686,,
0.0003,503399,,,,,-225.93667602539062,503500,0.03198706731200218,28.821334838867188,-1.9364739656448364,,3872.2453965,897.66
0.0003,503899,,,,,-235.62255859375,504000,0.03153679147362709,36.201454162597656,-0.5422785878181458,,2877.7667788199997,695.88
0.0003,504399,,,,,-238.20159912109375,504500,0.03222423046827316,38.705162048339844,1.1736698150634766,,2403.1290917200004,593.8
0.0003,504899,,,,,-225.27406311035156,505000,0.03175380080938339,44.43869400024414,-0.8786876201629639,,3830.69622638,864.92
0.0003,505399,,,,,-222.77963256835938,505500,0.03211183845996857,24.327783584594727,0.8107826113700867,,2642.7895151,617.12
0.0003,505899,,,,,-232.119873046875,506000,0.03152979910373688,80.90101623535156,0.3974400758743286,,3863.38438302,907.68
0.0003,506157,772,3429.9395376400003,852.01,12,-225.53543090820312,506258,0.03167928010225296,27.845483779907227,0.18671679496765137,39936,,
0.0003,506399,,,,,-234.932373046875,506500,0.032480206340551376,20.55284309387207,0.19247984886169434,,2886.991945500001,717.02
0.0003,506899,,,,,-232.94857788085938,507000,0.03224969282746315,19.24761962890625,-1.1671048402786255,,3867.0440557399997,919.14
0.0003,507399,,,,,-232.9708251953125,507500,0.032401543110609055,26.17293930053711,1.130396842956543,,3399.8264942799997,795.48
0.0003,507899,,,,,-233.26974487304688,508000,0.03224167600274086,27.581586837768555,-0.782951831817627,,3323.09253464,757.54
0.0003,508399,,,,,-239.915283203125,508500,0.03293393924832344,31.374290466308594,1.1612309217453003,,3730.6324654600003,842.96
0.0003,508899,,,,,-240.8670654296875,509000,0.03250628709793091,17.02010154724121,1.7741339206695557,,2603.84423448,645.26
0.0003,509399,,,,,-234.39205932617188,509500,0.03281639516353607,43.43372344970703,-0.18734079599380493,,3774.4095587399997,844.3
0.0003,509899,,,,,-232.49729919433594,510000,0.03246209770441055,45.73452377319336,-1.1783887147903442,,3960.0730550199996,879.72
0.0003,510057,776,3436.76019195,851.01,12,-210.24029541015625,510158,0.032431259751319885,19.578350067138672,-2.120596408843994,40279,,
0.0003,510399,,,,,-224.93316650390625,510500,0.03246080502867699,25.263187408447266,-1.3030831813812256,,2295.32879796,567.22
0.0003,510899,,,,,-245.81246948242188,511000,0.032449427992105484,20.89352035522461,-0.41958189010620117,,3087.7244183000003,722.68
0.0003,511399,,,,,-229.5906524658203,511500,0.032243628054857254,24.464815139770508,-1.0101113319396973,,3974.7631815599993,893.52
0.0003,511899,,,,,-243.71714782714844,512000,0.03257773816585541,28.498701095581055,1.0410443544387817,,3976.01715156,876.24
0.0003,512399,,,,,-232.05917358398438,512500,0.03271287679672241,31.77450180053711,0.18007324635982513,,3331.9593258799996,754.66
0.0003,512899,,,,,-232.26513671875,513000,0.03277022764086723,27.381906509399414,-1.5167179107666016,,3358.21686078,798.18
0.0003,513191,780,3382.2732638100006,842.35,12,-235.2217559814453,513292,0.032589390873909,24.8134708404541,0.452084481716156,40528,,
0.0003,513399,,,,,-238.9460906982422,513500,0.03260941058397293,27.006834030151367,-0.20176079869270325,,2762.299886,676.74
0.0003,513899,,,,,-221.72854614257812,514000,0.032687101513147354,31.116424560546875,-2.5552244186401367,,3392.7620347800002,824.56
0.0003,514399,,,,,-232.87918090820312,514500,0.03246336430311203,26.14824676513672,1.0904123783111572,,3989.80472364,957.78
0.0003,514899,,,,,-237.527587890625,515000,0.03252462297677994,30.651508331298828,0.7591490149497986,,2868.6693170000003,713.58
0.0003,515399,,,,,-238.23724365234375,515500,0.03183479234576225,24.982227325439453,0.8471871614456177,,2479.5071518600002,638.04
0.0003,515899,,,,,-235.09005737304688,516000,0.03211578354239464,33.043888092041016,-1.5415350198745728,,3046.9549166399997,708.38
0.0003,516378,784,3373.5883280699995,837.62,12,-227.8882293701172,516479,0.032577138394117355,24.92095947265625,0.5553116798400879,40776,,
0.0003,516399,,,,,-229.8506317138672,516500,0.032614171504974365,26.569869995117188,-0.46571382880210876,,3717.16700364,803.4
0.0003,516899,,,,,-241.11997985839844,517000,0.032951027154922485,48.685325622558594,-0.5943739414215088,,3850.199217080001,857.18
0.0003,517399,,,,,-235.49569702148438,517500,0.032557494938373566,46.148170471191406,0.037838876247406006,,2155.88655368,541.82
0.0003,517899,,,,,-242.75357055664062,518000,0.032548848539590836,37.881736755371094,0.24071139097213745,,3918.2650761000004,869.34
0.0003,518399,,,,,-251.2551727294922,518500,0.03272312134504318,27.695987701416016,1.146517038345337,,4264.8985144200005,935.08
0.0003,518899,,,,,-230.57733154296875,519000,0.03319672867655754,30.40054702758789,-0.6351375579833984,,4178.81892892,914.34
0.0003,519399,,,,,-240.2105255126953,519500,0.0332862064242363,18.73249053955078,1.2840427160263062,,4315.04891474,934.06
0.0003,519440,788,3402.7941482399997,841.65,12,-227.6430206298828,519541,0.033192913979291916,23.29998016357422,-2.5942273139953613,41083,,
0.0003,519899,,,,,-229.446044921875,520000,0.033296484500169754,16.72932243347168,0.19703304767608643,,2695.9791855999997,618.2
0.0003,520399,,,,,-242.91763305664062,520500,0.03256972134113312,16.6427001953125,0.41981303691864014,,3903.4130382000003,869.56
0.0003,520899,,,,,-231.87803649902344,521000,0.032933615148067474,17.996427536010742,-0.6034069061279297,,4147.28772876,923.38
0.0003,521399,,,,,-242.44241333007812,521500,0.03346524015069008,35.259056091308594,1.7454878091812134,,3161.5711571800002,776.1
0.0003,521899,,,,,-250.66493225097656,522000,0.032787103205919266,28.544750213623047,1.6739614009857178,,4301.33756216,911.72
0.0003,521979,792,3409.30397367,827.04,12,-232.51600646972656,522080,0.03302543982863426,38.63373565673828,-1.0936179161071777,41302,,
0.0003,522399,,,,,-251.09173583984375,522500,0.032997436821460724,35.6424674987793,1.0436484813690186,,4189.13675194,917.24
0.0003,522899,,,,,-232.312255859375,523000,0.033327970653772354,23.73888397216797,-0.7617871165275574,,3936.1325332,881.9
0.0003,523399,,,,,-251.47540283203125,523500,0.03255217894911766,57.531883239746094,1.8371199369430542,,3508.16707148,761.42
0.0003,523899,,,,,-233.4571533203125,524000,0.033170804381370544,24.930530548095703,0.7017723321914673,,3020.35952696,688.76
0.0003,524399,,,,,-235.35848999023438,524500,0.033464688807725906,29.678424835205078,-0.23944726586341858,,4232.84184124,963.04
0.0003,524899,,,,,-252.0187530517578,525000,0.03372067213058472,26.34358024597168,1.8768775463104248,,3464.71286308,771.42
0.0003,525399,,,,,-247.93191528320312,525500,0.03374527022242546,28.462858200073242,-0.10950663685798645,,3946.9814141600004,864.64
0.0003,525899,,,,,-237.6984100341797,526000,0.03308990225195885,36.16267395019531,0.3108818531036377,,3796.5383301199995,824.26
