train/ent_coef,train/learning_rate,train/n_updates,train/critic_loss,rollout/ep_len_mean,train/actor_loss,time/fps,train/ent_coef_loss,time/episodes,rollout/ep_rew_mean,time/time_elapsed,time/total_timesteps,eval/mean_ep_length,eval/mean_reward
0.008095759898424149,0.0003,240399,0.0143058393150568,,29.09542465209961,,0.15306317806243896,,,,240500,100.0,-29.07868982
0.008169210515916348,0.0003,240699,0.009873844683170319,100.0,28.92339324951172,52,-0.002329990267753601,2408,-30.976897410000007,4552,240800,,
0.008150805719196796,0.0003,240899,0.013750705868005753,,29.283340454101562,,0.667255163192749,,,,241000,100.0,-29.174137639999998
0.008135142736136913,0.0003,241099,0.010338103398680687,100.0,29.047542572021484,52,-0.15060779452323914,2412,-30.890237840000005,4560,241200,,
0.008209767751395702,0.0003,241399,0.017569009214639664,,29.334964752197266,,-0.8339279294013977,,,,241500,100.0,-29.333082900000004
0.00819463562220335,0.0003,241499,0.013798195868730545,100.0,28.963592529296875,52,0.7402129173278809,2416,-31.077217150000003,4569,241600,,
0.00816639419645071,0.0003,241899,0.012337597087025642,,29.076955795288086,,0.9707514047622681,,,,242000,100.0,-29.658694739999998
,,,,100.0,,52,,2420,-31.014400800000004,4577,242000,,
0.008173855021595955,0.0003,242299,0.009977953508496284,100.0,28.717485427856445,52,-0.9223939180374146,2424,-31.111043119999998,4581,242400,,
0.008122758008539677,0.0003,242399,0.013886263594031334,,29.493215560913086,,1.320711374282837,,,,242500,100.0,-29.878524659999997
0.00829741358757019,0.0003,242699,0.012257533147931099,100.0,29.275390625,52,0.08873718976974487,2428,-31.243447280000005,4590,242800,,
0.00823037326335907,0.0003,242899,0.012765628285706043,,28.880416870117188,,0.40812012553215027,,,,243000,100.0,-29.595488280000005
0.008241459727287292,0.0003,243099,0.011639321222901344,100.0,29.393552780151367,52,0.8021038770675659,2432,-31.245330089999996,4598,243200,,
0.008135689422488213,0.0003,243399,0.016283053904771805,,29.144729614257812,,-0.011049076914787292,,,,243500,100.0,-29.36200688
0.008186418563127518,0.0003,243499,0.01826159656047821,100.0,29.977680206298828,52,-1.0746821165084839,2436,-31.33126731,4607,243600,,
0.00809317734092474,0.0003,243899,0.01755564659833908,,28.99050521850586,,-0.7009520530700684,,,,244000,100.0,-29.2245898
,,,,100.0,,52,,2440,-31.323379009999993,4615,244000,,
0.008186000399291515,0.0003,244299,0.015373767353594303,100.0,29.424177169799805,52,-0.3120439350605011,2444,-31.435787649999998,4619,244400,,
0.008170800283551216,0.0003,244399,0.012139375321567059,,29.44109344482422,,0.14213426411151886,,,,244500,100.0,-29.53101874
0.00807194970548153,0.0003,244699,0.014691328629851341,100.0,29.901573181152344,52,0.04701298475265503,2448,-31.555742650000003,4627,244800,,
0.008045983500778675,0.0003,244899,0.013937235809862614,,29.206546783447266,,-0.013498663902282715,,,,245000,100.0,-29.160976800000004
0.008089249953627586,0.0003,245099,0.011630717664957047,100.0,29.01556968688965,52,-0.19127091765403748,2452,-31.530162909999998,4636,245200,,
0.008045599795877934,0.0003,245399,0.01519011054188013,,29.511924743652344,,0.20909853279590607,,,,245500,100.0,-29.064323060000003
0.008106788620352745,0.0003,245499,0.01951482705771923,100.0,28.87979507446289,52,-1.3033534288406372,2456,-31.51448106,4645,245600,,
0.008081558160483837,0.0003,245899,0.008727522566914558,,28.873313903808594,,-0.4016420245170593,,,,246000,100.0,-29.335927640000005
,,,,100.0,,52,,2460,-31.535534310000003,4653,246000,,
0.008073527365922928,0.0003,246299,0.017746055498719215,100.0,28.68842124938965,52,-0.25081560015678406,2464,-31.623512299999998,4657,246400,,
0.008016970008611679,0.0003,246399,0.012368571013212204,,29.119197845458984,,0.44979149103164673,,,,246500,100.0,-29.78548794
0.008034711703658104,0.0003,246699,0.011738521978259087,100.0,29.147029876708984,52,0.13133196532726288,2468,-31.653219479999997,4665,246800,,
0.008146190084517002,0.0003,246899,0.014829369261860847,,28.94982147216797,,0.7261250019073486,,,,247000,100.0,-30.361513060000004
0.008128787390887737,0.0003,247099,0.021455751731991768,100.0,28.940885543823242,52,0.6757714748382568,2472,-31.791463070000006,4674,247200,,
0.00831211730837822,0.0003,247399,0.013588941656053066,,29.231050491333008,,-0.36473220586776733,,,,247500,100.0,-28.851492859999997
0.00825903657823801,0.0003,247499,0.01341773010790348,100.0,29.20151710510254,52,0.6531941890716553,2476,-31.873821900000003,4682,247600,,
0.00828099437057972,0.0003,247899,0.0131558608263731,,28.907413482666016,,0.5886886715888977,,,,248000,100.0,-29.46091534
,,,,100.0,,52,,2480,-31.76042767,4691,248000,,
0.00825477670878172,0.0003,248299,0.012697909027338028,100.0,29.192058563232422,52,0.8839123249053955,2484,-31.677736130000003,4695,248400,,
0.008266622200608253,0.0003,248399,0.012935078702867031,,29.36907196044922,,0.8832067251205444,,,,248500,100.0,-29.129355420000003
0.008297037333250046,0.0003,248699,0.012862363830208778,100.0,29.360076904296875,52,0.44642966985702515,2488,-31.790532519999992,4703,248800,,
0.008270923979580402,0.0003,248899,0.012703495100140572,,28.97421646118164,,-1.4851572513580322,,,,249000,100.0,-29.65076466
0.008272020146250725,0.0003,249099,0.01569301076233387,100.0,29.408390045166016,52,0.3025575876235962,2492,-31.952022409999994,4712,249200,,
0.008357550948858261,0.0003,249399,0.009310162626206875,,28.521196365356445,,-0.26601794362068176,,,,249500,100.0,-29.322955760000003
0.008340584114193916,0.0003,249499,0.014044376090168953,100.0,29.115989685058594,52,-0.9908078908920288,2496,-32.05621701,4720,249600,,
0.008202548138797283,0.0003,249899,0.01599285565316677,,29.12826156616211,,-0.5020503401756287,,,,250000,100.0,-29.504837820000002
,,,,100.0,,52,,2500,-31.998199800000002,4729,250000,,
0.008156162686645985,0.0003,250299,0.012059913948178291,100.0,28.76202392578125,52,-0.30444860458374023,2504,-32.08105451,4733,250400,,
0.00822608545422554,0.0003,250399,0.012842693366110325,,29.171531677246094,,0.859648585319519,,,,250500,100.0,-29.524386460000002
0.008292928338050842,0.0003,250699,0.01138778030872345,100.0,28.93153953552246,52,0.7168940305709839,2508,-31.958236529999994,4741,250800,,
0.00827933568507433,0.0003,250899,0.009771667420864105,,28.082481384277344,,-0.050000905990600586,,,,251000,100.0,-29.595614600000005
0.008207439444959164,0.0003,251099,0.014533904381096363,100.0,28.99101448059082,52,0.21542257070541382,2512,-31.90027533,4750,251200,,
0.008275361731648445,0.0003,251399,0.011561354622244835,,29.213119506835938,,0.007734805345535278,,,,251500,100.0,-29.407914039999994
0.008243865333497524,0.0003,251499,0.01263207383453846,100.0,28.766963958740234,52,-0.04630333185195923,2516,-31.81910043,4759,251600,,
0.008236164227128029,0.0003,251899,0.012387838214635849,,28.66012191772461,,0.1440141350030899,,,,252000,100.0,-29.560031219999995
,,,,100.0,,52,,2520,-31.783294809999997,4767,252000,,
0.008288733661174774,0.0003,252299,0.01420973427593708,100.0,28.730209350585938,52,0.4091055691242218,2524,-31.566033119999997,4771,252400,,
0.00828845240175724,0.0003,252399,0.009924542158842087,,28.665416717529297,,-0.5763786435127258,,,,252500,100.0,-29.20220672
0.008265577256679535,0.0003,252699,0.014127146452665329,100.0,29.10190200805664,52,0.3181494474411011,2528,-31.582794090000004,4779,252800,,
0.00827517919242382,0.0003,252899,0.014440720900893211,,29.12727165222168,,-0.29159751534461975,,,,253000,100.0,-29.54413066
0.008125264197587967,0.0003,253099,0.009686901234090328,100.0,29.012451171875,52,0.6243288516998291,2532,-31.690352159999996,4788,253200,,
0.008255363442003727,0.0003,253399,0.01595221273601055,,29.294748306274414,,-0.5630483031272888,,,,253500,100.0,-28.73694626
0.008343050256371498,0.0003,253499,0.018581906333565712,100.0,29.56147003173828,52,-0.40282678604125977,2536,-31.55850927,4797,253600,,
0.008392306976020336,0.0003,253899,0.017211655154824257,,28.795400619506836,,-1.2730071544647217,,,,254000,100.0,-29.45674426
,,,,100.0,,52,,2540,-31.533577910000005,4805,254000,,
0.008358113467693329,0.0003,254299,0.011472531594336033,100.0,28.57565689086914,52,-0.6139440536499023,2544,-31.6111602,4809,254400,,
0.00827611144632101,0.0003,254399,0.00901770032942295,,29.090744018554688,,-0.5550693869590759,,,,254500,100.0,-28.74060012
0.008208120241761208,0.0003,254699,0.015702521428465843,100.0,28.688552856445312,52,0.4316481351852417,2548,-31.454655819999992,4817,254800,,
0.008268485777080059,0.0003,254899,0.012675860896706581,,29.320247650146484,,0.15697503089904785,,,,255000,100.0,-29.649685999999996
0.008089635521173477,0.0003,255099,0.012133415788412094,100.0,28.160024642944336,52,0.8527593612670898,2552,-31.407562310000003,4826,255200,,
0.00808036420494318,0.0003,255399,0.012445379979908466,,28.862377166748047,,0.4802438020706177,,,,255500,100.0,-29.035464180000005
0.008098983205854893,0.0003,255499,0.011020760983228683,100.0,28.26015281677246,52,-0.563172459602356,2556,-31.393257159999997,4834,255600,,
0.008085011504590511,0.0003,255899,0.012986639514565468,,29.06770896911621,,0.1717693954706192,,,,256000,100.0,-29.36691902
,,,,100.0,,52,,2560,-31.476179159999997,4843,256000,,
0.008057337254285812,0.0003,256299,0.010991988703608513,100.0,28.647281646728516,52,-1.3913776874542236,2564,-31.517072050000003,4847,256400,,
0.008098771795630455,0.0003,256399,0.011124021373689175,,29.487438201904297,,-0.7145341634750366,,,,256500,100.0,-29.140896719999997
0.008182450197637081,0.0003,256699,0.01083080843091011,100.0,28.633331298828125,52,0.9078787565231323,2568,-31.318495270000003,4855,256800,,
0.008246960118412971,0.0003,256899,0.010964336805045605,,28.441022872924805,,0.2760372757911682,,,,257000,100.0,-29.08224906
0.008244266733527184,0.0003,257099,0.012724022381007671,100.0,29.10232925415039,52,0.05114756524562836,2572,-31.263571589999998,4864,257200,,
0.00828302837908268,0.0003,257399,0.010069498792290688,,28.555360794067383,,0.29267823696136475,,,,257500,100.0,-28.90667678
0.008305096998810768,0.0003,257499,0.014128346927464008,100.0,28.825031280517578,52,-0.6433367729187012,2576,-31.26796454000001,4872,257600,,
0.008070659823715687,0.0003,257899,0.010131722316145897,,28.549331665039062,,0.0004050806164741516,,,,258000,100.0,-28.90992482
,,,,100.0,,52,,2580,-31.43525618,4881,258000,,
0.008032777346670628,0.0003,258299,0.01314007118344307,100.0,29.19915008544922,52,-1.0951013565063477,2584,-31.400318470000002,4885,258400,,
0.008119311183691025,0.0003,258399,0.010830437764525414,,28.75391960144043,,0.6064682006835938,,,,258500,100.0,-29.759037279999998
0.008173593319952488,0.0003,258699,0.01197219267487526,100.0,28.741378784179688,52,-1.3679165840148926,2588,-31.280468360000004,4893,258800,,
0.008240068331360817,0.0003,258899,0.014498673379421234,,29.081817626953125,,-0.8272860646247864,,,,259000,100.0,-29.417524879999995
0.0082972077652812,0.0003,259099,0.012858626432716846,100.0,29.205766677856445,52,0.5428468585014343,2592,-31.294269929999995,4902,259200,,
0.008218275383114815,0.0003,259399,0.011730484664440155,,28.547916412353516,,-0.6302576065063477,,,,259500,100.0,-28.876224620000002
0.008272580802440643,0.0003,259499,0.013759266585111618,100.0,28.502368927001953,52,-0.9894083738327026,2596,-31.236517350000003,4911,259600,,
0.008198117837309837,0.0003,259899,0.010575862601399422,,28.947467803955078,,-0.08438625931739807,,,,260000,100.0,-29.170671960000004
,,,,100.0,,52,,2600,-31.098810380000003,4919,260000,,
0.008176910690963268,0.0003,260299,0.0110497260466218,100.0,29.004642486572266,52,0.2942272424697876,2604,-31.04872374,4923,260400,,
0.008128670044243336,0.0003,260399,0.011187979020178318,,29.24428939819336,,0.666133463382721,,,,260500,100.0,-28.842481399999993
0.008198517374694347,0.0003,260699,0.013508012518286705,100.0,28.919891357421875,52,-0.22139795124530792,2608,-31.281002999999995,4931,260800,,
0.008191513828933239,0.0003,260899,0.009414175525307655,,29.00179100036621,,0.7922635078430176,,,,261000,100.0,-29.101954979999995
0.00819026492536068,0.0003,261099,0.010295143350958824,100.0,28.88361167907715,52,0.12534794211387634,2612,-31.460454690000002,4940,261200,,
0.00831558182835579,0.0003,261399,0.011619837954640388,,28.49776840209961,,0.24085716903209686,,,,261500,100.0,-29.302960439999996
0.00828153919428587,0.0003,261499,0.012031905353069305,100.0,28.98208999633789,52,0.553189218044281,2616,-31.470611919999996,4949,261600,,
0.008236183784902096,0.0003,261899,0.012042637914419174,,28.378450393676758,,-0.10958409309387207,,,,262000,100.0,-29.84568056
,,,,100.0,,52,,2620,-31.495115179999992,4957,262000,,
0.00811751838773489,0.0003,262299,0.010504098609089851,100.0,28.407718658447266,52,-0.13089188933372498,2624,-31.660346619999995,4961,262400,,
0.008138137869536877,0.0003,262399,0.015413925983011723,,28.933656692504883,,0.5075551271438599,,,,262500,100.0,-29.5929851
0.008115846663713455,0.0003,262699,0.008931975811719894,100.0,28.90804672241211,52,-0.38757234811782837,2628,-31.586337349999997,4969,262800,,
0.00811871886253357,0.0003,262899,0.010815239511430264,,28.56078338623047,,-0.5975776314735413,,,,263000,100.0,-29.77092928
0.00821012444794178,0.0003,263099,0.010734517127275467,100.0,29.353797912597656,52,-0.19402971863746643,2632,-31.58307253,4978,263200,,
0.008122006431221962,0.0003,263399,0.011906571686267853,,28.916744232177734,,-0.7665010690689087,,,,263500,100.0,-29.650698459999997
0.008123640902340412,0.0003,263499,0.014810471795499325,100.0,28.77261734008789,52,0.4680207669734955,2636,-31.713340849999998,4986,263600,,
0.008094655349850655,0.0003,263899,0.014696545898914337,,28.30117416381836,,0.16921550035476685,,,,264000,100.0,-28.83142362
,,,,100.0,,52,,2640,-31.796913840000002,4995,264000,,
0.008191853761672974,0.0003,264299,0.009149502962827682,100.0,29.11965560913086,52,0.11924499273300171,2644,-31.731820699999993,4999,264400,,
0.00824594497680664,0.0003,264399,0.013258074410259724,,28.290287017822266,,-0.500239372253418,,,,264500,100.0,-29.17349672
0.008177733980119228,0.0003,264699,0.016253240406513214,100.0,29.062847137451172,52,-0.9308412075042725,2648,-31.842124399999992,5007,264800,,
0.008240320719778538,0.0003,264899,0.010925717651844025,,28.423656463623047,,-0.7492525577545166,,,,265000,100.0,-29.4794273
0.008241931907832623,0.0003,265099,0.016242615878582,100.0,28.631771087646484,52,-0.7106339931488037,2652,-31.862249769999995,5016,265200,,
0.008236258290708065,0.0003,265399,0.018898632377386093,,29.095163345336914,,0.6178005933761597,,,,265500,100.0,-29.00840616
0.008316347375512123,0.0003,265499,0.010349557735025883,100.0,28.376747131347656,52,-0.026555314660072327,2656,-31.813021750000004,5024,265600,,
0.008207708597183228,0.0003,265899,0.013738996349275112,,28.61594009399414,,0.31475138664245605,,,,266000,100.0,-28.885312840000005
,,,,100.0,,52,,2660,-31.710246949999995,5033,266000,,
0.008239959366619587,0.0003,266299,0.010865584947168827,100.0,28.24555015563965,52,-0.2617672085762024,2664,-31.58606284,5037,266400,,
0.008218497969210148,0.0003,266399,0.011371134780347347,,28.594511032104492,,-0.15278853476047516,,,,266500,100.0,-31.102611879999994
0.008157416246831417,0.0003,266699,0.01564459130167961,100.0,28.70461654663086,52,-0.12017509341239929,2668,-31.695568360000006,5045,266800,,
0.008153250440955162,0.0003,266899,0.015169130638241768,,28.790328979492188,,-0.6292375922203064,,,,267000,100.0,-30.238122920000002
0.008190096355974674,0.0003,267099,0.01682894490659237,100.0,28.792987823486328,52,-0.3586687445640564,2672,-31.78219762,5054,267200,,
0.00817110389471054,0.0003,267399,0.010245854035019875,,28.155317306518555,,0.5607824325561523,,,,267500,100.0,-28.83161396
0.008230495266616344,0.0003,267499,0.009647417813539505,100.0,28.52971076965332,52,0.5185071229934692,2676,-31.74304155,5062,267600,,
0.00817371066659689,0.0003,267899,0.009810039773583412,,28.19512939453125,,-0.28701895475387573,,,,268000,100.0,-28.680031839999998
,,,,100.0,,52,,2680,-31.714381820000003,5071,268000,,
0.008334970101714134,0.0003,268299,0.010840516537427902,100.0,28.291770935058594,52,0.38715866208076477,2684,-31.81831242,5074,268400,,
0.008331556804478168,0.0003,268399,0.009960977360606194,,28.76889419555664,,0.6980947256088257,,,,268500,100.0,-29.344739920000002
0.008375376462936401,0.0003,268699,0.01130690984427929,100.0,28.646678924560547,52,1.0333127975463867,2688,-31.964057690000004,5083,268800,,
0.008267911151051521,0.0003,268899,0.013324626721441746,,28.739559173583984,,0.3033195734024048,,,,269000,100.0,-29.458537540000002
0.008476002141833305,0.0003,269099,0.01168627105653286,100.0,28.421287536621094,52,-1.1914724111557007,2692,-31.7048773,5091,269200,,
0.00825528521090746,0.0003,269399,0.014727078378200531,,28.408329010009766,,1.206528663635254,,,,269500,100.0,-29.306180579999996
0.008270327933132648,0.0003,269499,0.014145644381642342,100.0,28.30145263671875,52,-0.433524489402771,2696,-31.7438812,5100,269600,,
0.008180365897715092,0.0003,269899,0.009167900308966637,,28.147090911865234,,-0.2556661069393158,,,,270000,100.0,-28.889880679999997
,,,,100.0,,52,,2700,-31.792676479999997,5109,270000,,
0.008223366923630238,0.0003,270299,0.014763210900127888,100.0,28.984954833984375,52,0.256908655166626,2704,-31.681597229999998,5112,270400,,
0.008193830028176308,0.0003,270399,0.01081493403762579,,27.933734893798828,,1.1570165157318115,,,,270500,100.0,-28.905621500000002
0.008336548693478107,0.0003,270699,0.00988701544702053,100.0,28.507568359375,52,-0.4266633689403534,2708,-31.550464859999998,5121,270800,,
0.008323789574205875,0.0003,270899,0.009389713406562805,,27.915122985839844,,0.28428956866264343,,,,271000,100.0,-29.06366836
0.00830687116831541,0.0003,271099,0.011692609637975693,100.0,28.151748657226562,52,-0.5045095086097717,2712,-31.351987530000002,5129,271200,,
0.008244702592492104,0.0003,271399,0.011962785385549068,,28.048828125,,0.1563686579465866,,,,271500,100.0,-29.419384179999998
0.008338356390595436,0.0003,271499,0.01755926012992859,100.0,28.754194259643555,52,-1.1261615753173828,2716,-31.257191669999997,5138,271600,,
0.008156144060194492,0.0003,271899,0.011760847643017769,,28.216140747070312,,0.1665824055671692,,,,272000,100.0,-29.02063006
,,,,100.0,,52,,2720,-31.24690935,5146,272000,,
0.008258536458015442,0.0003,272299,0.006462928373366594,100.0,27.640857696533203,52,-0.0009158849716186523,2724,-31.05694313,5150,272400,,
0.008325020782649517,0.0003,272399,0.014158252626657486,,28.46463394165039,,0.16561414301395416,,,,272500,100.0,-28.90129542
0.008312268182635307,0.0003,272699,0.009465645998716354,100.0,28.195100784301758,52,-0.08487868309020996,2728,-31.066841710000002,5159,272800,,
0.008209235966205597,0.0003,272899,0.010622954927384853,,28.507102966308594,,-0.769007682800293,,,,273000,100.0,-28.898366919999997
0.008174139074981213,0.0003,273099,0.010356542654335499,100.0,28.44757080078125,52,-1.0069849491119385,2732,-31.148468920000006,5167,273200,,
0.008190233260393143,0.0003,273399,0.017935240641236305,,28.50405502319336,,0.1371525228023529,,,,273500,100.0,-29.26207006
0.008232230320572853,0.0003,273499,0.012395782396197319,100.0,28.666278839111328,52,-0.47381454706192017,2736,-31.07011426,5176,273600,,
0.008229957893490791,0.0003,273899,0.008947602473199368,,28.338512420654297,,-0.5564547777175903,,,,274000,100.0,-28.873034879999995
,,,,100.0,,52,,2740,-30.966572839999998,5184,274000,,
0.008300306275486946,0.0003,274299,0.009712770581245422,100.0,28.588687896728516,52,0.3785610496997833,2744,-31.0145219,5188,274400,,
0.008307627402245998,0.0003,274399,0.009447190910577774,,27.937076568603516,,-0.2734629511833191,,,,274500,100.0,-29.54330232
0.008212112821638584,0.0003,274699,0.01392664946615696,100.0,28.17965316772461,52,-1.761447548866272,2748,-30.889452100000003,5197,274800,,
0.00822853296995163,0.0003,274899,0.017920177429914474,,28.67581558227539,,0.5792531967163086,,,,275000,100.0,-29.58412966
0.008227108977735043,0.0003,275099,0.011742446571588516,100.0,28.627899169921875,52,-1.1689497232437134,2752,-30.977399920000007,5205,275200,,
0.008305856958031654,0.0003,275399,0.009401289746165276,,27.707046508789062,,0.16940441727638245,,,,275500,100.0,-29.72627094
0.008292761631309986,0.0003,275499,0.01288282498717308,100.0,28.125003814697266,52,0.03185166418552399,2756,-31.010045720000008,5214,275600,,
0.008275152184069157,0.0003,275899,0.012436162680387497,,28.23177719116211,,-0.205916628241539,,,,276000,100.0,-29.2928469
,,,,100.0,,52,,2760,-30.91320277000001,5222,276000,,
0.008206159807741642,0.0003,276299,0.009006944485008717,100.0,27.85289764404297,52,-0.018109381198883057,2764,-30.89976043,5226,276400,,
0.008161162957549095,0.0003,276399,0.01149751991033554,,28.216205596923828,,0.7850419282913208,,,,276500,100.0,-28.7610631
0.008270186372101307,0.0003,276699,0.010897086001932621,100.0,28.061279296875,52,-0.39168256521224976,2768,-30.908979569999996,5234,276800,,
0.008223171345889568,0.0003,276899,0.011587955988943577,,27.963226318359375,,0.5261921882629395,,,,277000,100.0,-28.9086003
0.008280497044324875,0.0003,277099,0.013308906927704811,100.0,28.200563430786133,52,0.4949496388435364,2772,-30.921718950000002,5243,277200,,
0.00827735848724842,0.0003,277399,0.010071241296827793,,28.69045639038086,,-1.149438500404358,,,,277500,100.0,-29.04275596
0.008244180120527744,0.0003,277499,0.008177446201443672,100.0,27.533729553222656,52,-0.861924946308136,2776,-30.871515499999997,5252,277600,,
0.008135705254971981,0.0003,277899,0.008188578300178051,,27.580795288085938,,-0.8068469166755676,,,,278000,100.0,-29.06144702
,,,,100.0,,52,,2780,-30.697254009999998,5260,278000,,
0.008249984122812748,0.0003,278299,0.009844454005360603,100.0,27.410991668701172,52,-0.40371617674827576,2784,-30.700983649999998,5264,278400,,
0.008216660469770432,0.0003,278399,0.014086668379604816,,28.469125747680664,,-0.7891291975975037,,,,278500,100.0,-28.816797539999996
0.008236844092607498,0.0003,278699,0.0119027616456151,100.0,28.59217071533203,52,-0.7412324547767639,2788,-30.63935755,5272,278800,,
0.008314705453813076,0.0003,278899,0.010972145013511181,,28.764915466308594,,1.0444347858428955,,,,279000,100.0,-29.136341639999998
0.008364671841263771,0.0003,279099,0.010070381686091423,100.0,28.051713943481445,52,0.3811986744403839,2792,-30.732356280000005,5281,279200,,
0.008321389555931091,0.0003,279399,0.013657845556735992,,28.815433502197266,,-0.6785875558853149,,,,279500,100.0,-28.758058379999998
0.008327823132276535,0.0003,279499,0.014955589547753334,100.0,28.459339141845703,52,0.6509426832199097,2796,-30.73758795,5290,279600,,
0.008375116623938084,0.0003,279899,0.010978740639984608,,27.910049438476562,,0.6780276298522949,,,,280000,100.0,-28.865729739999995
,,,,100.0,,52,,2800,-30.762119090000002,5298,280000,,
0.008362378925085068,0.0003,280299,0.015121018514037132,100.0,28.339252471923828,52,-1.1142181158065796,2804,-30.818671979999998,5302,280400,,
0.008246185258030891,0.0003,280399,0.009871292859315872,,28.394634246826172,,-0.08543398976325989,,,,280500,100.0,-28.8770704
0.008217966184020042,0.0003,280699,0.008119654841721058,100.0,28.134788513183594,52,-0.4021066129207611,2808,-30.780702530000006,5310,280800,,
0.008220736868679523,0.0003,280899,0.012082953006029129,,28.32978057861328,,1.2199740409851074,,,,281000,100.0,-28.897848319999998
0.008221250027418137,0.0003,281099,0.0124301016330719,100.0,28.064998626708984,52,-1.234958291053772,2812,-31.033493860000004,5319,281200,,
0.008095326833426952,0.0003,281399,0.013525769114494324,,28.3436222076416,,-0.2618655562400818,,,,281500,100.0,-28.925918860000003
0.008063282817602158,0.0003,281499,0.012751223519444466,100.0,28.338287353515625,52,0.6713115572929382,2816,-31.227490479999997,5327,281600,,
0.00822067353874445,0.0003,281899,0.009180661290884018,,27.839874267578125,,-0.22917914390563965,,,,282000,100.0,-29.08380132
,,,,100.0,,52,,2820,-31.27515476,5336,282000,,
0.008212853223085403,0.0003,282299,0.016250675544142723,100.0,29.021974563598633,52,0.5724402666091919,2824,-31.332542439999997,5340,282400,,
0.008097562938928604,0.0003,282399,0.01404617726802826,,28.198108673095703,,0.5340540409088135,,,,282500,100.0,-28.766312000000003
0.008161376230418682,0.0003,282699,0.010754657909274101,100.0,28.16037368774414,52,0.290513277053833,2828,-31.349274780000005,5348,282800,,
0.008162353187799454,0.0003,282899,0.009882890619337559,,27.911344528198242,,-0.38422948122024536,,,,283000,100.0,-28.970199179999998
0.008084436878561974,0.0003,283099,0.010163645260035992,100.0,28.305809020996094,52,-0.07199516892433167,2832,-31.139499170000004,5357,283200,,
0.00803829450160265,0.0003,283399,0.010440506041049957,,28.445932388305664,,0.15059536695480347,,,,283500,100.0,-29.27925674
0.008123091422021389,0.0003,283499,0.009642601944506168,100.0,28.240108489990234,52,-0.6251713037490845,2836,-31.00477094,5366,283600,,
0.008104913868010044,0.0003,283899,0.012233314104378223,,28.230323791503906,,-0.7749994993209839,,,,284000,100.0,-28.890745800000005
,,,,100.0,,52,,2840,-31.04422166,5374,284000,,
0.008247293531894684,0.0003,284299,0.00827519129961729,100.0,27.80727195739746,52,0.29808127880096436,2844,-30.90223223,5378,284400,,
0.00823894515633583,0.0003,284399,0.011663747951388359,,28.014320373535156,,-0.6024552583694458,,,,284500,100.0,-29.47105938
0.00825575739145279,0.0003,284699,0.014085540547966957,100.0,28.171493530273438,52,0.5806396007537842,2848,-30.863752999999996,5386,284800,,
0.008341244421899319,0.0003,284899,0.010612038895487785,,28.026371002197266,,-1.0905184745788574,,,,285000,100.0,-29.018645520000003
0.008302492089569569,0.0003,285099,0.011114328168332577,100.0,27.90767478942871,52,1.5334831476211548,2852,-30.876047010000008,5395,285200,,
0.008399044163525105,0.0003,285399,0.007412769831717014,,28.31233024597168,,0.3000943660736084,,,,285500,100.0,-28.7625619
0.00841109175235033,0.0003,285499,0.009901164099574089,100.0,27.481231689453125,52,0.5159879326820374,2856,-30.780599179999996,5403,285600,,
0.008231126703321934,0.0003,285899,0.017735939472913742,,28.201034545898438,,-0.329440176486969,,,,286000,100.0,-28.63814708
,,,,100.0,,52,,2860,-30.77363026,5412,286000,,
0.008241943083703518,0.0003,286299,0.007016616407781839,100.0,26.982803344726562,52,-0.5121514797210693,2864,-30.899802850000004,5416,286400,,
0.008236156776547432,0.0003,286399,0.008979587815701962,,28.177072525024414,,-0.8823080658912659,,,,286500,100.0,-28.932736679999998
0.008325754664838314,0.0003,286699,0.015422388911247253,100.0,28.22220802307129,52,-1.8772411346435547,2868,-30.970420550000004,5424,286800,,
0.008201324380934238,0.0003,286899,0.015057563781738281,,28.25168228149414,,0.05100145936012268,,,,287000,100.0,-28.970255419999997
0.008137966506183147,0.0003,287099,0.011845096945762634,100.0,28.093658447265625,52,0.3643891215324402,2872,-30.879694380000004,5433,287200,,
0.008102468214929104,0.0003,287399,0.006900548003613949,,27.914955139160156,,-0.015020355582237244,,,,287500,100.0,-29.122962439999995
0.008064789697527885,0.0003,287499,0.009746057912707329,100.0,27.991455078125,52,0.6707918643951416,2876,-30.93995608,5441,287600,,
0.008145036175847054,0.0003,287899,0.013332158327102661,,28.05569076538086,,-0.23352007567882538,,,,288000,100.0,-28.89222762
,,,,100.0,,52,,2880,-31.03322031,5450,288000,,
0.008257627487182617,0.0003,288299,0.01248575933277607,100.0,28.126953125,52,-0.6994044184684753,2884,-30.982758150000006,5453,288400,,
0.008173749782145023,0.0003,288399,0.007260605692863464,,27.631982803344727,,-1.4025397300720215,,,,288500,100.0,-28.52864996
0.008042016997933388,0.0003,288699,0.011613593436777592,100.0,27.80608558654785,52,-1.453190803527832,2888,-30.92660599,5462,288800,,
0.008013495244085789,0.0003,288899,0.009262170642614365,,27.473243713378906,,-0.3016468286514282,,,,289000,100.0,-30.281870119999997
0.008155809715390205,0.0003,289099,0.013526877388358116,100.0,28.347259521484375,52,-0.3828497529029846,2892,-30.887184679999997,5470,289200,,
0.008177905343472958,0.0003,289399,0.012437237426638603,,28.09062957763672,,0.3540363013744354,,,,289500,100.0,-28.968038619999998
0.008161800913512707,0.0003,289499,0.011132203042507172,100.0,28.07123565673828,52,-1.1535841226577759,2896,-30.845438859999994,5479,289600,,
