train/critic_loss,time/total_timesteps,train/actor_loss,eval/mean_ep_length,train/learning_rate,train/n_updates,eval/mean_reward,rollout/ep_rew_mean,time/fps,rollout/ep_len_mean,time/episodes,time/time_elapsed
37.01398468017578,200500,-3178.1455078125,1000.0,0.001,200399,36465.43918866,,,,,
47.102806091308594,201000,-3169.859130859375,1000.0,0.001,200899,36465.43918866,,,,,
109.51695251464844,201500,-3162.688232421875,1000.0,0.001,201399,36465.43918866,,,,,
161.44960021972656,202000,-3166.44970703125,1000.0,0.001,201899,36465.43918866,,,,,
103.72064971923828,202500,-3163.15625,1000.0,0.001,202399,36465.43918866,,,,,
21.332738876342773,203000,-3173.364990234375,1000.0,0.001,202899,36465.43918866,,,,,
126.3017578125,203500,-3170.0322265625,1000.0,0.001,203399,36465.43918866,,,,,
49.750755310058594,204000,-3173.258544921875,1000.0,0.001,203899,36465.43918866,,,,,
,204000,,,,,,36555.241879910005,8,1000.0,204,25233
57.05400085449219,204500,-3165.721435546875,1000.0,0.001,204399,36465.43918866,,,,,
204.1605224609375,205000,-3164.736328125,1000.0,0.001,204899,36465.43918866,,,,,
244.05621337890625,205500,-3171.2763671875,1000.0,0.001,205399,36465.43918866,,,,,
153.63589477539062,206000,-3162.740478515625,1000.0,0.001,205899,36465.43918866,,,,,
103.96586608886719,206500,-3172.176513671875,1000.0,0.001,206399,36465.43918866,,,,,
60.694671630859375,207000,-3168.8115234375,1000.0,0.001,206899,36465.43918866,,,,,
61.80437469482422,207500,-3163.837890625,1000.0,0.001,207399,36465.43918866,,,,,
58.47187042236328,208000,-3161.6640625,1000.0,0.001,207899,36465.43918866,,,,,
,208000,,,,,,36552.27783221,8,1000.0,208,25717
30.792879104614258,208500,-3173.24169921875,1000.0,0.001,208399,36465.43918866,,,,,
303.436767578125,209000,-3193.2177734375,1000.0,0.001,208899,36465.43918866,,,,,
98.23309326171875,209500,-3177.778076171875,1000.0,0.001,209399,36465.43918866,,,,,
53.35306930541992,210000,-3158.62451171875,1000.0,0.001,209899,36465.43918866,,,,,
104.4710693359375,210500,-3191.638427734375,1000.0,0.001,210399,36465.43918866,,,,,
46.905670166015625,211000,-3163.138671875,1000.0,0.001,210899,36465.43918866,,,,,
88.16206359863281,211500,-3164.6396484375,1000.0,0.001,211399,36465.43918866,,,,,
101.10310363769531,212000,-3169.316650390625,1000.0,0.001,211899,36465.43918866,,,,,
,212000,,,,,,36551.92192345,8,1000.0,212,26200
252.65440368652344,212500,-3177.26025390625,1000.0,0.001,212399,36465.43918866,,,,,
41.64225769042969,213000,-3176.53759765625,1000.0,0.001,212899,36465.43918866,,,,,
41.620704650878906,213500,-3162.54296875,1000.0,0.001,213399,36465.43918866,,,,,
64.23424530029297,214000,-3171.386474609375,1000.0,0.001,213899,36465.43918866,,,,,
90.36803436279297,214500,-3165.609375,1000.0,0.001,214399,36465.43918866,,,,,
45.87255859375,215000,-3164.783203125,1000.0,0.001,214899,36465.43918866,,,,,
34.94597625732422,215500,-3168.693115234375,1000.0,0.001,215399,36465.43918866,,,,,
471.8291320800781,216000,-3154.369140625,1000.0,0.001,215899,36465.43918866,,,,,
,216000,,,,,,36544.19234493,8,1000.0,216,26683
36.18291091918945,216500,-3170.0419921875,1000.0,0.001,216399,36465.43918866,,,,,
122.6014633178711,217000,-3170.890625,1000.0,0.001,216899,36465.43918866,,,,,
64.01002502441406,217500,-3171.71630859375,1000.0,0.001,217399,36465.43918866,,,,,
47.670475006103516,218000,-3177.7548828125,1000.0,0.001,217899,36465.43918866,,,,,
79.06652069091797,218500,-3162.3095703125,1000.0,0.001,218399,36465.43918866,,,,,
49.627044677734375,219000,-3172.085205078125,1000.0,0.001,218899,36465.43918866,,,,,
82.99211120605469,219500,-3187.827880859375,1000.0,0.001,219399,36465.43918866,,,,,
76.03855895996094,220000,-3159.6494140625,1000.0,0.001,219899,36465.43918866,,,,,
,220000,,,,,,36536.637011930005,8,1000.0,220,27166
77.28497314453125,220500,-3165.53564453125,1000.0,0.001,220399,36465.43918866,,,,,
57.07585525512695,221000,-3180.74609375,1000.0,0.001,220899,36465.43918866,,,,,
25.849164962768555,221500,-3164.50341796875,1000.0,0.001,221399,36465.43918866,,,,,
33.29969024658203,222000,-3169.60107421875,1000.0,0.001,221899,36465.43918866,,,,,
31.72053337097168,222500,-3185.89404296875,1000.0,0.001,222399,36465.43918866,,,,,
106.16073608398438,223000,-3177.05078125,1000.0,0.001,222899,36465.43918866,,,,,
156.8688507080078,223500,-3175.4716796875,1000.0,0.001,223399,36465.43918866,,,,,
129.8533935546875,224000,-3162.29150390625,1000.0,0.001,223899,36465.43918866,,,,,
,224000,,,,,,36533.73996173,8,1000.0,224,27648
24.076080322265625,224500,-3175.626708984375,1000.0,0.001,224399,36465.43918866,,,,,
100.95521545410156,225000,-3171.6484375,1000.0,0.001,224899,36465.43918866,,,,,
68.89608001708984,225500,-3175.058837890625,1000.0,0.001,225399,36465.43918866,,,,,
69.62734985351562,226000,-3179.3544921875,1000.0,0.001,225899,36465.43918866,,,,,
89.1464614868164,226500,-3159.679443359375,1000.0,0.001,226399,36465.43918866,,,,,
39.55961608886719,227000,-3162.12353515625,1000.0,0.001,226899,36465.43918866,,,,,
70.08700561523438,227500,-3180.15380859375,1000.0,0.001,227399,36465.43918866,,,,,
83.52507781982422,228000,-3182.144287109375,1000.0,0.001,227899,36465.43918866,,,,,
,228000,,,,,,36522.60062581,8,1000.0,228,28132
141.76541137695312,228500,-3165.5732421875,1000.0,0.001,228399,36465.43918866,,,,,
38.213436126708984,229000,-3171.75,1000.0,0.001,228899,36465.43918866,,,,,
42.17535400390625,229500,-3174.64453125,1000.0,0.001,229399,36465.43918866,,,,,
299.96612548828125,230000,-3177.969970703125,1000.0,0.001,229899,36465.43918866,,,,,
175.59014892578125,230500,-3163.6640625,1000.0,0.001,230399,36465.43918866,,,,,
80.7108154296875,231000,-3174.388427734375,1000.0,0.001,230899,36465.43918866,,,,,
129.58120727539062,231500,-3176.29541015625,1000.0,0.001,231399,36465.43918866,,,,,
159.6682891845703,232000,-3175.39794921875,1000.0,0.001,231899,36465.43918866,,,,,
,232000,,,,,,36519.22133839,8,1000.0,232,28616
234.57571411132812,232500,-3167.150390625,1000.0,0.001,232399,36465.43918866,,,,,
40.962554931640625,233000,-3177.61767578125,1000.0,0.001,232899,36465.43918866,,,,,
36.30018997192383,233500,-3161.972900390625,1000.0,0.001,233399,36465.43918866,,,,,
32.24872589111328,234000,-3182.524169921875,1000.0,0.001,233899,36465.43918866,,,,,
145.00416564941406,234500,-3170.309326171875,1000.0,0.001,234399,36465.43918866,,,,,
69.55854797363281,235000,-3160.3505859375,1000.0,0.001,234899,36465.43918866,,,,,
29.580760955810547,235500,-3169.6953125,1000.0,0.001,235399,36465.43918866,,,,,
47.2401123046875,236000,-3166.919189453125,1000.0,0.001,235899,36465.43918866,,,,,
,236000,,,,,,36518.06433476,8,1000.0,236,29100
25.869083404541016,236500,-3177.73876953125,1000.0,0.001,236399,36465.43918866,,,,,
25.31808090209961,237000,-3187.35009765625,1000.0,0.001,236899,36465.43918866,,,,,
78.38070678710938,237500,-3169.683837890625,1000.0,0.001,237399,36465.43918866,,,,,
88.37513732910156,238000,-3173.31396484375,1000.0,0.001,237899,36465.43918866,,,,,
50.34092712402344,238500,-3160.240478515625,1000.0,0.001,238399,36465.43918866,,,,,
40.82701110839844,239000,-3187.119873046875,1000.0,0.001,238899,36465.43918866,,,,,
68.58448028564453,239500,-3177.9501953125,1000.0,0.001,239399,36465.43918866,,,,,
48.36712646484375,240000,-3172.754638671875,1000.0,0.001,239899,36465.43918866,,,,,
,240000,,,,,,36512.37252615,8,1000.0,240,29584
330.29278564453125,240500,-3180.92822265625,1000.0,0.001,240399,36465.43918866,,,,,
194.45849609375,241000,-3160.7421875,1000.0,0.001,240899,36465.43918866,,,,,
184.66107177734375,241500,-3169.283203125,1000.0,0.001,241399,36465.43918866,,,,,
44.58796310424805,242000,-3171.426513671875,1000.0,0.001,241899,36465.43918866,,,,,
283.282470703125,242500,-3185.1962890625,1000.0,0.001,242399,36465.43918866,,,,,
212.25228881835938,243000,-3168.414794921875,1000.0,0.001,242899,36465.43918866,,,,,
47.78070068359375,243500,-3164.998046875,1000.0,0.001,243399,36465.43918866,,,,,
160.21807861328125,244000,-3175.635986328125,1000.0,0.001,243899,36465.43918866,,,,,
,244000,,,,,,36516.49192756,8,1000.0,244,30068
416.5569763183594,244500,-3170.347900390625,1000.0,0.001,244399,36465.43918866,,,,,
205.8916473388672,245000,-3153.853271484375,1000.0,0.001,244899,36465.43918866,,,,,
25.55651092529297,245500,-3168.781494140625,1000.0,0.001,245399,36465.43918866,,,,,
98.96762084960938,246000,-3161.68310546875,1000.0,0.001,245899,36465.43918866,,,,,
32.127540588378906,246500,-3168.10595703125,1000.0,0.001,246399,36465.43918866,,,,,
38.97802734375,247000,-3162.135986328125,1000.0,0.001,246899,36465.43918866,,,,,
116.46368408203125,247500,-3172.60302734375,1000.0,0.001,247399,36465.43918866,,,,,
38.19832992553711,248000,-3158.3408203125,1000.0,0.001,247899,36465.43918866,,,,,
,248000,,,,,,36508.17303289999,8,1000.0,248,30551
48.40869903564453,248500,-3157.7666015625,1000.0,0.001,248399,36465.43918866,,,,,
377.916748046875,249000,-3149.30517578125,1000.0,0.001,248899,36465.43918866,,,,,
87.37916564941406,249500,-3178.015380859375,1000.0,0.001,249399,36465.43918866,,,,,
27.342395782470703,250000,-3169.90576171875,1000.0,0.001,249899,36465.43918866,,,,,
24.072673797607422,250500,-3167.29638671875,1000.0,0.001,250399,36465.43918866,,,,,
81.03111267089844,251000,-3188.2666015625,1000.0,0.001,250899,36465.43918866,,,,,
16.935855865478516,251500,-3157.85205078125,1000.0,0.001,251399,36465.43918866,,,,,
17.958831787109375,252000,-3185.74951171875,1000.0,0.001,251899,36465.43918866,,,,,
,252000,,,,,,36510.18523845999,8,1000.0,252,31035
91.68313598632812,252500,-3157.0634765625,1000.0,0.001,252399,36465.43918866,,,,,
120.15907287597656,253000,-3172.698974609375,1000.0,0.001,252899,36465.43918866,,,,,
30.812036514282227,253500,-3163.4091796875,1000.0,0.001,253399,36465.43918866,,,,,
86.84595489501953,254000,-3164.166748046875,1000.0,0.001,253899,36465.43918866,,,,,
92.685302734375,254500,-3164.333740234375,1000.0,0.001,254399,36465.43918866,,,,,
97.6586685180664,255000,-3158.232666015625,1000.0,0.001,254899,36465.43918866,,,,,
235.1404266357422,255500,-3160.21630859375,1000.0,0.001,255399,36465.43918866,,,,,
125.65460205078125,256000,-3161.3154296875,1000.0,0.001,255899,36465.43918866,,,,,
,256000,,,,,,36509.95059634,8,1000.0,256,31518
30.193979263305664,256500,-3152.958984375,1000.0,0.001,256399,36465.43918866,,,,,
41.831878662109375,257000,-3177.67724609375,1000.0,0.001,256899,36465.43918866,,,,,
58.1434326171875,257500,-3171.02880859375,1000.0,0.001,257399,36465.43918866,,,,,
108.05423736572266,258000,-3181.628662109375,1000.0,0.001,257899,36465.43918866,,,,,
40.487884521484375,258500,-3160.27783203125,1000.0,0.001,258399,36465.43918866,,,,,
67.534912109375,259000,-3161.10986328125,1000.0,0.001,258899,36465.43918866,,,,,
50.58283233642578,259500,-3174.859619140625,1000.0,0.001,259399,36465.43918866,,,,,
36.684791564941406,260000,-3178.088134765625,1000.0,0.001,259899,36465.43918866,,,,,
,260000,,,,,,36513.02802253,8,1000.0,260,32002
45.22969436645508,260500,-3171.78173828125,1000.0,0.001,260399,36465.43918866,,,,,
123.2430648803711,261000,-3178.937744140625,1000.0,0.001,260899,36465.43918866,,,,,
61.62126541137695,261500,-3173.010498046875,1000.0,0.001,261399,36465.43918866,,,,,
46.821895599365234,262000,-3166.4814453125,1000.0,0.001,261899,36465.43918866,,,,,
53.40593719482422,262500,-3172.961181640625,1000.0,0.001,262399,36465.43918866,,,,,
82.83088684082031,263000,-3177.0166015625,1000.0,0.001,262899,36465.43918866,,,,,
42.429691314697266,263500,-3159.49072265625,1000.0,0.001,263399,36465.43918866,,,,,
53.90827941894531,264000,-3164.3271484375,1000.0,0.001,263899,36465.43918866,,,,,
,264000,,,,,,36506.57060894,8,1000.0,264,32486
160.1019744873047,264500,-3170.100830078125,1000.0,0.001,264399,36465.43918866,,,,,
21.59937286376953,265000,-3173.83203125,1000.0,0.001,264899,36465.43918866,,,,,
145.07150268554688,265500,-3163.350341796875,1000.0,0.001,265399,36465.43918866,,,,,
138.92164611816406,266000,-3167.72998046875,1000.0,0.001,265899,36465.43918866,,,,,
51.415367126464844,266500,-3169.18896484375,1000.0,0.001,266399,36465.43918866,,,,,
73.50804138183594,267000,-3158.5419921875,1000.0,0.001,266899,36465.43918866,,,,,
35.65589904785156,267500,-3174.935791015625,1000.0,0.001,267399,36465.43918866,,,,,
47.73468780517578,268000,-3175.599609375,1000.0,0.001,267899,36465.43918866,,,,,
,268000,,,,,,36502.74768443,8,1000.0,268,32969
72.36852264404297,268500,-3165.432373046875,1000.0,0.001,268399,36465.43918866,,,,,
94.365234375,269000,-3178.75146484375,1000.0,0.001,268899,36465.43918866,,,,,
50.626625061035156,269500,-3167.93603515625,1000.0,0.001,269399,36465.43918866,,,,,
106.61373901367188,270000,-3162.340087890625,1000.0,0.001,269899,36465.43918866,,,,,
27.289499282836914,270500,-3167.94775390625,1000.0,0.001,270399,36465.43918866,,,,,
59.016754150390625,271000,-3163.739501953125,1000.0,0.001,270899,36465.43918866,,,,,
41.72552490234375,271500,-3163.09423828125,1000.0,0.001,271399,36465.43918866,,,,,
89.81944274902344,272000,-3186.36181640625,1000.0,0.001,271899,36465.43918866,,,,,
,272000,,,,,,36507.71597524,8,1000.0,272,33453
84.6677017211914,272500,-3169.45703125,1000.0,0.001,272399,36465.43918866,,,,,
38.208473205566406,273000,-3166.998046875,1000.0,0.001,272899,36465.43918866,,,,,
67.0523681640625,273500,-3156.201416015625,1000.0,0.001,273399,36465.43918866,,,,,
69.1379165649414,274000,-3177.794921875,1000.0,0.001,273899,36465.43918866,,,,,
77.26304626464844,274500,-3155.997802734375,1000.0,0.001,274399,36465.43918866,,,,,
52.357818603515625,275000,-3161.166015625,1000.0,0.001,274899,36465.43918866,,,,,
21990.80859375,275500,-3167.5654296875,1000.0,0.001,275399,36465.43918866,,,,,
117.5130615234375,276000,-3159.10986328125,1000.0,0.001,275899,36465.43918866,,,,,
,276000,,,,,,36512.938451070004,8,1000.0,276,33937
111.51646423339844,276500,-3182.202880859375,1000.0,0.001,276399,36465.43918866,,,,,
105.12024688720703,277000,-3176.82958984375,1000.0,0.001,276899,36465.43918866,,,,,
36.61946105957031,277500,-3168.506103515625,1000.0,0.001,277399,36465.43918866,,,,,
90.51033020019531,278000,-3183.808349609375,1000.0,0.001,277899,36465.43918866,,,,,
58.423736572265625,278500,-3155.96875,1000.0,0.001,278399,36465.43918866,,,,,
30.112300872802734,279000,-3191.9140625,1000.0,0.001,278899,36465.43918866,,,,,
106.36296844482422,279500,-3167.688232421875,1000.0,0.001,279399,36465.43918866,,,,,
33.919715881347656,280000,-3166.27490234375,1000.0,0.001,279899,36465.43918866,,,,,
,280000,,,,,,36504.46765566,8,1000.0,280,34421
55.59150695800781,280500,-3159.64306640625,1000.0,0.001,280399,36465.43918866,,,,,
187.70748901367188,281000,-3166.0966796875,1000.0,0.001,280899,36465.43918866,,,,,
61.27170181274414,281500,-3168.62548828125,1000.0,0.001,281399,36465.43918866,,,,,
84.06366729736328,282000,-3173.697021484375,1000.0,0.001,281899,36465.43918866,,,,,
79.26776885986328,282500,-3174.97509765625,1000.0,0.001,282399,36465.43918866,,,,,
22.67341423034668,283000,-3164.09716796875,1000.0,0.001,282899,36465.43918866,,,,,
66.12171936035156,283500,-3161.935791015625,1000.0,0.001,283399,36465.43918866,,,,,
82.151611328125,284000,-3180.4931640625,1000.0,0.001,283899,36465.43918866,,,,,
,284000,,,,,,36489.47614686,8,1000.0,284,34905
34.965187072753906,284500,-3176.615234375,1000.0,0.001,284399,36465.43918866,,,,,
54.925262451171875,285000,-3163.931884765625,1000.0,0.001,284899,36465.43918866,,,,,
46.800716400146484,285500,-3160.2353515625,1000.0,0.001,285399,36465.43918866,,,,,
41.95063018798828,286000,-3158.09619140625,1000.0,0.001,285899,36465.43918866,,,,,
155.62306213378906,286500,-3181.0693359375,1000.0,0.001,286399,36465.43918866,,,,,
73.72515869140625,287000,-3154.29931640625,1000.0,0.001,286899,36465.43918866,,,,,
115.05876159667969,287500,-3170.977294921875,1000.0,0.001,287399,36465.43918866,,,,,
337.73504638671875,288000,-3151.170166015625,1000.0,0.001,287899,36465.43918866,,,,,
,288000,,,,,,36488.743065329996,8,1000.0,288,35389
33.999298095703125,288500,-3167.2529296875,1000.0,0.001,288399,36465.43918866,,,,,
26.587902069091797,289000,-3169.249267578125,1000.0,0.001,288899,36465.43918866,,,,,
34.8845329284668,289500,-3158.431884765625,1000.0,0.001,289399,36465.43918866,,,,,
18.865631103515625,290000,-3167.5478515625,1000.0,0.001,289899,36465.43918866,,,,,
80.20248413085938,290500,-3154.9853515625,1000.0,0.001,290399,36465.43918866,,,,,
44.44029235839844,291000,-3169.6279296875,1000.0,0.001,290899,36465.43918866,,,,,
22.143373489379883,291500,-3170.181640625,1000.0,0.001,291399,36465.43918866,,,,,
232.59228515625,292000,-3163.037841796875,1000.0,0.001,291899,36465.43918866,,,,,
,292000,,,,,,36490.068324579996,8,1000.0,292,35873
66.41020202636719,292500,-3165.2841796875,1000.0,0.001,292399,36465.43918866,,,,,
45.447975158691406,293000,-3161.474609375,1000.0,0.001,292899,36465.43918866,,,,,
43.66755676269531,293500,-3171.63671875,1000.0,0.001,293399,36465.43918866,,,,,
65.64703369140625,294000,-3155.952392578125,1000.0,0.001,293899,36465.43918866,,,,,
61.31498336791992,294500,-3177.14794921875,1000.0,0.001,294399,36465.43918866,,,,,
69.58914184570312,295000,-3156.31494140625,1000.0,0.001,294899,36465.43918866,,,,,
47.488059997558594,295500,-3172.56396484375,1000.0,0.001,295399,36465.43918866,,,,,
57.40620803833008,296000,-3158.3857421875,1000.0,0.001,295899,36465.43918866,,,,,
,296000,,,,,,36489.19745174,8,1000.0,296,36357
100.82981872558594,296500,-3158.41455078125,1000.0,0.001,296399,36465.43918866,,,,,
93.62702178955078,297000,-3155.68505859375,1000.0,0.001,296899,36465.43918866,,,,,
35.381866455078125,297500,-3182.36083984375,1000.0,0.001,297399,36465.43918866,,,,,
384.3052978515625,298000,-3174.9892578125,1000.0,0.001,297899,36465.43918866,,,,,
45.90393829345703,298500,-3166.723876953125,1000.0,0.001,298399,36465.43918866,,,,,
66.59932708740234,299000,-3171.9345703125,1000.0,0.001,298899,36465.43918866,,,,,
67.20026397705078,299500,-3172.01123046875,1000.0,0.001,299399,36465.43918866,,,,,
41.05349349975586,300000,-3173.658203125,1000.0,0.001,299899,36465.43918866,,,,,
,300000,,,,,,36481.62052936,8,1000.0,300,36840
37.186744689941406,300500,-3170.181884765625,1000.0,0.001,300399,36465.43918866,,,,,
37.771549224853516,301000,-3161.32861328125,1000.0,0.001,300899,36465.43918866,,,,,
60.16771697998047,301500,-3159.050048828125,1000.0,0.001,301399,36465.43918866,,,,,
77.63873291015625,302000,-3183.052490234375,1000.0,0.001,301899,36465.43918866,,,,,
134.8406982421875,302500,-3165.43359375,1000.0,0.001,302399,36465.43918866,,,,,
93.25081634521484,303000,-3163.9794921875,1000.0,0.001,302899,36465.43918866,,,,,
16.722061157226562,303500,-3162.453369140625,1000.0,0.001,303399,36465.43918866,,,,,
59.70124053955078,304000,-3173.505615234375,1000.0,0.001,303899,36465.43918866,,,,,
,304000,,,,,,36477.97506723,8,1000.0,304,37324
55.30144119262695,304500,-3183.46826171875,1000.0,0.001,304399,36465.43918866,,,,,
195.6405029296875,305000,-3165.630859375,1000.0,0.001,304899,36465.43918866,,,,,
51.98579406738281,305500,-3165.58154296875,1000.0,0.001,305399,36465.43918866,,,,,
29.856365203857422,306000,-3162.513671875,1000.0,0.001,305899,36465.43918866,,,,,
23.618200302124023,306500,-3161.173828125,1000.0,0.001,306399,36465.43918866,,,,,
130.88616943359375,307000,-3164.0185546875,1000.0,0.001,306899,36465.43918866,,,,,
78.41722869873047,307500,-3159.27734375,1000.0,0.001,307399,36465.43918866,,,,,
72.23870849609375,308000,-3165.50537109375,1000.0,0.001,307899,36465.43918866,,,,,
,308000,,,,,,36474.593386789995,8,1000.0,308,37808
59.357177734375,308500,-3165.85205078125,1000.0,0.001,308399,36465.43918866,,,,,
72.95553588867188,309000,-3174.833740234375,1000.0,0.001,308899,36465.43918866,,,,,
64.0595703125,309500,-3178.050537109375,1000.0,0.001,309399,36465.43918866,,,,,
141.13894653320312,310000,-3160.40380859375,1000.0,0.001,309899,36465.43918866,,,,,
31.15004539489746,310500,-3164.909423828125,1000.0,0.001,310399,36465.43918866,,,,,
70.67807006835938,311000,-3156.4638671875,1000.0,0.001,310899,36465.43918866,,,,,
122.22354125976562,311500,-3170.20703125,1000.0,0.001,311399,36465.43918866,,,,,
112.66375732421875,312000,-3162.901611328125,1000.0,0.001,311899,36465.43918866,,,,,
,312000,,,,,,36471.97857741,8,1000.0,312,38291
147.44326782226562,312500,-3171.68017578125,1000.0,0.001,312399,36465.43918866,,,,,
26.760334014892578,313000,-3163.05517578125,1000.0,0.001,312899,36465.43918866,,,,,
67.89434051513672,313500,-3159.45654296875,1000.0,0.001,313399,36465.43918866,,,,,
59.36227798461914,314000,-3169.55029296875,1000.0,0.001,313899,36465.43918866,,,,,
43.22959899902344,314500,-3171.15576171875,1000.0,0.001,314399,36465.43918866,,,,,
77.50392150878906,315000,-3172.02001953125,1000.0,0.001,314899,36465.43918866,,,,,
46.76649475097656,315500,-3156.02978515625,1000.0,0.001,315399,36465.43918866,,,,,
67.40919494628906,316000,-3169.826416015625,1000.0,0.001,315899,36465.43918866,,,,,
,316000,,,,,,36471.29277162,8,1000.0,316,38774
38.939483642578125,316500,-3159.3564453125,1000.0,0.001,316399,36465.43918866,,,,,
28.488340377807617,317000,-3160.0185546875,1000.0,0.001,316899,36465.43918866,,,,,
195.24853515625,317500,-3157.57080078125,1000.0,0.001,317399,36465.43918866,,,,,
88.9389419555664,318000,-3173.018310546875,1000.0,0.001,317899,36465.43918866,,,,,
207.00765991210938,318500,-3159.263671875,1000.0,0.001,318399,36465.43918866,,,,,
40.94727325439453,319000,-3168.654052734375,1000.0,0.001,318899,36465.43918866,,,,,
84.58894348144531,319500,-3163.529052734375,1000.0,0.001,319399,36465.43918866,,,,,
41.0411376953125,320000,-3158.67529296875,1000.0,0.001,319899,36465.43918866,,,,,
,320000,,,,,,36466.08156887,8,1000.0,320,39259
35.318843841552734,320500,-3174.833251953125,1000.0,0.001,320399,36465.43918866,,,,,
84.63508605957031,321000,-3182.034423828125,1000.0,0.001,320899,36465.43918866,,,,,
73.65960693359375,321500,-3172.201904296875,1000.0,0.001,321399,36465.43918866,,,,,
660.616943359375,322000,-3162.1201171875,1000.0,0.001,321899,36465.43918866,,,,,
51.12444305419922,322500,-3162.866455078125,1000.0,0.001,322399,36465.43918866,,,,,
34.60033416748047,323000,-3170.7529296875,1000.0,0.001,322899,36465.43918866,,,,,
29.1251277923584,323500,-3155.994384765625,1000.0,0.001,323399,36465.43918866,,,,,
27.950523376464844,324000,-3181.65087890625,1000.0,0.001,323899,36465.43918866,,,,,
,324000,,,,,,36459.42905672,8,1000.0,324,39742
437.1802062988281,324500,-3166.134033203125,1000.0,0.001,324399,36465.43918866,,,,,
47.936302185058594,325000,-3161.4375,1000.0,0.001,324899,36465.43918866,,,,,
101.81237030029297,325500,-3161.070556640625,1000.0,0.001,325399,36465.43918866,,,,,
126.250732421875,326000,-3168.498046875,1000.0,0.001,325899,36465.43918866,,,,,
34.29423522949219,326500,-3167.5673828125,1000.0,0.001,326399,36465.43918866,,,,,
40.2011604309082,327000,-3162.04248046875,1000.0,0.001,326899,36465.43918866,,,,,
31.5332088470459,327500,-3182.34423828125,1000.0,0.001,327399,36465.43918866,,,,,
71.81349182128906,328000,-3155.7666015625,1000.0,0.001,327899,36465.43918866,,,,,
,328000,,,,,,36468.22510086999,8,1000.0,328,40225
30.673110961914062,328500,-3169.04296875,1000.0,0.001,328399,36465.43918866,,,,,
65.36881256103516,329000,-3166.7177734375,1000.0,0.001,328899,36465.43918866,,,,,
149.77859497070312,329500,-3164.62548828125,1000.0,0.001,329399,36465.43918866,,,,,
53.43292236328125,330000,-3157.892578125,1000.0,0.001,329899,36465.43918866,,,,,
35.223350524902344,330500,-3168.36328125,1000.0,0.001,330399,36465.43918866,,,,,
94.08174896240234,331000,-3152.754638671875,1000.0,0.001,330899,36465.43918866,,,,,
49.35960006713867,331500,-3171.436767578125,1000.0,0.001,331399,36465.43918866,,,,,
28.12029266357422,332000,-3157.4375,1000.0,0.001,331899,36465.43918866,,,,,
,332000,,,,,,36461.260076930004,8,1000.0,332,40709
173.4064178466797,332500,-3164.9091796875,1000.0,0.001,332399,36465.43918866,,,,,
21.96847152709961,333000,-3161.774169921875,1000.0,0.001,332899,36465.43918866,,,,,
44.27802658081055,333500,-3161.6103515625,1000.0,0.001,333399,36465.43918866,,,,,
21.005468368530273,334000,-3160.417236328125,1000.0,0.001,333899,36465.43918866,,,,,
224.04782104492188,334500,-3157.19970703125,1000.0,0.001,334399,36465.43918866,,,,,
41.58467483520508,335000,-3160.00537109375,1000.0,0.001,334899,36465.43918866,,,,,
292.56341552734375,335500,-3172.048095703125,1000.0,0.001,335399,36465.43918866,,,,,
53.85846710205078,336000,-3166.69384765625,1000.0,0.001,335899,36465.43918866,,,,,
,336000,,,,,,36464.90722111,8,1000.0,336,41193
25.19851303100586,336500,-3153.984375,1000.0,0.001,336399,36465.43918866,,,,,
50.18390655517578,337000,-3158.23876953125,1000.0,0.001,336899,36465.43918866,,,,,
75.97752380371094,337500,-3178.91845703125,1000.0,0.001,337399,36465.43918866,,,,,
192.4859161376953,338000,-3161.625,1000.0,0.001,337899,36465.43918866,,,,,
46.0554084777832,338500,-3155.89892578125,1000.0,0.001,338399,36465.43918866,,,,,
31.9178524017334,339000,-3156.687255859375,1000.0,0.001,338899,36465.43918866,,,,,
22.71445655822754,339500,-3162.35595703125,1000.0,0.001,339399,36465.43918866,,,,,
31.394920349121094,340000,-3159.236328125,1000.0,0.001,339899,36465.43918866,,,,,
,340000,,,,,,36468.68829844,8,1000.0,340,41675
40.359344482421875,340500,-3164.372314453125,1000.0,0.001,340399,36465.43918866,,,,,
306.6398620605469,341000,-3156.724853515625,1000.0,0.001,340899,36465.43918866,,,,,
84.7745132446289,341500,-3156.494873046875,1000.0,0.001,341399,36465.43918866,,,,,
58.705963134765625,342000,-3157.8798828125,1000.0,0.001,341899,36465.43918866,,,,,
54.33949279785156,342500,-3172.21533203125,1000.0,0.001,342399,36465.43918866,,,,,
25.99846076965332,343000,-3159.338134765625,1000.0,0.001,342899,36465.43918866,,,,,
19.53010368347168,343500,-3157.8115234375,1000.0,0.001,343399,36465.43918866,,,,,
72.21453857421875,344000,-3181.125732421875,1000.0,0.001,343899,36465.43918866,,,,,
,344000,,,,,,36463.94445519,8,1000.0,344,42157
953.2312622070312,344500,-3167.5859375,1000.0,0.001,344399,36465.43918866,,,,,
54.103363037109375,345000,-3169.19091796875,1000.0,0.001,344899,36465.43918866,,,,,
24.965152740478516,345500,-3163.762939453125,1000.0,0.001,345399,36465.43918866,,,,,
54.79547882080078,346000,-3170.13720703125,1000.0,0.001,345899,36465.43918866,,,,,
53.364463806152344,346500,-3156.674560546875,1000.0,0.001,346399,36465.43918866,,,,,
89.97001647949219,347000,-3166.95263671875,1000.0,0.001,346899,36465.43918866,,,,,
