train/critic_loss,eval/mean_ep_length,train/actor_loss,time/total_timesteps,train/learning_rate,eval/mean_reward,train/n_updates,rollout/ep_len_mean,time/time_elapsed,rollout/ep_rew_mean,time/fps,time/episodes
228.65899658203125,1000.0,-2016.6337890625,28500,0.001,38760.84154716,28399,,,,,
424.3066711425781,1000.0,-2080.94677734375,29000,0.001,38760.83809878,28899,,,,,
142.6905517578125,1000.0,-2065.223876953125,29500,0.001,38760.507197599996,29399,,,,,
154.65939331054688,1000.0,-2147.50390625,30000,0.001,38761.49064324,29899,,,,,
193.05752563476562,1000.0,-2131.624267578125,30500,0.001,38760.0644025,30399,,,,,
178.84762573242188,1000.0,-2117.13427734375,31000,0.001,38759.85242274,30899,,,,,
225.16156005859375,1000.0,-2233.87109375,31500,0.001,38751.42308506,31399,,,,,
210.7638397216797,1000.0,-2227.2998046875,32000,0.001,38760.9995631,31899,,,,,
,,,32000,,,,1000.0,3866,40969.33454028125,8,32
140.39068603515625,1000.0,-2303.931640625,32500,0.001,36344.78730086,32399,,,,,
176.6868896484375,1000.0,-2258.84130859375,33000,0.001,36330.19914456,32899,,,,,
186.55120849609375,1000.0,-2288.88916015625,33500,0.001,36359.44460313999,33399,,,,,
205.75396728515625,1000.0,-2395.4580078125,34000,0.001,36419.992744400006,33899,,,,,
133.91964721679688,1000.0,-2359.7763671875,34500,0.001,36325.09409172,34399,,,,,
225.774169921875,1000.0,-2378.7236328125,35000,0.001,36148.18611668001,34899,,,,,
227.7479248046875,1000.0,-2306.2861328125,35500,0.001,36249.91438988,35399,,,,,
185.29583740234375,1000.0,-2445.27587890625,36000,0.001,36265.36761174,35899,,,,,
,,,36000,,,,1000.0,4343,41252.04769197222,8,36
282.516357421875,1000.0,-2342.90185546875,36500,0.001,36318.65291962,36399,,,,,
342.6912536621094,1000.0,-2369.360595703125,37000,0.001,36254.60458218,36899,,,,,
200.28240966796875,1000.0,-2383.08251953125,37500,0.001,36303.305300680004,37399,,,,,
357.02520751953125,1000.0,-2399.0859375,38000,0.001,36303.30529358,37899,,,,,
227.29933166503906,1000.0,-2541.10107421875,38500,0.001,36303.305400979996,38399,,,,,
314.7113037109375,1000.0,-2402.2236328125,39000,0.001,36303.30540276,38899,,,,,
240.49609375,1000.0,-2489.97314453125,39500,0.001,36303.30540494,39399,,,,,
151.54310607910156,1000.0,-2522.06396484375,40000,0.001,36303.30540668,39899,,,,,
,,,40000,,,,1000.0,4820,40733.66016065,8,40
174.10153198242188,1000.0,-2549.940185546875,40500,0.001,36303.305413580005,40399,,,,,
209.67247009277344,1000.0,-2497.743408203125,41000,0.001,36303.30542066,40899,,,,,
190.43484497070312,1000.0,-2497.662109375,41500,0.001,36303.30542066,41399,,,,,
270.8963623046875,1000.0,-2468.72265625,42000,0.001,36303.30542438,41899,,,,,
697.3612060546875,1000.0,-2462.539306640625,42500,0.001,36303.30543204,42399,,,,,
106.12033081054688,1000.0,-2570.669921875,43000,0.001,36303.30543659999,42899,,,,,
349.0669250488281,1000.0,-2555.2197265625,43500,0.001,36205.89328646,43399,,,,,
134.142578125,1000.0,-2587.213134765625,44000,0.001,35621.367848480004,43899,,,,,
,,,44000,,,,1000.0,5294,40327.85909970455,8,44
138.60369873046875,1000.0,-2578.95703125,44500,0.001,37541.01856337999,44399,,,,,
234.12820434570312,1000.0,-2635.0703125,45000,0.001,34794.3889444,44899,,,,,
273.0810241699219,1000.0,-2612.480712890625,45500,0.001,34794.3889444,45399,,,,,
311.06646728515625,1000.0,-2623.142578125,46000,0.001,34794.38894244,45899,,,,,
442.835205078125,1000.0,-2588.010986328125,46500,0.001,34944.20377216,46399,,,,,
326.02764892578125,1000.0,-2579.514404296875,47000,0.001,35811.157821400004,46899,,,,,
338.7392272949219,1000.0,-2604.9755859375,47500,0.001,35811.157821400004,47399,,,,,
639.6346435546875,1000.0,-2658.5810546875,48000,0.001,35811.157821400004,47899,,,,,
,,,48000,,,,1000.0,5769,39871.766045187505,8,48
709.7608032226562,1000.0,-2638.4853515625,48500,0.001,35811.157821400004,48399,,,,,
584.2208251953125,1000.0,-2574.165771484375,49000,0.001,35811.157821400004,48899,,,,,
124.47822570800781,1000.0,-2554.890380859375,49500,0.001,35811.157821400004,49399,,,,,
170.94454956054688,1000.0,-2619.749755859375,50000,0.001,35811.157821400004,49899,,,,,
233.46170043945312,1000.0,-2647.833984375,50500,0.001,35811.157821400004,50399,,,,,
306.888671875,1000.0,-2649.69384765625,51000,0.001,35811.157821400004,50899,,,,,
259.3531494140625,1000.0,-2683.96875,51500,0.001,36235.23264934,51399,,,,,
301.629150390625,1000.0,-2655.68310546875,52000,0.001,36192.164478180006,51899,,,,,
,,,52000,,,,1000.0,6242,39514.03577440385,8,52
583.939208984375,1000.0,-2700.555908203125,52500,0.001,34958.94858166,52399,,,,,
187.49676513671875,1000.0,-2632.509765625,53000,0.001,34984.95686458,52899,,,,,
223.35752868652344,1000.0,-2795.84912109375,53500,0.001,35014.925868139995,53399,,,,,
416.3319091796875,1000.0,-2729.61328125,54000,0.001,34508.282212319995,53899,,,,,
213.08255004882812,1000.0,-2737.78955078125,54500,0.001,34508.282212039994,54399,,,,,
410.25665283203125,1000.0,-2700.82958984375,55000,0.001,34508.28220836,54899,,,,,
416.3671875,1000.0,-2761.15625,55500,0.001,34508.28221038,55399,,,,,
367.2228698730469,1000.0,-2748.108154296875,56000,0.001,34412.44190876,55899,,,,,
