rollout/ep_len_mean,train/ent_coef_loss,time/fps,train/actor_loss,rollout/ep_rew_mean,time/episodes,train/ent_coef,time/total_timesteps,train/critic_loss,time/time_elapsed,train/n_updates,train/learning_rate,eval/mean_ep_length,eval/mean_reward
,0.890219509601593,,22.845630645751953,,,0.007669770158827305,1266000,0.0011582846054807305,,1265899,0.0003,100.0,-27.673807699999998
100.0,,52,,-29.45575589,12660,,1266000,,24227,,,,
100.0,-0.7642075419425964,52,23.049978256225586,-29.540444180000005,12664,0.0075948904268443584,1266400,0.0019237777451053262,24230,1266299,0.0003,,
,-1.2787789106369019,,23.09585189819336,,,0.00759158143773675,1266500,0.0033205875661224127,,1266399,0.0003,100.0,-27.487432959999996
100.0,-0.04826176166534424,52,22.976091384887695,-29.47968101,12668,0.007464375346899033,1266800,0.0014079386601224542,24239,1266699,0.0003,,
,0.22930319607257843,,22.887535095214844,,,0.007595172617584467,1267000,0.001754665281623602,,1266899,0.0003,100.0,-27.740623059999997
100.0,-0.34234029054641724,52,23.150714874267578,-29.537967979999998,12672,0.0075658513233065605,1267200,0.0022892537526786327,24248,1267099,0.0003,,
,-0.19749176502227783,,23.06484603881836,,,0.00746315810829401,1267500,0.0010042396606877446,,1267399,0.0003,100.0,-27.81788924
100.0,0.12172982096672058,52,23.133609771728516,-29.71052066,12676,0.007458081468939781,1267600,0.0018605447839945555,24256,1267499,0.0003,,
,-0.4214051365852356,,22.685617446899414,,,0.007394666317850351,1268000,0.0019105218816548586,,1267899,0.0003,100.0,-27.808440219999998
100.0,,52,,-29.693765870000004,12680,,1268000,,24265,,,,
100.0,-0.46206051111221313,52,22.85588264465332,-29.71034736,12684,0.007484280038625002,1268400,0.00171437778044492,24269,1268299,0.0003,,
,0.690692663192749,,23.026107788085938,,,0.007427563425153494,1268500,0.001726370071992278,,1268399,0.0003,100.0,-27.625469159999998
100.0,-0.3111414313316345,52,23.278522491455078,-29.59214454,12688,0.0074793677777051926,1268800,0.0016852007247507572,24277,1268699,0.0003,,
,0.8757517337799072,,23.072521209716797,,,0.0076070427894592285,1269000,0.0018443604931235313,,1268899,0.0003,100.0,-27.698721139999996
100.0,-0.9041653871536255,52,23.160804748535156,-29.499690559999998,12692,0.007585230749100447,1269200,0.0023496421054005623,24286,1269099,0.0003,,
,-0.5252113342285156,,23.06749153137207,,,0.007355105131864548,1269500,0.0024179096799343824,,1269399,0.0003,100.0,-27.929760860000002
100.0,0.6409904956817627,52,23.228151321411133,-29.780421299999997,12696,0.007262212689965963,1269600,0.0022326912730932236,24294,1269499,0.0003,,
,-0.15178737044334412,,23.033388137817383,,,0.007577960845082998,1270000,0.0015446706674993038,,1269899,0.0003,100.0,-27.65057848
100.0,,52,,-29.58917911,12700,,1270000,,24303,,,,
100.0,-0.1316029131412506,52,22.964317321777344,-29.64648794,12704,0.007407537195831537,1270400,0.0016694085206836462,24306,1270299,0.0003,,
,1.2775399684906006,,22.79931640625,,,0.00741439638659358,1270500,0.0014515775255858898,,1270399,0.0003,100.0,-27.78033976
100.0,0.7967644929885864,52,22.472227096557617,-29.574020320000002,12708,0.007546369452029467,1270800,0.00208994816057384,24315,1270699,0.0003,,
,-0.861274003982544,,23.06086540222168,,,0.007414643652737141,1271000,0.0016503084916621447,,1270899,0.0003,100.0,-27.58995166
100.0,-0.6033709049224854,52,22.987560272216797,-29.57486639,12712,0.007307616528123617,1271200,0.001646728371270001,24324,1271099,0.0003,,
,0.15712834894657135,,22.739852905273438,,,0.00744561618193984,1271500,0.002533269813284278,,1271399,0.0003,100.0,-27.593481780000005
100.0,0.6041234731674194,52,22.52320671081543,-29.738609909999994,12716,0.007437111344188452,1271600,0.0017407151171937585,24332,1271499,0.0003,,
,2.1497058868408203,,23.379985809326172,,,0.0072751231491565704,1272000,0.001713051926344633,,1271899,0.0003,100.0,-27.885129920000004
100.0,,52,,-29.627949129999998,12720,,1272000,,24341,,,,
100.0,-0.04253646731376648,52,23.054397583007812,-29.514467030000002,12724,0.007457537576556206,1272400,0.0013185683637857437,24344,1272299,0.0003,,
,0.3955886960029602,,22.8142147064209,,,0.007452759426087141,1272500,0.0014884043484926224,,1272399,0.0003,100.0,-27.59101032
100.0,-0.3177632987499237,52,22.932010650634766,-29.65572717,12728,0.007429271005094051,1272800,0.0020357915200293064,24353,1272699,0.0003,,
,-0.21550792455673218,,22.953266143798828,,,0.007436476647853851,1273000,0.0015984148485586047,,1272899,0.0003,100.0,-27.441316699999998
100.0,-0.34056419134140015,52,23.218326568603516,-29.449950449999996,12732,0.007565259002149105,1273200,0.0018238092307001352,24362,1273099,0.0003,,
,-0.8149603605270386,,22.896474838256836,,,0.007487364113330841,1273500,0.0012542468030005693,,1273399,0.0003,100.0,-27.531819459999998
100.0,-0.02103482186794281,52,23.226417541503906,-29.615495710000005,12736,0.007490010932087898,1273600,0.0018028257181867957,24370,1273499,0.0003,,
,-0.7907525897026062,,23.096858978271484,,,0.007499277126044035,1274000,0.002107551321387291,,1273899,0.0003,100.0,-27.85107586
100.0,,52,,-29.818187869999992,12740,,1274000,,24379,,,,
100.0,0.09918723255395889,52,23.140960693359375,-29.964736729999995,12744,0.007267349865287542,1274400,0.001571306143887341,24382,1274299,0.0003,,
,-0.0689789205789566,,23.067319869995117,,,0.007349313236773014,1274500,0.0016875758301466703,,1274399,0.0003,100.0,-27.561784800000005
100.0,0.4680057168006897,52,23.063453674316406,-30.012588439999995,12748,0.007522876374423504,1274800,0.0013261048588901758,24391,1274699,0.0003,,
,0.06767994165420532,,22.481307983398438,,,0.007476576138287783,1275000,0.002072419971227646,,1274899,0.0003,100.0,-27.661026739999997
100.0,0.7310858964920044,52,23.241649627685547,-30.066474109999994,12752,0.007262510247528553,1275200,0.001704490976408124,24400,1275099,0.0003,,
,0.17327880859375,,23.174816131591797,,,0.007379062473773956,1275500,0.0010818528244271874,,1275399,0.0003,100.0,-27.6048641
100.0,-0.38285496830940247,52,22.426158905029297,-30.114897529999997,12756,0.007417416200041771,1275600,0.0014044598210602999,24408,1275499,0.0003,,
,-0.17416001856327057,,22.93926239013672,,,0.00736783305183053,1276000,0.0014465813292190433,,1275899,0.0003,100.0,-27.48664558
100.0,,52,,-30.07156191,12760,,1276000,,24417,,,,
100.0,-1.209592580795288,52,23.00653076171875,-30.094444650000003,12764,0.007330113090574741,1276400,0.002530036959797144,24420,1276299,0.0003,,
,0.4385846257209778,,22.87763214111328,,,0.007345810066908598,1276500,0.0017447773134335876,,1276399,0.0003,100.0,-27.962728419999998
100.0,-0.03492125868797302,52,23.074989318847656,-29.980563510000003,12768,0.0073065790347754955,1276800,0.0016724409069865942,24429,1276699,0.0003,,
,0.7721610069274902,,22.76793670654297,,,0.0075125559233129025,1277000,0.001548496657051146,,1276899,0.0003,100.0,-27.74454624
100.0,-0.4800356328487396,52,22.865619659423828,-29.79215713,12772,0.007564386818557978,1277200,0.001006234553642571,24438,1277099,0.0003,,
,-0.18944382667541504,,23.18218994140625,,,0.007500700652599335,1277500,0.0017206536140292883,,1277399,0.0003,100.0,-27.703334920000003
100.0,-0.7085515260696411,52,22.58551025390625,-29.591434070000002,12776,0.0075180744752287865,1277600,0.001452592434361577,24446,1277499,0.0003,,
,-0.24833673238754272,,22.900135040283203,,,0.007381959352642298,1278000,0.0012453101808205247,,1277899,0.0003,100.0,-27.645233599999997
100.0,,52,,-29.57064498,12780,,1278000,,24455,,,,
100.0,1.1217448711395264,52,22.985401153564453,-29.614538040000003,12784,0.007320992182940245,1278400,0.001832790207117796,24458,1278299,0.0003,,
,-0.02095608413219452,,23.30605697631836,,,0.007321931887418032,1278500,0.0015099341981112957,,1278399,0.0003,100.0,-27.601080979999995
100.0,-2.202181816101074,52,23.20878028869629,-29.69363585,12788,0.00737236300483346,1278800,0.002109345979988575,24467,1278699,0.0003,,
,-0.06679443269968033,,23.020870208740234,,,0.007415414322167635,1279000,0.0011652014218270779,,1278899,0.0003,100.0,-27.550747320000006
100.0,1.4691638946533203,52,23.12249755859375,-29.748535349999997,12792,0.0073748803697526455,1279200,0.0015129323583096266,24476,1279099,0.0003,,
,0.46382904052734375,,22.260231018066406,,,0.007414484396576881,1279500,0.0011498285457491875,,1279399,0.0003,100.0,-27.624387780000003
100.0,0.5823349356651306,52,22.675474166870117,-29.595482750000002,12796,0.007385863922536373,1279600,0.0014886485878378153,24484,1279499,0.0003,,
,-0.10001584887504578,,23.08608627319336,,,0.007431205362081528,1280000,0.0010631035547703505,,1279899,0.0003,100.0,-27.52869978
100.0,,52,,-29.48487491,12800,,1280000,,24493,,,,
100.0,0.05521547794342041,52,22.643049240112305,-29.591617469999996,12804,0.007350084371864796,1280400,0.0010752708185464144,24497,1280299,0.0003,,
,-0.21738484501838684,,22.84381866455078,,,0.007342654280364513,1280500,0.0011932195629924536,,1280399,0.0003,100.0,-27.42454912
100.0,-0.608954668045044,52,23.28325653076172,-29.813327260000005,12808,0.007513920310884714,1280800,0.0018370806938037276,24505,1280699,0.0003,,
,0.059265971183776855,,23.16384506225586,,,0.007400511298328638,1281000,0.0011809953721240163,,1280899,0.0003,100.0,-27.58019104
100.0,-0.9567104578018188,52,23.384586334228516,-29.82537552,12812,0.007351804990321398,1281200,0.0015347797889262438,24514,1281099,0.0003,,
,-0.1876317709684372,,22.863426208496094,,,0.007314903195947409,1281500,0.0009707020362839103,,1281399,0.0003,100.0,-27.688183799999997
100.0,0.011520713567733765,52,23.06696319580078,-29.696912009999995,12816,0.007345610298216343,1281600,0.001387846190482378,24523,1281499,0.0003,,
,0.1028406023979187,,22.889986038208008,,,0.007469157222658396,1282000,0.0012695789337158203,,1281899,0.0003,100.0,-27.455690680000004
100.0,,52,,-29.841977529999998,12820,,1282000,,24531,,,,
100.0,0.21480879187583923,52,22.811193466186523,-29.89028951,12824,0.0072899749502539635,1282400,0.0009595980518497527,24535,1282299,0.0003,,
,0.4154271185398102,,23.461341857910156,,,0.007355020381510258,1282500,0.0016427527880296111,,1282399,0.0003,100.0,-27.540987119999997
100.0,0.2941972017288208,52,22.569820404052734,-29.880006979999997,12828,0.007361852563917637,1282800,0.0019152021268382668,24543,1282699,0.0003,,
,-1.2479848861694336,,22.809677124023438,,,0.007358992006629705,1283000,0.0011744847288355231,,1282899,0.0003,100.0,-27.693472420000003
100.0,-0.4556879997253418,52,22.850210189819336,-29.984920510000002,12832,0.007354687433689833,1283200,0.0014557547401636839,24552,1283099,0.0003,,
,0.4645172953605652,,22.34195327758789,,,0.007364633027464151,1283500,0.0009973148116841912,,1283399,0.0003,100.0,-27.608232859999998
100.0,-1.490552544593811,52,23.25518035888672,-29.90362285,12836,0.007380705792456865,1283600,0.002262124791741371,24561,1283499,0.0003,,
,-0.7946863174438477,,23.241981506347656,,,0.007360911462455988,1284000,0.001860165735706687,,1283899,0.0003,100.0,-27.532031899999996
100.0,,52,,-29.829508099999998,12840,,1284000,,24569,,,,
100.0,-0.3933401107788086,52,22.803470611572266,-29.75575945,12844,0.0073231784626841545,1284400,0.0015138633316382766,24573,1284299,0.0003,,
,-0.12021158635616302,,23.102970123291016,,,0.00729172769933939,1284500,0.0014554308727383614,,1284399,0.0003,100.0,-27.499485099999998
100.0,0.08388698101043701,52,23.18368148803711,-29.841146520000002,12848,0.007266628555953503,1284800,0.0013186861760914326,24581,1284699,0.0003,,
,0.13725796341896057,,22.624122619628906,,,0.007463798858225346,1285000,0.0018056301632896066,,1284899,0.0003,100.0,-27.551565019999998
100.0,1.0046523809432983,52,23.029399871826172,-29.777514550000006,12852,0.007437916472554207,1285200,0.0010194755159318447,24590,1285099,0.0003,,
,-0.41953805088996887,,22.47930908203125,,,0.0072605847381055355,1285500,0.0017776850145310163,,1285399,0.0003,100.0,-27.47764422
100.0,0.20165501534938812,52,22.70767593383789,-29.744771489999998,12856,0.007315988186746836,1285600,0.0013296408578753471,24599,1285499,0.0003,,
,0.7504359483718872,,23.021060943603516,,,0.0074580032378435135,1286000,0.0010562653187662363,,1285899,0.0003,100.0,-27.481663860000005
100.0,,52,,-29.893739239999995,12860,,1286000,,24608,,,,
100.0,0.5277537107467651,52,23.209033966064453,-29.74468555,12864,0.007275577634572983,1286400,0.0015016598626971245,24611,1286299,0.0003,,
,-1.3127238750457764,,23.032630920410156,,,0.007340042851865292,1286500,0.0013349573127925396,,1286399,0.0003,100.0,-27.44227962
100.0,-0.23548635840415955,52,23.185749053955078,-29.752961879999997,12868,0.007299857679754496,1286800,0.0016355870757251978,24620,1286699,0.0003,,
,-0.24110856652259827,,22.755788803100586,,,0.007410246878862381,1287000,0.0010022942442446947,,1286899,0.0003,100.0,-27.607883639999997
100.0,-0.32003042101860046,52,23.278717041015625,-29.775871759999994,12872,0.007372352294623852,1287200,0.0011017629876732826,24629,1287099,0.0003,,
,0.48664435744285583,,23.193553924560547,,,0.007302472367882729,1287500,0.0016428999369964004,,1287399,0.0003,100.0,-27.539928819999997
100.0,0.5504312515258789,52,22.89189910888672,-29.844105670000005,12876,0.007315580267459154,1287600,0.001169412164017558,24637,1287499,0.0003,,
,-0.8881555795669556,,23.155418395996094,,,0.0073486086912453175,1288000,0.0015324084088206291,,1287899,0.0003,100.0,-27.68872224
100.0,,52,,-29.93606475,12880,,1288000,,24646,,,,
100.0,0.00746503472328186,52,22.961599349975586,-29.876572659999997,12884,0.007269470486789942,1288400,0.001316786976531148,24650,1288299,0.0003,,
,-0.22285880148410797,,23.068222045898438,,,0.007238978985697031,1288500,0.0010934900492429733,,1288399,0.0003,100.0,-27.62480444
100.0,-0.7157220840454102,52,22.76236915588379,-29.95441063,12888,0.007412441540509462,1288800,0.001233643852174282,24659,1288699,0.0003,,
,-0.07907915115356445,,22.78714370727539,,,0.0074067567475140095,1289000,0.0010047191753983498,,1288899,0.0003,100.0,-27.550014020000003
100.0,-0.6813929677009583,52,23.319427490234375,-29.891296580000002,12892,0.007258739322423935,1289200,0.001113528967835009,24667,1289099,0.0003,,
,0.7759426832199097,,22.94365692138672,,,0.007460318971425295,1289500,0.0010390443494543433,,1289399,0.0003,100.0,-27.44575126
100.0,-0.9946889281272888,52,22.70878791809082,-29.937359730000004,12896,0.007479424588382244,1289600,0.0014397109625861049,24676,1289499,0.0003,,
,-0.04061627388000488,,23.108646392822266,,,0.007243867963552475,1290000,0.001107888063415885,,1289899,0.0003,100.0,-27.49521328
100.0,,52,,-30.083175230000002,12900,,1290000,,24685,,,,
100.0,-0.2605453133583069,52,22.87835693359375,-29.818900449999997,12904,0.007474091369658709,1290400,0.0013303813757374883,24688,1290299,0.0003,,
,0.30852052569389343,,22.922630310058594,,,0.007456730119884014,1290500,0.0018405745504423976,,1290399,0.0003,100.0,-27.46886428
100.0,0.21571308374404907,52,23.08844757080078,-29.73138787,12908,0.007461539003998041,1290800,0.0013197297230362892,24697,1290699,0.0003,,
,0.09071877598762512,,22.958820343017578,,,0.00729214446619153,1291000,0.0031553725712001324,,1290899,0.0003,100.0,-27.451434620000004
100.0,1.121527075767517,52,22.759654998779297,-29.51868802,12912,0.007390982937067747,1291200,0.0010636035585775971,24705,1291099,0.0003,,
,0.5572523474693298,,22.691661834716797,,,0.0074156797491014,1291500,0.001100835856050253,,1291399,0.0003,100.0,-27.478480620000006
100.0,-0.4963279068470001,52,23.04083251953125,-29.516912350000002,12916,0.007455902174115181,1291600,0.0011673958506435156,24714,1291499,0.0003,,
,-0.11247605085372925,,23.072879791259766,,,0.007420108187943697,1292000,0.001471309456974268,,1291899,0.0003,100.0,-27.57287318
100.0,,52,,-29.552589440000002,12920,,1292000,,24723,,,,
100.0,-0.3540797233581543,52,22.63713836669922,-29.75577021,12924,0.007322539575397968,1292400,0.0013519496424123645,24726,1292299,0.0003,,
,-0.6226580142974854,,22.43855094909668,,,0.0072651151567697525,1292500,0.001388239092193544,,1292399,0.0003,100.0,-27.611697619999994
100.0,-0.26690083742141724,52,22.8616886138916,-29.6871542,12928,0.00744193559512496,1292800,0.001996123231947422,24735,1292699,0.0003,,
,-0.11897638440132141,,22.85247039794922,,,0.007397572509944439,1293000,0.0012630311539396644,,1292899,0.0003,100.0,-27.57003294
100.0,0.16205814480781555,52,22.701234817504883,-29.521281390000002,12932,0.007302834186702967,1293200,0.0012179708573967218,24744,1293099,0.0003,,
,-0.45409095287323,,22.391765594482422,,,0.007447388488799334,1293500,0.0011562090367078781,,1293399,0.0003,100.0,-27.49461276
100.0,-0.7738268375396729,52,22.669837951660156,-29.552106220000006,12936,0.007423346396535635,1293600,0.0021382251288741827,24752,1293499,0.0003,,
,-1.418657898902893,,23.063762664794922,,,0.007421353831887245,1294000,0.0013951673172414303,,1293899,0.0003,100.0,-27.612640040000002
100.0,,52,,-29.647081890000003,12940,,1294000,,24761,,,,
100.0,1.258927822113037,52,22.311294555664062,-29.515904220000003,12944,0.007358865346759558,1294400,0.0013921604258939624,24764,1294299,0.0003,,
,-1.4159730672836304,,23.06138038635254,,,0.007403780240565538,1294500,0.0015251552686095238,,1294399,0.0003,100.0,-27.50536136
100.0,0.9514442682266235,52,22.654178619384766,-29.44369784,12948,0.007262703962624073,1294800,0.0013480554334819317,24773,1294699,0.0003,,
,0.26758313179016113,,22.80718231201172,,,0.007288855966180563,1295000,0.0014727761736139655,,1294899,0.0003,100.0,-27.460548239999998
100.0,0.5644363164901733,52,22.474891662597656,-29.47107675,12952,0.007446443662047386,1295200,0.0010256103705614805,24781,1295099,0.0003,,
,0.44345420598983765,,22.634357452392578,,,0.007398281712085009,1295500,0.0011151159415021539,,1295399,0.0003,100.0,-27.81057788
100.0,1.0784721374511719,52,22.863418579101562,-29.505161330000007,12956,0.007425583899021149,1295600,0.0010940233478322625,24790,1295499,0.0003,,
,0.07568386197090149,,22.79705238342285,,,0.007436834741383791,1296000,0.0013596189673990011,,1295899,0.0003,100.0,-27.663060700000003
100.0,,52,,-29.344378510000006,12960,,1296000,,24799,,,,
100.0,0.23844963312149048,52,22.88480567932129,-29.319907190000002,12964,0.007313180714845657,1296400,0.0012465958716347814,24802,1296299,0.0003,,
,-0.4027605354785919,,22.552867889404297,,,0.0073294872418046,1296500,0.00096450827550143,,1296399,0.0003,100.0,-27.734185900000003
100.0,-1.0704585313796997,52,22.736658096313477,-29.387023779999996,12968,0.007380825933068991,1296800,0.0014285554643720388,24811,1296699,0.0003,,
,0.596772313117981,,23.079330444335938,,,0.007347200531512499,1297000,0.001085932133719325,,1296899,0.0003,100.0,-27.63937186
100.0,0.07550889253616333,52,22.852718353271484,-29.390675210000005,12972,0.007366097532212734,1297200,0.0016550797736272216,24820,1297099,0.0003,,
,0.7300108671188354,,22.66395378112793,,,0.007347385864704847,1297500,0.0013718251138925552,,1297399,0.0003,100.0,-27.616490719999998
100.0,0.4581756889820099,52,22.91690444946289,-29.292965510000002,12976,0.007329434622079134,1297600,0.0010827591177076101,24828,1297499,0.0003,,
,0.30512535572052,,22.79293441772461,,,0.007378648035228252,1298000,0.0012500351294875145,,1297899,0.0003,100.0,-27.512531820000003
100.0,,52,,-29.204822169999996,12980,,1298000,,24837,,,,
100.0,0.7086893320083618,52,22.73794937133789,-29.142499209999993,12984,0.007436926942318678,1298400,0.001108820317313075,24840,1298299,0.0003,,
,0.21610093116760254,,22.82311248779297,,,0.007484134286642075,1298500,0.0012114185374230146,,1298399,0.0003,100.0,-27.592292439999998
100.0,-0.4431270956993103,52,22.778907775878906,-29.13242924,12988,0.0074441502802073956,1298800,0.001462348154745996,24849,1298699,0.0003,,
,1.1282305717468262,,23.063148498535156,,,0.007408526260405779,1299000,0.0013121259398758411,,1298899,0.0003,100.0,-27.574405300000002
100.0,-0.03282898664474487,52,23.048627853393555,-29.362983400000008,12992,0.007361143361777067,1299200,0.0016173800686374307,24858,1299099,0.0003,,
,-0.06552618741989136,,22.890714645385742,,,0.007406181190162897,1299500,0.0015137947630137205,,1299399,0.0003,100.0,-27.603345259999998
100.0,-0.6635773181915283,52,23.03602409362793,-29.39157358,12996,0.007350417319685221,1299600,0.0011766471434384584,24866,1299499,0.0003,,
,1.169966459274292,,22.884136199951172,,,0.007417741697281599,1300000,0.0013772282982245088,,1299899,0.0003,100.0,-27.625327740000003
100.0,,52,,-29.42105428,13000,,1300000,,24875,,,,
100.0,-0.31172478199005127,52,23.11833953857422,-29.620175420000006,13004,0.007365188095718622,1300400,0.0013990122824907303,24879,1300299,0.0003,,
,1.5271207094192505,,22.923866271972656,,,0.007376916706562042,1300500,0.001015593996271491,,1300399,0.0003,100.0,-27.63778688
100.0,-0.39172908663749695,52,23.153526306152344,-29.608361690000002,13008,0.007411119993776083,1300800,0.0011208327487111092,24887,1300699,0.0003,,
,0.6447675824165344,,23.078502655029297,,,0.0073530045337975025,1301000,0.0017482272814959288,,1300899,0.0003,100.0,-27.671886680000004
100.0,-0.46016785502433777,52,22.907020568847656,-29.641598520000006,13012,0.007445123046636581,1301200,0.0013011298142373562,24896,1301099,0.0003,,
,0.6128268837928772,,22.872417449951172,,,0.007416143082082272,1301500,0.0011172593804076314,,1301399,0.0003,100.0,-27.505304799999994
100.0,-0.8437622785568237,52,22.910856246948242,-29.578368389999994,13016,0.007432842627167702,1301600,0.002036645542830229,24905,1301499,0.0003,,
,0.037932395935058594,,22.727882385253906,,,0.007482085842639208,1302000,0.0010634101927280426,,1301899,0.0003,100.0,-27.50830868
100.0,,52,,-29.505909000000003,13020,,1302000,,24913,,,,
100.0,-0.16864360868930817,52,22.509275436401367,-29.31149292,13024,0.007433313876390457,1302400,0.0015955076087266207,24917,1302299,0.0003,,
,-0.14658930897712708,,23.054716110229492,,,0.007474765181541443,1302500,0.0010768715292215347,,1302399,0.0003,100.0,-27.326035319999995
100.0,-0.37670040130615234,52,23.190141677856445,-29.03764858,13028,0.007456581108272076,1302800,0.0011892111506313086,24925,1302699,0.0003,,
,0.3541983962059021,,22.59771156311035,,,0.007463841233402491,1303000,0.0014882489340379834,,1302899,0.0003,100.0,-27.606376460000007
100.0,0.511646568775177,52,22.812389373779297,-29.065317189999995,13032,0.007442106027156115,1303200,0.0015912355156615376,24934,1303099,0.0003,,
,1.2945635318756104,,22.678260803222656,,,0.0074861617758870125,1303500,0.0009690176229923964,,1303399,0.0003,100.0,-27.6689745
100.0,-0.43347638845443726,52,22.81927490234375,-28.963966399999993,13036,0.007528338115662336,1303600,0.0011958011891692877,24943,1303499,0.0003,,
,0.8134936094284058,,22.753137588500977,,,0.007429876830428839,1304000,0.0012416832614690065,,1303899,0.0003,100.0,-27.584130000000002
100.0,,52,,-28.68310618,13040,,1304000,,24951,,,,
100.0,0.15207220613956451,52,23.11957359313965,-28.7761471,13044,0.007448599673807621,1304400,0.0015232507139444351,24955,1304299,0.0003,,
,0.17908839881420135,,22.849849700927734,,,0.007389323320239782,1304500,0.001511648646555841,,1304399,0.0003,100.0,-27.58991682
100.0,-1.1002689599990845,52,22.953998565673828,-28.483290899999993,13048,0.007346692495048046,1304800,0.0015313380863517523,24964,1304699,0.0003,,
,-0.7182161211967468,,22.744518280029297,,,0.007423962000757456,1305000,0.0009347331360913813,,1304899,0.0003,100.0,-27.532835260000002
100.0,0.8523311614990234,52,22.75072479248047,-28.602180800000006,13052,0.007437324151396751,1305200,0.0022509070113301277,24972,1305099,0.0003,,
,0.5024304389953613,,22.880111694335938,,,0.007366322446614504,1305500,0.0011365407845005393,,1305399,0.0003,100.0,-27.500892460000003
100.0,0.6637560725212097,52,22.919414520263672,-28.622166200000002,13056,0.007366192527115345,1305600,0.0019519635243341327,24981,1305499,0.0003,,
,0.6047472953796387,,22.534469604492188,,,0.007338632829487324,1306000,0.0012666336260735989,,1305899,0.0003,100.0,-27.59266024
100.0,,52,,-28.625328050000004,13060,,1306000,,24990,,,,
100.0,-0.2640398144721985,52,22.73546600341797,-28.80779603,13064,0.007442397065460682,1306400,0.0009757622028701007,24993,1306299,0.0003,,
,0.33346474170684814,,23.155454635620117,,,0.007451934739947319,1306500,0.001216026139445603,,1306399,0.0003,100.0,-27.56595472
100.0,0.7678996324539185,52,22.753219604492188,-28.66651669000001,13068,0.007420419715344906,1306800,0.00102686055470258,25002,1306699,0.0003,,
,1.2617418766021729,,22.96023178100586,,,0.007415771950036287,1307000,0.0010094024473801255,,1306899,0.0003,100.0,-27.481846520000005
100.0,-0.8930372595787048,52,22.884462356567383,-28.653638850000004,13072,0.007334794849157333,1307200,0.00125640700571239,25011,1307099,0.0003,,
,0.30859655141830444,,23.092777252197266,,,0.007412597071379423,1307500,0.0014018563088029623,,1307399,0.0003,100.0,-27.589193699999996
100.0,0.27392494678497314,52,23.263286590576172,-28.77289390999999,13076,0.007388755679130554,1307600,0.001748588401824236,25019,1307499,0.0003,,
,0.04545709490776062,,22.89110565185547,,,0.0073715089820325375,1308000,0.001694706385023892,,1307899,0.0003,100.0,-27.5035185
100.0,,52,,-28.76784918,13080,,1308000,,25028,,,,
100.0,0.04869861900806427,52,23.15135955810547,-28.878845769999995,13084,0.00739648612216115,1308400,0.0013153188629075885,25031,1308299,0.0003,,
,0.7832705974578857,,22.696701049804688,,,0.007470047567039728,1308500,0.0016256002709269524,,1308399,0.0003,100.0,-27.778552419999997
100.0,0.8395834565162659,52,22.94374656677246,-28.80594717,13088,0.007357185240834951,1308800,0.0015975525602698326,25040,1308699,0.0003,,
,0.46631842851638794,,23.038671493530273,,,0.007364899851381779,1309000,0.001388239092193544,,1308899,0.0003,100.0,-27.60857382
100.0,-1.1969938278198242,52,23.09112548828125,-28.664963670000002,13092,0.007562969345599413,1309200,0.0011653598630800843,25049,1309099,0.0003,,
,0.14716604351997375,,22.660816192626953,,,0.007406576536595821,1309500,0.001099949236959219,,1309399,0.0003,100.0,-27.50406938
100.0,-0.10499522089958191,52,22.65052032470703,-28.647536380000002,13096,0.0074065872468054295,1309600,0.0011723749339580536,25057,1309499,0.0003,,
,0.3992905616760254,,22.268173217773438,,,0.007458394393324852,1310000,0.0019175325287505984,,1309899,0.0003,100.0,-27.73965922
100.0,,52,,-28.509289600000002,13100,,1310000,,25066,,,,
100.0,0.7814463973045349,52,23.15721321105957,-28.401523479999994,13104,0.007506833411753178,1310400,0.0014955969527363777,25069,1310299,0.0003,,
,-0.5457295775413513,,22.662609100341797,,,0.00752675486728549,1310500,0.0020204628817737103,,1310399,0.0003,100.0,-27.58056156
100.0,-0.5703331828117371,52,22.592361450195312,-28.425036520000003,13108,0.007391955237835646,1310800,0.0016500437632203102,25078,1310699,0.0003,,
,0.3158474266529083,,22.460418701171875,,,0.007444232236593962,1311000,0.0013612525071948767,,1310899,0.0003,100.0,-27.607282559999994
100.0,-1.3356823921203613,52,22.527061462402344,-28.577617460000003,13112,0.007274276576936245,1311200,0.0009390837512910366,25087,1311099,0.0003,,
,0.61359703540802,,22.970142364501953,,,0.007318011485040188,1311500,0.001378559391014278,,1311399,0.0003,100.0,-27.621860199999997
100.0,0.08048444986343384,52,22.565994262695312,-28.62849503,13116,0.007384606171399355,1311600,0.00111874018330127,25095,1311499,0.0003,,
,-0.2810564339160919,,22.92266082763672,,,0.007383627817034721,1312000,0.0012229483108967543,,1311899,0.0003,100.0,-27.69553586
100.0,,52,,-28.60883156,13120,,1312000,,25104,,,,
100.0,-0.4414661228656769,52,23.590185165405273,-28.543314770000002,13124,0.0074005466885864735,1312400,0.001337565598078072,25108,1312299,0.0003,,
,1.0161017179489136,,22.214780807495117,,,0.007396257016807795,1312500,0.001196475699543953,,1312399,0.0003,100.0,-27.646753919999995
100.0,-0.251778781414032,52,22.796594619750977,-28.743013490000003,13128,0.007479770574718714,1312800,0.0020720697939395905,25116,1312699,0.0003,,
,-1.1192293167114258,,22.445005416870117,,,0.007436930201947689,1313000,0.000918017525691539,,1312899,0.0003,100.0,-27.59987804
