train/learning_rate,train/n_updates,rollout/ep_rew_mean,time/total_timesteps,train/actor_loss,rollout/ep_len_mean,time/episodes,time/fps,train/critic_loss,time/time_elapsed,eval/mean_reward,eval/mean_ep_length
0.001,542699,-38.57357814,542800,46.827659606933594,100.0,5428,70,0.05968079715967178,7712,,
0.001,542899,,543000,46.607872009277344,,,,0.0729818046092987,,-39.0863602,100.0
0.001,543099,-38.509996550000004,543200,47.436180114746094,100.0,5432,70,0.0634898766875267,7718,,
0.001,543399,,543500,47.28733825683594,,,,0.04401011019945145,,-38.876334299999996,100.0
0.001,543499,-38.70171552,543600,47.27470397949219,100.0,5436,70,0.0809120386838913,7725,,
0.001,543899,,544000,47.41120910644531,,,,0.07240448892116547,,-37.76847346,100.0
,,-38.67760876999999,544000,,100.0,5440,70,,7731,,
0.001,544299,-38.69026244,544400,46.920677185058594,100.0,5444,70,0.05811648070812225,7734,,
0.001,544399,,544500,47.00786209106445,,,,0.08757095783948898,,-39.66366422,100.0
0.001,544699,-38.54745142,544800,47.717281341552734,100.0,5448,70,0.07252240926027298,7740,,
0.001,544899,,545000,47.001220703125,,,,0.08060957491397858,,-38.62229058,100.0
0.001,545099,-38.40645929,545200,46.871429443359375,100.0,5452,70,0.07914049178361893,7747,,
0.001,545399,,545500,47.30377960205078,,,,0.10181298106908798,,-41.25248508,100.0
0.001,545499,-38.35524169999999,545600,47.1928596496582,100.0,5456,70,0.074395090341568,7753,,
0.001,545899,,546000,47.55726623535156,,,,0.07388929277658463,,-39.743561959999994,100.0
,,-38.215732790000004,546000,,100.0,5460,70,,7760,,
0.001,546299,-38.36351147,546400,47.42762756347656,100.0,5464,70,0.06587180495262146,7762,,
0.001,546399,,546500,47.17510223388672,,,,0.09993891417980194,,-38.7839793,100.0
0.001,546699,-38.3207787,546800,47.3293342590332,100.0,5468,70,0.07975904643535614,7769,,
0.001,546899,,547000,47.801910400390625,,,,0.11272766441106796,,-38.90056274,100.0
0.001,547099,-38.39383149999999,547200,47.85847473144531,100.0,5472,70,0.06017468869686127,7775,,
0.001,547399,,547500,47.251834869384766,,,,0.06912687420845032,,-39.13532334,100.0
0.001,547499,-38.65837294,547600,47.85731506347656,100.0,5476,70,0.05302530154585838,7782,,
0.001,547899,,548000,47.75179672241211,,,,0.07280417531728745,,-39.32990636,100.0
,,-38.74354991,548000,,100.0,5480,70,,7788,,
0.001,548299,-38.85934214,548400,47.04376983642578,100.0,5484,70,0.06419149041175842,7791,,
0.001,548399,,548500,46.60680389404297,,,,0.11331979185342789,,-43.83382976,100.0
0.001,548699,-39.37558791,548800,47.637943267822266,100.0,5488,70,0.08556275814771652,7797,,
0.001,548899,,549000,47.710182189941406,,,,0.07832849770784378,,-41.8110503,100.0
0.001,549099,-39.55659169,549200,48.13111877441406,100.0,5492,70,0.06569914519786835,7804,,
0.001,549399,,549500,47.13091278076172,,,,0.07902170717716217,,-46.86380224,100.0
0.001,549499,-39.49716874,549600,47.33727264404297,100.0,5496,70,0.08783988654613495,7810,,
0.001,549899,,550000,47.651084899902344,,,,0.09022019058465958,,-44.21740436,100.0
,,-39.86750282999999,550000,,100.0,5500,70,,7817,,
0.001,550299,-40.23132263,550400,47.60234832763672,100.0,5504,70,0.08988909423351288,7819,,
0.001,550399,,550500,47.47832489013672,,,,0.628013014793396,,-44.8203828,100.0
0.001,550699,-40.24234728,550800,47.73633575439453,100.0,5508,70,0.10454362630844116,7826,,
0.001,550899,,551000,48.52800369262695,,,,0.09595385193824768,,-47.3629903,100.0
0.001,551099,-40.39491547000001,551200,47.52971649169922,100.0,5512,70,0.07257333397865295,7832,,
0.001,551399,,551500,47.33064270019531,,,,0.10220406949520111,,-47.59469146000001,100.0
0.001,551499,-40.460655380000006,551600,48.071380615234375,100.0,5516,70,0.11442191898822784,7839,,
0.001,551899,,552000,48.211082458496094,,,,0.07974325120449066,,-49.191676699999995,100.0
,,-40.76043319000001,552000,,100.0,5520,70,,7846,,
0.001,552299,-40.899679850000005,552400,48.099464416503906,100.0,5524,70,0.08218073844909668,7848,,
0.001,552399,,552500,48.13511276245117,,,,0.11476264894008636,,-50.47374388,100.0
0.001,552699,-41.23134188,552800,48.13926696777344,100.0,5528,70,0.09932252019643784,7854,,
0.001,552899,,553000,47.85118103027344,,,,0.13694806396961212,,-50.926991980000004,100.0
0.001,553099,-41.341630079999995,553200,48.27259826660156,100.0,5532,70,0.10932280868291855,7861,,
0.001,553399,,553500,48.11927032470703,,,,0.1030912771821022,,-51.235403020000014,100.0
0.001,553499,-41.21150456,553600,48.62795639038086,100.0,5536,70,0.10264904797077179,7868,,
0.001,553899,,554000,48.393638610839844,,,,0.10486118495464325,,-50.98608278,100.0
,,-41.64999237,554000,,100.0,5540,70,,7874,,
0.001,554299,-41.89471794,554400,48.21783447265625,100.0,5544,70,0.2661382555961609,7876,,
0.001,554399,,554500,48.288978576660156,,,,0.12601208686828613,,-52.573055100000005,100.0
0.001,554699,-42.57646277999999,554800,48.02040100097656,100.0,5548,70,0.11171449720859528,7883,,
0.001,554899,,555000,48.61866760253906,,,,0.10558554530143738,,-56.67512943999999,100.0
0.001,555099,-43.43627109,555200,48.702857971191406,100.0,5552,70,0.1000523716211319,7889,,
0.001,555399,,555500,48.10773468017578,,,,0.25378650426864624,,-49.479205760000006,100.0
0.001,555499,-43.66570416,555600,48.27382278442383,100.0,5556,70,0.10325316339731216,7896,,
0.001,555899,,556000,48.282814025878906,,,,0.15344707667827606,,-49.28058768,100.0
,,-44.5825772,556000,,100.0,5560,70,,7902,,
0.001,556299,-45.05857571000001,556400,48.48389434814453,100.0,5564,70,0.13872432708740234,7905,,
0.001,556399,,556500,48.28935623168945,,,,0.14433744549751282,,-49.57058294,100.0
0.001,556699,-45.31061563,556800,49.11937713623047,100.0,5568,70,0.16917768120765686,7911,,
0.001,556899,,557000,49.03369140625,,,,0.19519084692001343,,-48.92742918,100.0
0.001,557099,-45.55078010000001,557200,48.55031204223633,100.0,5572,70,0.33191347122192383,7918,,
0.001,557399,,557500,48.66532897949219,,,,0.1334625482559204,,-49.92945207999999,100.0
0.001,557499,-46.02955746000001,557600,48.55500030517578,100.0,5576,70,0.12102986872196198,7924,,
0.001,557899,,558000,48.811180114746094,,,,0.13422167301177979,,-56.05445852,100.0
,,-46.05905809,558000,,100.0,5580,70,,7931,,
0.001,558299,-46.530970909999986,558400,49.01792907714844,100.0,5584,70,0.14431613683700562,7933,,
0.001,558399,,558500,49.27069091796875,,,,0.14979073405265808,,-58.95796436,100.0
0.001,558699,-46.853865989999996,558800,48.91272735595703,100.0,5588,70,0.14422793686389923,7939,,
0.001,558899,,559000,49.392784118652344,,,,0.16472046077251434,,-54.24048963999999,100.0
0.001,559099,-47.23510533,559200,48.9896354675293,100.0,5592,70,0.15971797704696655,7946,,
0.001,559399,,559500,48.844966888427734,,,,0.14261731505393982,,-72.8197201,100.0
0.001,559499,-47.85925104,559600,48.97990798950195,100.0,5596,70,0.19464010000228882,7952,,
0.001,559899,,560000,49.13533020019531,,,,0.1510278880596161,,-61.27281974,100.0
,,-48.522979109999994,560000,,100.0,5600,70,,7959,,
0.001,560299,-48.32932647999999,560400,49.65077209472656,100.0,5604,70,0.1238187700510025,7961,,
0.001,560399,,560500,49.08647537231445,,,,0.15851376950740814,,-60.33355984000001,100.0
0.001,560699,-49.04073227000001,560800,49.072486877441406,100.0,5608,70,0.19831623136997223,7968,,
0.001,560899,,561000,49.995948791503906,,,,0.14361658692359924,,-57.51700788,100.0
0.001,561099,-49.51703055,561200,48.88207244873047,100.0,5612,70,0.14165854454040527,7974,,
0.001,561399,,561500,49.09691619873047,,,,0.12206307053565979,,-59.26683852,100.0
0.001,561499,-50.82419267000001,561600,49.5417594909668,100.0,5616,70,0.12910985946655273,7981,,
0.001,561899,,562000,49.24637985229492,,,,0.16501563787460327,,-59.60641516,100.0
,,-51.07808615,562000,,100.0,5620,70,,7987,,
0.001,562299,-52.032898379999985,562400,49.78575897216797,100.0,5624,70,0.25682854652404785,7989,,
0.001,562399,,562500,48.76841735839844,,,,0.18671618402004242,,-52.57965318000001,100.0
0.001,562699,-52.054103139999995,562800,50.191741943359375,100.0,5628,70,0.17143318057060242,7996,,
0.001,562899,,563000,50.28187561035156,,,,0.1607925295829773,,-53.77872722,100.0
0.001,563099,-52.49643398999999,563200,49.884178161621094,100.0,5632,70,0.13514015078544617,8002,,
0.001,563399,,563500,49.89768981933594,,,,0.20055729150772095,,-54.30204181999999,100.0
0.001,563499,-52.736813520000005,563600,50.6541748046875,100.0,5636,70,0.22540707886219025,8009,,
0.001,563899,,564000,49.74378967285156,,,,0.14259856939315796,,-53.447021879999994,100.0
,,-52.47351627,564000,,100.0,5640,70,,8015,,
0.001,564299,-52.73845384000001,564400,49.509124755859375,100.0,5644,70,0.18617357313632965,8018,,
0.001,564399,,564500,50.12855529785156,,,,0.2423272430896759,,-68.09698836,100.0
0.001,564699,-53.37813918,564800,50.407806396484375,100.0,5648,70,0.17214511334896088,8024,,
0.001,564899,,565000,50.31196594238281,,,,0.1605849713087082,,-53.6936405,100.0
0.001,565099,-53.506321420000006,565200,50.152099609375,100.0,5652,70,0.1800176352262497,8031,,
0.001,565399,,565500,50.12750244140625,,,,0.20346598327159882,,-50.578518,100.0
0.001,565499,-53.751593979999996,565600,50.54841613769531,100.0,5656,70,0.2058420479297638,8037,,
0.001,565899,,566000,50.49552536010742,,,,0.3123698830604553,,-52.7943014,100.0
,,-53.74681447999999,566000,,100.0,5660,70,,8044,,
0.001,566299,-53.81201602000001,566400,50.22947692871094,100.0,5664,70,0.26222896575927734,8046,,
0.001,566399,,566500,50.231048583984375,,,,0.18424317240715027,,-51.45268905999999,100.0
0.001,566699,-54.392484829999994,566800,50.991817474365234,100.0,5668,70,0.17449918389320374,8053,,
0.001,566899,,567000,50.634925842285156,,,,0.20131823420524597,,-52.56318574,100.0
0.001,567099,-54.59148932000001,567200,50.382110595703125,100.0,5672,70,0.39106836915016174,8059,,
0.001,567399,,567500,50.820472717285156,,,,0.1910935342311859,,-52.686575559999994,100.0
0.001,567499,-54.28348152999999,567600,50.773162841796875,100.0,5676,70,0.20571646094322205,8065,,
0.001,567899,,568000,50.566619873046875,,,,0.1917480230331421,,-53.73480944,100.0
,,-54.481798729999994,568000,,100.0,5680,70,,8072,,
0.001,568299,-54.364004789999996,568400,50.19932556152344,100.0,5684,70,0.1703062206506729,8075,,
0.001,568399,,568500,50.90049743652344,,,,0.21239615976810455,,-50.64668916000001,100.0
0.001,568699,-54.04051023000001,568800,51.19844055175781,100.0,5688,70,0.14886212348937988,8081,,
0.001,568899,,569000,51.2665901184082,,,,0.16975179314613342,,-56.83387212,100.0
0.001,569099,-53.66661003,569200,50.5947380065918,100.0,5692,70,0.1796327531337738,8087,,
0.001,569399,,569500,50.424156188964844,,,,0.2136213332414627,,-57.20035944,100.0
0.001,569499,-53.23562107,569600,50.39765930175781,100.0,5696,70,0.1627277284860611,8094,,
0.001,569899,,570000,51.106773376464844,,,,0.18870201706886292,,-60.217708359999996,100.0
,,-53.566275510000004,570000,,100.0,5700,70,,8100,,
0.001,570299,-54.258297089999985,570400,51.14856719970703,100.0,5704,70,0.15882331132888794,8103,,
0.001,570399,,570500,50.84708023071289,,,,0.19034028053283691,,-60.17714624,100.0
0.001,570699,-54.17355030000001,570800,51.06712341308594,100.0,5708,70,0.21847611665725708,8109,,
0.001,570899,,571000,51.42646026611328,,,,0.12559109926223755,,-57.06849228,100.0
0.001,571099,-53.82237603000001,571200,51.488121032714844,100.0,5712,70,0.18254590034484863,8115,,
0.001,571399,,571500,51.37895584106445,,,,0.23118510842323303,,-58.725598319999996,100.0
0.001,571499,-52.56475907,571600,51.590545654296875,100.0,5716,70,0.1931057870388031,8122,,
0.001,571899,,572000,51.583892822265625,,,,0.21591107547283173,,-53.026655579999996,100.0
,,-52.605520940000005,572000,,100.0,5720,70,,8128,,
0.001,572299,-51.80421283999999,572400,51.5143928527832,100.0,5724,70,0.19722962379455566,8131,,
0.001,572399,,572500,51.6279296875,,,,0.17060017585754395,,-57.89423968,100.0
0.001,572699,-52.82062139,572800,52.0380859375,100.0,5728,70,0.1585499495267868,8137,,
0.001,572899,,573000,51.280948638916016,,,,0.15923139452934265,,-61.445064900000006,100.0
0.001,573099,-52.51684916999999,573200,51.03568649291992,100.0,5732,70,0.12770988047122955,8144,,
0.001,573399,,573500,51.91972351074219,,,,0.18583880364894867,,-63.59703426,100.0
0.001,573499,-52.6254242,573600,51.654632568359375,100.0,5736,70,0.19993272423744202,8150,,
0.001,573899,,574000,52.53350830078125,,,,0.11146865040063858,,-61.00982554,100.0
,,-53.60870448000001,574000,,100.0,5740,70,,8156,,
0.001,574299,-53.35587632,574400,51.612449645996094,100.0,5744,70,0.1193103939294815,8159,,
0.001,574399,,574500,51.546897888183594,,,,0.14053380489349365,,-52.04493162000001,100.0
0.001,574699,-52.558907350000005,574800,50.6591682434082,100.0,5748,70,0.1335860788822174,8165,,
0.001,574899,,575000,51.17216491699219,,,,0.13237550854682922,,-67.13912228,100.0
0.001,575099,-52.09722479999999,575200,51.3116569519043,100.0,5752,70,0.13273975253105164,8172,,
0.001,575399,,575500,51.48368835449219,,,,0.13507573306560516,,-55.345237020000006,100.0
0.001,575499,-52.66322937999999,575600,51.35029220581055,100.0,5756,70,0.12821707129478455,8178,,
0.001,575899,,576000,51.90983581542969,,,,0.12073781341314316,,-62.62962906,100.0
,,-52.74651337,576000,,100.0,5760,70,,8184,,
0.001,576299,-53.022646220000006,576400,51.76336669921875,100.0,5764,70,0.21251428127288818,8187,,
0.001,576399,,576500,51.16157913208008,,,,0.13205629587173462,,-62.572416919999995,100.0
0.001,576699,-53.344689229999986,576800,51.52765655517578,100.0,5768,70,0.14746561646461487,8193,,
0.001,576899,,577000,51.490177154541016,,,,0.16515037417411804,,-88.48995566000002,100.0
0.001,577099,-55.280611119999996,577200,51.11427307128906,100.0,5772,70,0.16456809639930725,8199,,
0.001,577399,,577500,51.49919891357422,,,,0.17194625735282898,,-75.6469307,100.0
0.001,577499,-56.69955956,577600,51.38922119140625,100.0,5776,70,0.12336068600416183,8206,,
0.001,577899,,578000,52.28785705566406,,,,0.1687331199645996,,-74.05590425999999,100.0
,,-57.20746034,578000,,100.0,5780,70,,8212,,
0.001,578299,-57.862302400000004,578400,51.497398376464844,100.0,5784,70,0.18237420916557312,8215,,
0.001,578399,,578500,51.39697265625,,,,0.1725294589996338,,-62.67345818,100.0
0.001,578699,-58.50643975,578800,51.86131286621094,100.0,5788,70,0.1583070456981659,8221,,
0.001,578899,,579000,52.20355987548828,,,,0.11417879164218903,,-62.103818000000004,100.0
0.001,579099,-58.95584104,579200,52.09500503540039,100.0,5792,70,0.1703174114227295,8228,,
0.001,579399,,579500,52.002647399902344,,,,0.16137290000915527,,-54.227123420000005,100.0
0.001,579499,-59.52845953999999,579600,52.50857925415039,100.0,5796,70,0.12448397278785706,8234,,
0.001,579899,,580000,52.54181671142578,,,,0.15482890605926514,,-51.165283140000014,100.0
,,-58.86232571000001,580000,,100.0,5800,70,,8240,,
0.001,580299,-58.626741760000016,580400,52.43778991699219,100.0,5804,70,0.13226112723350525,8243,,
0.001,580399,,580500,52.03848648071289,,,,0.19902503490447998,,-50.20243754,100.0
0.001,580699,-58.317626929999996,580800,52.11016082763672,100.0,5808,70,0.1131581962108612,8249,,
0.001,580899,,581000,52.381065368652344,,,,0.1122765988111496,,-46.093585440000005,100.0
0.001,581099,-58.50550534999999,581200,52.23699951171875,100.0,5812,70,0.11919429898262024,8256,,
0.001,581399,,581500,51.51308822631836,,,,0.09644161909818649,,-50.023175460000004,100.0
0.001,581499,-58.89995746999999,581600,51.836151123046875,100.0,5816,70,0.1516718566417694,8262,,
0.001,581899,,582000,52.132972717285156,,,,0.10421782732009888,,-50.94637221999999,100.0
,,-58.423203410000006,582000,,100.0,5820,70,,8269,,
0.001,582299,-58.59978063000001,582400,52.4639892578125,100.0,5824,70,0.10061974823474884,8271,,
0.001,582399,,582500,52.63978576660156,,,,0.11748457700014114,,-48.99439862,100.0
0.001,582699,-57.37772832,582800,52.98478698730469,100.0,5828,70,0.09450743347406387,8277,,
0.001,582899,,583000,51.88496780395508,,,,0.14552921056747437,,-45.08442566000001,100.0
0.001,583099,-57.40081152,583200,51.95564270019531,100.0,5832,70,0.08619969338178635,8284,,
0.001,583399,,583500,52.225528717041016,,,,0.1220380961894989,,-42.36409688,100.0
0.001,583499,-57.28641632,583600,52.55478286743164,100.0,5836,70,0.11062674224376678,8290,,
0.001,583899,,584000,52.79081344604492,,,,0.1237730011343956,,-43.56204368000001,100.0
,,-56.23299834,584000,,100.0,5840,70,,8297,,
0.001,584299,-56.019757000000006,584400,52.32993698120117,100.0,5844,70,0.10930396616458893,8299,,
0.001,584399,,584500,52.3541259765625,,,,0.09204326570034027,,-42.50183348,100.0
0.001,584699,-55.54118847000001,584800,52.326637268066406,100.0,5848,70,0.10008703172206879,8306,,
0.001,584899,,585000,52.197872161865234,,,,0.11780349910259247,,-45.1269512,100.0
0.001,585099,-55.60721888,585200,52.438926696777344,100.0,5852,70,0.10153503715991974,8312,,
0.001,585399,,585500,51.781715393066406,,,,0.08987356722354889,,-46.30936418,100.0
0.001,585499,-54.675661680000005,585600,53.047080993652344,100.0,5856,70,0.15407437086105347,8319,,
0.001,585899,,586000,52.27384567260742,,,,0.1072072833776474,,-52.337631540000004,100.0
,,-53.877218510000006,586000,,100.0,5860,70,,8325,,
0.001,586299,-53.630292239999996,586400,52.15282440185547,100.0,5864,70,0.10743902623653412,8328,,
0.001,586399,,586500,52.00929260253906,,,,0.08888307213783264,,-51.85165602000001,100.0
0.001,586699,-52.86108727,586800,52.70375061035156,100.0,5868,70,0.11483415961265564,8334,,
0.001,586899,,587000,51.84649658203125,,,,0.08740296959877014,,-46.592727800000006,100.0
0.001,587099,-50.48361345,587200,52.04817199707031,100.0,5872,70,0.08365215361118317,8340,,
0.001,587399,,587500,52.716556549072266,,,,0.11208648979663849,,-50.49256306,100.0
0.001,587499,-48.798562540000006,587600,52.44374465942383,100.0,5876,70,0.10117705166339874,8347,,
0.001,587899,,588000,52.37942123413086,,,,0.08212462812662125,,-48.87259984,100.0
,,-48.16361947,588000,,100.0,5880,70,,8353,,
0.001,588299,-47.13800483,588400,53.1429328918457,100.0,5884,70,0.07277754694223404,8356,,
0.001,588399,,588500,53.43018341064453,,,,0.09745624661445618,,-47.23111304,100.0
0.001,588699,-46.11163745999999,588800,52.71770095825195,100.0,5888,70,0.11081662029027939,8362,,
0.001,588899,,589000,53.18981170654297,,,,0.10397110134363174,,-48.4524649,100.0
0.001,589099,-45.699235869999995,589200,52.93227005004883,100.0,5892,70,0.10616399347782135,8369,,
0.001,589399,,589500,52.75746154785156,,,,0.08441373705863953,,-48.015542020000005,100.0
0.001,589499,-45.014905369999994,589600,52.92689895629883,100.0,5896,70,0.09592919051647186,8375,,
0.001,589899,,590000,52.541229248046875,,,,0.11624866724014282,,-54.732840800000005,100.0
,,-44.90998169,590000,,100.0,5900,70,,8382,,
0.001,590299,-44.80083256000002,590400,52.58606719970703,100.0,5904,70,0.07947836816310883,8384,,
0.001,590399,,590500,53.13142395019531,,,,0.10527671873569489,,-53.27485892,100.0
0.001,590699,-44.81916433000001,590800,53.17275619506836,100.0,5908,70,0.09578470885753632,8391,,
0.001,590899,,591000,53.24625015258789,,,,0.10430750250816345,,-49.939296639999995,100.0
0.001,591099,-44.94510625,591200,53.18289566040039,100.0,5912,70,0.131596639752388,8397,,
0.001,591399,,591500,53.8339729309082,,,,0.0869339182972908,,-48.80354294000001,100.0
0.001,591499,-44.607224650000006,591600,53.21795654296875,100.0,5916,70,0.10545898973941803,8404,,
0.001,591899,,592000,53.560447692871094,,,,0.11172865331172943,,-46.4117761,100.0
,,-44.771698240000006,592000,,100.0,5920,70,,8410,,
0.001,592299,-44.82295194000001,592400,53.496490478515625,100.0,5924,70,0.09213703870773315,8413,,
0.001,592399,,592500,53.65275192260742,,,,0.08898761868476868,,-54.94395360000001,100.0
0.001,592699,-44.943073330000004,592800,53.829925537109375,100.0,5928,70,0.09602301567792892,8419,,
0.001,592899,,593000,53.77165222167969,,,,0.09350118041038513,,-56.409577979999995,100.0
0.001,593099,-45.40697184,593200,53.97343444824219,100.0,5932,70,0.10033376514911652,8425,,
0.001,593399,,593500,53.137657165527344,,,,0.11337156593799591,,-60.742831779999996,100.0
0.001,593499,-45.79473324,593600,54.112548828125,100.0,5936,70,0.0953974649310112,8432,,
0.001,593899,,594000,53.406761169433594,,,,0.10290747880935669,,-64.49810543999999,100.0
,,-47.30794459999999,594000,,100.0,5940,70,,8438,,
0.001,594299,-48.263647660000004,594400,55.11774444580078,100.0,5944,70,0.10559044778347015,8441,,
0.001,594399,,594500,54.53276062011719,,,,0.11598280072212219,,-64.83973774,100.0
0.001,594699,-48.56127557000001,594800,54.61932373046875,100.0,5948,70,0.11085446178913116,8447,,
0.001,594899,,595000,54.742759704589844,,,,0.11204070597887039,,-62.946205559999996,100.0
0.001,595099,-48.63676315,595200,54.06908416748047,100.0,5952,70,0.10613749921321869,8454,,
0.001,595399,,595500,54.412086486816406,,,,0.09464055299758911,,-68.54806396,100.0
0.001,595499,-49.462567220000004,595600,54.614505767822266,100.0,5956,70,0.11184057593345642,8460,,
0.001,595899,,596000,55.07752990722656,,,,0.1155773401260376,,-56.860225420000006,100.0
,,-50.71269941,596000,,100.0,5960,70,,8467,,
0.001,596299,-50.48925219000001,596400,54.82416915893555,100.0,5964,70,0.11999872326850891,8469,,
0.001,596399,,596500,55.15882110595703,,,,0.16743679344654083,,-53.44572978,100.0
0.001,596699,-50.685330959999995,596800,55.168426513671875,100.0,5968,70,0.11993148922920227,8476,,
0.001,596899,,597000,55.558311462402344,,,,0.09348146617412567,,-52.9600613,100.0
0.001,597099,-51.148914680000004,597200,55.211151123046875,100.0,5972,70,0.11130605638027191,8482,,
0.001,597399,,597500,56.150146484375,,,,0.1678231656551361,,-51.3935836,100.0
0.001,597499,-51.81172476,597600,54.74132537841797,100.0,5976,70,0.1399516761302948,8489,,
0.001,597899,,598000,55.649810791015625,,,,0.1260964721441269,,-53.961598679999994,100.0
,,-52.20681124,598000,,100.0,5980,70,,8495,,
0.001,598299,-52.72070467,598400,54.89729309082031,100.0,5984,70,0.09432574361562729,8498,,
0.001,598399,,598500,55.24767303466797,,,,0.10928892344236374,,-51.96998330000001,100.0
0.001,598699,-53.330388590000005,598800,54.828712463378906,100.0,5988,70,0.09031543135643005,8504,,
0.001,598899,,599000,54.57841110229492,,,,0.08066219836473465,,-50.266861899999995,100.0
0.001,599099,-53.67425529,599200,55.16539764404297,100.0,5992,70,0.09599524736404419,8511,,
0.001,599399,,599500,54.85379409790039,,,,0.10008757561445236,,-53.596057040000005,100.0
0.001,599499,-53.99834874000001,599600,55.161346435546875,100.0,5996,70,0.09789571166038513,8517,,
0.001,599899,,600000,55.20027160644531,,,,0.12275253236293793,,-46.86342474,100.0
,,-54.197352910000006,600000,,100.0,6000,70,,8524,,
0.001,600299,-53.811080069999996,600400,55.113609313964844,100.0,6004,70,0.09083498269319534,8526,,
0.001,600399,,600500,54.660377502441406,,,,0.0862288773059845,,-45.81299427999999,100.0
0.001,600699,-53.88845407000001,600800,55.058040618896484,100.0,6008,70,0.08424320816993713,8533,,
0.001,600899,,601000,55.000343322753906,,,,0.08605736494064331,,-45.9899473,100.0
0.001,601099,-53.66433589999999,601200,55.49200439453125,100.0,6012,70,0.09288527071475983,8539,,
0.001,601399,,601500,55.473731994628906,,,,0.11490695923566818,,-47.08692554,100.0
0.001,601499,-53.73355784999999,601600,54.465911865234375,100.0,6016,70,0.1556936502456665,8546,,
0.001,601899,,602000,55.79182052612305,,,,0.07839378714561462,,-46.23501402000001,100.0
,,-53.77695564999999,602000,,100.0,6020,70,,8552,,
0.001,602299,-53.48631517999999,602400,55.50030517578125,100.0,6024,70,0.09125597774982452,8555,,
0.001,602399,,602500,55.18634796142578,,,,0.08917509019374847,,-48.60380734000001,100.0
0.001,602699,-53.92134239,602800,55.67622756958008,100.0,6028,70,0.1032630056142807,8561,,
0.001,602899,,603000,55.65589141845703,,,,0.09887780994176865,,-46.25252982,100.0
0.001,603099,-53.563140700000005,603200,55.36753463745117,100.0,6032,70,0.08837246894836426,8568,,
0.001,603399,,603500,56.45310974121094,,,,0.16785657405853271,,-45.98263266,100.0
0.001,603499,-53.39826525,603600,55.46800231933594,100.0,6036,70,0.11057381331920624,8574,,
0.001,603899,,604000,55.43814468383789,,,,0.12034733593463898,,-47.26712816,100.0
,,-52.29335702,604000,,100.0,6040,70,,8581,,
0.001,604299,-51.68483752,604400,55.95106887817383,100.0,6044,70,0.13759341835975647,8583,,
0.001,604399,,604500,55.534812927246094,,,,0.12729834020137787,,-44.85859429999999,100.0
0.001,604699,-51.601804869999995,604800,55.816993713378906,100.0,6048,70,0.11399601399898529,8590,,
0.001,604899,,605000,55.73992156982422,,,,0.1088082492351532,,-43.91196849999999,100.0
0.001,605099,-51.19382977,605200,55.434791564941406,100.0,6052,70,0.09492984414100647,8596,,
0.001,605399,,605500,55.438087463378906,,,,0.10426421463489532,,-41.35063246,100.0
0.001,605499,-50.52046313999999,605600,55.061038970947266,100.0,6056,70,0.12424106895923615,8603,,
0.001,605899,,606000,55.26544189453125,,,,0.08814279735088348,,-43.02352258,100.0
,,-49.43411531000001,606000,,100.0,6060,70,,8609,,
0.001,606299,-49.30511219000001,606400,55.99115753173828,100.0,6064,70,0.10842877626419067,8612,,
0.001,606399,,606500,55.517574310302734,,,,0.10820385813713074,,-41.95889566000001,100.0
0.001,606699,-48.74043175,606800,55.641265869140625,100.0,6068,70,0.08960248529911041,8618,,
0.001,606899,,607000,55.68746566772461,,,,0.09536615014076233,,-47.66375586000001,100.0
0.001,607099,-48.471073690000004,607200,55.053794860839844,100.0,6072,70,0.09730145335197449,8625,,
0.001,607399,,607500,55.178855895996094,,,,0.09320512413978577,,-46.77847984,100.0
0.001,607499,-48.35971238,607600,55.458187103271484,100.0,6076,70,0.0847615897655487,8631,,
0.001,607899,,608000,54.839332580566406,,,,0.14382143318653107,,-47.44116674,100.0
,,-48.18703655,608000,,100.0,6080,70,,8637,,
0.001,608299,-47.73924677000001,608400,55.27351379394531,100.0,6084,70,0.09724003076553345,8640,,
0.001,608399,,608500,55.22191619873047,,,,0.08516474068164825,,-43.93937414,100.0
0.001,608699,-47.29272237000001,608800,54.97740936279297,100.0,6088,70,0.1048756092786789,8647,,
0.001,608899,,609000,55.350738525390625,,,,0.10392333567142487,,-44.37401633999999,100.0
0.001,609099,-47.228994039999996,609200,54.861732482910156,100.0,6092,70,0.108291395008564,8653,,
0.001,609399,,609500,55.2818717956543,,,,0.08813315629959106,,-52.37388832,100.0
0.001,609499,-47.03341086000001,609600,55.49279022216797,100.0,6096,70,0.08772791922092438,8659,,
0.001,609899,,610000,55.02891540527344,,,,0.11039969325065613,,-46.97409269999999,100.0
,,-46.87506489,610000,,100.0,6100,70,,8666,,
0.001,610299,-46.994603109999986,610400,54.77198028564453,100.0,6104,70,0.10382339358329773,8669,,
0.001,610399,,610500,54.958221435546875,,,,0.12072570621967316,,-52.122973879999996,100.0
0.001,610699,-46.707155900000004,610800,54.965782165527344,100.0,6108,70,0.10730605572462082,8675,,
0.001,610899,,611000,55.38313293457031,,,,0.08670550584793091,,-48.405287019999996,100.0
0.001,611099,-46.477753050000004,611200,55.18282699584961,100.0,6112,70,0.09867136925458908,8681,,
0.001,611399,,611500,54.860267639160156,,,,0.08632414042949677,,-47.145217380000005,100.0
0.001,611499,-46.30742298,611600,54.71643829345703,100.0,6116,70,0.1002930998802185,8688,,
