time/time_elapsed,rollout/ep_rew_mean,time/episodes,time/fps,rollout/ep_len_mean,time/total_timesteps,train/learning_rate,train/actor_loss,train/critic_loss,train/n_updates,train/ent_coef_loss,train/ent_coef,eval/mean_reward,eval/mean_ep_length
,,,,,195000,0.0003,-246.0052490234375,49.45153045654297,194899,2.0513992309570312,0.029891692101955414,2292.3820325600004,470.22
,,,,,195500,0.0003,-242.0382080078125,51.423301696777344,195399,2.25907564163208,0.029860392212867737,2723.3264271399994,558.46
7728,1835.45540403,1544,25,373.16,195697,0.0003,-235.93431091308594,55.325050354003906,195596,-1.8531372547149658,0.0302884504199028,,
,,,,,196000,0.0003,-237.78860473632812,52.030860900878906,195899,0.0695037841796875,0.02987905777990818,2661.101824619999,546.54
,,,,,196500,0.0003,-244.88134765625,50.948768615722656,196399,7.673148155212402,0.030126171186566353,2521.51575124,516.82
,,,,,197000,0.0003,-234.95806884765625,45.83100509643555,196899,-3.2925615310668945,0.02980782650411129,2278.9173490400003,469.34
7850,1859.7461373899998,1548,25,378.49,197363,0.0003,-220.44821166992188,48.63502502441406,197262,0.8187395334243774,0.02981320023536682,,
,,,,,197500,0.0003,-220.9395751953125,57.502532958984375,197399,0.41565918922424316,0.030100936070084572,2681.238685399999,555.58
,,,,,198000,0.0003,-242.1069793701172,51.53449249267578,197899,0.3243480622768402,0.031043358147144318,3563.9164249999994,729.96
,,,,,198500,0.0003,-234.16485595703125,60.57335662841797,198399,1.902878999710083,0.03073551319539547,2660.06399026,556.92
,,,,,199000,0.0003,-227.8811798095703,41.44240951538086,198899,-2.1075146198272705,0.030789367854595184,2676.5929797000003,562.16
,,,,,199500,0.0003,-226.5758056640625,55.54118347167969,199399,6.468873023986816,0.030476810410618782,3006.5373862399997,618.0
,,,,,200000,0.0003,-233.83639526367188,59.35458755493164,199899,1.4775241613388062,0.03063490428030491,3399.60995146,712.0
,,,,,200500,0.0003,-232.05865478515625,49.10264205932617,200399,1.5855433940887451,0.0301489420235157,3291.5522116599996,684.82
8193,1991.3949821300002,1552,24,405.96,200974,0.0003,-245.58956909179688,48.87932586669922,200873,3.792452573776245,0.030691729858517647,,
,,,,,201000,0.0003,-234.31820678710938,46.55134201049805,200899,-0.15721029043197632,0.030702408403158188,2475.67655742,502.58
,,,,,201500,0.0003,-251.51388549804688,45.19883728027344,201399,1.5125324726104736,0.03148884326219559,2518.40270438,511.56
,,,,,202000,0.0003,-251.2188262939453,59.340431213378906,201899,4.964766979217529,0.03136635571718216,3000.0095921799993,608.14
,,,,,202500,0.0003,-239.949462890625,49.693153381347656,202399,3.0877180099487305,0.031170321628451347,1046.7453691199999,220.22
8334,2002.6516577599998,1556,24,408.33,202588,0.0003,-242.51914978027344,59.6759033203125,202487,-2.8362812995910645,0.031322550028562546,,
,,,,,203000,0.0003,-241.81829833984375,53.0911979675293,202899,4.76936149597168,0.03135835379362106,1210.0260872,259.2
,,,,,203500,0.0003,-247.22714233398438,55.184051513671875,203399,-5.71380615234375,0.031447287648916245,2543.99550348,520.32
,,,,,204000,0.0003,-248.25503540039062,48.52519226074219,203899,0.4248230457305908,0.0311818215996027,2700.70223704,554.46
,,,,,204500,0.0003,-242.421875,41.730567932128906,204399,-4.640146732330322,0.030830534175038338,3804.4754840600003,780.6
8501,2044.9219454099994,1560,24,416.8,204790,0.0003,-235.48948669433594,45.6275634765625,204689,0.47789478302001953,0.03135238215327263,,
,,,,,205000,0.0003,-242.267822265625,49.440589904785156,204899,1.0875884294509888,0.03123560920357704,3046.45178706,636.04
,,,,,205500,0.0003,-248.88790893554688,48.03766632080078,205399,-4.592658042907715,0.03122023493051529,3240.3714866,663.22
,,,,,206000,0.0003,-248.84957885742188,45.49211883544922,205899,-0.452197790145874,0.031524598598480225,2264.0190254,474.08
,,,,,206500,0.0003,-239.46185302734375,44.11468505859375,206399,3.365730047225952,0.03125367313623428,2965.95459444,609.04
8683,2099.0042163200005,1564,23,428.3,206892,0.0003,-259.57794189453125,49.55035400390625,206791,2.0834994316101074,0.03151050955057144,,
,,,,,207000,0.0003,-245.19528198242188,46.80021286010742,206899,-1.5795905590057373,0.031743165105581284,2350.0889897600005,481.04
,,,,,207500,0.0003,-247.73074340820312,59.07631301879883,207399,5.569086074829102,0.03115282580256462,3795.89684134,766.42
,,,,,208000,0.0003,-238.7669677734375,46.289119720458984,207899,0.9486760497093201,0.030912742018699646,2655.8835313,531.88
,,,,,208500,0.0003,-239.2235565185547,55.058082580566406,208399,5.026576519012451,0.03109382465481758,3650.64877062,733.5
,,,,,209000,0.0003,-253.20062255859375,64.43614196777344,208899,-2.0874218940734863,0.03139631450176239,3617.3903204400003,728.8
,,,,,209500,0.0003,-252.5452880859375,48.62309265136719,209399,1.609055757522583,0.03095221146941185,2539.3447426199996,513.86
8972,2170.6138979800003,1568,23,442.37,209914,0.0003,-257.9788513183594,45.056922912597656,209813,3.0601320266723633,0.031005486845970154,,
,,,,,210000,0.0003,-253.98562622070312,64.04218292236328,209899,0.2387801706790924,0.030933009460568428,2483.3395299999997,498.88
,,,,,210500,0.0003,-266.2903747558594,39.44623947143555,210399,-5.49753999710083,0.0310325026512146,2185.98108894,439.62
,,,,,211000,0.0003,-258.51409912109375,49.886932373046875,210899,-0.3143906593322754,0.031136926263570786,2124.8301383599996,426.8
,,,,,211500,0.0003,-254.92491149902344,66.69082641601562,211399,2.93605899810791,0.03218856826424599,2474.9164156800002,502.64
9118,2204.40593645,1572,23,449.66,211611,0.0003,-252.37484741210938,48.92755126953125,211510,1.8340660333633423,0.03191740810871124,,
,,,,,212000,0.0003,-239.59326171875,53.342281341552734,211899,-0.027562379837036133,0.03191821649670601,2974.6760554400007,597.02
,,,,,212500,0.0003,-242.80979919433594,60.070777893066406,212399,-0.7602155804634094,0.032277338206768036,2442.46966644,482.24
,,,,,213000,0.0003,-255.97073364257812,50.34568786621094,212899,-4.2698235511779785,0.03163912519812584,1856.3460520599997,373.5
,,,,,213500,0.0003,-246.6075439453125,56.07529067993164,213399,0.38496828079223633,0.03152885288000107,1200.7597998400001,249.9
9255,2238.11964966,1576,23,455.95,213770,0.0003,-257.7623596191406,50.84685134887695,213669,-0.6669862270355225,0.03161753714084625,,
,,,,,214000,0.0003,-258.0673522949219,45.50068664550781,213899,-3.936617612838745,0.03228525072336197,1950.85200534,398.4
,,,,,214500,0.0003,-254.77650451660156,46.24628829956055,214399,-2.3350942134857178,0.031790152192115784,1977.54253702,402.4
,,,,,215000,0.0003,-244.7058563232422,59.63694763183594,214899,1.0096795558929443,0.031358908861875534,3258.01115238,653.4
,,,,,215500,0.0003,-245.53952026367188,45.095375061035156,215399,-1.7635266780853271,0.03187709301710129,3011.0258893600003,605.48
,,,,,216000,0.0003,-251.7059326171875,44.92123794555664,215899,-0.008141040802001953,0.03224952518939972,1958.2968349000002,390.62
9449,2301.1586502400005,1580,22,468.99,216250,0.0003,-258.80059814453125,50.42624282836914,216149,-0.49668562412261963,0.032151300460100174,,
,,,,,216500,0.0003,-261.59033203125,60.06293487548828,216399,3.6054866313934326,0.032053638249635696,3506.96239524,707.56
,,,,,217000,0.0003,-253.24514770507812,57.24474334716797,216899,1.1046786308288574,0.03267527371644974,3041.9057759000007,608.22
,,,,,217500,0.0003,-258.9039306640625,50.94139099121094,217399,-0.08433648943901062,0.032552022486925125,2672.95970114,536.32
,,,,,218000,0.0003,-254.3172607421875,59.08943176269531,217899,-0.590429425239563,0.03315502405166626,1676.01900454,337.4
,,,,,218500,0.0003,-256.6262512207031,69.40972900390625,218399,1.4803789854049683,0.0332348458468914,3021.2800213799997,609.36
9669,2367.80681586,1584,22,482.47,218860,0.0003,-255.02415466308594,53.37147903442383,218759,-0.7734375,0.03325482830405235,,
,,,,,219000,0.0003,-256.9126281738281,53.38737869262695,218899,-0.6528797149658203,0.033182255923748016,2159.55599982,431.08
,,,,,219500,0.0003,-262.478515625,53.16353225708008,219399,3.3943958282470703,0.0335468165576458,2636.12651822,527.06
,,,,,220000,0.0003,-254.06246948242188,56.37367248535156,219899,-3.484744071960449,0.03288005292415619,3333.70016336,667.36
9795,2368.83715523,1588,22,482.3,220229,0.0003,-257.85113525390625,51.438690185546875,220128,2.1517605781555176,0.03296610713005066,,
,,,,,220500,0.0003,-261.156494140625,72.7109603881836,220399,-0.9630609154701233,0.033091116696596146,1615.97825672,332.02
,,,,,221000,0.0003,-250.8830108642578,54.19623565673828,220899,-0.9192603230476379,0.03411571681499481,1118.4744396199999,231.8
,,,,,221500,0.0003,-263.0438537597656,58.16944885253906,221399,1.392669677734375,0.032737717032432556,2494.94724038,501.06
9881,2383.56213582,1592,22,484.85,221616,0.0003,-260.99725341796875,53.03667449951172,221515,-0.7933017611503601,0.032782427966594696,,
,,,,,222000,0.0003,-254.49884033203125,50.88692855834961,221899,2.15903377532959,0.03263479098677635,3212.96023216,650.1
,,,,,222500,0.0003,-259.79498291015625,62.89527893066406,222399,4.510582447052002,0.03280698508024216,3941.19421944,778.56
,,,,,223000,0.0003,-258.03851318359375,72.88394165039062,222899,-4.693471431732178,0.033367641270160675,3285.6100088000003,657.08
10046,2408.07549938,1596,22,489.32,223436,0.0003,-256.76434326171875,50.58940124511719,223335,0.5033119916915894,0.03269575536251068,,
,,,,,223500,0.0003,-260.8946838378906,55.91416931152344,223399,1.597717046737671,0.032722752541303635,3089.16592076,611.02
,,,,,224000,0.0003,-254.68869018554688,54.615291595458984,223899,-2.3964810371398926,0.03259924426674843,4329.32260538,854.3
,,,,,224500,0.0003,-264.382568359375,74.50184631347656,224399,6.47751522064209,0.032171159982681274,3664.46125332,733.64
,,,,,225000,0.0003,-251.46142578125,71.10359191894531,224899,0.03074866533279419,0.0333266407251358,3640.53483322,721.82
,,,,,225500,0.0003,-274.7099609375,66.71317291259766,225399,-0.7103586196899414,0.032298121601343155,2876.91350874,567.44
,,,,,226000,0.0003,-271.04278564453125,66.76285552978516,225899,-2.983276844024658,0.032050251960754395,2642.78719094,525.92
,,,,,226500,0.0003,-258.5099792480469,60.48973083496094,226399,6.74650764465332,0.032498639076948166,3452.34417082,685.86
,,,,,227000,0.0003,-256.3133239746094,64.138671875,226899,-1.8013594150543213,0.03286176919937134,3610.08089182,716.74
10463,2529.87802194,1600,21,513.47,227436,0.0003,-264.63018798828125,54.552223205566406,227335,1.810490608215332,0.03275618329644203,,
,,,,,227500,0.0003,-266.66815185546875,64.20248413085938,227399,0.6877360343933105,0.032819557934999466,2468.2583881,496.26
,,,,,228000,0.0003,-276.2822265625,59.16486358642578,227899,0.35420358180999756,0.03268824890255928,3449.7942506600007,684.64
,,,,,228500,0.0003,-268.4603576660156,48.688270568847656,228399,2.0988149642944336,0.03336982801556587,3481.40070598,695.46
,,,,,229000,0.0003,-266.0823974609375,59.79270935058594,228899,-5.620990753173828,0.03271772712469101,3395.940805,691.6
,,,,,229500,0.0003,-264.8797607421875,55.23683547973633,229399,0.29169762134552,0.032856184989213943,3330.358591139999,668.06
10710,2580.05783234,1604,21,523.35,229771,0.0003,-281.7632141113281,48.980010986328125,229670,4.353753089904785,0.03322437033057213,,
,,,,,230000,0.0003,-280.3126220703125,42.27198028564453,229899,-1.4704339504241943,0.03343965858221054,2995.00680744,593.46
,,,,,230500,0.0003,-256.30157470703125,61.72658157348633,230399,-3.595337390899658,0.03324713557958603,3512.79049604,714.94
,,,,,231000,0.0003,-269.0289306640625,43.68817901611328,230899,-2.966179847717285,0.03285185992717743,2588.3579419,519.04
,,,,,231500,0.0003,-264.68408203125,43.470703125,231399,-1.1184970140457153,0.032371822744607925,2907.94897542,590.32
,,,,,232000,0.0003,-262.537109375,50.87771224975586,231899,-5.423949718475342,0.03281344100832939,3560.2657709399996,708.8
10949,2619.02701665,1608,21,531.41,232217,0.0003,-275.15899658203125,51.08073043823242,232116,1.1802620887756348,0.03341032564640045,,
,,,,,232500,0.0003,-271.7889404296875,45.28833770751953,232399,-2.206425189971924,0.03386406973004341,3698.32681678,740.84
,,,,,233000,0.0003,-267.0572509765625,53.25425720214844,232899,-5.0951948165893555,0.032634492963552475,3243.7291974800005,651.06
,,,,,233500,0.0003,-275.18524169921875,61.25651168823242,233399,2.809512138366699,0.03381704166531563,2403.3758998400003,481.44
,,,,,234000,0.0003,-266.9904479980469,68.55085754394531,233899,-2.1981749534606934,0.03416072577238083,2909.2464674799994,589.2
,,,,,234500,0.0003,-266.7397766113281,45.038211822509766,234399,-1.8662739992141724,0.032979048788547516,3263.6853452199994,650.24
,,,,,235000,0.0003,-284.69317626953125,47.53141784667969,234899,-4.022644519805908,0.032594792544841766,3157.65259448,639.16
,,,,,235500,0.0003,-281.5161437988281,51.38560485839844,235399,0.2780851125717163,0.032180920243263245,2039.03199446,419.46
11273,2714.52618523,1612,20,550.75,235602,0.0003,-267.66094970703125,46.970001220703125,235501,-2.4165091514587402,0.0323287695646286,,
,,,,,236000,0.0003,-276.02813720703125,55.971031188964844,235899,2.4818191528320312,0.03400208055973053,1772.1189109399995,359.32
,,,,,236500,0.0003,-276.20751953125,51.527252197265625,236399,-0.9955146908760071,0.03283720836043358,3109.06644368,631.78
,,,,,237000,0.0003,-274.60089111328125,78.56747436523438,236899,1.3663331270217896,0.03230069577693939,2612.1919547800003,542.06
,,,,,237500,0.0003,-282.56097412109375,58.16160583496094,237399,4.120753288269043,0.03357752785086632,2899.404419000001,586.84
,,,,,238000,0.0003,-268.0231628417969,48.10594940185547,237899,0.7071352005004883,0.033275045454502106,2514.79644726,496.78
,,,,,238500,0.0003,-282.571044921875,65.89604187011719,238399,1.2758439779281616,0.032586678862571716,2428.5644331,486.86
,,,,,239000,0.0003,-284.8597412109375,62.04794692993164,238899,-2.4198598861694336,0.03272933512926102,3873.29585764,764.06
11576,2817.1550789999997,1616,20,571.26,239058,0.0003,-275.42510986328125,57.1666259765625,238957,2.2511541843414307,0.0327373668551445,,
,,,,,239500,0.0003,-285.4735107421875,56.883052825927734,239399,-1.0229384899139404,0.0330716110765934,2693.4679338,534.26
,,,,,240000,0.0003,-279.4012756347656,54.01561737060547,239899,0.5349597334861755,0.03310772031545639,2701.1861251200003,550.38
,,,,,240500,0.0003,-296.576171875,56.373661041259766,240399,-5.332268714904785,0.032654110342264175,2742.26080826,550.7
,,,,,241000,0.0003,-276.3359680175781,52.232177734375,240899,3.7081031799316406,0.03252118453383446,2348.5130766,470.76
11746,2832.738232270001,1620,20,574.47,241463,0.0003,-279.5445556640625,54.8890380859375,241362,-1.957785725593567,0.03328409790992737,,
,,,,,241500,0.0003,-279.1781005859375,61.34684753417969,241399,5.77881383895874,0.033210717141628265,3679.41520296,730.76
,,,,,242000,0.0003,-276.72906494140625,57.67416763305664,241899,-2.9484024047851562,0.03245481848716736,2459.29367092,492.06
,,,,,242500,0.0003,-272.5569152832031,74.62420654296875,242399,-0.1495683789253235,0.03276091814041138,3345.0270699,665.5
,,,,,243000,0.0003,-282.99053955078125,49.339569091796875,242899,2.271944999694824,0.03229575604200363,4167.06336344,844.14
,,,,,243500,0.0003,-287.3460693359375,56.197139739990234,243399,-1.4222556352615356,0.03217853978276253,4157.923570759999,832.46
,,,,,244000,0.0003,-273.92657470703125,58.73554611206055,243899,2.837869644165039,0.03271288424730301,2479.40376128,501.02
,,,,,244500,0.0003,-278.7056884765625,49.612335205078125,244399,3.253917694091797,0.032373782247304916,3459.7298826400006,683.38
12111,2954.4698038900005,1624,20,598.54,244983,0.0003,-277.23126220703125,70.27403259277344,244882,-7.447984218597412,0.0327141098678112,,
,,,,,245000,0.0003,-283.16650390625,70.06280517578125,244899,-1.222601294517517,0.03268056362867355,3065.6669212599995,594.66
,,,,,245500,0.0003,-276.4229736328125,64.22911834716797,245399,0.027491748332977295,0.03262278810143471,3392.04727332,682.1
,,,,,246000,0.0003,-281.67523193359375,51.42461395263672,245899,7.255845069885254,0.032936565577983856,2781.239525779999,544.28
,,,,,246500,0.0003,-275.6864013671875,48.43270492553711,246399,-0.5959163308143616,0.03401224687695503,3108.0529268799996,616.48
,,,,,247000,0.0003,-282.2590637207031,52.264793395996094,246899,-3.462965488433838,0.03376041352748871,2921.0764682799995,581.4
,,,,,247500,0.0003,-275.6542663574219,55.17140197753906,247399,-0.6136940121650696,0.03304111957550049,4190.12599018,833.8
12408,2989.6865289899997,1628,19,604.98,247565,0.0003,-277.2241516113281,52.13217544555664,247464,-0.6941525936126709,0.032961610704660416,,
,,,,,248000,0.0003,-285.6469421386719,60.60077667236328,247899,3.8340635299682617,0.03304620087146759,3579.3223484200003,718.52
,,,,,248500,0.0003,-292.817626953125,51.26718521118164,248399,-3.91192889213562,0.03263111039996147,3646.05991352,716.7
,,,,,249000,0.0003,-283.5634765625,62.328346252441406,248899,-1.023128867149353,0.03263048082590103,2910.8945734200006,579.0
,,,,,249500,0.0003,-282.3453369140625,50.53776168823242,249399,3.981722116470337,0.03376365080475807,3476.34731588,694.16
,,,,,250000,0.0003,-299.33148193359375,49.05164337158203,249899,0.70940762758255,0.03235571086406708,3705.4698950200004,749.84
,,,,,250500,0.0003,-297.5006103515625,58.114768981933594,250399,3.265883207321167,0.03279520943760872,2729.42567778,536.74
