train/learning_rate,time/time_elapsed,train/actor_loss,train/critic_loss,rollout/ep_len_mean,time/total_timesteps,time/episodes,rollout/ep_rew_mean,train/ent_coef,train/n_updates,train/ent_coef_loss,time/fps,eval/mean_ep_length,eval/mean_reward
0.0003,,24.61907958984375,0.0018570582615211606,,1040500,,,0.007501230109483004,1040399,0.8143941164016724,,100.0,-27.88492514
0.0003,28664,24.951839447021484,0.0031226305291056633,100.0,1040800,10408,-30.399172369999995,0.007514765951782465,1040699,0.4660850763320923,36,,
0.0003,,24.93038558959961,0.002592067699879408,,1041000,,,0.007479407358914614,1040899,-0.732143759727478,,100.0,-27.825937120000003
0.0003,28677,24.5986328125,0.0026320682372897863,100.0,1041200,10412,-30.296130969999993,0.007569004315882921,1041099,-0.005408540368080139,36,,
0.0003,,24.841506958007812,0.002223607152700424,,1041500,,,0.0074598705396056175,1041399,-0.6116794347763062,,100.0,-27.843612420000003
0.0003,28690,24.719947814941406,0.0024404358118772507,100.0,1041600,10416,-30.099192429999995,0.0074693066999316216,1041499,-0.09030089527368546,36,,
0.0003,,24.83096694946289,0.0027141915634274483,,1042000,,,0.007579850498586893,1041899,-0.3998701572418213,,100.0,-27.748450559999995
,28702,,,100.0,1042000,10420,-30.01735401,,,,36,,
0.0003,28707,24.948429107666016,0.0023390427231788635,100.0,1042400,10424,-29.861285640000002,0.0075324708595871925,1042299,0.3742646276950836,36,,
0.0003,,24.810333251953125,0.0032236550468951464,,1042500,,,0.00757567398250103,1042399,0.5687812566757202,,100.0,-27.696610119999995
0.0003,28720,24.91554832458496,0.0029712836258113384,100.0,1042800,10428,-29.834637250000004,0.007609197869896889,1042699,-0.43995314836502075,36,,
0.0003,,25.25037384033203,0.0029432689771056175,,1043000,,,0.007365352939814329,1042899,0.15292519330978394,,100.0,-27.69185036
0.0003,28732,25.144432067871094,0.0024228550028055906,100.0,1043200,10432,-30.047464669999997,0.007371691521257162,1043099,0.760434627532959,36,,
0.0003,,24.847084045410156,0.002898792503401637,,1043500,,,0.0075562638230621815,1043399,0.21328899264335632,,100.0,-27.9230279
0.0003,28745,24.594402313232422,0.0022804387845098972,100.0,1043600,10436,-29.976196939999994,0.0075568403117358685,1043499,0.12509334087371826,36,,
0.0003,,25.358333587646484,0.0039031407795846462,,1044000,,,0.007547970861196518,1043899,-0.44496995210647583,,100.0,-27.704092420000002
,28758,,,100.0,1044000,10440,-29.8041977,,,,36,,
0.0003,28763,24.50986671447754,0.0020345132797956467,100.0,1044400,10444,-29.877805749999997,0.007527124136686325,1044299,0.5323014259338379,36,,
0.0003,,25.03792953491211,0.0023294989950954914,,1044500,,,0.0075443582609295845,1044399,-0.3642088770866394,,100.0,-27.84884522
0.0003,28775,24.960655212402344,0.0027574808336794376,100.0,1044800,10448,-29.845246359999997,0.007454298436641693,1044699,0.6050699949264526,36,,
0.0003,,24.764575958251953,0.0026147509925067425,,1045000,,,0.00756845623254776,1044899,0.23565395176410675,,100.0,-27.749666360000006
0.0003,28788,25.037904739379883,0.003521095961332321,100.0,1045200,10452,-29.838868059999996,0.00751517852768302,1045099,-1.0417319536209106,36,,
0.0003,,24.25983428955078,0.002766673918813467,,1045500,,,0.007618702948093414,1045399,-0.035911545157432556,,100.0,-27.720401819999992
0.0003,28800,24.602920532226562,0.003773382166400552,100.0,1045600,10456,-29.964712229999996,0.007617747876793146,1045499,0.2999417781829834,36,,
0.0003,,25.076866149902344,0.002780560404062271,,1046000,,,0.007398765068501234,1045899,1.0225540399551392,,100.0,-27.738382259999998
,28813,,,100.0,1046000,10460,-30.00592869,,,,36,,
0.0003,28818,24.628965377807617,0.0026002933736890554,100.0,1046400,10464,-30.1544137,0.007403804454952478,1046299,1.4075919389724731,36,,
0.0003,,24.834613800048828,0.0022733667865395546,,1046500,,,0.007563928607851267,1046399,0.23255690932273865,,100.0,-27.836765280000005
0.0003,28830,24.504167556762695,0.0025846543721854687,100.0,1046800,10468,-30.019538129999997,0.007407929748296738,1046699,-1.1215763092041016,36,,
0.0003,,24.351863861083984,0.002110262168571353,,1047000,,,0.007478055078536272,1046899,-0.5777563452720642,,100.0,-27.80327418
0.0003,28843,25.00560760498047,0.002383467275649309,100.0,1047200,10472,-30.05820274,0.0075208027847111225,1047099,0.6405076384544373,36,,
0.0003,,25.017669677734375,0.002288400661200285,,1047500,,,0.007521940395236015,1047399,-0.10627034306526184,,100.0,-27.771405180000006
0.0003,28855,24.206932067871094,0.0022766184993088245,100.0,1047600,10476,-30.0141176,0.007591234054416418,1047499,-0.7769328951835632,36,,
0.0003,,25.099096298217773,0.0034353695809841156,,1048000,,,0.007537389174103737,1047899,-0.07622644305229187,,100.0,-27.7128098
,28868,,,100.0,1048000,10480,-30.17803736000001,,,,36,,
0.0003,28873,24.67326545715332,0.003763164859265089,100.0,1048400,10484,-30.24118626,0.007606970611959696,1048299,-0.5838532447814941,36,,
0.0003,,25.05770492553711,0.0019760674331337214,,1048500,,,0.007638648152351379,1048399,0.3358558416366577,,100.0,-27.746961279999997
0.0003,28885,24.703506469726562,0.0021405022125691175,100.0,1048800,10488,-30.189583100000007,0.007556357886642218,1048699,-0.30017951130867004,36,,
0.0003,,24.55388641357422,0.0021159746684134007,,1049000,,,0.007495427038520575,1048899,-0.7975522875785828,,100.0,-27.81153048
0.0003,28898,24.954862594604492,0.002727245446294546,100.0,1049200,10492,-30.175162069999995,0.0075380937196314335,1049099,0.08918827772140503,36,,
0.0003,,24.692249298095703,0.0035501038655638695,,1049500,,,0.007415927480906248,1049399,-0.406235933303833,,100.0,-27.72365968
0.0003,28910,24.397750854492188,0.0031174311880022287,100.0,1049600,10496,-30.143917620000003,0.007383441086858511,1049499,1.8184282779693604,36,,
0.0003,,24.179367065429688,0.002549267141148448,,1050000,,,0.007518748752772808,1049899,-0.651202380657196,,100.0,-27.69910926
,28923,,,100.0,1050000,10500,-30.009849040000002,,,,36,,
0.0003,28928,24.77845001220703,0.0027641623746603727,100.0,1050400,10504,-29.906047529999995,0.007573882583528757,1050299,-0.8847949504852295,36,,
0.0003,,24.63985252380371,0.002401764504611492,,1050500,,,0.007551703602075577,1050399,-0.17130473256111145,,100.0,-27.684521040000003
0.0003,28940,24.623180389404297,0.0021715511102229357,100.0,1050800,10508,-29.78996342,0.007624976336956024,1050699,1.4271365404129028,36,,
0.0003,,24.515792846679688,0.0032852094154804945,,1051000,,,0.0076038590632379055,1050899,-0.5731469392776489,,100.0,-27.87108728
0.0003,28953,24.57525062561035,0.003135246690362692,100.0,1051200,10512,-29.8770139,0.00750485435128212,1051099,0.14911594986915588,36,,
0.0003,,24.41348648071289,0.0027202521450817585,,1051500,,,0.007500024512410164,1051399,-0.48755380511283875,,100.0,-27.780912100000002
0.0003,28966,24.612449645996094,0.002320696134120226,100.0,1051600,10516,-30.037640990000003,0.00746731273829937,1051499,0.3706933259963989,36,,
0.0003,,24.44842529296875,0.0023427302949130535,,1052000,,,0.0074330591596663,1051899,0.035112202167510986,,100.0,-27.59653164
,28978,,,100.0,1052000,10520,-30.135135180000002,,,,36,,
0.0003,28983,24.3526611328125,0.003255399875342846,100.0,1052400,10524,-30.229630549999996,0.0074951304122805595,1052299,-0.31466245651245117,36,,
0.0003,,24.3741455078125,0.0032116977963596582,,1052500,,,0.007543638814240694,1052399,-0.47762808203697205,,100.0,-27.737036519999997
0.0003,28996,24.57384490966797,0.0018492310773581266,100.0,1052800,10528,-30.307794619999996,0.00755721889436245,1052699,-0.3701332211494446,36,,
0.0003,,24.23105239868164,0.001768546993844211,,1053000,,,0.007525043096393347,1052899,-1.6379492282867432,,100.0,-27.57189296
0.0003,29009,24.532093048095703,0.0023280123714357615,100.0,1053200,10532,-30.17637726,0.007557377219200134,1053099,0.6617758274078369,36,,
0.0003,,24.92955207824707,0.002255152678117156,,1053500,,,0.0074912928976118565,1053399,0.9548743963241577,,100.0,-27.72165446
0.0003,29021,24.40566635131836,0.0019600377418100834,100.0,1053600,10536,-30.211144949999998,0.0075920987874269485,1053499,0.1069919764995575,36,,
0.0003,,24.541797637939453,0.002783827483654022,,1054000,,,0.007649952080100775,1053899,0.8162151575088501,,100.0,-27.917543719999998
,29034,,,100.0,1054000,10540,-30.343794890000005,,,,36,,
0.0003,29039,24.31300926208496,0.0028441031463444233,100.0,1054400,10544,-30.487744290000006,0.007462567184120417,1054299,1.0464898347854614,36,,
0.0003,,24.768898010253906,0.0023107905872166157,,1054500,,,0.007454931270331144,1054399,0.047250568866729736,,100.0,-27.728397299999997
0.0003,29052,24.752277374267578,0.002572319470345974,100.0,1054800,10548,-30.546863530000007,0.0073164100758731365,1054699,-0.42263245582580566,36,,
0.0003,,24.42971420288086,0.0030104159377515316,,1055000,,,0.007391208317130804,1054899,-0.09312120079994202,,100.0,-27.81049876
0.0003,29065,25.010732650756836,0.00573638966307044,100.0,1055200,10552,-30.672642500000002,0.007430333644151688,1055099,-0.08588741719722748,36,,
0.0003,,24.340726852416992,0.003690149635076523,,1055500,,,0.007414417807012796,1055399,-0.10732460021972656,,100.0,-28.193235039999994
0.0003,29077,24.5687198638916,0.002639549085870385,100.0,1055600,10556,-30.64879406,0.007454721722751856,1055499,-0.2217588573694229,36,,
0.0003,,23.745243072509766,0.001976040657609701,,1056000,,,0.007437167689204216,1055899,-0.04205086827278137,,100.0,-27.742556459999996
,29090,,,100.0,1056000,10560,-30.734661880000004,,,,36,,
0.0003,29094,24.51824951171875,0.0020297695882618427,100.0,1056400,10564,-30.611953229999997,0.0076399086974561214,1056299,-0.5951286554336548,36,,
0.0003,,24.152114868164062,0.0024437918327748775,,1056500,,,0.007619062904268503,1056399,-0.16922646760940552,,100.0,-27.635862820000003
0.0003,29107,24.27896499633789,0.0028633438050746918,100.0,1056800,10568,-30.57230562,0.0074003771878778934,1056699,0.8478898406028748,36,,
0.0003,,24.83755874633789,0.002295891521498561,,1057000,,,0.007319009862840176,1056899,0.16179782152175903,,100.0,-27.81836852
0.0003,29120,24.469987869262695,0.00240509444847703,100.0,1057200,10572,-30.539747769999998,0.007440346293151379,1057099,0.04170072078704834,36,,
0.0003,,24.729122161865234,0.0024978690780699253,,1057500,,,0.007386145647615194,1057399,-1.0324984788894653,,100.0,-27.76243904
0.0003,29133,24.582843780517578,0.0022861789911985397,100.0,1057600,10576,-30.52207246,0.0074769859202206135,1057499,0.6549054384231567,36,,
0.0003,,24.220853805541992,0.0035897160414606333,,1058000,,,0.0073539335280656815,1057899,0.9868553280830383,,100.0,-27.782599479999995
,29145,,,100.0,1058000,10580,-30.45378482,,,,36,,
0.0003,29150,23.759662628173828,0.002355894073843956,100.0,1058400,10584,-30.355045910000005,0.007479310967028141,1058299,0.471846342086792,36,,
0.0003,,24.667369842529297,0.0027278803754597902,,1058500,,,0.007538988720625639,1058399,-1.0034558773040771,,100.0,-27.78819296
0.0003,29163,24.386140823364258,0.0016781683079898357,100.0,1058800,10588,-30.339268100000005,0.007433090824633837,1058699,-0.07405239343643188,36,,
0.0003,,24.526185989379883,0.0027466630563139915,,1059000,,,0.007435111328959465,1058899,-0.5174587368965149,,100.0,-27.847553559999998
0.0003,29176,24.249252319335938,0.0034209326840937138,100.0,1059200,10592,-30.232503869999995,0.007518579717725515,1059099,-0.9600583910942078,36,,
0.0003,,24.398418426513672,0.003193087410181761,,1059500,,,0.007352426182478666,1059399,-0.5788005590438843,,100.0,-27.956824119999997
0.0003,29188,24.608230590820312,0.0017830937867984176,100.0,1059600,10596,-30.234397039999998,0.007331347092986107,1059499,-0.8001581430435181,36,,
0.0003,,24.66434669494629,0.0024731196463108063,,1060000,,,0.007268950808793306,1059899,0.3345758318901062,,100.0,-27.72622162
,29201,,,100.0,1060000,10600,-30.298419230000004,,,,36,,
0.0003,29206,24.42365837097168,0.002345954766497016,100.0,1060400,10604,-30.390215109999996,0.0074194325134158134,1060299,0.11623072624206543,36,,
0.0003,,24.701457977294922,0.011697364039719105,,1060500,,,0.007363727316260338,1060399,-1.7671481370925903,,100.0,-33.53978398
0.0003,29218,24.34762191772461,0.0019335526740178466,100.0,1060800,10608,-30.666569219999996,0.0072526573203504086,1060699,1.1929268836975098,36,,
0.0003,,24.417659759521484,0.0016136966878548265,,1061000,,,0.0075125484727323055,1060899,0.80939781665802,,100.0,-27.99646444
0.0003,29231,24.390804290771484,0.002164289588108659,100.0,1061200,10612,-30.709815830000004,0.007286194246262312,1061099,0.9620828628540039,36,,
0.0003,,24.313716888427734,0.0024139322340488434,,1061500,,,0.007368093356490135,1061399,1.1531637907028198,,100.0,-27.80907104
0.0003,29244,24.791404724121094,0.0018596563022583723,100.0,1061600,10616,-30.59503105,0.007345007732510567,1061499,-0.3746432363986969,36,,
0.0003,,24.23525047302246,0.0021573714911937714,,1062000,,,0.007399480789899826,1061899,0.6620805263519287,,100.0,-27.78467968
,29256,,,100.0,1062000,10620,-30.61651989,,,,36,,
0.0003,29261,23.881187438964844,0.00268478412181139,100.0,1062400,10624,-30.464106990000005,0.007249839138239622,1062299,-0.0990966409444809,36,,
0.0003,,24.27638816833496,0.0019270271295681596,,1062500,,,0.007267949171364307,1062399,-0.20154288411140442,,100.0,-27.70094082
0.0003,29273,24.2739200592041,0.0025472017005085945,100.0,1062800,10628,-30.431255180000004,0.00741439638659358,1062699,1.545186996459961,36,,
0.0003,,24.2246036529541,0.0019123367965221405,,1063000,,,0.007307435851544142,1062899,0.2528831362724304,,100.0,-27.64897436
0.0003,29286,24.386150360107422,0.002014120575040579,100.0,1063200,10632,-30.43320142,0.007358998525887728,1063099,1.1476130485534668,36,,
0.0003,,24.423137664794922,0.004040609113872051,,1063500,,,0.007360925432294607,1063399,0.1272173523902893,,100.0,-27.70966174
0.0003,29299,24.26353645324707,0.0019865348003804684,100.0,1063600,10636,-30.19892909,0.007451409008353949,1063499,0.09417566657066345,36,,
0.0003,,24.303821563720703,0.002771275583654642,,1064000,,,0.007302305195480585,1063899,0.6156085729598999,,100.0,-27.89908588
,29311,,,100.0,1064000,10640,-30.15058149,,,,36,,
0.0003,29316,24.6003360748291,0.004527394659817219,100.0,1064400,10644,-30.08915118,0.007172274403274059,1064299,-0.18266697227954865,36,,
0.0003,,24.366931915283203,0.0019106175750494003,,1064500,,,0.007197301369160414,1064399,-0.5137321352958679,,100.0,-27.620928
0.0003,29328,23.87085723876953,0.001455844845622778,100.0,1064800,10648,-30.11869256,0.007311767898499966,1064699,0.06401485949754715,36,,
0.0003,,24.363868713378906,0.002736668800935149,,1065000,,,0.007353196851909161,1064899,-0.0763687863945961,,100.0,-27.667315979999998
0.0003,29341,24.39246368408203,0.0020050450693815947,100.0,1065200,10652,-30.120611129999997,0.007361182011663914,1065099,0.19066132605075836,36,,
0.0003,,24.312252044677734,0.0031088925898075104,,1065500,,,0.0074226632714271545,1065399,0.029226988554000854,,100.0,-27.738531999999996
0.0003,29354,24.33917236328125,0.002861945889890194,100.0,1065600,10656,-30.1311407,0.007444441318511963,1065499,-0.6665456295013428,36,,
0.0003,,24.33167266845703,0.003010558895766735,,1066000,,,0.007209402043372393,1065899,-0.348388671875,,100.0,-27.845193679999998
,29367,,,100.0,1066000,10660,-30.04476128,,,,36,,
0.0003,29372,25.047687530517578,0.002845930866897106,100.0,1066400,10664,-30.014865009999998,0.007209085859358311,1066299,-0.3462185263633728,36,,
0.0003,,24.323476791381836,0.0037467763759195805,,1066500,,,0.007192919962108135,1066399,0.550675094127655,,100.0,-27.539271560000003
0.0003,29384,23.953323364257812,0.0019018464954569936,100.0,1066800,10668,-30.075992359999997,0.007383814547210932,1066699,0.5596945285797119,36,,
0.0003,,24.26017189025879,0.0033644367940723896,,1067000,,,0.007383990567177534,1066899,-0.6849204897880554,,100.0,-27.797162799999995
0.0003,29397,24.577119827270508,0.0023887460120022297,100.0,1067200,10672,-30.253592089999994,0.007509944960474968,1067099,0.9384361505508423,36,,
0.0003,,24.529495239257812,0.002336371224373579,,1067500,,,0.007331200409680605,1067399,1.112821102142334,,100.0,-27.6469109
0.0003,29410,24.177867889404297,0.002567911520600319,100.0,1067600,10676,-30.20237986,0.007338135503232479,1067499,-0.4549002945423126,36,,
0.0003,,23.748249053955078,0.0028772486839443445,,1068000,,,0.007372422609478235,1067899,-0.5574504733085632,,100.0,-27.522595019999997
,29422,,,100.0,1068000,10680,-30.152988680000004,,,,36,,
0.0003,29427,24.04212188720703,0.002009473042562604,100.0,1068400,10684,-30.176232599999995,0.007215358782559633,1068299,0.624139130115509,36,,
0.0003,,24.214256286621094,0.002363441977649927,,1068500,,,0.007211959920823574,1068399,0.9184827208518982,,100.0,-27.550462999999993
0.0003,29440,24.147735595703125,0.002453319728374481,100.0,1068800,10688,-30.219250789999997,0.007483927067369223,1068699,-0.00025409460067749023,36,,
0.0003,,24.386638641357422,0.0018535949056968093,,1069000,,,0.007384666707366705,1068899,-0.15820035338401794,,100.0,-27.905342259999998
0.0003,29453,24.5296630859375,0.0019340191502124071,100.0,1069200,10692,-30.195708500000002,0.007109513506293297,1069099,0.44588738679885864,36,,
0.0003,,24.420455932617188,0.0025711143389344215,,1069500,,,0.00741812027990818,1069399,0.3717494010925293,,100.0,-27.689593260000002
0.0003,29466,24.238697052001953,0.002934612799435854,100.0,1069600,10696,-30.042057749999998,0.007329592481255531,1069499,0.5980273485183716,36,,
0.0003,,24.187339782714844,0.0022422834299504757,,1070000,,,0.007192117627710104,1069899,0.38379526138305664,,100.0,-27.75165074
,29478,,,100.0,1070000,10700,-30.123034690000004,,,,36,,
0.0003,29483,24.391721725463867,0.005002602934837341,100.0,1070400,10704,-29.978514070000003,0.007335914298892021,1070299,0.2805492579936981,36,,
0.0003,,24.069717407226562,0.0023693018592894077,,1070500,,,0.0073477537371218204,1070399,0.7630684971809387,,100.0,-27.661395459999998
0.0003,29495,24.027233123779297,0.002537679858505726,100.0,1070800,10708,-29.80904475,0.007394867483526468,1070699,0.4755537509918213,36,,
0.0003,,24.23309326171875,0.0028300099074840546,,1071000,,,0.007380843162536621,1070899,0.48360446095466614,,100.0,-27.694623240000002
0.0003,29508,24.27953338623047,0.0023847906850278378,100.0,1071200,10712,-29.79082002,0.00740478653460741,1071099,0.3067556619644165,36,,
0.0003,,23.96724510192871,0.002351917792111635,,1071500,,,0.007339164614677429,1071399,-0.3082732558250427,,100.0,-27.81541578
0.0003,29521,24.603443145751953,0.0018162832129746675,100.0,1071600,10716,-29.96964164000001,0.0073684509843587875,1071499,1.4490694999694824,36,,
0.0003,,24.272382736206055,0.002146718557924032,,1072000,,,0.007302719634026289,1071899,0.06349638104438782,,100.0,-27.773156740000005
,29533,,,100.0,1072000,10720,-30.01727292000001,,,,36,,
0.0003,29538,24.273067474365234,0.002313532866537571,100.0,1072400,10724,-30.02279949,0.007345276884734631,1072299,0.42990079522132874,36,,
0.0003,,23.929275512695312,0.001989325974136591,,1072500,,,0.007296105846762657,1072399,0.17176824808120728,,100.0,-27.718972160000003
0.0003,29551,24.207469940185547,0.0019429607782512903,100.0,1072800,10728,-29.954333610000003,0.007373744621872902,1072699,-0.18474647402763367,36,,
0.0003,,23.896080017089844,0.0021759672090411186,,1073000,,,0.007303496357053518,1072899,0.15040208399295807,,100.0,-27.7796996
0.0003,29563,24.525859832763672,0.0018872033106163144,100.0,1073200,10732,-30.058847679999996,0.00722635630518198,1073099,-1.2219467163085938,36,,
0.0003,,23.775386810302734,0.0015688235871493816,,1073500,,,0.00734226917847991,1073399,-0.6847612261772156,,100.0,-27.623478079999998
0.0003,29576,23.998943328857422,0.0021517230197787285,100.0,1073600,10736,-30.21173994,0.007300383411347866,1073499,0.9227272272109985,36,,
0.0003,,23.83898162841797,0.0031385677866637707,,1074000,,,0.007257870864123106,1073899,-0.0633239671587944,,100.0,-27.777950900000004
,29589,,,100.0,1074000,10740,-30.208953679999993,,,,36,,
0.0003,29593,23.958984375,0.002309089992195368,100.0,1074400,10744,-30.14031912,0.007327341940253973,1074299,-1.4551321268081665,36,,
0.0003,,24.304458618164062,0.001793460687622428,,1074500,,,0.007222670130431652,1074399,-1.2470183372497559,,100.0,-27.57872308
0.0003,29606,24.7930850982666,0.0026525037828832865,100.0,1074800,10748,-30.124284630000002,0.007306160405278206,1074699,0.8220374584197998,36,,
0.0003,,23.608659744262695,0.0023181885480880737,,1075000,,,0.0072622401639819145,1074899,-0.45407408475875854,,100.0,-27.76172278
0.0003,29618,24.64066505432129,0.00176102458499372,100.0,1075200,10752,-29.95400289,0.007331116124987602,1075099,0.20022466778755188,36,,
0.0003,,24.69655990600586,0.0019425740465521812,,1075500,,,0.007433725520968437,1075399,-1.288992166519165,,100.0,-27.759109719999998
0.0003,29631,24.38226318359375,0.0015202329959720373,100.0,1075600,10756,-29.836727540000002,0.007442184258252382,1075499,-1.201408863067627,36,,
0.0003,,24.030792236328125,0.0019551769364625216,,1076000,,,0.007397431414574385,1075899,0.7720416784286499,,100.0,-27.67741046
,29644,,,100.0,1076000,10760,-29.96860487,,,,36,,
0.0003,29648,24.020051956176758,0.002538026310503483,100.0,1076400,10764,-30.10725383,0.007334497291594744,1076299,-1.1560173034667969,36,,
0.0003,,24.364276885986328,0.002547996584326029,,1076500,,,0.007302085403352976,1076399,-0.028783440589904785,,100.0,-27.685823000000006
0.0003,29661,24.204936981201172,0.0020822370424866676,100.0,1076800,10768,-30.19522403,0.00719382893294096,1076699,-0.4850500822067261,36,,
0.0003,,24.16320037841797,0.002315846737474203,,1077000,,,0.007188146933913231,1076899,0.8640984296798706,,100.0,-27.66881676
0.0003,29674,24.281452178955078,0.003539436962455511,100.0,1077200,10772,-30.196309180000004,0.007257853634655476,1077099,-0.3494473695755005,36,,
0.0003,,24.417808532714844,0.0042390525341033936,,1077500,,,0.007254566997289658,1077399,1.0100963115692139,,100.0,-29.012633519999998
0.0003,29686,24.11715316772461,0.0020404874812811613,100.0,1077600,10776,-30.203851510000003,0.007442443165928125,1077499,0.014953792095184326,36,,
0.0003,,23.852394104003906,0.0016258263494819403,,1078000,,,0.007313145790249109,1077899,-0.5234276652336121,,100.0,-27.66337242
,29699,,,100.0,1078000,10780,-30.292494500000004,,,,36,,
0.0003,29704,24.043617248535156,0.0022992361336946487,100.0,1078400,10784,-30.262223119999998,0.007237871177494526,1078299,0.9426627159118652,36,,
0.0003,,24.39556121826172,0.002212103456258774,,1078500,,,0.007257144432514906,1078399,-0.40091705322265625,,100.0,-27.64931184
0.0003,29716,24.01642608642578,0.0018432375509291887,100.0,1078800,10788,-30.31671799,0.007391931023448706,1078699,-0.07486522197723389,36,,
0.0003,,24.233152389526367,0.0018374721985310316,,1079000,,,0.007328009232878685,1078899,-0.06416647136211395,,100.0,-27.669660880000002
0.0003,29729,24.647266387939453,0.0021036940161138773,100.0,1079200,10792,-30.376113969999995,0.007253989111632109,1079099,-0.19176292419433594,36,,
0.0003,,23.740310668945312,0.0015951886307448149,,1079500,,,0.007352159358561039,1079399,-0.7495110034942627,,100.0,-27.749926860000002
0.0003,29742,24.121341705322266,0.001766539178788662,100.0,1079600,10796,-30.41429481,0.007375242188572884,1079499,-1.0202579498291016,36,,
0.0003,,24.266775131225586,0.0018283659592270851,,1080000,,,0.00727051729336381,1079899,0.3867887258529663,,100.0,-27.55531868
,29755,,,100.0,1080000,10800,-30.241009150000004,,,,36,,
0.0003,29759,24.060455322265625,0.004697403404861689,100.0,1080400,10804,-30.274204810000004,0.007276455406099558,1080299,0.4276544451713562,36,,
0.0003,,24.33543586730957,0.001721393782645464,,1080500,,,0.0072149597108364105,1080399,-0.6189696788787842,,100.0,-27.715954519999997
0.0003,29772,24.467578887939453,0.0028070637490600348,100.0,1080800,10808,-30.25985801,0.007247875910252333,1080699,-1.2280986309051514,36,,
0.0003,,24.14361572265625,0.0023423470556735992,,1081000,,,0.00716397212818265,1080899,-0.7713027596473694,,100.0,-27.852967580000005
0.0003,29784,24.679943084716797,0.002922113286331296,100.0,1081200,10812,-30.352467820000005,0.007209546398371458,1081099,0.7154497504234314,36,,
0.0003,,24.316570281982422,0.0024535483680665493,,1081500,,,0.007294944487512112,1081399,0.19009122252464294,,100.0,-27.787970700000002
0.0003,29797,24.25727081298828,0.0020437974017113447,100.0,1081600,10816,-30.2449485,0.007274831645190716,1081499,-0.03547076880931854,36,,
0.0003,,24.06426429748535,0.0016959826461970806,,1082000,,,0.0072339377366006374,1081899,-0.16662558913230896,,100.0,-27.646983160000005
,29810,,,100.0,1082000,10820,-30.071961950000006,,,,36,,
0.0003,29815,23.76841926574707,0.0019496737513691187,100.0,1082400,10824,-30.13701718,0.007393510080873966,1082299,0.337473601102829,36,,
0.0003,,24.0230712890625,0.0023086564615368843,,1082500,,,0.007372046820819378,1082399,-0.6543759703636169,,100.0,-28.347869119999995
0.0003,29827,24.030303955078125,0.0025643734261393547,100.0,1082800,10828,-29.97864851,0.0072318026795983315,1082699,0.9842352867126465,36,,
0.0003,,23.73029899597168,0.001975061371922493,,1083000,,,0.007161744870245457,1082899,0.4484233260154724,,100.0,-27.766565379999996
0.0003,29840,24.119640350341797,0.0016387129435315728,100.0,1083200,10832,-29.979238249999998,0.007042618468403816,1083099,2.137500286102295,36,,
0.0003,,24.538150787353516,0.0022308379411697388,,1083500,,,0.007175993174314499,1083399,-0.3314678966999054,,100.0,-27.581036639999997
0.0003,29853,24.430255889892578,0.002708887215703726,100.0,1083600,10836,-29.888276459999997,0.00729530630633235,1083499,0.24500839412212372,36,,
0.0003,,23.67276954650879,0.0018085491610690951,,1084000,,,0.007206267677247524,1083899,0.22654041647911072,,100.0,-27.5544834
,29865,,,100.0,1084000,10840,-29.93809026,,,,36,,
0.0003,29870,24.28896713256836,0.0016738090198487043,100.0,1084400,10844,-29.937072600000008,0.007277218159288168,1084299,1.3859937191009521,36,,
0.0003,,24.42064666748047,0.002563446294516325,,1084500,,,0.007365577854216099,1084399,0.0983300507068634,,100.0,-27.653628960000002
0.0003,29883,24.477128982543945,0.002088031033053994,100.0,1084800,10848,-29.83438693,0.007377222646027803,1084699,0.7221272587776184,36,,
0.0003,,23.942468643188477,0.0018681188812479377,,1085000,,,0.007324641570448875,1084899,0.4903334081172943,,100.0,-27.736815560000004
0.0003,29895,24.348546981811523,0.0018493998795747757,100.0,1085200,10852,-29.997117250000002,0.007331165485084057,1085099,1.002434253692627,36,,
0.0003,,24.098196029663086,0.001597568392753601,,1085500,,,0.007375259883701801,1085399,0.4177067279815674,,100.0,-27.655980660000004
0.0003,29908,24.28733253479004,0.0017267751973122358,100.0,1085600,10856,-30.26864039,0.007471913937479258,1085499,0.216586172580719,36,,
0.0003,,24.255008697509766,0.0015251273289322853,,1086000,,,0.007134531624615192,1085899,-0.16317522525787354,,100.0,-27.560505840000005
,29921,,,100.0,1086000,10860,-30.16474033,,,,36,,
0.0003,29926,24.18189239501953,0.0022650347091257572,100.0,1086400,10864,-30.07255207,0.0072848740965127945,1086299,-0.13926023244857788,36,,
0.0003,,24.192134857177734,0.0029083590488880873,,1086500,,,0.007428222335875034,1086399,-0.15074026584625244,,100.0,-27.921757980000002
0.0003,29938,24.677978515625,0.0019519441993907094,100.0,1086800,10868,-30.047189979999995,0.007408127188682556,1086699,0.9693523049354553,36,,
0.0003,,23.913448333740234,0.0017601919826120138,,1087000,,,0.007415135391056538,1086899,-1.441274881362915,,100.0,-27.8875249
0.0003,29951,24.15768814086914,0.0023579965345561504,100.0,1087200,10872,-29.838305449999996,0.00722825201228261,1087099,0.5142806768417358,36,,
0.0003,,24.173049926757812,0.0030661134514957666,,1087500,,,0.007322860416024923,1087399,0.0819726437330246,,100.0,-27.511843879999997
0.0003,29963,24.169754028320312,0.0017096184892579913,100.0,1087600,10876,-29.8571316,0.007350266445428133,1087499,0.23861244320869446,36,,
