eval/mean_reward,eval/mean_ep_length,train/critic_loss,train/actor_loss,train/n_updates,time/total_timesteps,train/learning_rate,time/fps,rollout/ep_len_mean,time/episodes,rollout/ep_rew_mean,time/time_elapsed
2250.4097871600006,969.88,25.527454376220703,-119.17608642578125,510899,511000,0.001,,,,,
2238.6625359600002,959.0,18.18280029296875,-114.31538391113281,511399,511500,0.001,,,,,
2161.89410804,895.88,20.636077880859375,-112.49068450927734,511899,512000,0.001,,,,,
2408.42113318,988.92,24.973793029785156,-120.15171813964844,512399,512500,0.001,,,,,
2446.06550882,1000.0,19.992919921875,-117.33964538574219,512899,513000,0.001,,,,,
2377.74538832,1000.0,14.506088256835938,-115.736328125,513399,513500,0.001,,,,,
2106.56209734,938.26,33.84736633300781,-117.77842712402344,513899,514000,0.001,,,,,
2264.0861104799997,973.02,20.897624969482422,-115.03196716308594,514399,514500,0.001,,,,,
,,26.381816864013672,-115.18281555175781,514619,514720,0.001,9,947.06,544,2046.2672202400001,52682
2484.1334339200002,1000.0,27.344757080078125,-116.47596740722656,514899,515000,0.001,,,,,
2372.0518801,1000.0,21.113391876220703,-119.19454956054688,515399,515500,0.001,,,,,
2153.59740254,959.22,23.212980270385742,-115.59880065917969,515899,516000,0.001,,,,,
2474.6121172400003,1000.0,19.927913665771484,-120.62725830078125,516399,516500,0.001,,,,,
2049.71708256,871.46,12.30264949798584,-116.74425506591797,516899,517000,0.001,,,,,
2387.4189238199997,959.42,20.741552352905273,-117.53498077392578,517399,517500,0.001,,,,,
2300.44528818,924.52,17.562185287475586,-113.25013732910156,517899,518000,0.001,,,,,
2169.87467844,904.3,22.80742645263672,-112.96347045898438,518399,518500,0.001,,,,,
,,20.966110229492188,-116.5811996459961,518619,518720,0.001,9,947.06,548,2053.0412715,53091
2451.3501324800004,979.22,19.548145294189453,-114.28514862060547,518899,519000,0.001,,,,,
1828.0429130000002,856.14,27.765077590942383,-113.358154296875,519399,519500,0.001,,,,,
1881.0706698000001,821.86,21.6857852935791,-117.26071166992188,519899,520000,0.001,,,,,
2385.42589288,980.2,18.838796615600586,-120.33615112304688,520399,520500,0.001,,,,,
2217.1413479,894.28,36.97096252441406,-119.58387756347656,520899,521000,0.001,,,,,
2374.96131152,974.54,28.485858917236328,-117.99557495117188,521399,521500,0.001,,,,,
2315.978812,964.48,18.314876556396484,-117.54448699951172,521899,522000,0.001,,,,,
2493.9974643600003,1000.0,14.176572799682617,-112.31678771972656,522399,522500,0.001,,,,,
,,19.02663803100586,-116.75775146484375,522619,522720,0.001,9,947.06,552,2062.84470978,53492
2362.52956302,990.32,22.770519256591797,-113.65733337402344,522899,523000,0.001,,,,,
2384.46657194,984.62,25.186626434326172,-119.24667358398438,523399,523500,0.001,,,,,
2310.4965782000004,969.36,18.265443801879883,-116.50958251953125,523899,524000,0.001,,,,,
2254.06411988,923.64,19.255767822265625,-118.2003173828125,524399,524500,0.001,,,,,
2386.41061374,978.38,26.447803497314453,-118.39501190185547,524899,525000,0.001,,,,,
2359.93118142,961.66,22.240365982055664,-118.99812316894531,525399,525500,0.001,,,,,
2372.20076518,967.08,20.369670867919922,-122.76095581054688,525899,526000,0.001,,,,,
2122.70314518,952.24,19.222862243652344,-122.7518310546875,526399,526500,0.001,,,,,
,,16.470598220825195,-119.4154281616211,526619,526720,0.001,9,947.26,556,2087.6013523399997,53905
2247.33130924,958.66,16.818431854248047,-117.53355407714844,526899,527000,0.001,,,,,
2026.9661538199998,920.78,19.798362731933594,-117.93220520019531,527399,527500,0.001,,,,,
2288.0602078,936.26,17.760421752929688,-121.8202896118164,527899,528000,0.001,,,,,
2289.3617860599998,1000.0,21.94582748413086,-117.52008819580078,528399,528500,0.001,,,,,
2440.2136915399997,970.54,16.57418441772461,-120.8503189086914,528899,529000,0.001,,,,,
2282.4138206599996,955.22,16.319643020629883,-121.07061767578125,529399,529500,0.001,,,,,
2393.76218658,980.18,25.23876953125,-121.11630249023438,529899,530000,0.001,,,,,
2322.53879962,980.22,25.367507934570312,-124.07469940185547,530399,530500,0.001,,,,,
,,21.731399536132812,-120.3511962890625,530619,530720,0.001,9,951.32,560,2101.40475856,54314
2452.92054324,1000.0,20.07516098022461,-115.21537780761719,530899,531000,0.001,,,,,
2388.4151667799997,1000.0,39.64674377441406,-119.68000793457031,531399,531500,0.001,,,,,
2323.5975497199997,961.16,23.139787673950195,-122.13581848144531,531899,532000,0.001,,,,,
2320.5516484199998,965.76,21.666744232177734,-118.62255859375,532399,532500,0.001,,,,,
2318.3646588,980.2,18.323959350585938,-120.96533203125,532899,533000,0.001,,,,,
2461.4322927800004,991.08,17.516845703125,-123.18724822998047,533399,533500,0.001,,,,,
2412.1401401800003,993.32,25.770811080932617,-124.66175842285156,533899,534000,0.001,,,,,
2339.70887506,954.96,21.211292266845703,-120.29532623291016,534399,534500,0.001,,,,,
,,20.024879455566406,-120.82798767089844,534619,534720,0.001,9,952.83,564,2092.53779394,54732
2210.62107822,991.72,19.34393310546875,-124.02012634277344,534899,535000,0.001,,,,,
2242.20271694,934.84,21.476633071899414,-121.8673095703125,535399,535500,0.001,,,,,
2215.06224878,925.76,19.477134704589844,-118.85881042480469,535899,536000,0.001,,,,,
1910.3198962399997,817.34,15.316640853881836,-121.08311462402344,536399,536500,0.001,,,,,
2401.12088668,978.14,22.8603572845459,-121.57658386230469,536899,537000,0.001,,,,,
2430.31201288,970.18,17.02596092224121,-118.13754272460938,537399,537500,0.001,,,,,
2332.2760040199996,954.98,17.9621639251709,-114.28018951416016,537899,538000,0.001,,,,,
2150.05664928,907.76,22.2630615234375,-121.2247314453125,538399,538500,0.001,,,,,
,,125.72679138183594,-121.61701202392578,538619,538720,0.001,9,960.37,568,2114.19934955,55131
2268.9878850600003,946.8,20.679195404052734,-119.84844970703125,538899,539000,0.001,,,,,
2392.7640503800003,973.74,17.857913970947266,-121.1314468383789,539399,539500,0.001,,,,,
2245.9109684,896.54,23.221233367919922,-119.01023864746094,539899,540000,0.001,,,,,
2531.18994614,974.04,19.460155487060547,-118.89727020263672,540399,540500,0.001,,,,,
2448.29861094,960.76,23.10643768310547,-117.97210693359375,540899,541000,0.001,,,,,
2357.34848896,932.28,27.601207733154297,-122.06596374511719,541399,541500,0.001,,,,,
2361.64654414,949.78,15.528891563415527,-122.5888900756836,541899,542000,0.001,,,,,
2407.55761368,981.56,21.496929168701172,-122.92891693115234,542399,542500,0.001,,,,,
,,21.689687728881836,-119.63082885742188,542619,542720,0.001,9,960.37,572,2123.13968573,55541
2533.79104344,1000.0,25.93947982788086,-119.97071838378906,542899,543000,0.001,,,,,
2508.2348528400003,964.44,13.284046173095703,-120.9695816040039,543399,543500,0.001,,,,,
2344.3032465799997,937.94,19.48617935180664,-121.10722351074219,543899,544000,0.001,,,,,
2273.40888428,914.68,21.812877655029297,-121.77266693115234,544399,544500,0.001,,,,,
2477.7040110600005,986.66,22.658702850341797,-121.23719787597656,544899,545000,0.001,,,,,
2489.60331176,1000.0,26.383819580078125,-119.30894470214844,545399,545500,0.001,,,,,
,,26.750255584716797,-123.61888122558594,545684,545785,0.001,9,956.21,576,2154.6588301799998,55852
2361.1248274,965.58,26.172630310058594,-119.92818450927734,545899,546000,0.001,,,,,
2473.76771458,988.8,19.794113159179688,-119.03345489501953,546399,546500,0.001,,,,,
2466.13488534,1000.0,16.24123764038086,-120.43936157226562,546899,547000,0.001,,,,,
2272.53408952,925.12,20.704914093017578,-121.82881927490234,547399,547500,0.001,,,,,
2397.6240757,947.06,20.10648536682129,-123.92757415771484,547899,548000,0.001,,,,,
2329.86731598,929.86,26.417030334472656,-122.99974822998047,548399,548500,0.001,,,,,
2360.2824255600003,965.76,17.543537139892578,-120.9936294555664,548899,549000,0.001,,,,,
2425.0624457,988.98,19.946718215942383,-123.59153747558594,549399,549500,0.001,,,,,
,,28.4058780670166,-125.78270721435547,549684,549785,0.001,9,963.93,580,2185.07226098,56265
2322.6877666999994,963.8,16.943553924560547,-122.23020935058594,549899,550000,0.001,,,,,
2499.22478818,970.24,86.80976104736328,-123.1329116821289,550399,550500,0.001,,,,,
2430.1874668,963.36,18.032190322875977,-119.20689392089844,550899,551000,0.001,,,,,
2278.19233502,953.34,18.35391616821289,-123.43794250488281,551399,551500,0.001,,,,,
2466.0838671,976.72,30.97002410888672,-125.03401184082031,551899,552000,0.001,,,,,
2368.44512182,964.6,36.210052490234375,-123.97924041748047,552399,552500,0.001,,,,,
2355.7447869400003,985.46,36.035926818847656,-123.2548828125,552899,553000,0.001,,,,,
,,27.80389404296875,-118.92070007324219,553046,553147,0.001,9,957.55,584,2195.80036811,56628
2448.2086963799998,967.02,33.87396240234375,-122.04692077636719,553399,553500,0.001,,,,,
2470.0857191399996,966.68,21.089920043945312,-120.37612915039062,553899,554000,0.001,,,,,
2350.20304824,942.88,19.49422836303711,-123.84805297851562,554399,554500,0.001,,,,,
2373.8511494800005,951.58,19.635990142822266,-123.8990478515625,554899,555000,0.001,,,,,
2419.68482946,995.82,16.18120002746582,-123.65690612792969,555399,555500,0.001,,,,,
2149.3673082600003,828.5,24.087535858154297,-125.35961151123047,555899,556000,0.001,,,,,
,,27.531421661376953,-119.70455932617188,556277,556378,0.001,9,949.86,588,2185.70124224,56934
2041.97963184,868.92,15.53322696685791,-123.65332794189453,556399,556500,0.001,,,,,
2277.60427922,919.56,17.45895004272461,-124.57075500488281,556899,557000,0.001,,,,,
2416.6136967,991.92,30.689151763916016,-125.69931030273438,557399,557500,0.001,,,,,
2554.2448734,1000.0,17.13197898864746,-124.54634094238281,557899,558000,0.001,,,,,
2089.55406664,827.32,25.813579559326172,-121.2725830078125,558399,558500,0.001,,,,,
2355.44728822,945.62,26.140830993652344,-125.07315063476562,558899,559000,0.001,,,,,
2451.7613139200002,988.9,30.41414451599121,-125.0829086303711,559399,559500,0.001,,,,,
1991.9802276,812.64,34.68463134765625,-122.76995849609375,559899,560000,0.001,,,,,
,,18.880516052246094,-124.4327392578125,560277,560378,0.001,9,949.86,592,2194.14348563,57331
2367.42265552,956.46,18.629840850830078,-122.58473205566406,560399,560500,0.001,,,,,
2392.90714882,953.18,20.546838760375977,-122.55229187011719,560899,561000,0.001,,,,,
2222.48521222,977.94,23.643104553222656,-121.28205871582031,561399,561500,0.001,,,,,
2500.88678786,972.78,25.259929656982422,-126.7091293334961,561899,562000,0.001,,,,,
2530.2183015200003,1000.0,27.331520080566406,-126.6201171875,562399,562500,0.001,,,,,
2474.1295277,962.88,25.14430809020996,-121.870361328125,562899,563000,0.001,,,,,
2508.87694448,987.46,32.25325393676758,-122.41984558105469,563399,563500,0.001,,,,,
2223.6726947999996,896.68,33.49121856689453,-122.11310577392578,563899,564000,0.001,,,,,
,,25.23196029663086,-119.7960205078125,564277,564378,0.001,9,949.86,596,2202.08456745,57747
1992.0591284999996,811.24,26.500652313232422,-124.84623718261719,564399,564500,0.001,,,,,
2565.70228552,997.14,17.57240867614746,-123.57353210449219,564899,565000,0.001,,,,,
2317.69836278,926.7,26.408645629882812,-126.20375061035156,565399,565500,0.001,,,,,
2150.3441130599995,904.12,32.44510269165039,-123.92129516601562,565899,566000,0.001,,,,,
2415.24301106,969.46,46.575801849365234,-127.4604721069336,566399,566500,0.001,,,,,
2406.4253544400003,947.16,31.91748809814453,-124.41768646240234,566899,567000,0.001,,,,,
,,35.155189514160156,-122.7139892578125,567117,567218,0.001,9,938.26,600,2178.41462906,58047
2404.3451281000002,949.96,24.45462417602539,-125.59966278076172,567399,567500,0.001,,,,,
2334.1695466,1000.0,35.910545349121094,-124.74655151367188,567899,568000,0.001,,,,,
2358.33681676,976.42,23.777692794799805,-128.44004821777344,568399,568500,0.001,,,,,
2522.4490247199997,980.76,33.22979736328125,-128.10003662109375,568899,569000,0.001,,,,,
2487.78593916,980.48,27.935379028320312,-122.74311828613281,569399,569500,0.001,,,,,
2406.2340558,935.58,22.485628128051758,-126.27845764160156,569899,570000,0.001,,,,,
2551.16377244,1000.0,44.67646789550781,-122.145263671875,570399,570500,0.001,,,,,
2467.4316357400003,968.92,36.814247131347656,-125.56159210205078,570899,571000,0.001,,,,,
,,30.08034896850586,-126.32308197021484,571117,571218,0.001,9,947.96,604,2209.2472496899995,58465
2305.39393966,893.58,29.236114501953125,-122.41200256347656,571399,571500,0.001,,,,,
2470.7964137199997,1000.0,25.004600524902344,-127.02757263183594,571899,572000,0.001,,,,,
2423.83376606,980.14,37.859100341796875,-124.84300231933594,572399,572500,0.001,,,,,
2431.64154024,979.98,23.075380325317383,-119.36550903320312,572899,573000,0.001,,,,,
2331.80359908,963.14,24.431190490722656,-128.4211883544922,573399,573500,0.001,,,,,
2553.1365254400002,1000.0,39.99488067626953,-125.9704818725586,573899,574000,0.001,,,,,
2479.5848314399996,1000.0,31.24922752380371,-122.33489990234375,574399,574500,0.001,,,,,
2434.5199190800004,935.64,41.82359313964844,-123.77944946289062,574899,575000,0.001,,,,,
,,42.30804443359375,-124.10064697265625,575117,575218,0.001,9,947.96,608,2224.4688905899993,58881
2252.7093212199998,939.82,40.656272888183594,-122.87125396728516,575399,575500,0.001,,,,,
2260.9995421999997,936.72,27.814727783203125,-120.37310791015625,575899,576000,0.001,,,,,
2256.48491002,954.18,27.1907958984375,-127.40615844726562,576399,576500,0.001,,,,,
2490.6621486,980.18,40.14601135253906,-128.0204620361328,576899,577000,0.001,,,,,
2462.3661036400003,959.04,28.62427520751953,-124.31645202636719,577399,577500,0.001,,,,,
2422.25056476,1000.0,33.37031555175781,-125.42382049560547,577899,578000,0.001,,,,,
2181.48319978,915.44,16.217620849609375,-119.75605773925781,578399,578500,0.001,,,,,
,,20.092771530151367,-124.43540954589844,578722,578823,0.001,9,944.01,612,2293.3514383799998,59241
2128.6088469999995,896.1,17.350019454956055,-123.39793395996094,578899,579000,0.001,,,,,
2131.9324446,989.3,39.71257400512695,-122.8557357788086,579399,579500,0.001,,,,,
2302.40034028,1000.0,17.630006790161133,-127.01866149902344,579899,580000,0.001,,,,,
2175.48847732,949.9,22.807315826416016,-124.2171630859375,580399,580500,0.001,,,,,
1843.6062264599998,864.0,19.531890869140625,-123.55561828613281,580899,581000,0.001,,,,,
2171.6826865999997,919.16,27.757034301757812,-121.59774780273438,581399,581500,0.001,,,,,
2016.0814568,921.68,22.426401138305664,-123.85971069335938,581899,582000,0.001,,,,,
1984.098375,876.3,20.60015106201172,-127.22340393066406,582399,582500,0.001,,,,,
,,34.19738006591797,-122.84629821777344,582416,582517,0.001,9,940.95,616,2289.03377156,59640
2016.1622884600001,927.98,15.959965705871582,-125.88264465332031,582899,583000,0.001,,,,,
1868.4103821799997,831.18,18.570133209228516,-123.7454833984375,583399,583500,0.001,,,,,
2180.3904026399996,927.72,17.18409538269043,-126.60804748535156,583899,584000,0.001,,,,,
2108.9719812599997,863.02,25.101428985595703,-120.08240509033203,584399,584500,0.001,,,,,
2275.24409478,949.84,20.94538116455078,-122.11316680908203,584899,585000,0.001,,,,,
1992.9449257600004,868.46,22.234405517578125,-120.82356262207031,585399,585500,0.001,,,,,
2433.2998177800005,997.26,22.943225860595703,-119.43246459960938,585899,586000,0.001,,,,,
2378.36503596,962.84,16.418071746826172,-121.74079895019531,586399,586500,0.001,,,,,
,,15.33601188659668,-123.45549011230469,586416,586517,0.001,9,940.95,620,2290.3542975699997,60034
2340.70320356,990.66,18.326984405517578,-123.47975158691406,586899,587000,0.001,,,,,
2330.28975652,980.32,17.292724609375,-127.69149780273438,587399,587500,0.001,,,,,
2291.6851552,980.3,17.27241325378418,-121.44001770019531,587899,588000,0.001,,,,,
2392.2942567000005,999.4,14.610237121582031,-120.3695297241211,588399,588500,0.001,,,,,
2322.13432848,980.94,21.362247467041016,-125.25765228271484,588899,589000,0.001,,,,,
2188.0727211599997,952.74,23.052860260009766,-121.72271728515625,589399,589500,0.001,,,,,
,,27.193553924560547,-125.57305145263672,589869,589970,0.001,9,935.48,624,2276.75572293,60353
2212.36476808,901.4,17.734827041625977,-126.32379913330078,589899,590000,0.001,,,,,
2263.81193604,979.22,10.779422760009766,-120.77439880371094,590399,590500,0.001,,,,,
2297.87410818,960.52,14.530174255371094,-123.89736938476562,590899,591000,0.001,,,,,
2295.63865028,973.74,22.931825637817383,-128.86282348632812,591399,591500,0.001,,,,,
2357.55835108,1000.0,21.32996940612793,-123.05999755859375,591899,592000,0.001,,,,,
2266.4098140799997,960.58,17.516870498657227,-121.23765563964844,592399,592500,0.001,,,,,
2431.56645296,940.68,19.95905303955078,-123.93560791015625,592899,593000,0.001,,,,,
2383.5756360200003,964.5,15.983616828918457,-126.69664001464844,593399,593500,0.001,,,,,
,,18.11060905456543,-127.72433471679688,593869,593970,0.001,9,945.3,628,2305.53958221,60764
2365.9947216,980.36,17.984180450439453,-125.546875,593899,594000,0.001,,,,,
2398.6606074799997,960.68,13.012893676757812,-126.3951644897461,594399,594500,0.001,,,,,
2464.55798662,1000.0,16.73683738708496,-125.81458282470703,594899,595000,0.001,,,,,
2353.7672525200005,1000.0,14.350637435913086,-122.7945785522461,595399,595500,0.001,,,,,
2371.75103718,1000.0,9.319293975830078,-128.95108032226562,595899,596000,0.001,,,,,
2358.2006889400004,1000.0,21.839509963989258,-120.0294189453125,596399,596500,0.001,,,,,
2477.22158816,996.82,11.706003189086914,-120.0758056640625,596899,597000,0.001,,,,,
2265.9421169400002,962.2,17.41201400756836,-125.57608032226562,597399,597500,0.001,,,,,
,,18.276363372802734,-125.99873352050781,597869,597970,0.001,9,952.5,632,2325.4691601800005,61186
2367.2634694400003,987.62,17.156478881835938,-123.27316284179688,597899,598000,0.001,,,,,
2164.4724046,908.6,17.381380081176758,-124.7917251586914,598399,598500,0.001,,,,,
2297.5156531400003,998.2,23.261093139648438,-128.29359436035156,598899,599000,0.001,,,,,
2528.3881411200005,998.6,19.930782318115234,-127.27757263183594,599399,599500,0.001,,,,,
2468.95741384,1000.0,17.418498992919922,-125.78983306884766,599899,600000,0.001,,,,,
2270.6765453,940.1,15.231422424316406,-123.22537994384766,600399,600500,0.001,,,,,
2275.31117626,956.36,9.091636657714844,-129.14825439453125,600899,601000,0.001,,,,,
2349.0489758000003,947.7,17.358592987060547,-126.86408996582031,601399,601500,0.001,,,,,
,,8.886116027832031,-127.7384262084961,601869,601970,0.001,9,952.5,636,2320.52409017,61600
2481.2506053200004,960.28,14.913583755493164,-125.25000762939453,601899,602000,0.001,,,,,
2377.68417754,938.58,11.388134002685547,-122.11492919921875,602399,602500,0.001,,,,,
2207.92601986,922.98,12.3438081741333,-126.6064453125,602899,603000,0.001,,,,,
2274.1792018,938.52,15.799785614013672,-124.35150146484375,603399,603500,0.001,,,,,
2267.4467174399997,912.7,11.934576034545898,-126.8826904296875,603899,604000,0.001,,,,,
2320.69754498,942.16,20.226619720458984,-124.08062744140625,604399,604500,0.001,,,,,
2370.8559043,964.36,16.947595596313477,-126.94261932373047,604899,605000,0.001,,,,,
2327.76351618,1000.0,12.136686325073242,-125.30877685546875,605399,605500,0.001,,,,,
,,13.784329414367676,-125.264892578125,605869,605970,0.001,9,952.5,640,2311.1173136300004,62008
2448.11331342,987.22,15.85003662109375,-128.48199462890625,605899,606000,0.001,,,,,
2358.2639462599996,960.56,18.380584716796875,-128.23715209960938,606399,606500,0.001,,,,,
2522.10728898,973.82,13.66070556640625,-128.79354858398438,606899,607000,0.001,,,,,
2371.3833063199995,951.32,12.420110702514648,-129.44602966308594,607399,607500,0.001,,,,,
2589.39931012,1000.0,13.721757888793945,-124.74790954589844,607899,608000,0.001,,,,,
2572.7500141,1000.0,11.191438674926758,-127.76581573486328,608399,608500,0.001,,,,,
2551.9413474400003,991.3,17.437807083129883,-123.23323822021484,608899,609000,0.001,,,,,
2330.99993278,948.36,14.418130874633789,-127.503173828125,609399,609500,0.001,,,,,
,,13.78880500793457,-129.99485778808594,609869,609970,0.001,9,952.5,644,2317.4714610300002,62425
2564.61018922,1000.0,16.68419647216797,-124.53721618652344,609899,610000,0.001,,,,,
2464.65660414,977.24,12.759088516235352,-127.91925048828125,610399,610500,0.001,,,,,
2599.84027886,980.48,9.757481575012207,-127.87120819091797,610899,611000,0.001,,,,,
2467.0498869599996,1000.0,20.608625411987305,-123.2585678100586,611399,611500,0.001,,,,,
2512.47724784,1000.0,13.213224411010742,-129.951904296875,611899,612000,0.001,,,,,
2436.9449632999995,977.74,11.0860595703125,-126.19905090332031,612399,612500,0.001,,,,,
2479.6043772199996,980.48,10.472162246704102,-130.03717041015625,612899,613000,0.001,,,,,
2571.81485354,1000.0,12.845870971679688,-129.60186767578125,613399,613500,0.001,,,,,
,,13.7549409866333,-127.40433502197266,613869,613970,0.001,9,952.5,648,2320.13169946,62849
2588.0143473999997,1000.0,9.772100448608398,-125.596435546875,613899,614000,0.001,,,,,
2485.37855612,1000.0,11.110115051269531,-129.27005004882812,614399,614500,0.001,,,,,
2539.45611442,980.6,10.578132629394531,-130.71652221679688,614899,615000,0.001,,,,,
2459.72928738,988.1,14.674208641052246,-127.05010986328125,615399,615500,0.001,,,,,
2564.9525138400004,1000.0,11.26407241821289,-131.26962280273438,615899,616000,0.001,,,,,
2414.2780709199997,980.18,15.038656234741211,-124.89480590820312,616399,616500,0.001,,,,,
2432.15544228,1000.0,18.23676872253418,-128.0513458251953,616899,617000,0.001,,,,,
2641.36702548,986.92,21.745655059814453,-127.23458862304688,617399,617500,0.001,,,,,
,,10.567914962768555,-128.00540161132812,617869,617970,0.001,9,952.5,652,2323.8244572400004,63274
2526.22406522,1000.0,11.761195182800293,-127.20357513427734,617899,618000,0.001,,,,,
2548.0462697400003,1000.0,13.34072208404541,-128.74462890625,618399,618500,0.001,,,,,
2279.47711788,917.54,17.415117263793945,-130.13198852539062,618899,619000,0.001,,,,,
2445.77064662,1000.0,15.605375289916992,-128.269775390625,619399,619500,0.001,,,,,
2575.7292758,1000.0,12.44027328491211,-131.06971740722656,619899,620000,0.001,,,,,
2588.8891451599998,982.68,16.1036434173584,-129.6942901611328,620399,620500,0.001,,,,,
2642.0189646800004,1000.0,21.433095932006836,-130.49110412597656,620899,621000,0.001,,,,,
2584.2357628,1000.0,11.591154098510742,-124.57935333251953,621399,621500,0.001,,,,,
,,14.411798477172852,-132.92684936523438,621869,621970,0.001,9,952.5,656,2328.5636018400005,63695
2593.88925802,995.88,17.335914611816406,-132.63589477539062,621899,622000,0.001,,,,,
2556.98401828,989.98,8.758649826049805,-129.8129425048828,622399,622500,0.001,,,,,
2487.93186222,997.6,12.860272407531738,-130.5257110595703,622899,623000,0.001,,,,,
2582.4711899,1000.0,16.158336639404297,-128.169677734375,623399,623500,0.001,,,,,
2571.03714162,980.46,12.580830574035645,-130.61257934570312,623899,624000,0.001,,,,,
2580.25585194,982.72,11.30575942993164,-132.18716430664062,624399,624500,0.001,,,,,
2403.0328005799997,983.04,11.596696853637695,-129.2595672607422,624899,625000,0.001,,,,,
2489.01482472,973.52,14.75911808013916,-130.1233673095703,625399,625500,0.001,,,,,
,,16.67374610900879,-129.3790283203125,625869,625970,0.001,9,952.5,660,2332.94677324,64119
2418.8072999199994,959.18,10.69062614440918,-128.77549743652344,625899,626000,0.001,,,,,
2378.18203444,997.0,11.988929748535156,-129.04092407226562,626399,626500,0.001,,,,,
2539.93536176,1000.0,12.657978057861328,-130.91749572753906,626899,627000,0.001,,,,,
2471.1549862399997,1000.0,17.237770080566406,-132.11485290527344,627399,627500,0.001,,,,,
2558.9137668400003,1000.0,12.932193756103516,-128.59225463867188,627899,628000,0.001,,,,,
2410.31021084,980.5,14.69152545928955,-129.23558044433594,628399,628500,0.001,,,,,
2526.8478371,980.3,7.337963104248047,-132.18936157226562,628899,629000,0.001,,,,,
2517.1527145000005,965.52,14.485187530517578,-129.4228515625,629399,629500,0.001,,,,,
,,13.451559066772461,-129.6148681640625,629869,629970,0.001,9,952.5,664,2354.82002831,64539
2439.29507846,962.58,18.779239654541016,-131.66424560546875,629899,630000,0.001,,,,,
2482.82864424,989.14,13.880324363708496,-128.46194458007812,630399,630500,0.001,,,,,
2506.5436774600003,988.22,11.709985733032227,-131.00360107421875,630899,631000,0.001,,,,,
2517.25108008,998.5,12.844959259033203,-132.09666442871094,631399,631500,0.001,,,,,
2496.51734484,1000.0,9.67199420928955,-132.28707885742188,631899,632000,0.001,,,,,
2489.79871124,961.24,10.178095817565918,-127.48210144042969,632399,632500,0.001,,,,,
2539.74726208,1000.0,17.284557342529297,-128.99478149414062,632899,633000,0.001,,,,,
2557.47561868,963.36,34.14515686035156,-135.12857055664062,633399,633500,0.001,,,,,
,,10.598248481750488,-129.33827209472656,633869,633970,0.001,9,952.5,668,2361.79941596,64961
2501.87763258,974.96,10.385881423950195,-132.54360961914062,633899,634000,0.001,,,,,
2283.78625116,848.12,13.388593673706055,-129.5096435546875,634399,634500,0.001,,,,,
2543.23819914,966.98,16.240280151367188,-129.70849609375,634899,635000,0.001,,,,,
2499.7737913599994,981.04,15.257109642028809,-133.15951538085938,635399,635500,0.001,,,,,
2446.33119514,980.16,9.09446907043457,-132.03805541992188,635899,636000,0.001,,,,,
2412.2243855399997,960.38,13.897992134094238,-128.23365783691406,636399,636500,0.001,,,,,
2553.6056660400004,1000.0,9.941774368286133,-132.8138885498047,636899,637000,0.001,,,,,
2624.79113142,1000.0,14.206317901611328,-133.28155517578125,637399,637500,0.001,,,,,
,,11.653349876403809,-126.19051361083984,637869,637970,0.001,9,952.5,672,2364.8397195700004,65375
2482.90523734,959.96,9.072729110717773,-130.97459411621094,637899,638000,0.001,,,,,
2584.3483918200004,1000.0,11.380392074584961,-131.45156860351562,638399,638500,0.001,,,,,
2517.36715396,985.7,13.217470169067383,-131.17459106445312,638899,639000,0.001,,,,,
2452.53221464,960.08,13.621768951416016,-130.96841430664062,639399,639500,0.001,,,,,
2599.2019935000003,970.18,10.470113754272461,-127.65617370605469,639899,640000,0.001,,,,,
2568.4613583,993.52,15.895249366760254,-130.68316650390625,640399,640500,0.001,,,,,
2579.35918174,982.12,10.321104049682617,-131.7051239013672,640899,641000,0.001,,,,,
2533.9743901800002,1000.0,17.64025115966797,-130.86676025390625,641399,641500,0.001,,,,,
,,12.58541488647461,-127.12783813476562,641869,641970,0.001,9,961.85,676,2392.7473783900004,65795
2607.89094636,989.3,13.911038398742676,-130.38360595703125,641899,642000,0.001,,,,,
2573.74313446,1000.0,18.77300262451172,-131.8001251220703,642399,642500,0.001,,,,,
2281.98585194,914.4,13.066325187683105,-130.7797088623047,642899,643000,0.001,,,,,
2591.16177186,1000.0,12.17102336883545,-132.35186767578125,643399,643500,0.001,,,,,
2558.99230504,1000.0,9.755014419555664,-132.82534790039062,643899,644000,0.001,,,,,
2621.85998022,987.72,12.932150840759277,-130.40121459960938,644399,644500,0.001,,,,,
2446.83444018,1000.0,10.769652366638184,-133.60989379882812,644899,645000,0.001,,,,,
2430.31946554,936.5,17.912857055664062,-134.31466674804688,645399,645500,0.001,,,,,
,,9.772432327270508,-134.42672729492188,645869,645970,0.001,9,961.85,680,2394.97178073,66215
2515.09359334,1000.0,15.735746383666992,-129.42160034179688,645899,646000,0.001,,,,,
2666.18738002,1000.0,14.76441478729248,-127.99723815917969,646399,646500,0.001,,,,,
2493.20792878,1000.0,10.964468002319336,-129.68309020996094,646899,647000,0.001,,,,,
2569.14934384,996.04,9.544149398803711,-131.25515747070312,647399,647500,0.001,,,,,
2629.4192350800004,1000.0,18.19338607788086,-132.2206573486328,647899,648000,0.001,,,,,
2557.5566665399997,1000.0,8.134323120117188,-129.08135986328125,648399,648500,0.001,,,,,
2543.28542096,1000.0,12.269657135009766,-130.4385223388672,648899,649000,0.001,,,,,
2557.6813151200004,1000.0,12.86522102355957,-132.27984619140625,649399,649500,0.001,,,,,
