train/learning_rate,train/n_updates,rollout/ep_rew_mean,time/total_timesteps,train/actor_loss,rollout/ep_len_mean,time/episodes,time/fps,train/critic_loss,time/time_elapsed,eval/mean_reward,eval/mean_ep_length
0.001,179099,-38.603587590000004,179200,48.92591857910156,100.0,1792,103,0.06425975263118744,1732,,
0.001,179399,,179500,49.4872932434082,,,,0.05918906629085541,,-41.50359816,100.0
0.001,179499,-38.924167649999994,179600,49.043846130371094,100.0,1796,103,0.08210809528827667,1736,,
0.001,179899,,180000,48.94267654418945,,,,0.07242641597986221,,-42.32762036,100.0
,,-38.69680073,180000,,100.0,1800,103,,1740,,
0.001,180299,-39.02729819,180400,49.08382034301758,100.0,1804,103,0.07856593281030655,1742,,
0.001,180399,,180500,48.71503829956055,,,,0.08504458516836166,,-39.80637462000001,100.0
0.001,180699,-38.99520463,180800,49.31391906738281,100.0,1808,103,0.10480346530675888,1746,,
0.001,180899,,181000,49.15142822265625,,,,0.06126890331506729,,-40.80764754,100.0
0.001,181099,-38.8894353,181200,48.55774688720703,100.0,1812,103,0.08225317299365997,1751,,
0.001,181399,,181500,49.037349700927734,,,,0.09246699512004852,,-38.73766934,100.0
0.001,181499,-39.10618648,181600,49.02561950683594,100.0,1816,103,0.06549639999866486,1755,,
0.001,181899,,182000,48.56880187988281,,,,0.05657980591058731,,-38.27970044,100.0
,,-39.09818317000001,182000,,100.0,1820,103,,1759,,
0.001,182299,-39.01117571,182400,48.752410888671875,100.0,1824,103,0.0662529468536377,1761,,
0.001,182399,,182500,48.74882888793945,,,,0.08048775792121887,,-39.40859968,100.0
0.001,182699,-39.08572936,182800,48.64122009277344,100.0,1828,103,0.10080226510763168,1766,,
0.001,182899,,183000,48.641929626464844,,,,0.09891445934772491,,-41.252608800000004,100.0
0.001,183099,-39.21628858,183200,48.26753234863281,100.0,1832,103,0.09095028042793274,1770,,
0.001,183399,,183500,49.011775970458984,,,,0.10389658063650131,,-41.417130900000004,100.0
0.001,183499,-39.45653435,183600,48.46217346191406,100.0,1836,103,0.07020773738622665,1774,,
0.001,183899,,184000,49.19989776611328,,,,0.0991353988647461,,-39.548180779999996,100.0
,,-39.29683519,184000,,100.0,1840,103,,1779,,
0.001,184299,-39.132509660000004,184400,48.850685119628906,100.0,1844,103,0.07729022204875946,1781,,
0.001,184399,,184500,48.35161590576172,,,,0.06076258420944214,,-38.91060254,100.0
0.001,184699,-39.128234199999994,184800,48.077659606933594,100.0,1848,103,0.09811019897460938,1785,,
0.001,184899,,185000,48.572593688964844,,,,0.057077959179878235,,-39.88056968,100.0
0.001,185099,-39.13986784,185200,48.55267333984375,100.0,1852,103,0.0633775144815445,1789,,
0.001,185399,,185500,48.558834075927734,,,,0.0677136778831482,,-40.322839599999995,100.0
0.001,185499,-39.06966971,185600,48.742218017578125,100.0,1856,103,0.056242384016513824,1794,,
0.001,185899,,186000,48.332881927490234,,,,0.06911809742450714,,-39.513591340000005,100.0
,,-38.94006275000001,186000,,100.0,1860,103,,1798,,
0.001,186299,-39.004557070000004,186400,47.943939208984375,100.0,1864,103,0.09155000746250153,1800,,
0.001,186399,,186500,48.665374755859375,,,,0.053517792373895645,,-44.07651436000001,100.0
0.001,186699,-38.67116111,186800,48.39659118652344,100.0,1868,103,0.09414540231227875,1805,,
0.001,186899,,187000,48.32740783691406,,,,0.10198055952787399,,-43.14879024000001,100.0
0.001,187099,-38.50144324,187200,48.40450668334961,100.0,1872,103,0.06540672481060028,1809,,
0.001,187399,,187500,48.349002838134766,,,,0.07794897258281708,,-40.39593542,100.0
0.001,187499,-38.51686209,187600,48.35948944091797,100.0,1876,103,0.06796692311763763,1813,,
0.001,187899,,188000,48.40271759033203,,,,0.06707563996315002,,-39.702411160000004,100.0
,,-38.40225394,188000,,100.0,1880,103,,1818,,
0.001,188299,-38.38635569,188400,48.594200134277344,100.0,1884,103,0.07679159939289093,1820,,
0.001,188399,,188500,48.25491714477539,,,,0.0816304087638855,,-37.773672080000004,100.0
0.001,188699,-38.304874330000004,188800,48.38959884643555,100.0,1888,103,0.06159669905900955,1824,,
0.001,188899,,189000,47.944725036621094,,,,0.05853814259171486,,-37.598426020000005,100.0
0.001,189099,-38.23372319,189200,48.347652435302734,100.0,1892,103,0.06469255685806274,1828,,
0.001,189399,,189500,48.4294548034668,,,,0.06886085867881775,,-39.39839108,100.0
0.001,189499,-37.915359679999995,189600,48.04964065551758,100.0,1896,103,0.06384243071079254,1833,,
0.001,189899,,190000,47.790767669677734,,,,0.06436146050691605,,-38.18569348,100.0
,,-38.07100954,190000,,100.0,1900,103,,1837,,
0.001,190299,-37.91789749,190400,48.23603820800781,100.0,1904,103,0.06717091053724289,1839,,
0.001,190399,,190500,48.245079040527344,,,,0.06313171982765198,,-38.42973272,100.0
0.001,190699,-37.86179683,190800,47.81292724609375,100.0,1908,103,0.05820902809500694,1843,,
0.001,190899,,191000,48.673240661621094,,,,0.044615238904953,,-37.69115660000001,100.0
0.001,191099,-37.864919050000005,191200,48.17040252685547,100.0,1912,103,0.06923611462116241,1848,,
0.001,191399,,191500,48.06943130493164,,,,0.05927366390824318,,-39.5991881,100.0
0.001,191499,-37.57289203,191600,47.649314880371094,100.0,1916,103,0.0535849928855896,1852,,
0.001,191899,,192000,47.91183090209961,,,,0.059959955513477325,,-37.88569394,100.0
,,-37.75497573999999,192000,,100.0,1920,103,,1856,,
0.001,192299,-37.75167589,192400,48.171539306640625,100.0,1924,103,0.05904195457696915,1858,,
0.001,192399,,192500,48.04059982299805,,,,0.07909750193357468,,-38.23772476,100.0
0.001,192699,-37.752150969999995,192800,47.750701904296875,100.0,1928,103,0.05030127614736557,1863,,
0.001,192899,,193000,48.06890106201172,,,,0.05719704553484917,,-38.790015399999994,100.0
0.001,193099,-37.77494455000001,193200,47.65943908691406,100.0,1932,103,0.06910352408885956,1867,,
0.001,193399,,193500,48.254058837890625,,,,0.0531730055809021,,-38.5528395,100.0
0.001,193499,-37.67511837,193600,47.33659744262695,100.0,1936,103,0.053514108061790466,1871,,
0.001,193899,,194000,47.52307891845703,,,,0.04127121716737747,,-37.94547482,100.0
,,-37.94022664,194000,,100.0,1940,103,,1876,,
0.001,194299,-38.138548209999996,194400,47.623558044433594,100.0,1944,103,0.0659475028514862,1878,,
0.001,194399,,194500,48.685489654541016,,,,0.05287066474556923,,-37.50732438000001,100.0
0.001,194699,-38.22439603,194800,47.52314758300781,100.0,1948,103,0.0662795826792717,1882,,
0.001,194899,,195000,48.0723876953125,,,,0.06878820061683655,,-37.858461180000006,100.0
0.001,195099,-38.275338000000005,195200,47.590484619140625,100.0,1952,103,0.0503891184926033,1886,,
0.001,195399,,195500,47.9434928894043,,,,0.043656133115291595,,-37.5818053,100.0
0.001,195499,-38.4856587,195600,47.667015075683594,100.0,1956,103,0.04896422103047371,1891,,
0.001,195899,,196000,47.95762252807617,,,,0.06747597455978394,,-38.190991579999995,100.0
,,-38.54294052,196000,,100.0,1960,103,,1895,,
0.001,196299,-38.468738959999996,196400,47.81455612182617,100.0,1964,103,0.04532354697585106,1897,,
0.001,196399,,196500,47.686439514160156,,,,0.06423458456993103,,-37.35433002,100.0
0.001,196699,-38.67056643,196800,47.89736557006836,100.0,1968,103,0.05646342784166336,1901,,
0.001,196899,,197000,47.64824676513672,,,,0.06398560106754303,,-37.41925396,100.0
0.001,197099,-38.65898034,197200,47.84469223022461,100.0,1972,103,0.05019553750753403,1906,,
0.001,197399,,197500,47.95941162109375,,,,0.06932426989078522,,-40.489514220000004,100.0
0.001,197499,-38.20871398,197600,47.08463668823242,100.0,1976,103,0.04969073459506035,1910,,
0.001,197899,,198000,47.851661682128906,,,,0.06147615239024162,,-36.886896740000005,100.0
,,-38.12440614,198000,,100.0,1980,103,,1915,,
0.001,198299,-38.00697072,198400,48.14112854003906,100.0,1984,103,0.12806196510791779,1916,,
0.001,198399,,198500,47.82558059692383,,,,0.06151146441698074,,-37.58676708,100.0
0.001,198699,-38.10851152,198800,47.66510009765625,100.0,1988,103,0.048758745193481445,1921,,
0.001,198899,,199000,47.847286224365234,,,,0.09623703360557556,,-38.3302799,100.0
0.001,199099,-38.04207191,199200,47.41278076171875,100.0,1992,103,0.049341365694999695,1925,,
0.001,199399,,199500,47.64949035644531,,,,0.06529770791530609,,-38.934885939999994,100.0
0.001,199499,-38.23844821,199600,47.33306884765625,100.0,1996,103,0.08476866781711578,1930,,
0.001,199899,,200000,47.3049430847168,,,,0.05742621794342995,,-38.969055399999995,100.0
,,-38.22228474999999,200000,,100.0,2000,103,,1934,,
0.001,200299,-38.205636889999994,200400,47.385955810546875,100.0,2004,103,0.08755757659673691,1936,,
0.001,200399,,200500,47.38160705566406,,,,0.07077475637197495,,-38.27226386,100.0
0.001,200699,-38.15793285,200800,47.74875259399414,100.0,2008,103,0.0808195099234581,1940,,
0.001,200899,,201000,47.548099517822266,,,,0.06382981687784195,,-40.36066256,100.0
0.001,201099,-38.19600475,201200,46.985897064208984,100.0,2012,103,0.07788942754268646,1944,,
0.001,201399,,201500,47.56313705444336,,,,0.08491601049900055,,-40.8010086,100.0
0.001,201499,-38.431122009999996,201600,47.70097351074219,100.0,2016,103,0.0691862627863884,1949,,
0.001,201899,,202000,47.65604782104492,,,,0.0657467469573021,,-39.429226660000005,100.0
,,-38.17840201,202000,,100.0,2020,103,,1953,,
0.001,202299,-38.19072342,202400,47.11831283569336,100.0,2024,103,0.07471795380115509,1955,,
0.001,202399,,202500,47.93632507324219,,,,0.08022643625736237,,-40.33275242,100.0
0.001,202699,-38.087288259999994,202800,47.18821716308594,100.0,2028,103,0.07330839335918427,1959,,
0.001,202899,,203000,48.147315979003906,,,,0.10758081078529358,,-38.8702948,100.0
0.001,203099,-37.96775649,203200,47.92655563354492,100.0,2032,103,0.0963207483291626,1964,,
0.001,203399,,203500,47.66834259033203,,,,0.07890809327363968,,-39.06701314,100.0
0.001,203499,-38.07457203,203600,47.46117401123047,100.0,2036,103,0.06765224039554596,1968,,
0.001,203899,,204000,47.627906799316406,,,,0.06182333827018738,,-38.67504666,100.0
,,-37.888291769999995,204000,,100.0,2040,103,,1973,,
0.001,204299,-37.61194811,204400,47.86973571777344,100.0,2044,103,0.0661592036485672,1974,,
0.001,204399,,204500,47.41156768798828,,,,0.0818670243024826,,-39.02744404,100.0
0.001,204699,-37.43342199,204800,48.026729583740234,100.0,2048,103,0.07735329866409302,1979,,
0.001,204899,,205000,47.89501190185547,,,,0.06833480298519135,,-38.55016388,100.0
0.001,205099,-37.541000319999995,205200,47.6280632019043,100.0,2052,103,0.05670269578695297,1983,,
0.001,205399,,205500,47.64889907836914,,,,0.0665527880191803,,-39.22554442,100.0
0.001,205499,-37.27625137,205600,47.974395751953125,100.0,2056,103,0.05560041964054108,1987,,
0.001,205899,,206000,47.560585021972656,,,,0.05333555117249489,,-38.9989738,100.0
,,-37.23999222999999,206000,,100.0,2060,103,,1992,,
0.001,206299,-37.28450483,206400,47.86857604980469,100.0,2064,103,0.04809216409921646,1994,,
0.001,206399,,206500,47.43696594238281,,,,0.07619372755289078,,-39.780894280000005,100.0
0.001,206699,-37.14694797,206800,47.88286209106445,100.0,2068,103,0.04743552207946777,1998,,
0.001,206899,,207000,47.85792922973633,,,,0.05092262476682663,,-39.23643872,100.0
0.001,207099,-37.19440586,207200,47.34893798828125,100.0,2072,103,0.058387819677591324,2002,,
0.001,207399,,207500,48.11864471435547,,,,0.10589022934436798,,-39.14061466,100.0
0.001,207499,-37.48951565,207600,47.87762451171875,100.0,2076,103,0.06334418058395386,2007,,
0.001,207899,,208000,47.66453552246094,,,,0.0702732726931572,,-40.49605164,100.0
,,-37.26216702,208000,,100.0,2080,103,,2011,,
0.001,208299,-37.38993418,208400,47.80358123779297,100.0,2084,103,0.08327452838420868,2013,,
0.001,208399,,208500,47.580814361572266,,,,0.0781111866235733,,-42.74891734,100.0
0.001,208699,-37.58712223,208800,47.21611022949219,100.0,2088,103,0.06107282266020775,2018,,
0.001,208899,,209000,47.701866149902344,,,,0.06667996942996979,,-40.07493522,100.0
0.001,209099,-37.578992050000004,209200,47.62675094604492,100.0,2092,103,0.11557608842849731,2022,,
0.001,209399,,209500,47.92951202392578,,,,0.06955233216285706,,-41.950749380000005,100.0
0.001,209499,-37.46788328,209600,48.17449951171875,100.0,2096,103,0.08056435734033585,2026,,
0.001,209899,,210000,48.181922912597656,,,,0.11022720485925674,,-41.87513116000001,100.0
,,-37.33744790000001,210000,,100.0,2100,103,,2031,,
0.001,210299,-37.363560400000004,210400,47.170860290527344,100.0,2104,103,0.0741819366812706,2033,,
0.001,210399,,210500,47.44910430908203,,,,0.04778333008289337,,-41.4833888,100.0
0.001,210699,-37.348194150000005,210800,47.205379486083984,100.0,2108,103,0.07278396189212799,2037,,
0.001,210899,,211000,47.37409591674805,,,,0.07932199537754059,,-41.54965894,100.0
0.001,211099,-37.417771570000006,211200,47.79615020751953,100.0,2112,103,0.06060464680194855,2041,,
0.001,211399,,211500,47.62983703613281,,,,0.08294588327407837,,-40.27223798,100.0
0.001,211499,-37.30071497,211600,47.51508331298828,100.0,2116,103,0.07333419471979141,2046,,
0.001,211899,,212000,47.79512405395508,,,,0.07799667119979858,,-40.96235906,100.0
,,-37.46276909000001,212000,,100.0,2120,103,,2050,,
0.001,212299,-37.29849877000001,212400,47.91179656982422,100.0,2124,103,0.06097421795129776,2052,,
0.001,212399,,212500,47.784645080566406,,,,0.06369016319513321,,-40.432826520000006,100.0
0.001,212699,-37.388758100000004,212800,47.67154312133789,100.0,2128,103,0.08256444334983826,2056,,
0.001,212899,,213000,47.33824920654297,,,,0.05928824096918106,,-39.156801720000004,100.0
0.001,213099,-37.526598830000005,213200,48.12141799926758,100.0,2132,103,0.055848315358161926,2061,,
0.001,213399,,213500,47.4373893737793,,,,0.07270760089159012,,-40.74657766,100.0
0.001,213499,-37.51894698,213600,47.826210021972656,100.0,2136,103,0.08335026353597641,2065,,
0.001,213899,,214000,47.797386169433594,,,,0.07119953632354736,,-43.183444920000014,100.0
,,-37.53372684,214000,,100.0,2140,103,,2069,,
0.001,214299,-37.59882686,214400,48.13153076171875,100.0,2144,103,0.09074576199054718,2071,,
0.001,214399,,214500,47.506492614746094,,,,0.07564205676317215,,-43.904247639999994,100.0
0.001,214699,-37.81438975,214800,47.359012603759766,100.0,2148,103,0.08305644989013672,2076,,
0.001,214899,,215000,47.878173828125,,,,0.09693096578121185,,-39.38332982,100.0
0.001,215099,-37.785878620000005,215200,47.655765533447266,100.0,2152,103,0.10518797487020493,2080,,
0.001,215399,,215500,47.775054931640625,,,,0.059335652738809586,,-41.626947040000005,100.0
0.001,215499,-37.87805554,215600,47.26980972290039,100.0,2156,103,0.07277515530586243,2084,,
0.001,215899,,216000,47.66935348510742,,,,0.07262963801622391,,-43.00760493999999,100.0
,,-37.80286259,216000,,100.0,2160,103,,2089,,
0.001,216299,-37.80367807,216400,47.69886779785156,100.0,2164,103,0.10372289270162582,2091,,
0.001,216399,,216500,47.82245635986328,,,,0.10415343195199966,,-44.348378540000006,100.0
0.001,216699,-37.793116649999995,216800,47.944541931152344,100.0,2168,103,0.09608935564756393,2095,,
0.001,216899,,217000,47.455528259277344,,,,0.07906009256839752,,-40.9945662,100.0
0.001,217099,-37.782917839999996,217200,47.39557647705078,100.0,2172,103,0.11100733280181885,2099,,
0.001,217399,,217500,48.056400299072266,,,,0.16607147455215454,,-39.5506355,100.0
0.001,217499,-37.832643559999994,217600,47.78329849243164,100.0,2176,103,0.11129537224769592,2104,,
0.001,217899,,218000,47.3242301940918,,,,0.13973459601402283,,-42.59473892,100.0
,,-38.14530729,218000,,100.0,2180,103,,2108,,
0.001,218299,-37.951301130000004,218400,47.880157470703125,100.0,2184,103,0.09401774406433105,2110,,
0.001,218399,,218500,47.580169677734375,,,,0.22684061527252197,,-43.05450059999999,100.0
0.001,218699,-37.726247580000006,218800,47.866554260253906,100.0,2188,103,0.13123002648353577,2114,,
0.001,218899,,219000,47.76609420776367,,,,0.14768171310424805,,-45.55957238,100.0
0.001,219099,-37.800926919999995,219200,47.49620819091797,100.0,2192,103,0.0848819836974144,2119,,
0.001,219399,,219500,47.70924377441406,,,,0.10756959766149521,,-39.90662674,100.0
0.001,219499,-37.915916779999996,219600,48.086952209472656,100.0,2196,103,0.11643436551094055,2123,,
0.001,219899,,220000,48.08674621582031,,,,0.08126534521579742,,-40.13142242,100.0
,,-38.03081112999999,220000,,100.0,2200,103,,2127,,
0.001,220299,-38.03651183,220400,48.247188568115234,100.0,2204,103,0.09953208267688751,2129,,
0.001,220399,,220500,47.78953552246094,,,,0.10244449973106384,,-40.301031800000004,100.0
0.001,220699,-38.21084827999999,220800,47.993804931640625,100.0,2208,103,0.10324010252952576,2134,,
0.001,220899,,221000,47.84508514404297,,,,0.11305058747529984,,-46.534862440000005,100.0
0.001,221099,-38.194462539999996,221200,48.01007843017578,100.0,2212,103,0.13102766871452332,2138,,
0.001,221399,,221500,48.12798309326172,,,,0.10122821480035782,,-43.3250062,100.0
0.001,221499,-38.43728487,221600,48.29713439941406,100.0,2216,103,0.12427055090665817,2142,,
0.001,221899,,222000,47.32080841064453,,,,0.11031772941350937,,-44.345736779999996,100.0
,,-38.684588950000006,222000,,100.0,2220,103,,2147,,
0.001,222299,-39.011828859999994,222400,48.12750244140625,100.0,2224,103,0.11422275006771088,2148,,
0.001,222399,,222500,48.13324737548828,,,,0.12823688983917236,,-42.08162988,100.0
0.001,222699,-39.14848252,222800,48.36381530761719,100.0,2228,103,0.09745776653289795,2153,,
0.001,222899,,223000,48.106170654296875,,,,0.11565493792295456,,-41.75361884,100.0
0.001,223099,-39.1819599,223200,48.026214599609375,100.0,2232,103,0.0895732194185257,2157,,
0.001,223399,,223500,48.15673065185547,,,,0.11062347143888474,,-40.43919871999999,100.0
0.001,223499,-39.08279501,223600,48.48584747314453,100.0,2236,103,0.10158482939004898,2161,,
0.001,223899,,224000,47.86811065673828,,,,0.11894568800926208,,-39.84776092,100.0
,,-39.232284119999996,224000,,100.0,2240,103,,2166,,
0.001,224299,-39.21458322,224400,48.0420036315918,100.0,2244,103,0.13447189331054688,2168,,
0.001,224399,,224500,48.2847900390625,,,,0.1054183840751648,,-40.388566440000005,100.0
0.001,224699,-39.387068340000006,224800,48.19504928588867,100.0,2248,103,0.1391449123620987,2172,,
0.001,224899,,225000,48.111656188964844,,,,0.3424636721611023,,-43.510003659999995,100.0
0.001,225099,-39.705834679999995,225200,47.901100158691406,100.0,2252,103,0.1949419230222702,2176,,
0.001,225399,,225500,48.459144592285156,,,,0.15053564310073853,,-47.15524917999999,100.0
0.001,225499,-39.85611113,225600,48.3266487121582,100.0,2256,103,0.21020735800266266,2181,,
0.001,225899,,226000,48.19637680053711,,,,0.20009419322013855,,-43.589464879999994,100.0
,,-40.09429515,226000,,100.0,2260,103,,2185,,
0.001,226299,-40.23704509000001,226400,48.54449462890625,100.0,2264,103,0.16774645447731018,2187,,
0.001,226399,,226500,48.41044235229492,,,,0.15490424633026123,,-44.539819479999984,100.0
0.001,226699,-40.37976304000001,226800,48.09440612792969,100.0,2268,103,0.17095407843589783,2191,,
0.001,226899,,227000,48.673458099365234,,,,0.16021451354026794,,-45.53426632,100.0
0.001,227099,-40.55979473,227200,48.060157775878906,100.0,2272,103,0.15909910202026367,2196,,
0.001,227399,,227500,48.362464904785156,,,,0.12805306911468506,,-63.48704774,100.0
0.001,227499,-41.07427184,227600,49.05469512939453,100.0,2276,103,0.16242387890815735,2200,,
0.001,227899,,228000,48.362892150878906,,,,0.14294587075710297,,-44.73539741999999,100.0
,,-41.153007640000006,228000,,100.0,2280,103,,2204,,
0.001,228299,-41.03276733,228400,48.25415802001953,100.0,2284,103,0.11503883451223373,2206,,
0.001,228399,,228500,48.33546447753906,,,,0.20231260359287262,,-43.8030024,100.0
0.001,228699,-41.458577939999984,228800,48.54060363769531,100.0,2288,103,0.16182871162891388,2211,,
0.001,228899,,229000,48.68165969848633,,,,0.10877618938684464,,-42.00326830000001,100.0
0.001,229099,-42.591277489999996,229200,47.87779235839844,100.0,2292,103,0.0938834697008133,2215,,
0.001,229399,,229500,48.304718017578125,,,,0.10762405395507812,,-42.713343460000004,100.0
0.001,229499,-42.30369797,229600,49.35345458984375,100.0,2296,103,0.1939220130443573,2219,,
0.001,229899,,230000,48.46806335449219,,,,0.1353636384010315,,-43.71888032,100.0
,,-42.64521009999999,230000,,100.0,2300,103,,2224,,
0.001,230299,-42.71077923,230400,48.22726821899414,100.0,2304,103,0.09598211944103241,2225,,
0.001,230399,,230500,48.59056091308594,,,,0.07914271950721741,,-40.77473724,100.0
0.001,230699,-42.84018925,230800,48.6549072265625,100.0,2308,103,0.061428457498550415,2230,,
0.001,230899,,231000,48.088287353515625,,,,0.08102545142173767,,-40.57800124,100.0
0.001,231099,-42.88133721000001,231200,48.131141662597656,100.0,2312,103,0.085222028195858,2234,,
0.001,231399,,231500,48.32888412475586,,,,0.07155372202396393,,-45.32196702000001,100.0
0.001,231499,-42.86515723,231600,48.09008026123047,100.0,2316,103,0.08048203587532043,2239,,
0.001,231899,,232000,48.46790313720703,,,,0.08595580607652664,,-44.873685419999994,100.0
,,-43.00271995000001,232000,,100.0,2320,103,,2243,,
0.001,232299,-43.08196815,232400,48.35150146484375,100.0,2324,103,0.0792338103055954,2245,,
0.001,232399,,232500,47.91569137573242,,,,0.06731995195150375,,-48.31368858,100.0
0.001,232699,-42.96355152,232800,47.90679168701172,100.0,2328,103,0.08620737493038177,2249,,
0.001,232899,,233000,48.16889953613281,,,,0.08032482117414474,,-50.59256174,100.0
0.001,233099,-42.91337778,233200,48.240081787109375,100.0,2332,103,0.08171376585960388,2254,,
0.001,233399,,233500,47.726829528808594,,,,0.08843232691287994,,-40.13136966,100.0
0.001,233499,-43.040226649999994,233600,48.03849792480469,100.0,2336,103,0.06200460344552994,2258,,
0.001,233899,,234000,48.125877380371094,,,,0.07914139330387115,,-40.91628046,100.0
,,-43.002154530000006,234000,,100.0,2340,103,,2263,,
0.001,234299,-42.85594891999999,234400,47.994667053222656,100.0,2344,103,0.06534712016582489,2264,,
0.001,234399,,234500,48.45580291748047,,,,0.07676850259304047,,-43.436654260000005,100.0
0.001,234699,-42.823296760000005,234800,48.02606201171875,100.0,2348,103,0.07410193234682083,2269,,
0.001,234899,,235000,48.259639739990234,,,,0.08298945426940918,,-38.87232991999999,100.0
0.001,235099,-42.51867411999999,235200,47.664127349853516,100.0,2352,103,0.06317032873630524,2273,,
0.001,235399,,235500,47.22454071044922,,,,0.11781786382198334,,-42.443862499999994,100.0
0.001,235499,-42.392536279999995,235600,48.178855895996094,100.0,2356,103,0.06520996242761612,2278,,
0.001,235899,,236000,48.14073181152344,,,,0.07411440461874008,,-40.603143020000005,100.0
,,-42.13421042,236000,,100.0,2360,103,,2282,,
0.001,236299,-41.99438685,236400,47.87126159667969,100.0,2364,103,0.08830000460147858,2284,,
0.001,236399,,236500,48.11726760864258,,,,0.08510132133960724,,-38.6341926,100.0
0.001,236699,-41.92836492000001,236800,48.08953094482422,100.0,2368,103,0.06557690352201462,2288,,
0.001,236899,,237000,47.83549499511719,,,,0.05868321657180786,,-39.92747972,100.0
0.001,237099,-41.586315490000004,237200,47.76668930053711,100.0,2372,103,0.06306798756122589,2293,,
0.001,237399,,237500,48.14619064331055,,,,0.0647892951965332,,-41.8515445,100.0
0.001,237499,-40.81520472,237600,47.94578170776367,100.0,2376,103,0.07230415940284729,2297,,
0.001,237899,,238000,47.57310485839844,,,,0.08728096634149551,,-45.45755472,100.0
,,-40.734578889999995,238000,,100.0,2380,103,,2301,,
0.001,238299,-41.00883214,238400,48.524024963378906,100.0,2384,103,0.07830648124217987,2303,,
0.001,238399,,238500,47.633705139160156,,,,0.07649365067481995,,-40.39136402,100.0
0.001,238699,-41.06921046,238800,48.21538162231445,100.0,2388,103,0.07822608947753906,2308,,
0.001,238899,,239000,47.91253662109375,,,,0.06481868028640747,,-41.128041679999995,100.0
0.001,239099,-39.85271701,239200,48.56654357910156,100.0,2392,103,0.06974868476390839,2312,,
0.001,239399,,239500,48.172935485839844,,,,0.05692276731133461,,-42.18162264000001,100.0
0.001,239499,-40.06142109,239600,47.93323516845703,100.0,2396,103,0.059279683977365494,2316,,
0.001,239899,,240000,48.037391662597656,,,,0.059922974556684494,,-42.20807677999999,100.0
,,-40.00305593,240000,,100.0,2400,103,,2321,,
0.001,240299,-40.06488272,240400,48.609161376953125,100.0,2404,103,0.06921526044607162,2323,,
0.001,240399,,240500,47.87006759643555,,,,0.0714588463306427,,-42.12872919999999,100.0
0.001,240699,-39.94858587,240800,47.60163116455078,100.0,2408,103,0.1204860582947731,2327,,
0.001,240899,,241000,48.0823974609375,,,,0.0738300234079361,,-41.080885820000006,100.0
0.001,241099,-39.76829353,241200,48.1628532409668,100.0,2412,103,0.07391176372766495,2331,,
0.001,241399,,241500,48.124969482421875,,,,0.08903172612190247,,-41.6131058,100.0
0.001,241499,-39.716255950000004,241600,48.06080627441406,100.0,2416,103,0.05316130816936493,2336,,
0.001,241899,,242000,48.243446350097656,,,,0.05434875190258026,,-40.4224363,100.0
,,-39.34486491,242000,,100.0,2420,103,,2340,,
0.001,242299,-39.33907226,242400,47.924400329589844,100.0,2424,103,0.061726268380880356,2342,,
0.001,242399,,242500,48.371253967285156,,,,0.06584681570529938,,-40.48346368,100.0
0.001,242699,-39.42601102,242800,48.18267059326172,100.0,2428,103,0.0645538941025734,2346,,
0.001,242899,,243000,48.352630615234375,,,,0.07334992289543152,,-39.64418178,100.0
0.001,243099,-39.40143572,243200,48.516719818115234,100.0,2432,103,0.1000782698392868,2351,,
0.001,243399,,243500,48.17566680908203,,,,0.07388940453529358,,-39.81526842000001,100.0
0.001,243499,-39.45607054,243600,48.4041748046875,100.0,2436,103,0.09512603282928467,2355,,
0.001,243899,,244000,47.61271286010742,,,,0.061750151216983795,,-39.17967688,100.0
,,-39.41337705,244000,,100.0,2440,103,,2360,,
0.001,244299,-39.56733631,244400,48.43132019042969,100.0,2444,103,0.07482510805130005,2361,,
0.001,244399,,244500,48.19384765625,,,,0.08456902205944061,,-38.984173340000005,100.0
0.001,244699,-39.61128256,244800,48.15454864501953,100.0,2448,103,0.07762794941663742,2366,,
0.001,244899,,245000,48.788856506347656,,,,0.10527545213699341,,-38.51284056,100.0
0.001,245099,-39.610783,245200,48.351402282714844,100.0,2452,103,0.07392273843288422,2370,,
0.001,245399,,245500,48.47431182861328,,,,0.07921774685382843,,-40.41321498,100.0
0.001,245499,-39.65251283,245600,48.834861755371094,100.0,2456,103,0.0791132003068924,2375,,
0.001,245899,,246000,48.24860763549805,,,,0.06935033947229385,,-40.112710580000005,100.0
,,-39.7786629,246000,,100.0,2460,103,,2379,,
0.001,246299,-39.92614074,246400,48.92332458496094,100.0,2464,103,0.055144164711236954,2381,,
0.001,246399,,246500,48.81393051147461,,,,0.07154236733913422,,-40.25375726,100.0
0.001,246699,-40.00760002,246800,48.8815803527832,100.0,2468,103,0.09023145586252213,2385,,
0.001,246899,,247000,48.27723693847656,,,,0.09213978052139282,,-39.65859566,100.0
0.001,247099,-40.25251874,247200,48.68110656738281,100.0,2472,103,0.11311141401529312,2390,,
0.001,247399,,247500,48.87744140625,,,,0.07619137316942215,,-40.548163519999996,100.0
0.001,247499,-40.55787038,247600,48.3258056640625,100.0,2476,103,0.0999884083867073,2394,,
0.001,247899,,248000,48.40699005126953,,,,0.0766349732875824,,-39.19018786000001,100.0
,,-40.343775539999996,248000,,100.0,2480,103,,2398,,
0.001,248299,-40.203257750000006,248400,49.17250061035156,100.0,2484,103,0.09119601547718048,2400,,
0.001,248399,,248500,48.45391082763672,,,,0.04964478313922882,,-39.206655520000005,100.0
