rollout/ep_len_mean,time/time_elapsed,train/actor_loss,train/n_updates,train/learning_rate,train/critic_loss,rollout/ep_rew_mean,time/total_timesteps,time/episodes,time/fps,eval/mean_reward,eval/mean_ep_length
,,49.126060485839844,275399,0.001,0.07059960067272186,,275500,,,-39.75290428000001,100.0
100.0,3923,49.268856048583984,275499,0.001,0.05955669283866882,-40.81109246,275600,2756,70,,
,,49.391658782958984,275899,0.001,0.04549705237150192,,276000,,,-38.687318739999995,100.0
100.0,3929,,,,,-40.51125855,276000,2760,70,,
100.0,3932,49.3480110168457,276299,0.001,0.1074400320649147,-40.63684978,276400,2764,70,,
,,49.528236389160156,276399,0.001,0.05269913375377655,,276500,,,-38.596421740000004,100.0
100.0,3938,49.280120849609375,276699,0.001,0.054427653551101685,-40.38567116,276800,2768,70,,
,,49.34928894042969,276899,0.001,0.058571796864271164,,277000,,,-39.48462562,100.0
100.0,3945,49.17068099975586,277099,0.001,0.07522605359554291,-39.97675263,277200,2772,70,,
,,49.45832824707031,277399,0.001,0.051167771220207214,,277500,,,-37.800094720000004,100.0
100.0,3951,49.079036712646484,277499,0.001,0.08161726593971252,-39.864987000000006,277600,2776,70,,
,,49.47474670410156,277899,0.001,0.07071620225906372,,278000,,,-38.18765636,100.0
100.0,3958,,,,,-39.749320190000006,278000,2780,70,,
100.0,3960,48.95598602294922,278299,0.001,0.07002034783363342,-39.865309419999996,278400,2784,70,,
,,48.926475524902344,278399,0.001,0.06274103373289108,,278500,,,-38.38291118,100.0
100.0,3967,49.435218811035156,278699,0.001,0.052505746483802795,-39.77523204999999,278800,2788,70,,
,,49.52170181274414,278899,0.001,0.05302448570728302,,279000,,,-38.6536439,100.0
100.0,3973,49.46029281616211,279099,0.001,0.05835102126002312,-39.80619815,279200,2792,70,,
,,48.94336700439453,279399,0.001,0.09228736162185669,,279500,,,-39.2594899,100.0
100.0,3980,49.535736083984375,279499,0.001,0.05847639590501785,-39.80177249,279600,2796,70,,
,,49.598209381103516,279899,0.001,0.10121147334575653,,280000,,,-39.77861528,100.0
100.0,3986,,,,,-39.634373499999995,280000,2800,70,,
100.0,3989,49.450164794921875,280299,0.001,0.09347578138113022,-39.45459797,280400,2804,70,,
,,49.30214309692383,280399,0.001,0.0879729837179184,,280500,,,-39.97623418,100.0
100.0,3995,49.522430419921875,280699,0.001,0.06690146774053574,-39.07766617,280800,2808,70,,
,,48.96113586425781,280899,0.001,0.0856773629784584,,281000,,,-42.20693240000001,100.0
100.0,4002,49.55556869506836,281099,0.001,0.08821547031402588,-38.95647423,281200,2812,70,,
,,49.53335189819336,281399,0.001,0.0703132301568985,,281500,,,-39.264701599999995,100.0
100.0,4008,49.79020690917969,281499,0.001,0.06881846487522125,-39.21687429999999,281600,2816,70,,
,,49.66797637939453,281899,0.001,0.09064804017543793,,282000,,,-42.49326902,100.0
100.0,4015,,,,,-39.26403507,282000,2820,70,,
100.0,4017,49.73175048828125,282299,0.001,0.08230036497116089,-39.501643470000005,282400,2824,70,,
,,50.09687805175781,282399,0.001,0.07552750408649445,,282500,,,-42.02013288000001,100.0
100.0,4024,49.86754608154297,282699,0.001,0.08868890255689621,-39.54923291000001,282800,2828,70,,
,,49.412288665771484,282899,0.001,0.09549962729215622,,283000,,,-42.241046260000005,100.0
100.0,4030,49.50396728515625,283099,0.001,0.09180580079555511,-39.60118417,283200,2832,70,,
,,49.731964111328125,283399,0.001,0.07224114239215851,,283500,,,-40.339725,100.0
100.0,4037,49.515377044677734,283499,0.001,0.0916249006986618,-39.476247230000006,283600,2836,70,,
,,49.434295654296875,283899,0.001,0.12529081106185913,,284000,,,-40.14528126,100.0
100.0,4043,,,,,-39.54668012,284000,2840,70,,
100.0,4046,49.69247055053711,284299,0.001,0.07067279517650604,-39.82622217,284400,2844,70,,
,,49.777610778808594,284399,0.001,0.08121055364608765,,284500,,,-40.08275714,100.0
100.0,4052,49.82746887207031,284699,0.001,0.06783133745193481,-40.06875058,284800,2848,70,,
,,49.29515838623047,284899,0.001,0.07111246883869171,,285000,,,-39.66704624,100.0
100.0,4059,50.04669952392578,285099,0.001,0.07983370125293732,-40.3480342,285200,2852,70,,
,,49.85873794555664,285399,0.001,0.07414461672306061,,285500,,,-39.2911633,100.0
100.0,4065,49.97049331665039,285499,0.001,0.05769411846995354,-40.30159323,285600,2856,70,,
,,49.80109405517578,285899,0.001,0.053171638399362564,,286000,,,-39.375352119999995,100.0
100.0,4072,,,,,-40.24179382,286000,2860,70,,
100.0,4074,50.030487060546875,286299,0.001,0.1791149079799652,-39.99214243,286400,2864,70,,
,,49.96665573120117,286399,0.001,0.05843334645032883,,286500,,,-38.63905181999999,100.0
100.0,4081,50.02033233642578,286699,0.001,0.09948883205652237,-39.89640229,286800,2868,70,,
,,49.5865364074707,286899,0.001,0.06539952009916306,,287000,,,-39.521011539999996,100.0
100.0,4087,49.49659729003906,287099,0.001,0.0635494664311409,-39.984467,287200,2872,70,,
,,50.12399673461914,287399,0.001,0.07015827298164368,,287500,,,-37.78374674,100.0
100.0,4094,49.56098937988281,287499,0.001,0.06354350596666336,-39.92667672,287600,2876,70,,
,,49.401817321777344,287899,0.001,0.10119444876909256,,288000,,,-37.657326080000004,100.0
100.0,4100,,,,,-39.87510735,288000,2880,70,,
100.0,4103,49.49131774902344,288299,0.001,0.17344722151756287,-39.83368688,288400,2884,70,,
,,49.54024124145508,288399,0.001,0.11967098712921143,,288500,,,-38.34627322,100.0
100.0,4109,49.62394714355469,288699,0.001,0.09735637903213501,-39.79066801,288800,2888,70,,
,,50.074031829833984,288899,0.001,0.11076179891824722,,289000,,,-38.258999020000005,100.0
100.0,4116,49.35603332519531,289099,0.001,0.08207878470420837,-39.88364141,289200,2892,70,,
,,49.24655532836914,289399,0.001,0.09358114749193192,,289500,,,-40.31357622,100.0
100.0,4122,49.76811218261719,289499,0.001,0.277965247631073,-40.08127519,289600,2896,70,,
,,49.36988830566406,289899,0.001,0.09063832461833954,,290000,,,-39.5665103,100.0
100.0,4129,,,,,-40.19150924,290000,2900,70,,
100.0,4131,49.481746673583984,290299,0.001,0.1610875427722931,-40.26028001,290400,2904,70,,
,,49.74662780761719,290399,0.001,0.11701278388500214,,290500,,,-40.583856420000004,100.0
100.0,4138,49.69582748413086,290699,0.001,0.08660100400447845,-40.385865120000005,290800,2908,70,,
,,49.75116729736328,290899,0.001,0.09704098105430603,,291000,,,-40.32034044,100.0
100.0,4144,50.041534423828125,291099,0.001,0.0854102373123169,-40.242902920000006,291200,2912,70,,
,,49.49208068847656,291399,0.001,0.08530348539352417,,291500,,,-39.88649128,100.0
100.0,4151,49.357025146484375,291499,0.001,0.09879089146852493,-39.9923084,291600,2916,70,,
,,50.056495666503906,291899,0.001,0.1118544191122055,,292000,,,-39.24087358,100.0
100.0,4157,,,,,-40.081439630000006,292000,2920,70,,
100.0,4160,49.53997802734375,292299,0.001,0.14019300043582916,-39.93513153,292400,2924,70,,
,,49.60493850708008,292399,0.001,0.10155263543128967,,292500,,,-39.67470698,100.0
100.0,4166,50.224449157714844,292699,0.001,0.09432312101125717,-39.73458652,292800,2928,70,,
,,49.36346435546875,292899,0.001,0.09494714438915253,,293000,,,-38.26173386000001,100.0
100.0,4173,50.159820556640625,293099,0.001,0.1066681295633316,-39.459054099999996,293200,2932,70,,
,,49.95552062988281,293399,0.001,0.09548905491828918,,293500,,,-39.435514659999996,100.0
100.0,4179,49.656761169433594,293499,0.001,0.11804304271936417,-39.78128090999999,293600,2936,70,,
,,49.79414367675781,293899,0.001,0.09903402626514435,,294000,,,-37.87140132,100.0
100.0,4186,,,,,-39.47496932000001,294000,2940,70,,
100.0,4189,50.16669464111328,294299,0.001,0.09142687171697617,-39.30112217,294400,2944,70,,
,,49.831485748291016,294399,0.001,0.13339079916477203,,294500,,,-39.078230600000005,100.0
100.0,4195,49.71028137207031,294699,0.001,0.09192408621311188,-38.86594352,294800,2948,70,,
,,50.01884460449219,294899,0.001,0.10940331220626831,,295000,,,-38.37489968,100.0
100.0,4202,49.149131774902344,295099,0.001,0.10944176465272903,-38.68786333999999,295200,2952,70,,
,,50.330177307128906,295399,0.001,0.13106703758239746,,295500,,,-45.08916981999999,100.0
100.0,4208,49.49470138549805,295499,0.001,0.09504364430904388,-38.64172744,295600,2956,70,,
,,50.31289291381836,295899,0.001,0.10319270193576813,,296000,,,-49.83179354,100.0
100.0,4215,,,,,-38.67050878999999,296000,2960,70,,
100.0,4217,50.21196365356445,296299,0.001,0.1299162209033966,-38.880109239999996,296400,2964,70,,
,,50.55596923828125,296399,0.001,0.14931970834732056,,296500,,,-45.36708606,100.0
100.0,4224,49.88700866699219,296699,0.001,0.1313314437866211,-39.00989372999999,296800,2968,70,,
,,50.027076721191406,296899,0.001,0.10037380456924438,,297000,,,-39.18824738,100.0
100.0,4230,49.969757080078125,297099,0.001,0.12608683109283447,-39.183814809999994,297200,2972,70,,
,,50.26727294921875,297399,0.001,0.10854489356279373,,297500,,,-38.85465182,100.0
100.0,4237,50.12572479248047,297499,0.001,0.08496759831905365,-39.28752428999999,297600,2976,70,,
,,50.48088836669922,297899,0.001,0.15934306383132935,,298000,,,-38.52509846,100.0
100.0,4243,,,,,-39.22786936,298000,2980,70,,
100.0,4246,50.12995529174805,298299,0.001,0.11097756773233414,-39.2943049,298400,2984,70,,
,,50.31172180175781,298399,0.001,0.08398841321468353,,298500,,,-38.34037276,100.0
100.0,4252,50.11936950683594,298699,0.001,0.1208653375506401,-39.17155458,298800,2988,70,,
,,50.78126525878906,298899,0.001,0.09938568621873856,,299000,,,-39.72065426,100.0
100.0,4259,50.766441345214844,299099,0.001,0.10808940976858139,-39.204609250000004,299200,2992,70,,
,,50.27239990234375,299399,0.001,0.1016257256269455,,299500,,,-40.49591792,100.0
100.0,4265,50.63957214355469,299499,0.001,0.11378812044858932,-38.907708209999996,299600,2996,70,,
,,50.094581604003906,299899,0.001,0.10384204238653183,,300000,,,-42.15048112,100.0
100.0,4272,,,,,-38.88724973,300000,3000,70,,
100.0,4275,50.706687927246094,300299,0.001,0.1142081767320633,-38.52320882,300400,3004,70,,
,,50.527095794677734,300399,0.001,0.17184866964817047,,300500,,,-41.35862358,100.0
100.0,4281,50.3464241027832,300699,0.001,0.11992257833480835,-38.53040291,300800,3008,70,,
,,50.31144714355469,300899,0.001,0.08943445980548859,,301000,,,-40.98019316,100.0
100.0,4288,49.740413665771484,301099,0.001,0.08672463893890381,-38.574563330000004,301200,3012,70,,
,,50.63359451293945,301399,0.001,0.09195348620414734,,301500,,,-39.8502189,100.0
100.0,4294,50.88447189331055,301499,0.001,0.0845428854227066,-38.54482174,301600,3016,70,,
,,49.945838928222656,301899,0.001,0.15332552790641785,,302000,,,-38.76810674,100.0
100.0,4301,,,,,-38.23247955,302000,3020,70,,
100.0,4303,50.51080322265625,302299,0.001,0.08717212080955505,-38.12669215,302400,3024,70,,
,,50.46247863769531,302399,0.001,0.09188778698444366,,302500,,,-39.68841438,100.0
100.0,4310,49.754798889160156,302699,0.001,0.08227552473545074,-38.25131521,302800,3028,70,,
,,50.194610595703125,302899,0.001,0.10383312404155731,,303000,,,-39.5645375,100.0
100.0,4316,49.90707015991211,303099,0.001,0.09851213544607162,-38.48769366,303200,3032,70,,
,,50.50908660888672,303399,0.001,0.11737354099750519,,303500,,,-42.30697918,100.0
100.0,4323,49.89381408691406,303499,0.001,0.08583258092403412,-38.26643919,303600,3036,70,,
,,49.82372283935547,303899,0.001,0.11347439140081406,,304000,,,-40.814823540000006,100.0
100.0,4329,,,,,-38.52780646000001,304000,3040,70,,
100.0,4332,50.664756774902344,304299,0.001,0.07997484505176544,-38.28028103,304400,3044,70,,
,,49.927494049072266,304399,0.001,0.0822812020778656,,304500,,,-40.801811300000004,100.0
100.0,4339,50.59680938720703,304699,0.001,0.08609987050294876,-38.36192314,304800,3048,70,,
,,50.6998176574707,304899,0.001,0.09353892505168915,,305000,,,-39.34587502,100.0
100.0,4345,50.347389221191406,305099,0.001,0.09542393684387207,-38.30925274,305200,3052,70,,
,,50.57141876220703,305399,0.001,0.1286873072385788,,305500,,,-43.22306226,100.0
100.0,4352,50.13727569580078,305499,0.001,0.1068035215139389,-38.298940900000005,305600,3056,70,,
,,50.116275787353516,305899,0.001,0.1292724460363388,,306000,,,-39.82289376,100.0
100.0,4358,,,,,-38.18569517,306000,3060,70,,
100.0,4361,50.519126892089844,306299,0.001,0.12945538759231567,-37.910495819999994,306400,3064,70,,
,,50.22871780395508,306399,0.001,0.0864705964922905,,306500,,,-40.062211960000006,100.0
100.0,4368,50.31623077392578,306699,0.001,0.08817131817340851,-37.78059437,306800,3068,70,,
,,49.83803939819336,306899,0.001,0.11570464819669724,,307000,,,-39.08939132,100.0
100.0,4374,50.0802001953125,307099,0.001,0.08517804741859436,-37.63049791,307200,3072,70,,
,,50.27421188354492,307399,0.001,0.09205442667007446,,307500,,,-39.686791119999995,100.0
100.0,4381,50.620487213134766,307499,0.001,0.11082634329795837,-37.659972520000004,307600,3076,70,,
,,50.45891571044922,307899,0.001,0.08918105065822601,,308000,,,-39.223102219999994,100.0
100.0,4387,,,,,-37.82732969,308000,3080,70,,
100.0,4389,51.02288818359375,308299,0.001,0.1040223017334938,-37.83657943,308400,3084,70,,
,,50.97594451904297,308399,0.001,0.1093079149723053,,308500,,,-39.77183766,100.0
100.0,4396,50.83234405517578,308699,0.001,0.13534440100193024,-37.97939917000001,308800,3088,70,,
,,50.49467086791992,308899,0.001,0.22020983695983887,,309000,,,-39.605114240000006,100.0
100.0,4403,50.71318054199219,309099,0.001,0.20282521843910217,-38.208357189999994,309200,3092,70,,
,,50.75342559814453,309399,0.001,0.12289004027843475,,309500,,,-40.88008766,100.0
100.0,4409,50.55181884765625,309499,0.001,0.10334824025630951,-38.80096668000001,309600,3096,70,,
,,50.07958221435547,309899,0.001,0.09719782322645187,,310000,,,-43.043317619999996,100.0
100.0,4415,,,,,-38.519793,310000,3100,70,,
100.0,4418,50.455039978027344,310299,0.001,0.09800402820110321,-38.816430409999995,310400,3104,70,,
,,50.36871337890625,310399,0.001,0.10349671542644501,,310500,,,-42.15496986,100.0
100.0,4424,50.86017608642578,310699,0.001,0.08227431029081345,-38.73525099,310800,3108,70,,
,,50.27119827270508,310899,0.001,0.11149002611637115,,311000,,,-40.479767259999996,100.0
100.0,4431,50.009742736816406,311099,0.001,0.11266888678073883,-38.5927543,311200,3112,70,,
,,50.27274703979492,311399,0.001,0.07182382047176361,,311500,,,-40.211922439999995,100.0
100.0,4438,50.22234344482422,311499,0.001,0.11353546380996704,-38.564174009999995,311600,3116,70,,
,,50.14198303222656,311899,0.001,0.08802174776792526,,312000,,,-40.714485440000004,100.0
100.0,4444,,,,,-38.68477046,312000,3120,70,,
100.0,4446,49.887088775634766,312299,0.001,0.08498651534318924,-38.55173866,312400,3124,70,,
,,50.17810821533203,312399,0.001,0.07346364855766296,,312500,,,-40.919260939999994,100.0
100.0,4453,50.23771667480469,312699,0.001,0.07452328503131866,-38.59601119,312800,3128,70,,
,,49.789363861083984,312899,0.001,0.07889324426651001,,313000,,,-42.23471568,100.0
100.0,4459,50.2050895690918,313099,0.001,0.0728720873594284,-38.53847275,313200,3132,70,,
,,50.11100769042969,313399,0.001,0.09562402218580246,,313500,,,-47.859518980000004,100.0
100.0,4466,50.03089141845703,313499,0.001,0.05930323526263237,-38.56715424,313600,3136,70,,
,,50.65700149536133,313899,0.001,0.11555391550064087,,314000,,,-42.38235766,100.0
100.0,4472,,,,,-38.393857010000005,314000,3140,70,,
100.0,4475,49.869903564453125,314299,0.001,0.0829039141535759,-38.61640982,314400,3144,70,,
,,50.143028259277344,314399,0.001,0.07110662013292313,,314500,,,-45.089261740000005,100.0
100.0,4481,49.983314514160156,314699,0.001,0.09069344401359558,-39.58501055,314800,3148,70,,
,,50.70215606689453,314899,0.001,0.05958782881498337,,315000,,,-40.045997279999995,100.0
100.0,4488,50.192806243896484,315099,0.001,0.07567905634641647,-39.75846540999999,315200,3152,70,,
,,50.22480010986328,315399,0.001,0.09070700407028198,,315500,,,-41.97440754,100.0
100.0,4495,50.07714080810547,315499,0.001,0.07082714140415192,-39.72178795,315600,3156,70,,
,,50.26408386230469,315899,0.001,0.0752057209610939,,316000,,,-43.92212676,100.0
100.0,4501,,,,,-40.03732083,316000,3160,70,,
100.0,4503,50.296058654785156,316299,0.001,0.07199758291244507,-40.43269223,316400,3164,70,,
,,50.00071716308594,316399,0.001,0.06915866583585739,,316500,,,-41.41857666,100.0
100.0,4510,50.27738571166992,316699,0.001,0.05648433417081833,-40.49730393,316800,3168,70,,
,,50.25617599487305,316899,0.001,0.05833738297224045,,317000,,,-39.36857202,100.0
100.0,4516,50.67731475830078,317099,0.001,0.06222594901919365,-40.60257343,317200,3172,70,,
,,50.156410217285156,317399,0.001,0.06136782467365265,,317500,,,-38.627641620000006,100.0
100.0,4523,50.446807861328125,317499,0.001,0.08105526119470596,-40.622763729999996,317600,3176,70,,
,,49.96577072143555,317899,0.001,0.058953359723091125,,318000,,,-39.8875867,100.0
100.0,4529,,,,,-40.41518417,318000,3180,70,,
100.0,4532,50.20927429199219,318299,0.001,0.05567251890897751,-40.505739319999996,318400,3184,70,,
,,49.673431396484375,318399,0.001,0.09579075127840042,,318500,,,-41.15806796,100.0
100.0,4538,50.373779296875,318699,0.001,0.15656530857086182,-40.475096980000004,318800,3188,70,,
,,49.952110290527344,318899,0.001,0.08023432642221451,,319000,,,-38.4276031,100.0
100.0,4545,49.68611145019531,319099,0.001,0.0777730643749237,-40.29955239,319200,3192,70,,
,,50.258544921875,319399,0.001,0.05563393980264664,,319500,,,-39.74574424,100.0
100.0,4551,49.916908264160156,319499,0.001,0.07920359820127487,-39.91887594,319600,3196,70,,
,,49.65604782104492,319899,0.001,0.07997487485408783,,320000,,,-38.53174744,100.0
100.0,4558,,,,,-39.872704410000004,320000,3200,70,,
100.0,4560,50.15522003173828,320299,0.001,0.07861395180225372,-39.683311280000005,320400,3204,70,,
,,50.77335739135742,320399,0.001,0.07381947338581085,,320500,,,-37.64724024,100.0
100.0,4567,49.96526336669922,320699,0.001,0.07163053005933762,-39.509371830000006,320800,3208,70,,
,,50.96905517578125,320899,0.001,0.07616320997476578,,321000,,,-39.166913359999995,100.0
100.0,4574,50.27534866333008,321099,0.001,0.06155698001384735,-39.55861137,321200,3212,70,,
,,50.1807746887207,321399,0.001,0.20566782355308533,,321500,,,-39.20819098,100.0
100.0,4580,49.97486114501953,321499,0.001,0.06477238237857819,-39.687580020000006,321600,3216,70,,
,,49.88583755493164,321899,0.001,0.06901738047599792,,322000,,,-39.30080732,100.0
100.0,4587,,,,,-39.74472341,322000,3220,70,,
100.0,4589,50.54747009277344,322299,0.001,0.08561043441295624,-39.79465534,322400,3224,70,,
,,50.168296813964844,322399,0.001,0.06108956038951874,,322500,,,-38.71369401999999,100.0
100.0,4596,50.416141510009766,322699,0.001,0.061925146728754044,-39.623797579999994,322800,3228,70,,
,,50.09604263305664,322899,0.001,0.08552560955286026,,323000,,,-38.55780206,100.0
100.0,4602,50.08136749267578,323099,0.001,0.062240563333034515,-39.48098491,323200,3232,70,,
,,50.208961486816406,323399,0.001,0.07760004699230194,,323500,,,-38.0464519,100.0
100.0,4609,49.946144104003906,323499,0.001,0.09541637450456619,-39.33614312999999,323600,3236,70,,
,,50.29142761230469,323899,0.001,0.07178914546966553,,324000,,,-38.036223899999996,100.0
100.0,4615,,,,,-39.33427597,324000,3240,70,,
100.0,4617,50.2459716796875,324299,0.001,0.06405492126941681,-39.16459155,324400,3244,70,,
,,50.48677444458008,324399,0.001,0.10311296582221985,,324500,,,-38.730288619999996,100.0
100.0,4624,50.12958526611328,324699,0.001,0.06342578679323196,-38.36407121,324800,3248,70,,
,,50.10749053955078,324899,0.001,0.10421892255544662,,325000,,,-37.87237351999999,100.0
100.0,4631,50.03569793701172,325099,0.001,0.06715365499258041,-38.27960485,325200,3252,70,,
,,50.11503601074219,325399,0.001,0.09427507221698761,,325500,,,-39.32132958,100.0
100.0,4637,49.97925567626953,325499,0.001,0.07163216173648834,-38.26444791,325600,3256,70,,
,,49.90746307373047,325899,0.001,0.0613565668463707,,326000,,,-38.90554122,100.0
100.0,4644,,,,,-38.1204085,326000,3260,70,,
100.0,4646,49.91986846923828,326299,0.001,0.08286530524492264,-37.749337489999995,326400,3264,70,,
,,50.11134338378906,326399,0.001,0.0764467716217041,,326500,,,-39.36709588,100.0
100.0,4652,50.15004348754883,326699,0.001,0.06086985766887665,-38.11150575999999,326800,3268,70,,
,,50.24012756347656,326899,0.001,0.11283215135335922,,327000,,,-39.90539063999999,100.0
100.0,4659,50.23801803588867,327099,0.001,0.08736114203929901,-37.84079681,327200,3272,70,,
,,50.259193420410156,327399,0.001,0.0887795239686966,,327500,,,-38.374924220000004,100.0
100.0,4665,50.16764450073242,327499,0.001,0.06772127747535706,-37.99265299,327600,3276,70,,
,,50.192726135253906,327899,0.001,0.1040051281452179,,328000,,,-39.820144199999994,100.0
100.0,4672,,,,,-38.294884380000006,328000,3280,70,,
100.0,4674,50.02362060546875,328299,0.001,0.10526373237371445,-38.35984652,328400,3284,70,,
,,50.4296875,328399,0.001,0.05597131699323654,,328500,,,-39.55261985999999,100.0
100.0,4681,50.26240158081055,328699,0.001,0.08188106119632721,-38.284446470000006,328800,3288,70,,
,,50.55516052246094,328899,0.001,0.08021534234285355,,329000,,,-41.99474488,100.0
100.0,4688,50.436851501464844,329099,0.001,0.055842138826847076,-38.46747391,329200,3292,70,,
,,50.846038818359375,329399,0.001,0.07507114112377167,,329500,,,-41.24460288,100.0
100.0,4694,50.497596740722656,329499,0.001,0.07910601794719696,-38.301980050000004,329600,3296,70,,
,,50.374542236328125,329899,0.001,0.07212291657924652,,330000,,,-41.5672414,100.0
100.0,4701,,,,,-38.41467773,330000,3300,70,,
100.0,4703,50.516212463378906,330299,0.001,0.1096348762512207,-38.63000726999999,330400,3304,70,,
,,50.37664031982422,330399,0.001,0.08246710151433945,,330500,,,-40.917220539999995,100.0
100.0,4710,50.515289306640625,330699,0.001,0.14369609951972961,-38.80990337,330800,3308,70,,
,,50.86006164550781,330899,0.001,0.09221925586462021,,331000,,,-40.48181974,100.0
100.0,4716,50.442893981933594,331099,0.001,0.08750596642494202,-39.01258746,331200,3312,70,,
,,50.791969299316406,331399,0.001,0.07263866066932678,,331500,,,-40.79556848,100.0
100.0,4723,50.81825637817383,331499,0.001,0.07500361651182175,-38.917795649999995,331600,3316,70,,
,,51.05150604248047,331899,0.001,0.09460559487342834,,332000,,,-41.47437508,100.0
100.0,4729,,,,,-38.88040001,332000,3320,70,,
100.0,4732,51.0174446105957,332299,0.001,0.09638655930757523,-39.14725384999999,332400,3324,70,,
,,51.055320739746094,332399,0.001,0.18580874800682068,,332500,,,-40.209857420000006,100.0
100.0,4738,51.063621520996094,332699,0.001,0.09333440661430359,-39.39150131,332800,3328,70,,
,,50.48603057861328,332899,0.001,0.07876592129468918,,333000,,,-41.376521000000004,100.0
100.0,4745,50.79461669921875,333099,0.001,0.08204729855060577,-39.50763255,333200,3332,70,,
,,50.94794464111328,333399,0.001,0.11946462094783783,,333500,,,-39.57019089999999,100.0
100.0,4751,50.84536361694336,333499,0.001,0.17253932356834412,-39.41214449,333600,3336,70,,
,,51.07672119140625,333899,0.001,0.108016237616539,,334000,,,-40.779636739999994,100.0
100.0,4758,,,,,-39.4990785,334000,3340,70,,
100.0,4760,51.23158264160156,334299,0.001,0.06570551544427872,-39.77272924,334400,3344,70,,
,,51.18411636352539,334399,0.001,0.1044781357049942,,334500,,,-40.535245159999995,100.0
100.0,4767,51.240501403808594,334699,0.001,0.08140444755554199,-39.897586960000005,334800,3348,70,,
,,50.812164306640625,334899,0.001,0.1028568372130394,,335000,,,-39.6978521,100.0
100.0,4773,51.13420486450195,335099,0.001,0.10089278221130371,-39.95076903,335200,3352,70,,
,,51.161922454833984,335399,0.001,0.09429357200860977,,335500,,,-42.1414511,100.0
100.0,4780,51.53618240356445,335499,0.001,0.24299713969230652,-40.415366350000006,335600,3356,70,,
,,51.4443359375,335899,0.001,0.11260725557804108,,336000,,,-44.10650689999999,100.0
100.0,4786,,,,,-40.43456488,336000,3360,70,,
100.0,4788,51.79949951171875,336299,0.001,0.11033664643764496,-40.978916989999995,336400,3364,70,,
,,51.48302459716797,336399,0.001,0.11649273335933685,,336500,,,-46.98086688,100.0
100.0,4795,51.86408996582031,336699,0.001,0.10519349575042725,-40.77601909,336800,3368,70,,
,,51.66716003417969,336899,0.001,0.13339348137378693,,337000,,,-45.265296639999995,100.0
100.0,4802,51.29075241088867,337099,0.001,0.18861830234527588,-41.21485881,337200,3372,70,,
,,52.091880798339844,337399,0.001,0.1394118368625641,,337500,,,-47.10237852,100.0
100.0,4808,51.73185729980469,337499,0.001,0.12237941473722458,-41.100628900000004,337600,3376,70,,
,,52.23780822753906,337899,0.001,0.13327527046203613,,338000,,,-41.88458970000001,100.0
100.0,4814,,,,,-41.17809814,338000,3380,70,,
100.0,4817,52.51649475097656,338299,0.001,0.15366396307945251,-41.19780266,338400,3384,70,,
,,52.14349365234375,338399,0.001,0.14422272145748138,,338500,,,-45.263269220000005,100.0
100.0,4823,52.33551788330078,338699,0.001,0.1254955381155014,-41.51978765,338800,3388,70,,
,,52.229820251464844,338899,0.001,0.12686319649219513,,339000,,,-43.848820679999996,100.0
100.0,4830,52.5388298034668,339099,0.001,0.1488824039697647,-41.652488510000005,339200,3392,70,,
,,52.60186004638672,339399,0.001,0.16020120680332184,,339500,,,-51.241242979999996,100.0
100.0,4836,52.91694641113281,339499,0.001,0.18372268974781036,-42.126316800000005,339600,3396,70,,
,,52.63673400878906,339899,0.001,0.14530235528945923,,340000,,,-53.68137554,100.0
100.0,4843,,,,,-42.89634521999999,340000,3400,70,,
100.0,4845,52.37266540527344,340299,0.001,0.17430683970451355,-43.575382389999994,340400,3404,70,,
,,52.97807312011719,340399,0.001,0.15283867716789246,,340500,,,-49.088093799999996,100.0
100.0,4852,52.72810745239258,340699,0.001,0.1300445795059204,-44.13437438,340800,3408,70,,
,,52.4830436706543,340899,0.001,0.14187811315059662,,341000,,,-48.64296944000001,100.0
100.0,4858,52.761985778808594,341099,0.001,0.14206483960151672,-44.33032145999999,341200,3412,70,,
,,52.33367156982422,341399,0.001,0.1380591094493866,,341500,,,-44.07264060000001,100.0
100.0,4865,52.070770263671875,341499,0.001,0.14889417588710785,-44.76054090999999,341600,3416,70,,
,,52.527435302734375,341899,0.001,0.14163421094417572,,342000,,,-40.1472803,100.0
100.0,4871,,,,,-44.75387916,342000,3420,70,,
100.0,4874,52.57794952392578,342299,0.001,0.11857261508703232,-45.010198329999994,342400,3424,70,,
,,52.240089416503906,342399,0.001,0.15905478596687317,,342500,,,-43.21821706,100.0
100.0,4880,52.26180648803711,342699,0.001,0.12720836699008942,-44.72780500999999,342800,3428,70,,
,,52.29403305053711,342899,0.001,0.13760021328926086,,343000,,,-43.652684279999995,100.0
100.0,4886,52.05522918701172,343099,0.001,0.10566861927509308,-44.86397551000001,343200,3432,70,,
,,51.74882507324219,343399,0.001,0.13149042427539825,,343500,,,-44.3944514,100.0
100.0,4893,52.304168701171875,343499,0.001,0.09869413822889328,-45.18219476,343600,3436,70,,
,,51.79384231567383,343899,0.001,0.0981302335858345,,344000,,,-44.94138962,100.0
100.0,4899,,,,,-45.54430727,344000,3440,70,,
100.0,4902,52.130516052246094,344299,0.001,0.10395754873752594,-45.508425589999995,344400,3444,70,,
,,52.01518249511719,344399,0.001,0.1370987445116043,,344500,,,-42.22347999999999,100.0
100.0,4908,51.67711639404297,344699,0.001,0.08021290600299835,-45.4823209,344800,3448,70,,
