time/time_elapsed,rollout/ep_rew_mean,train/critic_loss,time/fps,train/actor_loss,time/total_timesteps,train/n_updates,time/episodes,rollout/ep_len_mean,train/ent_coef,train/ent_coef_loss,train/learning_rate,eval/mean_ep_length,eval/mean_reward
25326,-31.073202579999997,,36,,920000,,9200,100.0,,,,,
25331,-30.91378443,0.003230940317735076,36,26.473920822143555,920400,920299,9204,100.0,0.007861139252781868,-1.0261461734771729,0.0003,,
,,0.004707627929747105,,27.117656707763672,920500,920399,,,0.007857076823711395,1.0652151107788086,0.0003,100.0,-29.313327819999998
25343,-30.868961690000003,0.004813868552446365,36,26.433317184448242,920800,920699,9208,100.0,0.007878810167312622,0.28524714708328247,0.0003,,
,,0.005142295733094215,,26.954265594482422,921000,920899,,,0.007786978501826525,0.537699818611145,0.0003,100.0,-29.578766679999998
25356,-30.52372627,0.0034794206731021404,36,26.709659576416016,921200,921099,9212,100.0,0.007833692245185375,0.14000153541564941,0.0003,,
,,0.0037839477881789207,,26.92137908935547,921500,921399,,,0.0079275444149971,1.258023977279663,0.0003,100.0,-29.360062680000002
25368,-30.68836064,0.004253865219652653,36,26.75943374633789,921600,921499,9216,100.0,0.007873473688960075,-0.131577730178833,0.0003,,
,,0.003436954692006111,,26.947336196899414,922000,921899,,,0.007769046351313591,-0.3318532705307007,0.0003,100.0,-29.59236194
25381,-30.69772704,,36,,922000,,9220,100.0,,,,,
25386,-30.893701110000002,0.0044091856107115746,36,27.52733039855957,922400,922299,9224,100.0,0.007858013734221458,1.5911855697631836,0.0003,,
,,0.0028333929367363453,,26.732690811157227,922500,922399,,,0.007933243177831173,-0.4224618971347809,0.0003,100.0,-29.42195652
25399,-30.735655800000004,0.0035711785312741995,36,26.630126953125,922800,922699,9228,100.0,0.008105045184493065,-0.4036911725997925,0.0003,,
,,0.004523626063019037,,27.128616333007812,923000,922899,,,0.007852304726839066,0.7792293429374695,0.0003,100.0,-29.4927308
25411,-31.093909299999996,0.004543535877019167,36,26.731082916259766,923200,923099,9232,100.0,0.007896017283201218,-0.392204225063324,0.0003,,
,,0.0030708119738847017,,26.87689208984375,923500,923399,,,0.008031957782804966,0.2564326822757721,0.0003,100.0,-29.43105406
25424,-31.04733032,0.0032216813415288925,36,26.73773956298828,923600,923499,9236,100.0,0.008012364618480206,0.7027401924133301,0.0003,,
,,0.0033590917009860277,,26.86166000366211,924000,923899,,,0.007992278784513474,0.3572614789009094,0.0003,100.0,-29.28251906
25436,-31.23582478,,36,,924000,,9240,100.0,,,,,
25442,-31.431006410000006,0.004105917178094387,36,27.05019760131836,924400,924299,9244,100.0,0.007970877923071384,0.23839010298252106,0.0003,,
,,0.00522999744862318,,26.873733520507812,924500,924399,,,0.008065151050686836,0.27320829033851624,0.0003,100.0,-29.62291144
25454,-31.459303569999996,0.0028270739130675793,36,26.568031311035156,924800,924699,9248,100.0,0.00792302843183279,-0.3057246804237366,0.0003,,
,,0.004941132850944996,,26.583751678466797,925000,924899,,,0.0077970330603420734,0.5577701330184937,0.0003,100.0,-29.39662558
25467,-31.43890994,0.0035307493526488543,36,26.865734100341797,925200,925099,9252,100.0,0.007875543087720871,-0.873528778553009,0.0003,,
,,0.002792688552290201,,26.54128646850586,925500,925399,,,0.0077036116272211075,0.493283212184906,0.0003,100.0,-29.43714896
25479,-31.590751179999994,0.007199661806225777,36,26.933677673339844,925600,925499,9256,100.0,0.007784992456436157,0.11027388274669647,0.0003,,
,,0.0053327251225709915,,26.571102142333984,926000,925899,,,0.007665254641324282,0.6128820776939392,0.0003,100.0,-29.61818002
25491,-31.625720029999997,,36,,926000,,9260,100.0,,,,,
25497,-31.61074743,0.0039930748753249645,36,26.751663208007812,926400,926299,9264,100.0,0.007868564687669277,-1.1781694889068604,0.0003,,
,,0.0049353428184986115,,26.811500549316406,926500,926399,,,0.007909952662885189,-0.266747385263443,0.0003,100.0,-29.521693340000002
25509,-31.501319050000006,0.004488323349505663,36,26.411176681518555,926800,926699,9268,100.0,0.0078451381996274,-0.4193914234638214,0.0003,,
,,0.005768447183072567,,26.703697204589844,927000,926899,,,0.007958048954606056,1.2958672046661377,0.0003,100.0,-29.52062828
25522,-31.54873672,0.0042479210533201694,36,26.882457733154297,927200,927099,9272,100.0,0.00792507641017437,0.09301287680864334,0.0003,,
,,0.002773103304207325,,26.603607177734375,927500,927399,,,0.007829027250409126,-0.07537461817264557,0.0003,100.0,-29.45715204
25534,-31.41104971,0.0047472259029746056,36,26.637191772460938,927600,927499,9276,100.0,0.007855487987399101,-0.38403069972991943,0.0003,,
,,0.0035663011949509382,,26.28459358215332,928000,927899,,,0.007815496064722538,0.5024734139442444,0.0003,100.0,-29.548858299999996
25547,-31.59330451,,36,,928000,,9280,100.0,,,,,
25552,-31.575821649999995,0.00418451800942421,36,26.904869079589844,928400,928299,9284,100.0,0.00790467020124197,-0.6906602382659912,0.0003,,
,,0.005922590848058462,,26.58182716369629,928500,928399,,,0.007873770780861378,0.27637138962745667,0.0003,100.0,-29.457962159999997
25565,-31.70890941,0.0037658270448446274,36,26.31726837158203,928800,928699,9288,100.0,0.0076224058866500854,0.10716068744659424,0.0003,,
,,0.003200326580554247,,26.538087844848633,929000,928899,,,0.007651969324797392,1.9848040342330933,0.0003,100.0,-29.635344539999995
25577,-31.742448570000008,0.004536870867013931,36,26.59722900390625,929200,929099,9292,100.0,0.007880185730755329,-0.3259134590625763,0.0003,,
,,0.00394055200740695,,26.71472930908203,929500,929399,,,0.007842681370675564,-1.0788203477859497,0.0003,100.0,-29.51956904
25590,-31.5872904,0.006712102796882391,36,26.916934967041016,929600,929499,9296,100.0,0.007845486514270306,0.27865365147590637,0.0003,,
,,0.003119481261819601,,26.40853500366211,930000,929899,,,0.007837465964257717,0.9915541410446167,0.0003,100.0,-29.42793946
25602,-31.52514393000001,,36,,930000,,9300,100.0,,,,,
25608,-31.889427940000004,0.003269379958510399,36,26.38298988342285,930400,930299,9304,100.0,0.007922129705548286,0.2757749557495117,0.0003,,
,,0.0034977924078702927,,26.918123245239258,930500,930399,,,0.007951983250677586,-0.0884566605091095,0.0003,100.0,-29.430280860000003
25620,-31.95093961,0.0033052698709070683,36,27.10535430908203,930800,930699,9308,100.0,0.007863339968025684,-0.02661868929862976,0.0003,,
,,0.003126933239400387,,26.456722259521484,931000,930899,,,0.007980362512171268,-0.4360674023628235,0.0003,100.0,-29.260073420000005
25632,-32.07648444,0.0031796046532690525,36,26.48479461669922,931200,931099,9312,100.0,0.007875959388911724,-0.5857306718826294,0.0003,,
,,0.002699778415262699,,26.77814483642578,931500,931399,,,0.00781981274485588,-0.8766978979110718,0.0003,100.0,-29.59334332
25645,-31.72517179,0.003032952779904008,36,26.907068252563477,931600,931499,9316,100.0,0.007796344812959433,1.361697793006897,0.0003,,
,,0.004584061913192272,,26.94310760498047,932000,931899,,,0.007897986099123955,-0.24419164657592773,0.0003,100.0,-29.40795098
25657,-31.956417260000002,,36,,932000,,9320,100.0,,,,,
25663,-31.893997769999995,0.002513536484912038,36,26.80563735961914,932400,932299,9324,100.0,0.007877477444708347,0.04053821414709091,0.0003,,
,,0.002484520198777318,,26.78995132446289,932500,932399,,,0.007893716916441917,1.0093340873718262,0.0003,100.0,-29.46283306
25675,-31.72423861,0.0037098219618201256,36,27.02484130859375,932800,932699,9328,100.0,0.007882639765739441,-0.5481247901916504,0.0003,,
,,0.0038211257196962833,,26.810182571411133,933000,932899,,,0.0078026531264185905,1.2435168027877808,0.0003,100.0,-29.64325198
25688,-31.46081149,0.0028352774679660797,36,26.218521118164062,933200,933099,9332,100.0,0.007879862561821938,1.191206693649292,0.0003,,
,,0.003435383550822735,,26.79732894897461,933500,933399,,,0.007832934148609638,0.9527935981750488,0.0003,100.0,-29.5734462
25700,-31.729385159999993,0.004944768734276295,36,26.469837188720703,933600,933499,9336,100.0,0.007980681955814362,0.6176124215126038,0.0003,,
,,0.004887924063950777,,26.855243682861328,934000,933899,,,0.0077767036855220795,0.5238724946975708,0.0003,100.0,-29.32289628
25712,-31.718251340000005,,36,,934000,,9340,100.0,,,,,
25718,-31.63244869,0.005417783744633198,36,26.94537353515625,934400,934299,9344,100.0,0.007766123861074448,0.23685580492019653,0.0003,,
,,0.0022861603647470474,,26.58753204345703,934500,934399,,,0.0077191805467009544,-1.2431484460830688,0.0003,100.0,-29.40213288
25730,-31.60093132,0.0034684883430600166,36,26.50318145751953,934800,934699,9348,100.0,0.007707465905696154,-0.003370046615600586,0.0003,,
,,0.0040200441144406796,,27.14529800415039,935000,934899,,,0.007874371483922005,0.35314813256263733,0.0003,100.0,-29.42170426
25743,-31.470960520000002,0.004210322629660368,36,26.794795989990234,935200,935099,9352,100.0,0.007716185413300991,-0.9400756359100342,0.0003,,
,,0.004563949070870876,,26.40320587158203,935500,935399,,,0.007806969806551933,0.26998573541641235,0.0003,100.0,-29.449541080000003
25755,-31.46221619,0.0036975496914237738,36,26.401416778564453,935600,935499,9356,100.0,0.007895012386143208,-0.21437838673591614,0.0003,,
,,0.004491312429308891,,26.945362091064453,936000,935899,,,0.00788936298340559,-0.25679147243499756,0.0003,100.0,-29.459650739999997
25768,-31.43928436,,36,,936000,,9360,100.0,,,,,
25773,-31.40579198,0.003731092205271125,36,26.23310089111328,936400,936299,9364,100.0,0.007962227798998356,-0.6160731315612793,0.0003,,
,,0.0036624919157475233,,26.359779357910156,936500,936399,,,0.007986035197973251,0.6650291085243225,0.0003,100.0,-29.525637140000004
25786,-31.24897283,0.005729112774133682,36,26.966392517089844,936800,936699,9368,100.0,0.007783726789057255,-0.41720420122146606,0.0003,,
,,0.003863965393975377,,26.996091842651367,937000,936899,,,0.007776659447699785,2.8965094089508057,0.0003,100.0,-29.455637859999996
25798,-31.270311039999996,0.003394325729459524,36,26.92660140991211,937200,937099,9372,100.0,0.007826202549040318,0.04501134902238846,0.0003,,
,,0.005353163927793503,,27.387290954589844,937500,937399,,,0.007871626876294613,0.6909686326980591,0.0003,100.0,-29.34380892
25811,-31.348010539999997,0.00296958489343524,36,26.164701461791992,937600,937499,9376,100.0,0.007906351238489151,0.3438124656677246,0.0003,,
,,0.0036304292734712362,,26.590229034423828,938000,937899,,,0.008039073087275028,-0.4189991354942322,0.0003,100.0,-29.80721806
25823,-31.092027850000004,,36,,938000,,9380,100.0,,,,,
25828,-31.164353719999998,0.004283553920686245,36,26.923381805419922,938400,938299,9384,100.0,0.00798418466001749,-0.02058511972427368,0.0003,,
,,0.003655587788671255,,26.722469329833984,938500,938399,,,0.007929480634629726,-0.2785215377807617,0.0003,100.0,-29.50975134
25841,-30.8903843,0.002995166229084134,36,26.78264617919922,938800,938699,9388,100.0,0.007877379655838013,-0.1281833052635193,0.0003,,
,,0.004147659055888653,,26.024606704711914,939000,938899,,,0.0076857577078044415,-0.3812097907066345,0.0003,100.0,-29.613636859999996
25853,-30.82030306,0.0047583687119185925,36,26.323108673095703,939200,939099,9392,100.0,0.007765135262161493,0.19590207934379578,0.0003,,
,,0.002583382185548544,,26.767404556274414,939500,939399,,,0.007947824895381927,-0.23275868594646454,0.0003,100.0,-29.711249759999998
25866,-31.033476159999996,0.0027364869602024555,36,26.39299774169922,939600,939499,9396,100.0,0.007915684022009373,0.43791770935058594,0.0003,,
,,0.0038826162926852703,,26.836029052734375,940000,939899,,,0.0077588725835084915,0.06682285666465759,0.0003,100.0,-29.5514065
25878,-30.79214458,,36,,940000,,9400,100.0,,,,,
25883,-30.562492860000003,0.005113693885505199,36,26.803342819213867,940400,940299,9404,100.0,0.007878360338509083,-0.15554113686084747,0.0003,,
,,0.004283109214156866,,26.570110321044922,940500,940399,,,0.007957035675644875,-0.7368197441101074,0.0003,100.0,-29.51893254
25896,-30.574560980000005,0.0043536946177482605,36,26.2415771484375,940800,940699,9408,100.0,0.007871799170970917,0.2789936661720276,0.0003,,
,,0.002646665321663022,,26.551111221313477,941000,940899,,,0.008062493987381458,-0.2957489490509033,0.0003,100.0,-29.445686320000004
25909,-30.70566608,0.003982419613748789,36,26.53423309326172,941200,941099,9412,100.0,0.00788193754851818,0.734582781791687,0.0003,,
,,0.003668602090328932,,26.691314697265625,941500,941399,,,0.008064504712820053,0.12670621275901794,0.0003,100.0,-29.477782879999996
25921,-30.82573309,0.0032967606093734503,36,26.806310653686523,941600,941499,9416,100.0,0.008151252754032612,-1.0138773918151855,0.0003,,
,,0.003887167200446129,,26.294431686401367,942000,941899,,,0.00800438690930605,-1.3231697082519531,0.0003,100.0,-29.677725320000004
25933,-30.575559969999993,,36,,942000,,9420,100.0,,,,,
25938,-30.495584070000003,0.005371729843318462,36,26.948434829711914,942400,942299,9424,100.0,0.007857365533709526,-0.32324570417404175,0.0003,,
,,0.0037973097059875727,,26.559818267822266,942500,942399,,,0.007716615684330463,0.37943002581596375,0.0003,100.0,-29.43446254
25951,-30.662752009999995,0.003840640652924776,36,26.325000762939453,942800,942699,9428,100.0,0.00773541908711195,-0.3014523684978485,0.0003,,
,,0.00536812748759985,,26.492185592651367,943000,942899,,,0.007829751819372177,-0.1318761557340622,0.0003,100.0,-29.39855236
25964,-30.59753079000001,0.004067665431648493,36,26.867055892944336,943200,943099,9432,100.0,0.007836748845875263,-0.4078812003135681,0.0003,,
,,0.0031957589089870453,,26.349910736083984,943500,943399,,,0.007954170927405357,0.07344070076942444,0.0003,100.0,-29.36051926
25976,-30.49039923,0.004193480126559734,36,26.699188232421875,943600,943499,9436,100.0,0.007998423650860786,-0.6710591316223145,0.0003,,
,,0.0032491092570126057,,26.161375045776367,944000,943899,,,0.007864450104534626,0.5529868602752686,0.0003,100.0,-29.56059232
25989,-30.42238032,,36,,944000,,9440,100.0,,,,,
25994,-30.428406690000003,0.006448364816606045,36,26.651790618896484,944400,944299,9444,100.0,0.007886034436523914,0.519101083278656,0.0003,,
,,0.0038602519780397415,,26.508893966674805,944500,944399,,,0.007876531220972538,0.18850171566009521,0.0003,100.0,-29.426283999999995
26006,-30.493403780000005,0.004931735340505838,36,26.73917007446289,944800,944699,9448,100.0,0.007898829877376556,-0.42154449224472046,0.0003,,
,,0.003507298417389393,,26.575584411621094,945000,944899,,,0.00787289533764124,0.43387651443481445,0.0003,100.0,-29.500335640000003
26019,-30.634895240000006,0.004872990772128105,36,26.332176208496094,945200,945099,9452,100.0,0.00790487788617611,-0.3220355212688446,0.0003,,
,,0.0047288928180933,,26.68498992919922,945500,945399,,,0.007816740311682224,-1.074601650238037,0.0003,100.0,-29.40307214
26031,-30.528166579999997,0.0032403049990534782,36,26.86655616760254,945600,945499,9456,100.0,0.007790874689817429,1.02186918258667,0.0003,,
,,0.00389899336732924,,27.02593994140625,946000,945899,,,0.007793936412781477,0.2654299736022949,0.0003,100.0,-29.3686115
26043,-30.56838059,,36,,946000,,9460,100.0,,,,,
26048,-30.615900419999992,0.0034630862064659595,36,26.90101432800293,946400,946299,9464,100.0,0.00789184682071209,-0.3908238112926483,0.0003,,
,,0.002786332741379738,,26.816804885864258,946500,946399,,,0.007768338546156883,-0.656325101852417,0.0003,100.0,-29.426501740000003
26061,-30.83914737,0.0031405475456267595,36,26.429893493652344,946800,946699,9468,100.0,0.007815182209014893,0.6388084888458252,0.0003,,
,,0.004412851762026548,,26.195701599121094,947000,946899,,,0.0077777826227247715,-0.5651308298110962,0.0003,100.0,-29.28250674
26074,-30.854047499999997,0.0033865978475660086,36,26.730985641479492,947200,947099,9472,100.0,0.007755418308079243,0.7231457233428955,0.0003,,
,,0.0032288450747728348,,26.47744369506836,947500,947399,,,0.0078113265335559845,-0.41586923599243164,0.0003,100.0,-29.422546620000002
26086,-30.704833769999997,0.004862703382968903,36,26.623882293701172,947600,947499,9476,100.0,0.007818891666829586,-1.1529481410980225,0.0003,,
,,0.003386010881513357,,26.760583877563477,948000,947899,,,0.007894014939665794,0.9103163480758667,0.0003,100.0,-29.422013039999996
26099,-31.0170157,,36,,948000,,9480,100.0,,,,,
26104,-31.07901851,0.0029674952384084463,36,26.098312377929688,948400,948299,9484,100.0,0.00780868623405695,0.5099232196807861,0.0003,,
,,0.003498088102787733,,26.673316955566406,948500,948399,,,0.007866944186389446,-0.5351923108100891,0.0003,100.0,-29.555272079999998
26116,-31.39396551999999,0.0033735185861587524,36,26.797679901123047,948800,948699,9488,100.0,0.007844655774533749,1.5821306705474854,0.0003,,
,,0.0028311731293797493,,26.599517822265625,949000,948899,,,0.008159255608916283,-0.2888355255126953,0.0003,100.0,-29.353966259999996
26129,-31.546593090000005,0.002801901660859585,36,26.74631118774414,949200,949099,9492,100.0,0.008004688657820225,0.1888134777545929,0.0003,,
,,0.006002500187605619,,26.24970245361328,949500,949399,,,0.008098671212792397,-0.5222228765487671,0.0003,100.0,-29.58796772
26141,-31.527493680000003,0.0042948052287101746,36,27.025611877441406,949600,949499,9496,100.0,0.008128015324473381,-0.41944658756256104,0.0003,,
,,0.003823066595941782,,26.549030303955078,950000,949899,,,0.007893318310379982,0.41370823979377747,0.0003,100.0,-30.34772944
26153,-31.843316910000002,,36,,950000,,9500,100.0,,,,,
26159,-31.84739925,0.0025207921862602234,36,26.770980834960938,950400,950299,9504,100.0,0.008075607009232044,0.15857531130313873,0.0003,,
,,0.0022801896557211876,,26.544973373413086,950500,950399,,,0.00791887380182743,-1.0031514167785645,0.0003,100.0,-29.39676802
26171,-31.80094474,0.0033478355035185814,36,26.879070281982422,950800,950699,9508,100.0,0.007932362146675587,-0.22254352271556854,0.0003,,
,,0.0028579095378518105,,26.814849853515625,951000,950899,,,0.007881546393036842,-1.6437269449234009,0.0003,100.0,-29.489610420000005
26184,-31.687630690000006,0.004499491304159164,36,26.488595962524414,951200,951099,9512,100.0,0.007868208922445774,0.11665135622024536,0.0003,,
,,0.003817950841039419,,26.764163970947266,951500,951399,,,0.007738396059721708,-0.5494301319122314,0.0003,100.0,-29.341060560000003
26196,-31.802619779999997,0.002609050367027521,36,26.18195343017578,951600,951499,9516,100.0,0.0077712987549602985,-0.03577987849712372,0.0003,,
,,0.002727314131334424,,26.180068969726562,952000,951899,,,0.007908123545348644,-0.6969118118286133,0.0003,100.0,-29.260876699999997
26208,-31.79718583,,36,,952000,,9520,100.0,,,,,
26213,-31.74211584,0.006542926654219627,36,26.63213348388672,952400,952299,9524,100.0,0.007863392122089863,-0.1719481199979782,0.0003,,
,,0.004478280432522297,,26.86832618713379,952500,952399,,,0.007817202247679234,-0.2644868791103363,0.0003,100.0,-29.324372000000004
26226,-31.760719790000003,0.002917479956522584,36,26.64287757873535,952800,952699,9528,100.0,0.0078037395142018795,0.1502736210823059,0.0003,,
,,0.0045262230560183525,,26.32274627685547,953000,952899,,,0.0076950835064053535,0.6471043825149536,0.0003,100.0,-29.380509440000004
26239,-31.935784160000004,0.0037016619462519884,36,26.51392364501953,953200,953099,9532,100.0,0.007729214150458574,-0.08567482233047485,0.0003,,
,,0.003541117301210761,,26.843948364257812,953500,953399,,,0.007845587097108364,1.3839786052703857,0.0003,100.0,-29.46989164
26251,-32.01774027999999,0.0030640605837106705,36,26.57929229736328,953600,953499,9536,100.0,0.007932218722999096,-0.5227714776992798,0.0003,,
,,0.003167500486597419,,26.704547882080078,954000,953899,,,0.007846327498555183,1.0500048398971558,0.0003,100.0,-29.147451500000003
26263,-32.17565376,,36,,954000,,9540,100.0,,,,,
26268,-32.0631141,0.005877600982785225,36,26.618318557739258,954400,954299,9544,100.0,0.007695200853049755,0.6491543054580688,0.0003,,
,,0.0029977532103657722,,26.53252410888672,954500,954399,,,0.007753310259431601,-0.12718111276626587,0.0003,100.0,-29.32962596
26281,-31.87992604,0.003989996388554573,36,26.61206817626953,954800,954699,9548,100.0,0.007871413603425026,0.12701186537742615,0.0003,,
,,0.0037202483508735895,,26.957380294799805,955000,954899,,,0.007787494454532862,0.48823750019073486,0.0003,100.0,-29.7027123
26294,-31.867261720000005,0.004726329352706671,36,26.618026733398438,955200,955099,9552,100.0,0.007805346976965666,1.031318187713623,0.0003,,
,,0.0031275679357349873,,26.383243560791016,955500,955399,,,0.007610994391143322,0.42198407649993896,0.0003,100.0,-29.421576120000005
26306,-31.796141970000004,0.0030347732827067375,36,26.451622009277344,955600,955499,9556,100.0,0.007678281515836716,0.789484441280365,0.0003,,
,,0.004118221811950207,,26.19936180114746,956000,955899,,,0.008080240339040756,-0.21869471669197083,0.0003,100.0,-29.417205640000002
26318,-31.88488685,,36,,956000,,9560,100.0,,,,,
26323,-31.810460919999997,0.0032284667249768972,36,26.878067016601562,956400,956299,9564,100.0,0.007852286100387573,0.06731417775154114,0.0003,,
,,0.0033665606752038,,25.922908782958984,956500,956399,,,0.00788127165287733,0.7921232581138611,0.0003,100.0,-29.353794019999995
26336,-31.783296910000004,0.0038595458026975393,36,26.368701934814453,956800,956699,9568,100.0,0.0077184406109154224,-0.3218793570995331,0.0003,,
,,0.004129207693040371,,26.801973342895508,957000,956899,,,0.007794731762260199,0.5704923868179321,0.0003,100.0,-29.2535524
26348,-31.832145039999997,0.0024378178641200066,36,26.85738754272461,957200,957099,9572,100.0,0.007963841781020164,0.699146568775177,0.0003,,
,,0.003400441724807024,,26.558788299560547,957500,957399,,,0.0079186474904418,0.17166700959205627,0.0003,100.0,-29.310978759999998
26361,-31.837577330000002,0.0030061695724725723,36,26.300180435180664,957600,957499,9576,100.0,0.007901139557361603,0.2683243155479431,0.0003,,
,,0.0025911666452884674,,26.706453323364258,958000,957899,,,0.007685948628932238,0.1354665756225586,0.0003,100.0,-29.53702862
26373,-31.84968929,,36,,958000,,9580,100.0,,,,,
26378,-31.816989720000002,0.0034782104194164276,36,26.816402435302734,958400,958299,9584,100.0,0.0077706617303192616,-0.21740558743476868,0.0003,,
,,0.0027556754648685455,,27.07414436340332,958500,958399,,,0.007865349762141705,0.9201033115386963,0.0003,100.0,-29.41027814
26391,-31.661102609999997,0.004885972943156958,36,27.36174774169922,958800,958699,9588,100.0,0.008054693229496479,0.6057148575782776,0.0003,,
,,0.00384350772947073,,26.182147979736328,959000,958899,,,0.007840994745492935,-0.4026179313659668,0.0003,100.0,-29.664341140000005
26403,-31.51091941,0.0025031340774148703,36,26.545879364013672,959200,959099,9592,100.0,0.007598349824547768,-0.37182581424713135,0.0003,,
,,0.004725166130810976,,26.390727996826172,959500,959399,,,0.007649557664990425,-0.7380448579788208,0.0003,100.0,-29.78423292
26416,-31.384158739999997,0.002788813319057226,36,26.948074340820312,959600,959499,9596,100.0,0.007648664526641369,0.3345450758934021,0.0003,,
,,0.003894698340445757,,26.469219207763672,960000,959899,,,0.0077946982346475124,-0.5016781091690063,0.0003,100.0,-29.28809558
26428,-31.181060559999995,,36,,960000,,9600,100.0,,,,,
26433,-31.173654799999998,0.003247259883210063,36,26.08624267578125,960400,960299,9604,100.0,0.0076778605580329895,0.6864813566207886,0.0003,,
,,0.002691586036235094,,26.246402740478516,960500,960399,,,0.007668355014175177,-0.8540913462638855,0.0003,100.0,-29.59576238
26446,-31.09054915999999,0.0036828829906880856,36,26.651020050048828,960800,960699,9608,100.0,0.007844367064535618,1.0842701196670532,0.0003,,
,,0.00419403612613678,,27.061506271362305,961000,960899,,,0.007784981280565262,-0.9802263975143433,0.0003,100.0,-29.25522624
26458,-31.07284189,0.004211828112602234,36,26.662473678588867,961200,961099,9612,100.0,0.007939196191728115,0.5160664319992065,0.0003,,
,,0.0040423935279250145,,26.678558349609375,961500,961399,,,0.007953628897666931,0.8644958138465881,0.0003,100.0,-29.85126728
26470,-30.908808699999998,0.004397403448820114,36,26.572433471679688,961600,961499,9616,100.0,0.007886632345616817,1.506606101989746,0.0003,,
,,0.003251125104725361,,26.719894409179688,962000,961899,,,0.007870782166719437,-0.4087182283401489,0.0003,100.0,-29.50244302
26483,-30.918953099999996,,36,,962000,,9620,100.0,,,,,
26488,-31.081821479999995,0.0032971808686852455,36,26.583559036254883,962400,962299,9624,100.0,0.007741651497781277,0.5500916838645935,0.0003,,
,,0.0028330429922789335,,26.51214599609375,962500,962399,,,0.007775372359901667,-0.4746053218841553,0.0003,100.0,-29.51360848
26501,-31.040725089999995,0.003187883412465453,36,26.199634552001953,962800,962699,9628,100.0,0.007667773403227329,-0.021026574075222015,0.0003,,
,,0.003324996680021286,,26.60240936279297,963000,962899,,,0.007686772849410772,1.0957413911819458,0.0003,100.0,-29.21891326
26513,-30.9845556,0.003629577113315463,36,26.16923713684082,963200,963099,9632,100.0,0.007871656678617,-1.0859767198562622,0.0003,,
,,0.0034143012017011642,,26.459651947021484,963500,963399,,,0.007926464080810547,0.35056641697883606,0.0003,100.0,-29.49941898
26526,-31.045443050000003,0.002652467228472233,36,25.98574447631836,963600,963499,9636,100.0,0.007959532551467419,-0.5290772318840027,0.0003,,
,,0.004576374776661396,,26.59024429321289,964000,963899,,,0.007746222894638777,-0.5380697250366211,0.0003,100.0,-29.48186764
26538,-30.803031889999996,,36,,964000,,9640,100.0,,,,,
26544,-30.991205129999997,0.0022137369960546494,36,26.236215591430664,964400,964299,9644,100.0,0.007728226017206907,-0.20840759575366974,0.0003,,
,,0.003210213501006365,,26.45574951171875,964500,964399,,,0.007887354120612144,0.3963434398174286,0.0003,100.0,-29.30103928
26556,-31.117937749999996,0.00279928813688457,36,26.796735763549805,964800,964699,9648,100.0,0.007911303080618382,0.741089940071106,0.0003,,
,,0.006058313883841038,,26.395736694335938,965000,964899,,,0.00773248728364706,-0.0882948487997055,0.0003,100.0,-29.408123699999997
26569,-31.06060529999999,0.0035699589643627405,36,26.805465698242188,965200,965099,9652,100.0,0.007852897047996521,-0.16949844360351562,0.0003,,
,,0.004273600410670042,,26.389707565307617,965500,965399,,,0.007831641472876072,0.783475399017334,0.0003,100.0,-29.596716179999998
26581,-31.18109500999999,0.004359666258096695,36,26.122264862060547,965600,965499,9656,100.0,0.007816632278263569,-1.8376460075378418,0.0003,,
,,0.004823001567274332,,26.69261932373047,966000,965899,,,0.007758613675832748,-0.8391618728637695,0.0003,100.0,-29.529822440000004
26593,-30.99821092,,36,,966000,,9660,100.0,,,,,
26599,-30.899840339999997,0.0030777910724282265,36,26.660888671875,966400,966299,9664,100.0,0.007745879236608744,-1.1771576404571533,0.0003,,
,,0.0028136540204286575,,26.526142120361328,966500,966399,,,0.007713665254414082,-0.11717498302459717,0.0003,100.0,-29.443209479999997
26611,-30.777578999999996,0.0026268919464200735,36,26.452531814575195,966800,966699,9668,100.0,0.008040878921747208,0.36497682332992554,0.0003,,
,,0.0026909925509244204,,26.321887969970703,967000,966899,,,0.007962057366967201,0.24546903371810913,0.0003,100.0,-29.49951106
26624,-30.6806517,0.0033165295608341694,36,26.85239601135254,967200,967099,9672,100.0,0.007833531126379967,-1.3067432641983032,0.0003,,
,,0.004792751744389534,,26.38141632080078,967500,967399,,,0.007841327227652073,-0.5573638677597046,0.0003,100.0,-29.50046226
26636,-30.635330379999996,0.003517165780067444,36,26.953474044799805,967600,967499,9676,100.0,0.007776002865284681,0.6182301640510559,0.0003,,
,,0.0027678939513862133,,26.058486938476562,968000,967899,,,0.007712650112807751,0.15380600094795227,0.0003,100.0,-29.49162288
26648,-30.443309669999998,,36,,968000,,9680,100.0,,,,,
26653,-30.549420089999998,0.002717236988246441,36,26.588134765625,968400,968299,9684,100.0,0.007989081554114819,0.052722930908203125,0.0003,,
,,0.003739636391401291,,26.862415313720703,968500,968399,,,0.008046524599194527,0.14038130640983582,0.0003,100.0,-29.222427820000004
26666,-30.732086669999997,0.002810944337397814,36,26.22974395751953,968800,968699,9688,100.0,0.007869165390729904,0.3115687966346741,0.0003,,
,,0.003542026039212942,,26.319454193115234,969000,968899,,,0.00801866315305233,-0.9936004877090454,0.0003,100.0,-29.68111892
26679,-30.875022890000004,0.003682307666167617,36,26.90128517150879,969200,969099,9692,100.0,0.008067216724157333,0.25770998001098633,0.0003,,
