time/fps,train/actor_loss,rollout/ep_rew_mean,train/n_updates,rollout/ep_len_mean,time/episodes,time/total_timesteps,train/critic_loss,train/learning_rate,time/time_elapsed,eval/mean_reward,eval/mean_ep_length
,53.923606872558594,,586399,,,586500,0.10499896109104156,0.001,,-44.73267596000001,100.0
81,53.40107727050781,-41.70093917,586699,100.0,5868,586800,0.11009395122528076,0.001,7164,,
,53.72794723510742,,586899,,,587000,0.09974683821201324,0.001,,-42.381710680000005,100.0
81,53.47435760498047,-41.567072870000004,587099,100.0,5872,587200,0.11768370866775513,0.001,7169,,
,53.475677490234375,,587399,,,587500,0.11075088381767273,0.001,,-45.0894567,100.0
81,53.06608581542969,-41.43842331,587499,100.0,5876,587600,0.10736802220344543,0.001,7174,,
,53.52599334716797,,587899,,,588000,0.09297852963209152,0.001,,-42.58902945999999,100.0
81,,-41.749337340000004,,100.0,5880,588000,,,7179,,
81,53.47965621948242,-41.769165820000005,588299,100.0,5884,588400,0.10881997644901276,0.001,7181,,
,53.72591018676758,,588399,,,588500,0.08647508919239044,0.001,,-40.82876554,100.0
81,53.555747985839844,-41.52669890999999,588699,100.0,5888,588800,0.09928950667381287,0.001,7186,,
,53.62761688232422,,588899,,,589000,0.08936210721731186,0.001,,-39.568627479999996,100.0
81,52.5229377746582,-41.79480328999999,589099,100.0,5892,589200,0.10337512195110321,0.001,7191,,
,53.430877685546875,,589399,,,589500,0.15036526322364807,0.001,,-40.079489179999996,100.0
81,53.189083099365234,-41.651293560000006,589499,100.0,5896,589600,0.1274946928024292,0.001,7197,,
,53.79600143432617,,589899,,,590000,0.09666681289672852,0.001,,-39.23194038,100.0
81,,-41.64838543999999,,100.0,5900,590000,,,7202,,
81,53.63457107543945,-41.58432438999999,590299,100.0,5904,590400,0.11511480063199997,0.001,7203,,
,53.24872589111328,,590399,,,590500,0.09431172162294388,0.001,,-38.82389912,100.0
81,53.411041259765625,-41.308397369999994,590699,100.0,5908,590800,0.11968009173870087,0.001,7209,,
,52.70866394042969,,590899,,,591000,0.09603296220302582,0.001,,-39.50763636,100.0
81,53.11967468261719,-41.445684760000006,591099,100.0,5912,591200,0.10879568755626678,0.001,7214,,
,52.56957244873047,,591399,,,591500,0.09380753338336945,0.001,,-39.00547476,100.0
81,52.736305236816406,-41.28744323,591499,100.0,5916,591600,0.09040316939353943,0.001,7219,,
,52.96706008911133,,591899,,,592000,0.11810925602912903,0.001,,-38.86808528,100.0
81,,-41.22295451,,100.0,5920,592000,,,7224,,
81,53.33790588378906,-41.00752955,592299,100.0,5924,592400,0.09101441502571106,0.001,7226,,
,53.26651382446289,,592399,,,592500,0.10486014187335968,0.001,,-39.919473679999996,100.0
81,53.2535285949707,-40.58714749,592699,100.0,5928,592800,0.0920775979757309,0.001,7231,,
,52.5594596862793,,592899,,,593000,0.0913475900888443,0.001,,-39.74378178,100.0
81,53.39431381225586,-40.5925719,593099,100.0,5932,593200,0.10995472222566605,0.001,7236,,
,53.772071838378906,,593399,,,593500,0.09382528811693192,0.001,,-41.986124440000005,100.0
81,53.43669128417969,-40.51095683,593499,100.0,5936,593600,0.10326334089040756,0.001,7242,,
,52.79431915283203,,593899,,,594000,0.09856598824262619,0.001,,-47.28830658,100.0
81,,-40.21979148,,100.0,5940,594000,,,7247,,
81,52.88536834716797,-40.07840246999999,594299,100.0,5944,594400,0.09086598455905914,0.001,7249,,
,53.37125015258789,,594399,,,594500,0.09449375420808792,0.001,,-49.999465580000006,100.0
81,52.98741912841797,-40.2336737,594699,100.0,5948,594800,0.07796278595924377,0.001,7254,,
,52.997047424316406,,594899,,,595000,0.11900560557842255,0.001,,-48.19914702,100.0
81,53.490333557128906,-40.03753864000001,595099,100.0,5952,595200,0.10775302350521088,0.001,7259,,
,53.167396545410156,,595399,,,595500,0.1445181965827942,0.001,,-46.71647686,100.0
81,53.52235412597656,-39.963075260000004,595499,100.0,5956,595600,0.11487624049186707,0.001,7264,,
,53.05795669555664,,595899,,,596000,0.11503111571073532,0.001,,-49.7110465,100.0
81,,-39.91901668,,100.0,5960,596000,,,7269,,
82,53.071258544921875,-39.55122376,596299,100.0,5964,596400,0.18094058334827423,0.001,7271,,
,53.66073226928711,,596399,,,596500,0.10669760406017303,0.001,,-42.52973016,100.0
82,53.669822692871094,-39.314979109999996,596699,100.0,5968,596800,0.1155436635017395,0.001,7277,,
,53.44944763183594,,596899,,,597000,0.1403280794620514,0.001,,-47.75920674000001,100.0
82,53.03819274902344,-39.11157004,597099,100.0,5972,597200,0.12347695976495743,0.001,7282,,
,53.236148834228516,,597399,,,597500,0.10495130717754364,0.001,,-40.69906887999999,100.0
82,53.39204788208008,-39.14825343,597499,100.0,5976,597600,0.13884960114955902,0.001,7287,,
,52.71790313720703,,597899,,,598000,0.11575628817081451,0.001,,-47.69887548,100.0
82,,-39.122816439999994,,100.0,5980,598000,,,7292,,
82,53.08489227294922,-39.2708296,598299,100.0,5984,598400,0.10656823217868805,0.001,7294,,
,53.808067321777344,,598399,,,598500,0.17781291902065277,0.001,,-44.46055402,100.0
82,52.744590759277344,-39.700773889999994,598699,100.0,5988,598800,0.14553606510162354,0.001,7299,,
,52.29804229736328,,598899,,,599000,0.14395347237586975,0.001,,-41.591238540000006,100.0
82,53.0611572265625,-39.496763570000006,599099,100.0,5992,599200,0.14475494623184204,0.001,7304,,
,52.99368667602539,,599399,,,599500,0.1202806681394577,0.001,,-42.04889666000001,100.0
82,53.329627990722656,-39.34466147,599499,100.0,5996,599600,0.11243772506713867,0.001,7309,,
,53.20951461791992,,599899,,,600000,0.1846526861190796,0.001,,-43.35103682,100.0
82,,-39.5121163,,100.0,6000,600000,,,7314,,
82,52.96834182739258,-39.88404523999999,600299,100.0,6004,600400,0.12755227088928223,0.001,7317,,
,53.16436004638672,,600399,,,600500,0.09516340494155884,0.001,,-42.29973234,100.0
82,53.012901306152344,-40.253959869999996,600699,100.0,6008,600800,0.10163884609937668,0.001,7322,,
,53.04160690307617,,600899,,,601000,0.10526103526353836,0.001,,-44.30671472000001,100.0
82,52.97966003417969,-40.13807709,601099,100.0,6012,601200,0.11148427426815033,0.001,7327,,
,52.75357437133789,,601399,,,601500,0.10909636318683624,0.001,,-43.06687069999999,100.0
82,52.72076416015625,-40.29336756,601499,100.0,6016,601600,0.10038483142852783,0.001,7332,,
,52.89254379272461,,601899,,,602000,0.09869581460952759,0.001,,-44.25143432,100.0
82,,-40.32213423,,100.0,6020,602000,,,7337,,
82,52.698341369628906,-40.57297871,602299,100.0,6024,602400,0.12167154997587204,0.001,7339,,
,52.99246597290039,,602399,,,602500,0.08687926828861237,0.001,,-44.50719893999999,100.0
82,52.26582336425781,-40.713167659999996,602699,100.0,6028,602800,0.16882175207138062,0.001,7344,,
,53.36895751953125,,602899,,,603000,0.08918583393096924,0.001,,-45.688028620000004,100.0
82,52.81919860839844,-40.74485163,603099,100.0,6032,603200,0.0985921174287796,0.001,7350,,
,52.53606033325195,,603399,,,603500,0.08524075150489807,0.001,,-44.7718617,100.0
82,52.14031982421875,-40.77279263,603499,100.0,6036,603600,0.13745944201946259,0.001,7355,,
,52.78494644165039,,603899,,,604000,0.1015738919377327,0.001,,-43.369806440000005,100.0
82,,-40.987002000000004,,100.0,6040,604000,,,7360,,
82,52.34180450439453,-41.08573824,604299,100.0,6044,604400,0.07707977294921875,0.001,7362,,
,52.43397521972656,,604399,,,604500,0.11333915591239929,0.001,,-43.265715979999996,100.0
82,51.50465393066406,-41.235336479999994,604699,100.0,6048,604800,0.09034289419651031,0.001,7367,,
,52.22786331176758,,604899,,,605000,0.08547155559062958,0.001,,-44.1793385,100.0
82,52.20461654663086,-41.36026022,605099,100.0,6052,605200,0.08233430981636047,0.001,7372,,
,52.63551330566406,,605399,,,605500,0.09270548075437546,0.001,,-43.087008999999995,100.0
82,52.09908676147461,-41.611518679999996,605499,100.0,6056,605600,0.07745029032230377,0.001,7377,,
,52.7843132019043,,605899,,,606000,0.0818701982498169,0.001,,-43.44646918,100.0
82,,-41.87001132,,100.0,6060,606000,,,7382,,
82,52.209877014160156,-42.14983765,606299,100.0,6064,606400,0.1277785748243332,0.001,7384,,
,52.49258804321289,,606399,,,606500,0.08167988061904907,0.001,,-41.668090039999996,100.0
82,51.856727600097656,-42.34418372000001,606699,100.0,6068,606800,0.09210176765918732,0.001,7390,,
,51.9588623046875,,606899,,,607000,0.09045970439910889,0.001,,-41.915834059999995,100.0
82,51.590606689453125,-42.51280595000001,607099,100.0,6072,607200,0.07751666009426117,0.001,7395,,
,52.49882507324219,,607399,,,607500,0.08571162819862366,0.001,,-39.792979499999994,100.0
82,51.82310104370117,-42.37308803,607499,100.0,6076,607600,0.07376562058925629,0.001,7400,,
,52.19200897216797,,607899,,,608000,0.14305409789085388,0.001,,-40.767161019999996,100.0
82,,-42.34969976,,100.0,6080,608000,,,7405,,
82,52.084808349609375,-42.20861641,608299,100.0,6084,608400,0.07199711352586746,0.001,7407,,
,52.28382873535156,,608399,,,608500,0.06743287295103073,0.001,,-39.596138,100.0
82,51.89551544189453,-41.72934589,608699,100.0,6088,608800,0.09531545639038086,0.001,7413,,
,52.399173736572266,,608899,,,609000,0.0936465635895729,0.001,,-39.52603592,100.0
82,52.428951263427734,-41.81986945,609099,100.0,6092,609200,0.07771307229995728,0.001,7418,,
,51.72528076171875,,609399,,,609500,0.08639813214540482,0.001,,-38.777781919999995,100.0
82,52.32471466064453,-41.86060258,609499,100.0,6096,609600,0.0824868381023407,0.001,7423,,
,51.68879699707031,,609899,,,610000,0.08672451972961426,0.001,,-38.66189358,100.0
82,,-41.46419495999999,,100.0,6100,610000,,,7428,,
82,52.44568634033203,-41.176000130000006,610299,100.0,6104,610400,0.08133695274591446,0.001,7430,,
,51.33344650268555,,610399,,,610500,0.07355886697769165,0.001,,-38.04720722,100.0
82,51.795921325683594,-40.97413074,610699,100.0,6108,610800,0.07547584176063538,0.001,7435,,
,52.284454345703125,,610899,,,611000,0.07400690019130707,0.001,,-39.06937158,100.0
82,52.17449188232422,-40.790350659999994,611099,100.0,6112,611200,0.09159703552722931,0.001,7440,,
,51.30595016479492,,611399,,,611500,0.09829360246658325,0.001,,-38.877956420000004,100.0
82,52.085899353027344,-40.88800748,611499,100.0,6116,611600,0.09683171659708023,0.001,7446,,
,51.829105377197266,,611899,,,612000,0.07756181061267853,0.001,,-38.26184976,100.0
82,,-40.80287361999999,,100.0,6120,612000,,,7451,,
82,51.84587097167969,-40.63846645,612299,100.0,6124,612400,0.08846290409564972,0.001,7453,,
,51.47137451171875,,612399,,,612500,0.06489034742116928,0.001,,-38.36590498,100.0
82,52.623435974121094,-40.609650869999996,612699,100.0,6128,612800,0.06943625211715698,0.001,7458,,
,51.173851013183594,,612899,,,613000,0.0697028860449791,0.001,,-39.51737538,100.0
82,51.391357421875,-40.525984290000004,613099,100.0,6132,613200,0.0663873553276062,0.001,7463,,
,51.39394760131836,,613399,,,613500,0.05882406607270241,0.001,,-39.030618139999994,100.0
82,51.99394226074219,-40.121541449999995,613499,100.0,6136,613600,0.07766658812761307,0.001,7469,,
,51.51899337768555,,613899,,,614000,0.08164995908737183,0.001,,-39.48394202,100.0
82,,-40.1053437,,100.0,6140,614000,,,7474,,
82,51.749000549316406,-40.038754729999994,614299,100.0,6144,614400,0.05505732446908951,0.001,7476,,
,51.466957092285156,,614399,,,614500,0.11518047004938126,0.001,,-39.49565874,100.0
82,51.40121841430664,-39.9144585,614699,100.0,6148,614800,0.06780218333005905,0.001,7481,,
,52.085445404052734,,614899,,,615000,0.05883599817752838,0.001,,-40.9198428,100.0
82,51.662811279296875,-39.74573524,615099,100.0,6152,615200,0.0968584194779396,0.001,7486,,
,51.48538589477539,,615399,,,615500,0.07749035954475403,0.001,,-39.16725586,100.0
82,51.29473876953125,-39.39100296000001,615499,100.0,6156,615600,0.05583004653453827,0.001,7491,,
,51.47316360473633,,615899,,,616000,0.07899883389472961,0.001,,-39.61369259999999,100.0
82,,-39.087369810000006,,100.0,6160,616000,,,7497,,
82,51.67798614501953,-38.82109386,616299,100.0,6164,616400,0.10074018687009811,0.001,7499,,
,51.21894836425781,,616399,,,616500,0.08721411228179932,0.001,,-39.82650098,100.0
82,51.2523078918457,-38.688098600000004,616699,100.0,6168,616800,0.06817670166492462,0.001,7504,,
,51.601192474365234,,616899,,,617000,0.08091527968645096,0.001,,-40.56726874,100.0
82,51.1998291015625,-38.71067194,617099,100.0,6172,617200,0.08978615701198578,0.001,7509,,
,50.71505355834961,,617399,,,617500,0.08052536100149155,0.001,,-41.02153018,100.0
82,50.9560546875,-39.01712214,617499,100.0,6176,617600,0.06352938711643219,0.001,7514,,
,51.346038818359375,,617899,,,618000,0.07095634937286377,0.001,,-40.79515497999999,100.0
82,,-38.91867401,,100.0,6180,618000,,,7519,,
82,51.27642059326172,-39.07196768,618299,100.0,6184,618400,0.060861341655254364,0.001,7521,,
,51.1007080078125,,618399,,,618500,0.06702946126461029,0.001,,-39.64643934,100.0
82,51.21491241455078,-39.08655657,618699,100.0,6188,618800,0.0728071928024292,0.001,7527,,
,50.80065155029297,,618899,,,619000,0.0712316706776619,0.001,,-40.50290134,100.0
82,51.240455627441406,-39.13775329,619099,100.0,6192,619200,0.09721100330352783,0.001,7532,,
,51.41974639892578,,619399,,,619500,0.12860092520713806,0.001,,-39.8947313,100.0
82,51.398399353027344,-39.2585686,619499,100.0,6196,619600,0.07987336069345474,0.001,7537,,
,51.3741569519043,,619899,,,620000,0.17829029262065887,0.001,,-39.965682859999994,100.0
82,,-39.22484102,,100.0,6200,620000,,,7542,,
82,50.88579559326172,-39.34441139,620299,100.0,6204,620400,0.06981649994850159,0.001,7544,,
,50.83026123046875,,620399,,,620500,0.0675167590379715,0.001,,-40.38212412,100.0
82,50.78826141357422,-39.336553720000005,620699,100.0,6208,620800,0.1290326714515686,0.001,7549,,
,51.285682678222656,,620899,,,621000,0.05719256028532982,0.001,,-39.28348914,100.0
82,51.72898483276367,-39.53744206,621099,100.0,6212,621200,0.07122103869915009,0.001,7554,,
,50.91670227050781,,621399,,,621500,0.08297396451234818,0.001,,-40.22499896,100.0
82,50.91808319091797,-39.45134945,621499,100.0,6216,621600,0.07658965140581131,0.001,7560,,
,51.38844680786133,,621899,,,622000,0.06800970435142517,0.001,,-41.62210712,100.0
82,,-39.47449386,,100.0,6220,622000,,,7565,,
82,51.70985412597656,-39.57632357,622299,100.0,6224,622400,0.08585241436958313,0.001,7567,,
,51.254554748535156,,622399,,,622500,0.08385469019412994,0.001,,-41.58437922,100.0
82,51.1170654296875,-39.54953058,622699,100.0,6228,622800,0.06756294518709183,0.001,7572,,
,51.6370735168457,,622899,,,623000,0.05135639011859894,0.001,,-40.7518582,100.0
82,51.43004608154297,-39.4441238,623099,100.0,6232,623200,0.09838949143886566,0.001,7577,,
,50.803070068359375,,623399,,,623500,0.08364901691675186,0.001,,-42.59076606000001,100.0
82,51.452125549316406,-39.7025114,623499,100.0,6236,623600,0.06609497964382172,0.001,7583,,
,51.286155700683594,,623899,,,624000,0.0840691328048706,0.001,,-42.79458606,100.0
82,,-39.69674906,,100.0,6240,624000,,,7588,,
82,50.859764099121094,-39.756304300000004,624299,100.0,6244,624400,0.0589720755815506,0.001,7590,,
,51.335262298583984,,624399,,,624500,0.08587554842233658,0.001,,-40.0484744,100.0
82,51.183807373046875,-39.59118343,624699,100.0,6248,624800,0.08956421911716461,0.001,7595,,
,50.98493194580078,,624899,,,625000,0.0993652269244194,0.001,,-40.5824795,100.0
82,50.75477600097656,-39.75242309,625099,100.0,6252,625200,0.053787171840667725,0.001,7600,,
,51.400390625,,625399,,,625500,0.09267686307430267,0.001,,-38.880888660000004,100.0
82,51.45451354980469,-39.743042960000004,625499,100.0,6256,625600,0.09508419036865234,0.001,7605,,
,51.117862701416016,,625899,,,626000,0.07838308066129684,0.001,,-40.83545466,100.0
82,,-39.922727009999996,,100.0,6260,626000,,,7610,,
82,50.687686920166016,-39.992706569999996,626299,100.0,6264,626400,0.06600989401340485,0.001,7612,,
,51.16681671142578,,626399,,,626500,0.0707046389579773,0.001,,-40.06666784,100.0
82,50.982826232910156,-40.02233115,626699,100.0,6268,626800,0.0778561681509018,0.001,7618,,
,50.9908447265625,,626899,,,627000,0.06803238391876221,0.001,,-41.315242659999996,100.0
82,50.613616943359375,-39.89367881,627099,100.0,6272,627200,0.09958549588918686,0.001,7623,,
,50.96758270263672,,627399,,,627500,0.11036184430122375,0.001,,-45.13335144,100.0
82,50.85480880737305,-39.68422382,627499,100.0,6276,627600,0.058373644948005676,0.001,7628,,
,50.764522552490234,,627899,,,628000,0.08231887221336365,0.001,,-45.863099520000006,100.0
82,,-40.02225515,,100.0,6280,628000,,,7633,,
82,51.315738677978516,-39.93748903,628299,100.0,6284,628400,0.12291783839464188,0.001,7635,,
,51.21171951293945,,628399,,,628500,0.07556791603565216,0.001,,-42.37041644000001,100.0
82,51.025054931640625,-40.06019577000001,628699,100.0,6288,628800,0.08843191713094711,0.001,7641,,
,51.18446731567383,,628899,,,629000,0.07515763491392136,0.001,,-41.90762806,100.0
82,50.46302032470703,-40.11924298,629099,100.0,6292,629200,0.07624435424804688,0.001,7646,,
,51.2486457824707,,629399,,,629500,0.10474254935979843,0.001,,-41.60886182,100.0
82,51.643348693847656,-40.08134291000001,629499,100.0,6296,629600,0.08492983132600784,0.001,7651,,
,50.792274475097656,,629899,,,630000,0.09271411597728729,0.001,,-40.6076782,100.0
82,,-40.404149520000004,,100.0,6300,630000,,,7656,,
82,51.230064392089844,-40.60480207,630299,100.0,6304,630400,0.09842352569103241,0.001,7658,,
,51.71366882324219,,630399,,,630500,0.08429498970508575,0.001,,-40.30507988,100.0
82,51.35737609863281,-40.69639908,630699,100.0,6308,630800,0.07079657912254333,0.001,7663,,
,51.05647277832031,,630899,,,631000,0.07953667640686035,0.001,,-40.122302600000005,100.0
82,50.789005279541016,-40.82930368,631099,100.0,6312,631200,0.0924697071313858,0.001,7669,,
,50.67335510253906,,631399,,,631500,0.15438497066497803,0.001,,-40.9296264,100.0
82,51.23973846435547,-40.792888149999996,631499,100.0,6316,631600,0.14784245193004608,0.001,7674,,
,51.307552337646484,,631899,,,632000,0.0927656888961792,0.001,,-44.935658679999996,100.0
82,,-40.772452210000004,,100.0,6320,632000,,,7679,,
82,50.606346130371094,-40.99274448999999,632299,100.0,6324,632400,0.13254746794700623,0.001,7681,,
,51.008819580078125,,632399,,,632500,0.10232262313365936,0.001,,-38.397734379999996,100.0
82,52.15505599975586,-40.945667799999995,632699,100.0,6328,632800,0.10012354701757431,0.001,7686,,
,51.301753997802734,,632899,,,633000,0.1483742743730545,0.001,,-41.437656080000004,100.0
82,50.89595031738281,-40.98184084,633099,100.0,6332,633200,0.15261906385421753,0.001,7691,,
,51.00067138671875,,633399,,,633500,0.11604230105876923,0.001,,-39.85001076,100.0
82,50.6490592956543,-41.03142451000001,633499,100.0,6336,633600,0.10015846788883209,0.001,7697,,
,51.873008728027344,,633899,,,634000,0.1323397159576416,0.001,,-39.96567654,100.0
82,,-40.77145264,,100.0,6340,634000,,,7702,,
82,51.525787353515625,-40.84334705,634299,100.0,6344,634400,0.11222614347934723,0.001,7704,,
,51.0924072265625,,634399,,,634500,0.10013225674629211,0.001,,-41.68036122,100.0
82,51.361846923828125,-41.18347423,634699,100.0,6348,634800,0.15373510122299194,0.001,7710,,
,51.1903076171875,,634899,,,635000,0.09830166399478912,0.001,,-46.147568220000004,100.0
82,52.06694793701172,-41.028055079999994,635099,100.0,6352,635200,0.1550460010766983,0.001,7715,,
,52.083248138427734,,635399,,,635500,0.1629071831703186,0.001,,-49.99777413999999,100.0
82,50.624549865722656,-41.519064770000014,635499,100.0,6356,635600,0.10483133792877197,0.001,7720,,
,51.265838623046875,,635899,,,636000,0.12775376439094543,0.001,,-50.541467499999996,100.0
82,,-41.981976590000016,,100.0,6360,636000,,,7725,,
82,51.65521240234375,-42.47356309,636299,100.0,6364,636400,0.15644755959510803,0.001,7727,,
,51.68528747558594,,636399,,,636500,0.1311115026473999,0.001,,-49.670814639999996,100.0
82,51.32550811767578,-42.99851944999998,636699,100.0,6368,636800,0.1331225335597992,0.001,7733,,
,51.80188751220703,,636899,,,637000,0.14598777890205383,0.001,,-92.4456258,100.0
82,51.27521896362305,-43.3218084,637099,100.0,6372,637200,0.1364726722240448,0.001,7738,,
,51.598793029785156,,637399,,,637500,0.17928938567638397,0.001,,-61.030468340000006,100.0
82,51.79609680175781,-43.909815750000014,637499,100.0,6376,637600,0.09707503765821457,0.001,7743,,
,51.05184555053711,,637899,,,638000,0.21862967312335968,0.001,,-55.70250208,100.0
82,,-45.034928130000004,,100.0,6380,638000,,,7748,,
82,51.279747009277344,-45.89416419000001,638299,100.0,6384,638400,0.13340437412261963,0.001,7750,,
,51.194305419921875,,638399,,,638500,0.13064992427825928,0.001,,-60.606300219999994,100.0
82,51.42889404296875,-46.05417763000001,638699,100.0,6388,638800,0.13697798550128937,0.001,7755,,
,52.06010437011719,,638899,,,639000,0.09184880554676056,0.001,,-45.59634852,100.0
82,51.606468200683594,-46.28067368999999,639099,100.0,6392,639200,0.12373485416173935,0.001,7761,,
,51.14234924316406,,639399,,,639500,0.12588123977184296,0.001,,-57.866312,100.0
82,52.02666091918945,-46.81887879000001,639499,100.0,6396,639600,0.14824923872947693,0.001,7766,,
,51.73835754394531,,639899,,,640000,0.11451266705989838,0.001,,-49.10959534,100.0
82,,-46.80390407000001,,100.0,6400,640000,,,7771,,
82,51.656959533691406,-47.09189257,640299,100.0,6404,640400,0.11279339343309402,0.001,7773,,
,52.202545166015625,,640399,,,640500,0.12930965423583984,0.001,,-50.934926059999995,100.0
82,51.722007751464844,-47.64542993,640699,100.0,6408,640800,0.20868214964866638,0.001,7778,,
,51.69586181640625,,640899,,,641000,0.09245789051055908,0.001,,-60.5735074,100.0
82,51.494625091552734,-48.17670193,641099,100.0,6412,641200,0.15097950398921967,0.001,7784,,
,51.70284652709961,,641399,,,641500,0.172333762049675,0.001,,-69.68066406000001,100.0
82,51.73857498168945,-49.666399919999996,641499,100.0,6416,641600,0.20682567358016968,0.001,7789,,
,52.36035919189453,,641899,,,642000,0.21449467539787292,0.001,,-93.67724132,100.0
82,,-51.350970530000005,,100.0,6420,642000,,,7794,,
82,52.14385223388672,-53.21526669,642299,100.0,6424,642400,0.2086421251296997,0.001,7796,,
,52.963523864746094,,642399,,,642500,0.18276673555374146,0.001,,-72.62845984,100.0
82,51.90583801269531,-53.91714882000001,642699,100.0,6428,642800,0.2173704355955124,0.001,7801,,
,52.999473571777344,,642899,,,643000,0.17565657198429108,0.001,,-85.12603114000001,100.0
82,52.845184326171875,-54.74428954999999,643099,100.0,6432,643200,0.1900194138288498,0.001,7807,,
,52.69584655761719,,643399,,,643500,0.17783910036087036,0.001,,-58.74175955999999,100.0
82,52.7896842956543,-55.51105665,643499,100.0,6436,643600,0.19793374836444855,0.001,7812,,
,52.656410217285156,,643899,,,644000,0.16493380069732666,0.001,,-52.61353754000001,100.0
82,,-56.30349515999999,,100.0,6440,644000,,,7817,,
82,53.1121826171875,-56.5183176,644299,100.0,6444,644400,0.14454305171966553,0.001,7819,,
,51.93132781982422,,644399,,,644500,0.13707032799720764,0.001,,-45.90945111999999,100.0
82,52.162940979003906,-56.35626775000001,644699,100.0,6448,644800,0.1723940521478653,0.001,7824,,
,52.248191833496094,,644899,,,645000,0.1588275134563446,0.001,,-47.097259720000004,100.0
82,52.29383087158203,-56.8632157,645099,100.0,6452,645200,0.1335800141096115,0.001,7829,,
,51.74176788330078,,645399,,,645500,0.15093746781349182,0.001,,-45.527741559999996,100.0
82,51.80335235595703,-56.94482446000001,645499,100.0,6456,645600,0.17094771564006805,0.001,7835,,
,51.972618103027344,,645899,,,646000,0.12581072747707367,0.001,,-48.67228090000001,100.0
82,,-56.71331773000001,,100.0,6460,646000,,,7840,,
82,51.955955505371094,-56.79780353,646299,100.0,6464,646400,0.10539067536592484,0.001,7842,,
,52.25922393798828,,646399,,,646500,0.1398320198059082,0.001,,-47.37010236000001,100.0
82,52.28003692626953,-56.64520645999999,646699,100.0,6468,646800,0.10212284326553345,0.001,7847,,
,51.8724365234375,,646899,,,647000,0.11182063817977905,0.001,,-44.495252,100.0
82,51.9232177734375,-56.4902541,647099,100.0,6472,647200,0.10624520480632782,0.001,7852,,
,51.20927047729492,,647399,,,647500,0.1113162711262703,0.001,,-42.16105998,100.0
82,51.792259216308594,-55.90990903,647499,100.0,6476,647600,0.1174473688006401,0.001,7858,,
,52.175743103027344,,647899,,,648000,0.12265591323375702,0.001,,-43.37044922,100.0
82,,-54.41630234,,100.0,6480,648000,,,7863,,
82,51.56608200073242,-53.56679844999999,648299,100.0,6484,648400,0.1366121768951416,0.001,7865,,
,51.248023986816406,,648399,,,648500,0.11052629351615906,0.001,,-41.489003280000006,100.0
82,51.51302719116211,-53.33245447,648699,100.0,6488,648800,0.08247168362140656,0.001,7870,,
,51.799041748046875,,648899,,,649000,0.07832308113574982,0.001,,-44.819171479999994,100.0
82,51.74070739746094,-53.02585638000001,649099,100.0,6492,649200,0.08802583813667297,0.001,7876,,
,51.803611755371094,,649399,,,649500,0.10291507840156555,0.001,,-42.36096022000001,100.0
82,51.298133850097656,-52.38481075,649499,100.0,6496,649600,0.11284463852643967,0.001,7881,,
,51.92171859741211,,649899,,,650000,0.10104852169752121,0.001,,-43.683706140000005,100.0
82,,-52.54405131000001,,100.0,6500,650000,,,7886,,
82,51.616233825683594,-52.391729,650299,100.0,6504,650400,0.13660480082035065,0.001,7888,,
,51.383201599121094,,650399,,,650500,0.08048553764820099,0.001,,-44.08706513999999,100.0
82,51.103492736816406,-51.94595716999999,650699,100.0,6508,650800,0.10309267044067383,0.001,7893,,
,51.2391357421875,,650899,,,651000,0.10286517441272736,0.001,,-43.962804860000006,100.0
82,51.785247802734375,-51.074897140000004,651099,100.0,6512,651200,0.096525639295578,0.001,7898,,
,51.20360565185547,,651399,,,651500,0.12825216352939606,0.001,,-43.753924340000005,100.0
82,50.80995178222656,-49.608560450000006,651499,100.0,6516,651600,0.12481830269098282,0.001,7904,,
,51.08053207397461,,651899,,,652000,0.1319725066423416,0.001,,-43.64308408,100.0
82,,-48.256027200000005,,100.0,6520,652000,,,7909,,
82,51.36923599243164,-46.361882859999994,652299,100.0,6524,652400,0.13096261024475098,0.001,7911,,
,51.439048767089844,,652399,,,652500,0.16210699081420898,0.001,,-42.84785944,100.0
82,51.483154296875,-45.695768539999996,652699,100.0,6528,652800,0.0989445373415947,0.001,7916,,
,51.22077941894531,,652899,,,653000,0.1515645682811737,0.001,,-42.716100239999996,100.0
82,51.430694580078125,-44.699033199999995,653099,100.0,6532,653200,0.09284257888793945,0.001,7921,,
,51.89105224609375,,653399,,,653500,0.17423115670681,0.001,,-41.50579418,100.0
82,51.00202941894531,-43.92836838000001,653499,100.0,6536,653600,0.09630335867404938,0.001,7926,,
,51.317718505859375,,653899,,,654000,0.1128724068403244,0.001,,-43.06659436000001,100.0
82,,-43.36648065,,100.0,6540,654000,,,7932,,
82,51.615543365478516,-42.96358462,654299,100.0,6544,654400,0.14752955734729767,0.001,7934,,
,52.368343353271484,,654399,,,654500,0.10969160497188568,0.001,,-43.99151278,100.0
82,51.89507293701172,-43.16351551999999,654699,100.0,6548,654800,0.10330179333686829,0.001,7939,,
,52.043983459472656,,654899,,,655000,0.09813312441110611,0.001,,-41.975824460000005,100.0
82,52.05016326904297,-42.85446951,655099,100.0,6552,655200,0.1546919047832489,0.001,7944,,
,51.87115478515625,,655399,,,655500,0.16291426122188568,0.001,,-47.18407822,100.0
82,51.558895111083984,-42.534082420000004,655499,100.0,6556,655600,0.13365036249160767,0.001,7949,,
