time/episodes,rollout/ep_len_mean,train/actor_loss,train/learning_rate,rollout/ep_rew_mean,time/total_timesteps,train/critic_loss,time/fps,time/time_elapsed,train/n_updates,eval/mean_ep_length,eval/mean_reward
7248,100.0,60.95219421386719,0.001,-48.349256530000005,724800,0.06907320022583008,70,10210,724699,,
,,60.43614196777344,0.001,,725000,0.060012511909008026,,,724899,100.0,-45.926329800000005
7252,100.0,60.389060974121094,0.001,-48.092107139999996,725200,0.0760117843747139,70,10216,725099,,
,,60.69748306274414,0.001,,725500,0.07997119426727295,,,725399,100.0,-46.95059652
7256,100.0,60.92232894897461,0.001,-47.95829293,725600,0.05905775725841522,70,10223,725499,,
,,60.611995697021484,0.001,,726000,0.06434591114521027,,,725899,100.0,-45.360275200000004
7260,100.0,,,-47.72039937,726000,,70,10229,,,
7264,100.0,60.909698486328125,0.001,-47.26378925000001,726400,0.07578956335783005,70,10232,726299,,
,,59.91984558105469,0.001,,726500,0.07345187664031982,,,726399,100.0,-43.46285801999999
7268,100.0,60.701576232910156,0.001,-47.35583708000001,726800,0.07134150713682175,70,10238,726699,,
,,60.299842834472656,0.001,,727000,0.07294769585132599,,,726899,100.0,-44.12882275999999
7272,100.0,60.528846740722656,0.001,-47.56140608,727200,0.08262690156698227,70,10244,727099,,
,,60.066619873046875,0.001,,727500,0.0672122910618782,,,727399,100.0,-43.4349954
7276,100.0,60.30412673950195,0.001,-47.25331371,727600,0.08239072561264038,70,10251,727499,,
,,60.61930465698242,0.001,,728000,0.09392639994621277,,,727899,100.0,-44.20901819999999
7280,100.0,,,-47.154541569999985,728000,,70,10257,,,
7284,100.0,60.74164962768555,0.001,-46.78448938999999,728400,0.052908431738615036,70,10259,728299,,
,,60.114410400390625,0.001,,728500,0.07937025278806686,,,728399,100.0,-45.55459946
7288,100.0,59.92561340332031,0.001,-46.81821384,728800,0.08197873830795288,70,10266,728699,,
,,60.638214111328125,0.001,,729000,0.06478948891162872,,,728899,100.0,-44.76693258
7292,100.0,60.40667724609375,0.001,-46.879490919999995,729200,0.0644952580332756,70,10272,729099,,
,,60.4852409362793,0.001,,729500,0.10653865337371826,,,729399,100.0,-43.8887455
7296,100.0,60.540069580078125,0.001,-46.76626187,729600,0.08209948241710663,70,10278,729499,,
,,61.034019470214844,0.001,,730000,0.09704016149044037,,,729899,100.0,-40.85637718
7300,100.0,,,-46.914752209999996,730000,,70,10285,,,
7304,100.0,60.40855407714844,0.001,-46.576849010000004,730400,0.07800915092229843,70,10287,730299,,
,,59.61156463623047,0.001,,730500,0.06220573931932449,,,730399,100.0,-41.42138018
7308,100.0,60.399513244628906,0.001,-46.435319799999995,730800,0.10706357657909393,70,10293,730699,,
,,60.59907531738281,0.001,,731000,0.05822580307722092,,,730899,100.0,-39.57090274
7312,100.0,60.160667419433594,0.001,-46.24271892000001,731200,0.06976943463087082,70,10300,731099,,
,,60.47140121459961,0.001,,731500,0.08184052258729935,,,731399,100.0,-42.491915920000004
7316,100.0,60.08464050292969,0.001,-46.01089694,731600,0.06960972398519516,70,10306,731499,,
,,60.53069305419922,0.001,,732000,0.07968961447477341,,,731899,100.0,-41.5421114
7320,100.0,,,-45.76537103,732000,,70,10313,,,
7324,100.0,60.17323303222656,0.001,-45.49715697,732400,0.1269284188747406,70,10315,732299,,
,,59.95915985107422,0.001,,732500,0.07028865069150925,,,732399,100.0,-40.967508699999996
7328,100.0,60.851741790771484,0.001,-44.92148297,732800,0.08050476014614105,70,10321,732699,,
,,60.471397399902344,0.001,,733000,0.09350297600030899,,,732899,100.0,-41.014835940000005
7332,100.0,59.85598373413086,0.001,-44.50334647,733200,0.07082967460155487,70,10328,733099,,
,,59.86151123046875,0.001,,733500,0.06304559856653214,,,733399,100.0,-40.24717784
7336,100.0,60.51782989501953,0.001,-44.13009225,733600,0.06981423497200012,70,10334,733499,,
,,59.86051940917969,0.001,,734000,0.06540428102016449,,,733899,100.0,-39.605769880000004
7340,100.0,,,-43.79471320999999,734000,,70,10340,,,
7344,100.0,60.124576568603516,0.001,-43.34834912,734400,0.07386165112257004,71,10343,734299,,
,,60.215087890625,0.001,,734500,0.09017381072044373,,,734399,100.0,-41.05068972
7348,100.0,59.86924743652344,0.001,-43.270105599999994,734800,0.08312521874904633,70,10349,734699,,
,,59.84351348876953,0.001,,735000,0.06542995572090149,,,734899,100.0,-41.368565239999995
7352,100.0,60.67470932006836,0.001,-43.084513969999996,735200,0.0762181505560875,70,10356,735099,,
,,59.93102264404297,0.001,,735500,0.06468389928340912,,,735399,100.0,-43.12948964
7356,100.0,60.07145690917969,0.001,-42.803457640000005,735600,0.06509896367788315,70,10362,735499,,
,,60.49786376953125,0.001,,736000,0.06893052905797958,,,735899,100.0,-41.38915006
7360,100.0,,,-42.747255450000004,736000,,70,10368,,,
7364,100.0,60.341590881347656,0.001,-42.72034627,736400,0.11026810109615326,71,10371,736299,,
,,59.34336853027344,0.001,,736500,0.09439448267221451,,,736399,100.0,-45.17006344000001
7368,100.0,60.018951416015625,0.001,-42.263418230000006,736800,0.0853099375963211,70,10377,736699,,
,,59.69431686401367,0.001,,737000,0.09332755953073502,,,736899,100.0,-42.90422664
7372,100.0,59.68010711669922,0.001,-42.01991037,737200,0.08683094382286072,70,10384,737099,,
,,59.859092712402344,0.001,,737500,0.07607744634151459,,,737399,100.0,-42.44505602
7376,100.0,60.251502990722656,0.001,-41.73301765,737600,0.07600350677967072,70,10390,737499,,
,,60.43967819213867,0.001,,738000,0.19351881742477417,,,737899,100.0,-39.68465042
7380,100.0,,,-41.692310199999994,738000,,70,10397,,,
7384,100.0,59.95775604248047,0.001,-41.79138774,738400,0.07359114289283752,71,10399,738299,,
,,59.85829162597656,0.001,,738500,0.08156431466341019,,,738399,100.0,-46.34268483999999
7388,100.0,60.496437072753906,0.001,-41.735641019999996,738800,0.09048644453287125,70,10406,738699,,
,,60.52211380004883,0.001,,739000,0.06350187957286835,,,738899,100.0,-49.20231723999999
7392,100.0,59.6869010925293,0.001,-41.83148205,739200,0.08658091723918915,70,10412,739099,,
,,59.972389221191406,0.001,,739500,0.05730600655078888,,,739399,100.0,-40.360455619999996
7396,100.0,60.04298782348633,0.001,-41.820616689999994,739600,0.10945665836334229,70,10418,739499,,
,,59.86659622192383,0.001,,740000,0.07443152368068695,,,739899,100.0,-41.142333900000004
7400,100.0,,,-41.538226939999994,740000,,70,10425,,,
7404,100.0,59.834510803222656,0.001,-41.70701835,740400,0.08857810497283936,71,10427,740299,,
,,59.858436584472656,0.001,,740500,0.09841297566890717,,,740399,100.0,-41.74270042
7408,100.0,60.002845764160156,0.001,-41.447882199999995,740800,0.059916093945503235,70,10434,740699,,
,,59.64449691772461,0.001,,741000,0.07370081543922424,,,740899,100.0,-39.921320460000004
7412,100.0,59.7303581237793,0.001,-41.4672854,741200,0.0683598667383194,70,10440,741099,,
,,60.42366027832031,0.001,,741500,0.06316976249217987,,,741399,100.0,-42.494455120000005
7416,100.0,59.848899841308594,0.001,-41.15094924000001,741600,0.10171191394329071,70,10446,741499,,
,,59.79111862182617,0.001,,742000,0.06827028095722198,,,741899,100.0,-41.72573880000001
7420,100.0,,,-41.175093780000005,742000,,70,10453,,,
7424,100.0,60.042171478271484,0.001,-41.202011330000005,742400,0.0584978312253952,71,10456,742299,,
,,59.765235900878906,0.001,,742500,0.07228343188762665,,,742399,100.0,-41.43949017999999
7428,100.0,59.78999710083008,0.001,-41.2103283,742800,0.06278756260871887,70,10462,742699,,
,,59.963340759277344,0.001,,743000,0.07517419755458832,,,742899,100.0,-38.923884640000004
7432,100.0,59.94171142578125,0.001,-41.2354433,743200,0.06358745694160461,70,10469,743099,,
,,59.74433135986328,0.001,,743500,0.05033322423696518,,,743399,100.0,-39.86626628
7436,100.0,59.51078796386719,0.001,-40.945575309999995,743600,0.08094576001167297,70,10475,743499,,
,,59.42230987548828,0.001,,744000,0.10665225982666016,,,743899,100.0,-40.92496136
7440,100.0,,,-41.049491520000004,744000,,70,10481,,,
7444,100.0,59.25377655029297,0.001,-40.840475,744400,0.08464419841766357,71,10484,744299,,
,,59.272212982177734,0.001,,744500,0.07713145017623901,,,744399,100.0,-41.2494533
7448,100.0,59.95008850097656,0.001,-40.64369597,744800,0.0554901659488678,70,10490,744699,,
,,59.135223388671875,0.001,,745000,0.051021624356508255,,,744899,100.0,-39.81151594
7452,100.0,59.43578338623047,0.001,-40.70404069,745200,0.06832454353570938,70,10497,745099,,
,,59.853424072265625,0.001,,745500,0.06303141266107559,,,745399,100.0,-40.177759
7456,100.0,59.47895050048828,0.001,-40.607226280000006,745600,0.07278084754943848,70,10503,745499,,
,,59.48197555541992,0.001,,746000,0.07394859194755554,,,745899,100.0,-39.84850992
7460,100.0,,,-40.33671783,746000,,70,10510,,,
7464,100.0,59.69438934326172,0.001,-40.08899914,746400,0.08003459870815277,71,10512,746299,,
,,59.80523681640625,0.001,,746500,0.09535017609596252,,,746399,100.0,-42.80771675999999
7468,100.0,59.38390350341797,0.001,-40.37806070999999,746800,0.05513766035437584,70,10519,746699,,
,,59.80381774902344,0.001,,747000,0.08504423499107361,,,746899,100.0,-39.92147212
7472,100.0,59.39302444458008,0.001,-40.375863280000004,747200,0.06929206103086472,70,10525,747099,,
,,59.30729675292969,0.001,,747500,0.17424628138542175,,,747399,100.0,-41.85596394
7476,100.0,59.6369743347168,0.001,-40.78854148,747600,0.06319788098335266,70,10532,747499,,
,,59.793540954589844,0.001,,748000,0.08206447958946228,,,747899,100.0,-40.187590300000004
7480,100.0,,,-40.742889340000005,748000,,70,10538,,,
7484,100.0,59.71381378173828,0.001,-40.88219035,748400,0.0704212561249733,70,10541,748299,,
,,59.091949462890625,0.001,,748500,0.06968742609024048,,,748399,100.0,-40.408668639999995
7488,100.0,59.03558349609375,0.001,-40.88674042,748800,0.07201193273067474,70,10547,748699,,
,,58.628448486328125,0.001,,749000,0.06499014794826508,,,748899,100.0,-43.15974244000001
7492,100.0,59.117034912109375,0.001,-40.46818714,749200,0.08740901947021484,70,10554,749099,,
,,58.97913360595703,0.001,,749500,0.10583531856536865,,,749399,100.0,-42.06584866
7496,100.0,59.170326232910156,0.001,-40.57688194,749600,0.07347100973129272,70,10560,749499,,
,,58.717464447021484,0.001,,750000,0.11480889469385147,,,749899,100.0,-41.86536782
7500,100.0,,,-40.79151744999999,750000,,70,10567,,,
7504,100.0,59.04021072387695,0.001,-40.77401791,750400,0.07132962346076965,70,10569,750299,,
,,58.87006759643555,0.001,,750500,0.07090657949447632,,,750399,100.0,-39.783393020000005
7508,100.0,59.72245788574219,0.001,-40.811189760000005,750800,0.05960734933614731,70,10575,750699,,
,,58.91313171386719,0.001,,751000,0.08815360069274902,,,750899,100.0,-42.0813433
7512,100.0,58.678531646728516,0.001,-40.90775907,751200,0.06676856428384781,70,10582,751099,,
,,58.86552429199219,0.001,,751500,0.05933884158730507,,,751399,100.0,-39.68619136
7516,100.0,58.73098373413086,0.001,-41.25923769999999,751600,0.050495754927396774,70,10588,751499,,
,,58.383609771728516,0.001,,752000,0.05176909267902374,,,751899,100.0,-40.04038636
7520,100.0,,,-41.27567559,752000,,70,10595,,,
7524,100.0,58.283836364746094,0.001,-41.08691147,752400,0.08756621181964874,70,10597,752299,,
,,58.65700912475586,0.001,,752500,0.05732034146785736,,,752399,100.0,-41.02764344
7528,100.0,58.88469696044922,0.001,-41.21951973,752800,0.06189907714724541,70,10604,752699,,
,,58.48944091796875,0.001,,753000,0.049567051231861115,,,752899,100.0,-38.01555338
7532,100.0,58.56736755371094,0.001,-41.02256468,753200,0.07163862884044647,70,10610,753099,,
,,58.02455520629883,0.001,,753500,0.09782363474369049,,,753399,100.0,-39.0501644
7536,100.0,58.36674499511719,0.001,-40.98749474,753600,0.047135770320892334,70,10617,753499,,
,,58.6264762878418,0.001,,754000,0.04314374178647995,,,753899,100.0,-40.136108240000006
7540,100.0,,,-41.06336780000001,754000,,70,10623,,,
7544,100.0,57.99747085571289,0.001,-41.371428429999995,754400,0.056576237082481384,70,10626,754299,,
,,58.262794494628906,0.001,,754500,0.05640706792473793,,,754399,100.0,-40.043680980000005
7548,100.0,58.62969207763672,0.001,-41.122205269999995,754800,0.09344151616096497,70,10632,754699,,
,,58.04095458984375,0.001,,755000,0.05359818413853645,,,754899,100.0,-38.71805956
7552,100.0,58.4581413269043,0.001,-40.92616834,755200,0.048883743584156036,70,10639,755099,,
,,58.21989059448242,0.001,,755500,0.038701921701431274,,,755399,100.0,-39.26061784
7556,100.0,58.38616943359375,0.001,-40.907627039999994,755600,0.07250223308801651,70,10645,755499,,
,,58.03727340698242,0.001,,756000,0.0634077936410904,,,755899,100.0,-39.171685
7560,100.0,,,-41.064382699999996,756000,,70,10652,,,
7564,100.0,58.285728454589844,0.001,-41.13069538,756400,0.033461593091487885,70,10654,756299,,
,,58.699981689453125,0.001,,756500,0.05167065188288689,,,756399,100.0,-38.23496948
7568,100.0,58.33745574951172,0.001,-40.7866526,756800,0.05983763933181763,70,10661,756699,,
,,58.01123046875,0.001,,757000,0.05856049060821533,,,756899,100.0,-38.569052420000006
7572,100.0,57.771339416503906,0.001,-40.599967119999995,757200,0.06898891925811768,70,10667,757099,,
,,57.75764083862305,0.001,,757500,0.07799439132213593,,,757399,100.0,-38.4854799
7576,100.0,58.188690185546875,0.001,-39.92836558999999,757600,0.1548275202512741,70,10674,757499,,
,,57.616241455078125,0.001,,758000,0.07969434559345245,,,757899,100.0,-37.90456406
7580,100.0,,,-39.703415699999994,758000,,70,10680,,,
7584,100.0,58.046295166015625,0.001,-39.5299252,758400,0.06830387562513351,70,10683,758299,,
,,58.14149856567383,0.001,,758500,0.08207572251558304,,,758399,100.0,-38.99097898
7588,100.0,57.952293395996094,0.001,-39.34754922,758800,0.05295872688293457,70,10689,758699,,
,,58.382904052734375,0.001,,759000,0.04530185088515282,,,758899,100.0,-38.627208579999994
7592,100.0,57.78380584716797,0.001,-39.35229516,759200,0.046428512781858444,70,10696,759099,,
,,57.737091064453125,0.001,,759500,0.060079824179410934,,,759399,100.0,-38.951651039999994
7596,100.0,58.012481689453125,0.001,-39.31908215000001,759600,0.04689507931470871,70,10703,759499,,
,,57.65882873535156,0.001,,760000,0.05012775585055351,,,759899,100.0,-39.53205327999999
7600,100.0,,,-39.237599980000006,760000,,70,10709,,,
7604,100.0,58.421607971191406,0.001,-39.15134569,760400,0.05217865854501724,70,10711,760299,,
,,56.98188018798828,0.001,,760500,0.046643733978271484,,,760399,100.0,-38.90106144000001
7608,100.0,57.8248291015625,0.001,-38.93366061,760800,0.061157431453466415,70,10718,760699,,
,,57.526424407958984,0.001,,761000,0.059924423694610596,,,760899,100.0,-40.108844559999994
7612,100.0,57.181976318359375,0.001,-38.728629670000004,761200,0.0784212201833725,70,10725,761099,,
,,57.5637321472168,0.001,,761500,0.04631926119327545,,,761399,100.0,-41.132150700000004
7616,100.0,57.931217193603516,0.001,-38.6184222,761600,0.07108524441719055,70,10731,761499,,
,,57.493961334228516,0.001,,762000,0.06291605532169342,,,761899,100.0,-41.45379492
7620,100.0,,,-38.691477330000005,762000,,70,10738,,,
7624,100.0,57.79545593261719,0.001,-38.75768988,762400,0.06297667324542999,70,10740,762299,,
,,58.34247970581055,0.001,,762500,0.053956612944602966,,,762399,100.0,-41.905932220000004
7628,100.0,57.34479904174805,0.001,-39.01417031,762800,0.05660615116357803,70,10747,762699,,
,,57.98533630371094,0.001,,763000,0.0666394904255867,,,762899,100.0,-42.136906360000005
7632,100.0,57.32463836669922,0.001,-38.97906656999999,763200,0.0758407711982727,70,10753,763099,,
,,57.7318115234375,0.001,,763500,0.08262673020362854,,,763399,100.0,-39.795196059999995
7636,100.0,57.50044250488281,0.001,-39.13011605,763600,0.04696253314614296,70,10760,763499,,
,,56.896728515625,0.001,,764000,0.05990489199757576,,,763899,100.0,-40.22694852
7640,100.0,,,-39.053311279999996,764000,,70,10766,,,
7644,100.0,57.40971755981445,0.001,-39.392650030000006,764400,0.07657358050346375,70,10769,764299,,
,,57.31298828125,0.001,,764500,0.09108177572488785,,,764399,100.0,-38.990632240000004
7648,100.0,57.654151916503906,0.001,-39.570123,764800,0.06384492665529251,70,10775,764699,,
,,57.4558219909668,0.001,,765000,0.06433340907096863,,,764899,100.0,-39.43587976
7652,100.0,57.21222686767578,0.001,-39.69045215,765200,0.06935726851224899,70,10782,765099,,
,,57.18449401855469,0.001,,765500,0.0967835932970047,,,765399,100.0,-39.44221944
7656,100.0,57.319305419921875,0.001,-39.58579213,765600,0.0723797082901001,70,10788,765499,,
,,57.79244613647461,0.001,,766000,0.07797837257385254,,,765899,100.0,-39.30146738
7660,100.0,,,-39.535801219999996,766000,,70,10795,,,
7664,100.0,57.78866195678711,0.001,-39.59033598,766400,0.0684584453701973,70,10797,766299,,
,,57.43414306640625,0.001,,766500,0.07148133963346481,,,766399,100.0,-38.77019812
7668,100.0,57.809810638427734,0.001,-39.49593547,766800,0.05878956615924835,70,10804,766699,,
,,56.64863586425781,0.001,,767000,0.08043356239795685,,,766899,100.0,-39.438413759999996
7672,100.0,57.13963317871094,0.001,-39.69022592,767200,0.06830765306949615,70,10810,767099,,
,,56.86915588378906,0.001,,767500,0.05301252752542496,,,767399,100.0,-38.907699099999995
7676,100.0,57.7904167175293,0.001,-39.913769710000004,767600,0.06041283160448074,70,10817,767499,,
,,57.535011291503906,0.001,,768000,0.07147952169179916,,,767899,100.0,-38.9825481
7680,100.0,,,-40.01101203,768000,,70,10823,,,
7684,100.0,57.25639343261719,0.001,-39.85248611,768400,0.06579745560884476,70,10826,768299,,
,,57.68646240234375,0.001,,768500,0.07200059294700623,,,768399,100.0,-39.17616681999999
7688,100.0,56.821319580078125,0.001,-39.88387343,768800,0.05705144628882408,70,10832,768699,,
,,57.60873031616211,0.001,,769000,0.05891592055559158,,,768899,100.0,-39.87761492
7692,100.0,57.054813385009766,0.001,-39.85930849,769200,0.06992115080356598,70,10839,769099,,
,,57.038841247558594,0.001,,769500,0.06525140255689621,,,769399,100.0,-39.03764276
7696,100.0,57.20811462402344,0.001,-39.69397328,769600,0.05612633749842644,70,10845,769499,,
,,57.59550857543945,0.001,,770000,0.07065722346305847,,,769899,100.0,-39.324896259999996
7700,100.0,,,-39.729074229999995,770000,,70,10852,,,
7704,100.0,56.49749755859375,0.001,-39.596074169999994,770400,0.07328295707702637,70,10854,770299,,
,,57.55389404296875,0.001,,770500,0.06232035905122757,,,770399,100.0,-39.21271769999999
7708,100.0,57.70559310913086,0.001,-39.85961117,770800,0.06457485258579254,70,10861,770699,,
,,57.055023193359375,0.001,,771000,0.06154823303222656,,,770899,100.0,-39.54438268
7712,100.0,57.1171760559082,0.001,-39.94278037000001,771200,0.07136595994234085,70,10867,771099,,
,,57.86750030517578,0.001,,771500,0.07295220345258713,,,771399,100.0,-40.03033786
7716,100.0,57.3035774230957,0.001,-39.86322672,771600,0.05932006984949112,70,10874,771499,,
,,56.91468048095703,0.001,,772000,0.06429166346788406,,,771899,100.0,-39.350605380000005
7720,100.0,,,-39.740705479999995,772000,,70,10880,,,
7724,100.0,57.32167053222656,0.001,-39.69438737,772400,0.0706510841846466,70,10883,772299,,
,,57.94529724121094,0.001,,772500,0.06854265183210373,,,772399,100.0,-39.38354956
7728,100.0,57.461219787597656,0.001,-39.51483893,772800,0.07703372091054916,70,10889,772699,,
,,57.05558776855469,0.001,,773000,0.09589675068855286,,,772899,100.0,-38.54858298
7732,100.0,56.85869216918945,0.001,-39.741183719999995,773200,0.07581806182861328,70,10896,773099,,
,,57.137847900390625,0.001,,773500,0.08880820125341415,,,773399,100.0,-39.756851940000004
7736,100.0,57.37668228149414,0.001,-39.820116770000006,773600,0.056347623467445374,70,10902,773499,,
,,57.268577575683594,0.001,,774000,0.09759998321533203,,,773899,100.0,-39.84633701999999
7740,100.0,,,-39.88528625,774000,,70,10909,,,
7744,100.0,57.23823547363281,0.001,-39.375078519999995,774400,0.07729528844356537,70,10911,774299,,
,,56.850643157958984,0.001,,774500,0.061287809163331985,,,774399,100.0,-40.379104659999996
7748,100.0,57.09088134765625,0.001,-39.42246429,774800,0.10194548219442368,70,10918,774699,,
,,57.120365142822266,0.001,,775000,0.061302028596401215,,,774899,100.0,-39.84948038
7752,100.0,56.920005798339844,0.001,-39.44867403999999,775200,0.0810285359621048,70,10924,775099,,
,,57.337646484375,0.001,,775500,0.07811443507671356,,,775399,100.0,-38.84016344
7756,100.0,57.168174743652344,0.001,-39.59396838,775600,0.05334264039993286,70,10931,775499,,
,,56.376895904541016,0.001,,776000,0.06712167710065842,,,775899,100.0,-39.5712089
7760,100.0,,,-39.542636130000005,776000,,70,10937,,,
7764,100.0,56.834022521972656,0.001,-39.45100633,776400,0.09525390714406967,70,10940,776299,,
,,57.80370330810547,0.001,,776500,0.06205733120441437,,,776399,100.0,-39.4828954
7768,100.0,56.386356353759766,0.001,-39.60848791,776800,0.04611478000879288,70,10946,776699,,
,,57.14972686767578,0.001,,777000,0.07021711766719818,,,776899,100.0,-38.88283622
7772,100.0,56.502220153808594,0.001,-39.32666874,777200,0.10155735164880753,70,10953,777099,,
,,56.9861946105957,0.001,,777500,0.05794212222099304,,,777399,100.0,-38.77381996
7776,100.0,56.877593994140625,0.001,-39.39155341,777600,0.05738279968500137,70,10959,777499,,
,,57.618324279785156,0.001,,778000,0.07202664017677307,,,777899,100.0,-40.05384546
7780,100.0,,,-39.62635245,778000,,70,10966,,,
7784,100.0,56.78388977050781,0.001,-39.8442229,778400,0.0567045658826828,70,10968,778299,,
,,56.754119873046875,0.001,,778500,0.05959155410528183,,,778399,100.0,-39.03187136
7788,100.0,57.07049560546875,0.001,-39.83654536,778800,0.06541867554187775,70,10975,778699,,
,,57.287166595458984,0.001,,779000,0.06520679593086243,,,778899,100.0,-39.87125372
7792,100.0,56.81463623046875,0.001,-39.876275389999996,779200,0.11075486242771149,70,10982,779099,,
,,57.298301696777344,0.001,,779500,0.08058005571365356,,,779399,100.0,-41.71695242
7796,100.0,56.400535583496094,0.001,-40.10183194999999,779600,0.06034739315509796,70,10988,779499,,
,,57.08580017089844,0.001,,780000,0.074564129114151,,,779899,100.0,-38.28251498
7800,100.0,,,-40.12193589,780000,,70,10995,,,
7804,100.0,56.521568298339844,0.001,-40.197426279999995,780400,0.06634102761745453,70,10997,780299,,
,,56.39685821533203,0.001,,780500,0.06677155196666718,,,780399,100.0,-38.414290859999994
7808,100.0,57.92680740356445,0.001,-40.09281959,780800,0.09279338270425797,70,11004,780699,,
,,56.64549255371094,0.001,,781000,0.12213403731584549,,,780899,100.0,-38.580314140000006
7812,100.0,56.468624114990234,0.001,-40.06376258,781200,0.11543694883584976,70,11010,781099,,
,,56.56584930419922,0.001,,781500,0.1036805510520935,,,781399,100.0,-39.24955592
7816,100.0,56.82032775878906,0.001,-39.94101911,781600,0.09023129194974899,70,11017,781499,,
,,56.380760192871094,0.001,,782000,0.07229667901992798,,,781899,100.0,-39.33545201999999
7820,100.0,,,-39.891669959999994,782000,,70,11023,,,
7824,100.0,56.78388977050781,0.001,-39.762798370000006,782400,0.08304060995578766,70,11026,782299,,
,,56.951454162597656,0.001,,782500,0.0881834626197815,,,782399,100.0,-39.90254502
7828,100.0,57.02747344970703,0.001,-39.47102035,782800,0.08092383295297623,70,11032,782699,,
,,56.65608215332031,0.001,,783000,0.10219056904315948,,,782899,100.0,-38.91413706
7832,100.0,56.61052322387695,0.001,-39.44234277,783200,0.0657094419002533,70,11039,783099,,
,,56.14014434814453,0.001,,783500,0.08637379109859467,,,783399,100.0,-39.7342164
7836,100.0,56.77415466308594,0.001,-39.343594429999996,783600,0.084538035094738,70,11045,783499,,
,,55.93390655517578,0.001,,784000,0.08936447650194168,,,783899,100.0,-38.49050016
7840,100.0,,,-39.15507762,784000,,70,11052,,,
7844,100.0,56.175262451171875,0.001,-39.21874016,784400,0.07824704051017761,70,11054,784299,,
,,56.20211410522461,0.001,,784500,0.11294518411159515,,,784399,100.0,-38.87588032
7848,100.0,56.559295654296875,0.001,-39.36976215,784800,0.0779806599020958,70,11061,784699,,
,,56.25532531738281,0.001,,785000,0.09659586101770401,,,784899,100.0,-38.34203774
7852,100.0,56.140892028808594,0.001,-39.24421005,785200,0.08498585224151611,70,11067,785099,,
,,56.35759353637695,0.001,,785500,0.09733027219772339,,,785399,100.0,-39.11506754
7856,100.0,56.15748596191406,0.001,-39.25283334000001,785600,0.10354340076446533,70,11074,785499,,
,,56.22052001953125,0.001,,786000,0.07756239175796509,,,785899,100.0,-40.02196182
7860,100.0,,,-39.04470436,786000,,70,11080,,,
7864,100.0,56.01506805419922,0.001,-39.11968351,786400,0.07480403780937195,70,11083,786299,,
,,56.12675094604492,0.001,,786500,0.13406580686569214,,,786399,100.0,-40.522391139999996
7868,100.0,55.72476577758789,0.001,-39.31446911999999,786800,0.09464496374130249,70,11089,786699,,
,,56.693580627441406,0.001,,787000,0.07473841309547424,,,786899,100.0,-40.16746756
7872,100.0,55.982852935791016,0.001,-39.393036450000004,787200,0.0819106474518776,70,11096,787099,,
,,55.82371520996094,0.001,,787500,0.13163883984088898,,,787399,100.0,-38.32493746
7876,100.0,56.35353088378906,0.001,-39.662826149999994,787600,0.07081449031829834,70,11102,787499,,
,,56.270687103271484,0.001,,788000,0.12334587424993515,,,787899,100.0,-38.81576506
7880,100.0,,,-39.37017562999999,788000,,70,11109,,,
7884,100.0,56.56238555908203,0.001,-39.32580012,788400,0.06597108393907547,70,11111,788299,,
,,55.67469024658203,0.001,,788500,0.09329930692911148,,,788399,100.0,-39.97351256
7888,100.0,55.946197509765625,0.001,-39.1686168,788800,0.0688338503241539,70,11117,788699,,
,,56.124717712402344,0.001,,789000,0.05841980502009392,,,788899,100.0,-38.72865382
7892,100.0,55.74571228027344,0.001,-39.13277113999999,789200,0.06550918519496918,70,11124,789099,,
,,56.177730560302734,0.001,,789500,0.07603827118873596,,,789399,100.0,-40.11265838
7896,100.0,56.001060485839844,0.001,-39.12240148,789600,0.09194910526275635,70,11131,789499,,
,,55.90638732910156,0.001,,790000,0.06865395605564117,,,789899,100.0,-41.06683863999999
7900,100.0,,,-38.9089976,790000,,70,11137,,,
7904,100.0,56.345542907714844,0.001,-39.15405668,790400,0.08126736432313919,70,11139,790299,,
,,56.08992004394531,0.001,,790500,0.07429057359695435,,,790399,100.0,-41.504474120000005
7908,100.0,55.76888656616211,0.001,-39.08888233,790800,0.09424041956663132,70,11146,790699,,
,,55.79777908325195,0.001,,791000,0.06703673303127289,,,790899,100.0,-41.17007567999999
7912,100.0,55.61569595336914,0.001,-39.12904966,791200,0.08249672502279282,70,11152,791099,,
,,56.371490478515625,0.001,,791500,0.09828253835439682,,,791399,100.0,-40.534238179999996
7916,100.0,55.514556884765625,0.001,-39.26443163,791600,0.0881936326622963,70,11159,791499,,
,,55.91721725463867,0.001,,792000,0.11491386592388153,,,791899,100.0,-39.83220636000001
7920,100.0,,,-39.25083849,792000,,70,11165,,,
7924,100.0,56.096351623535156,0.001,-39.2046952,792400,0.0550178661942482,70,11168,792299,,
,,56.03571319580078,0.001,,792500,0.0684153139591217,,,792399,100.0,-40.19449602
7928,100.0,55.487037658691406,0.001,-39.3775261,792800,0.0782594382762909,70,11174,792699,,
,,55.97862243652344,0.001,,793000,0.10405408591032028,,,792899,100.0,-42.62523836
7932,100.0,56.08949279785156,0.001,-39.427926549999995,793200,0.12332877516746521,70,11181,793099,,
,,56.02862548828125,0.001,,793500,0.09812143445014954,,,793399,100.0,-40.33108174
7936,100.0,56.04717254638672,0.001,-39.463400209999996,793600,0.08139793574810028,70,11187,793499,,
,,56.02069091796875,0.001,,794000,0.24232424795627594,,,793899,100.0,-40.90566
7940,100.0,,,-39.60605016,794000,,70,11194,,,
