train/learning_rate,train/ent_coef_loss,rollout/ep_len_mean,time/time_elapsed,train/critic_loss,train/n_updates,train/actor_loss,time/total_timesteps,time/episodes,time/fps,rollout/ep_rew_mean,train/ent_coef,eval/mean_reward,eval/mean_ep_length
0.0003,-0.4577581584453583,100.0,7738,0.015185900963842869,282699,30.409439086914062,282800,2828,36,-32.53331012,0.008180342614650726,,
0.0003,-1.0259557962417603,,,0.01588968001306057,282899,30.627912521362305,283000,,,,0.008192229084670544,-31.9895289,100.0
0.0003,-0.13846763968467712,100.0,7751,0.01906641386449337,283099,30.73595428466797,283200,2832,36,-32.32643251,0.008176837116479874,,
0.0003,-0.1718745231628418,,,0.018764395266771317,283399,31.004405975341797,283500,,,,0.008234837092459202,-31.98743952,100.0
0.0003,-0.6326749324798584,100.0,7763,0.017420975491404533,283499,30.986644744873047,283600,2836,36,-32.412120959999996,0.008172249421477318,,
0.0003,2.120091438293457,,,0.02105899713933468,283899,30.529251098632812,284000,,,,0.008157225325703621,-32.04349298,100.0
,,100.0,7776,,,,284000,2840,36,-32.40557982999999,,,
0.0003,0.44269663095474243,100.0,7781,0.018056455999612808,284299,30.602481842041016,284400,2844,36,-32.59032792,0.00828611385077238,,
0.0003,-0.057568520307540894,,,0.017491910606622696,284399,30.27780532836914,284500,,,,0.008269965648651123,-31.31037804,100.0
0.0003,-1.4564628601074219,100.0,7793,0.01885787397623062,284699,30.568859100341797,284800,2848,36,-32.43303415999999,0.008249630220234394,,
0.0003,-1.2315199375152588,,,0.018009334802627563,284899,30.876663208007812,285000,,,,0.008248252794146538,-31.07398202,100.0
0.0003,0.3159693479537964,100.0,7806,0.017035597935318947,285099,30.16204071044922,285200,2852,36,-32.54962399,0.008249795064330101,,
0.0003,0.4969998300075531,,,0.019505007192492485,285399,30.74297332763672,285500,,,,0.008259017020463943,-31.275473420000004,100.0
0.0003,1.4721161127090454,100.0,7819,0.01623653993010521,285499,30.747419357299805,285600,2856,36,-32.66825541,0.008284663781523705,,
0.0003,-0.31827008724212646,,,0.013613361865282059,285899,31.10924530029297,286000,,,,0.008279300294816494,-31.619328300000003,100.0
,,100.0,7831,,,,286000,2860,36,-32.816039659999994,,,
0.0003,0.5383310317993164,100.0,7836,0.01892213150858879,286299,30.848766326904297,286400,2864,36,-32.965654240000006,0.008184435777366161,,
0.0003,-0.014201819896697998,,,0.023066045716404915,286399,31.087543487548828,286500,,,,0.008152461610734463,-31.41460736,100.0
0.0003,1.244887351989746,100.0,7849,0.015035061165690422,286699,30.914764404296875,286800,2868,36,-32.94648913,0.008156959898769855,,
0.0003,0.5958899259567261,,,0.017884112894535065,286899,30.938213348388672,287000,,,,0.008315288461744785,-32.2851199,100.0
0.0003,0.40203648805618286,100.0,7861,0.015906943008303642,287099,30.217851638793945,287200,2872,36,-32.783298120000005,0.008353718556463718,,
0.0003,0.5475820899009705,,,0.016163017600774765,287399,30.28122329711914,287500,,,,0.008394059725105762,-31.937105300000002,100.0
0.0003,-0.017926931381225586,100.0,7874,0.020703596994280815,287499,31.234844207763672,287600,2876,36,-32.795795950000006,0.008436373434960842,,
0.0003,0.28495919704437256,,,0.0187569297850132,287899,30.553844451904297,288000,,,,0.008226646110415459,-31.580539759999997,100.0
,,100.0,7886,,,,288000,2880,36,-32.84336641,,,
0.0003,1.3649101257324219,100.0,7891,0.01651804894208908,288299,30.222976684570312,288400,2884,36,-32.94322573,0.00814723502844572,,
0.0003,-1.0662169456481934,,,0.02281505987048149,288399,30.68329620361328,288500,,,,0.008245579898357391,-30.67003486,100.0
0.0003,-0.7365050315856934,100.0,7904,0.016769200563430786,288699,30.701053619384766,288800,2888,36,-32.73183288,0.008220313116908073,,
0.0003,0.0496940016746521,,,0.01574801467359066,288899,30.135286331176758,289000,,,,0.008148548193275928,-31.174518179999996,100.0
0.0003,0.7372156381607056,100.0,7916,0.016236385330557823,289099,30.742876052856445,289200,2892,36,-32.73560107,0.00816403143107891,,
0.0003,-1.377250075340271,,,0.018301688134670258,289399,30.853084564208984,289500,,,,0.008188730105757713,-32.55008956,100.0
0.0003,0.4418995678424835,100.0,7929,0.013563819229602814,289499,31.04498291015625,289600,2896,36,-32.568460400000006,0.008109630085527897,,
0.0003,0.6279622316360474,,,0.01785607449710369,289899,31.08404541015625,290000,,,,0.008354363963007927,-30.936040839999997,100.0
,,100.0,7941,,,,290000,2900,36,-32.82882267,,,
0.0003,1.4969534873962402,100.0,7946,0.02081192657351494,290299,30.452896118164062,290400,2904,36,-32.73346359999999,0.008255627937614918,,
0.0003,-0.05686422064900398,,,0.01967831887304783,290399,30.921855926513672,290500,,,,0.008289666846394539,-31.707491640000004,100.0
0.0003,-0.6125457286834717,100.0,7959,0.016281651332974434,290699,30.82653045654297,290800,2908,36,-32.8759072,0.008317457512021065,,
0.0003,0.3238474130630493,,,0.01688362844288349,290899,30.763408660888672,291000,,,,0.00826316513121128,-30.87725344,100.0
0.0003,0.37164515256881714,100.0,7971,0.01592840440571308,291099,31.299331665039062,291200,2912,36,-32.87707517,0.008270998485386372,,
0.0003,0.15467387437820435,,,0.015236375853419304,291399,31.020971298217773,291500,,,,0.008296100422739983,-30.922007740000005,100.0
0.0003,-0.8422937393188477,100.0,7984,0.018612263724207878,291499,30.93222427368164,291600,2916,36,-32.74917327,0.008341868408024311,,
0.0003,0.28613516688346863,,,0.016224665567278862,291899,30.752300262451172,292000,,,,0.008406521752476692,-32.41195022,100.0
,,100.0,7996,,,,292000,2920,36,-32.699051409999996,,,
0.0003,-0.6285400986671448,100.0,8002,0.019112814217805862,292299,30.826562881469727,292400,2924,36,-32.80774175,0.008469242602586746,,
0.0003,-0.01983100175857544,,,0.017338890582323074,292399,30.175521850585938,292500,,,,0.008456539362668991,-31.64152014,100.0
0.0003,-0.5459911227226257,100.0,8014,0.017403438687324524,292699,30.801620483398438,292800,2928,36,-32.77551413,0.008490406908094883,,
0.0003,-0.4996516704559326,,,0.01929948478937149,292899,30.75227928161621,293000,,,,0.008366997353732586,-30.96020384,100.0
0.0003,-0.33905795216560364,100.0,8027,0.02290755696594715,293099,30.218904495239258,293200,2932,36,-33.016284950000006,0.008477238938212395,,
0.0003,1.5170584917068481,,,0.014556009322404861,293399,30.092884063720703,293500,,,,0.008395780809223652,-32.11731968,100.0
0.0003,-0.11609798669815063,100.0,8039,0.01557791419327259,293499,30.299781799316406,293600,2936,36,-32.949611860000005,0.008411858230829239,,
0.0003,0.1846713125705719,,,0.017302606254816055,293899,30.497303009033203,294000,,,,0.008467349223792553,-31.736822040000003,100.0
,,100.0,8052,,,,294000,2940,36,-33.00042317,,,
0.0003,-0.33362671732902527,100.0,8057,0.0236525721848011,294299,30.796131134033203,294400,2944,36,-33.08432065,0.008550887927412987,,
0.0003,-0.9378079175949097,,,0.021166592836380005,294399,30.329416275024414,294500,,,,0.008604960516095161,-30.75028286,100.0
0.0003,0.7731755375862122,100.0,8070,0.016576426103711128,294699,30.726755142211914,294800,2948,36,-33.251587349999994,0.008449538610875607,,
0.0003,-0.04944920539855957,,,0.01734493300318718,294899,30.212600708007812,295000,,,,0.008406978100538254,-30.94322742,100.0
0.0003,0.14527812600135803,100.0,8082,0.026455767452716827,295099,30.369415283203125,295200,2952,36,-33.12513453,0.008441854268312454,,
0.0003,0.13873609900474548,,,0.018821168690919876,295399,30.801984786987305,295500,,,,0.008497130125761032,-31.23648578,100.0
0.0003,-1.22783362865448,100.0,8095,0.016355294734239578,295499,30.397829055786133,295600,2956,36,-33.286668399999996,0.008541466668248177,,
0.0003,0.5726342797279358,,,0.023579416796565056,295899,30.69076919555664,296000,,,,0.00831348542124033,-30.3629841,100.0
,,100.0,8107,,,,296000,2960,36,-33.10431772,,,
0.0003,-0.7386231422424316,100.0,8112,0.023612573742866516,296299,30.483551025390625,296400,2964,36,-32.70909651,0.008195350877940655,,
0.0003,0.6875655651092529,,,0.01623714715242386,296399,30.576107025146484,296500,,,,0.008167045190930367,-30.95684068,100.0
0.0003,0.15202941000461578,100.0,8128,0.024033483117818832,296699,31.081932067871094,296800,2968,36,-32.67826679,0.008318242616951466,,
0.0003,-1.6409379243850708,,,0.018573392182588577,296899,30.253597259521484,297000,,,,0.008301976136863232,-31.863967179999996,100.0
0.0003,-0.7304492592811584,100.0,8143,0.017046501860022545,297099,31.01138687133789,297200,2972,36,-32.867226040000006,0.008190576918423176,,
0.0003,0.08043941855430603,,,0.01787838339805603,297399,30.73741912841797,297500,,,,0.008263307623565197,-32.1363542,100.0
0.0003,0.37827131152153015,100.0,8155,0.01972001977264881,297499,31.006359100341797,297600,2976,36,-32.835079289999996,0.008242717944085598,,
0.0003,0.3240601420402527,,,0.018310926854610443,297899,30.541120529174805,298000,,,,0.00840391218662262,-30.640180960000002,100.0
,,100.0,8168,,,,298000,2980,36,-32.772385240000006,,,
0.0003,0.8308279514312744,100.0,8173,0.020694933831691742,298299,30.4119815826416,298400,2984,36,-32.83875200000001,0.008245968259871006,,
0.0003,0.3962567448616028,,,0.01994582824409008,298399,30.67374038696289,298500,,,,0.008259108290076256,-31.01519662,100.0
0.0003,-0.26056841015815735,100.0,8186,0.016574177891016006,298699,30.436935424804688,298800,2988,36,-32.995751930000004,0.008310915902256966,,
0.0003,0.5802944898605347,,,0.027205366641283035,298899,30.459562301635742,299000,,,,0.00828438252210617,-31.60173048,100.0
0.0003,0.7068015933036804,100.0,8199,0.017612939700484276,299099,30.533958435058594,299200,2992,36,-33.11885064,0.00821278989315033,,
0.0003,0.3762713074684143,,,0.020699717104434967,299399,30.940994262695312,299500,,,,0.008296670392155647,-32.377659660000006,100.0
0.0003,0.6329327821731567,100.0,8211,0.01984010823071003,299499,30.68815040588379,299600,2996,36,-33.14987677,0.008282763883471489,,
0.0003,-2.058262348175049,,,0.01850632205605507,299899,30.482797622680664,300000,,,,0.008353148587048054,-31.314994479999996,100.0
,,100.0,8224,,,,300000,3000,36,-32.87905449,,,
0.0003,-0.904454231262207,100.0,8229,0.01959192007780075,300299,30.475858688354492,300400,3004,36,-33.01279007,0.008313064463436604,,
0.0003,-0.009146004915237427,,,0.027150439098477364,300399,30.807178497314453,300500,,,,0.008253300562500954,-30.507234540000002,100.0
0.0003,-0.877288281917572,100.0,8241,0.025630053132772446,300699,30.249069213867188,300800,3008,36,-32.81069227,0.008235285058617592,,
0.0003,0.8424893617630005,,,0.02431497909128666,300899,30.475568771362305,301000,,,,0.008244187571108341,-32.04631454,100.0
0.0003,0.1551167517900467,100.0,8254,0.020025581121444702,301099,30.127952575683594,301200,3012,36,-32.83822284,0.008216147311031818,,
0.0003,0.1931573450565338,,,0.022201497107744217,301399,30.696720123291016,301500,,,,0.008425666950643063,-32.82858416,100.0
0.0003,-0.7084319591522217,100.0,8266,0.0201142318546772,301499,30.6335391998291,301600,3016,36,-32.962500569999996,0.008395737037062645,,
0.0003,0.2298399806022644,,,0.01986454427242279,301899,30.42527961730957,302000,,,,0.00834064744412899,-31.10248012,100.0
,,100.0,8279,,,,302000,3020,36,-33.16868782,,,
0.0003,0.35002824664115906,100.0,8284,0.022606264799833298,302299,30.344802856445312,302400,3024,36,-33.119501819999996,0.008359783329069614,,
0.0003,-0.1277984082698822,,,0.02194938436150551,302399,30.181692123413086,302500,,,,0.008358081802725792,-30.937640480000006,100.0
0.0003,0.6054855585098267,100.0,8296,0.019281433895230293,302699,30.416894912719727,302800,3028,36,-33.04384004,0.008249374106526375,,
0.0003,0.31727418303489685,,,0.016618316993117332,302899,30.535934448242188,303000,,,,0.008319766260683537,-30.541606719999994,100.0
0.0003,0.5217941999435425,100.0,8309,0.016892701387405396,303099,30.238718032836914,303200,3032,36,-33.03000313999999,0.008306863717734814,,
0.0003,-0.35341641306877136,,,0.020074523985385895,303399,30.251388549804688,303500,,,,0.008312933146953583,-33.00952988,100.0
0.0003,-0.1151638776063919,100.0,8321,0.01696852222084999,303499,30.348114013671875,303600,3036,36,-32.9127276,0.008248934522271156,,
0.0003,0.327777624130249,,,0.023978304117918015,303899,29.963050842285156,304000,,,,0.008251404389739037,-30.846073639999997,100.0
,,100.0,8334,,,,304000,3040,36,-32.89786844,,,
0.0003,0.3675376772880554,100.0,8339,0.022825373336672783,304299,30.433130264282227,304400,3044,36,-32.59697833,0.008291861042380333,,
0.0003,0.8338060975074768,,,0.024741847068071365,304399,30.41884994506836,304500,,,,0.008224045857787132,-32.5016172,100.0
0.0003,-0.18814948201179504,100.0,8352,0.0226583369076252,304699,30.39010238647461,304800,3048,36,-32.69833458,0.008234456181526184,,
0.0003,0.07535120844841003,,,0.0335855707526207,304899,30.45747184753418,305000,,,,0.00814059004187584,-30.97492074,100.0
0.0003,-0.8670601844787598,100.0,8364,0.014665244147181511,305099,29.742656707763672,305200,3052,36,-32.577291890000005,0.008303279057145119,,
0.0003,-0.16684961318969727,,,0.020333297550678253,305399,30.413564682006836,305500,,,,0.008229164406657219,-32.48910384,100.0
0.0003,-0.9029216170310974,100.0,8376,0.024447301402688026,305499,30.631088256835938,305600,3056,36,-32.860479139999995,0.00820300541818142,,
0.0003,1.3927574157714844,,,0.028446320444345474,305899,30.03166961669922,306000,,,,0.00840685423463583,-55.88417768,100.0
,,100.0,8389,,,,306000,3060,36,-34.36993006,,,
0.0003,-0.8542841076850891,100.0,8393,0.06255243718624115,306299,30.42827606201172,306400,3064,36,-36.40129304,0.008632475510239601,,
0.0003,1.8154983520507812,,,0.035117559134960175,306399,29.696754455566406,306500,,,,0.008651092648506165,-133.42720464,100.0
0.0003,1.5975534915924072,100.0,8406,0.1288069784641266,306699,30.201740264892578,306800,3068,36,-40.81133812,0.009659688919782639,,
0.0003,3.273688316345215,,,0.0939788967370987,306899,29.23049545288086,307000,,,,0.010407685302197933,-200.38738636,100.0
0.0003,0.26749032735824585,100.0,8419,0.0970614105463028,307099,29.779251098632812,307200,3072,36,-47.54969198999999,0.011168643832206726,,
0.0003,1.0705125331878662,,,0.10009507089853287,307399,28.807741165161133,307500,,,,0.011461136862635612,-198.54908556,100.0
0.0003,0.2233075201511383,100.0,8431,0.1030384749174118,307499,29.147624969482422,307600,3076,36,-55.44688478,0.011483412235975266,,
0.0003,0.505679726600647,,,0.11731570959091187,307899,28.658428192138672,308000,,,,0.01169239915907383,-132.02802614,100.0
,,100.0,8443,,,,308000,3080,36,-61.13319714,,,
0.0003,-2.5991082191467285,100.0,8448,0.07812616974115372,308299,29.27130126953125,308400,3084,36,-64.54789305999999,0.010770397260785103,,
0.0003,-0.4469207525253296,,,0.05368698388338089,308399,28.71805191040039,308500,,,,0.010424825362861156,-116.94100929999999,100.0
0.0003,0.10377770662307739,100.0,8461,0.09455817937850952,308699,29.011627197265625,308800,3088,36,-68.29187827,0.009855296462774277,,
0.0003,0.5192894339561462,,,0.06624878197908401,308899,29.024343490600586,309000,,,,0.009817918762564659,-78.23654886,100.0
0.0003,0.5056673288345337,100.0,8473,0.03736957535147667,309099,28.527576446533203,309200,3092,36,-70.1605202,0.009728293865919113,,
0.0003,-0.05079510807991028,,,0.06731204688549042,309399,29.332937240600586,309500,,,,0.00955961737781763,-56.70049072,100.0
0.0003,1.1999478340148926,100.0,8486,0.07565302401781082,309499,28.80774688720703,309600,3096,36,-70.99540209999999,0.00947227980941534,,
0.0003,0.0011713206768035889,,,0.0477215014398098,309899,29.103960037231445,310000,,,,0.009363428689539433,-56.68653458,100.0
,,100.0,8498,,,,310000,3100,36,-71.82732063,,,
0.0003,-0.3322635889053345,100.0,8503,0.055572330951690674,310299,28.903553009033203,310400,3104,36,-72.67385691000001,0.009133528918027878,,
0.0003,0.7761030793190002,,,0.04447560757398605,310399,28.436965942382812,310500,,,,0.009099234826862812,-51.49147245999998,100.0
0.0003,-0.15967175364494324,100.0,8516,0.06651367247104645,310699,28.904888153076172,310800,3108,36,-73.20093370000001,0.009300176054239273,,
0.0003,0.33091142773628235,,,0.05172136425971985,310899,28.51175308227539,311000,,,,0.009196393191814423,-50.986271720000005,100.0
0.0003,-0.16319513320922852,100.0,8528,0.048252932727336884,311099,28.537124633789062,311200,3112,36,-73.77191074000001,0.009060840122401714,,
0.0003,-0.9259327054023743,,,0.034860800951719284,311399,28.955684661865234,311500,,,,0.00899057649075985,-51.42140179999999,100.0
0.0003,-0.23272040486335754,100.0,8541,0.0526888482272625,311499,28.812950134277344,311600,3116,36,-74.35593929,0.008950820192694664,,
0.0003,0.30950015783309937,,,0.047608375549316406,311899,29.075145721435547,312000,,,,0.008757615461945534,-50.475545579999995,100.0
,,100.0,8554,,,,312000,3120,36,-74.60254611,,,
0.0003,0.8495779037475586,100.0,8558,0.03883560746908188,312299,28.915584564208984,312400,3124,36,-75.72110461,0.008637383580207825,,
0.0003,-0.8965812921524048,,,0.051057200878858566,312399,28.926095962524414,312500,,,,0.008645059540867805,-46.584357360000006,100.0
0.0003,0.812703013420105,100.0,8571,0.0388515442609787,312699,29.040382385253906,312800,3128,36,-76.21779101999999,0.00832302775233984,,
0.0003,1.1478322744369507,,,0.04711873456835747,312899,29.299415588378906,313000,,,,0.008237507194280624,-46.28018424000001,100.0
0.0003,0.7532916069030762,100.0,8583,0.026664117351174355,313099,29.039541244506836,313200,3132,36,-77.08726229,0.008159971795976162,,
0.0003,-0.10215364396572113,,,0.0466243177652359,313399,29.596622467041016,313500,,,,0.00808365922421217,-47.27086834,100.0
0.0003,0.7800334692001343,100.0,8596,0.0404023751616478,313499,29.20278549194336,313600,3136,36,-77.25363706000002,0.00802298542112112,,
0.0003,0.7713921070098877,,,0.034988872706890106,313899,29.30606460571289,314000,,,,0.007983734831213951,-49.32637976,100.0
,,100.0,8608,,,,314000,3140,36,-78.05721433000001,,,
0.0003,-0.5734457969665527,100.0,8613,0.02584453672170639,314299,29.435102462768555,314400,3144,36,-79.11710259,0.008058089762926102,,
0.0003,0.27593734860420227,,,0.02834615670144558,314399,28.887100219726562,314500,,,,0.008074874989688396,-49.43341461999999,100.0
0.0003,0.6254959106445312,100.0,8626,0.030808178707957268,314699,29.114395141601562,314800,3148,36,-79.68680644,0.00811087992042303,,
0.0003,-0.30405911803245544,,,0.03742963820695877,314899,29.622398376464844,315000,,,,0.008089813403785229,-49.57836408,100.0
0.0003,-0.49824267625808716,100.0,8638,0.028098687529563904,315099,29.25061798095703,315200,3152,36,-80.37494077000001,0.008084040135145187,,
0.0003,0.7816786170005798,,,0.03594840317964554,315399,29.52096176147461,315500,,,,0.00806464720517397,-49.53518102,100.0
0.0003,0.6929576396942139,100.0,8651,0.03738851845264435,315499,29.90689468383789,315600,3156,36,-80.79764609,0.008112809620797634,,
0.0003,-0.44155895709991455,,,0.026047611609101295,315899,29.565122604370117,316000,,,,0.008117925375699997,-47.64855114,100.0
,,100.0,8663,,,,316000,3160,36,-79.79340179,,,
0.0003,-0.06955666840076447,100.0,8668,0.031056534498929977,316299,29.66177749633789,316400,3164,36,-79.10176215,0.008171571418642998,,
0.0003,-1.0589207410812378,,,0.033758409321308136,316399,29.664615631103516,316500,,,,0.00808984786272049,-45.982861500000006,100.0
0.0003,0.5025891065597534,100.0,8681,0.02912692166864872,316699,29.631473541259766,316800,3168,36,-75.11404455,0.008068027906119823,,
0.0003,0.5251563787460327,,,0.03177879378199577,316899,29.837711334228516,317000,,,,0.008102606981992722,-43.725279920000006,100.0
0.0003,0.009011566638946533,100.0,8693,0.031088098883628845,317099,29.688243865966797,317200,3172,36,-69.04990305999999,0.008146313950419426,,
0.0003,-0.4831264913082123,,,0.027019761502742767,317399,29.66823387145996,317500,,,,0.008140349760651588,-44.38885486,100.0
0.0003,-0.28934434056282043,100.0,8705,0.04097609221935272,317499,29.916336059570312,317600,3176,36,-61.41701503,0.008054152131080627,,
0.0003,-1.131600022315979,,,0.03914770483970642,317899,30.061256408691406,318000,,,,0.008067328482866287,-43.1976247,100.0
,,100.0,8718,,,,318000,3180,36,-56.093904250000016,,,
0.0003,0.6143287420272827,100.0,8723,0.02995552122592926,318299,29.929122924804688,318400,3184,36,-52.57424674000001,0.008220551535487175,,
0.0003,-1.0923893451690674,,,0.03352859243750572,318399,29.17424774169922,318500,,,,0.008198751136660576,-41.723594520000006,100.0
0.0003,-1.366188406944275,100.0,8735,0.03925035521388054,318699,29.623149871826172,318800,3188,36,-49.12816855,0.008084668777883053,,
0.0003,0.6092401146888733,,,0.0304228737950325,318899,30.010263442993164,319000,,,,0.008047990500926971,-42.48274164,100.0
0.0003,0.48996490240097046,100.0,8748,0.03823547065258026,319099,30.25023078918457,319200,3192,36,-47.51262293999999,0.008114856667816639,,
0.0003,-0.8744524121284485,,,0.032667264342308044,319399,29.638574600219727,319500,,,,0.008155202493071556,-40.794199899999995,100.0
0.0003,0.627744197845459,100.0,8760,0.03814119100570679,319499,29.504440307617188,319600,3196,36,-47.064232950000005,0.008132051676511765,,
0.0003,-0.6859334111213684,,,0.02614336833357811,319899,29.759532928466797,320000,,,,0.008496372029185295,-38.96500474000001,100.0
,,100.0,8772,,,,320000,3200,36,-46.754712600000005,,,
0.0003,0.21557092666625977,100.0,8777,0.024014610797166824,320299,30.214439392089844,320400,3204,36,-46.015160030000004,0.008508218452334404,,
0.0003,0.1867896318435669,,,0.040616072714328766,320399,30.146684646606445,320500,,,,0.008459830656647682,-39.301234019999995,100.0
0.0003,-0.5432783365249634,100.0,8790,0.02627023495733738,320699,29.126888275146484,320800,3208,36,-45.66932076000001,0.008519692346453667,,
0.0003,0.6456838846206665,,,0.0346272774040699,320899,29.82424545288086,321000,,,,0.008584019728004932,-38.465138079999996,100.0
0.0003,-0.9803842306137085,100.0,8802,0.025758907198905945,321099,29.90558624267578,321200,3212,36,-45.05118453999999,0.008444161154329777,,
0.0003,-1.2890855073928833,,,0.031100016087293625,321399,29.783447265625,321500,,,,0.008485104888677597,-36.96085896,100.0
0.0003,-1.2631779909133911,100.0,8815,0.0293558482080698,321499,29.729196548461914,321600,3216,36,-44.61563979,0.008403964340686798,,
0.0003,-0.371035635471344,,,0.03601923584938049,321899,30.18627166748047,322000,,,,0.008426607586443424,-35.17412344,100.0
,,100.0,8827,,,,322000,3220,36,-44.480436929999996,,,
0.0003,0.6938318014144897,100.0,8832,0.026740094646811485,322299,29.325180053710938,322400,3224,36,-43.63551457,0.008500136435031891,,
0.0003,0.6286661028862,,,0.026176344603300095,322399,30.247554779052734,322500,,,,0.008463501930236816,-34.37022612,100.0
0.0003,-1.220092535018921,100.0,8845,0.027011249214410782,322699,30.01103401184082,322800,3228,36,-43.51368100999999,0.008581988513469696,,
0.0003,1.1041830778121948,,,0.03317946940660477,322899,29.86380386352539,323000,,,,0.00841283705085516,-35.39593638,100.0
0.0003,-0.6188715100288391,100.0,8857,0.03460343927145004,323099,30.60218048095703,323200,3232,36,-42.58643196,0.0085183996707201,,
0.0003,-1.1862645149230957,,,0.022721758112311363,323399,30.421005249023438,323500,,,,0.008470305241644382,-33.036338900000004,100.0
0.0003,0.21597765386104584,100.0,8869,0.027572013437747955,323499,30.431970596313477,323600,3236,36,-42.554608269999996,0.00849436316639185,,
0.0003,-0.2923778295516968,,,0.03467746824026108,323899,30.213451385498047,324000,,,,0.008529199287295341,-33.658491919999996,100.0
,,100.0,8882,,,,324000,3240,36,-41.63833799,,,
0.0003,-0.7233814001083374,100.0,8887,0.030919937416911125,324299,30.42112922668457,324400,3244,36,-40.76233528,0.008507322520017624,,
0.0003,0.18995314836502075,,,0.0319259949028492,324399,30.249631881713867,324500,,,,0.00845026783645153,-32.71725388,100.0
0.0003,0.3608097732067108,100.0,8899,0.028116336092352867,324699,30.775554656982422,324800,3248,36,-40.29740881,0.00854291208088398,,
0.0003,1.467283010482788,,,0.0306970477104187,324899,30.849430084228516,325000,,,,0.008714131079614162,-33.00794758000001,100.0
0.0003,0.057857222855091095,100.0,8911,0.020445726811885834,325099,30.056066513061523,325200,3252,36,-39.675451519999996,0.008660738356411457,,
0.0003,-0.05536007136106491,,,0.032452292740345,325399,30.271133422851562,325500,,,,0.00853919330984354,-31.946281360000004,100.0
0.0003,0.26235222816467285,100.0,8924,0.024488121271133423,325499,30.060771942138672,325600,3256,36,-38.74615799000001,0.00847662054002285,,
0.0003,-1.1136457920074463,,,0.028340687975287437,325899,29.77734375,326000,,,,0.008771118707954884,-31.204708319999998,100.0
,,100.0,8936,,,,326000,3260,36,-38.20854261,,,
0.0003,-0.15280145406723022,100.0,8941,0.03264181315898895,326299,29.736858367919922,326400,3264,36,-37.02601938,0.008691472932696342,,
0.0003,-1.2163454294204712,,,0.02673179656267166,326399,31.11043930053711,326500,,,,0.008714335039258003,-30.653652239999996,100.0
0.0003,-0.01712341606616974,100.0,8953,0.020928213372826576,326699,29.275314331054688,326800,3268,36,-36.478478800000005,0.008625497110188007,,
0.0003,-0.14817140996456146,,,0.029373666271567345,326899,30.034313201904297,327000,,,,0.008709868416190147,-31.699377779999995,100.0
0.0003,-0.5195828676223755,100.0,8966,0.023016050457954407,327099,29.341856002807617,327200,3272,36,-35.743635579999996,0.008779286406934261,,
0.0003,-0.7524689435958862,,,0.026473265141248703,327399,31.22930908203125,327500,,,,0.008631491102278233,-31.178534999999997,100.0
0.0003,0.47898703813552856,100.0,8978,0.02111554890871048,327499,30.09258270263672,327600,3276,36,-35.54916017,0.008642920292913914,,
0.0003,-0.8032583594322205,,,0.022786477580666542,327899,29.74384117126465,328000,,,,0.008655788376927376,-30.833655940000003,100.0
,,100.0,8991,,,,328000,3280,36,-35.08293049,,,
0.0003,-1.0387636423110962,100.0,8995,0.022517483681440353,328299,30.380325317382812,328400,3284,36,-34.858271179999996,0.008504045195877552,,
0.0003,0.5780819654464722,,,0.030152577906847,328399,30.367252349853516,328500,,,,0.00842734333127737,-30.728128899999998,100.0
0.0003,0.9583635330200195,100.0,9008,0.03212016820907593,328699,29.6932430267334,328800,3288,36,-34.42991476,0.008397090248763561,,
0.0003,0.6679925918579102,,,0.02777036651968956,328899,30.322725296020508,329000,,,,0.00843138713389635,-30.724948059999996,100.0
0.0003,1.2416443824768066,100.0,9021,0.04101193696260452,329099,30.167530059814453,329200,3292,36,-34.02762882,0.008571078069508076,,
0.0003,0.45647725462913513,,,0.02147054485976696,329399,30.441295623779297,329500,,,,0.008629466407001019,-31.190237779999997,100.0
0.0003,-0.8606698513031006,100.0,9033,0.045917436480522156,329499,30.561355590820312,329600,3296,36,-33.68146866,0.008580892346799374,,
0.0003,-1.1852071285247803,,,0.027821997180581093,329899,29.318553924560547,330000,,,,0.008573293685913086,-31.70430176,100.0
,,100.0,9045,,,,330000,3300,36,-33.27775447999999,,,
0.0003,-0.3085929751396179,100.0,9050,0.029502781108021736,330299,30.565162658691406,330400,3304,36,-33.24654212,0.008431158028542995,,
0.0003,1.441175937652588,,,0.027087118476629257,330399,29.98101806640625,330500,,,,0.008509853854775429,-32.909882579999994,100.0
0.0003,-0.3192855715751648,100.0,9062,0.021067563444375992,330699,30.174585342407227,330800,3308,36,-33.25965765,0.008377812802791595,,
0.0003,0.5286679267883301,,,0.02605624869465828,330899,30.301233291625977,331000,,,,0.008420377969741821,-32.88556414,100.0
0.0003,0.23227658867835999,100.0,9075,0.02477376163005829,331099,30.115764617919922,331200,3312,36,-33.28404667,0.008429601788520813,,
0.0003,-0.34079331159591675,,,0.023751694709062576,331399,29.640274047851562,331500,,,,0.008614834398031235,-31.14867428,100.0
0.0003,1.1852359771728516,100.0,9087,0.022845011204481125,331499,30.45107078552246,331600,3316,36,-32.9206117,0.00854007713496685,,
0.0003,0.9386484622955322,,,0.023161442950367928,331899,30.410512924194336,332000,,,,0.008502455428242683,-31.15187632,100.0
,,100.0,9100,,,,332000,3320,36,-32.7404685,,,
0.0003,-0.27145832777023315,100.0,9105,0.02602679468691349,332299,29.901611328125,332400,3324,36,-32.48912041999999,0.008498969487845898,,
